BAS_DD,k_ratio,k_score,atr,natr,atr_percentile,technical_direction
2010-12-22,0.9536380822812678,0.4881344661175433,0.10899125552361763,0.0008249413830125464,0.6939185312679289,0.4881344661175433
2010-12-23,0.9376758119000065,0.4839177978800074,0.10477759441478658,0.0007927486904349444,0.6568233944954128,0.4839177978800074
2010-12-24,0.9206596805100815,0.4793455549947173,0.10229348052801564,0.0007743639706889905,0.6340974212034384,0.4793455549947173
2010-12-25,0.9040046666100611,0.4747912032272349,0.09641537477601525,0.0007297560912504938,0.5896334478808706,0.4747912032272349
2010-12-26,0.8873466895607632,0.47015563937925625,0.09024284800629923,0.000682985302401417,0.5303377218088151,0.47015563937925625
2010-12-27,0.8652085729297886,0.4638669291395957,0.09522550172013476,0.0007215693090864194,0.5815217391304348,0.4638669291395957
2010-12-28,0.8417720739821832,0.4570446505696808,0.09199510874012595,0.000697355281535218,0.5560320182961692,0.4570446505696808
2010-12-29,0.8202593237957323,0.4506277281883496,0.08970974383011712,0.0006797222596614421,0.5242857142857142,0.4506277281883496
2010-12-30,0.7998032104408447,0.4443837002851776,0.08330190498510877,0.0006311706696856249,0.47315819531696174,0.4443837002851776
2010-12-31,0.7796437447312401,0.43808978456470854,0.07878034034331602,0.0005968207601766366,0.4346461187214612,0.43808978456470854
2011-01-01,0.759538508154772,0.43166915906336145,0.07386745889022137,0.0005595595704130094,0.39788933257273246,0.43166915906336145
2011-01-02,0.7397738048458656,0.42521263556523403,0.07001978325520629,0.0005303323733636771,0.36801596351197263,0.42521263556523403
2011-01-03,0.7136968251856448,0.4164662119323994,0.07787551302269204,0.0005906371863685403,0.42934472934472934,0.4164662119323994
2011-01-04,0.6876170549737339,0.40744851028092743,0.07445583352107125,0.0005648295669934097,0.40461275626423693,0.40744851028092743
2011-01-05,0.658214831508878,0.3969418310593334,0.07199470255527987,0.0005463249548890565,0.38503130335799657,0.3969418310593334
2011-01-06,0.6220883162743074,0.38351075587743,0.08185222380133188,0.0006221192049960621,0.46331058020477817,0.38351075587743
2011-01-07,0.5848811007821615,0.3690378416989857,0.07600563638695103,0.0005776821189249148,0.41813530415008526,0.3690378416989857
2011-01-08,0.5482113356905622,0.3540933482740835,0.07200523378788383,0.0005471938125076665,0.3866477272727273,0.3540933482740835
2011-01-09,0.5114990221101587,0.3384051293636103,0.06757628851732005,0.0005134976331103347,0.3438387279954571,0.3384051293636103
2011-01-10,0.4743038005085308,0.3217137474277211,0.06489226790894012,0.0004929899560050149,0.3181044267877412,0.3217137474277211
2011-01-11,0.43805985924375934,0.3046186543821092,0.06097139162972946,0.0004631676665886468,0.2646057855927397,0.3046186543821092
2011-01-12,0.40885929687002587,0.2902059118170018,0.07018772079903637,0.0005324108381934033,0.3693310657596372,0.2902059118170018
2011-01-13,0.38304111641223676,0.27695569702648337,0.08374574074196373,0.0006365109123809662,0.4830028328611898,0.27695569702648337
2011-01-14,0.35357288929328484,0.26121451758529907,0.07919247354610788,0.0006019952379027585,0.4459229898074745,0.26121451758529907
2011-01-15,0.3245341454009195,0.24501757582299788,0.07425015400709953,0.0005643824415255361,0.4037917374080362,0.24501757582299788
2011-01-16,0.29644123995423466,0.22865767519451885,0.07037514300659316,0.0005348468080756434,0.3713235294117647,0.22865767519451885
2011-01-17,0.2662621267482328,0.21027409816954346,0.06891977564898018,0.0005239852174331345,0.3603730921424534,0.21027409816954346
2011-01-18,0.2436537782240875,0.1959176922792935,0.07113979167405261,0.0005404527210670258,0.37768361581920906,0.1959176922792935
2011-01-19,0.20954055491798246,0.17323979263530453,0.08462980655447679,0.0006442095345548967,0.49491812535290797,0.17323979263530453
2011-01-20,0.1801210316516137,0.15262928701434045,0.07858482037201417,0.0005981945678009756,0.4404627539503386,0.15262928701434045
2011-01-21,0.1457820548165434,0.12723366909415007,0.07511447605972753,0.0005719086040789366,0.41539763113367173,0.12723366909415007
2011-01-22,0.11224369237315414,0.10091645665678159,0.07117772776974772,0.0005418523733994192,0.379086809470124,0.10091645665678159
2011-01-23,0.07933315608896417,0.07350200968200882,0.06680789007190795,0.0005085475380369029,0.33830985915492956,0.07350200968200882
2011-01-24,0.036191042006726244,0.034926997570484036,0.07132161220962849,0.0005434441649621189,0.38091216216216217,0.034926997570484036
2011-01-25,-0.00792083979494662,-0.007858593137689315,0.06694149705179926,0.0005101081844989657,0.3396173325830051,-0.007858593137689315
2011-01-26,-0.049747635394265056,-0.04739009045310286,0.06930281869095808,0.0005276998301298871,0.36304836895388076,-0.04739009045310286
2011-01-27,-0.08992157867541847,-0.08250279693030774,0.07006690307017423,0.00053319308325222,0.3690275435637999,-0.08250279693030774
2011-01-28,-0.12320139719558901,-0.10968771718339956,0.06649069570801966,0.0005060559837736484,0.33286516853932585,-0.10968771718339956
2011-01-29,-0.15639598752215952,-0.135244318736589,0.06316993172887612,0.0004807087111245425,0.2900056148231331,-0.135244318736589
2011-01-30,-0.18993180283708613,-0.15961570434897412,0.059372079462527184,0.00045177354635920857,0.24663299663299662,-0.15961570434897412
2011-01-31,-0.22258293604862137,-0.18205958016067827,0.06298835950091705,0.0004796920227013712,0.2879977565900168,-0.18205958016067827
2011-02-01,-0.2520953667012338,-0.2013387904831909,0.058489190965137265,0.0004454283067941304,0.23290358744394618,-0.2013387904831909
2011-02-02,-0.2755361963966542,-0.2160159760068232,0.05573996303905676,0.0004244267344784646,0.19355742296918768,-0.2160159760068232
2011-02-03,-0.29471230361968465,-0.22762763804417738,0.052472822821980625,0.0003995189799145776,0.15089585666293392,-0.22762763804417738
2011-02-04,-0.2993141686591987,-0.23036319920075216,0.05015333547755417,0.0003818006659375317,0.11611639619473979,-0.23036319920075216
2011-02-05,-0.3025752287664452,-0.23229002216861416,0.04728524008629965,0.0003599394084364744,0.0796979865771812,-0.23229002216861416
2011-02-06,-0.30450961953970546,-0.23342842013472564,0.04533629436584837,0.00034505133089160803,0.06344326439351593,-0.23342842013472564
2011-02-07,-0.31893111537510543,-0.2418102899061571,0.06424084476828591,0.0004900888371092914,0.3125698324022346,-0.2418102899061571
2011-02-08,-0.32718016480145734,-0.24652279583337702,0.0653664987134072,0.0004983722073300336,0.3274706867671692,-0.24652279583337702
2011-02-09,-0.3361546801267462,-0.2515836565380731,0.0628403202338782,0.0004790023647677277,0.28989955357142855,-0.2515836565380731
2011-02-10,-0.33910583943840394,-0.2532330376369792,0.06978029736002951,0.0005312546430150705,0.37228109313998886,-0.2532330376369792
2011-02-11,-0.3393879906721658,-0.2533903492010896,0.06551027612002878,0.0004987079485385869,0.3285953177257525,-0.2533903492010896
2011-02-12,-0.3383322560327653,-0.2528013910653904,0.062259542111454,0.00047388904027594763,0.2821727019498607,-0.2528013910653904
2011-02-13,-0.33627021593161793,-0.25164836566919796,0.05852671767492092,0.0004454427100610467,0.2346881959910913,-0.25164836566919796
2011-02-14,-0.33949596011072675,-0.2534505293190007,0.058631952126710414,0.00044644751486111635,0.2362270450751252,-0.2534505293190007
2011-02-15,-0.3357671088833343,-0.2513665044230851,0.06015824126051567,0.0004577904365003856,0.2588987764182425,-0.2513665044230851
2011-02-16,-0.3325918137493109,-0.24958266313639427,0.06014693831333614,0.0004574955374863934,0.2587548638132296,-0.24958266313639427
2011-02-17,-0.31065391907362117,-0.2370220807741478,0.058707871290954415,0.0004466854697630253,0.2386111111111111,-0.2370220807741478
2011-02-18,-0.2837959817941055,-0.22106003276120278,0.060943023341600774,0.0004633745692031689,0.2662409772348695,-0.22106003276120278
2011-02-19,-0.2546718336581627,-0.20297884022440602,0.05801852167434228,0.0004410713218362649,0.22946725860155384,-0.20297884022440602
2011-02-20,-0.22311167697887477,-0.18241316895115234,0.0545886272690335,0.0004149648595137476,0.1788685524126456,-0.18241316895115234
2011-02-21,-0.18970264193167158,-0.15945382925573667,0.056403725321244255,0.0004285020536446422,0.20149667405764968,-0.15945382925573667
2011-02-22,-0.1578898868189186,-0.13636001887251206,0.07094631636972616,0.0005379203606772778,0.3847645429362881,-0.13636001887251206
2011-02-23,-0.13471027883934306,-0.1187177743530566,0.0694501509147445,0.0005267760233217878,0.37070874861572534,-0.1187177743530566
2011-02-24,-0.10850750224776194,-0.09788612348381696,0.07877514013511909,0.0005966005766064761,0.44798007747648033,-0.09788612348381696
2011-02-25,-0.08099843299076055,-0.0749292788211219,0.07457691583975214,0.0005648910455972741,0.4173119469026549,-0.0749292788211219
2011-02-26,-0.0530502781108798,-0.05037772574928652,0.06996427899405491,0.0005299119820802462,0.37341072415699283,-0.05037772574928652
2011-02-27,-0.024229447319582004,-0.023656268996161644,0.06639540192305173,0.0005028050126698351,0.3350828729281768,-0.023656268996161644
2011-02-28,-0.003667302478449751,-0.0036539025127088802,0.06236715892854942,0.0004723353448087657,0.2824406405300939,-0.0036539025127088802
2011-03-01,0.015758564771830998,0.015514085057575499,0.05862664757651155,0.00044397309789103785,0.23316777041942605,0.015514085057575499
2011-03-02,0.027992910757953137,0.027230645722365523,0.05443902989247501,0.0004122607337559637,0.17512410369553227,0.027230645722365523
2011-03-03,0.04585804089816111,0.043847290076556834,0.06412195632872664,0.0004862881565958337,0.30622932745314224,0.043847290076556834
2011-03-04,0.05570383389775512,0.05276464109454966,0.05954181659096045,0.0004515532882675599,0.2493112947658402,0.05276464109454966
2011-03-05,0.06692463351500733,0.06272667385560553,0.056717401120176265,0.00043006825235195837,0.2045704845814978,0.06272667385560553
2011-03-06,0.07877420781533413,0.07302196070747995,0.05338044389730588,0.00040473458106987556,0.15987892129884426,0.07302196070747995
2011-03-07,0.08355441129774498,0.07711141261256464,0.05599612647606999,0.00042427736381322925,0.19334433443344334,0.07711141261256464
2011-03-08,0.08605573268585856,0.07923693977751892,0.05913926029920947,0.00044775333357972033,0.24271577789994503,0.07923693977751892
2011-03-09,0.09528196890788292,0.08699309548836046,0.07062931313498014,0.0005338572421389277,0.38269230769230766,0.08699309548836046
2011-03-10,0.11255452349135642,0.10116764717125423,0.10058436219676589,0.0007574694042982597,0.6312465678198792,0.10116764717125423
2011-03-11,0.12584217711654244,0.11177603724071158,0.10339976489699795,0.0007778512367185583,0.6545005488474204,0.11177603724071158
2011-03-12,0.13829392527081572,0.12149228086051121,0.0967283531186403,0.0007276090952207033,0.6042238069116841,0.12149228086051121
2011-03-13,0.15024681118513122,0.1306213672788432,0.09124775646730957,0.0006862797568239286,0.5529057017543859,0.1306213672788432
2011-03-14,0.16750425693868803,0.14347207382172705,0.10401577386250045,0.0007807233645763001,0.6583561643835616,0.14347207382172705
2011-03-15,0.18767796132606923,0.15802091765390894,0.11730036144375189,0.0008785227789376264,0.7604052573932092,0.15802091765390894
2011-03-16,0.2061740176246303,0.17093223250709508,0.13320747848348416,0.0010002063259009172,0.8464696223316913,0.17093223250709508
2011-03-17,0.22060825952204383,0.18073633190752608,0.13226408716323562,0.0009940183914266918,0.8421772428884027,0.18073633190752608
2011-03-18,0.23230252028138093,0.1885109512137795,0.12781665236586118,0.0009610997245346355,0.8269546200109349,0.1885109512137795
2011-03-19,0.24355246127373723,0.19585218063440044,0.11940117719687045,0.0008977532120065447,0.776775956284153,0.19585218063440044
2011-03-20,0.2548330412106954,0.2030812329940132,0.11230109311138044,0.0008442421674288109,0.7277444019661388,0.2030812329940132
2011-03-21,0.25966183302048146,0.20613614401402564,0.11642244360342582,0.0008763450779332016,0.7584606986899564,0.20613614401402564
2011-03-22,0.2760963763250295,0.21636012878599858,0.1138208404888963,0.000856246449175478,0.7405891980360065,0.21636012878599858
2011-03-23,0.29594787639417086,0.2283640274311128,0.11211935188254682,0.0008428758974781748,0.72546346782988,0.2283640274311128
2011-03-24,0.31717998671497594,0.2408023124508727,0.10625368389093641,0.0007985996534455949,0.6776566757493188,0.2408023124508727
2011-03-25,0.33588799780450274,0.25143425074297093,0.1022355636130132,0.0007686884482181444,0.6397058823529411,0.25143425074297093
2011-03-26,0.3548162907305419,0.2618925482060881,0.09636159478351299,0.0007244143345625693,0.5947196516058791,0.2618925482060881
2011-03-27,0.37353775563779534,0.27195303085377875,0.09019290944183285,0.0006779892463491908,0.5350924918389554,0.27195303085377875
2011-03-28,0.3907261257876456,0.2809511653966777,0.08446484448170129,0.0006348830763807975,0.49129961935834693,0.2809511653966777
2011-03-29,0.40353027861484125,0.2875109178357659,0.07986021273300907,0.0006001819685330608,0.452445652173913,0.2875109178357659
2011-03-30,0.42194992549913096,0.29674035486940137,0.0777273403949378,0.000584372155438973,0.4348180336773493,0.29674035486940137
2011-03-31,0.44434758276720243,0.307645879751385,0.07646110179529954,0.0005745930848072409,0.42643865363735073,0.307645879751385
2011-04-01,0.4663503706341264,0.31803474802031945,0.083142451667065,0.0006240051911367832,0.47883884970157353,0.31803474802031945
2011-04-02,0.48823215199772796,0.3280618224396978,0.07791799083370257,0.0005847504002529274,0.43519522776572667,0.3280618224396978
2011-04-03,0.5101749764608735,0.3378250761752649,0.07378099148843884,0.0005536204058560728,0.4024390243902439,0.3378250761752649
2011-04-04,0.5394772957700101,0.35042887430189507,0.07279663495355052,0.0005459884118619254,0.3935536294691224,0.35042887430189507
2011-04-05,0.5747218909931118,0.3649672328049358,0.06759687531401119,0.0005069892395860735,0.34082295614510016,0.3649672328049358
2011-04-06,0.61001937159341,0.3788894608079676,0.06562566993444043,0.0004923525390835053,0.3189935064935065,0.3788894608079676
2011-04-07,0.6468525068003108,0.39278108035132314,0.06736669351055206,0.00050507342563017,0.3372093023255814,0.39278108035132314
2011-04-08,0.6848565420647453,0.406477658463119,0.07541192968837027,0.0005661556282910681,0.42027027027027025,0.406477658463119
2011-04-09,0.7247833298752329,0.4202170309285527,0.0707396489963452,0.0005310385781573846,0.37466234467855214,0.4202170309285527
2011-04-10,0.7666223490106499,0.43394806447454737,0.06711538835374782,0.0005037558234162563,0.33504319654427644,0.43394806447454737
2011-04-11,0.8149803739402692,0.44902985489092134,0.06589286061419318,0.0004947654348565338,0.3235294117647059,0.44902985489092134
2011-04-12,0.8686502945084645,0.4648543909265575,0.0719005134274655,0.0005392673323893009,0.3864617044228695,0.4648543909265575
2011-04-13,0.9101580519363962,0.47648311144396466,0.0703361910397902,0.00052773252580875,0.3700808625336927,0.47648311144396466
2011-04-14,0.9521902100358073,0.4877548330796834,0.06888360596552029,0.0005166399607404206,0.3558728448275862,0.4877548330796834
2011-04-15,1.0020138856487781,0.5005029649552419,0.06753477696798191,0.0005063336104961907,0.34060312331717824,0.5005029649552419
2011-04-16,1.0549142996874978,0.5133617007034913,0.06342515004169684,0.0004754865435317254,0.2860602798708288,0.5133617007034913
2011-04-17,1.112067057909045,0.5265301846097613,0.05960906789586273,0.0004468445869255077,0.23641742872512103,0.5265301846097613
2011-04-18,1.1501397261276247,0.5349139463596685,0.06320842018901433,0.00047343584891779145,0.28198924731182795,0.5349139463596685
2011-04-19,1.1869343601934654,0.5427389051075425,0.06012210446122833,0.0004502516622573828,0.24261149919398173,0.5427389051075425
2011-04-20,1.207394617912582,0.5469772410038546,0.06225623985685512,0.00046654856007835073,0.2741675617615467,0.5469772410038546
2011-04-21,1.232513928425337,0.552074463111936,0.06566650843850727,0.0004925111260669562,0.3201825013419216,0.552074463111936
2011-04-22,1.2530275061024656,0.5561527778549362,0.06311890069289969,0.0004735101327299301,0.28299356223175964,0.5561527778549362
2011-04-23,1.2740444892922733,0.5602548654132886,0.06003897921483413,0.0004503373778490409,0.24316353887399464,0.5602548654132886
2011-04-24,1.295325536407505,0.5643319502447851,0.05646476641377592,0.00042349633551170716,0.18783494105037513,0.5643319502447851
2011-04-25,1.3163703880391153,0.5682901123397052,0.0595744259556507,0.00044715473959056295,0.23647562935190145,0.5682901123397052
2011-04-26,1.3540884352344715,0.5752071226243469,0.05674768124453352,0.0004258737804467806,0.1940578158458244,0.5752071226243469
2011-04-27,1.404027035505115,0.5840313003011266,0.05483713258420978,0.00041162837850330117,0.16827180310326378,0.5840313003011266
2011-04-28,1.4660531189273944,0.594493730761587,0.061634480256766634,0.00046213151575891606,0.26390374331550803,0.594493730761587
2011-04-29,1.5290452646070747,0.6045938702661515,0.06651773166699727,0.000498260162299605,0.33217530732228756,0.6045938702661515
2011-04-30,1.5983802568108274,0.6151448590410052,0.06319503654792677,0.0004733001538939991,0.2844551282051282,0.6151448590410052
2011-05-01,1.6738209512070161,0.6260033793404977,0.05939539108021707,0.000444809339326122,0.23037907100907634,0.6260033793404977
2011-05-02,1.7368280644390306,0.6346135100726649,0.056581434574488006,0.00042367229183442906,0.18810032017075773,0.6346135100726649
2011-05-03,1.7982245703926851,0.6426305413151073,0.05468276067631037,0.00040936338281412165,0.16293333333333335,0.6426305413151073
2011-05-04,1.8691998178025082,0.6514707711204686,0.05149113491371816,0.000385499250682924,0.11966950959488273,0.6514707711204686
2011-05-05,1.9449855739441892,0.6604397628132657,0.04924176813416759,0.0003686036988859016,0.08923814597762386,0.6604397628132657
2011-05-06,2.033639881577553,0.6703629834006599,0.05572449898172608,0.0004166940774824354,0.17651757188498401,0.6703629834006599
2011-05-07,2.1314573569835327,0.6806598698302956,0.05317274905446066,0.0003975532639585844,0.14449175093134647,0.6806598698302956
2011-05-08,2.2417918583292225,0.6915286225330373,0.05008898126485568,0.0003744690584992201,0.10026595744680851,0.6915286225330373
2011-05-09,2.3288192765942295,0.6995931839762967,0.047225482603081646,0.00035303493012694655,0.06618819776714513,0.6995931839762967
2011-05-10,2.415704797760317,0.7072346531071123,0.04456651956000374,0.0003331329014800698,0.04808714133900106,0.7072346531071123
2011-05-11,2.504751344369554,0.7146730533090406,0.049954625305718085,0.0003730741247626444,0.09851301115241635,0.7146730533090406
2011-05-12,2.5654364864660093,0.7195294310259386,0.06281500921245178,0.00046831439060949663,0.28317409766454354,0.7195294310259386
2011-05-13,2.627334449158108,0.7243154680065146,0.05975679426870393,0.00044558045088885186,0.23580901856763925,0.7243154680065146
2011-05-14,2.6937777988885565,0.7292744570881075,0.05620273753522443,0.0004190481474442621,0.18531283138918345,0.7292744570881075
2011-05-15,2.7633999271790204,0.7342828242148629,0.052902541996993464,0.0003944124505852044,0.14069952305246422,0.7342828242148629
2011-05-16,2.8413913556639527,0.7396776565018437,0.061266646140066494,0.0004561924507823268,0.2613877118644068,0.7396776565018437
2011-05-17,2.9246329378762255,0.7451991012078852,0.058319028558633905,0.0004343091194417181,0.21572260455267336,0.7451991012078852
2011-05-18,3.0590486143163207,0.7536368506469752,0.05772481223301801,0.0004297239055536217,0.2044973544973545,0.7536368506469752
2011-05-19,3.136997120782527,0.7582787778660947,0.0564587542163733,0.0004201738052866957,0.1869381279746166,0.7582787778660947
2011-05-20,3.21241049843889,0.7626062321393895,0.05385455748663105,0.00040073336919883216,0.15036997885835096,0.7626062321393895
2011-05-21,3.2914437559206235,0.7669781880234676,0.050722089094730215,0.0003773964962405522,0.10697305863708399,0.7669781880234676
2011-05-22,3.3767635163245,0.771520669035421,0.04852765415939104,0.0003610151328626026,0.07840549102428722,0.771520669035421
2011-05-23,3.4483455093889077,0.7751973182187966,0.06006139314800653,0.000446121913006065,0.24036939313984168,0.7751973182187966
2011-05-24,3.5484313272245576,0.7801439819450462,0.0564855793517197,0.0004195304467596532,0.18802742616033755,0.7801439819450462
2011-05-25,3.5843370015523237,0.7818659492830946,0.06102232368374005,0.00045282222976951653,0.2590933052187665,0.7818659492830946
2011-05-26,3.625212197135944,0.7837937034285201,0.0673778719920427,0.0005005413564522895,0.34483667017913594,0.7837937034285201
2011-05-27,3.657583892665755,0.7852964062387177,0.07042230970689574,0.0005227309212210194,0.37783043707214325,0.7852964062387177
2011-05-28,3.6914577237881385,0.7868466351237744,0.06682071615640392,0.0004959233795191028,0.33973684210526317,0.7868466351237744
2011-05-29,3.725139477532935,0.7883660355943367,0.062762093573803,0.0004657669281914879,0.28379800105207786,0.7883660355943367
2011-05-30,3.7365723231174806,0.7888768645800329,0.06613622974710376,0.0004904065679008138,0.3257097791798107,0.7888768645800329
2011-05-31,3.7470695048898337,0.7893437205901608,0.06498364190802573,0.00048203873531656204,0.3087230688386758,0.7893437205901608
2011-06-01,3.7622858424262597,0.7900168043062014,0.06962766748602357,0.0005169859480696731,0.37263655462184875,0.7900168043062014
2011-06-02,3.788811250965984,0.7911799092523676,0.08251140552273618,0.0006115126771121039,0.4826771653543307,0.7911799092523676
2011-06-03,3.8098464624868025,0.7920931556133338,0.07947487655682588,0.0005888336412300947,0.45776495278069257,0.7920931556133338
2011-06-04,3.831575869784748,0.7930281906047041,0.0752266710884819,0.0005572758803502622,0.42396434189826954,0.7930281906047041
2011-06-05,3.8525735995664547,0.7939237850839926,0.07056762315358968,0.0005227231344710347,0.37866876310272535,0.7939237850839926
2011-06-06,3.8596389610852433,0.7942233964276468,0.06695565007119116,0.0004958943124810484,0.3397066526977475,0.7942233964276468
2011-06-07,3.863935673559456,0.7944051757435776,0.06860167506610632,0.0005077468364007572,0.3589005235602094,0.7944051757435776
2011-06-08,3.8678236389242846,0.7945693857920899,0.06655869827566958,0.0004924801944185688,0.33097854526425957,0.7945693857920899
2011-06-09,3.8706058362664026,0.7946867322840977,0.07037593411312208,0.0005211873962313714,0.37787656903765693,0.7946867322840977
2011-06-10,3.8574845228692696,0.794132128410919,0.07820622453361385,0.000579949755532917,0.4519079979090434,0.794132128410919
2011-06-11,3.8428624122969923,0.7935105491618344,0.07404863706692788,0.0005490371251347807,0.4177115987460815,0.7935105491618344
2011-06-12,3.8261710410985,0.7927964028866273,0.06947373441928953,0.0005150781021596199,0.36736292428198436,0.7927964028866273
2011-06-13,3.815681543779215,0.7923450728813709,0.06593989624648183,0.0004889507359223033,0.3212421711899791,0.7923450728813709
2011-06-14,3.791633466070381,0.7913029018014393,0.06480133222887681,0.00048068638994790304,0.30333854981742303,0.7913029018014393
2011-06-15,3.771256195946853,0.7904115899604192,0.06231552278395712,0.00046214419151555266,0.2703336809176225,0.7904115899604192
2011-06-16,3.767568857042246,0.7902494898373863,0.07500727115653226,0.0005552803609456045,0.42496091714434603,0.7902494898373863
2011-06-17,3.7488618703701317,0.7894232287025736,0.07964960893106673,0.0005902594407222969,0.46328125,0.7894232287025736
2011-06-18,3.7316281611487923,0.7886562582810374,0.07538892257884841,0.0005586019752433937,0.4276418532014576,0.7886562582810374
2011-06-19,3.7155501505958974,0.7879356664516375,0.07071828525178717,0.0005239555845875911,0.3831945889698231,0.7879356664516375
2011-06-20,3.7139780456502085,0.7878649432992708,0.06923840773380317,0.0005128011237876105,0.3637545501820073,0.7878649432992708
2011-06-21,3.700782354765164,0.7872694533525246,0.06714995003853298,0.0004974807381725662,0.3406964656964657,0.7872694533525246
2011-06-22,3.689270641514604,0.7867472201013747,0.06521066789292494,0.0004829704332167452,0.3077922077922078,0.7867472201013747
2011-06-23,3.6883101648133123,0.786703531795913,0.06198133447200043,0.00045898500053317856,0.26453790238836966,0.786703531795913
2011-06-24,3.663445574615997,0.785566276265089,0.06469695343828571,0.00047944978092697284,0.30072651790347693,0.785566276265089
2011-06-25,3.641302759004168,0.7845432517712854,0.06079002819269323,0.0004504633434063967,0.25025933609958506,0.7845432517712854
2011-06-26,3.625592762081863,0.7838114915352112,0.057876454750358734,0.0004288097706924408,0.20139968895800933,0.7838114915352112
2011-06-27,3.6084409867182115,0.7830068774056006,0.05588527941104748,0.00041396503267442574,0.1743523316062176,0.7830068774056006
2011-06-28,3.5700048187102853,0.7811818499827724,0.05260775945311486,0.0003897159749101034,0.1276540652511652,0.7811818499827724
2011-06-29,3.5115100262818606,0.7783447240115866,0.05670720520646477,0.0004204270848640627,0.18711180124223603,0.7783447240115866
2011-06-30,3.451817459547874,0.7753726407053627,0.054085261977432304,0.0004009285543175115,0.15028453181583032,0.7753726407053627
2011-07-01,3.3738018996358083,0.7713659596509695,0.05593631469333089,0.00041489626682488423,0.17605997931747674,0.7713659596509695
2011-07-02,3.301878463250964,0.7675434095726889,0.05336943507237941,0.00039579824289809703,0.14134366925064598,0.7675434095726889
2011-07-03,3.2332292410223693,0.7637737190536628,0.05027161828149451,0.00037279657605854293,0.09581611570247933,0.7637737190536628
2011-07-04,3.168886019881723,0.7601277666909273,0.047395074118532,0.0003514390784408423,0.06324212700051626,0.7601277666909273
2011-07-05,3.1332248184085945,0.7580581642822353,0.054723997395778094,0.0004053329190117628,0.15970072239422084,0.7580581642822353
2011-07-06,3.086692886611419,0.7553033644206197,0.05581514043893632,0.0004136293199861888,0.17663744198040227,0.7553033644206197
2011-07-07,3.068461670836765,0.7542068523913784,0.05397120183615523,0.0003998755414992608,0.14871134020618557,0.7542068523913784
2011-07-08,3.029626095060017,0.7518380176200675,0.0601161159907146,0.00044586602381305787,0.24137042761463162,0.7518380176200675
2011-07-09,2.998470663533808,0.7499043799120412,0.056536393419948615,0.00041928502981273077,0.18820803295571575,0.7499043799120412
2011-07-10,2.979634118063156,0.7487206184455246,0.053926651032810156,0.00039987135572304726,0.14848172928461142,0.7487206184455246
2011-07-11,2.9828424827058826,0.7489230356605479,0.06078903310189352,0.0004502557818079663,0.25385802469135804,0.7489230356605479
2011-07-12,3.0189024574499017,0.7511758469911892,0.08716124502318734,0.0006435413838097116,0.5303341902313625,0.7511758469911892
2011-07-13,3.032051339460923,0.7519872849303308,0.08379258466438767,0.0006184867483347186,0.500256937307297,0.7519872849303308
2011-07-14,3.038743694344514,0.7523982516146522,0.07923597147407298,0.0005849399931645723,0.463020030816641,0.7523982516146522
2011-07-15,3.0592504077874576,0.753649097852758,0.0821476877973538,0.0006058982725870615,0.4874229979466119,0.753649097852758
2011-07-16,3.079466257346491,0.7548698930407491,0.07699428152611361,0.0005678463126050122,0.44766546947152386,0.7548698930407491
2011-07-17,3.100507792533116,0.756127764999992,0.07220897570281913,0.0005325145700797871,0.40076923076923077,0.756127764999992
2011-07-18,3.170000319123575,0.7601918648749231,0.06990833458118863,0.0005153961558624936,0.37391081496668377,0.7601918648749231
2011-07-19,3.3352412929121256,0.7693323318277708,0.06562916782538879,0.00048388385921543014,0.31531762295081966,0.7693323318277708
2011-07-20,3.3930388304213235,0.7723671384201962,0.06736994155214697,0.0004970484104481848,0.34639016897081415,0.7723671384201962
2011-07-21,3.423167649875933,0.773917680911767,0.06470066001270798,0.0004772490965014973,0.30373592630501534,0.773917680911767
2011-07-22,3.42880348205314,0.7742053798385264,0.06579347001179912,0.00048559650167391777,0.31790281329923276,0.7742053798385264
2011-07-23,3.4317993766355417,0.7743580169102412,0.06180822215381282,0.0004561492409875485,0.26559304703476483,0.7743580169102412
2011-07-24,3.4348504934761483,0.7745132555266425,0.058821920571398345,0.00043404604908056627,0.21844660194174756,0.7745132555266425
2011-07-25,3.403177974682104,0.772891305836395,0.061048926244870134,0.00045077845562187203,0.2561287027579162,0.772891305836395
2011-07-26,3.3544690826934747,0.770350878371274,0.06311686008452251,0.0004663577662518288,0.2871362940275651,0.770350878371274
2011-07-27,3.3202232339625835,0.7685304795968187,0.0621799415070554,0.00045926539262172543,0.2711734693877551,0.7685304795968187
2011-07-28,3.3071044901812656,0.7678254608682794,0.06702423139941029,0.0004945707747890369,0.3434472208057114,0.7678254608682794
2011-07-29,3.2679850717778245,0.7656973997841443,0.06937964344231118,0.0005123293711587002,0.3718144750254842,0.7656973997841443
2011-07-30,3.2306042830110298,0.7636271480138828,0.0658525260535754,0.0004862117989779637,0.32068262862964847,0.7636271480138828
2011-07-31,3.1924427046227444,0.761475571533187,0.0618630599068908,0.0004567224799327486,0.2675661914460285,0.761475571533187
2011-08-01,3.1337764342235235,0.7580904492751462,0.0638728413421111,0.00047187382788202643,0.29440203562340966,0.7580904492751462
2011-08-02,3.102643180532553,0.7562546982527999,0.07002478124624441,0.0005167499169525822,0.3827568667344863,0.7562546982527999
2011-08-03,3.095104788442005,0.7558060045685784,0.08145158258579967,0.0006000558611006311,0.48474834773767156,0.7558060045685784
