target_month,technical_signal_month,technical_signal_date_KODEX200,k_ratio_KODEX200,k_score_KODEX200,natr_KODEX200,atr_percentile_KODEX200,technical_direction_KODEX200,technical_signal_date_BOND,k_ratio_BOND,k_score_BOND,natr_BOND,atr_percentile_BOND,technical_direction_BOND,technical_signal_date_GLD,k_ratio_GLD,k_score_GLD,natr_GLD,atr_percentile_GLD,technical_direction_GLD,technical_signal_date_USO,k_ratio_USO,k_score_USO,natr_USO,atr_percentile_USO,technical_direction_USO
2011-12,2011-11,2011-11-30,-0.9196943367108473,-0.4790837369904559,0.022508507621051856,0.5829925017041582,-0.4790837369904559,2011-11-30,1.656841303804155,0.6236131986625748,0.0005012705773296106,0.337248322147651,0.6236131986625748,2011-11-30,1.4778915950393623,0.5964310940793539,0.02045941974280224,0.7010807736063709,0.5964310940793539,2011-11-30,0.10347912421599753,0.09377533470741245,0.026268179164704638,0.4134137686302342,0.09377533470741245
2012-01,2011-12,2011-12-29,-0.5117102318791692,-0.33849756460474245,0.019945942336306026,0.49153976311336717,-0.33849756460474245,2011-12-31,1.899462458408161,0.6551084849882789,0.0003940252256223763,0.13438828530940009,0.6551084849882789,2011-12-30,0.5789596904739459,0.36667160914042296,0.020446788239220137,0.6973018549747049,0.36667160914042296,2011-12-30,0.8273451111647903,0.45275799634663544,0.020880918302173073,0.06538461538461539,0.45275799634663544
2012-02,2012-01,2012-01-31,0.32218261078611543,0.24367482082868938,0.015522667632587701,0.28016806722689075,0.24367482082868938,2012-01-31,4.30644459234727,0.8115499026519267,0.000258589973115914,0.014664804469273743,0.8115499026519267,2012-01-31,-0.1631317807366617,-0.14025219105727066,0.016515497803071558,0.4271817676486937,-0.14025219105727066,2012-01-31,2.318985758492104,0.6987031362092001,0.022742016052657563,0.17896551724137932,0.6987031362092001
2012-03,2012-02,2012-02-29,1.289116647564566,0.5631502653812253,0.012892279399394323,0.12299732977303071,0.5631502653812253,2012-02-29,4.32079795342884,0.8120582648030118,0.0003171531541501702,0.054892053284336245,0.8120582648030118,2012-02-29,-0.2991095139552158,-0.23024195477143353,0.017046801394512968,0.47800989554700385,-0.23024195477143353,2012-02-29,1.710204567677827,0.6310241625572841,0.019344917275686963,0.020068027210884354,0.6310241625572841
2012-04,2012-03,2012-03-30,1.6318177498070567,0.6200344799432591,0.011074565837842484,0.04226052369903878,0.6200344799432591,2012-03-31,2.25754670875606,0.6930205183821097,0.000459906508903319,0.29506340579710144,0.6930205183821097,2012-03-30,-0.288695287520604,-0.22402137286933185,0.015232477321911565,0.3294405214557306,-0.22402137286933185,2012-03-30,1.3322508984580992,0.5712296645866355,0.02158644271838599,0.12365951742627346,0.5712296645866355
2012-05,2012-04,2012-04-30,1.5474319646547792,0.6074478086658078,0.01061957436598326,0.029140599275600924,0.6074478086658078,2012-04-30,2.097550502744843,0.6771642628219083,0.0003307536132966942,0.07171581769436998,0.6771642628219083,2012-04-30,-0.4583612617059755,-0.31429884606903874,0.013015069496272524,0.17490596453519613,-0.31429884606903874,2012-04-30,0.7664695180603733,0.4338990909404288,0.018235970537605097,0.007605820105820105,0.4338990909404288
2012-06,2012-05,2012-05-31,0.48400560292759837,0.32614809672737605,0.015130755462276954,0.2791039895356442,0.32614809672737605,2012-05-31,2.316245956204877,0.6984542120197853,0.0003617404011695125,0.11480828558836492,0.6984542120197853,2012-05-31,-0.4615339044606252,-0.3157873403087101,0.015844597966825358,0.38369622942113646,-0.3157873403087101,2012-05-31,-0.29441066900191804,-0.2274476532466543,0.023792494146157923,0.2832464146023468,-0.2274476532466543
2012-07,2012-06,2012-06-29,-0.16530606671673773,-0.14185635125241333,0.01633888966078651,0.34649122807017546,-0.14185635125241333,2012-06-30,3.901402919991112,0.795976781275959,0.000502653766168041,0.3916920400173989,0.795976781275959,2012-06-29,-0.6551324265324192,-0.3958187369363264,0.019290272224221684,0.6457457983193278,-0.3958187369363264,2012-06-29,-1.0279752835719258,-0.5068973433252728,0.032771290080759644,0.7392282958199357,-0.5068973433252728
2012-08,2012-07,2012-07-31,-1.3879251473576828,-0.5812264043927288,0.01718005804461289,0.40080645161290324,-0.5812264043927288,2012-07-31,3.073663422849279,0.7545207111635744,0.0007867000417980041,0.7118025751072962,0.7545207111635744,2012-07-31,-1.115972224050147,-0.5274040043465614,0.01845560060955552,0.581038961038961,-0.5274040043465614,2012-07-31,-1.412743859177452,-0.5855341228219236,0.02848223463277532,0.5631345177664975,-0.5855341228219236
2012-09,2012-08,2012-08-31,-0.789702032640929,-0.4412477709910319,0.013545758477737799,0.17184497117232544,-0.4412477709910319,2012-08-31,3.305648071471966,0.7677469260375172,0.0006709112767267632,0.5893689114781873,0.7677469260375172,2012-08-31,-0.482890955989976,-0.3256415814253845,0.014428023973572457,0.2790041067761807,-0.3256415814253845,2012-08-31,-1.00693944480712,-0.5017288625287314,0.02171734253251985,0.1316447779862414,-0.5017288625287314
2012-10,2012-09,2012-09-28,-0.1685035719608053,-0.14420458439681805,0.012203494972598997,0.09691279439847231,-0.14420458439681805,2012-09-30,2.734044842784275,0.7321938964036774,0.000552215224965682,0.45148473442074444,0.7321938964036774,2012-09-28,0.35050998679687395,0.2595389817354924,0.01388906340630872,0.24224707676664972,0.2595389817354924,2012-09-28,-0.5084193156822135,-0.33705436571678377,0.023945695400738633,0.2920271940667491,-0.33705436571678377
2012-11,2012-10,2012-10-31,0.4005735172525138,0.28600677673694236,0.012216801747371999,0.102592475497945,0.28600677673694236,2012-10-31,1.9148792904688643,0.6569326204107931,0.00041006028745307194,0.19880264244426094,0.6569326204107931,2012-10-31,0.7695443973563446,0.43488278593406576,0.011286526023324356,0.08777665995975856,0.43488278593406576,2012-10-31,-0.21872445168540805,-0.17946997894637126,0.025024621369276294,0.37431360585723,-0.17946997894637126
2012-12,2012-11,2012-11-30,0.436120951189944,0.30367981946686456,0.010928879770407846,0.038461538461538464,0.30367981946686456,2012-11-30,2.8512853754127856,0.7403464291729307,0.00033476917786409954,0.07728384991843393,0.7403464291729307,2012-11-30,0.4393753509919541,0.3052541859141578,0.014301297619168348,0.2819810851169736,0.3052541859141578,2012-11-30,-0.2379043941677671,-0.1921831728594099,0.023744585297877728,0.27018072289156625,-0.1921831728594099
2013-01,2012-12,2012-12-28,0.5721432366051511,0.3639256419412672,0.009044102041988536,0.00483921323758976,0.3639256419412672,2012-12-31,1.0189580570642174,0.5046950101310634,0.0003717681072581865,0.1387434554973822,0.5046950101310634,2012-12-31,0.028281752062022558,0.027503893758018077,0.013827002994180304,0.24667323804829966,0.027503893758018077,2012-12-31,-0.9064476215338465,-0.47546421485451423,0.020178677435012463,0.04732142857142857,-0.47546421485451423
2013-02,2013-01,2013-01-31,0.40174860138523955,0.2866053163800003,0.011212524450914469,0.059689922480620154,0.2866053163800003,2013-01-31,1.001909843002262,0.500477005247998,0.00045213994567772385,0.30688146380270487,0.500477005247998,2013-01-31,-0.6202201769889414,-0.382799934106224,0.013470755549562778,0.21926829268292683,-0.382799934106224,2013-01-31,-0.8711946458579113,-0.46558205357544896,0.016579800498498967,0.00029394473838918284,-0.46558205357544896
2013-03,2013-02,2013-02-28,0.5755422464466305,0.3652978825192843,0.010354279303934082,0.030672009864364982,0.3652978825192843,2013-02-28,1.3916771503329421,0.5818833658795497,0.0004756077633978498,0.3597560975609756,0.5818833658795497,2013-02-28,-1.8145931671882385,-0.6447088653316834,0.016931943195546254,0.5067665538907685,-0.6447088653316834,2013-02-28,-0.37917726050319295,-0.27493004080189815,0.020826301900333036,0.09854651162790698,-0.27493004080189815
2013-04,2013-03,2013-03-29,0.7139190708856658,0.41654187937634,0.011044977444039001,0.05805759803921569,0.41654187937634,2013-03-31,3.2900481020420393,0.7669023805294851,0.0006648941070249793,0.6111542945977458,0.7669023805294851,2013-03-28,-1.679109988822797,-0.6267417149083152,0.014121873230547552,0.26974629009095263,-0.6267417149083152,2013-03-28,0.24125360073072,0.19436286073103448,0.019145041719014468,0.03132183908045977,0.19436286073103448
2013-05,2013-04,2013-04-30,0.31952958591692954,0.24215416564145564,0.012239046777821004,0.1294887401095557,0.24215416564145564,2013-04-30,3.777479204329632,0.7906845938557427,0.0006116563138305951,0.5526315789473685,0.7906845938557427,2013-04-30,-1.196539074629326,-0.5447383515502661,0.021582566349764493,0.7828043581241118,-0.5447383515502661,2013-04-30,0.7783917905635792,0.4376942104061917,0.02311999596040777,0.26645856980703747,0.4376942104061917
2013-06,2013-05,2013-05-31,-0.31243344675660567,-0.23805660205377813,0.010556026278669002,0.035530692470517086,-0.23805660205377813,2013-05-31,1.996813853263594,0.6663122739802545,0.0006375964710020812,0.587129840546697,0.6663122739802545,2013-05-31,-1.4067298077004702,-0.5844984356779716,0.022249773849671615,0.80098452883263,-0.5844984356779716,2013-05-31,0.5986245452743574,0.37446225071667527,0.023460320734268243,0.2906390134529148,0.37446225071667527
2013-07,2013-06,2013-06-28,-0.9502809104982787,-0.48725335175202567,0.015672631258641264,0.3537282020444979,-0.48725335175202567,2013-06-30,-0.19179889479812462,-0.16093226435707753,0.001354940026675412,0.9476351351351351,-0.16093226435707753,2013-06-28,-1.6763320892655116,-0.6263542913785267,0.026007185468173502,0.8947979563399907,-0.6263542913785267,2013-06-28,0.4507124721783413,0.31068353021158396,0.0202653278477188,0.07344789356984478,0.31068353021158396
2013-08,2013-07,2013-07-31,-1.194262078839446,-0.5442659244565243,0.012630483541815425,0.1587040907733652,-0.5442659244565243,2013-07-31,-1.2700149692481308,-0.5594742706338991,0.0007697330722499767,0.7126159554730983,-0.5594742706338991,2013-07-31,-2.1813067357935316,-0.6856637592506262,0.019822127067494505,0.6834482758620689,-0.6856637592506262,2013-07-31,0.8920670362242686,0.47147750008077993,0.01856966553179694,0.024370208105147863,0.47147750008077993
2013-09,2013-08,2013-08-30,-1.0781680544863235,-0.5188069618136933,0.012550788987526538,0.15474777448071217,-0.5188069618136933,2013-08-31,-1.2280041623133193,-0.5511678043896884,0.0007967356548639478,0.7422964049889949,-0.5511678043896884,2013-08-30,-1.2473424319613962,-0.5550299830688297,0.01476935440510991,0.3038233955393719,-0.5550299830688297,2013-08-30,1.7338304845214705,0.6342128725018443,0.017693523474963307,0.018668831168831168,0.6342128725018443
2013-10,2013-09,2013-09-30,-0.16004050764128744,-0.13796113720778433,0.011018604950322005,0.057408500590318774,-0.13796113720778433,2013-09-30,0.1627955975403828,0.14000362392559632,0.0006420216045363876,0.5731132075471698,0.14000362392559632,2013-09-30,-0.8841659901686497,-0.46926119820765316,0.017365765205641724,0.5221019395579612,-0.46926119820765316,2013-09-30,1.4424957185500367,0.5905827009622601,0.01720182295367676,0.010974304068522484,0.5905827009622601
2013-11,2013-10,2013-10-31,0.45802384518453393,0.31414016080550755,0.009920140209280899,0.02244059841595776,0.31414016080550755,2013-10-31,1.9611205925148425,0.6622900119205504,0.000594850436308845,0.5168640114818801,0.6622900119205504,2013-10-31,-0.846790976539979,-0.458520204666837,0.017575473211965953,0.5368303571428571,-0.458520204666837,2013-10-31,0.30903587654246284,0.2360789968252931,0.017064455775500486,0.012956107879428873,0.2360789968252931
2013-12,2013-11,2013-11-29,1.1326987838629778,0.5311105311418192,0.01155769935155868,0.10189504373177842,0.5311105311418192,2013-11-30,1.3998940978424403,0.5833149467307649,0.00044715700047494013,0.28345757898473556,0.5833149467307649,2013-11-29,-0.934427809138548,-0.48305126959205236,0.016357656654855057,0.4303097345132743,-0.48305126959205236,2013-11-29,-0.5746474442964763,-0.36493720951817143,0.01759546991018803,0.03218210361067504,-0.36493720951817143
2014-01,2013-12,2013-12-30,1.4898592621790823,0.5983708737317076,0.010303397193074828,0.03463768115942029,0.5983708737317076,2013-12-31,0.7557083840204569,0.4304293303480925,0.00043602415621403354,0.26070926966292135,0.4304293303480925,2013-12-31,-1.3822279547404428,-0.58022489073303,0.015920936191418267,0.3895221394125384,-0.58022489073303,2013-12-31,-1.7895741367404305,-0.6415223432030801,0.012082550129351433,0.0018115942028985507,-0.6415223432030801
2014-02,2014-01,2014-01-29,0.5486742473019636,0.354286415143689,0.011508681987033425,0.09985590778097983,0.354286415143689,2014-01-31,0.7211995468772723,0.4190098400767801,0.00036845778102541284,0.12035428968391802,0.4190098400767801,2014-01-31,-1.68973137169741,-0.628215661042415,0.013959291669842833,0.2391398783666377,-0.628215661042415,2014-01-31,-1.6623671324004587,-0.6243944015721175,0.013706405605880786,0.0069124423963133645,-0.6243944015721175
2014-03,2014-02,2014-02-28,-0.17845100917316148,-0.15142844953594495,0.010130626774778655,0.02965616045845272,-0.15142844953594495,2014-02-28,1.6079201286088731,0.6165526738990186,0.00035975182321574455,0.10577915376676987,0.6165526738990186,2014-02-28,-0.6466441627671119,-0.3927042510996761,0.01087994342441128,0.06613528651443343,-0.3927042510996761,2014-02-28,-0.5974061927023246,-0.3739851488190961,0.01215316435782064,0.0032961460446247464,-0.3739851488190961
2014-04,2014-03,2014-03-31,-1.0857682315290997,-0.5205603456397028,0.009188441952540224,0.008117345485616633,-0.5205603456397028,2014-03-31,4.525373435933147,0.8190167575829893,0.0003326982949963036,0.06790333560245064,0.8190167575829893,2014-03-31,0.19447220382901134,0.1628101543138546,0.012326340760730576,0.1248932536293766,0.1628101543138546,2014-03-31,0.1884343974854067,0.15855683568576662,0.013020238856913457,0.009282488710486703,0.15855683568576662
2014-05,2014-04,2014-04-30,-0.39820531638256373,-0.28479745550732166,0.008583373506514218,0.004387206340220775,-0.28479745550732166,2014-04-30,3.827064127531881,0.7928347389676572,0.00023406226872876542,0.004548517520215634,0.7928347389676572,2014-04-30,0.4123045582420457,0.29193742655285226,0.010802028955424718,0.06199746085484553,0.29193742655285226,2014-04-30,1.1160624080314658,0.5274241458075513,0.01299312926092472,0.012164846077457795,0.5274241458075513
2014-06,2014-05,2014-05-30,0.06856616074286771,0.06416650953573196,0.008822699982659284,0.011683558558558559,0.06416650953573196,2014-05-31,3.804884862647612,0.7918784677289906,0.00038709085573008156,0.18056018672890964,0.7918784677289906,2014-05-30,0.24527094453901965,0.19696191067062538,0.011601211344126566,0.10339765100671142,0.19696191067062538,2014-05-30,0.7176503033353525,0.41780931889442874,0.012054172851161131,0.006633906633906634,0.41780931889442874
2014-07,2014-06,2014-06-30,0.5565955632570235,0.3575723690824365,0.009301776675543705,0.026183141977037243,0.3575723690824365,2014-06-30,3.8296781435812957,0.7929468651386194,0.0004013458474933936,0.21904919115219545,0.7929468651386194,2014-06-30,-0.33705862166069206,-0.25208963631082143,0.008612844621066155,0.014760914760914762,-0.25208963631082143,2014-06-30,0.7958861863400492,0.4431718403948729,0.010333876302783228,0.0026750972762645915,0.4431718403948729
2014-08,2014-07,2014-07-31,1.122526409764022,0.5288633416291966,0.008642259365220327,0.013772954924874792,0.5288633416291966,2014-07-31,5.754804605056871,0.8519572277114623,0.0004682884763596588,0.3602941176470588,0.8519572277114623,2014-07-31,-0.9130670536402254,-0.47727916901962303,0.01083884952170446,0.08096415327564895,-0.47727916901962303,2014-07-31,0.14424988554427942,0.12606502073248171,0.013894723050661927,0.05991337824831569,0.12606502073248171
2014-09,2014-08,2014-08-29,1.0850789320743894,0.5204018492455216,0.00902038907387594,0.027531820697288323,0.5204018492455216,2014-08-31,3.856889089428385,0.7941068899068289,0.0004178950538596379,0.2508896797153025,0.7941068899068289,2014-08-29,-0.7815259279455316,-0.43868344304525103,0.008529445865145592,0.015727124183006536,-0.43868344304525103,2014-08-29,-0.44699877630518603,-0.30891441210929516,0.012835389484350243,0.038828013339685566,-0.30891441210929516
2014-10,2014-09,2014-09-30,0.5146930002434886,0.33980021044578085,0.008441110606387473,0.008670520231213872,0.33980021044578085,2014-09-30,3.1911183639263965,0.7614002008134263,0.0005343912069513045,0.48974687600128164,0.7614002008134263,2014-09-30,-0.6702838603091674,-0.4012993696682783,0.013897386159849,0.28493317132442286,-0.4012993696682783,2014-09-30,-0.8679193279944363,-0.4646449742164783,0.020924175869482246,0.24646226415094338,-0.4646449742164783
2014-11,2014-10,2014-10-31,-0.43952816173318804,-0.3053279355118675,0.01100339578544997,0.10632183908045977,-0.3053279355118675,2014-10-31,3.028926515860047,0.7517949269952044,0.0005580791756000414,0.5233185279187818,0.7517949269952044,2014-10-31,-0.43708927363657746,-0.3041490056706888,0.013030690580516827,0.2184991974317817,-0.3041490056706888,2014-10-31,-1.5301865599569087,-0.6047722267495441,0.02250628667646836,0.34554363042463837,-0.6047722267495441
2014-12,2014-11,2014-11-28,-0.8512952978742001,-0.4598376600706127,0.008845395872030036,0.02653783342406097,-0.4598376600706127,2014-11-30,4.1937443307083635,0.8074606803250918,0.0005362130836806787,0.4973287240729101,0.8074606803250918,2014-11-28,-0.4881060201602683,-0.3280048689727762,0.017424718519552542,0.5669056152927121,-0.3280048689727762,2014-11-28,-2.726780699190838,-0.7316718957417803,0.03142523007502368,0.7745143385753932,-0.7316718957417803
2015-01,2014-12,2014-12-30,-1.1035536277358613,-0.5246139737942693,0.009811877574403478,0.06454668470906631,-0.5246139737942693,2014-12-31,2.4266527926816415,0.7081700246562137,0.0005245919321086441,0.4744786803610333,0.7081700246562137,2014-12-31,-0.29146410189005983,-0.2256850201747781,0.01695614974745587,0.5307935254638768,-0.2256850201747781,2014-12-31,-1.925396726893013,-0.6581660221305868,0.0419784297156825,0.9214743589743589,-0.6581660221305868
2015-02,2015-01,2015-01-30,-0.9827223709266375,-0.495642953010792,0.009623991617880504,0.05826157158234661,-0.495642953010792,2015-01-31,2.2459566727897777,0.6919244152632088,0.0007681918684479345,0.7430641183723797,0.6919244152632088,2015-01-30,0.3810764998929967,0.2759271480779825,0.016526027030235372,0.48785742264003135,0.2759271480779825,2015-01-30,-2.2811002054380496,-0.6952241817111791,0.04554445065881124,0.9249092558983666,-0.6952241817111791
2015-03,2015-02,2015-02-27,-0.3944003644835395,-0.2828458558454395,0.007469524596271987,0.0004018215912135012,-0.2828458558454395,2015-02-28,2.152106134921129,0.6827517992109039,0.0006479255316210825,0.6260696821515892,0.6827517992109039,2015-02-27,0.9532357024966354,0.4880290183505272,0.01371241972787891,0.2665241057542768,0.4880290183505272,2015-02-27,-2.733919031502367,-0.7321848729007808,0.04805422628539457,0.9291497975708503,-0.7321848729007808
2015-04,2015-03,2015-03-31,0.8137050752014687,0.44864244265903114,0.007496278370489069,0.0035952063914780293,0.44864244265903114,2015-03-31,2.724021069901714,0.7314730552729144,0.000503379538096187,0.42733878292461397,0.7314730552729144,2015-03-31,0.41714464935463974,0.2943557311136906,0.01266928942350964,0.1809946029298381,0.2943557311136906,2015-03-31,-2.43091205040741,-0.7085323128929367,0.042803253249832494,0.9008908685968819,-0.7085323128929367
2015-05,2015-04,2015-04-30,1.4795262972484224,0.5966971590058476,0.009286694108260569,0.057320624834524755,0.5966971590058476,2015-04-30,2.164396292992258,0.6839839554184288,0.0007591249273556034,0.7415241524152415,0.6839839554184288,2015-04-30,0.07735834924129097,0.07180373113158597,0.013193705306786329,0.2311663479923518,0.07180373113158597,2015-04-30,-1.202518302403819,-0.5459742609591012,0.03177633600894519,0.75,-0.5459742609591012
2015-06,2015-05,2015-05-29,1.725778724406347,0.6331323628561258,0.01061232090115217,0.11633728590250329,0.6331323628561258,2015-05-31,0.4321338807769365,0.3017412593733923,0.0009353755016829013,0.8767835909631391,0.3017412593733923,2015-05-29,-0.479646029740666,-0.32416268492588896,0.010423593161682716,0.06698292220113852,-0.32416268492588896,2015-05-29,-0.350714470241101,-0.2596510794605605,0.02899752274374548,0.6594488188976378,-0.2596510794605605
2015-07,2015-06,2015-06-30,0.6579326211812624,0.3968391795756399,0.010519510345045282,0.11252292376211684,0.3968391795756399,2015-06-30,-0.004919697460168344,-0.004895612527650095,0.0007279233788797478,0.7019740718915733,-0.004895612527650095,2015-06-30,-0.6703640886920326,-0.4013281255447468,0.01030473887611467,0.06755739555890101,-0.4013281255447468,2015-06-30,0.8235312130309813,0.4516134449172106,0.023923910526694632,0.4031629116117851,0.4516134449172106
2015-08,2015-07,2015-07-31,-0.1916703645666815,-0.16084176485867147,0.011043403365098268,0.14388020833333334,-0.16084176485867147,2015-07-31,-0.15925135901429519,-0.1373743129787708,0.0006225844611499643,0.5872992700729927,-0.1373743129787708,2015-07-31,-0.6912201134175873,-0.40871091109529323,0.01211562313061084,0.16666666666666666,-0.40871091109529323,2015-07-31,0.09580413694445558,0.08742815774687272,0.031105045536883463,0.7302575107296138,0.08742815774687272
2015-09,2015-08,2015-08-31,-1.0976363402446532,-0.5232729425905315,0.015398571652084747,0.4244818652849741,-0.5232729425905315,2015-08-31,2.026567682924954,0.6695927186291852,0.0005624050029630303,0.5105613425925926,0.6695927186291852,2015-08-31,-0.007627465667567901,-0.007569727828443614,0.013159747414130856,0.2501851851851852,-0.007569727828443614,2015-08-31,-0.4874002365076486,-0.32768600175299367,0.0418473943667952,0.8994045087196938,-0.32768600175299367
2015-10,2015-09,2015-09-30,-1.9985721095913231,-0.6665079366271134,0.015173547094485757,0.41698891466872906,-0.6665079366271134,2015-09-30,2.7185288114018866,0.7310764415933086,0.0006082464770764589,0.5732931726907631,0.7310764415933086,2015-09-30,0.3012496414292301,0.23150795346106837,0.012058871014145257,0.1685042263873576,0.23150795346106837,2015-09-30,-1.2399193228092054,-0.5535553491516626,0.03813393234647358,0.8665682967959528,-0.5535553491516626
2015-11,2015-10,2015-10-30,-0.9366461714660828,-0.48364341678223105,0.011012542795624298,0.14423076923076922,-0.48364341678223105,2015-10-31,5.201283544790024,0.8387430613715212,0.0005261600928987712,0.45052601649132784,0.8387430613715212,2015-10-30,0.31550306367973124,0.23983453356406834,0.012539871327793332,0.2032446226759023,0.23983453356406834,2015-10-30,-1.694008755227847,-0.6288059576423223,0.034345107087878156,0.8034670008354219,-0.6288059576423223
2015-12,2015-11,2015-11-30,-0.22688305835958666,-0.18492639279161813,0.010181136071526238,0.09602142310635042,-0.18492639279161813,2015-11-30,0.9904277489289423,0.4975954286519044,0.0005298438728019587,0.4540456723992106,0.4975954286519044,2015-11-30,-0.2863326862870425,-0.2225961365512156,0.013147532266962933,0.26474846181686573,-0.2225961365512156,2015-11-30,-1.604834608043587,-0.6160984667079995,0.0338794578764787,0.7852112676056338,-0.6160984667079995
2016-01,2015-12,2015-12-30,0.12290289394525662,0.10945104390411194,0.011691178701414123,0.20662100456621005,0.10945104390411194,2015-12-31,0.51974832969408,0.3419963157970396,0.0004633825137398386,0.31595863610955843,0.3419963157970396,2015-12-31,-0.5796458076720902,-0.36694669454180295,0.012177141501742915,0.17899461400359065,-0.36694669454180295,2015-12-31,-1.5848814865081584,-0.6131350681957682,0.036664604352779046,0.8405172413793104,-0.6131350681957682
2016-02,2016-01,2016-01-29,0.1483973776109087,0.1292212787176771,0.015127372584307288,0.42390206966178695,0.1292212787176771,2016-01-31,0.7766521778559535,0.4371436275125105,0.0005334798267573939,0.46314768633970627,0.4371436275125105,2016-01-29,-0.39445356417573996,-0.2828732159388191,0.011317856449199127,0.11965049928673324,-0.2828732159388191,2016-01-29,-1.6245078059448945,-0.6189761761291571,0.0550910840638528,0.9521384928716904,-0.6189761761291571
2016-03,2016-02,2016-02-29,0.0031292519194788355,0.0031194902486305132,0.011980371988791217,0.22902010050251256,0.0031194902486305132,2016-02-29,2.3439563028768156,0.7009530300561353,0.0005157864355911919,0.4248213304013194,0.7009530300561353,2016-02-29,0.36766244332006526,0.26882542919548724,0.01576195452815416,0.4686614730878187,0.26882542919548724,2016-02-29,-3.231354627583229,-0.7636690639254791,0.05416455379503251,0.9408080808080808,-0.7636690639254791
2016-04,2016-03,2016-03-31,-0.20478181124773823,-0.1699741889659298,0.008111982723336282,0.01336831584207896,-0.1699741889659298,2016-03-31,3.316552788481379,0.7683336567391282,0.00046706094689117565,0.32065958026710273,0.7683336567391282,2016-03-31,0.9836883036677361,0.4958885435019946,0.01720127606541012,0.5953970484891076,0.4958885435019946,2016-03-31,-1.781156562011908,-0.640437358450402,0.04180597159255746,0.8760512615138166,-0.640437358450402
2016-05,2016-04,2016-04-29,0.12045950300907646,0.10750901990261459,0.00845940650344912,0.02374440576827449,0.10750901990261459,2016-04-30,2.2809424233538125,0.695209524896877,0.00034477403161915386,0.08502297918356312,0.695209524896877,2016-04-29,1.3938922995149503,0.5822702632851864,0.01426876386210641,0.3590861527729334,0.5822702632851864,2016-04-29,-0.8809927195492827,-0.4683658317191059,0.033188479697821925,0.7345115170770453,-0.4683658317191059
2016-06,2016-05,2016-05-31,0.4765240186844681,0.3227336722290739,0.008129969080578784,0.01744186046511628,0.3227336722290739,2016-05-31,2.0160421466549225,0.6684396466047084,0.00036329338141492963,0.11702412868632708,0.6684396466047084,2016-05-31,1.2032106913459442,0.5461169447261992,0.013806442796541113,0.3246191135734072,0.5461169447261992,2016-05-31,0.09886881122785995,0.08997326179217462,0.025991694923431955,0.49172902717605355,0.08997326179217462
2016-07,2016-06,2016-06-30,0.9134373735722563,0.47738033456874074,0.012179830038637688,0.25707605217819346,0.47738033456874074,2016-06-30,2.068026325033819,0.6740575555560212,0.000786404467878589,0.7764627659574468,0.6740575555560212,2016-06-30,0.7545518658033822,0.43005389610291433,0.01611377322080383,0.506701030927835,0.43005389610291433,2016-06-30,1.2807419665667743,0.5615461921344348,0.03066211877878038,0.6616556032799688,0.5615461921344348
2016-08,2016-07,2016-07-29,1.0900634686343522,0.5215456300695978,0.00888367988709721,0.052766895200783544,0.5215456300695978,2016-07-31,2.771110589932774,0.7348261271707159,0.0004591495554924337,0.3098127143233975,0.7348261271707159,2016-07-29,0.4657194047865564,0.31774117424226656,0.013708435891281168,0.3158703071672355,0.31774117424226656,2016-07-29,0.8312680033858614,0.4539302831966246,0.033627891666069644,0.7456412243316544,0.4539302831966246
2016-09,2016-08,2016-08-31,1.0703230643114658,0.5169835967931057,0.007706870670528898,0.009620068192888456,0.5169835967931057,2016-08-31,2.589675815134405,0.7214233118812825,0.0004533477498239627,0.2999738356881214,0.7214233118812825,2016-08-31,0.49467171479641386,0.330956764552002,0.011167578300592089,0.10582458516762615,0.330956764552002,2016-08-31,0.00025584569891155644,0.0002557802586325188,0.031147533904448122,0.6718509984639017,0.0002557802586325188
2016-10,2016-09,2016-09-30,1.342241553847546,0.5730585522414103,0.009578259985280875,0.09393939393939393,0.5730585522414103,2016-09-30,0.9076493215993668,0.4757946396764352,0.0005830904134399387,0.5556853582554517,0.4757946396764352,2016-09-30,0.3372519852769963,0.2521977824599292,0.01028603750572114,0.06506388702084734,0.2521977824599292,2016-09-30,-0.47484948452928294,-0.32196470860946,0.030652097997604516,0.6493333333333333,-0.32196470860946
2016-11,2016-10,2016-10-31,1.848433791112838,0.6489298774926708,0.008633123197948374,0.04523522316043426,0.6489298774926708,2016-10-31,-0.7222901731593813,-0.4193777473829553,0.0008040081532588749,0.7995106876126706,-0.4193777473829553,2016-10-31,-0.5385941930873286,-0.35005604174716826,0.010865423205958699,0.09365609348914858,-0.35005604174716826,2016-10-31,-0.5787830758672868,-0.3666007602401862,0.026413727152623204,0.49867724867724866,-0.3666007602401862
2016-12,2016-11,2016-11-30,0.8316125653078064,0.4540330095235245,0.009104597821160479,0.07043436525077994,0.4540330095235245,2016-11-30,-1.476612407864355,-0.5962226479910415,0.001282983294709596,0.9500383337592639,-0.5962226479910415,2016-11-30,-1.0231083536956005,-0.5057111013489191,0.014583503529570675,0.40334880636604775,-0.5057111013489191,2016-11-30,-0.354386442760219,-0.26165829158625126,0.03319432771573679,0.7358455193100862,-0.26165829158625126
