month,signal_month,regime,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_return,expected_annual_volatility,expected_sharpe,expected_cagr,standardized_sharpe,standardized_cagr,combined_score,target_volatility,sum_error,volatility_slack,cdar_slack,w_KODEX200,w_BOND,w_GLD,w_USO
2011-12,2011-11,Stagflation,-0.003988859758220631,-0.00397783938133238,1.649331140845218,-0.003988859758220609,0.0031704428809238676,9.511328642771602e-06,1.509048245480104e-06,True,False,0,Optimization terminated successfully,8,-0.9827765468048311,0.0694118876668359,0.029733855629015298,2.3344395201509434,0.07140389145703817,1.7510705194398855,0.214482574169665,0.9827765468047752,0.07294014809817284,1.1102230246251565e-16,0.04320629246915754,0.1500735095415418,0.05809042955394289,0.8799999999999998,0.06190957044601947,3.7684488469737055e-14
2012-01,2011-12,Stagflation,0.011618098393560396,0.011646876126352115,1.668493232323121,0.0,0.008222209369062448,2.4666628107187346e-05,4.111104684531311e-06,True,False,0,Optimization terminated successfully,10,-0.9192117816496659,0.06768352587275742,0.029923494646314563,2.2618857413799245,0.06954766714410285,1.6182439968868634,0.22017956641246794,0.9192117816496657,0.07229417567786887,0.0,0.04237068103155431,0.15076257348573607,0.05452726000338971,0.879999999998696,0.05884504767996928,0.00662769231794513
2012-02,2012-01,Slowdown,0.0031601360465516215,0.0031850669140297207,1.6737658979300127,0.0,0.00787637022791959,2.362911068375877e-05,1.301756794340428e-06,True,False,0,Optimization terminated successfully,10,-0.8956603127000882,0.06803497689578272,0.0293602485945055,2.3172479850362997,0.06994149006561025,1.6051867037096426,0.1861339216905328,0.8956603127000877,0.07130374022487913,0.0,0.041943491630373635,0.15081466905498378,0.05423775705276484,0.87999999999988,0.05788103168518668,0.007881211262168605
2012-03,2012-02,Slowdown,-0.0009170558780454785,-0.0009043427965865847,1.672230961074844,-0.0009170558780454696,0.0038680636662611094,1.1604190998783329e-05,1.1088904601104927e-06,True,False,0,Optimization terminated successfully,10,-0.8747025081002107,0.06747845384592627,0.028278916312943526,2.3861753788295186,0.06937953376146977,1.651292973968359,0.09811204223206217,0.8747025081002107,0.07409738968635254,1.1102230246251565e-16,0.04581847337340902,0.15174085283683586,0.053103627839535046,0.8799999999926567,0.0556867610985739,0.011209611069234291
2012-04,2012-03,Slowdown,0.006390027655810525,0.006406890379813353,1.6829165631630147,0.0,0.0053073449007153915,1.5922034702146173e-05,9.406893006809817e-07,True,False,0,Optimization terminated successfully,11,-0.8633404205527719,0.06709613505389862,0.0283114862811056,2.369926269066169,0.06896978287929076,1.618485795676389,0.1081950454291166,0.8633404205527527,0.07231655113223741,0.0,0.04400506485113181,0.1511482845131195,0.05627755534818229,0.88,0.056946460981080985,0.006775983670736735
2012-05,2012-04,Slowdown,0.0016773989053146864,0.0016811305572647956,1.6857394855638004,0.0,0.0010661862714597611,3.1985588143792836e-06,5.330931357299327e-07,True,False,0,Optimization terminated successfully,11,-0.8544427098205634,0.06731881257912938,0.027463539325058416,2.4512067356775833,0.06923312892719445,1.6226162323545288,0.08626918727991689,0.8544427098172228,0.07253035188532742,0.0,0.045066812560268996,0.1513163042207143,0.05548427339675288,0.88,0.05693663997041315,0.007579086632834131
2012-06,2012-05,Slowdown,-0.0013100857082426985,-0.001272760312330195,1.683531022355943,-0.0013100857082426476,0.012302263398537714,3.690679019561314e-05,4.1860571689042447e-07,True,False,0,Optimization terminated successfully,13,-0.9156324000436562,0.06810529569384836,0.02766503391728812,2.4617824759393763,0.07006845027042032,1.566789219448576,0.26447558063873655,0.9156324000436562,0.07344772049241485,1.1102230246251565e-16,0.045782686575126734,0.1508852280484877,0.057604696351215304,0.8799999999999998,0.06239530364878477,7.89048306148809e-18
2012-07,2012-06,Slowdown,0.019087064343118257,0.019096484935660803,1.7156646873032866,0.0,0.0028522969406129762,8.556890821838928e-06,8.637017207052123e-07,True,False,0,Optimization terminated successfully,12,-0.9016954405622456,0.06747882766618263,0.02734082400325243,2.4680612280798644,0.0694078321058544,1.5388538290404858,0.264537052083987,0.9016954405622364,0.07224258736161814,1.1102230246251565e-16,0.04490176335836571,0.15053576810186325,0.059486273885997275,0.8799999999999998,0.06051372611399913,3.689912843243975e-15
2012-08,2012-07,Slowdown,0.009967579483602496,0.009972088150474089,1.732765711441192,0.0,0.001288190534741083,3.864571604223249e-06,6.440952673705259e-07,True,False,0,Optimization terminated successfully,6,-0.9518028779072727,0.07016416841744387,0.028856687069702843,2.431469982952773,0.07223774404696343,1.6516506575489627,0.2519550982655817,0.9518028779072722,0.07136453210637232,1.1102230246251565e-16,0.042507845036669475,0.150746680560929,0.058350583904637064,0.8799999999999577,0.06164941609539371,1.13772900236739e-14
2012-09,2012-08,Slowdown,0.006202257015432637,0.006213944969117806,1.743512769731079,0.0,0.0033394153386197096,1.001824601585913e-05,1.6697076693097841e-06,True,False,0,Optimization terminated successfully,6,-0.9266031160035628,0.07039176841368971,0.028233517903387427,2.4931986390985372,0.07250089106238587,1.6436662388215422,0.20953999318558347,0.9266031160035628,0.07064573455342252,0.0,0.04241221665003509,0.15067748030368605,0.05872317430942819,0.8799999999999882,0.061276825690581405,2.313919047502565e-15
2012-10,2012-09,Slowdown,-0.0017633915840841634,-0.0017520883979856533,1.740438273986192,-0.0017633915840841174,0.003466774227542381,1.0400322682627143e-05,9.028634158829394e-07,True,False,0,Optimization terminated successfully,6,-0.932762456256099,0.07027544360223555,0.027403994488852938,2.564423359186608,0.07240088662379146,1.6696941584747518,0.19583075403742817,0.93276245625609,0.07087567069594722,0.0,0.04347167620709428,0.15054829916274692,0.059418791187895496,0.88,0.06058120881210299,1.5785983631388943e-15
2012-11,2012-10,Slowdown,-0.0009280081513475271,-0.0009100926974595398,1.7388231330810158,-0.0026897632936675464,0.005322592014674318,1.5967776044022956e-05,1.947677843964272e-06,True,False,0,Optimization terminated successfully,5,-0.8976393627996136,0.06959854095499722,0.027809206922421587,2.5027157785964174,0.07166323298647134,1.5450557839401862,0.25022294165903936,0.8976393627996128,0.07100024025516756,0.0,0.04319103333274597,0.15080860399311852,0.058017197496971804,0.8799999999986955,0.06198280250422199,1.1085413077363697e-13
2012-12,2012-11,Slowdown,0.0017134209871843488,0.0017159005855489735,1.7418024691302383,-0.0009809510033611524,0.0008016111128800079,2.404833338640024e-06,7.47650259847292e-08,True,False,0,Optimization terminated successfully,6,-0.886906567537286,0.06874338969477778,0.02742744878978057,2.5063720006066137,0.07075848006078848,1.5548780784167495,0.2189350566547949,0.8869065675357722,0.07105769441056484,0.0,0.04363024562078427,0.15041111272651425,0.06004694066448131,0.8799999999999998,0.05995305933529588,2.2292237500387557e-13
2013-01,2012-12,Slowdown,0.003956905360194018,0.003963981218977325,1.7486946166567388,0.0,0.0021619760665568875,6.485928199670662e-06,5.899305836366344e-07,True,False,0,Optimization terminated successfully,5,-0.8913380064720932,0.0681112037175722,0.026735402143576833,2.5476034866352624,0.07010183073171115,1.617998599493305,0.1646774134503508,0.8913380064718279,0.07053656612403415,0.0,0.04380116398045732,0.15060631405138628,0.06189406618167688,0.88,0.05810593381828199,4.118927421359331e-14
2013-02,2013-01,Slowdown,0.005075423618200547,0.0050790828545403365,1.7575699826151383,0.0,0.0011600266200952009,3.4800798602856027e-06,1.7915647950430408e-07,True,False,0,Optimization terminated successfully,6,-0.8766811778815954,0.0678444639998467,0.026058501914703484,2.603544295137148,0.0698355458977799,1.6040318475903035,0.14933050817288926,0.8766811778815964,0.07178235823138807,0.0,0.04572385631668458,0.15085844449132216,0.06071495032020035,0.8799999999999979,0.05928504967980125,4.407362199885283e-16
2013-03,2013-02,Slowdown,0.005103351690355436,0.005114426182876929,1.766539480356835,0.0,0.003164140720426448,9.492422161279343e-06,1.5820703602132773e-06,True,False,0,Optimization terminated successfully,6,-0.8923945824282348,0.06850414154769388,0.0252856382919061,2.709211480321696,0.07056276605591795,1.6237127663029152,0.16107639855343575,0.8923945824281755,0.07073161606328522,0.0,0.045445977771379126,0.15068953758032266,0.061504827609155904,0.88,0.05849517239083487,9.325873406851315e-15
2013-04,2013-03,Slowdown,-0.003248656176672425,-0.003246423131537599,1.760800600962638,-0.003248656176672471,0.0007350952604820144,2.205285781446043e-06,2.7759353379685355e-08,True,False,0,Optimization terminated successfully,6,-0.8788681929643611,0.06842097948018078,0.024588410532473848,2.782651582533868,0.07049235180402083,1.6199732073836053,0.13776317854496398,0.8788681929642846,0.07150236308058322,0.0,0.04691395254810937,0.15080742795000543,0.060953509601739175,0.88,0.05904649039824829,1.2656542480726785e-14
2013-05,2013-04,Slowdown,-0.007471159924663405,-0.0074506550617210445,1.7476453780774026,-0.010695544871499818,0.006508780529850957,1.952634158955287e-05,9.785213528065198e-07,True,False,0,Optimization terminated successfully,7,-0.9098156207104922,0.06345408853653928,0.025101211817707695,2.5279292887276252,0.06517494483234584,1.3791687638078314,0.44046247761315227,0.9098156207104918,0.07189659145975244,0.0,0.04679537964204475,0.15023458733721595,0.06363305731536559,0.8799999999786212,0.05636694270444659,1.566540757613586e-12
2013-06,2013-05,Slowdown,-0.019037053030394845,-0.019027480645717763,1.7143753603366187,-0.029528986246986855,0.0027349670505946375,8.204901151783913e-06,1.3674835252973362e-06,True,False,0,Optimization terminated successfully,6,-0.9053571127427159,0.0612761917393166,0.026302742864272664,2.3296502595000765,0.06282480571700837,1.5273781099369572,0.2833361155484728,0.905357112742715,0.07218123198595605,1.1102230246251565e-16,0.04587848912168339,0.14871896183782987,0.06795951343151593,0.8799999999992144,0.05204048656924257,2.6982363380635648e-14
2013-07,2013-06,Slowdown,0.011170763248290428,0.011272371978283624,1.7335262416056418,-0.01868808431302349,0.029625351407822215,8.887605422346664e-05,1.2732675769729848e-05,True,False,0,Optimization terminated successfully,8,-0.8095349687767115,0.05597649996279179,0.03400122939230171,1.6463081177725163,0.056961685791674106,1.2278256865905712,0.3912442509413996,0.8095349687659854,0.07207762679425837,0.0,0.03807639740195666,0.14944789564929406,0.0467084632998446,0.88,0.04366618529230393,0.029625351407851608
2013-08,2013-07,Slowdown,0.004663583197057665,0.00470736571094512,1.7416106854576523,-0.01411165455195329,0.012509289682130165,3.7527869046390496e-05,6.254644841065062e-06,True,False,0,Optimization terminated successfully,8,-0.7619719657396006,0.05698811340880607,0.033951301748575004,1.6785251367040135,0.058033258252807286,1.2186602582690962,0.30528367320712896,0.7619719657381125,0.07196517368232051,0.0,0.03801387193374551,0.14749433488302152,0.054194729995645584,0.88,0.04270243604759254,0.023102833956762048
2013-09,2013-08,Slowdown,0.000832441746586591,0.0008495538268297241,1.7430604748985286,-0.013290959935729152,0.00498549121155459,1.4956473634663769e-05,2.155606608469293e-06,True,False,0,Optimization terminated successfully,10,-0.7748509093690364,0.05695022748166688,0.03355234554636843,1.6973545829445282,0.05800742094353759,1.178705155515896,0.37099666157353256,0.7748509085447143,0.07189543826266968,0.0,0.03834309271630126,0.14661355010622495,0.05770144296813057,0.88,0.044711016575732204,0.017587540456137418
2013-10,2013-09,Slowdown,0.0025252080424523374,0.0025423533529874776,1.747462065228223,-0.010799314332198606,0.005528987690667029,1.6586963072001088e-05,5.58347463139354e-07,True,False,0,Optimization terminated successfully,8,-0.7788728880590222,0.05608234358053926,0.0329111346162894,1.704053787096761,0.05711211696951756,1.180417316424094,0.37732845969394974,0.7788728880590219,0.07158051665110489,0.0,0.038669382034815486,0.14527528130015088,0.06427843507121206,0.8799999999477298,0.041549028698248926,0.0141725362828091
2013-11,2013-10,Slowdown,-0.005477365199817106,-0.0054694230861096855,1.7378905773241413,-0.016217527743510596,0.002391671558432411,7.175014675297234e-06,7.670990321236339e-07,True,False,0,Optimization terminated successfully,10,-0.7441463242275302,0.05666809264411026,0.032014030280627326,1.7701018005971547,0.05776230483359963,1.2171025991339846,0.2711900493206424,0.7441463242273134,0.07309418275185423,0.0,0.0410801524712269,0.14486417772752108,0.06691452146873819,0.88,0.039084116361692234,0.014001362169569636
2013-12,2013-11,Slowdown,0.004264732250480814,0.0043099924629949726,1.745302215317062,-0.012021958906620722,0.01314382315739561,3.943146947218683e-05,5.828743041971382e-06,True,False,0,Optimization terminated successfully,7,-0.8125612168958389,0.05501053071247612,0.03291278608725664,1.6714030397376602,0.05597964018299216,1.1806884000109448,0.444434033777891,0.8125612168944178,0.07280283108751871,1.1102230246251565e-16,0.039890045000262074,0.14137562332818637,0.0811823232416008,0.8799999999999998,0.034898436482107165,0.003919240276292129
2014-01,2013-12,Slowdown,0.0010500461733783351,0.0010838592165649437,1.7471348632296444,-0.010984536345188811,0.009660869481888166,2.8982608445664496e-05,4.8304347409441095e-06,True,False,0,Optimization terminated successfully,9,-0.8066499399335103,0.05467800038980018,0.03178814668853424,1.7200751250314996,0.05566696052890181,1.1719452414918454,0.44135463837517386,0.8066499399335096,0.07249430831259274,1.1102230246251565e-16,0.0407061616240585,0.1435081649491579,0.07217210173249984,0.8799999999960705,0.03931858445828685,0.008509313813142714
2014-02,2014-01,Slowdown,0.009829240925224659,0.009856433168155883,1.764307872729188,-0.001263265074152864,0.00842466415128543,2.5273992453856293e-05,1.918250477367673e-06,True,False,0,Optimization terminated successfully,7,-0.8010270214872828,0.054418509962636974,0.03032338916819653,1.794605136674882,0.05544107064302682,1.2069753977502327,0.3950786452212122,0.8010270214857225,0.0722226311417334,0.0,0.041899241973536866,0.1447174112749466,0.06615098234924005,0.88,0.03665830664856246,0.017190711002197497
2014-03,2014-02,Slowdown,-0.000528839836136313,-0.0005149978002656791,1.76337483644288,-0.0017914368453942897,0.004597473801574561,1.3792421404723685e-05,4.9614465910147175e-08,True,False,0,Optimization terminated successfully,7,-0.7209463680643486,0.055683506187501175,0.029689207262902514,1.8755470866707598,0.05679715451442583,1.2234584668767303,0.21843426924865364,0.720946368062692,0.07281131184384763,0.0,0.04312210458094512,0.14521873709318905,0.06332345511999854,0.88,0.03729509860089638,0.019381446279105142
2014-04,2014-03,Slowdown,0.0008741200613636617,0.0009265584908910039,1.7649162377631185,-0.000918882714916025,0.015323543948143677,4.597063184443103e-05,6.4677976829111415e-06,True,False,0,Optimization terminated successfully,11,-0.7756094060216865,0.05453211273522948,0.03004558301173127,1.8149793503403635,0.055569829861972245,1.1799470285364837,0.3712717835068861,0.7756094060216849,0.07363675959823524,0.0,0.043591176586503966,0.1419807625835559,0.07876750890118166,0.88,0.0356054298938388,0.005627061204979631
2014-05,2014-04,Slowdown,0.00783927274774646,0.007848546651515324,1.7787518975278702,0.0,0.002963399055128087,8.89019716538426e-06,3.8370660348023555e-07,True,False,0,Optimization terminated successfully,9,-0.7531074956825528,0.055421231007673946,0.02921319800947271,1.8971298859406966,0.056534830700623276,1.1885707094743259,0.31764428188016636,0.7531074956772461,0.07421533907010097,1.1102230246251565e-16,0.04500214106062826,0.1418202754848227,0.07941909522466878,0.8799999999999998,0.03346205175074951,0.007118853024581758
2014-06,2014-05,Slowdown,0.009069732291516003,0.00909428670557726,1.7948847010514744,0.0,0.007061105785726638,2.1183317357179913e-05,3.371096704077838e-06,True,False,0,Optimization terminated successfully,8,-0.8253614396675084,0.053495441843098374,0.027913336591002116,1.9164832433662793,0.054541277867563236,1.1909311975245886,0.45979168181042784,0.8253614396675082,0.07321239235233415,1.1102230246251565e-16,0.04529905576133203,0.14317149500149995,0.07404313331738911,0.8799999998556307,0.03162716290197385,0.014329703925006211
2014-07,2014-06,Slowdown,0.006114575507930571,0.006126814952333731,1.805859659084083,0.0,0.0036128497690837555,1.0838549307251266e-05,1.4008950959087352e-06,True,False,0,Optimization terminated successfully,10,-0.7086437053301157,0.057440316771997464,0.027377379972423035,2.0980940042420615,0.05872521423351669,1.2425611447013734,0.17472626595885793,0.7086437053301157,0.07272264880623745,0.0,0.045345268833814414,0.14292934137959495,0.0750198194334515,0.879999999995844,0.029534019576383654,0.015446160994320945
2014-08,2014-07,Slowdown,0.0015181752864777184,0.0015494583373986486,1.8086012705893515,0.0,0.010303052837681362,3.0909158513044086e-05,3.7389240788612835e-07,True,False,0,Optimization terminated successfully,7,-0.7774947519007132,0.05469830249080578,0.027335057138396474,2.001031211088022,0.055827373457518314,1.1709375000271618,0.384052003758922,0.777494751893042,0.07239452335437598,0.0,0.045059466215979505,0.1427788910334996,0.07557318885298403,0.8799999999999998,0.038669000382119345,0.005757810764896783
2014-09,2014-08,Slowdown,0.008551233349152724,0.00856911763716601,1.824067042089735,0.0,0.005654003916584553,1.696201174975366e-05,9.222762635309294e-07,True,False,0,Optimization terminated successfully,9,-0.7422325602682739,0.056004864613665495,0.02635699917231195,2.124857395469309,0.05723553854762016,1.1942658896057583,0.29019923093078887,0.7422325602682736,0.07145568463763292,0.0,0.045098685465320976,0.14277899565460328,0.07559392213241414,0.8799999999242516,0.03431631456664684,0.010089763376687405
2014-10,2014-09,Slowdown,0.0015960090143568126,0.0016156380284846606,1.8269782695317012,0.0,0.006468185314384006,1.9404555943152017e-05,2.2445818469596022e-07,True,False,0,Optimization terminated successfully,8,-0.8073818871625077,0.05728001749202398,0.025637639998800612,2.2342156881329043,0.058604332602400035,1.3358546557296924,0.27890911854990147,0.807381887139797,0.07198426454127389,0.0,0.04634662454247328,0.14281982583753605,0.07544858297016671,0.88,0.030996072055590813,0.013555344974242597
2014-11,2014-10,Slowdown,0.006569850319258457,0.006619737433879279,1.8389812432990622,0.0,0.016561519287288187,4.968455786186456e-05,2.0255675895823265e-07,True,False,0,Optimization terminated successfully,8,-0.9215909882953595,0.05385018708928885,0.025962682393824946,2.0741380367575872,0.0549708715595912,1.2075802115987053,0.6356017646624293,0.9215909881305673,0.07208111656889739,0.0,0.04611843417507244,0.14217984109265452,0.07794199459157553,0.88,0.04205800537998468,2.8439812473107404e-11
2014-12,2014-11,Slowdown,-0.0020759604498824602,-0.0020614515544411633,1.8351635909698978,-0.0020759604498824524,0.004712295032002248,1.4136885096006745e-05,3.720103452905972e-07,True,False,0,Optimization terminated successfully,7,-0.8466789051469875,0.05684098481243623,0.025158204020962405,2.259341913479793,0.05815255741760508,1.2560584278456859,0.43729938241328087,0.8466789051294834,0.07097954572876818,0.0,0.045821341707805774,0.1424343371719402,0.07693728050259835,0.88,0.040315430614543735,0.0027472888828579366
2015-01,2014-12,Slowdown,0.0186668987829673,0.01870301161254456,1.8694204039727196,0.0,0.010629709921422599,3.18891297642678e-05,4.223699812991568e-06,True,False,0,Optimization terminated successfully,7,-0.8675254023438446,0.059262390186185745,0.0256711023677447,2.308525334722202,0.06070405178469595,1.160080710599484,0.5749700940882044,0.8675254023438441,0.0718203393505719,0.0,0.046149236982827205,0.14307849848965207,0.06924952584633952,0.8799999999665066,0.05075047418345583,3.698259173701263e-12
2015-02,2015-01,Slowdown,-0.00274424093412628,-0.002687928034686714,1.8642902639770467,-0.0027442409341262852,0.01608939983987597,4.826819951962792e-05,8.044699919938059e-06,True,False,0,Optimization terminated successfully,5,-0.8225486849255464,0.05893522817200834,0.026763381470202734,2.2020845249926446,0.06032672194154443,1.1915232399524707,0.4535741298974521,0.8225486849249614,0.07160718140053696,1.1102230246251565e-16,0.04484379993033422,0.14119984077186723,0.08186338561471039,0.8799999999999998,0.03813661438518879,1.0091927293842674e-13
2015-03,2015-02,Slowdown,0.011770301289298787,0.011812339204144477,1.8862335220747626,0.0,0.012094767696282116,3.628430308884635e-05,5.753611756843798e-06,True,False,0,Optimization terminated successfully,5,-0.8926458202372825,0.05561940725565596,0.02631557348862935,2.1135548225725898,0.05682925085936273,1.2271488744457564,0.5581427660237521,0.8926458202347543,0.07084851475525988,0.0,0.04453294126663053,0.13794266729362778,0.09494344553482102,0.88,0.025056554464782443,3.966462575055729e-13
2015-04,2015-03,Slowdown,-0.0036502561444296607,-0.0036457890733489744,1.8793482865709799,-0.003650256144429709,0.001288606580877039,3.865819742631118e-06,6.012513380552546e-07,True,False,0,Optimization terminated successfully,4,-0.8904115752863029,0.060133150720563376,0.026310976344535966,2.2854777387632486,0.061610417475224916,1.2818735615225505,0.49894958905005693,0.8904115752863038,0.0722853445129821,1.1102230246251565e-16,0.045974368168446134,0.13751366843387547,0.09667159358960446,0.8799999999999044,0.023328406410491057,0.0
2015-05,2015-04,Slowdown,0.002974256849927485,0.003006536881935784,1.8849379510857132,-0.0006868560938437795,0.009945882425537561,2.9837647276612686e-05,2.442384731686507e-06,True,False,0,Optimization terminated successfully,6,-0.9479868455917245,0.052887736525994565,0.025677744767920972,2.0596721793133033,0.053963756850195346,1.447077273895382,0.4488964172880665,0.9479868455917243,0.0718009985384725,1.1102230246251565e-16,0.04612325377055152,0.13848876849617142,0.09280378154555832,0.8799999999988297,0.020836257077227645,0.006359961378384128
2015-06,2015-05,Slowdown,-0.005169941327919642,-0.0051232417129845565,1.875192932471831,-0.005853246416057445,0.013342747124310187,4.0028241372930564e-05,6.671373562155148e-06,True,False,0,Optimization terminated successfully,10,-0.9180919999980912,0.052117834263007756,0.02504830365058619,2.0806931674907285,0.05316943327790124,1.3836872109036367,0.4524967890925452,0.918091999998091,0.0719873199299789,0.0,0.046939016279392703,0.14484158969925312,0.07810942792438984,0.8799999998809965,0.03136873769804024,0.010521834496573396
2015-07,2015-06,Slowdown,-0.000944701719662258,-0.0008998532375297665,1.8734214344838265,-0.006792418563764779,0.013230506055684592,3.9691518167053776e-05,5.156963965437739e-06,True,False,0,Optimization terminated successfully,8,-0.9689414867761947,0.052427559776662996,0.02632003242924787,1.9919261086625182,0.053461267163223,1.3016700329361444,0.6362129405942966,0.9689414867652204,0.07142092191257333,0.0,0.04510088948332547,0.1473532171766558,0.08920268556311994,0.88,0.025599628324267553,0.005197686112612621
2015-08,2015-07,Slowdown,0.002988338083508191,0.0030158891024478158,1.8790198511029552,-0.00382437852332973,0.008579570250439237,2.573871075131771e-05,1.812308188307056e-06,True,False,0,Optimization terminated successfully,5,-0.9377981634092438,0.051331146694667415,0.026641392513773423,1.9267441320167311,0.05229791648226398,1.2354351003137585,0.6401612265017131,0.9377981634077358,0.07033199727334696,0.0,0.04369060475957354,0.147677627221638,0.08722426683819035,0.88,0.03277573316155538,2.543867894111429e-13
2015-09,2015-08,Slowdown,0.008152087194245402,0.008185050848635765,1.8943377847688643,0.0,0.00941818696871282,2.8254560906138462e-05,4.709093484226247e-06,True,False,0,Optimization terminated successfully,5,-0.8511490763345998,0.056133559887853304,0.02646546255670731,2.121011857154449,0.0573685795239174,1.2744142565253436,0.42788389614385913,0.8511490763346014,0.07004552129614348,0.0,0.04358005873943617,0.1468542452908427,0.07585030482677162,0.8799999999995177,0.04414969517371073,0.0
2015-10,2015-09,Slowdown,0.004372649263616174,0.004382906394646068,1.9026210594884743,0.0,0.0029306088656839606,8.791826597051882e-06,1.4653044328419609e-06,True,False,0,Optimization terminated successfully,8,-1.0011910632518521,0.05194065878028048,0.025673279637950665,2.023140771757923,0.05296616447857156,1.1499443605124675,0.8524377659912358,1.0011910632518517,0.07043258467528901,0.0,0.04475930503733835,0.1469960368970241,0.07423208392085714,0.8799999998231168,0.04374647265195514,0.002021443604070827
2015-11,2015-10,Slowdown,-0.00838508353517122,-0.008357587395991026,1.8866674229688876,-0.0083850835351712,0.008500583287241745,2.5501749861725236e-05,1.9943893184682025e-06,True,False,0,Optimization terminated successfully,8,-0.8455269502064555,0.056440085876823864,0.025377791344712252,2.223995189738361,0.05772256138162773,1.298201429931594,0.3928524704813159,0.845526950206455,0.07050543159921524,1.1102230246251565e-16,0.045127640254502985,0.14636778706767134,0.07157130401077183,0.8799999994396388,0.04842869649705667,5.253256778144107e-11
2015-12,2015-11,Slowdown,0.007435068050023554,0.007496834956220979,1.9006949236464237,-0.0010123591518368391,0.017979757773570904,5.3939273320712715e-05,7.827632876712191e-06,True,False,0,Optimization terminated successfully,5,-0.9449466419887264,0.061345036684580224,0.02674116983055126,2.2940296581376454,0.06288561910835956,1.2853319615052266,0.604561322452145,0.9449466419786858,0.07111611582313314,0.0,0.04437494599258188,0.14838072917319625,0.08889818432155232,0.8799999999999998,0.03110181567686937,1.5784960144538118e-12
2016-01,2015-12,Slowdown,0.008161045554350922,0.008178605174631964,1.9162065815032254,0.0,0.005017034366192585,1.5051103098577756e-05,2.5085171824642017e-06,True,False,0,Optimization terminated successfully,5,-0.908044512630691,0.05447796871457547,0.02544423809089923,2.141072903026359,0.05564743808476824,1.3241780297977368,0.4919109954636453,0.9080445126306911,0.07050328472529091,0.0,0.04505904663439168,0.14788199632147683,0.08343570613472398,0.8799999999986152,0.03656429386654091,1.1992409672213617e-13
2016-02,2016-01,Slowdown,0.013559433139478157,0.013577103978731265,1.9421892565265464,0.0,0.005048811215188127,1.5146433645564382e-05,2.524405607543339e-06,True,False,0,Optimization terminated successfully,10,-0.8743238239620712,0.05354063816036567,0.025318304257051154,2.114700795787087,0.054661782155781206,1.2956574808541024,0.45299016707003925,0.8743238239620708,0.0702429490157714,1.1102230246251565e-16,0.04492464475872024,0.14699951418303675,0.07610191768655691,0.8799999999999998,0.04389808231344301,1.1102230246251607e-16
2016-03,2016-02,Slowdown,0.0021339655413123307,0.0022355135224181133,1.9463338214746813,0.0,0.02901370888736719,8.704112666210157e-05,1.4506854443680844e-05,True,False,0,Optimization terminated successfully,3,-0.958961007314987,0.05775870323296767,0.024682609045360914,2.340056641776425,0.059136642073839694,1.3955403816548635,0.522381632975112,0.9589610073149877,0.07050888816263491,0.0,0.045826279117273994,0.14925773300234113,0.09999999999999881,0.8799999999999958,0.02,5.43315392675936e-15
2016-04,2016-03,Slowdown,0.002651665370662821,0.002660835041634316,1.9514948474688354,0.0,0.0027236995111337182,8.171098533401155e-06,9.98572438094203e-07,True,False,0,Optimization terminated successfully,4,-0.9960781143149349,0.057731144453437286,0.023861478644348604,2.419428624433148,0.05912856272815898,1.4051612702663785,0.5869949583635012,0.9960781143149399,0.07081507081606687,1.1102230246251565e-16,0.04695359217171827,0.14925773300233516,0.10000000000012149,0.8799999999998671,0.020000000000011273,0.0
2016-05,2016-04,Slowdown,0.0013076440991942105,0.0013166023468752974,1.9540467081907358,0.0,0.0026654055159586734,7.99621654787602e-06,9.620311332107708e-07,True,False,0,Optimization terminated successfully,6,-0.8929990577285946,0.05299113299402343,0.023116216861317877,2.292379125526267,0.054138613416941324,1.370798107461843,0.41520000799534484,0.8929990577285939,0.07070431092506155,0.0,0.047588094063743674,0.14907766674111542,0.09676484536537004,0.8799999999983634,0.023235154636221514,4.5174353994642975e-14
2016-06,2016-05,Slowdown,0.015728038093192273,0.015741500308783435,1.9847800292530369,0.0,0.0040554935688956245,1.2166480706686874e-05,1.2957348844753158e-06,True,False,0,Optimization terminated successfully,4,-0.9537653998652952,0.05217141623752618,0.02250786837222093,2.317919021683804,0.05328948949598468,1.3501502541741688,0.5573805455501604,0.9537653998621646,0.07140379004382026,1.1102230246251565e-16,0.04889592167159933,0.1492577330023545,0.09999999999891053,0.8799999999999998,0.020000000000542972,5.465905805564482e-13
2016-07,2016-06,Slowdown,0.0051273855082737685,0.005130916817413447,1.9949567616121402,0.0,0.0010089454684796405,3.0268364054389217e-06,5.044727342397512e-07,True,False,0,Optimization terminated successfully,3,-0.9500368507210826,0.05680849570492305,0.023872455622091258,2.3796670356925165,0.05815153253232888,1.470675239243273,0.42939846219889477,0.9500368507210839,0.07172447531751219,0.0,0.04785201969542094,0.14925773300234113,0.09999999999999806,0.8799999999999968,0.02,5.218048215738236e-15
