month,signal_month,return,core_return,growth_return,nav,drawdown,turnover,meta_switch_turnover,meta_switch_cost,w_stage10_core,w_unlevered_vix6_growth,w_option,gross_exposure,solver_success,used_grid_fallback,solver_status,solver_message,solver_iterations,risk_state,relative_momentum_6m,growth_cap,growth_lower_bound,growth_upper_bound,expected_annual_return,expected_annual_volatility,expected_sharpe,expected_log_growth,historical_cdar,sharpe_slack,cdar_slack,option_return,option_reallocation_cost,option_trade_available
2017-10,2017-09,0.007996918145537732,-0.0025476449447837,0.018791481235859164,2.282461509075869,-0.011762346009531077,0.2598042138771943,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.020218398386588454,1.0,0.0,0.5,0.07773729248226903,0.03608703667376299,2.1541611516910106,0.07708615537432227,-0.03199923630041426,1.1041611516910106,0.09800076369958574,,0.0,False
2017-11,2017-10,0.001067791272250245,0.0004796924538067,0.001696541381559502,2.2848987015545075,-0.010707114467690904,0.26215270178436784,0.25,0.000125,0.24989777526736828,0.7496933258021048,0.0004088989305269,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.03947740133052702,0.75,0.25,0.75,0.09141469679442123,0.04784150021587413,1.910782404020207,0.09027029222296848,-0.04384845961064708,0.860782404020207,0.08615154038935292,-0.483720930232558,1.2266967915808714e-06,True
2017-12,2017-11,0.00459291335248177,0.0022591327544651,0.005370840218487327,2.2953930433099456,-0.006163377964214289,0.014097671208171215,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.04998283955606597,0.75,0.5,0.75,0.08933497655903508,0.046526775004590314,1.9200766988518188,0.0882526061628712,-0.04384845961064695,0.8700766988518187,0.08615154038935305,,0.0,False
2018-01,2017-12,0.03555020909974593,-0.0018569373975046,0.04801925793216277,2.3769947459657166,0.0,0.01035689162289893,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.06234554152852012,0.75,0.5,0.75,0.08401843390080044,0.04519468545935063,1.8590334913685587,0.08299715410391562,-0.04384845961064711,0.8090334913685586,0.0861515403893529,,0.0,False
2018-02,2018-01,-0.01940274100352374,-0.007986772494623,-0.02320806383982399,2.330874532543007,-0.019402741003523682,0.26270022379955843,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.09607230131412803,0.75,0.5,0.75,0.08737853797651847,0.0505179872230918,1.7296520067327166,0.08610250445998224,-0.04384845961064703,0.6796520067327165,0.08615154038935297,,0.0,False
2018-03,2018-02,0.006254033085901918,0.0082935201319098,0.0011355719478782778,2.3454518989886175,-0.013270053301814966,0.6178621251461794,0.5,0.00025,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.09288652536524733,0.25,0.25,0.25,0.06986186541119935,0.02626519587769715,2.659864626043848,0.06951693515395245,-0.022375505582868715,1.609864626043848,0.10762449441713129,,0.0,False
2018-04,2018-03,0.012255143988909976,0.0007741943333768,0.02398609364444315,2.3741957497297856,-0.0011775357268590803,0.4573730338401638,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.053014359394113475,0.75,0.0,0.5,0.08007245818989775,0.03738080246449998,2.1420743512914533,0.07937379599345276,-0.03199923630041427,1.0920743512914532,0.09800076369958574,,0.0,False
2018-05,2018-04,-0.005669020258259005,2.6469505758694067e-05,-0.0074008501795982395,2.360736385927495,-0.006839880511227747,0.5431097932965709,0.24999999999999978,0.0001249999999999999,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.05487040737813831,1.0,0.25,0.75,0.08114931743967624,0.05130617384923421,1.581667689314304,0.07983315570215231,-0.04384845961064711,0.531667689314304,0.0861515403893529,,0.0,False
2018-06,2018-05,0.042274896040903315,0.0039448811232347,0.0550515676801262,2.460536271222558,0.0,0.3019030968903899,0.0,0.0,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.04576382855535854,0.75,0.4999999999999998,0.75,0.07833233025513577,0.050535760838768776,1.5500376160368936,0.07705539869335915,-0.03945216853242653,0.5000376160368936,0.09054783146757348,,0.0,False
2018-07,2018-06,-0.018206527474130013,0.0003390804271641,-0.024388396774561394,2.415738449999451,-0.018206527474129985,0.115925684834077,0.0,0.0,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.09559784939462257,0.75,0.4999999999999998,0.75,0.0957048344513952,0.05748869760108339,1.6647591343170665,0.0940523592754608,-0.03904777145714346,0.6147591343170664,0.09095222854285655,,0.0,False
2018-08,2018-07,0.019071677276992036,0.011627381854567,0.019196677276992036,2.461810634103462,0.0,0.28682596778747815,0.25,0.000125,2.220446049250313e-16,0.9999999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.017664023659070827,1.0,0.4999999999999998,0.9999999999999998,0.11741161086689496,0.07727979585827854,1.5193053962281828,0.11442552744294636,-0.05287352332113894,0.4693053962281828,0.07712647667886106,,0.0,False
2018-09,2018-08,-0.011271862830275923,-0.0019859379591039,-0.011271862830275925,2.4340614423217333,-0.011271862830275925,0.41020075709876963,0.0,0.0,2.220446049250313e-16,0.9999999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal,0.04125534144000764,1.0,0.7499999999999998,1.0,0.10070609806771207,0.0755068018065926,1.3337354471146372,0.09785545950818204,-0.05287352332113912,0.28373544711463716,0.07712647667886088,,0.0,False
2018-10,2018-09,0.01146694725700396,-0.003413160163827,0.01659364973061428,2.4619726965011437,0.0,0.2966594622487008,0.24999999999999978,0.0001249999999999999,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.0389426105664179,0.75,0.7499999999999998,0.75,0.08343553722227859,0.057833434758161203,1.4426868743171877,0.08176318413431534,-0.03904777145714337,0.39268687431718763,0.09095222854285664,,0.0,False
2018-11,2018-10,0.004676757958310329,0.008710668359705,-0.00886768073607569,2.473486746902648,0.0,0.5576294162448252,0.5,0.00025,0.7488578395368586,0.24961927984561952,0.0015228806175219,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.035775997418697525,0.25,0.25,0.25,0.0692912103237747,0.026478975335628964,2.616838810621929,0.06894064225636228,-0.022087283731634783,1.566838810621929,0.10791271626836522,0.4080672268907559,4.568641852565784e-06,True
2018-12,2018-11,0.00999068228779909,0.0038988834571975,0.016332481118400688,2.4981985671340343,0.0,0.31072081601338597,0.24999999999999983,0.00012499999999999992,0.5000000000000002,0.49999999999999983,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.025341329218352637,0.75,0.0,0.5,0.06921797652174824,0.03935870237365738,1.7586447811367774,0.06844342279547917,-0.029745598705501468,0.7086447811367773,0.10025440129449853,,0.0,False
2019-01,2018-12,0.01816838096752885,0.0084162028698936,0.027920559065164108,2.54358679043426,0.0,0.0030844807013746694,0.0,0.0,0.5000000000000002,0.49999999999999983,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.012242172342940782,0.5,0.24999999999999983,0.5,0.08357986413372065,0.038463197080879495,2.1729827595446864,0.08284015536887936,-0.028761962997323302,1.1229827595446864,0.1012380370026767,,0.0,False
2019-02,2019-01,0.000652227032131044,0.0008175216282126,0.0007637955001038588,2.545245786497553,0.0,0.5663151641667348,0.24999999999999994,0.00012499999999999998,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.032382171803601034,1.0,0.24999999999999983,0.7499999999999998,0.08765295843390865,0.05429299322748617,1.6144432867542433,0.08617909387710872,-0.03758214151579395,0.5644432867542433,0.09241785848420606,,0.0,False
2019-03,2019-02,-0.003459017612305726,0.0064544495044892,-0.006763506651237372,2.5364417364944107,-0.003459017612305826,0.02549130836617502,0.0,0.0,0.2500000000000002,0.7499999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.024659942318024708,0.75,0.4999999999999998,0.75,0.08707345706701985,0.052935496626418985,1.6448973300755496,0.08567237366547704,-0.03753103133953106,0.5948973300755496,0.09246896866046894,,0.0,False
2019-04,2019-03,0.013398776577956113,0.004569155940627,0.013523776577956115,2.5704269526247026,0.0,0.2570467165445835,0.25,0.000125,2.220446049250313e-16,0.9999999999999998,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.020699892971526523,1.0,0.4999999999999998,0.9999999999999998,0.09751388694866567,0.06764166912146252,1.4416244929373685,0.09522618924789696,-0.051019252424393584,0.39162449293736845,0.07898074757560641,,0.0,False
2019-05,2019-04,-0.0002027164544435301,0.006722407458279,-0.018729109691907886,2.5699058847864604,-0.00020271645444347453,0.7552446435855661,0.7499999999999998,0.0003749999999999999,0.7497893719167228,0.2499297906389076,0.0002808374443696,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.009531620608442815,0.25,0.25,0.25,0.06563153192045817,0.023782997616376606,2.7595988100030464,0.06534871643264789,-0.021813102202228565,1.7095988100030464,0.10818689779777144,-0.6637521514629947,8.425123331089408e-07,True
2019-06,2019-05,0.019589717850164588,0.0102946069234745,0.029134828776854693,2.6202496159709043,0.0,0.2641709958097799,0.2499999999999995,0.00012499999999999976,0.5000000000000004,0.4999999999999995,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal,0.001461096204053769,1.0,0.0,0.5,0.07504624485929223,0.03622434568148408,2.071707395881323,0.0743901432492664,-0.02876196299732354,1.0217073958813228,0.10123803700267647,,0.0,False
2019-07,2019-06,-0.0024749920925485115,0.0106432006312912,-0.006681056333828428,2.613764518890873,-0.0024749920925485336,0.2587735853717513,0.24999999999999994,0.00012499999999999998,0.25000000000000056,0.7499999999999994,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.0076564522697155635,0.75,0.2499999999999995,0.7499999999999996,0.09111907786902267,0.052297372842994995,1.7423261038862619,0.08975157026588305,-0.037531031339530965,0.6923261038862618,0.09246896866046904,,0.0,False
2019-08,2019-07,0.007866041312301814,0.0089128164584312,0.007069266166172428,2.6343244985770973,0.0,0.25968317439355487,0.24999999999999944,0.00012499999999999973,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.028408710829958994,0.5,0.49999999999999944,0.5,0.07958516100030158,0.036310401906544464,2.19180060868336,0.07892593835699419,-0.028761962997323302,1.1418006086833599,0.1012380370026767,,0.0,False
2019-09,2019-08,-0.0010231221732131795,-0.0048873867266887,0.011069671487213384,2.631629262771164,-0.001023122173213209,0.2636710024040171,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis_NegativeMomentum,-0.03013200014230688,0.25,0.25,0.25,0.0702108147079976,0.02324720674328889,3.0201828324285187,0.069940598397315,-0.021813102202228554,1.9701828324285187,0.10818689779777145,,0.0,False
2019-10,2019-09,-0.004582129365501289,-0.0078274170408664,-0.0010868416901361755,2.619570797047108,-0.005600563460560148,0.2621424321812338,0.2499999999999999,0.00012499999999999995,0.5000000000000001,0.4999999999999999,0.0,1.0,True,False,0,Optimization terminated successfully,4,Normal_NegativeMomentum,-0.0014658122851228805,0.5,0.0,0.5,0.07435297465077548,0.034380881590256714,2.1626255992181003,0.07376195214131386,-0.0287619629973235,1.1126255992181002,0.1012380370026765,,0.0,False
2019-11,2019-10,0.004787507728403599,0.00673318487138,0.0028418305854271964,2.6321120124830713,-0.0008398684730074324,0.002561444859078424,0.0,0.0,0.5000000000000001,0.4999999999999999,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.00356413909016573,0.5,0.2499999999999999,0.5,0.0757380178173277,0.03423102622115734,2.212554696081998,0.07515213623925092,-0.028761962997323413,1.1625546960819981,0.10123803700267658,,0.0,False
2019-12,2019-11,0.022673395104048637,0.0050470888079735,0.02871549720274036,2.6917909281002124,0.0,0.2513331920951515,0.24999999999999978,0.0001249999999999999,0.25000000000000033,0.7499999999999997,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.018329265847178755,0.75,0.2499999999999999,0.7499999999999999,0.08601545710796607,0.04613772359960731,1.8643194851663245,0.08495111233848919,-0.03753103133953109,0.8143194851663245,0.09246896866046891,,0.0,False
2020-01,2019-12,-0.0011913889260309048,0.0045424766719168,-0.0013626350450286484,2.6885839581972832,-0.0011913889260309896,0.0356490491670251,0.0,0.0,0.24934043597159758,0.7480213079147914,0.002638256113611,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.023229037271172093,0.75,0.49999999999999967,0.75,0.08891739121117133,0.046989977723444064,1.8922628934724732,0.08781336220794644,-0.03753103133953105,0.8422628934724732,0.09246896866046896,-0.4915433403805497,7.91476834083323e-06,True
2020-02,2020-01,0.005120573466863447,0.0081346983361028,-0.0029218011408546074,2.7023510498770626,0.0,0.5252388449114253,0.49999999999999967,0.00024999999999999984,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.03495508505143308,0.25,0.25,0.25,0.06754992621495554,0.022636260590120427,2.984146871168184,0.06729372606820362,-0.021813102202228603,1.9341468711681837,0.10818689779777141,,0.0,False
2020-03,2020-02,-0.022047820358204635,-0.0219138044182683,-0.022449868178013643,2.6427700993845673,-0.02204782035820474,0.1028155079814794,0.0,0.0,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,1,Crisis,0.025478258510075458,0.25,0.0,0.25,0.06741295685653487,0.022012518227243212,3.0624827273557007,0.0671706813771825,-0.021813102202228603,2.0124827273557004,0.10818689779777141,,0.0,False
2020-04,2020-03,0.019374209292462863,0.0112094350688358,0.04386853196334406,2.693971680401907,-0.003100770151804211,0.09039436472756136,0.0,0.0,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,1,Crisis,0.008740631052710057,0.25,0.0,0.25,0.06129960829197696,0.030002205644815677,2.043170059484257,0.06084954212020006,-0.022633361055623104,0.993170059484257,0.1073666389443769,,0.0,False
2020-05,2020-04,0.019469920661121378,0.0131428355348587,0.02604700578738406,2.74642309528264,0.0,0.27803182413782906,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.03429326000131194,0.75,0.0,0.5,0.07470063637224555,0.04162154891422842,1.7947586844061194,0.0738344597052358,-0.01932140229545582,0.7447586844061194,0.11067859770454419,,0.0,False
2020-06,2020-05,0.013686751213992404,0.0015654192592058,0.017893861865587946,2.7840127049161367,0.0,0.27333162089030394,0.24999999999999967,0.00012499999999999984,0.25000000000000033,0.7499999999999997,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.05153133224134043,0.75,0.25,0.75,0.08001376857457088,0.054109427214023946,1.478739892368203,0.078549853517856,-0.028036049795328206,0.42873989236820287,0.1019639502046718,,0.0,False
2020-07,2020-06,0.020951149430003556,0.0169654562159996,0.036619464067278784,2.8423409711118635,0.0,0.5057742116033922,0.49999999999999967,0.00024999999999999984,0.7490625,0.2496875,0.00125,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.04408659397404047,0.25,0.25,0.25,0.0698073949533367,0.03172325282980559,2.200511887222017,0.06930421256828481,-0.011508893618423603,1.1505118872220168,0.1184911063815764,-0.5176180408738549,3.75e-06,True
2020-08,2020-07,-0.0017169239875695847,-0.0080485260539971,0.004864678078857931,2.8374608877177097,-0.0017169239875696185,0.25701137866343415,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.07055792603293698,0.75,0.0,0.5,0.08232216967936137,0.04321184181518668,1.9050835655523823,0.08138853804283101,-0.014991128179525613,0.8550835655523823,0.1150088718204744,,0.0,False
2020-09,2020-08,0.0021361383331168554,0.0036938301734148,-0.002036937187776977,2.8435220966886834,0.0,0.26142259162812737,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.09652027657072204,0.25,0.25,0.25,0.0679340228549613,0.03386252050691233,2.0061714792049807,0.06736068770742078,-0.01150889361842363,0.9561714792049807,0.11849110638157638,,0.0,False
2020-10,2020-09,-0.012282397413384,-0.0071998713216384,-0.01724462076818911,2.808596828243414,-0.012282397413383994,0.2624255137782404,0.25,0.000125,0.4998753910547416,0.4998753910547416,0.0002492178905168,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.09085737092927704,0.75,0.0,0.5,0.08031229704556667,0.04157749925084795,1.9316288495616711,0.07944795282358953,-0.014991128179525711,0.8816288495616711,0.1150088718204743,0.2508613264427217,7.476536715505234e-07,True
2020-11,2020-10,0.021995536398231024,-0.0006792199844743,0.029720455192466133,2.870373422006998,0.0,0.29362505571031094,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.04603660574471813,0.75,0.25,0.75,0.08686637627656514,0.05411309659250296,1.6052745406663707,0.08540226266515036,-0.02538746635756474,0.5552745406663706,0.10461253364243527,,0.0,False
2020-12,2020-11,0.031701063254328914,0.0080235337611909,0.04000172279999181,2.9613673114215864,0.0,0.03812264119368686,0.0,0.0,0.2498316930575029,0.7494950791725088,0.0006732277699883,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.06430162397179973,0.75,0.5,0.75,0.08873488207190774,0.05405642876327218,1.6415232027350892,0.08727383332658839,-0.02499906748853113,0.5915232027350892,0.10500093251146887,-0.4196863169280691,2.019683309964902e-06,True
2021-01,2020-12,0.02685284750024189,-0.0008945151878531,0.036101968396273554,3.0408884562273917,0.0,0.13502445968539498,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.0804506571660617,0.75,0.5,0.75,0.09118989703601968,0.05611803376698216,1.6249660031687094,0.0896152801790836,-0.024999067488530993,0.5749660031687094,0.10500093251146901,,0.0,False
2021-02,2021-01,-0.007577144510539508,-0.0067566414901827,-0.009038653571609934,3.0178472049541254,-0.00757714451053948,0.5510851996407163,0.5,0.00025,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.09921573303064601,0.25,0.25,0.25,0.07008898571377725,0.03276294510270187,2.1392761088500927,0.06955228042787592,-0.012087044337022852,1.0892761088500926,0.11791295566297716,,0.0,False
2021-03,2021-02,-0.0019043220046392963,-0.0031664899349865,0.001882181786402315,3.012100252115092,-0.009467037192155026,0.1078433561122761,0.0,0.0,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,1,Crisis,0.08259701963006649,0.25,0.0,0.25,0.0657312025926541,0.03331735075408509,1.9728820300814194,0.06517617966201873,-0.012094138872122247,0.9228820300814193,0.11790586112787776,,0.0,False
2021-04,2021-03,0.007822298280863437,-0.0009958607892907,0.016890457351017574,3.035661798739,-0.00171879290004473,0.34992735463927854,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.09432831957761456,0.75,0.0,0.5,0.0786048862057413,0.042997270645222095,1.8281366474240606,0.07768050356427206,-0.014919599953606207,0.7781366474240605,0.1150804000463938,,0.0,False
2021-05,2021-04,0.024902887475362644,0.002959984889806,0.03238385500388152,3.1112585429262545,0.0,0.27411121854322124,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.1253067335549416,1.0,0.25,0.75,0.09465091907155454,0.05397563849369974,1.753585908624362,0.09319423429615326,-0.02499906748853109,0.7035859086243619,0.10500093251146891,,0.0,False
2021-06,2021-05,0.020186446092444427,0.0010640427712399,0.026560580532845934,3.1740637957826925,0.0,0.022176161350141575,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.12412367299019667,0.75,0.5,0.75,0.09741066298494697,0.05408792834916516,1.8009686441697574,0.09594791098839475,-0.02499906748853109,0.7509686441697574,0.10500093251146891,,0.0,False
2021-07,2021-06,0.004561946802519909,0.0104718525178098,0.004686946802519909,3.188543705966858,0.0,0.377231477328667,0.25,0.000125,0.0,1.0,0.0,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.11730933633126561,1.0,0.5,1.0,0.11665390560234197,0.0666230523226137,1.7509540847432237,0.11443459005195111,-0.037321901442712635,0.7009540847432236,0.09267809855728737,,0.0,False
2021-08,2021-07,-0.011566374153536028,-0.001000555965219,-0.014921646882975037,3.151663816458743,-0.011566374153536008,0.36736714607360565,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Alert,0.07124500902252451,0.75,0.75,0.75,0.09556867643197572,0.05182749985520947,1.8439762037328833,0.09422563156135486,-0.024999067488531066,0.7939762037328832,0.10500093251146894,,0.0,False
2021-09,2021-08,0.026257947615590107,-0.0152037017612391,0.04007849740786651,3.234420039853268,0.0,0.12789709905624655,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.058749688936656774,0.75,0.5,0.75,0.09355736064588693,0.05313121085717158,1.7608738655964338,0.09214589786231232,-0.024999067488531188,0.7108738655964337,0.10500093251146882,,0.0,False
2021-10,2021-09,0.0211623793243755,-0.0130906382068349,0.03258005183477897,3.3028680636310046,0.0,0.02859149435620946,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.11254857631069215,0.75,0.5,0.75,0.09555668837955253,0.05350928591645173,1.785796366797956,0.09412506653990824,-0.02499906748853124,0.7357963667979559,0.10500093251146876,,0.0,False
2021-11,2021-10,-0.03630313788072777,0.0117298323305685,-0.05231412795115986,3.1829635889151557,-0.03630313788072781,0.08116751929415776,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.1435589577529479,0.75,0.5,0.75,0.10070642296597296,0.052789833226663446,1.9076859465262996,0.09931303971992349,-0.024999067488531104,0.8576859465262996,0.1050009325114689,,0.0,False
2021-12,2021-11,0.02814607883490135,0.004091681027196,0.03264573794267012,3.272551533017382,-0.009178850026571705,0.41602573580932756,0.25,0.000125,0.0,0.9952130659160239,0.0047869340839761,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.04064071248524481,1.0,0.5,1.0,0.10780582014396908,0.08526048921602633,1.2644288243622337,0.10417114463329101,-0.04035363380775345,0.21442882436223365,0.08964636619224656,-0.8783542039355993,1.4360802251928432e-05,True
2022-01,2021-12,-0.00033236067152694166,-0.0152724558272757,0.04598792479571934,3.271463865592262,-0.009508160009339961,0.8361761218941879,0.75,0.000375,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.043652888071211926,0.25,0.25,0.25,0.06760985479282033,0.02873287079864436,2.3530490658806786,0.06719706586065453,-0.012674768447240284,1.3030490658806786,0.11732523155275972,,0.0,False
2022-02,2022-01,0.032276024914162274,0.0086279169918248,0.056174132836499746,3.3770537148238997,0.0,0.3627984694792499,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.11496215102161988,0.75,0.0,0.5,0.0797622020730378,0.0427068241995047,1.8676687758478387,0.0788502656564341,-0.015845682969737665,0.8176687758478387,0.11415431703026234,,0.0,False
2022-03,2022-02,0.009788302077317911,-0.0088570757716094,0.016591694645800237,3.4101093367159248,0.0,0.2903632125389609,0.25,0.000125,0.24989249397997854,0.7496774819399357,0.0004300240800859,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.18402027189632397,0.75,0.25,0.75,0.10447797221994479,0.06790496788109326,1.538590996801495,0.10217242988847863,-0.027164971558565232,0.488590996801495,0.10283502844143477,-0.7222030743778864,1.2900722402577022e-06,True
2022-04,2022-03,0.00626333450033641,-0.0079802910426902,0.01101120968134528,3.431467992174497,0.0,0.02576622434956973,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.14987253296929892,0.75,0.5,0.75,0.10314663774976494,0.06598428822765855,1.5631999756349437,0.10096967460330958,-0.027164971558565218,0.5131999756349437,0.10283502844143479,,0.0,False
2022-05,2022-04,0.027007870341833315,-0.0069727364531969,0.038334739273510055,3.5241446347892964,0.0,0.07336239076639878,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.12005386325598977,0.75,0.5,0.75,0.10205688347858992,0.0642530345191848,1.5883589661141617,0.09999265725612815,-0.027164971558565072,0.5383589661141617,0.10283502844143494,,0.0,False
2022-06,2022-05,-0.016848916981351453,-0.0130401094471025,-0.01811851949276777,3.4647666144074565,-0.01684891698135138,0.10528523159082195,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.25030299118126575,0.75,0.5,0.75,0.10208732749746874,0.06364824084711188,1.603930071574022,0.10006177821600276,-0.02716497155856512,0.5539300715740219,0.10283502844143488,,0.0,False
2022-07,2022-06,0.003491314393959999,0.0093196390776454,-0.012993659657096202,3.4768632039600496,-0.01341642745377103,0.5563469827586076,0.5,0.00025,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.20947486502987545,0.25,0.25,0.25,0.060225231705776136,0.03158374646887859,1.9068425515991196,0.05972646518527094,-0.01335830382313246,0.8568425515991196,0.11664169617686754,,0.0,False
2022-08,2022-07,-0.018905413375001057,-0.0210168266194209,-0.016544000130581216,3.4111316678408543,-0.03206819772174274,0.4814735943187011,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.11346733547028509,0.75,0.0,0.5,0.08042060241020554,0.04533802732839668,1.7738002103112127,0.07939283404919033,-0.016734786931628567,0.7238002103112127,0.11326521306837144,,0.0,False
2022-09,2022-08,0.019905422766245448,0.0155598036221638,0.021520629147605996,3.479031685800554,-0.012801105988500261,0.34351481382276156,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.06820017739274542,1.0,0.25,0.75,0.09788015972846767,0.06756482667743784,1.4486851301455812,0.09559765682649156,-0.03026555021920417,0.39868513014558116,0.09973444978079583,,0.0,False
2022-10,2022-09,-0.01195352528167531,-0.0064517150370059,-0.013787462029898445,3.437444992588588,-0.024601612926108518,0.05786446554757353,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.04757231351774971,0.75,0.5,0.75,0.10023452969852097,0.06632899444451314,1.5111721583895135,0.09803476194651084,-0.030265550219204334,0.4611721583895134,0.09973444978079567,,0.0,False
2022-11,2022-10,0.0015833381712374785,0.0036613472153795,-0.003650688961188586,3.442887630456883,-0.023057227427690896,0.5225738167397304,0.5,0.00025,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.020304690201553788,0.25,0.25,0.25,0.05586367020541927,0.03608365673620267,1.5481709798378431,0.05521265506369122,-0.01789954482959428,0.4981709798378431,0.11210045517040573,,0.0,False
2022-12,2022-11,-0.004614725466071921,0.0001520048019928,-0.009023905866576087,3.4269996492317896,-0.027565550119175275,0.2686300506840234,0.2499999999999999,0.00012499999999999995,0.49982839214348773,0.4998283921434875,0.0003432157130248,1.0,True,False,0,Optimization terminated successfully,3,Alert_NegativeMomentum,-0.031324988115735475,0.5,0.0,0.5,0.07733315355498645,0.0472810523703127,1.6356055899369777,0.07621540459836432,-0.02280362984815028,0.5856055899369776,0.10719637015184973,-0.1582406471183013,1.0296471390745942e-06,True
