date,month,signal_date,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,state,vkospi_stress,crisis_score,pre_crash_score,source_gross_exposure,gross_exposure,w_KODEX200,w_BOND,w_GLD,w_USO
2016-03-22,2016-03,2016-03-21,-0.0023398156039143463,-0.0023398156039143463,2.5636612404121486,-0.0037901108817980367,4.163336342344337e-17,1.2490009027033013e-19,1.3877787807814457e-20,RiskOn,0.0,0.0,0.0,1.4967821827103518,1.0,0.35373721549520853,0.5358737757679586,0.11038900873683287,0.0
2016-03-23,2016-03,2016-03-22,-9.870361915282895e-05,-9.87036191528289e-05,2.563408197769438,-0.00388844040328995,1.3877787807814457e-17,4.163336342344337e-20,1.3877787807814457e-20,RiskOn,0.0,0.0,0.0,1.4986444136352837,1.0,0.35563730530927307,0.5368782105534877,0.10748448413723921,0.0
2016-03-24,2016-03,2016-03-23,0.0011004569582495653,0.0011004569582495653,2.566229118157507,-0.002792262506338905,6.938893903907228e-18,2.0816681711721686e-20,6.938893903907229e-21,RiskOn,0.0,0.0,0.0,1.4988345324964856,1.0,0.3541738150498984,0.5372466783516896,0.10857950659841205,0.0
2016-03-25,2016-03,2016-03-24,-0.0012257515249278104,-0.0012257515249278102,2.5630835589026115,-0.004014591411241608,4.163336342344337e-17,1.2490009027033013e-19,1.3877787807814457e-20,PreCrash,0.0,0.0,0.3672429912811741,1.4981292367307046,0.9999999999999999,0.3545686137651782,0.5369712353641282,0.10846015087069362,0.0
2016-03-28,2016-03,2016-03-25,0.0017879010272039114,0.0017879010272039116,2.567666098630383,-0.002233868076145673,8.326672684688674e-17,2.4980018054066025e-19,0.0,PreCrash,0.0,0.0,0.4299003885419121,1.499162100821582,0.9999999999999999,0.35371904390349196,0.5377248896569414,0.10855606643956647,0.0
2016-03-29,2016-03,2016-03-28,0.00317797608157978,0.00317797608157978,2.5758260800773134,0.0,6.245004513516506e-17,1.8735013540549516e-19,6.938893903907229e-21,PreCrash,0.0,0.0,0.4300585254866423,1.4979438174023705,0.9999999999999999,0.3536577363603269,0.5373951018066867,0.1089471618329864,0.0
2016-03-30,2016-03,2016-03-29,-0.0007156754266443928,-0.0007156754266443927,2.5739826246484925,-0.0007156754266443022,3.469446951953614e-17,1.0408340855860842e-19,6.938893903907229e-21,RiskOn,0.0,0.0,0.0664317822765193,1.49569999651372,1.0,0.3559463001986031,0.5359124481894127,0.10814125161198414,0.0
2016-03-31,2016-03,2016-03-30,-0.0042950336741829,-0.0042950336741829,2.5629272825988654,-0.005007635250770082,1.3877787807814457e-17,4.163336342344337e-20,1.3877787807814457e-20,RiskOn,0.0,0.0,0.1490090945770656,1.4963467554029826,1.0,0.35684086298438716,0.5361705923541401,0.10698854466147273,0.0
2016-04-01,2016-04,2016-03-31,0.0027197801159464527,0.004178895273667092,2.5698978812606943,-0.0023014748016065845,0.4168900450630396,0.001250670135189119,0.0002084450225315198,RiskOn,0.0,0.0,0.0,1.2906424737567712,1.0,0.09881553757051567,0.37868306778229516,0.5225013946471893,0.0
2016-04-04,2016-04,2016-04-01,0.005828807557091528,0.005828807557091528,2.5848773214519403,0.0,5.551115123125783e-17,1.6653345369377348e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.2891413204571303,1.0,0.09720015342481124,0.37752694534365583,0.5252729012315329,0.0
2016-04-05,2016-04,2016-04-04,-0.0008062657051724565,-0.0008062657051724565,2.5827932235155755,-0.0008062657051725042,1.3877787807814457e-17,4.163336342344337e-20,0.0,RiskOn,0.0,0.0,0.0,1.2870423622688043,1.0,0.09647986478246977,0.37511951484993716,0.528400620367593,0.0
2016-04-06,2016-04,2016-04-05,0.007038812021054415,0.007038812021054415,2.600973019505155,0.0,9.020562075079397e-17,2.706168622523819e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.287398113257174,1.0,0.09600776151689296,0.3754222048987072,0.5285700335843998,0.0
2016-04-07,2016-04,2016-04-06,-0.001968152703480018,-0.0019681527034800177,2.595853907425137,-0.0019681527034800528,9.020562075079397e-17,2.706168622523819e-19,5.551115123125783e-20,RiskOn,0.013791191677763,0.0,0.0,1.2848741310429557,1.0,0.09619490385631423,0.37262351564253704,0.5311815805011487,0.0
2016-04-08,2016-04,2016-04-07,0.003601350444149674,0.003601350444149674,2.6052024870475905,0.0,6.245004513516506e-17,1.8735013540549516e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.2856535064424641,1.0,0.09550519191209951,0.37348957503304797,0.5310052330548525,0.0
2016-04-11,2016-04,2016-04-08,-0.0006039516830905173,-0.000603951683090517,2.6036290706207468,-0.0006039516830904645,8.326672684688674e-17,2.4980018054066025e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.284393844309636,1.0,0.09551297706864463,0.3721929222739699,0.5322941006573855,0.0
2016-04-12,2016-04,2016-04-11,-0.003990499084426296,-0.003990499084426296,2.593239291198249,-0.004592040698878197,6.938893903907228e-18,2.0816681711721686e-20,0.0,RiskOn,0.0,0.0,0.0,1.2846715344788406,0.9999999999999999,0.09568758411162599,0.37250507216588885,0.5318073437224851,0.0
2016-04-13,2016-04,2016-04-12,-0.0024904925865242757,-0.0024904925865242757,2.5867808479684364,-0.007071096842084956,2.0816681711721685e-17,6.245004513516506e-20,0.0,RiskOn,0.0,0.0,0.0,1.2861957013394656,1.0,0.09607095517027296,0.3740194031285874,0.5299096417011396,0.0
2016-04-14,2016-04,2016-04-12,0.0008045446902240498,0.0008045446902240499,2.5888620287644426,-0.0062722411652792465,3.469446951953614e-17,1.0408340855860842e-19,0.0,RiskOn,0.0,0.0,0.0,1.28717292996514,1.0,0.09850729683146046,0.37425085624197363,0.5272418469265658,0.0
2016-04-15,2016-04,2016-04-14,0.0015307148209495476,0.0015307148209495476,2.592824838241266,-0.004751127356841911,2.7755575615628914e-17,8.326672684688674e-20,0.0,RiskOn,0.0,0.0,0.0,1.2869333091262183,1.0,0.09889839692722137,0.37408158434670274,0.5270200187260758,0.0
2016-04-18,2016-04,2016-04-15,0.00522384480891509,0.00522384480891509,2.6063693528129384,0.0,5.551115123125783e-17,1.6653345369377348e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.286426522792996,1.0,0.09800372925333417,0.3734003585595164,0.5285959121871495,0.0
2016-04-19,2016-04,2016-04-18,-0.007620448361252399,-0.007620448361252399,2.5865076497494766,-0.007620448361252419,7.632783294297951e-17,2.2898349882893855e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.2845714454370636,1.0,0.09817568301478442,0.3716559651857888,0.5301683517994268,0.0
2016-04-20,2016-04,2016-04-19,0.004947993215638551,0.004947993215638551,2.5993056720526346,-0.0027101610724052927,6.938893903907228e-18,2.0816681711721686e-20,0.0,RiskOn,0.0,0.2085408605180599,0.2484630462740676,1.287442245893228,1.0,0.09892955638195619,0.3750806304526751,0.5259898131653687,0.0
2016-04-21,2016-04,2016-04-20,-0.0038119539625735555,-0.003811953962573555,2.5893972384961135,-0.006511784025739709,1.0408340855860843e-16,3.1225022567582527e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.285679913617134,0.9999999999999999,0.09840344891806713,0.37292806771365933,0.5286684833682734,0.0
2016-04-22,2016-04,2016-04-21,0.0018905726711896226,0.0018905726711896226,2.594292682150068,-0.004633522355469988,3.469446951953614e-17,1.0408340855860842e-19,0.0,RiskOn,0.0,0.0,0.0,1.287144429080114,1.0,0.09876040146107894,0.3743112386267548,0.5269283599121662,0.0
2016-04-25,2016-04,2016-04-22,0.003390124057421974,0.003390124057421974,2.6030876561838183,-0.0012591065136559054,6.245004513516506e-17,1.8735013540549516e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.2865047360030628,1.0,0.09855447836548334,0.3737143381711968,0.5277311834633199,0.0
2016-04-26,2016-04,2016-04-25,-0.0005614632875732867,-0.0005614632875732865,2.6016261180305356,-0.0018198628591468147,7.632783294297951e-17,2.2898349882893855e-19,0.0,RiskOn,0.0,0.0,0.0,1.2853176664917336,1.0,0.09806559676241845,0.3726916063060893,0.5292427969314922,0.0
2016-04-27,2016-04,2016-04-26,0.005437834672699295,0.005437834672699295,2.615773330740562,0.0,2.7755575615628914e-17,8.326672684688674e-20,0.0,RiskOn,0.0,0.0,0.0,1.285580850595025,1.0,0.09839367871160955,0.3729446238457841,0.5286616974426065,0.0
2016-04-28,2016-04,2016-04-27,0.003972128925901262,0.003972128925901263,2.626163519651197,0.0,1.734723475976807e-16,5.204170427930421e-19,1.1102230246251566e-19,RiskOn,0.0,0.0,0.0,1.283654941659731,0.9999999999999999,0.09839802965602769,0.3710361091553002,0.530565861188672,0.0
2016-04-29,2016-04,2016-04-28,0.00955031085377136,0.00955031085377136,2.6512441976167005,0.0,1.0408340855860843e-16,3.1225022567582527e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.2822722929909838,0.9999999999999999,0.09651359219368072,0.36965461589925874,0.5338317919070604,0.0
2016-05-02,2016-05,2016-04-29,-0.002501803924226156,-0.0010044405090646408,2.6446113044790214,-0.0025018039242260537,0.4278181186175757,0.0012834543558527271,0.00021390905930878778,RiskOn,0.0,0.0,0.0,1.5,1.0,0.3721040690570165,0.516858615598726,0.11103731534425754,0.0
2016-05-03,2016-05,2016-05-02,-0.0011010547161385755,-0.0011010547161385755,2.6416994427298714,-0.003600104017354999,6.938893903907228e-18,2.0816681711721686e-20,6.938893903907229e-21,PreCrash,0.0,0.0,0.6495358266857537,1.5008714485766956,1.0,0.37194398948477,0.5176809756231661,0.11037503489206406,0.0
2016-05-04,2016-05,2016-05-03,0.0012255312741834927,0.001225531274183493,2.64493692801393,-0.002378984783235061,4.163336342344337e-17,1.2490009027033013e-19,1.3877787807814457e-20,RiskOn,0.0,0.0,0.0,1.501817805945566,1.0,0.3702143232860164,0.5186758241196484,0.1111098525943353,0.0
2016-05-05,2016-05,2016-05-04,0.000189133679742921,0.00018913367974292126,2.645437174667813,-0.0021903010496383546,9.020562075079397e-17,2.706168622523819e-19,6.938893903907229e-21,RiskOn,0.0,0.0,0.0,1.5010129202222389,1.0,0.369761169408927,0.5180409487356652,0.11219788185540785,0.0
2016-05-06,2016-05,2016-05-04,-0.001070412003539724,-0.0010704120035397236,2.642605466961438,-0.003258368528643363,1.3877787807814457e-16,4.163336342344337e-19,0.0,RiskOn,0.0,0.0,0.0,1.5009877446761841,1.0,0.3696912483427592,0.5179732472540093,0.1123355044032315,0.0
2016-05-09,2016-05,2016-05-04,-0.001315709805772992,-0.0013157098057729917,2.6391285650357674,-0.004569791266992418,9.020562075079397e-17,2.706168622523819e-19,6.938893903907229e-21,RiskOn,0.0,0.0,0.0,1.5019112701651733,0.9999999999999999,0.36993464095074013,0.5188312002146614,0.11123415883459832,0.0
2016-05-10,2016-05,2016-05-09,0.004063996076943862,0.004063996076943862,2.6498539731706234,-0.0005243668038299454,6.938893903907228e-17,2.0816681711721684e-19,1.3877787807814457e-20,RiskOn,0.0,0.0,0.0,1.5030227027298602,0.9999999999999998,0.36904520479762476,0.519454068214064,0.1115007269883111,0.0
2016-05-11,2016-05,2016-05-10,-0.0031110252223023054,-0.003111025222302305,2.6416102106246715,-0.003633760707779876,8.326672684688674e-17,2.4980018054066025e-19,0.0,RiskOn,0.0,0.0,0.0,1.5000854911579007,1.0,0.3709033118080271,0.5173817620758094,0.11171492611616343,0.0
2016-05-12,2016-05,2016-05-11,-0.0002837705936000924,-0.00028377059360009223,2.6408605993271426,-0.0039165001469468885,6.245004513516506e-17,1.8735013540549516e-19,6.938893903907229e-21,RiskOn,0.0,0.0,0.0,1.5025477385216137,0.9999999999999999,0.36930989203385023,0.5190872813377049,0.11160282662844481,0.0
2016-05-13,2016-05,2016-05-12,-0.0013907379083549487,-0.0013907379083549485,2.6371878543809775,-0.005301791230079345,1.0408340855860843e-16,3.1225022567582527e-19,2.0816681711721686e-20,RiskOn,0.0,0.0,0.0,1.5028797132876042,0.9999999999999999,0.36964395689095014,0.5191436905953731,0.11121235251367663,0.0
2016-05-16,2016-05,2016-05-13,0.0006923555070449287,0.0006923555070449288,2.6390137259150697,-0.004613106447389992,4.163336342344337e-17,1.2490009027033013e-19,1.3877787807814457e-20,RiskOn,0.0,0.0,0.1210311252751934,1.5040509629667673,0.9999999999999999,0.36640816545017846,0.5198059816389983,0.1137858529108232,0.0
2016-05-17,2016-05,2016-05-16,-0.0021134270146089687,-0.0021134270146089683,2.633436363014797,-0.0067167839982117394,1.457167719820518e-16,4.371503159461554e-19,3.469446951953614e-20,RiskOn,0.0,0.0,0.0,1.5036444679836052,1.0,0.36821988571927555,0.519173346407823,0.11260676787290143,0.0
2016-05-18,2016-05,2016-05-17,-0.0034949832709006887,-0.0034949832709006887,2.6242325469810788,-0.010188292221404383,6.938893903907228e-18,2.0816681711721686e-20,6.938893903907229e-21,RiskOn,0.0,0.0,0.0482691012509221,1.5053684586547487,0.9999999999999999,0.36769673907183775,0.5200905239732372,0.112212736954925,0.0
2016-05-19,2016-05,2016-05-18,0.0010579107544186506,0.0010579107544186506,2.6270087508146256,-0.009141159770895912,6.938893903907228e-18,2.0816681711721686e-20,6.938893903907229e-21,RiskOn,0.0,0.0,0.0,1.5081606452555745,1.0,0.3667556318584795,0.5214265510529755,0.11181781708854499,0.0
2016-05-20,2016-05,2016-05-19,0.00031050571146197135,0.0003105057114619717,2.6278244520358145,-0.008833492441752022,8.326672684688674e-17,2.4980018054066025e-19,2.7755575615628914e-20,RiskOn,0.0,0.0,0.2154815793440653,1.5074702104159523,1.0,0.36598385248098375,0.5213325799661018,0.1126835675529145,0.0
2016-05-23,2016-05,2016-05-20,-0.0007919656836216752,-0.0007919656836216752,2.62574330524722,-0.009618462302493413,1.3877787807814457e-17,4.163336342344337e-20,1.3877787807814457e-20,RiskOn,0.002010788887644,3.7290895570698686e-05,0.0289472332897786,1.5073517923516562,1.0,0.36702249561178146,0.5212926006277809,0.11168490376043763,0.0
2016-05-24,2016-05,2016-05-23,-0.0014129884376765367,-0.0014129884376765367,2.6220331603165987,-0.011017859964148391,6.938893903907228e-18,2.0816681711721686e-20,6.938893903907229e-21,RiskOn,0.0866679355719281,0.0,0.0,1.5080774120998224,1.0,0.36723653021081903,0.5222850064270153,0.11047846336216571,0.0
2016-05-25,2016-05,2016-05-24,0.0034221645105327776,0.003422164510532778,2.631006189143274,-0.007633400382967004,9.020562075079397e-17,2.706168622523819e-19,6.938893903907229e-21,RiskOn,0.1074870138633196,0.0177851654507794,0.2564155940020888,1.5092819963511532,1.0,0.36775618666150306,0.52271874263519,0.10952507070330693,0.0
2016-05-26,2016-05,2016-05-25,-0.0012490397221510342,-0.0012490397221510342,2.6277199579038086,-0.008872905684824794,6.938893903907228e-18,2.0816681711721686e-20,6.938893903907229e-21,PreCrash,0.0,0.0,0.4114268051672571,1.506783894085845,1.0,0.36964744508018704,0.5209055889450083,0.1094469659748047,0.0
2016-05-27,2016-05,2016-05-26,0.0006661503777266914,0.0006661503777266917,2.6294704145463266,-0.008212665996571444,1.249000902703301e-16,3.7470027081099033e-19,1.3877787807814457e-20,PreCrash,0.0,0.0,0.5598616425553284,1.5078586419386886,1.0000000000000002,0.36987939559593175,0.5218312014043309,0.10828940299973748,0.0
2016-05-30,2016-05,2016-05-27,0.00015618671802395526,0.0001561867180239556,2.629881102900516,-0.00805776198789565,1.1796119636642288e-16,3.5388358909926867e-19,6.938893903907229e-21,RiskOn,0.0,0.0,0.0,1.5074680727809258,0.9999999999999998,0.3709381683866551,0.5208445176182017,0.10821731399514305,0.0
2016-05-31,2016-05,2016-05-30,0.002737786872808906,0.0027377868728089066,2.6370811568610852,-0.005342035550081281,9.020562075079397e-17,2.706168622523819e-19,6.938893903907229e-21,RiskOn,0.0,0.0007681761587089,0.0452601011359005,1.5074676621552578,1.0,0.36957536225342635,0.5208240572605014,0.10960058048607224,0.0
2016-06-01,2016-06,2016-05-31,-0.0012762352516694521,0.00030472485280934645,2.633715620927186,-0.006611453107665977,0.45170288699394245,0.0013551086609818275,0.00022585144349697122,RiskOn,0.0,0.0,0.0,1.2406202707390834,1.0,0.0538148742662375,0.3859611640658366,0.5602239616679259,0.0
2016-06-02,2016-06,2016-06-01,0.009721941511261968,0.009721941511261968,2.659320450151137,0.0,3.122502256758253e-17,9.367506770274758e-20,0.0,RiskOn,0.0,0.0,0.0,1.2405757842656397,1.0,0.05397613970496403,0.3857536005088049,0.560270259786231,0.0
2016-06-03,2016-06,2016-06-02,-0.007775696626330143,-0.007775696626330143,2.638642381098566,-0.007775696626330153,1.214306433183765e-16,3.642919299551295e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.2377546205476015,1.0,0.05367638737612285,0.3823959194517127,0.5639276931721644,0.0
2016-06-06,2016-06,2016-06-03,-0.003187290607215216,-0.003187290607215216,2.6302322610214905,-0.01093820382872368,6.938893903907228e-17,2.0816681711721684e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.2401114423280992,1.0,0.054097029465633224,0.3854375252148704,0.5604654453194964,0.0
2016-06-07,2016-06,2016-06-03,0.00787066033060913,0.00787066033060913,2.6509339257386006,-0.0031536343850774307,1.214306433183765e-16,3.642919299551295e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.241110840387332,1.0000000000000002,0.054336715268573955,0.38703038113664473,0.5586329035947815,0.0
2016-06-08,2016-06,2016-06-07,0.0006087959103407593,0.0006087959103407598,2.652547803471174,-0.0025467583944530636,1.0408340855860843e-16,3.1225022567582527e-19,5.551115123125783e-20,RiskOn,0.0008911959737349,0.0,0.0,1.2388244088208382,0.9999999999999999,0.054552226803145726,0.3844102979616439,0.5610374752352103,0.0
2016-06-09,2016-06,2016-06-08,0.007285033104529987,0.007285033104529987,2.67187170203081,0.0,6.591949208711867e-17,1.9775847626135602e-19,5.551115123125783e-20,RiskOn,0.0495475013037946,0.0,0.0,1.2386904364089517,1.0,0.05503721143833127,0.38489120130482296,0.5600715872568457,0.0
2016-06-10,2016-06,2016-06-09,0.012324887536366886,0.012324887536366886,2.7048022202699404,0.0,1.1449174941446927e-16,3.434752482434078e-19,1.1102230246251566e-19,RiskOn,0.0,0.0,0.0,1.23660131200908,1.0,0.05461728150108519,0.38212971084770486,0.56325300765121,0.0
2016-06-13,2016-06,2016-06-10,0.00020040282503708409,0.00020040282503708436,2.7053442702760493,0.0,6.938893903907228e-17,2.0816681711721684e-19,5.551115123125783e-20,RiskOn,0.0,0.1133986849069784,0.0,1.2330941418084043,1.0,0.05337929525525015,0.3780468906919112,0.5685738140528387,0.0
2016-06-14,2016-06,2016-06-13,-0.0006386315123270801,-0.0006386315123270798,2.7036165521733575,-0.0006386315123271258,6.245004513516506e-17,1.8735013540549516e-19,5.551115123125783e-20,RiskOn,0.3210793149037618,0.0,0.0,1.233081281309233,1.0,0.05255783490005278,0.3777302308572946,0.5697119342426525,0.0
2016-06-15,2016-06,2016-06-14,0.009754162311357442,0.009754162311357442,2.7299880668509293,0.0,1.0061396160665481e-16,3.0184188481996446e-19,5.551115123125783e-20,RiskOn,0.3619049217396138,0.0198759492445876,0.0,1.233309752467986,1.0,0.05240754238720705,0.3781688523257173,0.5694236052870757,0.0
2016-06-16,2016-06,2016-06-15,-0.007749085979778702,-0.007749085979778702,2.7088331545971314,-0.007749085979778747,7.28583859910259e-17,2.185751579730777e-19,5.551115123125783e-20,RiskOn,0.4002520761428122,0.2425201772690557,0.0,1.2305805784386403,1.0,0.05199769393648256,0.3751668700614155,0.5728354360021018,0.0
2016-06-17,2016-06,2016-06-16,-0.005458504538788901,-0.005458504538788901,2.694046976527941,-0.013165292097575665,1.0408340855860843e-16,3.1225022567582527e-19,5.551115123125783e-20,RiskOn,0.5704471356259475,0.267220598685781,0.0,1.232845207777796,1.0,0.052328205999925194,0.3777686793917862,0.5699031146082887,0.0
2016-06-20,2016-06,2016-06-17,-0.006673636329302948,-0.006673636329302948,2.676067886752535,-0.019751068055250398,6.245004513516506e-17,1.8735013540549516e-19,5.551115123125783e-20,DeflationCrisis,0.6,0.3907419073059373,0.0472047179585056,1.2344677967263546,1.0,0.05284336572425181,0.37927022951591677,0.5678864047598314,0.0
2016-06-21,2016-06,2016-06-20,-0.007762741549878279,-0.007762741549878279,2.6552942633777463,-0.027360487168481717,6.938893903907228e-17,2.0816681711721684e-19,5.551115123125783e-20,RiskOn,0.0,0.0809572697250755,0.2817651254950206,1.2364609787804568,0.9999999999999999,0.05339509973390169,0.3822390217787748,0.5643658784873234,0.0
2016-06-22,2016-06,2016-06-21,-0.001917668938275002,-0.001917668938275002,2.650202288046887,-0.029225687750377594,2.42861286636753e-17,7.28583859910259e-20,0.0,PreCrash,0.0,0.0248423142394941,0.3603132005313076,1.2387986403525,0.9999999999999999,0.053889945333684575,0.3849393760789583,0.561170678587357,0.0
2016-06-23,2016-06,2016-06-22,0.026148774782531685,0.026148774782531685,2.7195018308051755,-0.0038411288946950117,1.0755285551056204e-16,3.226585665316861e-19,5.551115123125783e-20,RiskOn,0.0,0.0532814906076242,0.2280630671901984,1.239413460055153,1.0,0.054258315036479265,0.38590254973761534,0.5598391352259053,0.0
2016-06-24,2016-06,2016-06-23,0.012130824717817859,0.012130824717817859,2.7524916308344576,0.0,5.898059818321144e-17,1.7694179454963434e-19,5.551115123125783e-20,RiskOn,0.0,0.0888243102566093,0.1637887706891425,1.2319423161890228,1.0,0.053123026578590415,0.3778553612650605,0.5690216121563492,0.0
2016-06-27,2016-06,2016-06-24,-0.0007379548803494605,-0.0007379548803494601,2.7504604162023623,-0.0007379548803494451,1.1449174941446927e-16,3.434752482434078e-19,5.551115123125783e-20,HighIVRange,0.3961598927409565,0.0535736213683917,0.0,1.2285707989064605,1.0,0.05048887188075101,0.37367101878940573,0.5758401093298432,0.0
2016-06-28,2016-06,2016-06-27,-0.0031505155659871708,-0.0031505155659871708,2.741795047847485,-0.0038861455079992613,5.551115123125783e-17,1.6653345369377348e-19,0.0,RiskOn,0.0475471265823534,0.1172455956899241,0.0682127625364233,1.2288219735463684,1.0,0.050292224375569426,0.3740116006801915,0.5756961749442391,0.0
2016-06-29,2016-06,2016-06-28,-0.0059235197733806914,-0.0059235197733806914,2.725553970667003,-0.009786645621621126,8.326672684688674e-17,2.4980018054066025e-19,5.551115123125783e-20,RiskOn,0.0,0.028450389483705,0.0854366074793169,1.2297552523553774,1.0,0.051325808086070505,0.37558263499256006,0.5730915569213694,0.0
2016-06-30,2016-06,2016-06-29,0.008439534374596049,0.008439534374596049,2.748556377092264,-0.0014297059791607003,7.632783294297951e-17,2.2898349882893855e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.2748056695097453,1.2314855436797933,1.0,0.05225397331088701,0.37760327497795226,0.5701427517111608,0.0
2016-07-01,2016-07,2016-06-30,0.002258654970465967,0.004032812359745508,2.754764417614989,0.0,0.5150174539539341,0.0015450523618618021,0.00022910502741773877,PreCrash,0.0,0.0,0.3860335354840418,1.4999999999999998,1.0,0.5669830813176616,0.31862736689107146,0.11438955179126702,2.2321012226045325e-18
2016-07-04,2016-07,2016-07-01,0.002267738555817851,0.0022677385558178514,2.7610115030970097,0.0,7.632783294297951e-17,2.2898349882893855e-19,2.0816681711721686e-20,RiskOn,0.0,0.0,0.1619367267441737,1.49710938910272,1.0,0.5688681160643732,0.3172017908319752,0.1139300931036517,2.2231357333417198e-18
2016-07-05,2016-07,2016-07-04,3.781592439868568e-05,3.781592439868576e-05,2.761115913299275,0.0,2.0816681711721685e-17,6.245004513516506e-20,2.0816681711721686e-20,RiskOn,0.0,0.0,0.0,1.4955427131142518,1.0,0.5688499238609823,0.31644772690032835,0.11470234923868936,2.1856579599263463e-18
2016-07-06,2016-07,2016-07-05,-0.006788426451690662,-0.006788426451690662,2.7423722809972504,-0.006788426451690643,1.249000902703301e-16,3.7470027081099033e-19,1.3877787807814457e-20,RiskOn,0.0,0.0,0.0,1.4956300422666335,1.0,0.5665213895835435,0.3169084326437244,0.11657017777273224,2.142093298222911e-18
2016-07-07,2016-07,2016-07-06,0.002066524786333244,0.0020665247863332443,2.7480394612892844,-0.004735930116880005,1.1796119636642288e-16,3.5388358909926867e-19,6.938893903907229e-21,RiskOn,0.0,0.0,0.0,1.5008307452825167,0.9999999999999999,0.5641215637183508,0.31909275000277815,0.11678568627887102,2.2370501050907875e-18
2016-07-08,2016-07,2016-07-07,0.0028304821235580644,0.0028304821235580644,2.755817737859296,-0.0019188529588561876,4.85722573273506e-17,1.457167719820518e-19,2.0816681711721686e-20,RiskOn,0.081172700881481,0.0,0.0,1.4993987426017106,1.0,0.5650444946673997,0.31834336579975586,0.11661213953284438,2.11863633863522e-18
2016-07-11,2016-07,2016-07-08,0.002932642670259531,0.002932642670259531,2.7638995665488,0.0,4.85722573273506e-17,1.457167719820518e-19,2.0816681711721686e-20,RiskOn,0.25,0.0,0.0,1.4974041440405494,1.0,0.5672637625142722,0.31757234636337106,0.11516389112235666,2.098141184925126e-18
2016-07-12,2016-07,2016-07-11,0.002375524091152514,0.002375524091152514,2.770465276554663,0.0,6.245004513516506e-17,1.8735013540549516e-19,6.938893903907229e-21,RiskOn,0.25,0.0,0.0,1.4953446824429228,1.0,0.5694080129313642,0.31658925925587506,0.11400272781276069,2.117597750291064e-18
2016-07-13,2016-07,2016-07-12,-0.0021248521743229645,-0.0021248521743229645,2.764578447387889,-0.002124852174323122,4.163336342344337e-17,1.2490009027033013e-19,1.3877787807814457e-20,RiskOn,0.1851590269672097,0.0,0.0,1.4937060914134237,1.0,0.571622424263662,0.3158027394706769,0.1125748362656611,2.1052750639847585e-18
2016-07-14,2016-07,2016-07-13,0.002774406032063146,0.002774406032063146,2.772248510508434,0.0,6.245004513516506e-17,1.8735013540549516e-19,6.938893903907229e-21,RiskOn,0.0,0.0,0.0,1.4953933365487222,1.0,0.5718027242196924,0.3167112425176211,0.11148603326268657,2.0727285587730634e-18
2016-07-15,2016-07,2016-07-14,0.001554241799066852,0.0015542417990668522,2.776557255020867,0.0,6.245004513516506e-17,1.8735013540549516e-19,6.938893903907229e-21,RiskOn,0.0,0.0,0.0,1.4934612083905126,0.9999999999999999,0.574357082183314,0.3157082411939838,0.1099346766227021,2.067206816048247e-18
2016-07-18,2016-07,2016-07-15,0.0011802128301886402,0.0011802128301886404,2.779834183516996,0.0,6.938893903907228e-17,2.0816681711721684e-19,1.3877787807814457e-20,RiskOn,0.0,0.0271534779120202,0.0687066842520547,1.4924328029883729,1.0,0.5739244966926637,0.3150375298001318,0.11103797350720464,2.0396270196114136e-18
2016-07-19,2016-07,2016-07-18,-0.002502394708611135,-0.0025023947086111344,2.772877941165347,-0.002502394708611133,8.326672684688674e-17,2.4980018054066025e-19,0.0,RiskOn,0.0,0.0,0.0,1.4916810946674801,1.0,0.5748521445927234,0.31464809948495104,0.11049975592232558,2.0308598343232362e-18
2016-07-20,2016-07,2016-07-19,0.0015495355812129004,0.0015495355812129006,2.777174614197543,-0.0009567366770373287,4.163336342344337e-17,1.2490009027033013e-19,1.3877787807814457e-20,RiskOn,0.0,0.0,0.0,1.4936380426130658,1.0,0.5744564586536662,0.3154374484869426,0.11010609285939119,2.0014741104647157e-18
2016-07-21,2016-07,2016-07-20,-0.0036585303805744497,-0.0036585303805744497,2.7670142364993415,-0.004611766807412598,5.551115123125783e-17,1.6653345369377348e-19,0.0,RiskOn,0.0,0.0,0.0,1.4926126021270054,1.0,0.5750586221805848,0.31469637913662957,0.11024499868278567,2.0261097987835434e-18
