decision_month,asset,block,actual_return,base_forecast,full_forecast,full_forecast_available,base_squared_error,full_squared_error,evidence_weight_used
2016-07,BOND,credit,0.002813504823151236,0.004062993070055816,0.0040989176670908995,True,1.5612208791526809e-06,1.6522861793650536e-06,1.0
2016-07,BOND,technical,0.002813504823151236,0.0040989176670908995,0.0040147897557946954,True,1.6522861793650536e-06,1.4430854893962007e-06,0.7915068577615348
2016-07,GLD,stress_recovery,-0.029001476962329353,0.004198425730005917,0.005007503012859595,True,0.0011022335387805306,0.001156610718952803,0.5383025772281905
2016-07,GLD,credit,-0.029001476962329353,0.005007503012859595,0.002231184268966467,True,0.001156610718952803,0.000975479127588889,1.0
2016-07,GLD,technical,-0.029001476962329353,0.002231184268966467,0.003011456165001483,True,0.000975479127588889,0.0010248278874149558,0.0
2016-07,USO,stress_recovery,-0.19488795550161697,-0.010456544557935332,-0.0100262235686191,True,0.034014945342677176,0.03417385993326757,0.4329919538461727
2016-07,USO,credit,-0.19488795550161697,-0.0100262235686191,-0.011190516711933999,True,0.03417385993326757,0.033744749017889326,0.7337708868144428
2016-07,USO,technical,-0.19488795550161697,-0.011190516711933999,-0.0009400087562475975,True,0.033744749017889326,0.03761580604674464,0.0
2016-08,KODEX200,stress_recovery,0.010119161498036933,0.007235475014055536,0.006731586847624104,True,8.31564773789699e-06,1.1475662012119598e-05,1.0
2016-08,KODEX200,credit,0.010119161498036933,0.006731586847624104,0.009273500756714504,True,1.1475662012119598e-05,7.151420894139995e-07,0.6625090681606333
2016-08,KODEX200,technical,0.010119161498036933,0.009273500756714504,0.008681126202714011,True,7.151420894139995e-07,2.0679455105944814e-06,0.3297883484330121
2016-08,KODEX200,fundamental,0.010119161498036933,0.008681126202714011,0.009311606437045825,True,2.0679455105944814e-06,6.521451765323517e-07,0.0
2016-08,BOND,stress_recovery,-0.004752361866590449,0.0039060019329170198,0.003441914641820162,True,7.496726368462142e-05,6.714616749628999e-05,0.9426204872153041
2016-08,BOND,credit,-0.004752361866590449,0.003441914641820162,0.0034787900141251414,True,6.714616749628999e-05,6.775186128340779e-05,1.0
2016-08,BOND,technical,-0.004752361866590449,0.0034787900141251414,0.003465692998987125,True,6.775186128340779e-05,6.753642577364323e-05,0.8182574013991364
2016-08,GLD,stress_recovery,-0.026411227822333072,0.003392059284316876,0.005576049392024685,True,0.000888235922361407,0.0010231859035881709,0.5027472336114382
2016-08,GLD,credit,-0.026411227822333072,0.005576049392024685,0.002786363459797858,True,0.0010231859035881709,0.0008524993366783682,1.0
2016-08,GLD,technical,-0.026411227822333072,0.002786363459797858,0.002395079778593546,True,0.0008524993366783682,0.0008298033575992026,0.0
2016-08,USO,stress_recovery,0.06353643226214456,-0.013005873711712183,-0.01177970765996682,True,0.005858724603795507,0.005672520932767059,0.43116710927729257
2016-08,USO,credit,0.06353643226214456,-0.01177970765996682,-0.012994533504801706,True,0.005672520932767059,0.0058569887212215005,0.7480205883512133
2016-08,USO,technical,0.06353643226214456,-0.012994533504801706,-0.007633992719740985,True,0.0058569887212215005,0.005065229392102197,0.0
2016-09,KODEX200,stress_recovery,0.014142401067613664,0.007138622608679968,0.006115193014649947,True,4.905291270182365e-05,6.443606912556556e-05,1.0
2016-09,KODEX200,credit,0.014142401067613664,0.006115193014649947,0.005911807422987617,True,6.443606912556556e-05,6.774267174295866e-05,0.664925087236067
2016-09,KODEX200,technical,0.014142401067613664,0.005911807422987617,0.006620822005582715,True,6.774267174295866e-05,5.657415158638237e-05,0.328417328918589
2016-09,KODEX200,fundamental,0.014142401067613664,0.006620822005582715,0.007935373434347843,True,5.657415158638237e-05,3.852719204012549e-05,0.0
2016-09,BOND,stress_recovery,0.0050051777701070055,0.0036529236167144033,0.004107096034606949,True,1.8285912953675433e-06,8.065508036387942e-07,0.9948406293705377
2016-09,BOND,credit,0.0050051777701070055,0.004107096034606949,0.004113586854733731,True,8.065508036387942e-07,7.949343603761541e-07,1.0
2016-09,BOND,technical,0.0050051777701070055,0.004113586854733731,0.003976501066413728,True,7.949343603761541e-07,1.0581757607212666e-06,0.8463439804937285
2016-09,GLD,stress_recovery,-0.005871606609583413,0.0032395050126389838,0.0031006218246732095,True,8.301235499259604e-05,8.050088307648304e-05,0.41511841296208174
2016-09,GLD,credit,-0.005871606609583413,0.0031006218246732095,1.3700149436631642e-06,True,8.050088307648304e-05,3.449185443224145e-05,1.0
2016-09,GLD,technical,-0.005871606609583413,1.3700149436631642e-06,-0.0003591066371844351,True,3.449185443224145e-05,3.038765594569873e-05,0.0
2016-09,USO,stress_recovery,0.07146737456607766,-0.011163990624037532,-0.012004753968862834,True,0.00682794251318218,0.006967596242153626,0.4333079563870364
2016-09,USO,credit,0.07146737456607766,-0.012004753968862834,-0.02071749095218123,True,0.006967596242153626,0.008498049430619476,0.7418620716868388
2016-09,USO,technical,0.07146737456607766,-0.02071749095218123,-0.01402817463997331,True,0.008498049430619476,0.007309488934044283,0.0
2016-10,KODEX200,stress_recovery,-0.011427457665212692,0.007360542755821179,0.0068531526821355585,True,0.000352988959820769,0.0003341807146715759,1.0
2016-10,KODEX200,credit,-0.011427457665212692,0.0068531526821355585,0.007402439374632443,True,0.0003341807146715759,0.0003545650225311686,0.6639988564847695
2016-10,KODEX200,technical,-0.011427457665212692,0.007402439374632443,0.007276517576958107,True,0.0003545650225311686,0.0003498386898597382,0.34101023575753053
2016-10,KODEX200,fundamental,-0.011427457665212692,0.007276517576958107,0.00765119509681691,True,0.0003498386898597382,0.0003639949912140997,0.0
2016-10,BOND,stress_recovery,-0.012135783387715371,0.003618470945638121,0.0030728438019448122,True,0.0002481965295999873,0.00023130234099407097,1.0
2016-10,BOND,credit,-0.012135783387715371,0.0030728438019448122,0.0032232042658726983,True,0.00023130234099407097,0.00023589850174307077,1.0
2016-10,BOND,technical,-0.012135783387715371,0.0032232042658726983,0.003364929013904946,True,0.00023589850174307077,0.0002402720849577459,0.8104853391102735
2016-10,GLD,stress_recovery,0.016503457808760613,0.0025370287754816895,0.004739077062281469,True,0.00019506113994161646,0.00013840065434812918,0.4167509878950377
2016-10,GLD,credit,0.016503457808760613,0.004739077062281469,0.004778285503428863,True,0.00013840065434812918,0.00013747966558971868,1.0
2016-10,GLD,technical,0.016503457808760613,0.004778285503428863,0.0041890228649252344,True,0.00013747966558971868,0.00015164530798595385,0.0
2016-10,USO,stress_recovery,0.0007172548932625755,-0.010476623702137321,-0.009710345558682625,True,0.00012530291800855198,0.00010873485118540775,0.4317052015102676
2016-10,USO,credit,0.0007172548932625755,-0.009710345558682625,-0.01160372293844321,True,0.00010873485118540775,0.0001518064947293854,0.6900100720186799
2016-10,USO,technical,0.0007172548932625755,-0.01160372293844321,-0.012189801833609067,True,0.0001518064947293854,0.00016659211335068254,0.0
2016-11,KODEX200,stress_recovery,-0.003330680869989777,0.006911019256875909,0.006570130017803863,True,0.0001048924214886406,9.802605623585309e-05,1.0
2016-11,KODEX200,credit,-0.003330680869989777,0.006570130017803863,0.009099924750140785,True,9.802605623585309e-05,0.00015451995608322153,0.658285715024982
2016-11,KODEX200,technical,-0.003330680869989777,0.009099924750140785,0.008485622504718134,True,0.00015451995608322153,0.00013962502544313357,0.3462636970798066
2016-11,KODEX200,fundamental,-0.003330680869989777,0.008485622504718134,0.007830287945337081,True,0.00013962502544313357,0.0001245672248966986,0.0
2016-11,BOND,stress_recovery,-0.015414034884394745,0.0037191006818805498,0.0029609897981670696,True,0.00036607687659746856,0.000337641532084756,1.0
2016-11,BOND,credit,-0.015414034884394745,0.0029609897981670696,0.003014843403859661,True,0.000337641532084756,0.0003396235549632946,1.0
2016-11,BOND,technical,-0.015414034884394745,0.003014843403859661,0.0035175527032412337,True,0.0003396235549632946,0.00035840500858833264,0.24412440870219768
2016-11,GLD,stress_recovery,-0.06765551386342394,0.00397852418993677,0.006224987014373424,True,0.005131435407830331,0.005458328409954217,0.45382572235382557
2016-11,GLD,credit,-0.06765551386342394,0.006224987014373424,0.004512451287406576,True,0.005458328409954217,0.005208215194011488,1.0
2016-11,GLD,technical,-0.06765551386342394,0.004512451287406576,0.0049564388802880235,True,0.005208215194011488,0.005272495681255059,0.0
2016-11,USO,stress_recovery,0.0952631025231867,-0.010531564736897227,-0.009401069770259275,True,0.011192511620671875,0.010954588961872144,0.4318963941330056
2016-11,USO,credit,0.0952631025231867,-0.009401069770259275,-0.007802346642968238,True,0.010954588961872144,0.010622486811821269,0.6885402643277381
2016-11,USO,technical,0.0952631025231867,-0.007802346642968238,-0.009858384408079138,True,0.010622486811821269,0.011050527014640295,0.0
2016-12,KODEX200,stress_recovery,0.03479477247617724,0.006304831628423416,0.005491620321880341,True,0.0008116767295085119,0.0008586747261778749,1.0
2016-12,KODEX200,credit,0.03479477247617724,0.005491620321880341,0.003549928571331837,True,0.0008586747261778749,0.0009762402706381549,0.642021554124746
