target_month,technical_signal_month,technical_signal_date_KODEX200,k_ratio_KODEX200,k_score_KODEX200,natr_KODEX200,atr_percentile_KODEX200,technical_direction_KODEX200,price_rsi_KODEX200,volume_rsi_KODEX200,price_strength_KODEX200,volume_strength_KODEX200,technical_signal_date_BOND,k_ratio_BOND,k_score_BOND,natr_BOND,atr_percentile_BOND,technical_direction_BOND,technical_signal_date_GLD,k_ratio_GLD,k_score_GLD,natr_GLD,atr_percentile_GLD,technical_direction_GLD,technical_signal_date_USO,k_ratio_USO,k_score_USO,natr_USO,atr_percentile_USO,technical_direction_USO
2015-08,2015-07,2015-07-31,-0.1916703645666815,-0.16084176485867147,0.011043403365098249,0.14388020833333334,-0.16084176485867147,35.58603024401659,47.404028067875565,-0.28827939511966816,-0.0519194386424887,2015-07-31,-0.15925135901429516,-0.13737431297877079,0.0006225844611499643,0.5872992700729927,-0.13737431297877079,2015-07-31,-0.6912201134175865,-0.408710911095293,0.01211562313061084,0.16666666666666666,-0.408710911095293,2015-07-31,0.09580413694445551,0.08742815774687267,0.031105045536883463,0.7302575107296138,0.08742815774687267
2015-09,2015-08,2015-08-31,-1.097636340244653,-0.5232729425905316,0.015398571652084728,0.4244818652849741,-0.5232729425905316,40.95735984459552,47.012078020852385,-0.18085280310808954,-0.059758439582952294,2015-08-31,2.0265676829249544,0.6695927186291853,0.0005624050029630303,0.5105613425925926,0.6695927186291853,2015-08-31,-0.007627465667567901,-0.007569727828443614,0.013159747414130856,0.2501851851851852,-0.007569727828443614,2015-08-31,-0.4874002365076487,-0.3276860017529938,0.0418473943667952,0.8994045087196938,-0.3276860017529938
2015-10,2015-09,2015-09-30,-1.9985721095913231,-0.6665079366271134,0.01517354709448576,0.41698891466872906,-0.6665079366271134,52.478568387089034,55.72505814999018,0.04957136774178068,0.11450116299980366,2015-09-30,2.718528811401887,0.7310764415933086,0.0006082464770764589,0.5732931726907631,0.7310764415933086,2015-09-30,0.3012496414292301,0.23150795346106837,0.012058871014145257,0.1685042263873576,0.23150795346106837,2015-09-30,-1.2399193228092054,-0.5535553491516626,0.03813393234647358,0.8665682967959528,-0.5535553491516626
2015-11,2015-10,2015-10-30,-0.9366461714660822,-0.4836434167822309,0.011012542795624329,0.14423076923076922,-0.4836434167822309,68.11435690563773,59.70044825131014,0.3622871381127547,0.19400896502620285,2015-10-31,5.201283544790025,0.8387430613715213,0.0005261600928987712,0.45052601649132784,0.8387430613715213,2015-10-30,0.3155030636797312,0.23983453356406834,0.012539871327793332,0.2032446226759023,0.23983453356406834,2015-10-30,-1.6940087552278473,-0.6288059576423223,0.034345107087878156,0.8034670008354219,-0.6288059576423223
2015-12,2015-11,2015-11-30,-0.2268830583595866,-0.18492639279161807,0.010181136071526252,0.09602142310635042,-0.18492639279161807,46.906035123489396,42.79715537981871,-0.06187929753021208,-0.14405689240362576,2015-11-30,0.9904277489289426,0.49759542865190454,0.0005298438728019587,0.4540456723992106,0.49759542865190454,2015-11-30,-0.2863326862870425,-0.2225961365512156,0.013147532266962933,0.26474846181686573,-0.2225961365512156,2015-11-30,-1.604834608043587,-0.6160984667079995,0.0338794578764787,0.7852112676056338,-0.6160984667079995
2016-01,2015-12,2015-12-30,0.12290289394525666,0.10945104390411195,0.011691178701414135,0.20662100456621005,0.10945104390411195,48.501729407503234,42.59047140458568,-0.02996541184993532,-0.14819057190828644,2015-12-31,0.51974832969408,0.3419963157970396,0.0004633825137398386,0.31595863610955843,0.3419963157970396,2015-12-31,-0.5796458076720902,-0.36694669454180295,0.012177141501742915,0.17899461400359065,-0.36694669454180295,2015-12-31,-1.584881486508158,-0.6131350681957681,0.036664604352779046,0.8405172413793104,-0.6131350681957681
2016-02,2016-01,2016-01-29,0.14839737761090876,0.12922127871767713,0.01512737258430731,0.42390206966178695,0.12922127871767713,47.997202764387985,42.05704816449509,-0.04005594471224029,-0.15885903671009813,2016-01-31,0.7766521778559533,0.4371436275125104,0.0005334798267573939,0.46314768633970627,0.4371436275125104,2016-01-29,-0.39445356417574007,-0.2828732159388191,0.011317856449199127,0.11965049928673324,-0.2828732159388191,2016-01-29,-1.624507805944895,-0.618976176129157,0.0550910840638528,0.9521384928716904,-0.618976176129157
2016-03,2016-02,2016-02-29,0.0031292519194788555,0.003119490248630533,0.01198037198879121,0.22902010050251256,0.003119490248630533,56.18034883711432,55.828298121503735,0.12360697674228646,0.11656596243007471,2016-02-29,2.3439563028768164,0.7009530300561354,0.0005157864355911919,0.4248213304013194,0.7009530300561354,2016-02-29,0.36766244332006526,0.26882542919548724,0.01576195452815416,0.4686614730878187,0.26882542919548724,2016-02-29,-3.2313546275832294,-0.7636690639254792,0.05416455379503251,0.9408080808080808,-0.7636690639254792
2016-04,2016-03,2016-03-31,-0.20478181124773825,-0.16997418896592983,0.008111982723336271,0.01336831584207896,-0.16997418896592983,66.03554888919228,63.07771417860686,0.3207109777838457,0.2615542835721372,2016-03-31,3.3165527884813795,0.7683336567391283,0.00046706094689117565,0.32065958026710273,0.7683336567391283,2016-03-31,0.9836883036677361,0.4958885435019946,0.01720127606541012,0.5953970484891076,0.4958885435019946,2016-03-31,-1.7811565620119079,-0.640437358450402,0.04180597159255746,0.8760512615138166,-0.640437358450402
2016-05,2016-04,2016-04-29,0.12045950300907646,0.10750901990261459,0.008459406503449144,0.02374440576827449,0.10750901990261459,49.741311532082975,41.714136777545924,-0.005173769358340507,-0.16571726444908152,2016-04-30,2.280942423353813,0.6952095248968772,0.00034477403161915386,0.08502297918356312,0.6952095248968772,2016-04-29,1.3938922995149503,0.5822702632851864,0.01426876386210641,0.3590861527729334,0.5822702632851864,2016-04-29,-0.8809927195492827,-0.4683658317191059,0.033188479697821925,0.7345115170770453,-0.4683658317191059
2016-06,2016-05,2016-05-31,0.4765240186844681,0.3227336722290739,0.008129969080578808,0.01744186046511628,0.3227336722290739,55.08163614328399,45.57750912899676,0.10163272286567974,-0.08844981742006482,2016-05-31,2.0160421466549225,0.6684396466047084,0.00036329338141492963,0.11702412868632708,0.6684396466047084,2016-05-31,1.2032106913459442,0.5461169447261992,0.013806442796541113,0.3246191135734072,0.5461169447261992,2016-05-31,0.09886881122785991,0.08997326179217457,0.025991694923431955,0.49172902717605355,0.08997326179217457
2016-07,2016-06,2016-06-30,0.9134373735722563,0.47738033456874074,0.012179830038637695,0.25707605217819346,0.47738033456874074,52.75416548699343,59.58226090170612,0.05508330973986858,0.19164521803412243,2016-06-30,2.068026325033819,0.6740575555560212,0.000786404467878589,0.7764627659574468,0.6740575555560212,2016-06-30,0.7545518658033822,0.43005389610291433,0.01611377322080383,0.506701030927835,0.43005389610291433,2016-06-30,1.2807419665667743,0.5615461921344348,0.03066211877878038,0.6616556032799688,0.5615461921344348
2016-08,2016-07,2016-07-29,1.0900634686343522,0.5215456300695978,0.008883679887097238,0.052766895200783544,0.5215456300695978,61.85679693172149,56.95736766573219,0.2371359386344298,0.13914735331464384,2016-07-31,2.7711105899327757,0.734826127170716,0.0004591495554924337,0.3098127143233975,0.734826127170716,2016-07-29,0.46571940478655655,0.3177411742422666,0.013708435891281168,0.3158703071672355,0.3177411742422666,2016-07-29,0.8312680033858614,0.4539302831966246,0.033627891666069644,0.7456412243316544,0.4539302831966246
2016-09,2016-08,2016-08-31,1.0703230643114656,0.5169835967931056,0.007706870670528873,0.009620068192888456,0.5169835967931056,57.09735039497834,60.747145671957036,0.14194700789956685,0.2149429134391407,2016-08-31,2.5896758151344064,0.7214233118812826,0.0004533477498239627,0.2999738356881214,0.7214233118812826,2016-08-31,0.49467171479641386,0.330956764552002,0.011167578300592089,0.10582458516762615,0.330956764552002,2016-08-31,0.0002558456989115866,0.0002557802586325489,0.031147533904448122,0.6718509984639017,0.0002557802586325489
2016-10,2016-09,2016-09-30,1.3422415538475463,0.5730585522414104,0.00957825998528086,0.09393939393939393,0.5730585522414104,51.821864392513625,52.41921363300249,0.0364372878502725,0.04838427266004985,2016-09-30,0.9076493215993668,0.4757946396764352,0.0005830904134399387,0.5556853582554517,0.4757946396764352,2016-09-30,0.3372519852769965,0.25219778245992924,0.01028603750572114,0.06506388702084734,0.25219778245992924,2016-09-30,-0.4748494845292829,-0.32196470860946,0.030652097997604516,0.6493333333333333,-0.32196470860946
2016-11,2016-10,2016-10-31,1.848433791112838,0.6489298774926708,0.008633123197948378,0.04523522316043426,0.6489298774926708,46.93332794496391,43.801142144992546,-0.06133344110072187,-0.12397715710014907,2016-10-31,-0.7222901731593815,-0.4193777473829553,0.0008040081532588749,0.7995106876126706,-0.4193777473829553,2016-10-31,-0.5385941930873288,-0.35005604174716837,0.010865423205958699,0.09365609348914858,-0.35005604174716837,2016-10-31,-0.578783075867287,-0.3666007602401862,0.026413727152623204,0.49867724867724866,-0.3666007602401862
2016-12,2016-11,2016-11-30,0.8316125653078064,0.4540330095235245,0.009104597821160472,0.07043436525077994,0.4540330095235245,53.74624616918471,52.85134411352483,0.07492492338369416,0.057026882270496626,2016-11-30,-1.476612407864355,-0.5962226479910415,0.001282983294709596,0.9500383337592639,-0.5962226479910415,2016-11-30,-1.0231083536956005,-0.5057111013489191,0.014583503529570675,0.40334880636604775,-0.5057111013489191,2016-11-30,-0.354386442760219,-0.26165829158625126,0.03319432771573679,0.7358455193100862,-0.26165829158625126
2017-01,2016-12,2016-12-29,0.7269473123549546,0.42094353843583776,0.005965519643618538,0.00011938872970391595,0.42094353843583776,71.17947207952835,63.488274591290796,0.42358944159056705,0.26976549182581594,2016-12-31,-1.9322616487533248,-0.658966313451203,0.0007051199085361131,0.6948529411764706,-0.658966313451203,2016-12-30,-1.9476983636879235,-0.6607522627420805,0.01202106995707371,0.17270332565031282,-0.6607522627420805,2016-12-30,0.6964090668833166,0.41051953828729293,0.021381937163967846,0.21856398809523808,0.41051953828729293
2017-02,2017-01,2017-01-31,0.8645431484324764,0.46367559214668685,0.0073153442114143215,0.008673954372623574,0.46367559214668685,67.8461668349019,56.01334557403605,0.3569233366980379,0.12026691148072104,2017-01-31,-1.040737627927719,-0.5099811037367618,0.0006904111197587189,0.6728301886792453,-0.5099811037367618,2017-01-31,-1.1426998909310486,-0.5332990848450183,0.013784524742660852,0.34003925417075564,-0.5332990848450183,2017-01-31,1.2293401808367954,0.5514367844818352,0.022232173588474426,0.25830871491875923,0.5514367844818352
2017-03,2017-02,2017-02-28,1.2959612324519652,0.5644525761734865,0.006711110868240855,0.004612109744560076,0.5644525761734865,56.126210069580026,56.640976361975895,0.12252420139160052,0.1328195272395179,2017-02-28,-0.13507202873751742,-0.1189986408948436,0.000533387665776205,0.45803147639270547,-0.1189986408948436,2017-02-28,-0.6992325553905262,-0.4114990341800655,0.011120726333302786,0.10842002600780234,-0.4114990341800655,2017-02-28,0.9763975767274634,0.4940289283010512,0.0190271882068155,0.1277961129446278,0.4940289283010512
2017-04,2017-03,2017-03-31,2.305042050262984,0.697431988824339,0.0072428970539557234,0.011176470588235295,0.697431988824339,65.4916038147239,53.117236324866504,0.30983207629447806,0.06234472649733007,2017-03-31,0.8997973682743752,0.47362807386751965,0.0005530493385162629,0.48946455131383243,0.47362807386751965,2017-03-31,-0.3331549634412407,-0.24989965351160365,0.01024312516550554,0.06340755082284608,-0.24989965351160365,2017-03-31,-0.09022814561828296,-0.0827607927578437,0.020708118034423295,0.18527272727272728,-0.0827607927578437
2017-05,2017-04,2017-04-28,3.8406026298996974,0.7934141518200346,0.007392559800201668,0.016276346604215456,0.7934141518200346,73.79762282836003,67.10797165529053,0.47595245656720064,0.34215943310581054,2017-04-30,0.6107725379310943,0.3791798801807124,0.00039778605419313264,0.1733513779527559,0.3791798801807124,2017-04-28,0.05419267499772356,0.05140680283880799,0.009397035060976631,0.036080821039127645,0.05140680283880799,2017-04-28,-0.269164733792619,-0.21208021829308127,0.020696545126706215,0.18869628024557603,-0.21208021829308127
2017-06,2017-05,2017-05-31,3.2838599541788906,0.7665656649152354,0.01002116804019446,0.1416414082536722,0.7665656649152354,72.92592289910735,61.878130272638245,0.45851845798214697,0.2375626054527649,2017-05-31,0.6422493324061321,0.3910790643861272,0.00047163321837683994,0.32442002442002443,0.3910790643861272,2017-05-31,0.5256810318660875,0.34455500257686084,0.009135094486536419,0.03105095541401274,0.34455500257686084,2017-05-31,-1.5291422614058443,-0.6046090347467675,0.024890422182229546,0.4308491580078825,-0.6046090347467675
2017-07,2017-06,2017-06-30,3.4130731064173196,0.7734005361148812,0.00806415565975943,0.041647331786542924,0.7734005361148812,65.45853980063453,60.777730526672904,0.30917079601269054,0.2155546105334581,2017-06-30,1.3535086376922745,0.5751024729696564,0.0005360040901076175,0.467030303030303,0.5751024729696564,2017-06-30,0.18717163166664713,0.15766181289547873,0.008920629730279368,0.02387729285262492,0.15766181289547873,2017-06-30,-2.279161232713316,-0.6950439673341229,0.02459224784371759,0.4118378954852471,-0.6950439673341229
2017-08,2017-07,2017-07-31,4.093691507169769,0.8036787271878515,0.0074879225671004405,0.02297390902793812,0.8036787271878515,48.20731092337838,53.95828953693464,-0.035853781532432405,0.07916579073869286,2017-07-31,1.2432728776596371,0.5542227564203956,0.00037417637080819414,0.12379692011549567,0.5542227564203956,2017-07-31,0.02393241290732394,0.023373039671017875,0.008841204579746962,0.024670018856065366,0.023373039671017875,2017-07-31,-1.5822858215986428,-0.6127461988770401,0.021497128834554315,0.22855630074126368,-0.6127461988770401
2017-09,2017-08,2017-08-31,2.0402115765371387,0.6710755239150099,0.009348678050784265,0.11543762922122675,0.6710755239150099,42.7169160035368,47.27653474026908,-0.14566167992926396,-0.05446930519461844,2017-08-31,0.8365681347153059,0.45550617965229256,0.00034472413412627105,0.08084547408645809,0.45550617965229256,2017-08-31,0.45818491563310726,0.31421592057422626,0.009634664345293479,0.06661466458658347,0.31421592057422626,2017-08-31,-0.7422243427055829,-0.42602110676111177,0.024711980115695878,0.42349439775910364,-0.42602110676111177
2017-10,2017-09,2017-09-29,1.2732116770276662,0.5600937606886006,0.00802358535895342,0.04562085524811342,0.5600937606886006,60.49712944063585,62.7473816121208,0.20994258881271705,0.25494763224241596,2017-09-30,0.5147187716245579,0.33981144306577427,0.0005893575221391456,0.5630780175480199,0.33981144306577427,2017-09-29,0.6335586304128837,0.3878395416103009,0.009766522231456723,0.07426356589147287,0.3878395416103009,2017-09-29,-0.2548473086779004,-0.20309029386723235,0.018816984736673176,0.1187413073713491,-0.20309029386723235
2017-11,2017-10,2017-10-31,1.2492396178779093,0.5554053058413269,0.007588051087912189,0.029049897470950103,0.5554053058413269,74.24901365177222,78.68720199412924,0.48498027303544433,0.5737440398825848,2017-10-31,-0.23051869584909995,-0.18733457413260526,0.0007496437006150031,0.7491760828625236,-0.18733457413260526,2017-10-31,0.9351904556168513,0.48325499585969944,0.008978425878653416,0.034955343393902064,0.48325499585969944,2017-10-31,0.6436011496555326,0.391579885296636,0.01779248790004532,0.09644582470669427,0.391579885296636
2017-12,2017-11,2017-11-30,1.2745346605803254,0.5603496322430805,0.009574091004979815,0.14067104964860574,0.5603496322430805,36.38729713554758,46.604054807100724,-0.27225405728904845,-0.06791890385798553,2017-11-30,-1.0725113192775184,-0.5174935882383493,0.0006075849168862637,0.5894109396914446,-0.5174935882383493,2017-11-30,0.1631241106989772,0.14024652158654685,0.010198882785378723,0.10878212974296206,0.14024652158654685,2017-11-30,2.140374068973815,0.6815665974700996,0.017619929244281476,0.09335388831791709,0.6815665974700996
2018-01,2017-12,2017-12-28,0.9580584786009774,0.48929002329159504,0.010487283711435574,0.1931587265748476,0.48929002329159504,52.34951466585639,60.055290654846125,0.04699029331712779,0.2011058130969225,2017-12-31,-0.5722357771379974,-0.36396308076620715,0.00031889897162032654,0.050707820840102114,-0.36396308076620715,2017-12-29,-0.3955399560272077,-0.28343148063866413,0.0074274615462846,0.00015206812652068127,-0.28343148063866413,2017-12-29,2.33987192901857,0.7005873215342564,0.014493155078554466,0.057332425995236476,0.7005873215342564
2018-02,2018-01,2018-01-31,1.1465669324170362,0.5341398467952737,0.01075542651842182,0.21399685463940687,0.5341398467952737,58.14178938060805,68.00265550223436,0.16283578761216105,0.3600531100446872,2018-01-31,-0.11465785515505222,-0.10286372147720878,0.0008195996705515555,0.8164746543778801,-0.10286372147720878,2018-01-31,-0.8960599842377481,-0.4725905254511139,0.00911358739689053,0.05605923239649441,-0.4725905254511139,2018-01-31,2.66838601166177,0.7274005524988352,0.015932704731139887,0.07246621621621621,0.7274005524988352
2018-03,2018-02,2018-02-28,0.4910347159566497,0.3293248042461582,0.014972118036310763,0.47661145926589077,0.3293248042461582,42.3066231264553,55.14658189133278,-0.15386753747089402,0.10293163782665558,2018-02-28,-0.09386143796322277,-0.08580742926452677,0.0005488094550607115,0.5014880952380952,-0.08580742926452677,2018-02-28,-0.6870184417506174,-0.40723825226101207,0.011245246014595398,0.18043870192307693,-0.40723825226101207,2018-02-28,2.370168139539629,0.7032788992727818,0.02370357231482573,0.37948976166498827,0.7032788992727818
2018-04,2018-03,2018-03-30,-0.1432835158540399,-0.12532632008343636,0.013560338863093123,0.3970358814352574,-0.12532632008343636,46.803888233288916,66.53092368457773,-0.06392223533422169,0.33061847369155456,2018-03-31,-0.4419764979609932,-0.30650742129706265,0.0005427590289087699,0.4902250511479882,-0.30650742129706265,2018-03-29,-0.182834590002133,-0.15457325271642866,0.01252493308576745,0.2769483427888922,-0.15457325271642866,2018-03-29,1.7453510101961107,0.6357478529025815,0.02304091717747771,0.3375,0.6357478529025815
2018-05,2018-04,2018-04-30,-0.8240561870686708,-0.4517712737747191,0.011063739088157703,0.23436113575865128,-0.4517712737747191,61.575373198657644,58.17750228128013,0.2315074639731529,0.16355004562560255,2018-04-30,0.5279310025646016,0.345520184928822,0.0005838068461775131,0.5627681192142696,0.345520184928822,2018-04-30,0.3704484676430318,0.2703118551258978,0.010217101186154822,0.12091988130563798,0.2703118551258978,2018-04-30,1.549819302211146,0.6078153463138259,0.020991714227870373,0.2202912942734194,0.6078153463138259
2018-06,2018-05,2018-05-31,-0.6230165831030158,-0.3838633502510995,0.010629764591878517,0.20461572438162545,-0.3838633502510995,39.83661440857485,49.104374495905525,-0.20326771182850295,-0.01791251008188951,2018-05-31,1.3912797357153266,0.5818138777055875,0.00041590099336243254,0.2077354260089686,0.5818138777055875,2018-05-31,0.2839487992752896,0.22115274334581042,0.008936332346581791,0.04407429245283019,0.22115274334581042,2018-05-31,1.7652230503213875,0.6383655199591312,0.023147029805496624,0.3514623726585606,0.6383655199591312
2018-07,2018-06,2018-06-29,-0.7782578278086283,-0.43765184982634725,0.012260177585927578,0.33197712777655597,-0.43765184982634725,33.88287936811225,38.54733274853328,-0.32234241263775504,-0.22905334502933442,2018-06-30,1.5118948929941618,0.6018941704969164,0.00044433094898177993,0.26804008908685967,0.6018941704969164,2018-06-29,-0.5954150238705674,-0.37320384662421996,0.006951329735214472,0.0001464986815118664,-0.37320384662421996,2018-06-29,1.1905225054288586,0.5434879132619453,0.022789703201783428,0.3311031331592689,0.5434879132619453
2018-08,2018-07,2018-07-31,-1.1305328790301894,-0.5306338569836123,0.010074816840342537,0.16688553293937405,-0.5306338569836123,47.89552551730154,46.61655861232356,-0.04208948965396914,-0.06766882775352884,2018-07-31,1.7400554020234305,0.6350438756597634,0.00041415107520154933,0.20272063702720636,0.6350438756597634,2018-07-31,-1.2321613885877245,-0.5520037193042328,0.009644388545414453,0.10206755969714619,-0.5520037193042328,2018-07-31,1.64264136321715,0.6215907258854828,0.022256332610765442,0.2951377633711507,0.6215907258854828
2018-09,2018-08,2018-08-31,-1.5656243166002652,-0.6102313212695497,0.00921433484762901,0.11163145284251796,-0.6102313212695497,60.65206660387192,73.22570595980105,0.21304133207743844,0.4645141191960209,2018-08-31,4.468217462277344,0.8171250490861914,0.0005879392904601046,0.5807337434094904,0.8171250490861914,2018-08-31,-1.5175358374815588,-0.6027861907219721,0.010327796448893768,0.14738212322823258,-0.6027861907219721,2018-08-31,1.3942291002100546,0.5823290261102139,0.01895393235929207,0.13915701415701415,0.5823290261102139
2018-10,2018-09,2018-09-28,-1.4842164144838126,-0.5974585812372604,0.009451891588328822,0.1303168402777778,-0.5974585812372604,60.256681537982736,64.70831088901897,0.2051336307596547,0.2941662177803795,2018-09-30,3.218288526771883,0.7629370315346194,0.0005958444967528681,0.5895896988214754,0.7629370315346194,2018-09-28,-2.066837518108614,-0.6739312095618545,0.009496483859003767,0.09450517836593786,-0.6739312095618545,2018-09-28,1.2382686090677804,0.5532260980881596,0.01864005419370202,0.12743843939878477,0.5532260980881596
2018-11,2018-10,2018-10-31,-1.6556377960004023,-0.623442624025732,0.017318153143303927,0.6039101317779217,-0.623442624025732,27.061520537874756,38.75867781112834,-0.4587695892425049,-0.22482644377743327,2018-10-31,1.9544489062005974,0.6615274009642652,0.0009892489639177259,0.9127465857359636,0.6615274009642652,2018-10-31,-0.7145901058239333,-0.41677022595469976,0.010092745686175957,0.1373249499857102,-0.41677022595469976,2018-10-31,0.9516904012928711,0.48762365212353176,0.024548135506578278,0.4607936507936508,0.48762365212353176
2018-12,2018-11,2018-11-30,-1.7092953078201167,-0.6309003314944673,0.014456809700583873,0.45678348742205976,-0.6309003314944673,48.699487457842096,43.34661084470287,-0.026010250843158077,-0.13306778310594253,2018-11-30,1.9206222873997312,0.6576072146287998,0.0005740778257513525,0.5538444970923971,0.6576072146287998,2018-11-30,-0.30423174644388445,-0.23326509822614125,0.009115784210308684,0.06832386363636364,-0.23326509822614125,2018-11-30,-0.22728004026993437,-0.185190040424633,0.040613468451054985,0.890728476821192,-0.185190040424633
2019-01,2018-12,2018-12-28,-1.6892782299646987,-0.628153015609275,0.012905316443385568,0.3733404710920771,-0.628153015609275,46.09083527251324,48.1377801751812,-0.07818329454973522,-0.03724439649637603,2018-12-31,2.0700688743302633,0.6742744085120402,0.0005490450331413352,0.5069533590072742,0.6742744085120402,2018-12-31,0.3739821343764897,0.27218849868539374,0.009474959850686006,0.09847414523876802,0.27218849868539374,2018-12-31,-1.053056623745921,-0.5129213737050068,0.04415972170783609,0.9158307210031348,-0.5129213737050068
2019-02,2019-01,2019-01-31,-1.0158766479167722,-0.5039379016402564,0.011837842360730906,0.3008953314858239,-0.5039379016402564,75.91996203973031,62.3520346817678,0.5183992407946062,0.24704069363535594,2019-01-31,2.7217760728278497,0.7313110782508234,0.0005580962317128116,0.5252922422954304,0.7313110782508234,2019-01-31,1.7534899979503604,0.636824538769206,0.008880521852093632,0.05463483146067416,0.636824538769206,2019-01-31,-1.3891122377778904,-0.5814344825716106,0.03237178024868037,0.7482092805979446,-0.5814344825716106
2019-03,2019-02,2019-02-28,-0.2952352284661174,-0.22793946765619535,0.01114064587850564,0.24713254035683943,-0.22793946765619535,52.79731345194914,61.415486954488294,0.055946269038982734,0.22830973908976587,2019-02-28,1.7036882757311607,0.6301348757635274,0.00041206976557751977,0.19321783224170716,0.6301348757635274,2019-02-28,2.636983769074235,0.7250468895398612,0.008589963541304662,0.03925677563565242,0.7250468895398612,2019-02-28,-1.2558652218290476,-0.556711105644333,0.024228881351931703,0.42894736842105263,-0.556711105644333
2019-04,2019-03,2019-03-29,0.18074031758860631,0.15307372408331693,0.010911703479338303,0.22789763113367173,0.15307372408331693,45.37955021985611,57.71532203776724,-0.09240899560287787,0.15430644075534475,2019-03-31,1.301239610339171,0.5654515959541415,0.00070800654733374,0.7286943744752309,0.5654515959541415,2019-03-29,2.261916176999841,0.6934317297755476,0.00898020928785906,0.07125,0.6934317297755476,2019-03-29,-0.5810278511232448,-0.3675000732659151,0.018984971149831196,0.13518917256228852,-0.3675000732659151
2019-05,2019-04,2019-04-30,1.4389936669437378,0.5899948353481855,0.011079922946001653,0.24642105263157896,0.5899948353481855,51.16415904308489,52.79086869990106,0.02328318086169773,0.055817373998021225,2019-04-30,1.8885439395298955,0.6538048162207469,0.0005810929693778873,0.5672715894868585,0.6538048162207469,2019-04-30,1.508222499652413,0.6013112871212267,0.008350600939241571,0.028307097486882076,0.6013112871212267,2019-04-30,0.4220737600222528,0.29680159488748886,0.017846750604530743,0.10375916870415648,0.29680159488748886
2019-06,2019-05,2019-05-31,0.40795279182156935,0.2897489135937375,0.01347575320155858,0.4123873401802557,0.2897489135937375,32.970689552783966,41.608857502810416,-0.3405862089443207,-0.16782284994379168,2019-05-31,3.0683015823058812,0.754197180378843,0.0007698378209758303,0.7862176165803109,0.754197180378843,2019-05-31,1.497296096865249,0.5995669070819204,0.007729649890878398,0.00947021685424101,0.5995669070819204,2019-05-31,2.013589045103254,0.668169752068588,0.03265581310276526,0.759411050394657,0.668169752068588
2019-07,2019-06,2019-06-28,0.034163584091221826,0.033034990418119685,0.010360424763706333,0.1873695198329854,0.033034990418119685,64.09942195421284,50.80014459546837,0.28198843908425686,0.01600289190936735,2019-06-30,3.2698655091237714,0.7658005860223891,0.0006804392070227426,0.6954685890834191,0.7658005860223891,2019-06-28,1.4288828178994195,0.5882880834634773,0.010329637770725037,0.18796068796068796,0.5882880834634773,2019-06-28,0.7953000490784712,0.44299004474861975,0.028071903417189417,0.6196439348219674,0.44299004474861975
2019-08,2019-07,2019-07-31,-0.8024355216856917,-0.4451951329361452,0.011129084171919457,0.2517141076251818,-0.4451951329361452,37.57301185172102,38.858115966364416,-0.24853976296557959,-0.22283768067271167,2019-07-31,3.5022325979221702,0.7778879748546287,0.000706246878302913,0.7252353663528449,0.7778879748546287,2019-07-31,1.889900529273839,0.6539673286778229,0.012190584318886817,0.3168249660786974,0.6539673286778229,2019-07-31,0.2611435057592933,0.20706882647908284,0.024292301589684373,0.4345023980815348,0.20706882647908284
2019-09,2019-08,2019-08-30,-1.0694691689199172,-0.5167842966600402,0.012453686048087817,0.35819197352089366,-0.5167842966600402,48.763711931482675,47.493699990523666,-0.024725761370346502,-0.050126000189526676,2019-08-31,5.175092999483494,0.8380591190960779,0.0010836399600077798,0.9352247305267439,0.8380591190960779,2019-08-30,2.9085432451154882,0.7441502019327274,0.013688521555852439,0.44388993795521986,0.7441502019327274,2019-08-30,-0.3141709672878779,-0.23906399936398587,0.029746252791184084,0.6740619416319238,-0.23906399936398587
2019-10,2019-09,2019-09-30,-0.7311812544815925,-0.4223597341923316,0.010663683816665825,0.2109004739336493,-0.4223597341923316,61.46398894081094,69.26463189239463,0.22927977881621886,0.38529263784789264,2019-09-30,1.3574278776980844,0.5758088680208312,0.0007396517086664092,0.7486355366889024,0.5758088680208312,2019-09-30,3.381075420384282,0.7717455409812859,0.01415492369337811,0.48068151328145964,0.7717455409812859,2019-09-30,-0.5379164272553354,-0.3497696088826723,0.03338469171840493,0.779603315571344,-0.3497696088826723
2019-11,2019-10,2019-10-31,-0.020167595640230736,-0.019768904370633413,0.01072794192793401,0.21635207221994254,-0.019768904370633413,56.875199008418555,58.69108125024083,0.1375039801683711,0.17382162500481654,2019-10-31,0.04194722296942352,0.040258491068174265,0.0010444944962312048,0.9261751707513057,0.040258491068174265,2019-10-31,1.6274352284074831,0.6194007033215768,0.010950791711839903,0.22333333333333333,0.6194007033215768,2019-10-31,-0.4055608815651886,-0.2885402453101631,0.02549051898561984,0.5017641870038224,-0.2885402453101631
2019-12,2019-11,2019-11-29,0.49136398536015036,0.32947287864235947,0.011388027375227351,0.27671092951991827,0.32947287864235947,43.19441880569745,53.38243738065489,-0.13611162388605094,0.06764874761309785,2019-11-30,-1.5933026838649822,-0.6143913295498429,0.0008833972743794053,0.8605231629392971,-0.6143913295498429,2019-11-29,0.6121926478601153,0.37972673344757324,0.009027839832272844,0.08978779840848806,0.37972673344757324,2019-11-29,0.11204364471336886,0.10075471879725396,0.02470569082146151,0.4561531715872552,0.10075471879725396
