month,macro_signal_month,covariance_cutoff,covariance_start,covariance_end,covariance_observations,ledoit_wolf_shrinkage,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,covariance_min_eigenvalue,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,estimated_transaction_cost,monthly_certainty_equivalent,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,expected_return_KODEX200,predictive_std_KODEX200,training_observations_KODEX200,last_training_month_KODEX200,used_mean_fallback_KODEX200,regime_intercept_KODEX200,standardized_regime_intercept_KODEX200,regime_beta_KODEX200_Overheating,standardized_regime_beta_KODEX200_Overheating,regime_feature_mean_KODEX200_Overheating,regime_feature_std_KODEX200_Overheating,regime_beta_KODEX200_Slowdown,standardized_regime_beta_KODEX200_Slowdown,regime_feature_mean_KODEX200_Slowdown,regime_feature_std_KODEX200_Slowdown,regime_beta_KODEX200_Stagflation,standardized_regime_beta_KODEX200_Stagflation,regime_feature_mean_KODEX200_Stagflation,regime_feature_std_KODEX200_Stagflation,expected_return_BOND,predictive_std_BOND,training_observations_BOND,last_training_month_BOND,used_mean_fallback_BOND,regime_intercept_BOND,standardized_regime_intercept_BOND,regime_beta_BOND_Overheating,standardized_regime_beta_BOND_Overheating,regime_feature_mean_BOND_Overheating,regime_feature_std_BOND_Overheating,regime_beta_BOND_Slowdown,standardized_regime_beta_BOND_Slowdown,regime_feature_mean_BOND_Slowdown,regime_feature_std_BOND_Slowdown,regime_beta_BOND_Stagflation,standardized_regime_beta_BOND_Stagflation,regime_feature_mean_BOND_Stagflation,regime_feature_std_BOND_Stagflation,expected_return_GLD,predictive_std_GLD,training_observations_GLD,last_training_month_GLD,used_mean_fallback_GLD,regime_intercept_GLD,standardized_regime_intercept_GLD,regime_beta_GLD_Overheating,standardized_regime_beta_GLD_Overheating,regime_feature_mean_GLD_Overheating,regime_feature_std_GLD_Overheating,regime_beta_GLD_Slowdown,standardized_regime_beta_GLD_Slowdown,regime_feature_mean_GLD_Slowdown,regime_feature_std_GLD_Slowdown,regime_beta_GLD_Stagflation,standardized_regime_beta_GLD_Stagflation,regime_feature_mean_GLD_Stagflation,regime_feature_std_GLD_Stagflation,expected_return_USO,predictive_std_USO,training_observations_USO,last_training_month_USO,used_mean_fallback_USO,regime_intercept_USO,standardized_regime_intercept_USO,regime_beta_USO_Overheating,standardized_regime_beta_USO_Overheating,regime_feature_mean_USO_Overheating,regime_feature_std_USO_Overheating,regime_beta_USO_Slowdown,standardized_regime_beta_USO_Slowdown,regime_feature_mean_USO_Slowdown,regime_feature_std_USO_Slowdown,regime_beta_USO_Stagflation,standardized_regime_beta_USO_Stagflation,regime_feature_mean_USO_Stagflation,regime_feature_std_USO_Stagflation
2016-08,2016-07,2016-07-31,2015-08-13,2016-07-29,252,0.17967486109835443,0.0016618149464132396,0.0016698128497243212,2.106104331955705,-0.07779861452752868,0.002285115231737546,6.855345695212639e-06,1.1425576158687572e-06,1.828530983148991e-05,0.1423362737576569,0.012441366545418464,0.77728153071942,0.06794082897750461,0.5886422324284998,0.30369083494383603,0.10766693262766423,5.921812666836671e-18,0.005810536302206941,0.0004653468607362353,0.06693435446206587,8.000447839645657e-06,0.005569862423999177,True,False,0,Optimization terminated successfully,6,-0.005569862423999177,0.07472725291909789,-0.16000000000142392,0.0,0.055272747080902115,-1.4239165402329945e-12,0.007235475915314802,0.055594862862318205,124,2016-07,False,0.005438865687220528,0.0052343800008187065,-0.013615294629258373,-0.0016680124351618657,0.10442652329030944,0.12251019758157981,0.002602062713843423,0.0006658719510361736,0.5172373038520862,0.25590157665824875,-0.0008320797802175313,-0.00012947928842878416,0.15451848526345535,0.15560922342679,0.003906001932917018,0.006418203969852918,124,2016-07,False,0.004388601069924539,0.004505568489992318,-0.005708685390143576,-0.0006993721750775675,0.10442652329030944,0.12251019758157981,-0.0013187528055462181,-0.00033747092216176614,0.5172373038520862,0.25590157665824875,0.009029429269435988,0.0014050624766040619,0.15451848526345535,0.15560922342679,0.0033920592843168585,0.06234084854061307,124,2016-07,False,0.01246591648225138,0.009526913498417349,0.01044686558890618,0.0012798475674051033,0.10442652329030944,0.12251019758157981,-0.013516086023719997,-0.003458787723718467,0.5172373038520862,0.25590157665824875,0.019163345097050595,0.0029819932488116267,0.15451848526345535,0.15560922342679,-0.013005873711712187,0.08963108508070088,124,2016-07,False,-0.005335591666515137,-0.010231238144821745,0.022794561269096236,0.002792566204862407,0.10442652329030944,0.12251019758157981,-0.008647115275015521,-0.002212810432422098,0.5172373038520862,0.25590157665824875,-0.018142765675182776,-0.0028231816775294133,0.15451848526345535,0.15560922342679
2016-09,2016-08,2016-08-31,2015-09-15,2016-08-31,252,0.19981056480275866,0.009193719666417006,0.009208196500786183,2.125467264771932,-0.0693201535135135,0.00413623839119338,1.240871517358014e-05,2.068119195596689e-06,1.8844740835710426e-05,0.2163090666270231,0.013791107120228453,0.7237557021402661,0.046144124112482345,0.589472028844102,0.3017431595558509,0.10878481160004713,0.0,0.0056626737953119,0.0004238051720226146,0.06540925451160712,1.447920553505331e-05,0.00543629200376554,True,False,0,Optimization terminated successfully,7,-0.00543629200376554,0.07131382800180744,-0.1599999995152725,0.0,0.058686171998192566,4.847275081321101e-10,0.007138625639900999,0.0553600135034981,125,2016-08,False,0.00546773251610365,0.00527345977039054,-0.013765405187992335,-0.0016834027080041862,0.10369064203635031,0.12229227436564169,0.002624846606073097,0.0006717684086084994,0.519317657667025,0.2559267299865186,-0.0008454900345605398,-0.00013119793335014183,0.15382586401316775,0.15517383764119058,0.0036529236167144033,0.006433218656326471,125,2016-08,False,0.004443320892398277,0.004431505047139656,-0.0057429200567603,-0.0007023147552412772,0.10369064203635031,0.12229227436564169,-0.001560433555860365,-0.00039935665731257873,0.519317657667025,0.2559267299865186,0.009062402676609627,0.0014062478015793131,0.15382586401316775,0.15517383764119058,0.003239505012638994,0.06211509769966904,125,2016-08,False,0.012427371466193823,0.009239408367851348,0.010753186561817764,0.0013150316413227492,0.10369064203635031,0.12229227436564169,-0.014165075957285266,-0.0036252215697586726,0.519317657667025,0.2559267299865186,0.019848457666894716,0.003079961347430765,0.15382586401316775,0.15517383764119058,-0.011163990624037529,0.08953536875811298,125,2016-08,False,-0.0053835435224283005,-0.009641096781566015,0.020161140596519418,0.0024655517373538298,0.10369064203635031,0.12229227436564169,-0.007314117863465701,-0.0018718782675327587,0.519317657667025,0.2559267299865186,-0.016575394075486072,-0.002572067509108228,0.15382586401316775,0.15517383764119058
2016-10,2016-09,2016-09-30,2015-10-15,2016-09-30,252,0.2646298829288584,-0.008590062165458849,-0.008581847401513258,2.107209368836893,-0.0773147512509722,0.0023470754130258125,7.041226239077438e-06,1.173537706512934e-06,1.9275116404860148e-05,0.18753753383638364,0.010975148416136005,0.7571755782348393,0.04431173951264116,0.5900074883791936,0.3004861103558827,0.10950640126492382,6.174391719541322e-19,0.005707899747073743,0.000427322716640533,0.06593086066504172,8.217291043361807e-06,0.005486021097710115,True,False,0,Optimization terminated successfully,5,-0.005486021097710115,0.07160916561227618,-0.1600000000550034,0.0,0.05839083438772383,-5.500339073094551e-11,0.007360548266945962,0.05515225729332099,126,2016-09,False,0.005530096242435731,0.00534384967594668,-0.014005260023960603,-0.001709554085005159,0.10297715366400013,0.12206514424440565,0.0026726228502375908,0.000682990894293144,0.520940181829511,0.2555507950672604,-0.0008910261837329469,-0.0001379748080567895,0.15297124702982898,0.15484933055361536,0.003618470945638122,0.0064112289986280845,126,2016-09,False,0.004457545329071447,0.004436058005258444,-0.00578765073702227,-0.000706470422050864,0.10297715366400013,0.12206514424440565,-0.001553712810991493,-0.00039705254415506417,0.520940181829511,0.2555507950672604,0.009046797595144106,0.0014008905512621222,0.15297124702982898,0.15484933055361536,0.002537028775481707,0.06188597514529449,126,2016-09,False,0.012407792158164656,0.009119479677554245,0.010849514247932708,0.0013243475216556404,0.10297715366400013,0.12206514424440565,-0.014372507740294613,-0.003672905780142643,0.520940181829511,0.2555507950672604,0.02014530363653687,0.0031194867819170475,0.15297124702982898,0.15484933055361536,-0.010476623702137314,0.08951110177125554,126,2016-09,False,-0.005007084717969127,-0.008997378754997414,0.018390027193610613,0.002244781322046622,0.10297715366400013,0.12206514424440565,-0.006543123986408082,-0.0016721005369502477,0.520940181829511,0.2555507950672604,-0.016182586872255135,-0.0025058627437944316,0.15297124702982898,0.15484933055361536
2016-11,2016-10,2016-10-31,2015-11-13,2016-10-31,252,0.2613013984348073,-0.01417057216234111,-0.014170563456617536,2.0773490064146287,-0.0903897291514979,2.7416163206203996e-06,8.224848961861199e-09,4.808746129489676e-10,2.04342488783487e-05,0.1799579039579007,0.01934168867002778,0.7229937859327219,0.07770662143934957,0.5883166024450596,0.2994071781306748,0.11227621942426577,6.730365355726727e-22,0.005626087457031448,0.0004319657831909388,0.06492125478523175,1.1714631048616408e-08,0.005410092850804931,True,False,0,Optimization terminated successfully,2,-0.005410092850804931,0.07199714854278096,-0.1584022803119389,0.0,0.05800285145721905,0.0015977196880611055,0.006911020944936409,0.05493584899015929,127,2016-10,False,0.005394880166234067,0.005211789979404552,-0.013662068462412955,-0.0016647719459033504,0.10225272842582799,0.12185357952812684,0.0025448900123727657,0.0006499558021519242,0.522800303061049,0.2553964214531725,-0.0007663621224775326,-0.00011842955359886651,0.1521156603564653,0.15453471684639333,0.00371910068188055,0.006529778258507638,127,2016-10,False,0.004417123605800477,0.004305571065156289,-0.005614266156089172,-0.0006841184275430828,0.10225272842582799,0.12185357952812684,-0.0018110522909894444,-0.00046253627418327373,0.522800303061049,0.2553964214531725,0.009264924960459555,0.0014317525553676992,0.1521156603564653,0.15453471684639333,0.003978524189936778,0.061613714817767805,127,2016-10,False,0.012445486130353216,0.009177621237642484,0.010711563032342691,0.0013052422978321136,0.10225272842582799,0.12185357952812684,-0.01413663569915262,-0.003610446168950746,0.522800303061049,0.2553964214531725,0.01990252668405781,0.0030756313256486614,0.1521156603564653,0.15453471684639333,-0.010531564736897224,0.08911743171130956,127,2016-10,False,-0.004900368083727923,-0.008920885576664659,0.018433700501525166,0.0022462123900602684,0.10225272842582799,0.12185357952812684,-0.0065164374297053485,-0.0016642748001702552,0.522800303061049,0.2553964214531725,-0.01642577887916799,-0.0025383530880736934,0.1521156603564653,0.15453471684639333
2016-12,2016-11,2016-11-30,2015-12-15,2016-11-30,252,0.3757532285430038,0.022879080031941074,0.022893633245583713,2.1248768405866625,-0.0695786829668793,0.004158061040754239,1.2474183122262716e-05,2.0790305203770987e-06,3.404663122880229e-05,0.1760777423366025,0.038570863687330176,0.6442292030389029,0.14112219093716452,0.5906280110723482,0.2990291151554835,0.11034287377216828,9.108562120888957e-19,0.00560289820203863,0.0004371956733574659,0.06461160438431876,1.4555722941481092e-05,0.005369744642418415,True,False,0,Optimization terminated successfully,10,-0.005369744642418415,0.07243167870683097,-0.15999999458252329,0.0,0.057568321293169036,5.4174767172288085e-09,0.0063048344634651695,0.054696172072727964,128,2016-11,False,0.005325254683975723,0.005145053378725067,-0.013544396290759299,-0.00164691639271391,0.10160498592773581,0.12159393134690863,0.0024901372813187143,0.0006349939710570516,0.524364314645984,0.25500359993035193,-0.0007243390495505109,-0.00011159569715828908,0.15153433973992533,0.1540655542836464,0.0041404576216398205,0.006713377237911254,128,2016-11,False,0.004353269579862428,0.004151511643675421,-0.005278357049459294,-0.0006418161846964246,0.10160498592773581,0.12159393134690863,-0.002057691259406612,-0.0005247186786939057,0.524364314645984,0.25500359993035193,0.00932811220851099,0.0014371407778242945,0.15153433973992533,0.1540655542836464,0.005808884270383572,0.06162163282644755,128,2016-11,False,0.012216312013293646,0.008577362369665404,0.011462488097066528,0.0013937689907394647,0.10160498592773581,0.12159393134690863,-0.015241132815254625,-0.003886543734906549,0.524364314645984,0.25500359993035193,0.021040185235530768,0.003241567800542641,0.15153433973992533,0.1540655542836464,-0.009596080073376633,0.08922759419104048,128,2016-11,False,-0.004609994542315428,-0.00810694816963457,0.01584736529372938,0.0019269434475551127,0.10160498592773581,0.12159393134690863,-0.005395469253039238,-0.0013758640828385326,0.524364314645984,0.25500359993035193,-0.015032456813593314,-0.002315983791231231,0.15153433973992533,0.1540655542836464
2017-01,2016-12,2016-12-31,2016-01-14,2016-12-30,252,0.3254773231540148,0.021284169367601528,0.02195401335763696,2.1701030791470033,-0.04977543807191942,0.1913839971529804,0.0005741519914589413,9.569199857649024e-05,3.700133932730785e-05,0.17291831397051793,0.06628417138015588,0.5499768253379953,0.21082068931133094,0.5974980017558216,0.10245101243241124,0.30005098581176726,2.004123940337279e-18,0.006729597179141621,0.0005702861296563023,0.07733344937176163,0.000669845904586635,0.0057746082097268345,True,False,0,Optimization terminated successfully,27,-0.0057746082097268345,0.0827250479351667,-0.150457182024158,0.0,0.0472749520648333,0.009542817975842,0.005888079535088817,0.054529453734440375,129,2016-12,False,0.005536649347224234,0.005374893968443891,-0.014079436665633799,-0.0017070628328184005,0.10111634932122104,0.12124510897407809,0.002603853693856808,0.000661963885291573,0.5252934998273244,0.25422468507094853,-0.0006991021987828855,-0.00010728792433624984,0.151453625408121,0.15346529380544743,0.004848930732065685,0.006687971976634058,129,2016-12,False,0.004361457578108236,0.004159022079278726,-0.005323578604870099,-0.0006454578680795457,0.10111634932122104,0.12124510897407809,-0.002057274408063401,-0.0005230099384944402,0.5252934998273244,0.25422468507094853,0.009352950153020043,0.0014353532431809254,0.151453625408121,0.15346529380544743,0.009047474224047291,0.061372100867804896,129,2016-12,False,0.012246307805890269,0.008567909541124248,0.01142124967988819,0.0013847706620581982,0.10111634932122104,0.12124510897407809,-0.015295848976602232,-0.0038885823889694927,0.5252934998273244,0.25422468507094853,0.021138726102065547,0.00324406081192637,0.151453625408121,0.15346529380544743,-0.00882442150921511,0.08924222455816723,129,2016-12,False,-0.004309079817629213,-0.00741944049478731,0.013928739051875662,0.0016887914842161618,0.10111634932122104,0.12124510897407809,-0.004698477925502903,-0.001194469070923779,0.5252934998273244,0.25422468507094853,-0.013540144726524875,-0.0020779422886244197,0.151453625408121,0.15346529380544743
2017-02,2017-01,2017-01-31,2016-02-15,2017-01-31,252,0.28229058804138785,0.011718491844020535,0.012079522619901377,2.1955334143806713,-0.03864023929297722,0.10321752273452667,0.00030965256820358,5.137820767726264e-05,3.69319802849783e-05,0.16277240147000727,0.10115176317432599,0.45396688683790837,0.28210894851775825,0.5031030912834621,0.10074057800137061,0.39615633071516726,0.0,0.008138024271401133,0.0006163646354979498,0.0939581034438259,0.0003610322775243579,0.0074688096761278,True,False,0,Optimization terminated successfully,16,-0.007468809676127803,0.08600218384422223,-0.15999999974824958,0.0,0.043997816155777775,2.517504260612924e-10,0.005358625493069239,0.05441222925398642,130,2017-01,False,0.005764677606694071,0.005618503340807786,-0.01449313973790832,-0.0017509580118108719,0.10084840949090515,0.12081288412827887,0.0026497820548082086,0.0006710484401217262,0.5254833715620219,0.2532466543442935,-0.0005067502685571707,-7.751148648180773e-05,0.15191029513045337,0.1529579583697113,0.005477271708248489,0.006685004044706852,130,2017-01,False,0.004333524786303612,0.004129281711973097,-0.005201934454392246,-0.000628460704481392,0.10084840949090515,0.12081288412827887,-0.0020597834852862508,-0.0005216332763223713,0.5254833715620219,0.2532466543442935,0.009234039806204457,0.0014124198762616783,0.15191029513045337,0.1529579583697113,0.012344368432077908,0.06119282606879516,130,2017-01,False,0.012211059492775223,0.008496624874240414,0.011500211516211622,0.001389373721358773,0.10084840949090515,0.12081288412827887,-0.01537055463929987,-0.003892541537818851,0.5254833715620219,0.2532466543442935,0.021083220285586655,0.003224846330742216,0.15191029513045337,0.1529579583697113,-0.009708642988719731,0.08919267368378639,130,2017-01,False,-0.0044957246040574815,-0.008049160199588843,0.01580186570040085,0.0019090689698731522,0.10084840949090515,0.12081288412827887,-0.005263730433753727,-0.0013330221217183681,0.5254833715620219,0.2532466543442935,-0.01567389360305325,-0.002397446765227103,0.15191029513045337,0.1529579583697113
2017-03,2017-02,2017-02-28,2016-03-14,2017-02-28,252,0.22977309900314888,-0.006880652313112102,-0.00543254429594012,2.1804267123144982,-0.04525502155421879,0.4661260993019698,0.0013983782979059094,4.97297192660732e-05,3.647218476247242e-05,0.1888567543678986,0.19356816958989673,0.30498332387119903,0.3125917521710057,0.035707367152280525,0.46643793439501513,0.4978546984527044,0.0,0.010897677643272735,0.000650782289190925,0.12686743798412728,0.0014481095171856916,0.009124176981491582,True,False,0,Optimization terminated successfully,35,-0.009124176981491582,0.08837073876737198,-0.16000000000000286,0.0,0.04162926123262803,-2.858824288409778e-15,0.003635615333010666,0.05426610730048888,131,2017-02,False,0.00580026168463012,0.005648327369290976,-0.01463775473113298,-0.001761614626892242,0.10085072516787784,0.12034732506792666,0.0026537816352270693,0.0006696768045913312,0.5249374441977158,0.25234811926567224,-0.0004497946742726999,-6.872528352631524e-05,0.15290417798073813,0.15279256838120925,0.005543798728021043,0.006676375031771264,131,2017-02,False,0.004320337760257184,0.004115634592817701,-0.005133145199229635,-0.000617760293912556,0.10085072516787784,0.12034732506792666,-0.0020532084392738915,-0.0005181232881111727,0.5249374441977158,0.25234811926567224,0.009095789645379451,0.001389769061372735,0.15290417798073813,0.15279256838120925,0.016434556889352924,0.06105166999967191,131,2017-02,False,0.012300984936476146,0.0085676385937383,0.01144246191219673,0.0013770696833245095,0.10085072516787784,0.12034732506792666,-0.0155043784438271,-0.003912500740682999,0.5249374441977158,0.25234811926567224,0.021264964194095806,0.0032491284957503496,0.15290417798073813,0.15279256838120925,-0.00787252148198398,0.08895023265546524,131,2017-02,False,-0.004432975866167388,-0.008010970724445638,0.015904968064139012,0.0019141203618099297,0.10085072516787784,0.12034732506792666,-0.005305655965961473,-0.0013388723044810713,0.5249374441977158,0.25234811926567224,-0.015675732150735432,-0.002395135376566764,0.15290417798073813,0.15279256838120925
2017-04,2017-03,2017-03-31,2016-04-14,2017-03-31,252,0.2800664761433844,0.01737877115961428,0.017393407026058925,2.218319849178122,-0.028662727058018644,0.004181742295278996,1.254522688583699e-05,2.090639558807885e-06,3.8360031685841354e-05,0.19537708927543984,0.18266980255821666,0.32142940615107785,0.30052370201526557,0.03310177911429575,0.46871229100932554,0.4981859298763788,3.76532845546326e-17,0.010280085181207748,0.0005919397279041322,0.11980938380706818,1.4638325184827597e-05,0.009969476992070854,True,False,0,Optimization terminated successfully,6,-0.009969476992070852,0.08428093933298078,-0.1600000006835843,0.0,0.04571906066701922,-6.835843002761521e-10,0.004262078459114498,0.054129317350096906,132,2017-03,False,0.006039505538373403,0.005896965257656965,-0.013924466303947053,-0.0016731416985682152,0.10155313004986281,0.12015840765788945,0.002451303060444407,0.000618000597684667,0.523271125104333,0.2521110537726115,-7.243507136823502e-05,-1.1071089016776436e-05,0.1541139323306644,0.15284155599840335,0.005359668311521854,0.006667862206735838,132,2017-03,False,0.004303453507966232,0.00408003122611935,-0.005226232542217703,-0.0006279757803227227,0.10155313004986281,0.12015840765788945,-0.0020196114857295275,-0.0005091663798785408,0.523271125104333,0.2521110537726115,0.008851389001406196,0.0013528600677220766,0.1541139323306644,0.15284155599840335,0.015309264936557723,0.0608509185028653,132,2017-03,False,0.011991712278259318,0.008403309447289073,0.01116395404235651,0.0013414429408954162,0.10155313004986281,0.12015840765788945,-0.015003051252649694,-0.0037824350611100135,0.523271125104333,0.2521110537726115,0.02030008678615179,0.003102696851298067,0.1541139323306644,0.15284155599840335,-0.008898247084993512,0.08890034529741027,132,2017-03,False,-0.005002070569899969,-0.00866907013509119,0.015462427308099545,0.0018579406438671072,0.10155313004986281,0.12015840765788945,-0.004996046423208675,-0.0012595585284520257,0.523271125104333,0.2521110537726115,-0.017019685267153625,-0.0026013151788348613,0.1541139323306644,0.15284155599840335
2017-05,2017-04,2017-04-30,2016-05-12,2017-04-28,252,0.344879410439274,-0.004671859358371889,-0.004647717088041014,2.2079561708308773,-0.0332006781867481,0.006898284269606849,2.069485280882055e-05,3.447417522054592e-06,3.914706695157277e-05,0.2597481308674576,0.22751763342771156,0.27332468052363973,0.23940955518119106,0.03336119430363666,0.4684858403946103,0.498152965301753,1.721649457956816e-19,0.010045283416194225,0.0005610845242153931,0.11717689384903834,2.4143983638088613e-05,0.00974059717044844,True,False,0,Optimization terminated successfully,10,-0.00974059717044844,0.08205494677705127,-0.16000000006314125,0.0,0.04794505322294873,-6.314124223472106e-11,0.0037652727964057257,0.05397048718507972,133,2017-04,False,0.006191854476723092,0.006044150676932959,-0.013625639104266797,-0.0016338349740938674,0.10216302984315871,0.1199088689779139,0.002344190331965402,0.000590181212840009,0.52175351819491,0.25176335077928286,0.0001368634139504285,2.0911340829985278e-05,0.15521475766663886,0.15278985249892496,0.004635401544459322,0.006651824806649136,133,2017-04,False,0.004291717335946662,0.0040638532361321495,-0.005273805859856671,-0.0006323760958645081,0.10216302984315871,0.1199088689779139,-0.002002047337619301,-0.0005040421461377773,0.52175351819491,0.25176335077928286,0.008733055722316908,0.001334322295677693,0.15521475766663886,0.15278985249892496,0.015553554772099578,0.060650543952765056,133,2017-04,False,0.012194266309384635,0.00857626721642978,0.01127759191526337,0.0013522832913536965,0.10216302984315871,0.1199088689779139,-0.015337523296738447,-0.0038614262578421845,0.52175351819491,0.25176335077928286,0.020824403147662377,0.003181757485309483,0.15521475766663886,0.15278985249892496,-0.007036330957027068,0.08859110159962097,133,2017-04,False,-0.005029831556068448,-0.008775830562675712,0.015680668989657105,0.0018802512833668312,0.10216302984315871,0.1199088689779139,-0.005033067280695647,-0.0012671418832855095,0.52175351819491,0.25176335077928286,-0.01753675449720912,-0.0026794381329384403,0.15521475766663886,0.15278985249892496
2017-06,2017-05,2017-05-31,2016-06-14,2017-05-31,252,0.28304795263551963,-0.002461477930714438,-0.002441862748901529,2.202521335444392,-0.035580433380821064,0.005604337660831153,1.6813012982493457e-05,2.802168830415607e-06,3.880593932421743e-05,0.22418396968993795,0.19643900056255903,0.3087968362688091,0.27058019347869383,0.02988175854397429,0.4715234232809775,0.49859481817504825,3.198329833605224e-17,0.009897668623099256,0.0005189386315595178,0.11565839168783398,1.9617325026928646e-05,0.00961858198229257,True,False,0,Optimization terminated successfully,10,-0.00961858198229257,0.07891301273373241,-0.1600000001359126,0.0,0.05108698726626759,-1.3591258674061635e-10,0.0049302123917027724,0.05396322803971516,134,2017-05,False,0.006606883642361536,0.006437266417512419,-0.012030692224596917,-0.001443046179888017,0.10309851195946135,0.11994706147811587,0.001974185777699333,0.00049696487712845,0.5198995716451243,0.2517315658648906,0.00028458691919160985,4.336764390968096e-05,0.1558430770510758,0.15238804381055163,0.00496258721216365,0.00662488986384219,134,2017-05,False,0.004269184865388653,0.004047018524417166,-0.005393483432342623,-0.0006469324888404,0.10309851195946135,0.11994706147811587,-0.001975470917965108,-0.0004972883874999095,0.5198995716451243,0.2517315658648906,0.008732760447116131,0.0013307682816021853,0.1558430770510758,0.15238804381055163,0.014862507242561076,0.06045126029263746,134,2017-05,False,0.011814031679553515,0.0084006025075637,0.010675048657559,0.0012804407176101077,0.10309851195946135,0.11994706147811587,-0.014799280493439012,-0.0037254460522871333,0.5198995716451243,0.2517315658648906,0.020405967629051246,0.0031096254890525593,0.1558430770510758,0.15238804381055163,-0.008521575461606836,0.08825463926778963,134,2017-05,False,-0.005296880243797684,-0.008949449089982396,0.015061845614701646,0.0018066241219205084,0.10309851195946135,0.11994706147811587,-0.0048064441802654605,-0.001209933719740415,0.5198995716451243,0.2517315658648906,-0.017367177915001863,-0.0026465502689769485,0.1558430770510758,0.15238804381055163
2017-07,2017-06,2017-06-30,2016-07-14,2017-06-30,252,0.11509934018513181,0.005415621308588828,0.005424697442426313,2.214449356921246,-0.030357502225418442,0.002593181096424032,7.779543289272095e-06,1.2965905482119743e-06,3.6998309841043915e-05,0.2591456511520269,0.16736784605511185,0.3484450882945405,0.22504141449832074,0.030772644707023452,0.47074561573569085,0.49848173955728575,0.0,0.008699683272975921,0.0004308244164469507,0.10181125277702935,9.078398945866594e-06,0.00847519266580658,True,False,0,Optimization terminated successfully,14,-0.00847519266580658,0.07190196796585896,-0.16000000000000417,0.0,0.058098032034141045,-4.163336342344337e-15,0.005562054657760673,0.05376388181856513,135,2017-06,False,0.006772486416363484,0.006591977744931345,-0.011682360140571,-0.0013991774198300376,0.10378992298615096,0.11976838609613774,0.001862027085270169,0.0004682025777788375,0.5183358476793739,0.25144778047678296,0.0004266125994847841,6.490449391242467e-05,0.15669298161720632,0.15213918667852097,0.004602831512981818,0.006597933187163734,135,2017-06,False,0.0042483447315667024,0.004027390366525622,-0.005472667596124168,-0.0006554525656284213,0.10378992298615096,0.11976838609613774,-0.0019495658729135586,-0.0004902140116373962,0.5183358476793739,0.25144778047678296,0.008663969812951741,0.0013181293207497353,0.15669298161720632,0.15213918667852097,0.012762275689567646,0.060201178116368874,135,2017-06,False,0.011571133111100002,0.008280180397754489,0.010418466822362745,0.0012478029569105425,0.10378992298615096,0.11976838609613774,-0.01446233171548454,-0.0036365212103775723,0.5183358476793739,0.25144778047678296,0.01993746212785456,0.0030332692725656067,0.15669298161720632,0.15213918667852097,-0.008498005252328652,0.08787272006672577,135,2017-06,False,-0.005361225555406315,-0.00906068402074415,0.01511926846799393,0.0018108103833658579,0.10378992298615096,0.11976838609613774,-0.004797128490200464,-0.0012062273115228475,0.5183358476793739,0.25144778047678296,-0.017755501772502014,-0.0027013075987374936,0.15669298161720632,0.15213918667852097
2017-08,2017-07,2017-07-31,2016-08-12,2017-07-31,252,0.1145594440640432,0.025198111214043372,0.025207012912304348,2.2702492980948143,-0.005924342728631737,0.002543342360278594,7.630027080835782e-06,1.271671180139308e-06,3.683257115946717e-05,0.283922909954554,0.13514319182551549,0.3935905151316867,0.18734338308824391,0.03324421707467328,0.46858795128785424,0.49816783163747247,2.8087429369286223e-17,0.007708953629694534,0.00041585201035356016,0.09001233149421305,8.903765669086067e-06,0.007492123858848668,True,False,0,Optimization terminated successfully,16,-0.007492123858848668,0.0706415184168823,-0.16000000088190142,0.0,0.0593584815831177,-8.819014130079239e-10,0.00598328015983958,0.05354400610323002,136,2017-07,False,0.006758374333157181,0.006566425310909733,-0.01179612620300269,-0.0014090290157793843,0.1042574077145992,0.11944845210461699,0.0018766404287406423,0.00047092036902060704,0.5170866509191913,0.2509379856729548,0.00042939386778294536,6.513386558443631e-05,0.15719554362368512,0.1516879267995529,0.004329078239753294,0.006577551000726064,136,2017-07,False,0.004197552571560627,0.004003761806244155,-0.005489114110197423,-0.0006556661838886942,0.1042574077145992,0.11944845210461699,-0.0018963976437116345,-0.00047587820474793535,0.5170866509191913,0.2509379856729548,0.008645868181313104,0.0013114738198056058,0.15719554362368512,0.1516879267995529,0.011003300321286932,0.0599421677606689,136,2017-07,False,0.011552699366096382,0.008292248252885761,0.01038997867937205,0.001241066870650964,0.1042574077145992,0.11944845210461699,-0.01447552254999908,-0.003632458470260203,0.5170866509191913,0.2509379856729548,0.0199841296180296,0.0030313511906524507,0.15719554362368512,0.1516879267995529,-0.008113610880680645,0.08760312451346969,136,2017-07,False,-0.004816909948272845,-0.00869508099064573,0.015934968318525925,0.001903407299984033,0.1042574077145992,0.11944845210461699,-0.005172342012971949,-0.001297937085946777,0.5170866509191913,0.2509379856729548,-0.018225456373234597,-0.0027645816922316543,0.15719554362368512,0.1516879267995529
