month,Strategy,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,downside_semivariance,estimated_transaction_cost,monthly_utility,used_fallback,solver_success,expected_annual_volatility,historical_cdar,volatility_slack,cdar_slack
2010-10,AllLayersReference,0.008913681763694007,0.008972555286361164,1.8158019438657176,0.0,0.01682100647633094,5.046301942899282e-05,8.41050323816546e-06,0.07170453980626866,0.4268620986137212,0.5014333615800102,0.0,0.011949845123126995,0.0014083333333336499,0.0002988660479290657,5.887627378088039e-05,0.010887936134750224,False,True,0.1300000000000146,-0.07420356261725652,-1.459943277382081e-14,0.08579643738274348
2010-11,AllLayersReference,0.030496620905389085,0.030800427085809136,1.871177767387059,0.0,0.08680176583429994,0.0002604052975028998,4.3400882917149966e-05,0.07712836940172484,0.5025834329010709,0.4202881976972043,9.88995669214121e-18,0.010571499357172403,0.0014083333403865233,0.0001945571700398901,0.0003038076805766293,0.009368967836362622,False,True,0.13000000032553186,-0.05496150093718427,-3.2553185147499164e-10,0.10503849906281573
2010-12,AllLayersReference,0.0020965660358854337,0.0023732189697660685,1.8751008151412667,0.0,0.07904369539446705,0.00023713108618340117,3.952184769723351e-05,0.07685260103107866,0.5693169900812296,0.35383040888769185,2.839117922491393e-17,0.010856606202494463,0.0014083333333335937,0.00012713596149774,0.00027665517312807497,0.009748648401201852,False,True,0.13000000000001202,-0.042603061360569204,-1.201816424156732e-14,0.11739693863943079
2011-01,AllLayersReference,-0.02985547346278044,-0.029570823672219745,1.8191187925147787,-0.02985547346278039,0.08132851158877011,0.00024398553476631034,4.0664255794385025e-05,0.006471720073665925,0.5635299231959012,0.42999835673043285,0.0,0.012196633027474755,0.0014083333333334256,0.00020669782512176835,0.0002846512907825742,0.011001117244903701,False,True,0.13000000000000425,-0.07964315855335559,-4.246603069191224e-15,0.08035684144664441
2011-02,AllLayersReference,0.031059689627031838,0.03113001410505923,1.8756200576049886,0.0,0.020092708007826126,6.027812402347838e-05,1.0046354003913074e-05,3.660081498918968e-18,0.5642602844201944,0.4357397155798056,1.9492610396485604e-18,0.010167403822067322,0.001408333333334001,0.00022732464311004015,7.03259782447224e-05,0.00916558653404556,False,True,0.1300000000000308,-0.08331428964942784,-3.0808688933348094e-14,0.07668571035057216
2011-03,AllLayersReference,-0.00426559261154673,-0.0041928568966580464,1.8676194265452,-0.004265592611546687,0.020782266248046306,6.234679874413892e-05,1.0388916144544956e-05,4.433958956346805e-06,0.5295267890721564,0.4704687769688872,0.0,0.010692268102181574,0.0014083333333340046,0.00026627585759315936,7.27373820240568e-05,0.009649088195897356,False,True,0.13000000000003098,-0.09145554680585029,-3.097522238704187e-14,0.06854445319414972
2011-04,AllLayersReference,0.03211450150083694,0.03222209578658327,1.9275970934219777,0.0,0.030741224498951874,9.222367349685562e-05,1.5370612249475917e-05,7.618858549931581e-19,0.5058120539037948,0.4941879460962052,3.07472959853311e-19,0.010946221412574923,0.0014083333335033368,0.00029316667576691473,0.00010759593846525878,0.00984129213159108,False,True,0.1300000000078463,-0.09701181894546185,-7.846306937508984e-12,0.06298818105453816
2011-05,AllLayersReference,0.001051607987922816,0.0013328795592591714,1.929624169922917,0.0,0.08036330609610155,0.00024108991828830466,4.018165304805073e-05,2.184268652557114e-06,0.571450169260649,0.4285476464706986,2.775557561562892e-17,0.011541327073639685,0.0014083333333348848,0.00020818357760882578,0.0002812733984002378,0.010347703430963178,False,True,0.13000000000007159,-0.07811683382671361,-7.158162951270697e-14,0.08188316617328639
2011-06,AllLayersReference,-0.016572489158905135,-0.016475334655967958,1.897645494286108,-0.01657248915890519,0.027758429410622315,8.327528823186694e-05,1.387921470531109e-05,8.572360403385934e-07,0.547847301129036,0.4521518416349236,2.825515163856525e-17,0.01134105966010085,0.0014083333499898176,0.00023167017145089163,9.715652132525373e-05,0.010308066292329797,False,True,0.1300000007687608,-0.08337155339658607,-7.687608050144235e-10,0.07662844660341393
2011-07,AllLayersReference,0.03716547215553622,0.03725718540683466,1.968172385065077,0.0,0.026204221346049834,7.86126640381495e-05,1.3100587260294186e-05,3.901354935046878e-06,0.5313992717765289,0.46859682686853615,0.0,0.011146593654905229,0.0014083333333425238,0.00025203692346995407,9.171499122861106e-05,0.010098675073535401,False,True,0.13000000000042417,-0.0870285294007697,-4.2416070655804106e-13,0.0729714705992303
2011-08,AllLayersReference,0.05522616422263955,0.05546724437453051,2.076866996421145,0.0,0.0688800844411732,0.00020664025332351962,3.443989856743715e-05,0.06888387376699864,0.5143636662851219,0.41675245994787946,1.8787476502643536e-18,0.011365433231935323,0.0014083333363555954,0.00017993321890082437,0.00024108278163819115,0.01024025056321851,False,True,0.130000000139489,-0.05421641913148524,-1.394890036809926e-10,0.10578358086851476
2011-09,AllLayersReference,-0.015320213400496031,-0.014713951290143213,2.045048950831526,-0.015320213400495941,0.17321774581509095,0.0005196532374452729,8.660887290754544e-05,0.18789213282065337,0.535973390924476,0.27613447625487064,0.0,0.01122374065718406,0.0014083333459605615,0.00010855415375431336,0.0006062636103822965,0.00980475622006717,False,True,0.13000000058279515,-0.033036177829407584,-5.827951454762115e-10,0.12696382217059243
2011-10,AllLayersReference,0.015284889022634827,0.015364816443581524,2.0763072970908416,-0.0002694921394907901,0.022836405984770297,6.85092179543109e-05,1.1418202992385162e-05,0.1847869158789428,0.5545385770008519,0.2606745071202054,0.0,0.010795372988346043,0.0014083333453508646,0.000100717367086618,7.992892112185517e-05,0.009910560027462137,False,True,0.1300000005546553,-0.03163232177809213,-5.546552939161842e-10,0.12836767822190787
2011-11,AllLayersReference,0.022664609483726436,0.02279758787317833,2.123365991147617,0.0,0.03799382555768344,0.00011398147667305033,1.8996912778841737e-05,0.19796837097471942,0.5181849343005015,0.2838466947247792,7.287911182845403e-18,0.010609601146127436,0.0014083333333420683,0.000118815155733355,0.0001329798896112662,0.009653639434111782,False,True,0.13000000000040315,-0.0347749312437403,-4.0314973581700997e-13,0.12522506875625972
2011-12,AllLayersReference,-0.03128384882491732,-0.031184068051000317,2.0569389304805843,-0.031283848824917304,0.031250942989765045,9.375282896929514e-05,6.027944947703918e-06,0.21578115280740226,0.47880143601822156,0.30541741117437626,0.0,0.012074050164759872,0.0014083333339774435,0.00014058561775603498,9.978227406301789e-05,0.011129515605952097,False,True,0.13000000002972817,-0.038688893561375025,-2.972816437463166e-11,0.12131110643862497
2012-01,AllLayersReference,0.04050595227246045,0.04063135092130146,2.140257200625997,0.0,0.04179935886840193,0.00012539807660520578,5.722358052139072e-10,0.25536936971328167,0.45426516770005115,0.29036546258666723,1.9574260834747578e-18,0.0111244608610469,0.0014083333333496173,0.00017547697055464876,0.00012540089954895929,0.010119416324268483,False,True,0.13000000000075157,-0.047316329317636976,-7.515654765199997e-13,0.11268367068236303
2012-02,AllLayersReference,0.004771820642087818,0.004771827951027896,2.150470124115321,0.0,2.129546773338433e-06,6.3886403200153e-09,9.202997578727757e-10,0.2633029482100317,0.43850026416934196,0.29819678762062635,1.7763948601377574e-18,0.010028330087418241,0.0011336065510689016,0.00018461109033754205,1.0779758503477774e-08,0.009276904941787744,False,True,0.11663309398634171,-0.04905544674000411,0.013366906013658295,0.11094455325999589
2012-03,AllLayersReference,-0.004759554339398912,-0.004759550887182612,2.1402348447043402,-0.004759554339398897,9.86347514247977e-07,2.959042542743931e-09,4.931737570823538e-10,0.27347812605679206,0.4372595263520757,0.2892623475911322,1.898367492812986e-18,0.009347347098316833,0.0010220298767956875,0.0001856297464013765,7.75295640049201e-09,0.008650694660561212,False,True,0.11074456429797469,-0.048430914812026174,0.019255435702025314,0.11156908518797383
2012-04,AllLayersReference,0.002395260096695149,0.0023952655548016783,2.1453612638254174,-0.002375694613290791,1.559459008357299e-06,4.678377025071897e-09,7.797295041994657e-10,0.27417857223624875,0.4396315553933382,0.28618987237041305,2.957615094834302e-17,0.009260622439431723,0.0007655313402197554,0.00018217338115016272,9.076043796787499e-09,0.008695674312127886,False,True,0.09584558457559256,-0.04855404186125191,0.03415441542440745,0.1114459581387481
2012-05,AllLayersReference,-0.023886148119644412,-0.02371727445410493,2.0941168469075357,-0.026205096539515194,0.0562911754244592,0.0001688735262733776,1.3926610191356416e-10,0.32890689289236,0.3855094362059478,0.2855836709016922,3.855812845429244e-19,0.010239390663791939,0.0007203343048804132,0.00023142790688540253,0.00016887668463291775,0.009478918919833412,False,True,0.09297317709191699,-0.060963307152540086,0.03702682290808301,0.09903669284745992
2012-06,AllLayersReference,-0.012011308396939644,-0.011659339382886064,2.0689637636401024,-0.037901647440347186,0.11723360253630416,0.0003517008076089125,2.6820644466815664e-07,0.4261190629107606,0.2815301526694756,0.2923507844197638,0.0,0.011809308278032797,0.0014083333346930984,0.0003667043630663984,0.00035197051593063904,0.010386466731689211,False,True,0.1300000000627584,-0.08800411018153294,-6.275838182467908e-11,0.07199588981846707
2012-07,AllLayersReference,0.012731443135139103,0.012849097970231831,2.0953046581455497,-0.02565274697432307,0.0362784943491705,0.0001088354830475115,8.81935204521555e-06,0.41761364465383694,0.321689376172159,0.2606969791740042,1.3307734634312313e-17,0.011337247978832905,0.00140833335379627,0.0003334669349603113,0.00011765633521033047,0.010181958031764127,False,True,0.13000000094444322,-0.0886141087139248,-9.444432180760742e-10,0.0713858912860752
2012-08,AllLayersReference,0.02127846472879406,0.021367894663652284,2.1398895244099774,-0.0049201333172188555,0.02980986983030596,8.942960949091787e-05,3.2536730482772606e-10,0.38451153916420067,0.3538451534393442,0.26164330739645514,3.608895723703996e-19,0.011487641405322008,0.0014083333447720676,0.0002838217886451903,8.94325196124366e-05,0.010410220424678348,False,True,0.13000000052794158,-0.07714648707213494,-5.279415793424391e-10,0.08285351292786507
2012-09,AllLayersReference,0.030747861181778583,0.03115595065296929,2.205686550450878,0.0,0.13602980917157345,0.00040808942751472034,4.367598791003248e-11,0.5161298812060386,0.21269511061097565,0.2711750081829858,1.1224893480360105e-18,0.013323152659316426,0.00140833333805106,0.000492384833421906,0.00040809280411365097,0.011718508352755338,False,True,0.13000000021774122,-0.12480707272481448,-2.177412139481305e-10,0.035192927275185526
