target_month,stress_signal_month,stress_signal_date,level_component,shock_component,tail_component,persistence_component,stress_raw,stress_score,recovery_score
2021-03,2021-02,2021-02-26,0.8925801011804384,0.9120725753156191,0.39763912310286675,0.6388415866369379,0.7102833465589655,0.7102833465589655,0.0
2021-04,2021-03,2021-03-30,0.6226921785834173,0.5179124020576223,0.32410204766700235,0.5648022712943407,0.5073772249005957,0.5073772249005957,0.0
2021-05,2021-04,2021-04-30,0.5253756260434057,0.376496362387703,0.7590984974958264,0.4909251720847289,0.537973914502916,0.5381549974723677,0.001004016064257028
2021-06,2021-05,2021-05-31,0.40674867021276595,0.3426264283145932,0.24301861702127658,0.5079765661067386,0.3750925704138436,0.4671721247709336,0.7018654230512992
2021-07,2021-06,2021-06-29,0.2672071475843812,0.20182612339912787,0.17190602250165454,0.4246004984290875,0.26638494797856277,0.39727495831189413,0.85842175066313
2021-08,2021-07,2021-07-30,0.43005266622778143,0.8565976963517611,0.8499012508229098,0.4369616959071782,0.6433783273274076,0.6433783273274076,0.0
2021-09,2021-08,2021-08-31,0.2903014416775885,0.21617601546931192,0.09796854521625165,0.44958941062116536,0.26350885324607937,0.4018213787319458,0.8835301837270341
2021-10,2021-09,2021-09-30,0.4375,0.5170305200935134,0.7548955613577024,0.46450884207612664,0.5434837308818355,0.5434837308818355,0.0
2021-11,2021-10,2021-10-29,0.5199870003249919,0.7703892465351126,0.23269418264543384,0.49074797293278327,0.5034546006095804,0.5034546006095804,0.0
2021-12,2021-11,2021-11-30,0.7352846054333765,0.9249531220730761,0.8103169469598965,0.49327341323724144,0.7409570219258977,0.7409570219258977,0.0
2022-01,2021-12,2021-12-30,0.3847763115545542,0.2969251696995844,0.6641454779530094,0.49205064881559285,0.45947440200568523,0.45947440200568523,0.0
2022-02,2022-01,2022-01-28,0.767948717948718,0.5111800067909619,0.13253205128205128,0.5058330741034558,0.47937346253129676,0.6013959164657002,0.8255141388174807
2022-03,2022-02,2022-02-28,0.7808109833971902,0.7454787301388924,0.10089399744572158,0.6146375638315331,0.5604553187033343,0.6071226894086899,0.41415759128763613
2022-04,2022-03,2022-03-31,0.4204003813155386,0.28543039181122254,0.5123927550047664,0.5176467264369418,0.4339675636421173,0.4695138288913202,0.3217695735200509
2022-05,2022-04,2022-04-29,0.5393862701676685,0.6927913378312762,0.8361278076558052,0.48255666173721146,0.6377155193479903,0.6377155193479903,0.0
2022-06,2022-05,2022-05-31,0.4263224181360202,0.17321985114629035,0.2115869017632242,0.5162906395575606,0.3318549526507738,0.4639325979169153,0.868785399622404
2022-07,2022-06,2022-06-30,0.7670009401441554,0.4005255826818325,0.3306173613287371,0.5503079014434371,0.5121129463995405,0.5121129463995405,0.0
2022-08,2022-07,2022-07-29,0.45756630265210607,0.3843814596333853,0.24945397815912637,0.5092414278587761,0.4001607920758484,0.4802980715205215,0.6426342072409488
2022-09,2022-08,2022-08-30,0.4380242311276794,0.26954846022556256,0.47576887232059645,0.4594261065604733,0.4106919175585779,0.49827735601106016,0.685208203853325
2022-10,2022-09,2022-09-30,0.8550881534178781,0.8926467096404758,0.17924528301886794,0.5804847049576201,0.6268662127587106,0.6576988693434476,0.2744430693069307
2022-11,2022-10,2022-10-31,0.6869993838570548,0.45205717316050154,0.7409118915588416,0.6073804544354972,0.6218372257529738,0.6218372257529738,0.0
2022-12,2022-11,2022-11-29,0.45199386503067485,0.32151986561495766,0.22131901840490797,0.49569632358801724,0.37263226815963946,0.4375216801643149,0.5346200980392157
2023-01,2022-12,2022-12-29,0.5029007633587786,0.6430911361673319,0.8540458015267176,0.4668298100630356,0.6167168777789659,0.6167168777789659,0.0
2023-02,2023-01,2023-01-31,0.4537712895377129,0.6705697408607195,0.5415145985401459,0.4848367097416987,0.5376730846700692,0.5376730846700692,0.0
2023-03,2023-02,2023-02-28,0.5130263556498031,0.39022020118204837,0.9316873674644047,0.5166468483217511,0.5878951931545019,0.5878951931545019,0.0
2023-04,2023-03,2023-03-31,0.310220078384082,0.20842237925982238,0.15706964124208622,0.4689926688270231,0.28617619192825344,0.37722888004527577,0.7033132530120482
2023-05,2023-04,2023-04-28,0.24354354354354354,0.4653863261757999,0.2746246246246246,0.3867668749943371,0.3425803423345763,0.40061039986881364,0.49009603841536614
2023-06,2023-05,2023-05-30,0.2704157941968292,0.603757021055954,0.6407418486389471,0.4153525234684614,0.48256679684004794,0.48256679684004794,0.0
2023-07,2023-06,2023-06-30,0.10449538553140816,0.27194371230611947,0.2362310211372432,0.38397252687839073,0.24916066146329036,0.3775615378882312,0.8552318668252081
2023-08,2023-07,2023-07-31,0.22887637118292323,0.6393129376218721,0.7432552623777053,0.40048053083393864,0.5029812755041099,0.5029812755041099,0.0
2023-09,2023-08,2023-08-31,0.11865407319952774,0.4333059535122658,0.8432703659976387,0.4142465118249269,0.45236922613358976,0.45236922613358976,0.0
2023-10,2023-09,2023-09-27,0.2994117647058824,0.8830259681192064,0.858970588235294,0.39245517597056756,0.6084658742577376,0.6084658742577376,0.0
2023-11,2023-10,2023-10-31,0.608555523000293,0.4636214929728778,0.7538822150600644,0.5317143235178136,0.5894433886377621,0.5894433886377621,0.0
2023-12,2023-11,2023-11-30,0.25043757292882146,0.51425917185925,0.536318553092182,0.44388766302507987,0.4362257402263333,0.4362257402263333,0.0
2024-01,2023-12,2023-12-28,0.47136627906976747,0.5298981711858095,0.6875,0.43830957504867984,0.5317685063260642,0.5317685063260642,0.0
2024-02,2024-01,2024-01-30,0.4222640416907933,0.41029324562745123,0.2174290677475391,0.49064665982508804,0.3851582537227179,0.45121329645195213,0.5495365005793743
2024-03,2024-02,2024-02-29,0.3983270839342371,0.4136332586671359,0.5188924141909432,0.4752473119161634,0.4515250171771199,0.462868681550528,0.10409457900807381
2024-04,2024-03,2024-03-29,0.4020114942528736,0.40032797899611344,0.496551724137931,0.4766131220317385,0.44387607985466415,0.4811051909047717,0.3420448018380241
2024-05,2024-04,2024-04-30,0.5008583690987124,0.5423149525929387,0.9443490701001431,0.5121793542288481,0.6249254365051605,0.6249254365051605,0.0
2024-06,2024-05,2024-05-31,0.40854700854700854,0.4560029221584143,0.4797720797720798,0.43354958484958317,0.44446789883177146,0.4907825302101796,0.4136259977194983
2024-07,2024-06,2024-06-28,0.3499858075503832,0.3306970461470041,0.6887595799034913,0.45453611685386186,0.4559946376136851,0.4559946376136851,0.0
2024-08,2024-07,2024-07-30,0.4779536461277558,0.5766018875251465,0.7485867721876767,0.4987133664397635,0.5754639180700857,0.5754639180700857,0.0
2024-09,2024-08,2024-08-30,0.5538981142696313,0.12224102581269747,0.18969884604559528,0.5469325217108816,0.35319262695970144,0.4966610490044766,0.9035433070866141
2024-10,2024-09,2024-09-30,0.8330527497194163,0.5456857569166739,0.9824635241301909,0.5812934951598396,0.7356238814815301,0.7356238814815301,0.0
2024-11,2024-10,2024-10-31,0.737356803576418,0.7242500711027596,0.8218776194467728,0.5994204688003018,0.7207262407315631,0.7207262407315631,0.0
2024-12,2024-11,2024-11-29,0.5807124965210131,0.732136759635126,0.9049540773726691,0.5367708876538146,0.6886435552956557,0.6886435552956557,0.0
2025-01,2024-12,2024-12-30,0.6806711037160288,0.6044547733782584,0.8060177481974486,0.5087146435329489,0.6499645672061712,0.6499645672061712,0.0
2025-02,2025-01,2025-01-31,0.546710889994472,0.731763748682855,0.5841625207296849,0.5150572134864662,0.5944235932233695,0.5944235932233695,0.0
2025-03,2025-02,2025-02-28,0.7466262737537869,0.9404800704177105,0.27072431836959515,0.5240530530998309,0.6204709289102308,0.6204709289102308,0.0
2025-04,2025-03,2025-03-31,0.8323271130625686,0.977199548645015,0.5588638858397366,0.5763419393666757,0.736183121728499,0.736183121728499,0.0
2025-05,2025-04,2025-04-29,0.6577364680153089,0.2038325375594735,0.740978676872608,0.5823715456719514,0.5462298070298355,0.5462298070298355,0.0
2025-06,2025-05,2025-05-30,0.7367991290146979,0.7225830246887479,0.781437125748503,0.5333739117119333,0.6935482977909705,0.6935482977909705,0.0
2025-07,2025-06,2025-06-30,0.7911581231353404,0.49891100048071774,0.7407106048277732,0.6295802082420575,0.6650899841714722,0.6650899841714722,0.0
2025-08,2025-07,2025-07-31,0.7044288414798812,0.6831000276477626,0.6789089927086146,0.5559772909313577,0.655603788191904,0.655603788191904,0.0
2025-09,2025-08,2025-08-29,0.5789827771797632,0.3909048978410271,0.45694294940796554,0.5511267527109449,0.4944893442849252,0.5099138212216501,0.13668098818474758
2025-10,2025-09,2025-09-30,0.6483516483516484,0.29044016252393773,0.9281693915840257,0.5556896556914263,0.6056627145377596,0.6056627145377596,0.0
2025-11,2025-10,2025-10-31,0.9059247397918335,0.31465523389672007,0.9408860421670671,0.6650871678824899,0.7066382959345276,0.7066382959345276,0.0
2025-12,2025-11,2025-11-28,0.901595744680851,0.0913614294415956,0.9462765957446808,0.6505252098433699,0.6474397449276243,0.6474397449276243,0.0
2026-01,2025-12,2025-12-30,0.8909644939056703,0.4848624415310071,0.9735029146793852,0.5723308093432045,0.7304151648648168,0.7304151648648168,0.0
2026-02,2026-01,2026-01-30,0.9753102719831,0.7450563395858554,0.9172167942962768,0.6921196085439386,0.8324257536022928,0.8324257536022928,0.0
2026-03,2026-02,2026-02-03,0.9903668514119821,0.9929981365050828,0.8780680918448139,0.70408974268296,0.8913807056112097,0.8913807056112097,0.0
2026-04,2026-03,2026-03-31,0.9943450815360336,0.2324471567783032,0.9495002630194634,0.7341098440099871,0.7276005863359469,0.7276005863359469,0.0
2026-05,2026-04,2026-03-31,0.9943450815360336,0.2324471567783032,0.9495002630194634,0.7341098440099871,0.7276005863359469,0.7276005863359469,0.0
2026-06,2026-05,2026-05-29,0.9985575662208235,0.34374423205552873,0.494492525570417,0.6919124495516099,0.6321766933495948,0.6571959119147275,0.22260094389092816
2026-07,2026-06,2026-06-30,0.999085684430512,0.3537747146389709,0.9743991640543365,0.7189486910687916,0.7615520635481527,0.7615520635481527,0.0
