target_month,stress_signal_month,stress_signal_date,level_component,shock_component,persistence_component,stress_raw,stress_score,recovery_score
2023-04,2023-03,2023-03-31,0.2950688760231583,0.10241806554756196,0.4153955446941965,0.27096082875497224,0.28883981450976254,0.1609504132231405
2023-05,2023-04,2023-04-28,0.22837542254921456,0.49910429936305734,0.35371261095349105,0.3603974442885877,0.3659470563928597,0.04878550843968711
2023-06,2023-05,2023-05-31,0.2549019607843137,0.610329103885805,0.37553316995347374,0.4135880782078642,0.4536214055713069,0.34542845428454283
2023-07,2023-06,2023-06-30,0.09437869822485206,0.3698914116485686,0.27369841058237676,0.24598950681859913,0.29764629965565814,0.4342588811759902
2023-08,2023-07,2023-07-31,0.21302298173246906,0.5673417223751475,0.37899725458575667,0.3864539862311244,0.4403893654395775,0.44979674796747965
2023-09,2023-08,2023-08-31,0.10805789164873851,0.18529757243539546,0.35303118585903687,0.2154622166477236,0.23105199851411898,0.13445208249090174
2023-10,2023-09,2023-09-27,0.28224863600935307,0.9248098303101229,0.33053909336756504,0.5125325198956804,0.5125325198956804,0.0
2023-11,2023-10,2023-10-31,0.5882352941176471,0.753886513797124,0.5923528504933947,0.6448248861360554,0.6486693617109716,0.03843058350100604
2023-12,2023-11,2023-11-30,0.2344867581674077,0.329624613003096,0.323635396130061,0.2959155891001882,0.2959155891001882,0.0
2024-01,2023-12,2023-12-28,0.45261941448382126,0.9503566608829767,0.4094166434249483,0.6041309062639154,0.6041309062639154,0.0
2024-02,2024-01,2024-01-31,0.39710395090141926,0.5211172969859857,0.4582508606630447,0.4588240361834832,0.4588240361834832,0.0
2024-03,2024-02,2024-02-29,0.3799923562010319,0.19462509563886762,0.49982897592572717,0.3581488092552089,0.4377356857055205,0.6139064976228209
2024-04,2024-03,2024-03-29,0.38387588044926707,0.4528391768292683,0.4601268744163821,0.4322806438983058,0.4628782691021085,0.268258981444927
2024-05,2024-04,2024-04-30,0.48246113007205155,0.3373505408996014,0.5449754124988576,0.4549290278235036,0.4549290278235036,0.0
2024-06,2024-05,2024-05-31,0.38893086513033626,0.8433541312157308,0.36034253057589294,0.53087584230732,0.53087584230732,0.0
2024-07,2024-06,2024-06-28,0.3337097684923772,0.4094762622456669,0.48071607815253437,0.40796736963019287,0.4795701282792454,0.5758580343213728
2024-08,2024-07,2024-07-31,0.43974887556221887,0.560213843556556,0.519902817766887,0.506621845628554,0.5278770015572969,0.18543689320388348
2024-09,2024-08,2024-08-30,0.5379876796714579,0.09706651718983557,0.5657447066348609,0.4002663011653848,0.44715451369258286,0.4018167761886355
2024-10,2024-09,2024-09-30,0.8127441860465117,0.9405027932960894,0.6312660622469248,0.7948376805298419,0.7948376805298419,0.0
2024-11,2024-10,2024-10-31,0.7172381835032438,0.6464749536178107,0.5785114173755426,0.647408184832199,0.647408184832199,0.0
2024-12,2024-11,2024-11-29,0.5641617429837519,0.6358344113842174,0.4922805526477937,0.564092235671921,0.564092235671921,0.0
2025-01,2024-12,2024-12-30,0.6592163355408388,0.4648315227398269,0.6111990153871428,0.5784156245559361,0.6486119357552248,0.5623094512195121
2025-02,2025-01,2025-01-31,0.5298863219655299,0.6180033033584144,0.48312997874721886,0.5436732013570543,0.5436732013570543,0.0
2025-03,2025-02,2025-02-28,0.7269820971867008,0.9605960870360212,0.569752495689542,0.7524435599707546,0.7524435599707546,0.0
2025-04,2025-03,2025-03-31,0.8126137604659629,0.9745855347057751,0.6011376039871632,0.7961122997196336,0.7961122997196336,0.0
2025-05,2025-04,2025-04-30,0.6374184191443075,0.16848121937942298,0.6049899046433966,0.47029651438904235,0.4809198568705809,0.09273136005994755
2025-06,2025-05,2025-05-30,0.7162601626016261,0.9156419529837251,0.5329825744145433,0.7216282299999648,0.7216282299999648,0.0
2025-07,2025-06,2025-06-30,0.7686352178610011,0.38628581726437194,0.7303064414771254,0.6284091588674995,0.68700602189349,0.4951582867783985
2025-08,2025-07,2025-07-31,0.683790568405953,0.617462311557789,0.5769610805838384,0.6260713201825268,0.6704388964081741,0.38232023721275016
2025-09,2025-08,2025-08-29,0.5611934965159907,0.21128397711015737,0.5392875396125174,0.4372550044128885,0.45515785945284015,0.1625461254612546
2025-10,2025-09,2025-09-30,0.6268019220501868,0.4509262557890987,0.5941350340430253,0.5572877372941036,0.5969817226209249,0.3478500551267916
2025-11,2025-10,2025-10-31,0.8943587014369345,0.39781605113636365,0.785203004049537,0.6924592522076116,0.7966879965077535,0.7325879765395894
2025-12,2025-11,2025-11-28,0.8893406399151493,0.004157820240622789,0.7418467837648943,0.5451150813068888,0.6493641660135997,0.7313732651570489
2026-01,2025-12,2025-12-30,0.8761007396970765,0.7668781949585757,0.608742975252547,0.7505739699693997,0.7505739699693997,0.0
2026-02,2026-01,2026-01-30,0.9683277768029479,0.9243940990516333,0.8098350819411312,0.9008523192652375,0.9008523192652375,0.0
2026-03,2026-02,2026-02-27,0.9897655703289013,0.9596392925932411,0.8308871539883332,0.9267640056368253,0.9267640056368253,0.0
2026-04,2026-03,2026-03-31,0.9915461042356633,0.28428122819260293,0.7600430248838751,0.6786234524373804,0.8076964284689725,0.8220980533525595
2026-05,2026-04,2026-04-30,0.9849800312554263,0.5596976016684045,0.7153389019980501,0.7533388449739603,0.8163864038908075,0.5263819095477387
2026-06,2026-05,2026-05-29,0.9978362471871214,0.6968988218988219,0.8360853790204408,0.8436068160354614,0.8436068160354614,0.0
2026-07,2026-06,2026-06-30,0.9993963435667471,0.7195753495598136,0.8454194703403273,0.8547970544889627,0.9012027455628587,0.40132048536759457
