month,policy,model_active,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,cash_return,regime_confidence,w_KODEX200,w_BOND,w_GLD,w_USO,stage36_mu_KODEX200,stage36_mu_BOND,stage36_mu_GLD,stage36_mu_USO,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,expected_total_return,expected_excess_return_after_cost,expected_monthly_variance,historical_downside_semivariance,estimated_transaction_cost,ex_ante_sharpe_objective,downside_penalty_objective,direct_sortino_objective,objective_mode,selected_objective_value,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack
2012-02,shadow_ex_ante_sharpe,True,0.0031730230722969346,0.0031730294443095873,1.4692978273260477,0.0,2.1223868563717013e-06,6.367160569115104e-09,4.852083739877631e-12,0.0028166666666666665,0.1575601974001913,0.03404413640647799,0.9595374688297906,0.00641839476373139,0.0,0.011183871099912111,0.007318385265902766,0.012992997050485434,0.005642108899518267,2012-01-31,2011-02-14,2012-01-31,252,0.11438548031609982,1.3685064935064934,1.2663590604026846,0.007486404291477463,0.004669727099361103,1.7059862528430203e-05,1.2367661141554213e-05,1.0525449693933505e-08,1.1305863489832073,0.004657359438219549,1.327846007695611,ex_ante_sharpe,1.1305863489832073,True,False,0,Optimization terminated successfully,21,-1.1305863489832073,0.014307982049931516,-0.010161379148297798,0.0,0.11569201795006849,0.14983862085170221,4.259093546732377e-06,4.259093546732377e-06,0.0,0.0,4.244773712743403e-06,1.4319833988974773e-08
2012-03,shadow_ex_ante_sharpe,True,0.0004412529497055333,0.0004412558964269221,1.4699461593263512,0.0,9.799093330154696e-07,2.9397279990464087e-09,6.993389754025361e-12,0.0028750000000000004,0.04315927967776608,0.035415242179734616,0.9583487806298561,0.0062359771816842,8.725101347969208e-12,0.008901492771622289,0.007736327959953377,0.012204147777787649,0.006347014004853924,2012-02-29,2011-03-15,2012-02-29,252,0.11944441001200802,1.507415254237288,1.2809405940594059,0.007805453776361705,0.004930446090576072,1.55400861004992e-05,1.2351006556991782e-05,7.685785633735977e-09,1.2507182998057362,0.00491809508401908,1.4029268867670293,ex_ante_sharpe,1.2507182998057362,True,False,0,Optimization terminated successfully,17,-1.2507182997164523,0.013655805842424328,-0.00972891243045293,0.0,0.11634419415757567,0.15027108756954707,1.972695028551465e-06,1.972695028551465e-06,0.0,0.0,1.959818666030939e-06,1.2876362520525812e-08
2012-04,shadow_ex_ante_sharpe,True,0.006921038054071979,0.00692104271203352,1.4801197126324859,0.0,1.5516335375453743e-06,4.6549006126361234e-09,3.0609291119616095e-12,0.002958333333333333,0.12454605386123056,0.035319887728050885,0.9585424851745856,0.0061376270967590345,6.045669460410113e-13,0.009927228995457327,0.007342760327735213,0.011568123623701227,0.005700112578466328,2012-03-31,2011-04-14,2012-03-30,252,0.13140892924267422,1.0745341614906831,1.0948136142625609,0.007459977175173804,0.004501634811638607,1.5439020103942087e-05,1.226018872827612e-05,9.030201863451912e-09,1.1456722508561252,0.004489374622910331,1.2856468284850244,ex_ante_sharpe,1.1456722508561252,True,False,0,Optimization terminated successfully,23,-1.1456722508548207,0.013611327681284624,-0.009722033590269102,0.0,0.11638867231871539,0.1502779664097309,3.118918016659087e-06,3.118918016659087e-06,1.5872719805026226e-16,0.0,3.1032670750907487e-06,1.5650941568338286e-08
2012-05,shadow_ex_ante_sharpe,True,0.006030605458012991,0.006071516488688272,1.48904573065,0.0,0.012933889134913983,3.880166740474195e-05,2.109363270538841e-06,0.0028750000000000004,0.15017979758919817,0.026245586425467985,0.9718760477306425,0.0018783658438894686,8.531908767808391e-17,0.01275748913678425,0.007543194339218612,0.01097889085850235,0.005470880743146513,2012-04-30,2011-05-13,2012-04-30,252,0.14666185305105475,1.06947261663286,1.0043859649122806,0.007686500058967782,0.004770587527912335,1.4206512376406346e-05,1.1625822731287198e-05,4.0912531055447065e-05,1.2656922807770012,0.004758961705181048,1.3991362864812755,ex_ante_sharpe,1.2656922807770012,True,False,0,Optimization terminated successfully,7,-1.2656922807770012,0.013056728093855526,-0.008939893817065309,0.0,0.11694327190614448,0.1510601061829347,0.11258235084891852,0.11258235084891852,2.7755575615628914e-16,0.0,0.025867778269827967,0.08671457257909054
2012-06,shadow_ex_ante_sharpe,True,0.0022005710507591956,0.00220648826350134,1.4923224815781249,0.0,0.001690728452280956,5.072185356842868e-06,8.450273853017572e-07,0.002766666666666667,0.15166049476272284,0.025608875040690156,0.9742118154052972,0.0001793095540125328,0.0,0.01591508986251477,0.006874182051878737,0.010577346605283195,0.001035335056048391,2012-05-31,2011-06-15,2012-05-31,252,0.13802101546217302,1.5441468253968254,1.436128526645768,0.0071063735430402205,0.004333787364484963,1.3388053512390631e-05,1.1578216749277042e-05,5.919511888591712e-06,1.184428582626562,0.004322209147735685,1.2736402088004162,ex_ante_sharpe,1.184428582626562,True,False,0,Optimization terminated successfully,16,-1.1844285826265657,0.012675040124145073,-0.008987354896806368,0.0,0.11732495987585494,0.15101264510319362,0.23446720507260832,0.23446720507260832,0.0,0.0,0.003381456904561912,0.23108574816804642
2012-07,shadow_ex_ante_sharpe,True,0.01982829392886766,0.01982991699822323,1.521912690379513,0.0,0.0005129645018027607,1.538893505408282e-06,8.417585016191065e-08,0.0027500000000000003,0.24908952110945326,0.026368161424928427,0.9736318385750716,0.0,0.0,0.01633076693494691,0.006570595477607771,0.009219923170884914,-0.0014127701450878413,2012-06-30,2011-07-14,2012-06-29,252,0.12508141906723752,1.2886297376093294,1.4414032382420972,0.0068279532541298685,0.004076328675195966,1.3233831797670135e-05,1.1509022892178897e-05,1.6245789339028507e-06,1.1205374832897201,0.004064819652303786,1.2015724635576854,ex_ante_sharpe,1.1205374832897201,True,False,0,Optimization terminated successfully,6,-1.1205374832897348,0.012601824533457115,-0.009080101873914836,0.0,0.1173981754665429,0.15091989812608517,0.07255698869834105,0.07255698869834105,0.0,0.0,0.0010259290036055213,0.07153105969473553
2012-08,shadow_ex_ante_sharpe,True,0.006668299342319755,0.006684139296214259,1.5320612597718388,0.0,0.005279984631501549,1.5839953894504647e-05,1.2140236364483841e-20,0.002375,0.42123912580614525,0.03126116389145934,0.9687388361085406,2.4280472728967683e-17,0.0,0.017149283167034762,0.0070110806907701904,0.009221360333691617,-0.0004474030443814115,2012-07-31,2011-08-15,2012-07-31,252,0.08272566223735575,1.2957142857142858,1.417298937784522,0.007328012699945496,0.004937169245766899,1.574524002513317e-05,1.1795584761730398e-05,1.5843454178596344e-05,1.2442377461191312,0.004925373661005168,1.4375345029103423,ex_ante_sharpe,1.2442377461191312,True,False,0,Optimization terminated successfully,9,-1.2442377461191312,0.01374564950453772,-0.009599392544298258,0.0,0.11625435049546229,0.15040060745570175,0.05961973966061197,0.05961973966061197,0.0,0.0,0.010559969263003097,0.04905977039760888
2012-09,shadow_ex_ante_sharpe,True,0.003640529245490948,0.0036405448933201604,1.5376387735939219,0.0,5.215943070386689e-06,1.5647829211160067e-08,1.208997261971059e-18,0.0023,0.535655272499512,0.03135848241976658,0.968641517580231,6.628732098882634e-16,1.780653382837673e-15,0.016960001848391224,0.007701730155229196,0.010810246093222512,0.0015932950152303027,2012-08-31,2011-09-15,2012-08-31,252,0.059055665133011956,1.1607642124883504,1.2296793437733036,0.007992055505356631,0.005692036072542727,1.601290105153153e-05,1.1651576555565754e-05,1.943281390427081e-08,1.422435667567551,0.005680384495987161,1.6675363019598888,ex_ante_sharpe,1.422435667567551,True,False,0,Optimization terminated successfully,19,-1.4224356675675514,0.013861991654101452,-0.009609718494215644,0.0,0.11613800834589855,0.15039028150578437,0.2720596183431471,0.2720596183431471,2.0122792321330962e-16,0.0,1.0431886140773378e-05,0.2720491864570064
2012-10,shadow_ex_ante_sharpe,True,0.0022242890524261536,0.0022425428143953816,1.5410589266846129,0.0,0.00571275863093686,1.7138275892810582e-05,1.1154860764173624e-06,0.0023250000000000002,0.47625408580370393,0.036182371958830346,0.9615866558883326,0.0022309721528370545,0.0,0.015560630749176012,0.0074771226637061995,0.012603416008096698,0.0011636333614739067,2012-09-30,2011-10-13,2012-09-28,252,0.04221424339882247,1.0737179487179487,1.3003676470588235,0.007781039777685491,0.0054377845149213375,1.3463691779253803e-05,1.1753274403340454e-05,1.8255262764152268e-05,1.4819717097024026,0.0054260312405179974,1.586143792040947,ex_ante_sharpe,1.4819717097024026,True,False,0,Optimization terminated successfully,9,-1.4819717097024034,0.012710794678187734,-0.010153095366375486,0.0,0.11728920532181226,0.14984690463362452,0.12051753363468701,0.12051753363468701,0.0,0.0,0.01142551726187372,0.1090920163728133
2012-11,shadow_ex_ante_sharpe,True,0.0007622935312467712,0.0007707786400259549,1.5422336659356948,0.0,0.0028283691049848262,8.485107314954479e-06,1.4642292160996696e-12,0.0023166666666666665,0.46897816172571066,0.03715080932119212,0.9607185771707374,0.0021306135080657825,4.737382248955574e-15,0.016774721455405314,0.0065135765318199085,0.012505760442429528,0.0006121570679348387,2012-10-31,2011-11-15,2012-10-31,252,0.041046568011131455,1.0085354896675651,1.280955829109341,0.006907553398275879,0.004582398128148028,1.3392958436197972e-05,1.1713602320450541e-05,8.488603461183882e-06,1.2521448117864094,0.004570684525827578,1.338898272192272,ex_ante_sharpe,1.2521448117864094,True,False,0,Optimization terminated successfully,15,-1.2521448117864096,0.01267736176159597,-0.010323758955305698,0.0,0.11732263823840404,0.1496762410446943,0.005656754910774583,0.005656754910774583,0.0,0.0,0.0056567382099696525,1.670080493083176e-08
2012-12,shadow_ex_ante_sharpe,True,0.0013936363951936746,0.0014110659486832283,1.5443829789024357,0.0,0.005809807392698634,1.7429422178095904e-05,1.3131145769410862e-10,0.0023666666666666667,0.5213307841433319,0.04377864875983352,0.9541688387427206,0.0020525124974452146,6.730948354845959e-16,0.01621909096442423,0.0065028058608170205,0.011330155646944584,0.0008375324916293492,2012-11-30,2011-12-15,2012-11-30,252,0.03607370014612901,1.0030864197530864,1.0552781740370898,0.006938079889383807,0.00455398062639436,1.316417460290676e-05,1.2361340587870145e-05,1.7432596322779894e-05,1.2551463334026478,0.00454161928580649,1.2952642902476128,ex_ante_sharpe,1.2551463334026478,True,False,0,Optimization terminated successfully,11,-1.2551463334026483,0.012568615485998493,-0.011765489597905784,0.0,0.11743138451400151,0.14823451040209423,0.011619624639730932,0.011619624639730932,0.0,0.0,0.011619614785397268,9.8543336633089e-09
2013-01,shadow_ex_ante_sharpe,True,0.003444175089917752,0.0034724183101681365,1.5497021042876644,0.0,0.009389101531782074,2.8167304595346223e-05,7.591565503835313e-08,0.00235,0.6333043501243765,0.055092598275715735,0.9427252840874951,0.002182117636789151,0.0,0.01624239805159155,0.0064404804754889045,0.010438126523598957,0.0001310517753025268,2012-12-31,2012-01-13,2012-12-31,252,0.03169165531128109,1.0229636048526862,1.0847398030942335,0.006989216916788026,0.004610972189790384,1.1858985183538228e-05,1.383380149202387e-05,2.8244726997641577e-05,1.3389635039421048,0.004597138388298359,1.2397146492159348,ex_ante_sharpe,1.3389635039421048,True,False,0,Optimization terminated successfully,9,-1.3389635039421073,0.011929284228421197,-0.013333664771402928,0.0,0.11807071577157881,0.14666633522859707,0.16006631699740317,0.16006631699740317,0.0,0.0,0.018778203063564147,0.14128811393383903
2013-02,shadow_ex_ante_sharpe,True,0.008839552966651105,0.008842627662630892,1.563400778121046,0.0,0.001024892424860972,3.074677274582916e-06,1.870520430678951e-11,0.0023,0.5165359978027241,0.05438045632203695,0.9434055548788116,0.002213988799106055,4.536846204845233e-14,0.014854116222885804,0.0065999502708926445,0.00910057536198419,0.0015073454954408877,2013-01-31,2012-02-15,2013-01-31,252,0.029201743467602886,1.0229787234042553,1.003118503118503,0.007054351937862063,0.004751273813840582,1.2603126526820614e-05,1.3547405619863195e-05,3.078124021480374e-06,1.3383537224434388,0.004737726408220719,1.290868467554036,ex_ante_sharpe,1.3383537224434388,True,False,0,Optimization terminated successfully,18,-1.3383537224434388,0.012297866413400634,-0.013186777230267153,0.0,0.11770213358659937,0.14681322276973285,0.03294047521076515,0.03294047521076515,8.326672684688674e-17,0.0,0.002049784849721944,0.030890690361043208
2013-03,shadow_ex_ante_sharpe,True,0.004669443920117102,0.004672081096907709,1.5707009903791496,0.0,0.0008790043341018838,2.6370130023056517e-06,1.6378830160502888e-10,0.002191666666666667,0.6326611928423856,0.05681067337258757,0.9411310359978595,0.0020582906295528365,0.0,0.014399131085677109,0.006221517222279831,0.0070948529182965495,0.0009331618151018488,2013-02-28,2012-03-14,2013-02-28,252,0.02633302850748324,1.092964824120603,1.0140218878248974,0.006687890551120002,0.004493583756536586,1.253145334313386e-05,1.3793074478961752e-05,2.640127916750199e-06,1.2693813703085561,0.004479790682057624,1.2099357257803147,ex_ante_sharpe,1.2693813703085561,True,False,0,Optimization terminated successfully,14,-1.2693813703085566,0.012262847961122503,-0.013693078413545489,0.0,0.1177371520388775,0.1463069215864545,0.16267187422689872,0.16267187422689872,8.326672684688674e-17,0.0,0.0017580086682037676,0.16091386555869494
2013-04,shadow_ex_ante_sharpe,True,0.0017327210827757964,0.00174286295680632,1.5734225770999164,0.0,0.0033127457681372684,9.938237304411805e-06,2.0363672611175543e-07,0.002041666666666667,0.5384091126622422,0.05895967704101135,0.9393670371581776,0.0016732858008109129,8.546901250974792e-17,0.016077895720718896,0.006635881324588787,0.006897592094892537,0.0037884091060377914,2013-03-31,2012-04-12,2013-03-29,252,0.025816331819375243,1.0037067545304779,1.0016869095816465,0.007193017360917066,0.005141207317279995,1.4092481440151287e-05,1.4028653527980452e-05,1.0143376970404376e-05,1.369529467587563,0.005127178663752015,1.3726414912085638,ex_ante_sharpe,1.369529467587563,True,False,0,Optimization terminated successfully,7,-1.369529467587563,0.013004221517715523,-0.014167618040737826,0.0,0.11699577848228448,0.14583238195926218,0.05226076827284257,0.05226076827284257,2.0166160408230382e-16,0.0,0.006625491536274537,0.04563527673656803
2013-05,shadow_ex_ante_sharpe,True,-0.005946939282440863,-0.005930166959925421,1.5640655285682816,-0.005946939282440833,0.005335072092400798,1.6005216277202392e-05,7.671062382404093e-07,0.002075,0.5261476122456782,0.062199164418803576,0.9378008355811964,0.0,0.0,0.015816584369006934,0.0059274566858384305,0.006607455872767896,0.003963177600161021,2013-04-30,2012-05-14,2013-04-30,252,0.029835553070778686,1.5683656957928802,1.0418882978723405,0.00654255216456237,0.004450778341057225,1.6495664152155212e-05,1.461057569082332e-05,1.677382350514576e-05,1.095849876478216,0.004436167765366402,1.1644002813878973,ex_ante_sharpe,1.095849876478216,True,False,0,Optimization terminated successfully,7,-1.0958498764782174,0.014069398346264226,-0.01500195359755696,0.0,0.11593060165373578,0.14499804640244304,0.20944939599445225,0.20944939599445225,8.326672684688674e-17,0.0,0.010670144184801595,0.19877925180965067
2013-06,shadow_ex_ante_sharpe,True,-0.014154236682434556,-0.014152805424725275,1.541927374890089,-0.02001700157873565,0.00047708590309357424,1.4312577092807228e-06,0.0,0.0023166666666666665,0.5050846105367318,0.06439683926248978,0.9356031607375103,0.0,0.0,0.013464034391714924,0.0057476082560843815,0.006385386691944033,0.0038665697072882833,2013-05-31,2012-06-14,2013-05-31,252,0.027144716416391906,1.5894276629570747,1.050786369593709,0.0062445217096214565,0.003926420282101425,1.7807449375029146e-05,1.557784095346301e-05,1.4347608533651377e-06,0.9304561810050396,0.003910842441147961,0.9948168936058669,ex_ante_sharpe,0.9304561810050396,True,False,0,Optimization terminated successfully,8,-0.9304561810050398,0.014618118637511113,-0.015443476679185282,0.0,0.11538188136248889,0.14455652332081473,0.010815066930037757,0.010815066930037757,0.0,0.0,0.0009541718061871485,0.009860895123850608
2013-07,shadow_ex_ante_sharpe,True,0.006420149320741983,0.006456306940168752,1.5518267788786233,-0.013725364397082607,0.012052539808922989,3.6157619426768964e-05,0.0,0.0024,0.5115731173750581,0.07214564741277134,0.9278543525872287,0.0,0.0,0.013368046359580742,0.004688214393309916,0.005388030512953773,0.003596505651390555,2013-06-30,2012-07-12,2013-06-28,252,0.03399897968533712,1.862676056338028,1.02490297542044,0.005314426489950594,0.0028782653703993697,2.944933023636092e-05,2.022813548562907e-05,3.6161119551224065e-05,0.5303873061612635,0.0028580372349137407,0.639960111844494,ex_ante_sharpe,0.5303873061612635,True,False,0,Optimization terminated successfully,7,-0.5303873061612636,0.01879872237244678,-0.018355965534592462,0.0,0.11120127762755322,0.14164403446540755,0.25474685042504025,0.25474685042504025,0.0,0.0,0.024105079617845977,0.23064177080719428
2013-08,shadow_ex_ante_sharpe,True,0.003977149096858987,0.003977149806409749,1.557998625350722,-0.009802803120839476,2.3651692074654623e-07,7.095507622396387e-10,1.0068896313276144e-19,0.0024333333333333334,0.4518340181599226,0.07418059155747223,0.9258194084425276,1.3043457539289473e-16,7.094335087262814e-17,0.011371464700856477,0.004651176702389499,0.005106226053916678,0.004858983758334127,2013-07-31,2012-08-14,2013-07-31,252,0.04365764963491618,1.6942307692307692,1.0401785714285714,0.00514969164155236,0.00271635172545042,3.2228183485462186e-05,2.047842035918768e-05,6.582768606912654e-09,0.47848473802858604,0.0026958733050912323,0.6002577512669557,ex_ante_sharpe,0.47848473802858604,True,False,0,Optimization terminated successfully,11,-0.47848473802858604,0.01966566047264994,-0.019408764975395343,0.0,0.11033433952735006,0.14059123502460466,0.057090231752058185,0.057090231752058185,0.0,0.0,4.7303384149309245e-07,0.05708975871821669
2013-09,shadow_ex_ante_sharpe,True,0.007134256364918765,0.007134257546036824,1.5691137869601652,-0.0027384824664795637,3.9370601985984316e-07,1.1811180595795296e-09,1.0198745146648547e-19,0.0024,0.43788179150822976,0.07475139434945083,0.9252486056505492,0.0,0.0,0.011102189075542869,0.004666926404799927,0.005946263048938698,0.005151458133084196,2013-08-31,2012-09-13,2013-08-30,252,0.050542687596871694,1.670196671709531,1.171383647798742,0.005147971262442933,0.002747964538308961,3.434567746573692e-05,2.0384366452122072e-05,6.724133972083381e-09,0.46889443711020984,0.002727580171856839,0.608642836550681,ex_ante_sharpe,0.46889443711020984,True,False,0,Optimization terminated successfully,8,-0.46889443711021,0.020301431712784274,-0.019632926206282392,0.0,0.10969856828721573,0.1403670737937176,1.0679685932712958e-05,1.0679685932712958e-05,0.0,0.0,7.874120397196863e-07,9.892273892993271e-06
2013-10,shadow_ex_ante_sharpe,True,0.003922359283827107,0.003922361291658374,1.5752684149898295,0.0,6.608364946629749e-07,1.982509483988925e-09,2.532178309910785e-11,0.00235,0.48348711920571263,0.07712374200054506,0.9228762073558888,0.0,5.06435661982157e-08,0.010389089982854784,0.004945383918276691,0.005728139452779883,0.0043800111864878205,2013-09-30,2012-10-12,2013-09-30,252,0.05115843677858832,1.6385991058122205,1.0524844720496895,0.005365222871695524,0.003015215813992224,3.616893488037571e-05,2.0731000986443903e-05,7.0577033002450075e-09,0.5013609936032072,0.00299448481300578,0.6622291079826342,ex_ante_sharpe,0.5013609936032072,True,False,0,Optimization terminated successfully,6,-0.5013609936032072,0.02083331991221055,-0.020079242080655233,0.0,0.10916668008778946,0.13992075791934477,1.332804022424771e-06,1.332804022424771e-06,0.0,0.0,1.3216729893259499e-06,1.1131033098821226e-08
2013-11,shadow_ex_ante_sharpe,True,-0.00260608800883443,-0.002606087557338878,1.5711631268628288,-0.0026060880088345506,1.5027942973347575e-07,4.5083828920042726e-10,6.572628481209591e-13,0.0023283333333333333,0.41279436245241447,0.07876937335581397,0.921230581055436,0.0,4.558875012037212e-08,0.009288809082432592,0.005275449277247809,0.005615565583342384,0.0032975537154297497,2013-10-31,2012-11-14,2013-10-31,252,0.056639333422158364,1.4322344322344323,1.01316595223515,0.005591579023983839,0.0032632391572538257,3.720933279660885e-05,2.090933592084937e-05,6.533396680538925e-09,0.5349620350521447,0.0032423298213329764,0.7136393413596043,ex_ante_sharpe,0.5349620350521447,True,False,0,Optimization terminated successfully,32,-0.5349620350521447,0.021130830403921805,-0.01928310778496911,0.0,0.1088691695960782,0.1407168922150309,3.191908941047179e-07,3.191908941047179e-07,1.2952601512797166e-16,0.0,3.005588594669515e-07,1.8632034637766386e-08
2013-12,shadow_ex_ante_sharpe,True,0.005066984443465372,0.005066985369847051,1.5791241859847893,0.0,3.0141146676748265e-07,9.04234400302448e-10,2.2147279088544345e-11,0.0025083333333333333,0.4173996358596536,0.0798622926641661,0.9201377073358339,2.9152452642407875e-17,2.081668212531199e-17,0.008747141182213114,0.0048468804850241185,0.004492489814910174,0.000958709365769667,2013-11-30,2012-12-13,2013-11-29,252,0.055647733040562176,1.339350180505415,1.0178463399879008,0.00515836424628957,0.0026500242955511356,3.872109791099539e-05,2.1217301441357444e-05,6.617405100996533e-09,0.4258689962766414,0.002628806994109778,0.575313787757217,ex_ante_sharpe,0.4258689962766414,True,False,0,Optimization terminated successfully,5,-0.4258689962766414,0.021555815339066732,-0.019476437409172508,0.0,0.10844418466093328,0.1405235625908275,6.13937716179028e-07,6.13937716179028e-07,1.2952601512797166e-16,0.0,6.028229335349653e-07,1.1114782644062711e-08
2014-01,shadow_ex_ante_sharpe,True,-0.0013626315255714783,-0.0013626276805637802,1.576972421586174,-0.0013626315255714783,1.281669232685342e-06,3.845007698056026e-09,5.569916225190759e-21,0.002381666666666667,0.398976368778382,0.07863438110420169,0.9213656188957984,2.3764257263225193e-17,3.7204383652205794e-17,0.00959438054467296,0.004728301137934891,0.0034565433702975355,0.0001669795531398471,2013-12-31,2013-01-14,2013-12-31,252,0.06249885239925372,1.5167140825035563,1.0062724014336917,0.00511094228048764,0.0027292672369280896,3.891474081262538e-05,2.068872666415288e-05,8.376892883575793e-09,0.4375110141790224,0.0027085785102639367,0.600038588675301,ex_ante_sharpe,0.4375110141790224,True,False,0,Optimization terminated successfully,6,-0.4375110141790224,0.02160964807097757,-0.01925922852397819,0.0,0.10839035192902244,0.14074077147602182,3.989500287387132e-06,3.989500287387132e-06,8.326672684688674e-17,0.0,2.563338465370684e-06,1.426161822016448e-06
2014-02,shadow_ex_ante_sharpe,True,0.00677800411289999,0.006778004541785078,1.587661147145615,0.0,1.4296169610188196e-07,4.288850883056459e-10,1.2244049139255761e-20,0.0023925,0.39660128364228237,0.07480740763574134,0.9251925923642585,0.0,8.789941228275872e-17,0.008676386433264032,0.004690992148090639,0.005055745548756714,0.0003618256611042677,2014-01-31,2013-02-14,2014-01-31,252,0.08436275572891518,1.2859145059565522,1.0415929203539822,0.004989129162970759,0.0025966226324687517,4.0337768813265916e-05,1.9711611050475655e-05,6.530502007733228e-09,0.4088395502318838,0.002576911021418276,0.5848544216071212,ex_ante_sharpe,0.4088395502318838,True,False,0,Optimization terminated successfully,4,-0.40883955023188373,0.022001209643089877,-0.018581897116826885,0.0,0.10799879035691012,0.1414181028831731,3.059234005842188e-07,3.059234005842188e-07,2.854559189292785e-16,0.0,2.859233922037639e-07,2.0000008380454903e-08
2014-03,shadow_ex_ante_sharpe,True,0.002172122664354803,0.0021721243068303013,1.5911097419066453,0.0,5.454484270616253e-07,1.6363452811848757e-09,6.130217338375646e-12,0.0023808333333333333,0.34696436702865824,0.07544476388473527,0.92455522385483,1.2260434667647181e-08,1.0178941048610135e-16,0.0077196472970285,0.0051949817610288124,0.005600253027740525,0.0019104039030121056,2014-02-28,2013-03-14,2014-02-28,252,0.11339196651498665,1.113762102351314,1.0224620770128354,0.005385454561249039,0.003004614319240904,4.0287167358018505e-05,1.9649540392703676e-05,6.908674801485516e-09,0.4733750525286721,0.0029849647788482004,0.6778171207922379,ex_ante_sharpe,0.4733750525286721,True,False,0,Optimization terminated successfully,7,-0.4733750525286721,0.021987405674527,-0.018694739719605512,0.0,0.108012594325473,0.1413052602803945,1.1038995856860198e-06,1.1038995856860198e-06,0.0,0.0,1.0908968541232505e-06,1.3002731562769303e-08
2014-04,shadow_ex_ante_sharpe,True,0.0024714371216360215,0.0024714413513817466,1.5950420695873904,0.0,1.4051909626089728e-06,4.215572887826919e-09,1.4172837347372124e-11,0.0023916666666666665,0.3256148187868621,0.07568874438655719,0.9243112156781957,3.586022952937032e-08,4.075017579412645e-09,0.006883870061404274,0.005174916441118341,0.0057839324088242525,0.0032287805651198234,2014-03-31,2013-04-12,2014-03-31,252,0.13707367160827108,1.200068166325835,1.0331412103746398,0.00530426500876156,0.002912589701887482,3.7967112189910185e-05,1.9500804466990645e-05,8.640207411634702e-09,0.47268903366637677,0.002893088897420491,0.6595580810658198,ex_ante_sharpe,0.47268903366637677,True,False,0,Optimization terminated successfully,10,-0.4726890336663768,0.021344913826926597,-0.018737930299479278,0.0,0.1086550861730734,0.14126206970052071,2.818595031262028e-06,2.818595031262028e-06,0.0,0.0,2.8103819252179456e-06,8.213106044082225e-09
2014-05,shadow_ex_ante_sharpe,True,0.009197829863441616,0.009197843651957159,1.609712995168487,0.0,4.318985747225507e-06,1.2956957241676522e-08,8.31558300928465e-10,0.002394166666666667,0.2765197939125043,0.07499921936351617,0.924999079008876,1.5205747917483397e-06,1.8105281602607447e-07,0.005994371356748655,0.00493150289282456,0.0060889046332330355,0.003830051801523225,2014-04-30,2013-05-14,2014-04-30,252,0.22975750957350985,1.0863575268817205,1.0447038724373576,0.005011218758400054,0.0026170360046952226,3.52800607629498e-05,1.914502908171694e-05,1.608703816470963e-08,0.44060055046365265,0.0025978909756135056,0.5981108522715113,ex_ante_sharpe,0.44060055046365265,True,False,0,Optimization terminated successfully,9,-0.4406005504636529,0.020575731558207053,-0.01861574025235232,0.0,0.10942426844179295,0.14138425974764768,8.638311028777436e-06,8.638311028777436e-06,0.0,0.0,8.637971494451014e-06,3.395343264222172e-10
2014-06,shadow_ex_ante_sharpe,True,0.0071864777488460044,0.007186483076400273,1.6212811617902936,0.0,1.6722185460562464e-06,5.0166556381687395e-09,3.1089863097043385e-10,0.0023466666666666666,0.33943738559056474,0.07575603270108328,0.924241711142314,1.8936020008269456e-06,3.625546018176447e-07,0.006407243043208347,0.004814785888337793,0.005633702921790268,0.0034848551635094692,2014-05-31,2013-06-13,2014-05-30,252,0.21779288699303936,1.0904572564612327,1.0030951041080474,0.00493542519316767,0.0025887496749660236,3.3820737833284255e-05,1.9117734776353413e-05,8.851534979505046e-09,0.4451419443173426,0.00256963194018967,0.5920683438250942,ex_ante_sharpe,0.4451419443173426,True,False,0,Optimization terminated successfully,18,-0.4451419443173426,0.020145690705443958,-0.018749689087136135,0.0,0.10985430929455604,0.14125031091286386,3.34480414924954e-06,3.34480414924954e-06,0.0,0.0,3.3444370921124927e-06,3.6705713704724506e-10
2014-07,shadow_ex_ante_sharpe,True,0.007391457354584313,0.007391460739922355,1.6332647923574575,0.0,9.763368675459495e-07,2.9290106026378486e-09,4.56327439181229e-10,0.002234166666666667,0.35314159742551016,0.07491083507415915,0.9250858929380968,1.9972420799866617e-06,1.2747456640222311e-06,0.006616673431747263,0.004994677189028062,0.004526553306898135,0.003697730509359283,2014-06-30,2013-07-12,2014-06-30,252,0.11917207230039888,1.0506535947712419,1.014182424916574,0.005116179693823433,0.0028820052289327976,1.887873931380067e-05,1.8738905590098274e-05,7.798223968608726e-09,0.6632973613585736,0.002863266323342699,0.6657675949999238,ex_ante_sharpe,0.6632973613585736,True,False,0,Optimization terminated successfully,20,-0.6632973613585736,0.015051407634025732,-0.01859999245345768,0.0,0.11494859236597427,0.14140000754654233,1.9579185882717676e-06,1.9579185882717676e-06,8.326672684688674e-17,0.0,1.952673735091899e-06,5.244853179868652e-09
