month,policy,model_active,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,cash_return,regime_confidence,w_KODEX200,w_BOND,w_GLD,w_USO,stage36_mu_KODEX200,stage36_mu_BOND,stage36_mu_GLD,stage36_mu_USO,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,expected_total_return,expected_excess_return_after_cost,expected_monthly_variance,historical_downside_semivariance,estimated_transaction_cost,ex_ante_sharpe_objective,downside_penalty_objective,direct_sortino_objective,objective_mode,selected_objective_value,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack
2012-04,shadow_downside_penalty,True,0.0026300777084039806,0.002630083007835226,2.0617849079994577,-0.007092205046152489,1.5543391052444327e-06,4.6630173157332985e-09,6.364139297912391e-10,0.002958333333333333,0.12454605386123056,0.17267211511471295,0.4213224503493356,0.4060054345359515,2.7755575615628914e-17,0.009927228995457327,0.007342760327735213,0.011568123623701227,0.005700112578466328,2012-03-31,2011-04-14,2012-03-30,252,0.13140892924267422,1.0745341614906831,1.0948136142625609,0.009504546460089438,0.0065462040587624185,0.0010493128439811375,0.00024709105621903947,9.067993686062953e-09,0.2020863801125662,0.006299113002543379,0.41644823532330616,downside_penalty,0.006299113002543379,True,False,0,Optimization terminated successfully,7,-0.006299113002543377,0.11221298555770473,-0.04448426796859309,0.0,0.017787014442295274,0.11551573203140691,3.118918016659087e-06,3.118918016659087e-06,1.6710309281762284e-16,0.0,3.1086782104888654e-06,1.0239806170221543e-08
2012-05,shadow_downside_penalty,True,-0.015498749780228669,-0.01532987627572584,2.029829819609722,-0.022481034514980847,0.05629116742595425,0.00016887350227786274,2.22496524003262e-12,0.0028750000000000004,0.15017979758919817,0.22793899406261012,0.3670108488788232,0.40505015705856673,2.7755575615628914e-17,0.01275748913678425,0.007543194339218612,0.01097889085850235,0.005470880743146513,2012-04-30,2011-05-13,2012-04-30,252,0.14666185305105475,1.06947261663286,1.0043859649122806,0.010123364864863073,0.007079487869213656,0.0011568383029275106,0.00027805879373803615,0.00016887699564941596,0.20814477437501488,0.006801429075475619,0.42455457453860074,downside_penalty,0.006801429075475619,True,False,0,Optimization terminated successfully,30,-0.00680142907547562,0.11782215256533946,-0.047298206914651225,0.0,0.01217784743466055,0.11270179308534878,0.11258235084891852,0.11258235084891852,2.22454593293092e-16,0.0,0.1125823348519085,1.5997010022195113e-08
2012-06,shadow_downside_penalty,True,-0.014707504636965048,-0.014309941082303806,1.9999760881255624,-0.03685789923257299,0.11723359753630268,0.000351700792608908,4.5862762052335645e-05,0.002766666666666667,0.15166049476272284,0.3294739519316049,0.3503810927264277,0.32014495534196746,1.0926725019580474e-17,0.01591508986251477,0.006874182051878737,0.010577346605283195,0.001035335056048391,2012-05-31,2011-06-15,2012-05-31,252,0.13802101546217302,1.5441468253968254,1.436128526645768,0.011038475127871933,0.00787424340649732,0.0014083333356287593,0.0003111880509737325,0.00039756505470794575,0.20982445600158312,0.007563055355523587,0.44637244688590894,downside_penalty,0.007563055355523587,True,False,0,Optimization terminated successfully,6,-0.007563055355523587,0.13000000010594273,-0.06037062231679069,0.0,-1.0594272681352379e-10,0.09962937768320931,0.23446720507260832,0.23446720507260832,0.04596749621423573,0.0,0.23446719507260536,1.0000002964583032e-08
2012-07,shadow_downside_penalty,True,0.0132646240340133,0.013377831972922978,2.0265050190115645,-0.024082181374563305,0.03627848934916603,0.00010883546804749811,4.372470862179655e-06,0.0027500000000000003,0.24908952110945326,0.3744953604782997,0.32863253568129475,0.29687210384040563,0.0,0.01633076693494691,0.006570595477607771,0.009219923170884914,-0.0014127701450878413,2012-06-30,2011-07-14,2012-06-29,252,0.12508141906723752,1.2886297376093294,1.4414032382420972,0.011012245891919837,0.008149036452847893,0.0014083333449035674,0.00035373590368140183,0.00011320943907194248,0.21714684786283123,0.007795300549166492,0.433278051267264,downside_penalty,0.007795300549166492,True,False,0,Optimization terminated successfully,7,-0.007795300549166492,0.1300000005340108,-0.07292547232373542,0.0,-5.340108077955819e-10,0.08707452767626458,0.07255698869834105,0.07255698869834105,0.0,0.0,0.07255697869833207,1.0000008987542941e-08
2012-08,shadow_downside_penalty,True,0.0216328867600925,0.02173722128699854,2.070344172606601,-0.0029702617170827006,0.029809864830297322,8.942959449089197e-05,1.4904932415148675e-05,0.002375,0.42123912580614525,0.3974549486218035,0.3345598845403741,0.26798516683782236,0.0,0.017149283167034762,0.0070110806907701904,0.009221360333691617,-0.0004474030443814115,2012-07-31,2011-08-15,2012-07-31,252,0.08272566223735575,1.2957142857142858,1.417298937784522,0.011632881593957908,0.009153545566787083,0.0014083333423036237,0.0003650203445036145,0.00010433602717082504,0.24391393754738872,0.00878852522228347,0.47910512053535226,downside_penalty,0.00878852522228347,True,False,0,Optimization terminated successfully,6,-0.00878852522228347,0.13000000041401338,-0.08076589584856471,0.0,-4.140133791352696e-10,0.0792341041514353,0.05961973966061197,0.05961973966061197,0.007240349915927924,0.0,0.059619729660594645,1.0000017328093413e-08
2012-09,shadow_downside_penalty,True,0.02823785273515534,0.028531335487559154,2.1288062464637534,0.0,0.08861490936580099,0.000265844728097403,2.7638024306409826e-05,0.0023,0.535655272499512,0.4813679630485931,0.2962606699224544,0.2223713670289525,0.0,0.016960001848391224,0.007701730155229196,0.010810246093222512,0.0015932950152303027,2012-08-31,2011-09-15,2012-08-31,252,0.059055665133011956,1.1607642124883504,1.2296793437733036,0.01284961048007991,0.010256126227627047,0.0014083333462799128,0.0004803800800423984,0.0002934842524528637,0.27329433282212895,0.009775746147584648,0.4679407450573469,downside_penalty,0.009775746147584648,True,False,0,Optimization terminated successfully,11,-0.009775746147584648,0.13000000059753444,-0.11913132239548392,0.0,-5.975344385955594e-10,0.04086867760451608,0.2720596183431471,0.2720596183431471,2.220446049250313e-16,0.0,0.17722981873160198,0.09482979961154514
2012-10,shadow_downside_penalty,True,-0.03579751145655966,-0.035616735064402466,2.0526002804671717,-0.035797511456559516,0.06025876172457545,0.00018077628517372635,1.0698347348292448e-10,0.0023250000000000002,0.47625408580370393,0.5500806121125335,0.22843175361074705,0.22148763427671947,0.0,0.015560630749176012,0.0074771226637061995,0.012603416008096698,0.0011636333614739067,2012-09-30,2011-10-13,2012-09-28,252,0.04221424339882247,1.0737179487179487,1.3003676470588235,0.013059114324835589,0.010553334815317868,0.0012395080770799963,0.0006133841074585812,0.0001807795095177206,0.2997540338706425,0.009939950707859286,0.426111698090502,downside_penalty,0.009939950707859286,True,False,0,Optimization terminated successfully,18,-0.009939950707859286,0.12195940687359855,-0.14625641918130292,0.0,0.008040593126401457,0.013743580818697088,0.12051753363468701,0.12051753363468701,0.0,0.0,0.1205175234491509,1.0185536108986426e-08
2012-11,shadow_downside_penalty,True,0.004505820776624141,0.004514305895051704,2.0618489294570055,-0.031452987850807634,0.0028283709924038503,8.485112977211551e-06,5.45035237775604e-12,0.0023166666666666665,0.46897816172571066,0.5451171998660996,0.23505500502804974,0.2198277951058507,0.0,0.016774721455405314,0.0065135765318199085,0.012505760442429528,0.0006121570679348387,2012-10-31,2011-11-15,2012-10-31,252,0.041046568011131455,1.0085354896675651,1.280955829109341,0.013424351696923093,0.011099196432981108,0.0010206636937550265,0.0006123555254210373,8.488597275317868e-06,0.34741631082431845,0.010486840907560071,0.4485281625983086,downside_penalty,0.010486840907560071,True,False,0,Optimization terminated successfully,14,-0.010486840907560071,0.11067052148183056,-0.1445402316581934,0.0,0.01932947851816945,0.015459768341806596,0.005656754910774583,0.005656754910774583,8.326672684688674e-17,0.0,0.0056567419848077005,1.2925966882786077e-08
2012-12,shadow_downside_penalty,True,0.025256357698482352,0.025273787137130847,2.1139237235396044,-0.00699101806417135,0.005809806891612869,1.7429420674838607e-05,1.7973657730292025e-11,0.0023666666666666667,0.5213307841433319,0.5608576462882412,0.22818885659044555,0.21095349712131323,2.9434166689489543e-18,0.01621909096442423,0.0065028058608170205,0.011330155646944584,0.0008375324916293492,2012-11-30,2011-12-15,2012-11-30,252,0.03607370014612901,1.0030864197530864,1.0552781740370898,0.012970604973903094,0.010586505438932584,0.0009245818121232775,0.000636584961936931,1.743286830384266e-05,0.3481608644430455,0.009949920476995654,0.4195893316731754,downside_penalty,0.009949920476995654,True,False,0,Optimization terminated successfully,22,-0.009949920476995654,0.1053327192541773,-0.15240694686601036,0.0,0.02466728074582271,0.007593053133989641,0.011619624639730932,0.011619624639730932,0.0,0.0,0.011619613783225739,1.085650519309922e-08
2013-01,shadow_downside_penalty,True,-0.012349428120240858,-0.01208907860737058,2.0878179744640804,-0.019254111109341387,0.0800331534986999,0.0002400994604960997,2.025005237417671e-05,0.00235,0.6333043501243765,0.6133225917432302,0.14236483868939417,0.24431256956737568,4.677888326758468e-18,0.01624239805159155,0.0064404804754889045,0.010438126523598957,0.0001310517753025268,2012-12-31,2012-01-13,2012-12-31,252,0.03169165531128109,1.0229636048526862,1.0847398030942335,0.013428893145552331,0.010818542132629021,0.000992600086316357,0.000761132193237417,0.0002603510129233103,0.34338521062928423,0.010057409939391604,0.39213778829373824,downside_penalty,0.010057409939391604,True,False,0,Optimization terminated successfully,9,-0.010057409939391604,0.10913844893435257,-0.15999999995111377,0.0,0.020861551065647438,4.888622839871459e-11,0.16006631699740317,0.16006631699740317,2.498001805406602e-16,0.0,0.1600663069973998,1.0000003380916667e-08
2013-02,shadow_downside_penalty,True,0.008522399817599181,0.008561969775927313,2.105611193988833,-0.010895802524748532,0.013189589463096328,3.956876838928899e-05,1.189938842819253e-09,0.0023,0.5165359978027241,0.6165285372391571,0.13167932340564864,0.2517921393551943,3.13088867739329e-19,0.014854116222885804,0.0065999502708926445,0.00910057536198419,0.0015073454954408877,2013-01-31,2012-02-15,2013-01-31,252,0.029201743467602886,1.0229787234042553,1.003118503118503,0.01231851687281546,0.009978945011254648,0.0010062144289405316,0.0007648270288337507,3.9571861560812023e-05,0.314585976641645,0.009214117982420897,0.3608303135800133,downside_penalty,0.009214117982420897,True,False,0,Optimization terminated successfully,19,-0.009214117982420897,0.10988436261491613,-0.16000000000000092,0.0,0.020115637385083873,-9.159339953157541e-16,0.03294047521076515,0.03294047521076515,6.050217642909725e-17,0.0,0.026379178926192657,0.006561296284572495
2013-03,shadow_downside_penalty,True,-0.005180895782273449,-0.005118888220904611,2.0947022418347885,-0.016020248289677075,0.017716446105382033,5.31493383161461e-05,8.85822305269103e-06,0.002191666666666667,0.6326611928423856,0.6165762993709824,0.13151992496588416,0.25190377566313354,0.0,0.014399131085677109,0.006221517222279831,0.0070948529182965495,0.0009331618151018488,2013-02-28,2012-03-14,2013-02-28,252,0.02633302850748324,1.092964824120603,1.0140218878248974,0.011483636675106169,0.009229960388756,0.000986712130912669,0.000755767381361928,6.200961968350246e-05,0.29383572944641845,0.008474193007394073,0.3357420711554542,downside_penalty,0.008474193007394073,True,False,0,Optimization terminated successfully,24,-0.008474193007394073,0.10881427098938828,-0.15999999999998563,0.0,0.02118572901061172,1.4377388168895777e-14,0.16267187422689872,0.16267187422689872,0.03543127351577767,0.0,0.035432892210764066,0.12723898201613465
2013-04,shadow_downside_penalty,True,-0.041429577825799244,-0.041402811945721776,2.0079196122848177,-0.056786113992170706,0.008921950198944775,2.6765850596834326e-05,2.9480635377332475e-11,0.002041666666666667,0.5384091126622422,0.6188115330950711,0.12405339483965241,0.2571350720652765,0.0,0.016077895720718896,0.006635881324588787,0.006897592094892537,0.0037884091060377914,2013-03-31,2012-04-12,2013-03-29,252,0.025816331819375243,1.0037067545304779,1.0016869095816465,0.012546003746346106,0.01047756781388297,0.0009759080120097007,0.0007546306684534016,2.6769265796468725e-05,0.33539457888402424,0.009722937145429569,0.3814110358138047,downside_penalty,0.009722937145429569,True,False,0,Optimization terminated successfully,14,-0.009722937145429569,0.10821689398664336,-0.16000000000000025,0.0,0.021783106013356646,-2.498001805406602e-16,0.05226076827284257,0.05226076827284257,0.0,0.0,0.01784390039788955,0.03441686787495302
2013-05,shadow_downside_penalty,True,0.0033025101435811585,0.0033257312013447015,2.0145507871718835,-0.05367114056606337,0.006634587932440844,1.990376379732253e-05,3.31729396622045e-06,0.002075,0.5261476122456782,0.6170493077935986,0.1299410078957163,0.2530096843106852,0.0,0.015816584369006934,0.0059274566858384305,0.006607455872767896,0.003963177600161021,2013-04-30,2012-05-14,2013-04-30,252,0.029835553070778686,1.5683656957928802,1.0418882978723405,0.012201582457036616,0.010103359727730033,0.0012645096851961301,0.000761893419996276,2.322272930658263e-05,0.2841219169641991,0.009341466307733758,0.36603170497280246,downside_penalty,0.009341466307733758,True,False,0,Optimization terminated successfully,19,-0.009341466307733758,0.12318326275250856,-0.15999999999971537,0.0,0.006816737247491447,2.846334279382745e-13,0.20944939599445225,0.20944939599445225,0.013263123915867802,0.0,0.013269175864881688,0.19618022012957056
2013-06,shadow_downside_penalty,True,-0.07570804079183331,-0.0756702771065772,1.8620330939994545,-0.12531584445857702,0.010789624358889959,3.236887307666988e-05,5.3948121794449445e-06,0.0023166666666666665,0.5050846105367318,0.6174790520571036,0.1285059916927474,0.25401495625014897,1.8384062800028722e-18,0.013464034391714924,0.0057476082560843815,0.006385386691944033,0.0038665697072882833,2013-05-31,2012-06-14,2013-05-31,252,0.027144716416391906,1.5894276629570747,1.050786369593709,0.010674345013064366,0.008319911773278586,0.001204483686662124,0.0007544898305526473,3.776657311911283e-05,0.23972772266678252,0.007565421942725939,0.30289494515321486,downside_penalty,0.007565421942725939,True,False,0,Optimization terminated successfully,10,-0.007565421942725939,0.12022397531252028,-0.16000000000023973,0.0,0.00977602468747972,-2.3972490659218693e-13,0.02157925873521892,0.010815066930037757,0.021579142068554834,0.010764075138517078,0.021579248717779918,1.0017439003306983e-08
2013-07,shadow_downside_penalty,True,0.038628422385587564,0.038649326164314275,1.9339604948504079,-0.091528175444342,0.005972508207632053,1.791752462289616e-05,2.9862541038160597e-06,0.0024,0.5115731173750581,0.6085888164600278,0.13768870927640178,0.2537224742635705,0.0,0.013368046359580742,0.004688214393309916,0.005388030512953773,0.003596505651390555,2013-06-30,2012-07-12,2013-06-28,252,0.03399897968533712,1.862676056338028,1.02490297542044,0.010148222134140164,0.007727315719484047,0.0013469088771106345,0.0007939934126926094,2.090641465611786e-05,0.21055208636526618,0.006933322306791438,0.2742333109618899,downside_penalty,0.006933322306791438,True,False,0,Optimization terminated successfully,14,-0.00693332230679144,0.12713342017474247,-0.15999999999986445,0.0,0.002866579825257537,1.3555823130673161e-13,0.25474685042504025,0.25474685042504025,0.011944589050488954,0.0,0.011945016415264105,0.24280183400977615
2013-08,shadow_downside_penalty,True,0.016974081735228394,0.016987109892517036,1.9667876983627015,-0.07610770044018211,0.004342585667335489,1.3027757002006468e-05,4.0028663697520486e-10,0.0024333333333333334,0.4518340181599226,0.6107039081063632,0.1287866023018241,0.2605094895918127,9.230917625211734e-19,0.011371464700856477,0.004651176702389499,0.005106226053916678,0.004858983758334127,2013-07-31,2012-08-14,2013-07-31,252,0.04365764963491618,1.6942307692307692,1.0401785714285714,0.008873827520959002,0.006427463569172031,0.001292110638684775,0.0007941463680790691,1.3030618453637915e-05,0.1788091639593409,0.005633317201092962,0.22808112514279483,downside_penalty,0.005633317201092962,True,False,0,Optimization terminated successfully,15,-0.005633317201092962,0.12452039055599408,-0.16000000000000014,0.0,0.005479609444005926,-1.3877787807814457e-16,0.057090231752058185,0.057090231752058185,0.0,0.0,0.008685171334670979,0.04840506041738721
2013-09,shadow_downside_penalty,True,-0.001100601832424234,-0.0011005856137387728,1.9646230482178941,-0.07712453799804031,5.334775406873772e-06,1.6004326220621315e-08,2.143592406915765e-10,0.0024,0.43788179150822976,0.6075390335501147,0.12705573419229027,0.265405232257595,0.0,0.011102189075542869,0.004666926404799927,0.005946263048938698,0.005151458133084196,2013-08-31,2012-09-13,2013-08-30,252,0.050542687596871694,1.670196671709531,1.171383647798742,0.008916142307597527,0.0065161229796081455,0.0012524352987229711,0.0007808447361012298,1.9327989382570533e-08,0.18412451782949268,0.005735278243506916,0.2331883925757814,downside_penalty,0.005735278243506916,True,False,0,Optimization terminated successfully,18,-0.005735278243506916,0.12259373387198733,-0.15829132564846946,0.0,0.0074062661280126785,0.001708674351530548,1.0679685932712958e-05,1.0679685932712958e-05,0.0,0.0,1.0669550813747544e-05,1.0135118965414096e-08
2013-10,shadow_downside_penalty,True,0.015885978876936845,0.015959650612288812,1.9958330084630267,-0.06246375790263392,0.02104909692350944,6.314729077052831e-05,1.0524444581438544e-05,0.00235,0.48348711920571263,0.6109439677932305,0.12777482934949524,0.26128120285727435,1.5116820293989818e-18,0.010389089982854784,0.004945383918276691,0.005728139452779883,0.0043800111864878205,2013-09-30,2012-10-12,2013-09-30,252,0.05115843677858832,1.6385991058122205,1.0524844720496895,0.008475702608468286,0.006052028152642771,0.0011849213361873252,0.0007776260149882591,7.367445582551538e-05,0.1758151031410251,0.005274402137654512,0.21702789043922313,downside_penalty,0.005274402137654512,True,False,0,Optimization terminated successfully,11,-0.005274402137654512,0.11924368341445975,-0.16000000000027548,0.0,0.010756316585540257,-2.7547408798511697e-13,0.04209821378108827,1.332804022424771e-06,0.04209809826281414,0.042096765458791714,0.04209819384701888,1.9934069395155518e-08
2013-11,shadow_downside_penalty,True,-0.00970613830860843,-0.009706137784594313,1.9764611772419984,-0.07156361433776393,1.5371850502269956e-07,4.611555150680987e-10,6.285860129688447e-11,0.0023283333333333333,0.41279436245241447,0.6165882946488808,0.12603573741637716,0.2573759679347422,1.9353032407908172e-19,0.009288809082432592,0.005275449277247809,0.005615565583342384,0.0032975537154297497,2013-10-31,2012-11-14,2013-10-31,252,0.056639333422158364,1.4322344322344323,1.01316595223515,0.00783757771883054,0.005509237851547849,0.0010999477003526509,0.0007798060434057055,6.5339493579708956e-09,0.16611372021836926,0.004729431808142144,0.19728688893658497,downside_penalty,0.004729431808142144,True,False,0,Optimization terminated successfully,6,-0.004729431808142142,0.11488852163828991,-0.15598599050761514,2.220446049250313e-16,0.01511147836171009,0.004014009492384868,3.191908941047179e-07,3.191908941047179e-07,0.0,0.0,3.074370100453991e-07,1.1753884059318766e-08
2013-12,shadow_downside_penalty,True,-0.009965433468033916,-0.009949565362255513,1.9567648848780412,-0.08081588536838291,0.0045337762457130365,1.3601328737139109e-05,2.2667770412650863e-06,0.0025083333333333333,0.4173996358596536,0.6250937161374637,0.12678895824205763,0.24811732562047867,2.7755575615628914e-17,0.008747141182213114,0.0048468804850241185,0.004492489814910174,0.000958709365769667,2013-11-30,2012-12-13,2013-11-29,252,0.055647733040562176,1.339350180505415,1.0178463399879008,0.007196978472841361,0.004672774330016862,0.0010634983825667365,0.000787253997123704,1.587080949116654e-05,0.14328686823090403,0.0038855203328931583,0.1665395436421072,downside_penalty,0.0038855203328931583,True,False,0,Optimization terminated successfully,7,-0.0038855203328931583,0.1129689363975816,-0.16000000027362501,0.0,0.017031063602418406,-2.7362501153760377e-10,0.009067562492195085,6.13937716179028e-07,0.009067446833291212,0.009066832895575033,0.009067552491426073,1.000076901153113e-08
2014-01,shadow_downside_penalty,True,-0.01847846651571595,-0.018477583438268715,1.9206068704736936,-0.0978009982523812,0.0002523392565206702,7.570177695620106e-07,1.260596776768848e-07,0.002381666666666667,0.398976368778382,0.6245758285388271,0.12888382984744745,0.24654034161372543,8.471007098900807e-17,0.00959438054467296,0.004728301137934891,0.0034565433702975355,0.0001669795531398471,2013-12-31,2013-01-14,2013-12-31,252,0.06249885239925372,1.5167140825035563,1.0062724014336917,0.007453997120650822,0.005071444663610888,0.0010897325332718966,0.0007783736422655398,8.857903732677024e-07,0.15362847968053084,0.004293071021345348,0.1817764553941742,downside_penalty,0.004293071021345348,True,False,0,Optimization terminated successfully,7,-0.004293071021345348,0.11435379486166063,-0.16000000043186996,0.0,0.015646205138339378,-4.3186995646316007e-10,0.0005046885138488882,3.989500287387132e-06,0.0005045718149303722,0.000500582314642985,0.0005046785130413404,1.0000807547871048e-08
2014-02,shadow_downside_penalty,True,0.027556403020078866,0.0275564035187717,1.9735318874395988,-0.07293963895591116,1.4725004967029364e-07,4.4175014901088094e-10,5.694268466758723e-11,0.0023925,0.39660128364228237,0.6045411009477606,0.13167580809902285,0.2637830909532166,0.0,0.008676386433264032,0.004690992148090639,0.005055745548756714,0.0003618256611042677,2014-01-31,2013-02-14,2014-01-31,252,0.08436275572891518,1.2859145059565522,1.0415929203539822,0.007196542576423669,0.004804036046486181,0.0010405384460289145,0.0007390200967426806,6.529937488232709e-09,0.14892828617473258,0.0040650159497435,0.1767169197879745,downside_penalty,0.0040650159497435,True,False,0,Optimization terminated successfully,11,-0.0040650159497435,0.11174283579875255,-0.15160440733798855,0.0,0.018257164201247456,0.008395592662011453,3.059234005842188e-07,3.059234005842188e-07,0.0,0.0,2.945000993405873e-07,1.1423301243631546e-08
2014-03,shadow_downside_penalty,True,-0.010924202684754287,-0.010924202028410086,1.9519726250963831,-0.08306703424095818,1.9098017002561223e-07,5.729405100768367e-10,8.340369195281001e-11,0.0023808333333333333,0.34696436702865824,0.5973675931610166,0.12892419223736395,0.2737082146016195,5.302493340212518e-22,0.0077196472970285,0.0051949817610288124,0.005600253027740525,0.0019104039030121056,2014-02-28,2013-03-14,2014-02-28,252,0.11339196651498665,1.113762102351314,1.0224620770128354,0.006814061210646514,0.0044332213221311215,0.0010051475410472036,0.0007217358943539225,6.555182058799603e-09,0.1398313356793149,0.003711485427777199,0.16501759790751255,downside_penalty,0.003711485427777199,True,False,0,Optimization terminated successfully,1,-0.003711485427777199,0.10982609203903435,-0.14854136977506333,0.0,0.02017390796096566,0.011458630224936678,1.1038995856860198e-06,1.1038995856860198e-06,0.0,0.0,3.8196034005122445e-07,7.219392456347954e-07
2014-04,shadow_downside_penalty,True,-0.01212903767355145,-0.012129036918579344,1.928297075588848,-0.09418854872677085,2.347659667364196e-07,7.042979002092588e-10,5.067420588720532e-11,0.0023916666666666665,0.3256148187868621,0.6072457641191971,0.13059673677572134,0.2621574991050817,4.0626249692599757e-19,0.006883870061404274,0.005174916441118341,0.0057839324088242525,0.0032287805651198234,2014-03-31,2013-04-12,2014-03-31,252,0.13707367160827108,1.200068166325835,1.0331412103746398,0.006372329391121985,0.003980656160136856,0.001019729025420065,0.0007302353940048786,6.564318462404124e-09,0.12465573830267082,0.0032504207661319773,0.14730694620202434,downside_penalty,0.0032504207661319773,True,False,0,Optimization terminated successfully,12,-0.0032504207661319773,0.11061983685144712,-0.1526146331841734,0.0,0.019380163148552884,0.007385366815826605,2.818595031262028e-06,2.818595031262028e-06,1.942890293094024e-16,0.0,4.695319334728392e-07,2.3490630977891886e-06
2014-05,shadow_downside_penalty,True,0.0032516315689413754,0.0032516343358587226,1.9345671872341301,-0.09124318361630213,8.183888064728654e-07,2.4551664194185963e-09,3.1175092751736664e-10,0.002394166666666667,0.2765197939125043,0.6106412695601593,0.13262536221729535,0.25673336822254544,2.256875004340689e-19,0.005994371356748655,0.00493150289282456,0.0060889046332330355,0.003830051801523225,2014-04-30,2013-05-14,2014-04-30,252,0.22975750957350985,1.0863575268817205,1.0447038724373576,0.00587767788821233,0.0034835038981287656,0.000829562362334372,0.0007290533858986466,7.323416897267298e-09,0.12094607556535035,0.002754450512230119,0.129013939026044,downside_penalty,0.002754450512230119,True,False,0,Optimization terminated successfully,15,-0.002754450512230119,0.09977348519527852,-0.15410458444616143,0.0,0.03022651480472148,0.005895415553838573,8.638311028777436e-06,8.638311028777436e-06,2.501951761664757e-16,0.0,1.6367776129457308e-06,7.0015334158317055e-06
2014-06,shadow_downside_penalty,True,0.012753552526695352,0.012753553768349938,1.9592397914729418,-0.07965330582456032,3.6631745918569885e-07,1.0989523775570967e-09,1.4270220906320124e-10,0.0023466666666666666,0.33943738559056474,0.620472303199743,0.13330211961624835,0.24622557718400873,4.1769982866331226e-22,0.006407243043208347,0.004814785888337793,0.005633702921790268,0.0034848551635094692,2014-05-31,2013-06-13,2014-05-30,252,0.21779288699303936,1.0904572564612327,1.0030951041080474,0.006004499766194887,0.0036578264172905306,0.0007998034358204125,0.0007372756926613906,6.682237689805655e-09,0.1293395838853839,0.0029205507246291397,0.13471257392988448,downside_penalty,0.0029205507246291397,True,False,0,Optimization terminated successfully,1,-0.0029205507246291397,0.09796755192330239,-0.15861201213069584,0.0,0.03203244807669761,0.0013879878693041636,3.34480414924954e-06,3.34480414924954e-06,1.1125379315632174e-16,0.0,7.326349183713977e-07,2.6121692308781425e-06
2014-07,shadow_downside_penalty,True,0.019997802330902252,0.01999780397791766,1.9984202815416559,-0.061248394558540475,4.705758314543782e-07,1.4117274943631346e-09,2.352879157202505e-10,0.002234166666666667,0.35314159742551016,0.6101850892183341,0.13269090716607848,0.25712400361558746,2.775561213667379e-17,0.006616673431747263,0.004994677189028062,0.004526553306898135,0.003697730509359283,2014-06-30,2013-07-12,2014-06-30,252,0.11917207230039888,1.0506535947712419,1.014182424916574,0.005864029224342163,0.0036298556912486577,0.0006011265655519996,0.0007135718932843903,6.86642683814504e-09,0.14804931385821318,0.002916283797964267,0.13588467870900614,downside_penalty,0.002916283797964267,True,False,0,Optimization terminated successfully,1,-0.002916283797964267,0.0849324365988872,-0.15392700944560783,0.0,0.0450675634011128,0.006072990554392171,1.9579185882717676e-06,1.9579185882717676e-06,2.498006056011983e-16,0.0,9.411516629087564e-07,1.0167669253630111e-06
2014-08,shadow_downside_penalty,True,-0.017049876195476033,-0.017049874495670737,1.9643474631548423,-0.07725399320962167,5.358947315060392e-07,1.6076841945181176e-09,9.21211040376879e-11,0.0020958333333333337,0.39374322003188994,0.6187546259110634,0.13076761048995342,0.2504777635989831,4.7648410285264174e-21,0.005526726886575132,0.0048366103956918455,0.005257696881281052,0.002511584916524142,2014-07-31,2013-08-14,2014-07-31,252,0.11617462252637725,1.117590206185567,1.0612637362637363,0.005369095968035529,0.0032732558091867667,0.0005779675405367295,0.000721075428174826,6.825515429104322e-09,0.13615331601517003,0.002552180381011941,0.1218960405610954,downside_penalty,0.002552180381011941,True,False,0,Optimization terminated successfully,15,-0.0025521803810119414,0.08328031271819741,-0.15752916013758705,0.0,0.04671968728180259,0.002470839862412949,8.910123966629147e-06,8.910123966629147e-06,1.942890293094024e-16,0.0,1.0717894630120783e-06,7.838334503617068e-06
2014-09,shadow_downside_penalty,True,-0.021184926406919442,-0.02118492415331642,1.922732906710288,-0.09680229945575469,6.893253478581327e-07,2.0679760435743982e-09,1.8562698021730738e-10,0.0020925,0.4735930435880083,0.621730140903936,0.1336835894370167,0.24458626965904734,4.150095164611912e-19,0.005232665348210761,0.004410882480941947,0.003468699879408882,0.000615283409864896,2014-08-31,2013-09-12,2014-08-29,252,0.15117649258733565,1.016211061665607,1.0228136882129277,0.004691364730954798,0.0025988577016753827,0.0005373408614193389,0.0007207820184569965,7.029279415414775e-09,0.11211341129025958,0.0018780756832183863,0.09680115270213183,downside_penalty,0.0018780756832183863,True,False,0,Optimization terminated successfully,12,-0.0018780756832183863,0.08030000209858071,-0.15327013336160122,0.0,0.049699997901419296,0.006729866638398779,3.7079526241932993e-06,3.7079526241932993e-06,0.0,0.0,1.3786506957162655e-06,2.329301928477034e-06
