name,model_name,rank_threshold,hedge_strength,vix_strength,vol_cap,dd_start,dd_strength,borrow_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgHedge,AvgGrossExposure,MDD9Pass,CAGRRetention
logit_s_l8_c01_rq0.90_hs1.75_vs1.25_vc99.00_dd0.05_ds1.25,logit_s_l8_c01,0.9,1.75,1.25,99.0,-0.05,1.25,0.03,129.0,0.07044001900642827,0.14677992970287512,0.5373580547513729,0.877827804762288,-0.20266851921200324,0.3475627062372911,2.0787158309084957,0.6046511627906976,0.2005988032588425,0.8414779824687636,1.193913667697134,False,0.4621457634485971
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.22_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.0,1.0,0.22,-0.03,0.75,0.03,129.0,0.13514804189727592,0.1268458791371663,1.0660184691105679,2.1966849257116485,-0.13682354094538718,0.9877543072154518,3.90673921240436,0.6201550387596899,0.1508417698170399,0.4678032666874069,1.0,False,0.8866848118751887
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.22_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.0,1.0,0.22,-0.03,1.0,0.03,129.0,0.1334714090549085,0.1231899114209031,1.0818470866681065,2.2593796589148023,-0.09888301221516549,1.3497910921694016,3.845153006565563,0.6434108527131783,0.1617846517234964,0.5312886590355912,1.0,False,0.8756846904117324
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.22_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.0,1.0,0.22,-0.03,1.25,0.03,129.0,0.12661466812582156,0.1214499313855974,1.045101670765782,2.203184004943263,-0.12948480404455442,0.9778341872630454,3.602347162221194,0.6356589147286822,0.17494439340812445,0.6770558902817242,1.0431891252257264,False,0.8306987035233281
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.22_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.0,1.0,0.22,-0.05,0.75,0.03,129.0,0.142344448230719,0.13149893615527714,1.0814111148163388,2.207661208389614,-0.1333546422531131,1.067412771132053,4.181369627075802,0.6201550387596899,0.14629949790231855,0.4289961661951295,1.0,False,0.933899289468556
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.22_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.0,1.0,0.22,-0.05,1.0,0.03,129.0,0.14173316340884168,0.12824820499485517,1.1013995973081347,2.2516968400904585,-0.12620220237281687,1.1230641046195409,4.157379037774218,0.6589147286821705,0.14178411866538354,0.5364020723447979,1.0,False,0.9298887469576964
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.22_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.0,1.0,0.22,-0.05,1.25,0.03,129.0,0.13037386192357459,0.12416411719930164,1.0520516704570195,2.178189682638349,-0.13650032670985857,0.9551175815182755,3.733684749737566,0.6434108527131783,0.16446794917459043,0.6142385378034354,1.0308725793465408,False,0.8553621762497517
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.30_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.0,1.0,0.3,-0.03,0.75,0.03,129.0,0.13318949136805647,0.13525073392473677,0.9947697495937592,1.9722359628285164,-0.14787393653149772,0.9006961909050591,3.8348844992038185,0.627906976744186,0.15868976572209473,0.4721423604870724,1.0,False,0.8738350732983695
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.30_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.0,1.0,0.3,-0.03,1.0,0.03,129.0,0.1261169564559228,0.13013064060453483,0.9801000048740782,1.9596566818815897,-0.11724840799815484,1.0756389669521784,3.585276069296582,0.6434108527131783,0.17523097145499963,0.5241626026860186,1.0,False,0.8274332964023896
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.30_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.0,1.0,0.3,-0.03,1.25,0.03,129.0,0.11381667546516394,0.12802478342924703,0.9074611663163499,1.8245419760758965,-0.12885856589054645,0.8832682148724268,3.1860122623282625,0.6356589147286822,0.18850122635826075,0.6813882681715282,1.0437240528165852,False,0.7467331087918815
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.30_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.0,1.0,0.3,-0.05,0.75,0.03,129.0,0.1450271758060231,0.14204489941996498,1.0275051107696134,2.0627296852105768,-0.13934363159933116,1.0407879724495368,4.288148217499133,0.6201550387596899,0.14582754260133643,0.4289608585842759,1.0,False,0.9515002384873285
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.30_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.0,1.0,0.3,-0.05,1.0,0.03,129.0,0.14277529217263907,0.13791105079024696,1.0396523862365594,2.1329841537654546,-0.1291440158095376,1.1055509717399912,4.198353964013209,0.6356589147286822,0.15312300484751254,0.480087217374585,1.0,False,0.9367259880594192
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc0.30_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.0,1.0,0.3,-0.05,1.25,0.03,129.0,0.1273481953649891,0.13443090726877852,0.9609007235150031,1.9509588502242383,-0.1481735282850294,0.8594530807150634,3.6276409447447517,0.6434108527131783,0.16993189610016907,0.6495548863783278,1.0497195967153898,False,0.8355112590952465
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc99.00_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.0,1.0,99.0,-0.03,0.75,0.03,129.0,0.12564573432450543,0.14413676890575874,0.895799713702684,1.6225679992351218,-0.1805560771489696,0.695882056746504,3.5691811985890194,0.627906976744186,0.16109777897439853,0.4673094943318505,1.0,False,0.8243416829311059
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc99.00_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.0,1.0,99.0,-0.03,1.0,0.03,129.0,0.11111186921758343,0.1370563518955805,0.8392373787566505,1.4948694573670585,-0.17871064639634793,0.6217417454310885,3.103817725057414,0.6434108527131783,0.17986851881069613,0.5304433252385953,1.0,False,0.7289873051152164
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc99.00_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.0,1.0,99.0,-0.03,1.25,0.03,129.0,0.0903721925027463,0.1222040702094995,0.7707267762241775,1.335554839804939,-0.17738523717153032,0.5094685101407679,2.53471274212964,0.6356589147286822,0.16652432266871828,0.7567119111528542,1.0531745836911255,False,0.5929175841774523
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc99.00_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.0,1.0,99.0,-0.05,0.75,0.03,129.0,0.13752654175246382,0.15041943725393409,0.934816042551503,1.7215312069159758,-0.1805560771489696,0.76168326164395,3.995641745662935,0.6201550387596899,0.14647417174147911,0.4241662132514293,1.0,False,0.9022897712000559
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc99.00_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.0,1.0,99.0,-0.05,1.0,0.03,129.0,0.133691033984636,0.14588675201479942,0.9358784796385518,1.7363465039799082,-0.17871064639634793,0.748086567199435,3.853169850448857,0.6356589147286822,0.15596349874478402,0.47643871596407134,1.0,False,0.8771256146512899
logit_s_l8_c01_rq0.95_hs1.00_vs1.00_vc99.00_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.0,1.0,99.0,-0.05,1.25,0.03,129.0,0.1110710027700268,0.13822503420491172,0.832808524026662,1.5101188741010954,-0.17738523717153032,0.6261569707890735,3.1025907495175478,0.6589147286821705,0.1749204951105774,0.703766528152037,1.050283239337726,False,0.7287191868513107
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.22_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.0,1.25,0.22,-0.03,0.75,0.03,129.0,0.13164874794370474,0.12613816643000045,1.0466596068253957,2.1034009803193014,-0.13682354094538718,0.9621790741130728,3.7792028897312546,0.6589147286821705,0.15439257733848322,0.5066241307696322,1.0,False,0.8637265006976089
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.22_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.0,1.25,0.22,-0.03,1.0,0.03,129.0,0.13286483381833825,0.12150995953359074,1.0906705764231341,2.2891269456738086,-0.098180100814242,1.353276608156272,3.82309006172573,0.6744186046511628,0.1652827031583698,0.5441866707098026,1.0,False,0.8717050467411622
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.22_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.0,1.25,0.22,-0.03,1.25,0.03,129.0,0.12742426097119952,0.12037792350419756,1.0593748937426275,2.2353705878447054,-0.12948480404455542,0.9840866031457493,3.6302730658874323,0.6666666666666666,0.17507845807860778,0.6896213894108222,1.0431891252257275,False,0.8360103134417691
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.22_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.0,1.25,0.22,-0.05,0.75,0.03,129.0,0.14052621856913894,0.13065489348791118,1.0752302404743839,2.1882472808631546,-0.1333546422531131,1.053778227700644,4.110377299899741,0.6589147286821705,0.1555085304421576,0.41524153963329374,1.0,False,0.921970173790732
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.22_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.0,1.25,0.22,-0.05,1.0,0.03,129.0,0.13928062716546874,0.1269292609696491,1.0944054006242439,2.2337756003285425,-0.11977188362653823,1.1628824975297283,4.062376389664358,0.6666666666666666,0.1570292792929299,0.5068435064989812,1.0,False,0.9137980466630882
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.22_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.0,1.25,0.22,-0.05,1.25,0.03,129.0,0.12798836649172673,0.12432583140372673,1.0338153117751432,2.0598297451594174,-0.14792979819662455,0.8651966544401544,3.649847098919096,0.6744186046511628,0.16562321062673205,0.6772656303719179,1.0516711877887868,False,0.8397113200588433
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.30_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.0,1.25,0.3,-0.03,0.75,0.03,129.0,0.13065523695191184,0.1338540583710692,0.9868685406965674,1.9489489834177904,-0.14787393653149794,0.8835582524989559,3.7436878963101488,0.6511627906976745,0.16466799836746052,0.4778310141492889,1.0,False,0.8572082330668918
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.30_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.0,1.25,0.3,-0.03,1.0,0.03,129.0,0.12614778019687622,0.1286965137880484,0.9897942868137289,1.9888523540678966,-0.11724840799815484,1.0759018595703358,3.5863311625999326,0.6744186046511628,0.1788123032757192,0.5346833177843123,1.0,False,0.8276355260652459
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.30_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.0,1.25,0.3,-0.03,1.25,0.03,129.0,0.1137609684478289,0.12709318233584296,0.9127943385399382,1.8336645512148135,-0.12885856589054745,0.8828359035475961,3.184299700695198,0.6666666666666666,0.18924235155651653,0.6930161751482752,1.043724052816586,False,0.7463676239095819
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.30_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.0,1.25,0.3,-0.05,0.75,0.03,129.0,0.1419458723081819,0.14085627836891737,1.0156442441030311,2.034031390194889,-0.13934363159933116,1.018674988436739,4.165712847965551,0.6511627906976745,0.1549631313740554,0.42592484718080925,1.0,False,0.9312842962216585
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.30_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.0,1.25,0.3,-0.05,1.0,0.03,129.0,0.13910427182114282,0.13750084943589494,1.0187950649427302,2.033257812929466,-0.13292675138203336,1.0464731167720722,4.055621491124466,0.6821705426356589,0.14687182822971145,0.5612396175546674,1.0,False,0.9126410072926942
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc0.30_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.0,1.25,0.3,-0.05,1.25,0.03,129.0,0.12679201954559316,0.13361059111083146,0.9622551052847994,1.9530190578318405,-0.14626743364404038,0.8668506473844136,3.608447959699639,0.6666666666666666,0.16880172166278795,0.6544215844318986,1.0475693093262843,False,0.8318622779863271
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc99.00_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.0,1.25,99.0,-0.03,0.75,0.03,129.0,0.1186039546744424,0.1414151065446016,0.8655849163832663,1.5453907234543458,-0.1805560771489696,0.6568815436579685,3.3363435668540404,0.6434108527131783,0.16735153945185877,0.48066763894890757,1.0,False,0.7781416864189217
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc99.00_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.0,1.25,99.0,-0.03,1.0,0.03,129.0,0.10473756444686022,0.13232642540926157,0.8206822824237833,1.4486516103180962,-0.17871064639634793,0.5860734464278711,2.917665883434309,0.6666666666666666,0.1798618706699039,0.5662919773294526,1.0,False,0.6871665051456554
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc99.00_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.0,1.25,99.0,-0.03,1.25,0.03,129.0,0.09133074094838833,0.12214364468106347,0.7783001486212995,1.3480623841996204,-0.17738523717153032,0.5148722768855456,2.5587695786897386,0.6434108527131783,0.1694475766910788,0.7586498956489752,1.053174583691124,False,0.5992064681025585
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc99.00_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.0,1.25,99.0,-0.05,0.75,0.03,129.0,0.13446542269254147,0.1492888211197397,0.9225239390461762,1.6937263054752092,-0.1805560771489696,0.7447294204425998,3.881558031938282,0.6511627906976745,0.1556097605141981,0.4211302018479627,1.0,False,0.8822062558218763
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc99.00_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.0,1.25,99.0,-0.05,1.0,0.03,129.0,0.12340292890270765,0.1438694468566091,0.8831398236109834,1.5864834130779972,-0.17871064639634793,0.6905180602896049,3.4934713188515594,0.6744186046511628,0.15047775539258387,0.5722015858668371,1.0,False,0.8096269932058121
logit_s_l8_c01_rq0.95_hs1.00_vs1.25_vc99.00_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.0,1.25,99.0,-0.05,1.25,0.03,129.0,0.10478593433630823,0.13470699775906622,0.8086198594078744,1.4570732666531505,-0.17738523717153032,0.5907252261076323,2.919039459439277,0.6511627906976745,0.16268255554574476,0.7340804191058448,1.052867156069227,False,0.6874838522986259
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.22_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.25,1.0,0.22,-0.03,0.75,0.03,129.0,0.13520315530556792,0.12832145869334732,1.055663306288222,2.1228056746378385,-0.13682354094538718,0.9881571136909398,3.9087787440402946,0.6201550387596899,0.15537511707409687,0.48524512715252316,1.0310077519379846,False,0.8870464021829516
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.22_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.25,1.0,0.22,-0.03,1.0,0.03,129.0,0.13352644105976497,0.1247090769082355,1.0706265778633903,2.1767250835747647,-0.09888301221516549,1.3503476286626135,3.847160386832206,0.6434108527131783,0.16631799898055344,0.5487305195007075,1.0310077519379846,False,0.8760457466444994
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.22_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.25,1.0,0.22,-0.03,1.25,0.03,129.0,0.12666936722400135,0.12299164886592223,1.0339867205559006,2.1189321134360966,-0.12948480404455442,0.9782566236916549,3.6042277845513575,0.6356589147286822,0.1794777406651815,0.6944977507468405,1.074196877163711,False,0.8310575756083277
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.22_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.25,1.0,0.22,-0.05,0.75,0.03,129.0,0.1423999110370331,0.13292179439941013,1.0716723863805537,2.1396842850758366,-0.1333546422531131,1.0678286757108286,4.183552530815291,0.6201550387596899,0.15083284515937556,0.44643802666024573,1.0310077519379846,False,0.9342631721211812
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.22_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.25,1.0,0.22,-0.05,1.0,0.03,129.0,0.14178859653621623,0.12970687856182253,1.0908960909929155,2.1786115098822116,-0.12620220237281687,1.123503345190088,4.159549417113384,0.6589147286821705,0.14631746592244055,0.5538439328099142,1.0310077519379846,False,0.9302524348915188
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.22_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.25,1.0,0.22,-0.05,1.25,0.03,129.0,0.13042874353713985,0.12567193841918442,1.0413722746519576,2.1011567920238288,-0.13650032670985857,0.9555196436589906,3.7356339374748795,0.6434108527131783,0.16900129643164744,0.6316803982685516,1.0618803312845253,False,0.8557222457891721
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.30_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.25,1.0,0.3,-0.03,0.75,0.03,129.0,0.1332452195645184,0.13663075247314355,0.9865095649410047,1.918347220441025,-0.14787393653149772,0.9010730537773751,3.8369123561931424,0.627906976744186,0.1632231129791517,0.4895842209521887,1.0310077519379846,False,0.8742006971335528
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.30_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.25,1.0,0.3,-0.03,1.0,0.03,129.0,0.12617233683799167,0.1315654679039154,0.9712673772821276,1.9009327414731456,-0.11724840799815484,1.0761113007178509,3.5871719352965314,0.6434108527131783,0.17976431871205664,0.5416044631511349,1.0310077519379846,False,0.8277966382826488
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.30_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.25,1.0,0.3,-0.03,1.25,0.03,129.0,0.11387145094180395,0.12948474818200634,0.8991153505246683,1.7677235822739705,-0.12885856589054645,0.8836932970255724,3.1876970007436127,0.6356589147286822,0.19303457361531778,0.6988301286366445,1.0747318047545695,False,0.747092481983813
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.30_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.25,1.0,0.3,-0.05,0.75,0.03,129.0,0.14508348615825772,0.14335789821487455,1.0197977746213986,2.01014747789804,-0.13934363159933116,1.0411920838652386,4.290415756804663,0.6201550387596899,0.15036088985839344,0.44640271904939216,1.0310077519379846,False,0.951869681753963
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.30_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.25,1.0,0.3,-0.05,1.0,0.03,129.0,0.1428314917813358,0.13926340859177277,1.0313100903959695,2.0726941932137217,-0.1291440158095376,1.1059861417968029,4.200574020818401,0.6356589147286822,0.15765635210456955,0.49752907783970124,1.0310077519379846,False,0.9370947047553119
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc0.30_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.25,1.0,0.3,-0.05,1.25,0.03,129.0,0.12740363629714646,0.13582006676697247,0.9528706957606866,1.894454161780622,-0.1481735282850294,0.859827242907184,3.6295592129601526,0.6434108527131783,0.17446524335722607,0.6669967468434441,1.0807273486533744,False,0.8358749982350078
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc99.00_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.25,1.0,99.0,-0.03,0.75,0.03,129.0,0.1257010915327279,0.14543325685487926,0.889493122677249,1.5904842741073806,-0.1805560771489696,0.6961886496294276,3.57106855374697,0.627906976744186,0.1656311262314555,0.48475135479696674,1.0310077519379846,False,0.824704872771444
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc99.00_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.25,1.0,99.0,-0.03,1.0,0.03,129.0,0.11116651167677571,0.13842126209264982,0.8327262533613115,1.4634739365588347,-0.17871064639634793,0.6220475048264806,3.105458999643038,0.6434108527131783,0.1844018660677531,0.5478851857037116,1.0310077519379846,False,0.7293458056008256
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc99.00_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.25,1.0,99.0,-0.03,1.25,0.03,129.0,0.09042581502238956,0.12373637979645698,0.7631559505016716,1.3024720579169085,-0.17738523717153032,0.5097708042916131,2.5360530784425372,0.6356589147286822,0.17105766992577523,0.7741537716179704,1.0841823356291098,False,0.5932693930018693
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc99.00_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.25,1.0,99.0,-0.05,0.75,0.03,129.0,0.13758248323716904,0.15166067244209852,0.9287754448766844,1.6890683324997555,-0.1805560771489696,0.7619930905103528,3.9977546098293693,0.6201550387596899,0.1510075189985361,0.4416080737165456,1.0310077519379846,False,0.9026567943854867
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc99.00_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.25,1.0,99.0,-0.05,1.0,0.03,129.0,0.1337467868460509,0.14716679083207174,0.9293977014980874,1.7009597038955508,-0.17871064639634793,0.7483985400031775,3.8552073765891897,0.6356589147286822,0.160496846001841,0.49388057642918765,1.0310077519379846,False,0.8774914003093075
logit_s_l8_c01_rq0.95_hs1.25_vs1.00_vc99.00_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.25,1.0,99.0,-0.05,1.25,0.03,129.0,0.11112564321948137,0.1395785030171314,0.8264825147661095,1.477764549228835,-0.17738523717153032,0.6264650034660079,3.1042313752880832,0.6589147286821705,0.1794538423676344,0.7212083886171532,1.0812909912757103,False,0.7290776741513504
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.22_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.25,1.25,0.22,-0.03,0.75,0.03,129.0,0.13170369145519967,0.12762244256858166,1.0364002324386083,2.0354511061841083,-0.13682354094538718,0.9625806388665888,3.781175840428282,0.6589147286821705,0.15892592459554025,0.5240659912347485,1.0310077519379846,False,0.8640869763395029
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.22_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.25,1.25,0.22,-0.03,1.0,0.03,129.0,0.13291983637291382,0.12304999156855356,1.0790048936561194,2.2022547246747073,-0.098180100814242,1.353836829159504,3.825085923927937,0.6744186046511628,0.16981605041542677,0.561628531174919,1.0310077519379846,False,0.8720659097553195
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.22_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.25,1.25,0.22,-0.03,1.25,0.03,129.0,0.1274789993765173,0.12193309559882237,1.0478660838953702,2.1481979971399605,-0.12948480404455542,0.9845093431400033,3.6321682670673443,0.6666666666666666,0.17961180533566481,0.7070632498759384,1.074196877163712,False,0.8363694434146506
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.22_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.25,1.25,0.22,-0.05,0.75,0.03,129.0,0.14058159309724605,0.13208711131022388,1.0654203624364473,2.120459177236373,-0.1333546422531131,1.0541934702986633,4.112523141759918,0.6589147286821705,0.16004187769921463,0.43268340009841,1.0310077519379846,False,0.922333477264079
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.22_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.25,1.25,0.22,-0.05,1.0,0.03,129.0,0.13933594121795045,0.12840329261709055,1.0837438147210456,2.1600607950646893,-0.11977188362653823,1.1633443258888294,4.064497172422901,0.6666666666666666,0.1615626265499869,0.5242853669640976,1.0310077519379846,False,0.9141609533654738
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.22_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.25,1.25,0.22,-0.05,1.25,0.03,129.0,0.12804313228534703,0.1258320566543222,1.0233811402230206,1.9925967330784886,-0.14792979819662455,0.8655668691926107,3.6517525188152926,0.6744186046511628,0.170156557883789,0.6947074908370342,1.0826789397267713,False,0.8400706297220223
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.30_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.25,1.25,0.3,-0.03,0.75,0.03,129.0,0.13071084051835458,0.13524869984208734,0.9784978699732253,1.895052066096321,-0.14787393653149794,0.8839342725586565,3.7456675292477137,0.6511627906976745,0.16920134562451752,0.49527287461440517,1.0310077519379846,False,0.8575730392243376
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.30_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.25,1.25,0.3,-0.03,1.0,0.03,129.0,0.12620316209480076,0.13014717769307993,0.9806380883832339,1.9272931616862155,-0.11724840799815484,1.0763742062645905,3.588227586524988,0.6744186046511628,0.1833456505327762,0.5521251782494286,1.0310077519379846,False,0.8279988778907931
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.30_dd0.03_ds1.25,logit_s_l8_c01,0.95,1.25,1.25,0.3,-0.03,1.25,0.03,129.0,0.11381574118489923,0.12856375348413784,0.9042528676535981,1.7758176687877776,-0.12885856589054745,0.8832609644404579,3.185983533521324,0.6666666666666666,0.19377569881357354,0.7104580356133914,1.0747318047545706,False,0.7467269791276324
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.30_dd0.05_ds0.75,logit_s_l8_c01,0.95,1.25,1.25,0.3,-0.05,0.75,0.03,129.0,0.14200203112751963,0.1421806713712522,1.0079012319342622,1.9816074760674245,-0.13934363159933116,1.019078012376141,4.167915644403361,0.6511627906976745,0.15949647863111244,0.4433667076459255,1.0310077519379846,False,0.931652745305053
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.30_dd0.05_ds1.00,logit_s_l8_c01,0.95,1.25,1.25,0.3,-0.05,1.0,0.03,129.0,0.13916029089574078,0.13885768890973915,1.0105986452295128,1.9786714055624606,-0.13292675138203336,1.0468945449196463,4.057766072112116,0.6821705426356589,0.1514051754867685,0.5786814780197836,1.0310077519379846,False,0.9130085395330729
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc0.30_dd0.05_ds1.25,logit_s_l8_c01,0.95,1.25,1.25,0.3,-0.05,1.25,0.03,129.0,0.12684743312603608,0.13500828372555948,0.9541020396905573,1.8958047946176593,-0.14626743364404038,0.867229498500225,3.610356078814361,0.6666666666666666,0.17333506891984496,0.6718634448970149,1.0785770612642689,False,0.8322258376758392
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc99.00_dd0.03_ds0.75,logit_s_l8_c01,0.95,1.25,1.25,99.0,-0.03,0.75,0.03,129.0,0.1186589655807595,0.14273728202963473,0.8592778767458636,1.514687729015093,-0.1805560771489696,0.6571862185666492,3.3381077992897854,0.6434108527131783,0.17188488670891577,0.4981094994140239,1.0310077519379846,False,0.7785026042275269
logit_s_l8_c01_rq0.95_hs1.25_vs1.25_vc99.00_dd0.03_ds1.00,logit_s_l8_c01,0.95,1.25,1.25,99.0,-0.03,1.0,0.03,129.0,0.1047918934293468,0.13374060193754833,0.8138303306114827,1.4166758561667532,-0.17871064639634793,0.5863774517212439,2.9192087223791225,0.6666666666666666,0.18439521792696087,0.5837338377945689,1.0310077519379846,False,0.6875229489604471
