Period,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
cost_0.5x_locked,CalibratedOAPRiskCommittee,103.0,0.1814777547317845,0.1482804632513738,1.2046962267635823,2.2934417606006843,-0.1282537430156485,1.4149899290630608,4.1845872639402755,0.6310679611650486,0.1393515828111214
cost_0.5x_full,SelectedMediumHorizonOAPVol15,232.0,0.15209538841920467,0.1415588299983009,1.0753828391540037,2.0461440659241306,-0.1297324800028158,1.1723770979781123,15.444593162857084,0.6120689655172413,0.12192646830116607
cost_0.5x_locked,SelectedMediumHorizonOAPVol15,103.0,0.18184154781054263,0.14494531956257944,1.2312385131352876,2.3827448714185175,-0.12500996774689233,1.454616388500453,4.195659735635006,0.6310679611650486,0.14271238270326117
cost_1.0x_full,ExistingStructureVol15,232.0,0.148539965973276,0.14203031872057825,1.0503500627999331,1.9724954092690203,-0.13038427811873865,1.1392475236776884,14.548721568559303,0.6077586206896551,0.11828930313907803
cost_1.0x_locked,ExistingStructureVol15,103.0,0.17737576316720993,0.14614026156233187,1.1962723411055378,2.2512928684328632,-0.12557237529490917,1.4125380900905913,4.061513189879161,0.6310679611650486,0.13329693640809356
cost_1.0x_full,ExistingStructureIndexVolumeVol15,232.0,0.14900773029436887,0.1410398026021986,1.0595829878680865,2.0148920563060035,-0.13596402218589287,1.095934997352773,14.663704847798858,0.6120689655172413,0.12771876422712874
cost_1.0x_locked,ExistingStructureIndexVolumeVol15,103.0,0.17751743762071825,0.14429194814185925,1.2104456825749759,2.3281690512997164,-0.12946925858945757,1.3711165071518618,4.065709991654454,0.6310679611650486,0.1417116550940037
cost_1.0x_full,JointStructureOAPVol15,232.0,0.14832711141550758,0.14182219814251587,1.050337524707752,1.9787403502745442,-0.13109573642345584,1.1314411548548933,14.49668234753998,0.6120689655172413,0.1193307938558512
cost_1.0x_locked,JointStructureOAPVol15,103.0,0.17727201294006245,0.1456268262848253,1.1993145306767408,2.2722521597164973,-0.12557237529490883,1.4117118715301527,4.058442240142729,0.6310679611650486,0.1300506555693719
cost_1.0x_full,JointStructureIndexVolumeOAPVol15,232.0,0.14917155959301098,0.1409324193425064,1.061305606866533,2.01691888414167,-0.13190364461610526,1.130913099688508,14.704179842097448,0.6120689655172413,0.1256217646422833
cost_1.0x_locked,JointStructureIndexVolumeOAPVol15,103.0,0.1774218805651986,0.14395316421534382,1.2123733678131883,2.3350836289467694,-0.1264780950776776,1.4027874190881309,4.062878898504908,0.6310679611650486,0.1365458750472149
cost_1.0x_full,SignalBlendStructureOAPVol15,232.0,0.146513725508145,0.14157349420189844,1.0406630971122157,1.953467381385121,-0.12756212191844696,1.148567641433671,14.060442640567397,0.6077586206896551,0.11574524644351937
cost_1.0x_locked,SignalBlendStructureOAPVol15,103.0,0.17292398832461808,0.145792081122381,1.1724569830024762,2.1960822733970256,-0.12557237529490906,1.3770862255213607,3.931573244034982,0.6310679611650486,0.1309137362215022
cost_1.0x_full,SignalBlendStructureIndexVolumeOAPVol15,232.0,0.14661901464999882,0.14140454397066374,1.0423737832823659,1.9623194266047128,-0.12888273793122407,1.137615610930297,14.085427430056331,0.6077586206896551,0.11667029280168215
cost_1.0x_locked,SignalBlendStructureIndexVolumeOAPVol15,103.0,0.1731181851037802,0.14535768878141134,1.1766382169609844,2.2168168516201554,-0.12557237529490894,1.3786327183603007,3.9371639564825434,0.6310679611650486,0.13108712548936585
cost_1.0x_full,TrendOverrideStructureOAPVol15,232.0,0.148539965973276,0.14203031872057825,1.0503500627999331,1.9724954092690203,-0.13038427811873865,1.1392475236776884,14.548721568559303,0.6077586206896551,0.11828930313907803
cost_1.0x_locked,TrendOverrideStructureOAPVol15,103.0,0.17737576316720993,0.14614026156233187,1.1962723411055378,2.2512928684328632,-0.12557237529490917,1.4125380900905913,4.061513189879161,0.6310679611650486,0.13329693640809356
cost_1.0x_full,TrendOverrideStructureIndexVolumeOAPVol15,232.0,0.14914316907411473,0.1425346011838697,1.0508075347736554,1.9837870502642012,-0.13291867414029412,1.1220633220934468,14.69715821669885,0.6077586206896551,0.11660251644213356
cost_1.0x_locked,TrendOverrideStructureIndexVolumeOAPVol15,103.0,0.17886978919325225,0.1466664919131035,1.2011273342309097,2.295124653316149,-0.12572376206937363,1.422720623763652,4.105963754447955,0.6310679611650486,0.12757244000113963
cost_1.0x_full,CalibratedOAPRiskCommittee,232.0,0.15138270565245415,0.1443670814372783,1.0528615044098,1.988125335624659,-0.1306081539215238,1.1590601436983237,15.26092655859625,0.6077586206896551,0.12410786066143499
cost_1.0x_locked,CalibratedOAPRiskCommittee,103.0,0.17830366644208584,0.14834340877388769,1.1858937910262677,2.2446400241849465,-0.12994057590056507,1.3721939063786346,4.089070038514228,0.6310679611650486,0.1393515828111214
cost_1.0x_full,SelectedMediumHorizonOAPVol15,232.0,0.14946609618682882,0.14149718286078403,1.059477486493822,2.0061585732038996,-0.12982263823850382,1.1513099580693855,14.777213423842866,0.6120689655172413,0.12192646830116607
cost_1.0x_locked,SelectedMediumHorizonOAPVol15,103.0,0.1785694984348749,0.1450011749594489,1.2114625945539081,2.330611718743151,-0.12557237529490894,1.4220444426212475,4.096995089697068,0.6310679611650486,0.14271238270326117
cost_2.0x_full,ExistingStructureVol15,232.0,0.1434690845717992,0.14197241559692658,1.0192508212990283,1.8954573228281988,-0.1329678332711235,1.0789758774158822,13.355872390709225,0.6077586206896551,0.11828930313907803
cost_2.0x_locked,ExistingStructureVol15,103.0,0.171325417320755,0.1462921124026342,1.1595511991213274,2.158347518615855,-0.1266969699289091,1.3522455779083538,3.885817981651206,0.6310679611650486,0.13329693640809356
cost_2.0x_full,ExistingStructureIndexVolumeVol15,232.0,0.14351928485508703,0.1410022645354378,1.025530992311053,1.9301781951635657,-0.13909858043722367,1.0317810893825652,13.367212977427018,0.6120689655172413,0.12771876422712874
cost_2.0x_locked,ExistingStructureIndexVolumeVol15,103.0,0.17106795619310056,0.14443434829833576,1.1709114182570464,2.226002078953354,-0.1324802086659973,1.2912717900708386,3.8784929314442005,0.6310679611650486,0.1417116550940037
cost_2.0x_full,JointStructureOAPVol15,232.0,0.14321148180536936,0.14175473587463103,1.018966698488212,1.900862225317214,-0.13373205024576773,1.0708837675200573,13.297821554194062,0.6120689655172413,0.1193307938558512
cost_2.0x_locked,JointStructureOAPVol15,103.0,0.1713577996987059,0.1457607092362696,1.163389228959428,2.180138217087809,-0.12669696992890922,1.3525011671143854,3.8867401604366996,0.6310679611650486,0.1300506555693719
cost_2.0x_full,JointStructureIndexVolumeOAPVol15,232.0,0.14378250025075912,0.1408771250483295,1.027969509235992,1.933354854613336,-0.13457027235466035,1.0684566341057846,13.426824746126558,0.6120689655172413,0.1256217646422833
cost_2.0x_locked,JointStructureIndexVolumeOAPVol15,103.0,0.17121465867873198,0.14409983157902326,1.1741657738095757,2.235246888406944,-0.1297693748646893,1.3193764619522728,3.882665280666844,0.6310679611650486,0.1365458750472149
cost_2.0x_full,SignalBlendStructureOAPVol15,232.0,0.1415624658042467,0.14152601343360852,1.0100927665702093,1.877720375314595,-0.13037808816115315,1.0857841819958975,12.931845193854398,0.6077586206896551,0.11574524644351937
cost_2.0x_locked,SignalBlendStructureOAPVol15,103.0,0.1669995992145159,0.145982300481889,1.1360348934251374,2.1049427528247437,-0.12805977187322637,1.304075407691951,3.764352062174835,0.6310679611650486,0.1309137362215022
cost_2.0x_full,SignalBlendStructureIndexVolumeOAPVol15,232.0,0.14162785834493152,0.1413551177916093,1.0115313291783514,1.8857258139164206,-0.1317582077917142,1.0749072920665363,12.946174456030523,0.6077586206896551,0.11667029280168215
cost_2.0x_locked,SignalBlendStructureIndexVolumeOAPVol15,103.0,0.16718369502362007,0.14554269610936493,1.14008061463145,2.1245775101685003,-0.12824927288396804,1.30358396008122,3.769452168020622,0.6310679611650486,0.13108712548936585
cost_2.0x_full,TrendOverrideStructureOAPVol15,232.0,0.1434690845717992,0.14197241559692658,1.0192508212990283,1.8954573228281988,-0.1329678332711235,1.0789758774158822,13.355872390709225,0.6077586206896551,0.11828930313907803
cost_2.0x_locked,TrendOverrideStructureOAPVol15,103.0,0.171325417320755,0.1462921124026342,1.1595511991213274,2.158347518615855,-0.1266969699289091,1.3522455779083538,3.885817981651206,0.6310679611650486,0.13329693640809356
cost_2.0x_full,TrendOverrideStructureIndexVolumeOAPVol15,232.0,0.14414903937378853,0.1424561116532969,1.0204344841130581,1.9083075575110577,-0.14079168500511074,1.0238462546176355,13.510256852256342,0.6077586206896551,0.11660251644213356
cost_2.0x_locked,TrendOverrideStructureIndexVolumeOAPVol15,103.0,0.17307401194759509,0.14678409244092916,1.1663085824792367,2.2047198334874105,-0.12684752810461442,1.3644255787535449,3.9358916429743633,0.6310679611650486,0.12757244000113963
cost_2.0x_full,CalibratedOAPRiskCommittee,232.0,0.146046390766565,0.14430730515808762,1.0207290525434278,1.90769975848354,-0.13330854832177064,1.0955515801886062,13.950051909873402,0.6077586206896551,0.12410786066143499
cost_2.0x_locked,CalibratedOAPRiskCommittee,103.0,0.17197474714186933,0.14849356221074167,1.1481491218355984,2.1482071107191376,-0.13330854832177064,1.290050407921096,3.904346437225698,0.6310679611650486,0.1393515828111214
cost_2.0x_full,SelectedMediumHorizonOAPVol15,232.0,0.1442203366992858,0.14139737699958121,1.0274544619632315,1.9266445056765151,-0.13000294200475782,1.1093620996208506,13.526542651564156,0.6120689655172413,0.12192646830116607
cost_2.0x_locked,SelectedMediumHorizonOAPVol15,103.0,0.1720460291397854,0.14513851809988457,1.1717494544341343,2.2275359862403166,-0.12669696992890922,1.3579332578855037,3.906385197169456,0.6310679611650486,0.14271238270326117
cost_3.0x_full,ExistingStructureVol15,232.0,0.13841409644614866,0.14194402533938574,0.9879207516836909,1.8192024319312783,-0.13844247287548417,0.999795030898061,12.2594725520531,0.6077586206896551,0.11828930313907803
cost_3.0x_locked,ExistingStructureVol15,103.0,0.1652981099764872,0.1464762627237764,1.1226585989437168,2.0668329515884976,-0.12782127063716742,1.2931972053829857,3.7175025723143773,0.6310679611650486,0.13329693640809356
cost_3.0x_full,ExistingStructureIndexVolumeVol15,232.0,0.13805025237731505,0.1409943749221086,0.9912523755782003,1.8464343605550955,-0.14837866205491257,0.9303915432680264,12.183942169730983,0.6120689655172413,0.12771876422712874
cost_3.0x_locked,ExistingStructureIndexVolumeVol15,103.0,0.16464544671504044,0.1446092397064024,1.1312008132782183,2.125500124849758,-0.13548575098767401,1.2152233390950409,3.6996690451565204,0.6310679611650486,0.1417116550940037
cost_3.0x_full,JointStructureOAPVol15,232.0,0.1381121612265337,0.14171658198538467,0.9873617604416302,1.8237728342752244,-0.141543806372613,0.9757555965603644,12.196762595196118,0.6077586206896551,0.1193307938558512
cost_3.0x_locked,JointStructureOAPVol15,103.0,0.1654655047954865,0.14592620413478416,1.127285605882391,2.0893992911944426,-0.12782127063716753,1.2945068060321165,3.722088727905534,0.6310679611650486,0.1300506555693719
cost_3.0x_full,JointStructureIndexVolumeOAPVol15,232.0,0.1384119081555184,0.1408520498620314,0.99439384443993,1.8507435195345079,-0.1419368977614941,0.9751650933508568,12.259016960558085,0.6120689655172413,0.1256217646422833
cost_3.0x_locked,JointStructureIndexVolumeOAPVol15,103.0,0.165031994726063,0.14427920057096946,1.135778389040212,2.1370230460005835,-0.13305325331764373,1.240345430202109,3.7102220262803174,0.6310679611650486,0.1365458750472149
cost_3.0x_full,SignalBlendStructureOAPVol15,232.0,0.13662613939586543,0.14150840320135855,0.9792951571877826,1.8027463035124394,-0.1368141049037409,0.9986261247843727,11.89253293077024,0.6077586206896551,0.11574524644351937
cost_3.0x_locked,SignalBlendStructureOAPVol15,103.0,0.16109724490613453,0.14620442123384272,1.099467645402439,2.0152594726091104,-0.13132912118620987,1.2266681102488823,3.60403309124417,0.6310679611650486,0.1309137362215022
cost_3.0x_full,SignalBlendStructureIndexVolumeOAPVol15,232.0,0.13665196847004868,0.1413354970002934,0.9804604918148194,1.8099165361476957,-0.1389340587047566,0.9835742923226801,11.897758850930598,0.6077586206896551,0.11667029280168215
cost_3.0x_locked,SignalBlendStructureIndexVolumeOAPVol15,103.0,0.1612713497346312,0.14575960976231978,1.1033742569967557,2.033813274481727,-0.1315671191259521,1.2257724483595525,3.608674329902755,0.6310679611650486,0.13108712548936585
cost_3.0x_full,TrendOverrideStructureOAPVol15,232.0,0.13841409644614866,0.14194402533938574,0.9879207516836909,1.8192024319312783,-0.13844247287548417,0.999795030898061,12.2594725520531,0.6077586206896551,0.11828930313907803
cost_3.0x_locked,TrendOverrideStructureOAPVol15,103.0,0.1652981099764872,0.1464762627237764,1.1226585989437168,2.0668329515884976,-0.12782127063716742,1.2931972053829857,3.7175025723143773,0.6310679611650486,0.13329693640809356
cost_3.0x_full,TrendOverrideStructureIndexVolumeOAPVol15,232.0,0.13917024548516355,0.14240666740624008,0.9898260192782493,1.8335192829171465,-0.14973154136612044,0.9294651228151547,12.41786410352324,0.6077586206896551,0.11660251644213356
cost_3.0x_locked,TrendOverrideStructureIndexVolumeOAPVol15,103.0,0.16729897950855555,0.14693351427062779,1.131300520123789,2.115594270519127,-0.12797098672119422,1.3073196026302727,3.772649064098193,0.6310679611650486,0.12757244000113963
cost_3.0x_full,CalibratedOAPRiskCommittee,232.0,0.1407279326521278,0.14427768625305593,0.9883633352617259,1.828195572029242,-0.13810119495258755,1.019020383570483,12.750292214813697,0.6077586206896551,0.12410786066143499
cost_3.0x_locked,CalibratedOAPRiskCommittee,103.0,0.16567144003262135,0.1486759816254115,1.1102397098158314,2.0534017282609964,-0.1366689357745845,1.2122099224206462,3.7277376414022316,0.6310679611650486,0.1393515828111214
cost_3.0x_full,SelectedMediumHorizonOAPVol15,232.0,0.13899164379715345,0.14132894214614786,0.995165250918615,1.8478224960669785,-0.1301832288308492,1.067661672286138,12.380278067167268,0.6077586206896551,0.12192646830116607
cost_3.0x_locked,SelectedMediumHorizonOAPVol15,103.0,0.16554999357722666,0.1453099544339396,1.1318457831247066,2.126141967315508,-0.12782127063716742,1.2951677975972853,3.7244053847163903,0.6310679611650486,0.14271238270326117
