name,max_exposure,target_vol,sleeve_stop,safe_exposure,cooldown_days,global_stop,global_cooldown_days,vix_threshold,vix_multiplier,rebalance_band,financing_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgExposure,StoppedDays,MDD9Pass,CAGRRetention
mx1.50_tv0.25_ss0.08_se0.00_cd20_gs0.08,1.5,0.25,0.08,0.0,20,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.06878980235851906,0.0897191995096472,-0.7484739993624937,-1.0242810149823969,-0.6608056415526944,-0.10409990174551738,0.4647966884548709,0.35658914728682173,3.1061259703104382,0.14864981599351793,166,False,-0.45131895443632253
mx1.50_tv0.25_ss0.08_se0.00_cd20_gs0.09,1.5,0.25,0.08,0.0,20,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.017721856482428855,0.09130361495690781,-0.15178495468063638,-0.2475361656924895,-0.42487928631701277,-0.04171033291843309,0.8251267523269196,0.4573643410852713,3.126546965261001,0.15371272899704452,166,False,-0.11627028228159814
mx1.50_tv0.25_ss0.08_se0.00_cd20_gs0.10,1.5,0.25,0.08,0.0,20,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.06429337609237173,0.09255937502074046,-0.6714623807233985,-0.9752719513445349,-0.6548171707438577,-0.098185232405155,0.4894990087476455,0.37209302325581395,3.0986130214400425,0.1510757215362671,166,False,-0.42181861671822307
mx1.50_tv0.25_ss0.08_se0.25_cd5_gs0.08,1.5,0.25,0.08,0.25,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.0226177935630556,0.11200537549355345,-0.1502379471668575,-0.24897460199151752,-0.5516462370852924,-0.04100053991587106,0.7819745235419163,0.4496124031007752,2.4486909257367566,0.3788084435172791,68,False,-0.14839174692396367
mx1.50_tv0.25_ss0.08_se0.25_cd5_gs0.09,1.5,0.25,0.08,0.25,5,0.09,10,35.0,0.5,0.1,0.04,129.0,0.0436564438364615,0.13456770596903087,0.3825852447991384,0.7336872531383257,-0.40283322521151255,0.10837349330740817,1.5830468150163683,0.4883720930232558,2.353747765997663,0.4078829439676369,68,False,0.28642298583722836
mx1.50_tv0.25_ss0.08_se0.25_cd5_gs0.10,1.5,0.25,0.08,0.25,5,0.1,10,35.0,0.5,0.1,0.04,129.0,0.023504437911340714,0.13534126370473848,0.2366901609146827,0.44564377161028396,-0.4548767142653052,0.05167210625257866,1.283703125470306,0.4573643410852713,2.2659756948914453,0.42797095887684344,68,False,0.15420887950037898
mx1.50_tv0.25_ss0.08_se0.25_cd10_gs0.08,1.5,0.25,0.08,0.25,10,0.08,10,35.0,0.5,0.1,0.04,129.0,0.019702041045216,0.12185486030857792,0.21849408582031216,0.42063916621637176,-0.46073142109518406,0.042762529628179384,1.2333543001933196,0.4418604651162791,2.2953173338660315,0.41255749055521596,115,False,0.12926195831244755
mx1.50_tv0.25_ss0.08_se0.25_cd10_gs0.09,1.5,0.25,0.08,0.25,10,0.09,10,35.0,0.5,0.1,0.04,129.0,0.018209661763197937,0.1397218484612189,0.1960488328189629,0.3706078771060868,-0.5214817097243826,0.0349190804272354,1.2140876673479175,0.4573643410852713,2.2228083282914874,0.43306197639072436,115,False,0.11947069515875411
mx1.50_tv0.25_ss0.08_se0.25_cd10_gs0.10,1.5,0.25,0.08,0.25,10,0.1,10,35.0,0.5,0.1,0.04,129.0,0.02946934720888672,0.12898870756891223,0.2869769025999436,0.5685850031941937,-0.42287549809510006,0.06968799881202714,1.3664516322720817,0.4496124031007752,2.323767994427948,0.40929685849410874,115,False,0.19334370087179947
mx1.50_tv0.25_ss0.08_se0.25_cd20_gs0.08,1.5,0.25,0.08,0.25,20,0.08,10,35.0,0.5,0.1,0.04,129.0,0.01630885468754073,0.12857162145051987,0.18746492103887227,0.3542410080463929,-0.5169114200424376,0.03155057918086197,1.189943596727673,0.4496124031007752,2.2144917247490508,0.4325362155470242,166,False,0.10699980219849059
mx1.50_tv0.25_ss0.08_se0.25_cd20_gs0.09,1.5,0.25,0.08,0.25,20,0.09,10,35.0,0.5,0.1,0.04,129.0,0.044864562182876266,0.13253867413463227,0.3950440456138063,0.7833341084780175,-0.36583682598634104,0.12263544563048265,1.6028578113367806,0.5193798449612403,2.2328072272124166,0.43035246659641246,166,False,0.29434925819512137
mx1.50_tv0.25_ss0.08_se0.25_cd20_gs0.10,1.5,0.25,0.08,0.25,20,0.1,10,35.0,0.5,0.1,0.04,129.0,0.02527089729667953,0.13627658003766138,0.24880640666011233,0.45350707571679355,-0.4382959488612155,0.057657154628826944,1.3077215236536337,0.4728682170542636,2.2011683672173556,0.44213732304167136,166,False,0.16579833862820584
mx1.50_tv0.30_ss0.04_se0.00_cd5_gs0.08,1.5,0.3,0.04,0.0,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.08175489144734871,0.09915912235983172,-0.8086827691385757,-1.0609049623094895,-0.7143354284499176,-0.11444888240354242,0.3997654003273496,0.3798449612403101,3.18859763952444,0.15369965284570866,190,False,-0.5363808422616148
mx1.50_tv0.30_ss0.04_se0.00_cd5_gs0.09,1.5,0.3,0.04,0.0,5,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.08175489144734871,0.09915912235983172,-0.8086827691385757,-1.0609049623094895,-0.7143354284499176,-0.11444888240354242,0.3997654003273496,0.3798449612403101,3.18859763952444,0.15369965284570866,190,False,-0.5363808422616148
mx1.50_tv0.30_ss0.04_se0.00_cd5_gs0.10,1.5,0.3,0.04,0.0,5,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.009839632066618531,0.10656793440336224,-0.041688168904026185,-0.07259668058886751,-0.4165903549570753,-0.0236194428160306,0.8991549668233065,0.3798449612403101,3.1011177600110655,0.21299956872020379,190,False,-0.06455626130744986
mx1.50_tv0.30_ss0.04_se0.00_cd10_gs0.08,1.5,0.3,0.04,0.0,10,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.07116602009922735,0.09699291487200447,-0.7115149096032134,-0.9650536209603737,-0.6768637357034508,-0.10514083757976181,0.4522041265244778,0.3488372093023256,3.054978617093346,0.15039434032166307,300,False,-0.466908941170987
mx1.50_tv0.30_ss0.04_se0.00_cd10_gs0.09,1.5,0.3,0.04,0.0,10,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.07116602009922735,0.09699291487200447,-0.7115149096032134,-0.9650536209603737,-0.6768637357034508,-0.10514083757976181,0.4522041265244778,0.3488372093023256,3.054978617093346,0.15039434032166307,300,False,-0.466908941170987
mx1.50_tv0.30_ss0.04_se0.00_cd10_gs0.10,1.5,0.3,0.04,0.0,10,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.03130803344331046,0.09648180984112144,-0.28308990951610846,-0.46236122320144374,-0.5063016119301775,-0.06183672480116072,0.7103890436680427,0.37209302325581395,3.0521468617802996,0.15168894269584668,300,False,-0.2054070288710812
mx1.50_tv0.30_ss0.04_se0.00_cd20_gs0.08,1.5,0.3,0.04,0.0,20,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.06977267495907569,0.09518183606940786,-0.7111812601025373,-0.9586341380506102,-0.6716145365798205,-0.10388797615130728,0.4595499733603995,0.3875968992248062,2.8319430025080146,0.14505644500253015,460,False,-0.4577674252738375
mx1.50_tv0.30_ss0.04_se0.00_cd20_gs0.09,1.5,0.3,0.04,0.0,20,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.06977267495907569,0.09518183606940786,-0.7111812601025373,-0.9586341380506102,-0.6716145365798205,-0.10388797615130728,0.4595499733603995,0.3875968992248062,2.8319430025080146,0.14505644500253015,460,False,-0.4577674252738375
mx1.50_tv0.30_ss0.04_se0.00_cd20_gs0.10,1.5,0.3,0.04,0.0,20,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.013230684399567982,0.13683316115255723,-0.03214424683225555,-0.05830675485956985,-0.6296884427534252,-0.021011477265986418,0.8665988134606131,0.4108527131782946,2.650379056896333,0.2684728424747029,460,False,-0.08680441642452973
mx1.50_tv0.30_ss0.04_se0.25_cd5_gs0.08,1.5,0.3,0.04,0.25,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.001531663932514693,0.0956829680346281,0.029990364114211306,0.0524048807561089,-0.34311522478994294,-0.004463992915069235,0.983657009883458,0.4728682170542636,2.4203184791068364,0.3809975476916597,190,False,-0.010049003498623213
mx1.50_tv0.30_ss0.04_se0.25_cd5_gs0.09,1.5,0.3,0.04,0.25,5,0.09,10,35.0,0.5,0.1,0.04,129.0,0.002393928924335542,0.10630191774401092,0.07387632148753687,0.12581435443065034,-0.36756781450586806,0.006512890492204192,1.0260371774722667,0.4573643410852713,2.4842824870243874,0.39978851292580014,190,False,0.01570618699404048
mx1.50_tv0.30_ss0.04_se0.25_cd5_gs0.10,1.5,0.3,0.04,0.25,5,0.1,10,35.0,0.5,0.1,0.04,129.0,0.006714432515860569,0.14764741825533048,0.11556302336531518,0.21671941272910394,-0.6014336007697789,0.011164046217681755,1.0745896894149223,0.4418604651162791,2.4405649345874125,0.42762068452805946,190,False,0.04405232401886897
mx1.50_tv0.30_ss0.04_se0.25_cd10_gs0.08,1.5,0.3,0.04,0.25,10,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.005812710087530593,0.10419665398877657,-0.005490348690556252,-0.008902886940558031,-0.3719482973216922,-0.01562773678327467,0.93925436367611,0.4728682170542636,2.4289627235649793,0.37484390197585304,300,False,-0.03813626655697008
mx1.50_tv0.30_ss0.04_se0.25_cd10_gs0.09,1.5,0.3,0.04,0.25,10,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.01806312519900266,0.123665875794633,-0.08742947094491792,-0.14189427520202955,-0.5420524479413698,-0.0333235746238276,0.8220502610467294,0.4263565891472868,2.2266420701484546,0.4480196731201613,300,False,-0.11850929206306528
mx1.50_tv0.30_ss0.04_se0.25_cd10_gs0.10,1.5,0.3,0.04,0.25,10,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.037725143956764184,0.10866907696366729,-0.30082271993464793,-0.4619571348217395,-0.5603160276027287,-0.067328332759226,0.6614023490508869,0.4263565891472868,2.4038171274730336,0.38253573382588696,300,False,-0.2475086705118004
mx1.50_tv0.30_ss0.04_se0.25_cd20_gs0.08,1.5,0.3,0.04,0.25,20,0.08,10,35.0,0.5,0.1,0.04,129.0,0.00600522348976229,0.10303438769580708,0.10814567352144026,0.1783719604042626,-0.30851782992320553,0.019464753435018894,1.066479554397797,0.5038759689922481,2.1486855541261374,0.3951685651886197,460,False,0.03939931637585692
mx1.50_tv0.30_ss0.04_se0.25_cd20_gs0.09,1.5,0.3,0.04,0.25,20,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.010656860486344621,0.12071260386022722,-0.030458235709455373,-0.05103235800908322,-0.5033137021503433,-0.021173396314891787,0.8912092294334284,0.4263565891472868,2.1251565533581016,0.44552150136781216,460,False,-0.06991796701499287
