name,model_name,rank_threshold,protection_fraction,vix_threshold,vix_fraction,vol_cap,dd_start,dd_fraction,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection,MDD9Pass,CAGRRetention
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf0.75_vc99.00_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,30.0,0.75,99.0,-0.05,0.5,129.0,0.12021611331705384,0.1586007203175288,0.7966165775320861,1.446487862378137,-0.18240150790159138,0.6590741200555886,3.3883987642539233,0.6201550387596899,0.16125111811192425,0.3368772561372646,False,0.7887188029103571
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf0.75_vc99.00_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,30.0,0.75,99.0,-0.05,0.75,129.0,0.11448361011437824,0.15254767503333908,0.7883359454890315,1.41711283920125,-0.1805560771489696,0.6340612397107099,3.2065803337152983,0.6201550387596899,0.1562453441779803,0.46004324297399823,False,0.7511087609705576
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.22_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.22,-0.03,0.5,129.0,0.1226264965482835,0.1327451490736244,0.939877098385501,1.8750902070222435,-0.14366293096229488,0.8535708949197723,3.467602837983349,0.6201550387596899,0.16593377660156103,0.39961251056154884,False,0.8045329439953939
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.22_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.22,-0.03,0.75,129.0,0.12280619533406778,0.12549364345914985,0.9881354441603815,2.03408176814237,-0.13682354094538707,0.8975516529212302,3.4735743813700752,0.6046511627906976,0.15794270236203503,0.49558958379268214,False,0.8057119191535278
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.22_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.22,-0.05,0.5,129.0,0.12304870926271128,0.13474644839461358,0.9306586182253537,1.855240589958815,-0.14190329348181474,0.8671307497065265,3.4816481126488736,0.6201550387596899,0.17703683787073576,0.36433649140122887,False,0.8073030144752034
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.22_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.22,-0.05,0.75,129.0,0.12243698019028804,0.12878975469387122,0.963554691362576,1.9282473376207963,-0.13335464225311322,0.9181306186394099,3.4613151375350837,0.6046511627906976,0.1651602468844333,0.47430914506786664,False,0.803289557307156
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.26_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.26,-0.03,0.5,129.0,0.12274244034234116,0.13679010787391693,0.9167553392740762,1.7991346715282273,-0.15520724073922376,0.790829343771214,3.4714546821190573,0.6124031007751938,0.16238257122556476,0.4083054595021262,False,0.8052936327910203
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.26_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.26,-0.03,0.75,129.0,0.12183276090303674,0.12877588857046163,0.9593729216703205,1.924720599721849,-0.1478739365314976,0.8238961088121569,3.441337560450432,0.6124031007751938,0.15760824069932808,0.5060809726770443,False,0.7993253706454285
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.26_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.26,-0.05,0.5,129.0,0.12463326494060922,0.1407402130212663,0.906772047410611,1.7894894369343808,-0.15203951769423807,0.8197425697656796,3.534821152656817,0.6201550387596899,0.17352970120507477,0.3638665539749276,False,0.8176990323045303
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.26_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.26,-0.05,0.75,129.0,0.12374367782794016,0.134956258481851,0.9339893882733732,1.8533887570350462,-0.13934363159933127,0.8880468838630011,3.5048792492841074,0.6124031007751938,0.16571792589658196,0.48020542120967324,False,0.8118625927189453
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.30_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.3,-0.03,0.5,129.0,0.12381971909287359,0.1412570258784592,0.8987801465389981,1.7610118318408305,-0.15520724073922387,0.797770249011211,3.5074296408623757,0.6124031007751938,0.16479129298675385,0.4026608957004249,False,0.8123614873662204
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.30_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.3,-0.03,0.75,129.0,0.12261541259010889,0.13345842154191276,0.9353350978626341,1.869205451557211,-0.14787393653149772,0.8291888040999796,3.467234813678924,0.6124031007751938,0.16079619865624295,0.5006206879416744,False,0.8044602239083625
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.30_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.3,-0.05,0.5,129.0,0.12532689533066987,0.1457201277857496,0.8847030140210791,1.7383187503484219,-0.15203951769423818,0.8243047414995803,3.55832826489304,0.6201550387596899,0.17184628365664167,0.35756860297723714,False,0.8222498309937878
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc0.30_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,30.0,1.0,0.3,-0.05,0.75,129.0,0.1237660831707379,0.14009067025692726,0.9046840404460175,1.7851122051325183,-0.13934363159933116,0.8882076758743811,3.5056305400812966,0.6124031007751938,0.16174517495125723,0.47766413399141766,False,0.8120095906101815
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc99.00_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,30.0,1.0,99.0,-0.03,0.5,129.0,0.11792947842614532,0.15047295772861163,0.8178825327099267,1.4845614402984237,-0.18240150790159138,0.6465378481946006,3.3147813541113487,0.6124031007751938,0.16493139849392857,0.39668143397948363,False,0.7737165550079157
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc99.00_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,30.0,1.0,99.0,-0.03,0.75,129.0,0.11514204825833985,0.14242522152127104,0.8383535029769363,1.524012788296178,-0.1805560771489696,0.6377079635117502,3.227004440588858,0.6124031007751938,0.16320421190854667,0.49578782178645375,False,0.7554286689293707
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc99.00_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,30.0,1.0,99.0,-0.05,0.5,129.0,0.11950826388436275,0.15460254573825263,0.8091119065175231,1.4777041226100573,-0.18240150790159138,0.6551933986688281,3.3654528885682566,0.6201550387596899,0.17032158472578213,0.3516278137220586,False,0.7840747153434894
logit_s_l8_c01_rq0.90_pf0.75_vx30_vf1.00_vc99.00_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,30.0,1.0,99.0,-0.05,0.75,129.0,0.11640472238405453,0.14851741971341337,0.817415470689331,1.4825129583785044,-0.1805560771489696,0.6447012153903502,3.2665017672800536,0.6124031007751938,0.1623918040913999,0.47286948865857076,False,0.7637128730798827
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.22_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.22,-0.03,0.5,129.0,0.12716241551619945,0.13816349793100952,0.9377118816335028,1.8452766907453013,-0.143662930962295,0.8851442377266674,3.621219623175727,0.6201550387596899,0.1465971929642342,0.36308879407647454,False,0.8342923870497346
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.22_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.22,-0.03,0.75,129.0,0.1216949172215529,0.13002831428599473,0.9503734746429973,1.9074953021245855,-0.13682354094538718,0.8894296725599812,3.4367946481508374,0.6046511627906976,0.14982784432621854,0.4713202320116069,False,0.7984210001708819
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.22_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.22,-0.05,0.5,129.0,0.12980109496803194,0.14053315100490105,0.9409811366322687,1.857767698504523,-0.14190329348181485,0.914715168218884,3.713397207899321,0.627906976744186,0.1544636440413421,0.32309058321879175,False,0.8516043433348681
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.22_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.22,-0.05,0.75,129.0,0.12756406026956868,0.13461810844731348,0.9616215931483633,1.901111964814859,-0.13335464225311333,0.9565775747607357,3.6351151008112987,0.6046511627906976,0.1469350041698781,0.4382822265790788,False,0.8369275144077215
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.26_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.26,-0.03,0.5,129.0,0.12730898184027994,0.14206929869889434,0.9166363587131137,1.7782044270322996,-0.15520724073922398,0.8202515632255964,3.6262847035757746,0.6124031007751938,0.14370409229427408,0.37065029562972623,False,0.835253985395298
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.26_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.26,-0.03,0.75,129.0,0.120666471635827,0.13321309221003966,0.9238301851083456,1.814224748043708,-0.1478739365314975,0.8160090578918534,3.40307148610428,0.6124031007751938,0.14797086299265222,0.4824005639141243,False,0.7916735322246103
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.26_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.26,-0.05,0.5,129.0,0.13151248442062524,0.14632515922798506,0.9196404219963097,1.7998247171911435,-0.15203951769423818,0.8649888293193997,3.7743138707924437,0.627906976744186,0.15213567004186843,0.32002030931653047,False,0.8628324973910791
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.26_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.26,-0.05,0.75,129.0,0.128841264336659,0.1405633325051588,0.9346473940806241,1.835523016984763,-0.13934363159933116,0.9246297290939661,3.679623826235585,0.6124031007751938,0.14637905530569015,0.443664044691736,False,0.8453070471930724
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.30_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.3,-0.03,0.5,129.0,0.12839064221739238,0.1463708950996553,0.9003281234289924,1.745105148731632,-0.15520724073922387,0.8272206992785329,3.663864178046411,0.6124031007751938,0.14611281405546322,0.36500573182802454,False,0.8423505871257306
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.30_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.3,-0.03,0.75,129.0,0.12144830965592979,0.13774524243171488,0.902757284062738,1.7690281699157666,-0.1478739365314976,0.8212962507430166,3.428680773912348,0.6124031007751938,0.15115882094956695,0.4769402791787544,False,0.7968030471479463
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.30_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.3,-0.05,0.5,129.0,0.13224412574117284,0.15112982377738224,0.8992170508319488,1.7534935763871073,-0.15203951769423818,0.8698010079663945,3.800631984456976,0.627906976744186,0.15099082928879126,0.312821383340673,False,0.8676326797508276
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc0.30_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,35.0,0.75,0.3,-0.05,0.75,129.0,0.12886386845080078,0.14549734173345713,0.9076951588907725,1.77465639919454,-0.13934363159933139,0.9247919475885047,3.680415978917756,0.6124031007751938,0.14240630436036528,0.44112275747348073,False,0.8454553491914887
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc99.00_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,35.0,0.75,99.0,-0.03,0.5,129.0,0.12247644411619718,0.1552937656448339,0.8235490081096832,1.4890058946881015,-0.18240150790159138,0.6714661820793457,3.462623603305883,0.6124031007751938,0.14625291956263795,0.3590262701070832,False,0.8035484738495593
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc99.00_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,35.0,0.75,99.0,-0.03,0.75,129.0,0.11398271484642275,0.14644831783190465,0.8120602565599142,1.4616845496301605,-0.1805560771489696,0.6312870585484651,3.191121650926463,0.6124031007751938,0.1535668342018708,0.472107413023533,False,0.7478224667690192
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc99.00_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,35.0,0.75,99.0,-0.05,0.5,129.0,0.12638972796371784,0.15972571227101975,0.8268564705781745,1.5077932667019562,-0.18240150790159138,0.6929204117759113,3.5946227942688527,0.627906976744186,0.1494661303579318,0.30688059408549295,False,0.8292229068893694
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf0.75_vc99.00_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,35.0,0.75,99.0,-0.05,0.75,129.0,0.12146911402711269,0.1536433610930448,0.8248314457919605,1.4931928626327504,-0.1805560771489696,0.6727500726928919,3.429364607024961,0.6124031007751938,0.1430529335005079,0.43632811214063416,False,0.7969395413190015
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.22_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.22,-0.03,0.5,129.0,0.12882605430252747,0.13373229750438834,0.9754955976840504,1.9519262774405888,-0.143662930962295,0.8967243911815949,3.679090883346543,0.627906976744186,0.15297894632773737,0.3614269038145926,False,0.8452072565778093
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.22_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.22,-0.03,0.75,129.0,0.12463820223556499,0.12576499719756962,0.9993714697347502,2.0516750392852856,-0.13682354094538718,0.9109412121216338,3.534987978508988,0.6046511627906976,0.1559790632034718,0.4677119416306487,False,0.8177314251116148
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.22_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.22,-0.05,0.5,129.0,0.13048407056431355,0.13599544927057475,0.97233618897744,1.948460385311324,-0.14190329348181485,0.9195281332990013,3.737599878767581,0.627906976744186,0.16086516481854618,0.32874706701473566,False,0.8560852376164486
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.22_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.22,-0.05,0.75,129.0,0.1287893191453784,0.13032200632403348,0.9974408607493007,2.0096592760820338,-0.1333546422531131,0.9657655479359352,3.6778040125076545,0.6046511627906976,0.1571246644835249,0.42878612591900367,False,0.8449662430533167
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.26_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.26,-0.03,0.5,129.0,0.12887677843778889,0.13766815822295211,0.9517418129487074,1.8738366929551065,-0.15520724073922365,0.8303528741569813,3.6808684739507984,0.6201550387596899,0.15049920465397568,0.372304393540834,False,0.8455400495631933
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.26_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.26,-0.03,0.75,129.0,0.12366379560358443,0.12895760023900643,0.970977493055086,1.9450877566817215,-0.14787393653149772,0.8362785119826952,3.502201845235401,0.6124031007751938,0.155040132021622,0.48091931438193314,False,0.8113384981476834
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.26_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.26,-0.05,0.5,129.0,0.1316997938774187,0.14193116841370546,0.9449038650813085,1.874115103728248,-0.15203951769423818,0.8662208080814617,3.781035852655037,0.627906976744186,0.16167140594202073,0.32691954096107634,False,0.8640614049514682
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.26_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.26,-0.05,0.75,129.0,0.1308531216641884,0.13622196630469802,0.9732988173905918,1.946451901304973,-0.13934363159933127,0.939067829381995,3.750737435363428,0.6046511627906976,0.15394292756608594,0.43616541402895004,False,0.8585065231968463
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.30_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.3,-0.03,0.5,129.0,0.12995994312604053,0.1421023094750712,0.9329932190939847,1.8335446789421341,-0.15520724073922387,0.8373317024841428,3.719013604340089,0.6201550387596899,0.1529079264151647,0.3666598297391328,False,0.8526465208397973
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.30_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.3,-0.03,0.75,129.0,0.12444772472027665,0.13363241763706243,0.9466204005153656,1.8891429525682895,-0.14787393653149772,0.8415798459099573,3.52855712321966,0.6124031007751938,0.15822808997853677,0.475459029646564,False,0.8164817324232201
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.30_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.3,-0.05,0.5,129.0,0.13243889882582205,0.14688013148982176,0.9221796722491158,1.8202529223895436,-0.15203951769423818,0.8710820767806281,3.8076662277609925,0.627906976744186,0.16049600031604047,0.3196443898018119,False,0.8689105549867249
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc0.30_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,35.0,1.0,0.3,-0.05,0.75,129.0,0.13087566875597156,0.14130771592978905,0.9431527367330999,1.8744856254714208,-0.13934363159933116,0.9392296386554041,3.7515414272608525,0.6046511627906976,0.14997017662076115,0.4336241268106944,False,0.8586544510806353
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc99.00_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,35.0,1.0,99.0,-0.03,0.5,129.0,0.12403751989774237,0.15127889109151713,0.85068500689042,1.5488947924357452,-0.18240150790159138,0.6800246408306155,3.5147439046908278,0.6201550387596899,0.15304803192233946,0.360680368018191,False,0.8137904438126491
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc99.00_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,35.0,1.0,99.0,-0.03,0.75,129.0,0.11696216250135527,0.14259361550489902,0.8490808643701095,1.5423231888641635,-0.1805560771489696,0.6477885671211968,3.284077980694774,0.6124031007751938,0.16063610323084068,0.47062616349134173,False,0.7673701490463091
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc99.00_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,35.0,1.0,99.0,-0.05,0.5,129.0,0.12658349395185153,0.15570987143019788,0.8453002663697223,1.5508454488116206,-0.18240150790159138,0.6939827165252681,3.601275753940944,0.627906976744186,0.158971301385181,0.31370360054663243,False,0.8304941747251752
logit_s_l8_c01_rq0.90_pf0.75_vx35_vf1.00_vc99.00_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,35.0,1.0,99.0,-0.05,0.75,129.0,0.1234677357997589,0.14968553402439447,0.8547078565628854,1.5606505761706073,-0.1805560771489696,0.6838193305334752,3.495638391456883,0.6046511627906976,0.15061680576090378,0.4288294814778477,False,0.8100521809518823
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.22_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.22,-0.03,0.5,129.0,0.11875075124546575,0.14381326949491655,0.8539448685872105,1.589056978584802,-0.16579483529464312,0.7162512091189527,3.3410533038048156,0.6201550387596899,0.14274129012889564,0.36032259171743697,False,0.7791047953780637
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.22_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.22,-0.03,0.75,129.0,0.11118064709725317,0.1336212118404749,0.8574062931751887,1.6122203413370915,-0.14077759240483267,0.7897609640711295,3.105883707978778,0.6201550387596899,0.14906842080274593,0.5097272026794689,False,0.7294385458467876
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.22_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.22,-0.05,0.5,129.0,0.12013504362795735,0.14638729702880793,0.8500184551896616,1.5667499886915321,-0.1690474000512282,0.7106589251982082,3.385763607489249,0.627906976744186,0.14715189419925054,0.3362594998208408,False,0.7881869175717597
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.22_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.22,-0.05,0.75,129.0,0.10956069659338463,0.13705952444373107,0.8285961282286256,1.522105370534946,-0.14565643953970997,0.7521857388496398,3.0575526477231874,0.627906976744186,0.14676941508280533,0.492788235056236,False,0.7188103081926929
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.26_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.26,-0.03,0.5,129.0,0.11615669825645836,0.14954291047563462,0.8111568301937693,1.4715204434591869,-0.18017353307689876,0.6446934589825811,3.258708971112068,0.6201550387596899,0.14518657626592696,0.3738549465553994,False,0.7620856262191011
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.26_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.26,-0.03,0.75,129.0,0.11449734734952277,0.13810744224848556,0.8557374221549876,1.5857869359828611,-0.1555779782180432,0.7359482920458977,3.207005248978976,0.6356589147286822,0.1414015307553698,0.5116672863654126,False,0.7511988887858689
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.26_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.26,-0.05,0.5,129.0,0.11840204096413953,0.15419152579158085,0.8042719622740552,1.4605148252029034,-0.18017353307689876,0.6571555707552512,3.3298753203850566,0.6201550387596899,0.15074582420490273,0.3456434953346375,False,0.7768169626736009
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.26_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.26,-0.05,0.75,129.0,0.11023223260107318,0.14416353644068708,0.7986704905198863,1.4627832198937805,-0.1555779782180432,0.7085336489370123,3.0775044621633247,0.6124031007751938,0.16150606930962372,0.46266305115349254,False,0.7232161491526183
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.30_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.3,-0.03,0.5,129.0,0.11917313967524401,0.1562810332943032,0.8000024982014796,1.4489357302035497,-0.1945571890087905,0.6125352667891368,3.354638628973086,0.6124031007751938,0.14480158966504314,0.36694534610310153,False,0.7818760186983458
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.30_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.3,-0.03,0.75,129.0,0.11907166646555556,0.14343674655910363,0.8577250004399195,1.6115923661781537,-0.17038347309333912,0.6988451655773326,3.3513703706607076,0.627906976744186,0.14314451403529316,0.5061359071285009,False,0.7812102691056778
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.30_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.3,-0.05,0.5,129.0,0.1163827712010983,0.16123407565563366,0.7645461512615951,1.3693338895415474,-0.1945571890087906,0.5981931163481182,3.265811390783283,0.6201550387596899,0.15450236289330543,0.34706576580773457,False,0.7635688548591468
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc0.30_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,99.0,0.75,0.3,-0.05,0.75,129.0,0.11466949536634075,0.15038409051007934,0.7982321655729104,1.4700842663511797,-0.17038347309333912,0.6730083222539004,3.2123344017418103,0.6124031007751938,0.15063477102775052,0.45961871779622865,False,0.7523283245495255
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc99.00_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,99.0,0.75,99.0,-0.03,0.5,129.0,0.1234025456107859,0.16924634797018498,0.7734739261030783,1.3898342884172126,-0.2047275147494666,0.6027648299340644,3.493458505609275,0.6124031007751938,0.13984735510077204,0.3583196148239464,False,0.8096244784884639
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc99.00_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,99.0,0.75,99.0,-0.03,0.75,129.0,0.11587140930762141,0.15413250078805102,0.7900142787528951,1.4023979513454268,-0.1808517279161127,0.640698381169838,3.2497661872503434,0.6356589147286822,0.13594901876076385,0.51229970073377,False,0.7602138907919476
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc99.00_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,99.0,0.75,99.0,-0.05,0.5,129.0,0.1205969076545812,0.17404913141083808,0.7422611222067111,1.317592493701982,-0.2047275147494665,0.5890605754783895,3.4008013276621214,0.6201550387596899,0.14316788260881766,0.3391240170867858,False,0.7912171340056031
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf0.75_vc99.00_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,99.0,0.75,99.0,-0.05,0.75,129.0,0.11043284176446755,0.1602871283898446,0.7347236511019953,1.2962195005286146,-0.1808517279161127,0.6106264122380481,3.0834875679336387,0.6124031007751938,0.14835860344698606,0.46504631500748317,False,0.7245323139731192
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf1.00_vc0.22_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,99.0,1.0,0.22,-0.03,0.5,129.0,0.11875075124546575,0.14381326949491655,0.8539448685872105,1.589056978584802,-0.16579483529464312,0.7162512091189527,3.3410533038048156,0.6201550387596899,0.14274129012889564,0.36032259171743697,False,0.7791047953780637
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf1.00_vc0.22_dd0.03_df0.75,logit_s_l8_c01,0.9,0.75,99.0,1.0,0.22,-0.03,0.75,129.0,0.11118064709725317,0.1336212118404749,0.8574062931751887,1.6122203413370915,-0.14077759240483267,0.7897609640711295,3.105883707978778,0.6201550387596899,0.14906842080274593,0.5097272026794689,False,0.7294385458467876
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf1.00_vc0.22_dd0.05_df0.50,logit_s_l8_c01,0.9,0.75,99.0,1.0,0.22,-0.05,0.5,129.0,0.12013504362795735,0.14638729702880793,0.8500184551896616,1.5667499886915321,-0.1690474000512282,0.7106589251982082,3.385763607489249,0.627906976744186,0.14715189419925054,0.3362594998208408,False,0.7881869175717597
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf1.00_vc0.22_dd0.05_df0.75,logit_s_l8_c01,0.9,0.75,99.0,1.0,0.22,-0.05,0.75,129.0,0.10956069659338463,0.13705952444373107,0.8285961282286256,1.522105370534946,-0.14565643953970997,0.7521857388496398,3.0575526477231874,0.627906976744186,0.14676941508280533,0.492788235056236,False,0.7188103081926929
logit_s_l8_c01_rq0.90_pf0.75_vx99_vf1.00_vc0.26_dd0.03_df0.50,logit_s_l8_c01,0.9,0.75,99.0,1.0,0.26,-0.03,0.5,129.0,0.11615669825645836,0.14954291047563462,0.8111568301937693,1.4715204434591869,-0.18017353307689876,0.6446934589825811,3.258708971112068,0.6201550387596899,0.14518657626592696,0.3738549465553994,False,0.7620856262191011
