name,model_name,probability_threshold,protection_fraction,vix_threshold,fsi_threshold,vol_cap,dd_start,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection,MDD9Pass,MDD10Pass,ReturnRetention
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs1_vc0.26_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,1.0,0.26,-0.03,129.0,0.08930437262410251,0.09924234134157094,0.9129686917262694,1.895710150025343,-0.10799381723912538,0.8269396795777693,2.5081551910663893,0.627906976744186,0.16901189304851386,0.6859303291147026,False,False,0.5859117877565798
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs1_vc0.26_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,1.0,0.26,-0.05,129.0,0.08682278856050507,0.10189831279751625,0.8695444683708577,1.645854328732641,-0.14096756031305235,0.6159061586062368,2.4474082159797863,0.627906976744186,0.1510839748187667,0.6799716157227931,False,False,0.5696305093326138
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs1_vc99.00_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,1.0,99.0,-0.03,129.0,0.09114127047226317,0.10313296129152953,0.8983330716262404,1.9242406049710783,-0.10799381723912527,0.843948966730694,2.5539980530932724,0.627906976744186,0.17540672374630334,0.6824138630936043,False,False,0.5979633824379756
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs1_vc99.00_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,1.0,99.0,-0.05,129.0,0.08857869663419615,0.10565726756286234,0.8572331906890543,1.6727326751999319,-0.14096756031305235,0.6283622731179135,2.4902513425849477,0.627906976744186,0.15719507146621842,0.676643752198654,False,False,0.5811507429825716
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs2_vc0.18_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,2.0,0.18,-0.03,129.0,0.11428627288322346,0.11010604974519796,1.040631727328915,2.1550337312857386,-0.08216820833390548,1.3908818897303976,3.2004820014464235,0.6356589147286822,0.18055149532348574,0.51246979484234,True,True,0.7498140627771835
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs2_vc0.18_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,2.0,0.18,-0.05,129.0,0.10860592259442159,0.11171118914187779,0.981137473206205,1.977940994255813,-0.1171390212593153,0.9271540894472419,3.029387576968045,0.6356589147286822,0.16369392228186555,0.5932476055235407,False,False,0.7125461878120414
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs2_vc0.22_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,2.0,0.22,-0.03,129.0,0.11483307925811803,0.11453782144730695,1.0087395245324569,2.08862604310383,-0.09238790931352392,1.2429448843617088,3.217405877611742,0.6356589147286822,0.19077390981121412,0.5069997836779138,False,True,0.7534015724506427
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs2_vc0.22_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,2.0,0.22,-0.05,129.0,0.1144372945231027,0.11932402253780469,0.9698184485043653,1.978072152115209,-0.12982466057084052,0.8814757844921034,3.2051480926172746,0.627906976744186,0.148837213984718,0.622450923259376,False,False,0.7508048917412257
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs2_vc0.26_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,2.0,0.26,-0.03,129.0,0.11662756048498646,0.11877280339679357,0.9904060952842129,2.0383097659370972,-0.10482442899652655,1.1125990534978352,3.2735176413190823,0.6356589147286822,0.19813391598328725,0.48888375333916406,False,False,0.7651748784247595
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs2_vc0.26_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,2.0,0.26,-0.05,129.0,0.11659224026436399,0.12576384642027466,0.9416939001734069,1.8995366209684421,-0.14096756031305213,0.8270856075358265,3.2724047026127803,0.627906976744186,0.1523082695954749,0.5583812436358355,False,False,0.7649431480738171
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs2_vc99.00_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,2.0,99.0,-0.03,129.0,0.07926312209878983,0.1194731336495205,0.6998368509420634,1.1419445612076171,-0.17871064639634793,0.44352770076718623,2.270486270383189,0.627906976744186,0.20351017138829747,0.5143796553535537,False,False,0.5200327398026636
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs2_vc99.00_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,2.0,99.0,-0.05,129.0,0.10449529260049228,0.13720926439769568,0.7945556038950812,1.4180415729365816,-0.17871064639634793,0.5847177809918532,2.910794825768978,0.627906976744186,0.16222727164709902,0.5522206713517619,False,False,0.6855769980872942
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs99_vc0.18_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,99.0,0.18,-0.03,129.0,0.12054961061875913,0.11217511944526018,1.0738152511409826,2.2674974250655895,-0.0821682083339057,1.4671076936335705,3.3992586156130282,0.6356589147286822,0.17307542754044575,0.5080190675326685,True,True,0.7909068256746691
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs99_vc0.18_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,99.0,0.18,-0.05,129.0,0.11483733141439867,0.11377264895249897,1.0150026410557522,2.0856283551055395,-0.11713902125931519,0.9803507847327734,3.2175378009892817,0.6356589147286822,0.15621785449882564,0.588796878213869,False,False,0.7534294701718293
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs99_vc0.22_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,99.0,0.22,-0.03,129.0,0.1283939320670493,0.12065112523778498,1.0643450856519545,2.325369324020078,-0.09238790931352403,1.389726567264734,3.663979012069022,0.6356589147286822,0.17798861534843705,0.4972926764359699,False,True,0.8423721713061834
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs99_vc0.22_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,99.0,0.22,-0.05,129.0,0.12206103656523903,0.12200179839935953,1.0074276626051655,2.1041185967355385,-0.12982466057084063,0.9401991580685453,3.4488728177818007,0.627906976744186,0.13960208020108414,0.6170111454364449,False,False,0.8008230509651284
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs99_vc0.26_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,99.0,0.26,-0.03,129.0,0.12616692773494664,0.12247852894381901,1.033963893730513,2.200265392048913,-0.10482442899652655,1.2036023371911455,3.5869867225430743,0.6356589147286822,0.186350574594027,0.4820872412953898,False,False,0.8277611500177168
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs99_vc0.26_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,99.0,0.26,-0.05,129.0,0.12558180257010876,0.1291405925395083,0.9828637554334271,2.0405167148816203,-0.14096756031305213,0.8908560401501194,3.5670026276318687,0.627906976744186,0.1412802938751255,0.5519524152996419,False,False,0.8239222368568286
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs99_vc99.00_dd0.03,logit_s_l8_c01,0.55,0.75,30.0,99.0,99.0,-0.03,129.0,0.09579720200984321,0.1273393789899942,0.7838246531986218,1.3650828835667128,-0.17871064639634782,0.5360464188427945,2.673618958886084,0.6356589147286822,0.19711088389252504,0.5033891296247491,False,False,0.6285102088776869
logit_s_l8_c01_pt0.55_pf0.75_vx30_fs99_vc99.00_dd0.05,logit_s_l8_c01,0.55,0.75,30.0,99.0,99.0,-0.05,129.0,0.11631815866410378,0.14177161732710805,0.8488918482078259,1.5703848007053216,-0.17871064639634793,0.6508742540504896,3.26378005976723,0.627906976744186,0.14524432384801783,0.5437505619981401,False,False,0.763144942278502
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs1_vc0.18_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,1.0,0.18,-0.03,129.0,0.0825476021385414,0.0930871557209004,0.900243404620279,1.7563600090668219,-0.10799381723912516,0.7643734081161376,2.3458772072557146,0.627906976744186,0.15847373685866073,0.7016064896211286,False,False,0.5415816910510178
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs1_vc0.18_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,1.0,0.18,-0.05,129.0,0.08450951575825849,0.09688692338812199,0.8874973794477345,1.6713232359172352,-0.12715064790201558,0.6646408583256528,2.391986338922242,0.6356589147286822,0.15085988324763638,0.6603364958682146,False,False,0.5544534943297991
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs1_vc0.22_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,1.0,0.22,-0.03,129.0,0.08608137091803103,0.09632152174489166,0.9069944107230404,1.8274653443592044,-0.10799381723912549,0.7970953626671535,2.4295196630038416,0.627906976744186,0.16378916301795876,0.6969632735427538,False,False,0.56476618607932
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs1_vc0.22_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,1.0,0.22,-0.05,129.0,0.09271477485600643,0.1045014908766461,0.9026848409314385,1.6698239429696768,-0.12982466057084074,0.7141538013528274,2.5938703487214596,0.6356589147286822,0.17678276523867456,0.41552231856001304,False,False,0.6082868944837118
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs1_vc0.26_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,1.0,0.26,-0.03,129.0,0.09034815836413457,0.09910740139749191,0.9238125147862828,1.9205041483686425,-0.10799381723912505,0.8366049156692126,2.5341121988107256,0.627906976744186,0.16887634753047137,0.675526382486814,False,False,0.5927599000158887
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs1_vc0.26_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,1.0,0.26,-0.05,129.0,0.09015527211154484,0.10288519731330883,0.8920949665467196,1.7090215516211626,-0.14096756031305235,0.6395462325611182,2.529297203377214,0.6356589147286822,0.14337055188059694,0.6625181188270677,False,False,0.5914944039850929
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs1_vc99.00_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,1.0,99.0,-0.03,129.0,0.09218681635191106,0.10300153370821749,0.9087171201601946,1.9488884151691594,-0.10799381723912538,0.8536305013442237,2.5804294906212606,0.627906976744186,0.17527117822826066,0.6720099164657166,False,False,0.6048230426934096
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs1_vc99.00_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,1.0,99.0,-0.05,129.0,0.09191656425965378,0.10660443404712905,0.8794302962756508,1.7355764583385953,-0.14096756031305224,0.6520405407849226,2.5735738383900557,0.6356589147286822,0.14948164852804866,0.6591902553029277,False,False,0.6030499616911398
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs2_vc0.18_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,2.0,0.18,-0.03,129.0,0.11483923645767202,0.10998167240623183,1.0462382753923185,2.167280356170656,-0.08042955069894031,1.4278239211795705,3.217596906650767,0.6356589147286822,0.1799567459834832,0.5074179098795287,True,True,0.753441968857809
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs2_vc0.18_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,2.0,0.18,-0.05,129.0,0.10588738069581383,0.11242523285021191,0.9535697570186983,1.9212923083318598,-0.11516343193839318,0.9194531537793907,2.950476773828006,0.6124031007751938,0.16428131880444483,0.5215329824005575,False,False,0.6947102667132066
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs2_vc0.22_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,2.0,0.22,-0.03,129.0,0.11540985481691113,0.11441795369527573,1.014239831465924,2.1007136715930512,-0.09238790931352392,1.2491878609922955,3.235345237648905,0.6356589147286822,0.19010752538712947,0.5018181148674056,False,True,0.7571857051740112
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs2_vc0.22_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,2.0,0.22,-0.05,129.0,0.11155524896897484,0.11921831698074728,0.9486432508659062,1.932141503360475,-0.1298246605708404,0.8592762613702607,3.117158091161346,0.627906976744186,0.1553430206037345,0.5966136022350208,False,False,0.731896249158598
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs2_vc0.26_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,2.0,0.26,-0.03,129.0,0.11804617837933429,0.11862265143081874,1.0023171431670304,2.064119464926399,-0.10482442899652655,1.1261323291658079,3.3185030479882913,0.6356589147286822,0.19659529110289076,0.47744346178565467,False,False,0.7744822048433595
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs2_vc0.26_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,2.0,0.26,-0.05,129.0,0.11375006158531198,0.12566974726958455,0.9218232107722947,1.8574622570306458,-0.14096756031305202,0.8069236733096813,3.183964496448618,0.627906976744186,0.15185741371591274,0.5396209244184431,False,False,0.7462960657189991
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs2_vc99.00_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,2.0,99.0,-0.03,129.0,0.08063427039559001,0.11935413136784052,0.7111267059766733,1.1605739596563427,-0.17871064639634793,0.4512001496360646,2.301687797120307,0.627906976744186,0.20197154650790095,0.5029393638000441,False,False,0.5290286257402886
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs2_vc99.00_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,2.0,99.0,-0.05,129.0,0.10168390554392537,0.13710811519458116,0.7762825174216309,1.3841137969052548,-0.17871064639634793,0.5689862780665503,2.83212750986913,0.627906976744186,0.16177641576753674,0.5334603521343705,False,False,0.6671319346711693
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs99_vc0.18_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,99.0,0.18,-0.03,129.0,0.1211056823690031,0.1120508933133883,1.0793536491313382,2.279917829092354,-0.08042955069894031,1.505736154393297,3.4174364991146344,0.6356589147286822,0.17248067820044316,0.5029671825698568,True,True,0.7945551240024314
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs99_vc0.18_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,99.0,0.18,-0.05,129.0,0.11210350875134689,0.11448417429132537,0.9877418254086882,2.0281796152427543,-0.11516343193839329,0.973429732550144,3.133725979108236,0.6124031007751938,0.15680525102140486,0.5170822550908861,False,False,0.7354932944073985
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs99_vc0.22_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,99.0,0.22,-0.03,129.0,0.1289777235357592,0.120532775835928,1.0696082443628465,2.337810781251519,-0.09238790931352403,1.396045483593155,3.6844083396597624,0.6356589147286822,0.1773222309243524,0.49211100762546195,False,True,0.8462023342988579
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs99_vc0.22_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,99.0,0.22,-0.05,129.0,0.11915927525683201,0.12191141910669787,0.9866261983734844,2.058048717767386,-0.12982466057084052,0.9178477704689333,3.354191912098554,0.627906976744186,0.1461078868201006,0.5911738244120897,False,False,0.7817850564538409
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs99_vc0.26_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,99.0,0.26,-0.03,129.0,0.12759766490483493,0.12232510966200984,1.0455955093553262,2.2264639937375326,-0.10482442899652655,1.217251227851315,3.6362798909665166,0.6356589147286822,0.18481194971363052,0.47064694974188015,False,False,0.8371479890759511
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs99_vc0.26_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,99.0,0.26,-0.05,129.0,0.12271674182059433,0.12906325284285952,0.963417920376953,1.9982980030367448,-0.14096756031305235,0.8705317843911912,3.4706006002408154,0.627906976744186,0.14082943799556316,0.5331920960822513,False,False,0.8051250288763748
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs99_vc99.00_dd0.03,logit_s_l8_c01,0.55,0.75,35.0,99.0,99.0,-0.03,129.0,0.09718935600492484,0.12721421466444818,0.7945334843344833,1.3840030636182157,-0.17871064639634782,0.5438364079853221,2.7103604245882558,0.6356589147286822,0.19557225901212852,0.4919488380712403,False,False,0.6376439098614459
logit_s_l8_c01_pt0.55_pf0.75_vx35_fs99_vc99.00_dd0.05,logit_s_l8_c01,0.55,0.75,35.0,99.0,99.0,-0.05,129.0,0.11347667763353275,0.1416910890272409,0.8311250478303135,1.536315259927551,-0.17871064639634793,0.6349743561548201,3.1755729437189495,0.627906976744186,0.14479346796845574,0.5249902427807481,False,False,0.7445024370844289
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs1_vc0.18_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,1.0,0.18,-0.03,129.0,0.08352904708846909,0.09018095430118818,0.9364701793679315,1.841072366869217,-0.0821682083339057,1.016561621363744,2.368841494458458,0.6434108527131783,0.16223820289376822,0.6346150570888452,True,True,0.5480207952997789
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs1_vc0.18_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,1.0,0.18,-0.05,129.0,0.0794686259305164,0.09218965471660046,0.8770833194707782,1.6726424425365354,-0.11984236762231026,0.6631096122947612,2.275138092543937,0.6356589147286822,0.15089225231421013,0.7353339350880953,False,False,0.5213810177637502
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs1_vc0.22_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,1.0,0.22,-0.03,129.0,0.08656050750905897,0.09329493612998585,0.9381627199641505,1.9045733009329613,-0.08156817425975615,1.0612044255570143,2.4410664212587676,0.6434108527131783,0.16580375553478546,0.6312564590351352,True,True,0.5679097250615648
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs1_vc0.22_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,1.0,0.22,-0.05,129.0,0.08236203692699395,0.09638920444812718,0.8707667541590652,1.6677366791603752,-0.1298246605708404,0.6344097998396238,2.341558036137543,0.6434108527131783,0.14848691844668785,0.712167574863217,False,False,0.5403642272063208
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs1_vc0.26_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,1.0,0.26,-0.03,129.0,0.08894887839001386,0.09569059415581112,0.9398880347417896,1.961817331393515,-0.07869187366203201,1.1303438875027163,2.4993699163140786,0.6434108527131783,0.1697085094577601,0.6227004973266443,True,True,0.5835794466168155
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs1_vc0.26_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,1.0,0.26,-0.05,129.0,0.08366109091895657,0.09938976095548972,0.8594373745028658,1.645413890414026,-0.14096756031305224,0.5934776109706876,2.371946626318009,0.6356589147286822,0.1448444349806348,0.7413884593348249,False,False,0.5488871138742208
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs1_vc99.00_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,1.0,99.0,-0.03,129.0,0.09070822144715951,0.09968169913801585,0.9219971934880966,1.9888963796271237,-0.07869187366203212,1.152701253966013,2.5431226589332345,0.6434108527131783,0.17581960610521188,0.6193726338025047,True,True,0.5951222166469934
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs1_vc99.00_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,1.0,99.0,-0.05,129.0,0.08541189084578704,0.10324519181933321,0.8464033630153588,1.67291697796231,-0.14096756031305224,0.6058974891536001,2.4134687593845356,0.6356589147286822,0.15095553162808661,0.7380605958106851,False,False,0.560373833784915
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs2_vc0.18_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,2.0,0.18,-0.03,129.0,0.08503995085682514,0.09948014392193179,0.8715096511236363,1.7117996976299104,-0.0821682083339057,1.0349495575131635,2.40459305019739,0.6356589147286822,0.16576888175176546,0.6128820337913948,True,True,0.5579335946626034
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs2_vc0.18_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,2.0,0.18,-0.05,129.0,0.08205631913373468,0.10180681152003555,0.8266622500277884,1.5899554543416075,-0.1198423676223106,0.6847020862633438,2.3344579498256683,0.627906976744186,0.1551208287946175,0.7118064734390858,False,False,0.5383584613794727
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs2_vc0.22_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,2.0,0.22,-0.03,129.0,0.08747270731619339,0.10594294701279916,0.8454487240627147,1.6938919253666065,-0.09238790931352403,0.9467982116507193,2.46318729492339,0.6356589147286822,0.1716456037366165,0.6072127897118479,False,True,0.5738945229397046
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs2_vc0.22_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,2.0,0.22,-0.05,129.0,0.08359246676479204,0.10883792470964126,0.7928415332216834,1.5207926645259986,-0.12982466057084052,0.643887427837169,2.370332405917631,0.6356589147286822,0.15453204265099438,0.6869920067419133,False,False,0.5484368817112443
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs2_vc0.26_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,2.0,0.26,-0.03,129.0,0.07805393325065624,0.10206879904245579,0.7883749498823531,1.453658923006156,-0.10482442899652644,0.7446158686277481,2.2432891229906433,0.6356589147286822,0.17230185496347764,0.6028043703501931,False,False,0.5120994440532228
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs2_vc0.26_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,2.0,0.26,-0.05,129.0,0.0819797679263099,0.11285087922424358,0.7552563120628788,1.409185619643953,-0.14096756031305235,0.5815505903929536,2.33268316003513,0.627906976744186,0.1506217464413755,0.7155478030542264,False,False,0.5378562210806022
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs2_vc99.00_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,2.0,99.0,-0.03,129.0,0.05575782710504895,0.10583397798550055,0.5674543703714927,0.835153535131145,-0.18772550914111097,0.29701784994566977,1.7919105685280174,0.6356589147286822,0.18213006280826072,0.6016053045886502,False,False,0.36581823712094896
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs2_vc99.00_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,2.0,99.0,-0.05,129.0,0.06308221714902595,0.11826967895021481,0.5774963676372011,0.9061196631582419,-0.17871064639634793,0.35298522175965386,1.9301616170010016,0.627906976744186,0.15736021969700184,0.7131549016340378,False,False,0.4138723954873763
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs99_vc0.18_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,99.0,0.18,-0.03,129.0,0.09113889673289766,0.10190059368017691,0.9084678263686458,1.8295477925772137,-0.08216820833390559,1.109174686668815,2.553938325299946,0.6356589147286822,0.15829281396872555,0.608431306481723,True,True,0.5979478087114666
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs99_vc0.18_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,99.0,0.18,-0.05,129.0,0.08813849419101949,0.10418523715896491,0.864185326613073,1.702438024898114,-0.11984236762231026,0.735453545684217,2.4794472504906766,0.627906976744186,0.14764476101157759,0.7073557461294141,False,False,0.5782626447531369
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs99_vc0.22_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,99.0,0.22,-0.03,129.0,0.09491198760516673,0.10909486364367525,0.8868857279992016,1.8332185024943555,-0.09238790931352403,1.0273204395509923,2.650492102419427,0.6356589147286822,0.1624104699529827,0.6017730118889161,False,True,0.6227024579339007
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs99_vc0.22_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,99.0,0.22,-0.05,129.0,0.09100520275811852,0.11192600901557541,0.835164016923268,1.6501162964315048,-0.12982466057084074,0.7009854857926641,2.550576375146865,0.6356589147286822,0.14529690886736027,0.6815522289189827,False,False,0.5970706638027302
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs99_vc0.26_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,99.0,0.26,-0.03,129.0,0.09604990614614684,0.11364418955156612,0.8648130058897632,1.78064758800229,-0.10482442899652655,0.9162931490838794,2.6802545320561184,0.6356589147286822,0.16450733480272597,0.5906753099663841,False,False,0.630168160531391
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs99_vc0.26_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,99.0,0.26,-0.05,129.0,0.09069066899349432,0.11680517840476384,0.8024293174496298,1.5534691127296438,-0.14096756031305224,0.6433442473721894,2.542682741726425,0.627906976744186,0.13959377072102577,0.7091189747180346,False,False,0.5950070577896576
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs99_vc99.00_dd0.03,logit_s_l8_c01,0.55,1.0,25.0,99.0,99.0,-0.03,129.0,0.07093786606922059,0.11576903739436617,0.6511934407364337,1.0581214495440954,-0.17871064639634793,0.3969425856806159,2.0891323375089876,0.6356589147286822,0.17746484927088138,0.5924683492414414,False,False,0.46541205886078035
logit_s_l8_c01_pt0.55_pf1.00_vx25_fs99_vc99.00_dd0.05,logit_s_l8_c01,0.55,1.0,25.0,99.0,99.0,-0.05,129.0,0.08344364910878643,0.13023855895921402,0.6813766118957788,1.1812146432507835,-0.17871064639634793,0.46692041459983025,2.366835246327001,0.627906976744186,0.14202951576353692,0.6993009058882053,False,False,0.5474605127349231
logit_s_l8_c01_pt0.55_pf1.00_vx30_fs1_vc0.18_dd0.03,logit_s_l8_c01,0.55,1.0,30.0,1.0,0.18,-0.03,129.0,0.0770614019799154,0.09207169822908856,0.853635390368518,1.6481665638978273,-0.10880348460034284,0.7082622607444742,2.2211862332136674,0.627906976744186,0.155380969847073,0.7376165389264289,False,False,0.5055876042165346
