month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,borrow_cost,regime,crash_probability,risk_rank,hedge_strength,gross_exposure,w_KODEX200,w_BOND,w_GLD,w_USO,hard_w_KODEX200,hard_w_BOND,hard_w_GLD,hard_w_USO
2015-02,-0.0038306264190159684,-0.0034234495626128385,3.1161563188791104,-0.03582331044553455,0.12538633387605652,0.0003761590016281696,3.10178547749603e-05,0.0,Slowdown,0.24480719125728534,0.6140350877192983,0.517630894194835,0.9999999999999999,0.31530300819284074,0.5656418861423471,0.11905510566481205,0.0,0.6,0.4,0.0,0.0
2015-03,0.010519700189361762,0.010588737085988387,3.148937349096904,-0.025680460741850153,0.021023618089206608,6.307085426761982e-05,5.96604235900522e-06,0.0,Slowdown,0.04500465752773975,0.0,0.5485275870461213,1.0,0.29830982712463333,0.5755288278547588,0.12616134502060788,0.0,0.6,0.4,0.0,0.0
2015-04,0.0222324993700699,0.023194170342990802,3.2189460967270906,-0.004018902199046548,0.29994628490536707,0.0008998388547161012,6.183211820480022e-05,0.0,Slowdown,0.22717732743246602,0.559322033898305,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-05,-0.01447251683450213,-0.014436277362858529,3.1723598451528527,-0.018433255403816795,0.01207982388120063,3.623947164360189e-05,0.0,0.0,Slowdown,0.24343711305538124,0.6166666666666667,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-06,-0.02016078207193171,-0.020137546486397494,3.108402589660979,-0.03822240863067594,0.0077451951780713735,2.3235585534214122e-05,0.0,0.0,Slowdown,0.12766541495459127,0.2459016393442623,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-07,-0.011200689307627784,-0.010219676917951602,3.073586338011161,-0.04899498061464225,0.3052108604683724,0.0009156325814051173,6.537980827106446e-05,0.0,Slowdown,0.11560158496524435,0.1774193548387097,0.5685200719222996,1.0,0.2873139604427352,0.5819264230151359,0.13075961654212892,0.0,0.6,0.4,0.0,0.0
2015-08,0.0011129170320843987,0.0012543974242023546,3.077006984596316,-0.04793659093097036,0.0433304368940266,0.00012999131068207982,1.1489081435876125e-05,0.0,Slowdown,0.0509132122526499,0.015873015873015872,0.6582915051220187,1.0,0.2379396721828897,0.610653281639046,0.1514070461780643,0.0,0.6,0.4,0.0,0.0
2015-09,0.007165621690460068,0.0072226147706963804,3.0990556525868365,-0.04111446471625202,0.017106773630791022,5.132032089237307e-05,5.672759343939238e-06,0.0,Slowdown,0.1257251394826453,0.25,0.6494715910914197,1.0,0.24279062489971914,0.6078309091492543,0.14937846595102655,0.0,0.6,0.4,0.0,0.0
2015-10,0.013507464805082553,0.013595083479440273,3.1409160377431453,-0.028162352096304022,0.027743919543105816,8.323175862931745e-05,4.386915728403801e-06,0.0,Slowdown,0.08992679453162276,0.12307692307692308,0.5926205393021002,1.0,0.27405870338384486,0.5896385725766721,0.13630272403948307,0.0,0.6,0.4,0.0,0.0
2015-11,-0.013744838336475239,-0.012737321116288601,3.0977446545759233,-0.041520103456040736,0.3139378850758955,0.0009418136552276865,6.570356495895163e-05,0.0,Slowdown,0.10171661587810796,0.18181818181818182,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-12,0.00398422970896407,0.0050276639187587565,3.1100867808594694,-0.03770129937678535,0.32496470354977125,0.0009748941106493137,6.854009914537238e-05,0.0,Slowdown,0.08483954304880495,0.1044776119402985,0.5960008621336728,1.0,0.27219952582648,0.5907202758827752,0.13708019829074475,0.0,0.6,0.4,0.0,0.0
2016-01,0.006847958802606071,0.006919123699883453,3.1313845270073246,-0.03111151751911634,0.02211758947747318,6.635276843241953e-05,4.812128844962612e-06,0.0,Slowdown,0.07967335022774602,0.07352941176470588,0.5641774948065446,1.0,0.2897023778564005,0.5805367983380942,0.12976082380550524,0.0,0.6,0.4,0.0,0.0
2016-02,0.026764406782648183,0.0268934987264297,3.2151941762810394,-0.005179792046975162,0.03954533378985143,0.00011863600136955428,1.045594241196008e-05,0.0,Slowdown,0.07920202436188976,0.07246376811594203,0.5092626459926362,1.0,0.31990554470405014,0.5629640467176436,0.11713040857830632,0.0,0.6,0.4,0.0,0.0
2016-03,0.017375625635499162,0.018283253402556144,3.2710601866335356,0.0,0.2810285568568303,0.000843085670570491,6.454209648648852e-05,0.0,Slowdown,0.1399958923340007,0.37142857142857144,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2016-04,0.05935922909494098,0.06255386005881161,3.465227797635256,0.0,0.9127517039630373,0.002738255111889112,0.0004563758519815186,0.0,Stagflation,0.15782182455949617,0.4225352112676056,0.11330947537267899,1.0,0.00566547376863395,0.08158282226832887,0.9127517039630372,0.0,0.0,0.0,1.0,0.0
2016-05,-0.006322523219293404,-0.003110345905932732,3.4433188144245666,-0.0063225232192932745,0.9177649466744774,0.002753294840023432,0.0004588824733372387,0.0,Slowdown,0.06633353763195889,0.041666666666666664,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2016-06,0.011002869682314839,0.011010203856589306,3.4812052026143427,0.0,0.002444724758156075,7.334174274468225e-06,0.0,0.0,Slowdown,0.13147183583215172,0.3424657534246575,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2016-07,0.02053050368852599,0.020535774602988697,3.552676098867132,0.0,0.0017569714875681486,5.270914462704446e-06,0.0,0.0,Slowdown,0.10639699182436307,0.22972972972972974,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2016-08,0.0041497133690045875,0.004170552152185979,3.5674186863703437,0.0,0.0069462610604638375,2.0838783181391514e-05,0.0,0.0,Slowdown,0.14069937600055737,0.4,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2016-09,0.012953064093729679,0.014142401067613664,3.6136276892640677,0.0,0.39644565796132847,0.0011893369738839854,0.0,0.0,Goldilocks,0.20029265106478206,0.5526315789473685,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-10,-0.011427457665212692,-0.011427457665212692,3.572333111827162,-0.011427457665212692,0.0,0.0,0.0,0.0,Goldilocks,0.32191853222788114,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-11,0.07638903651464563,0.07982136981112362,3.845220196349005,0.0,0.9936760090166357,0.002981028027049907,0.0004513052694280947,0.0,Overheating,0.28894058595063427,0.8333333333333334,0.1264798196672865,1.0,0.0063239909833643256,0.09106547016044628,0.029090358523475895,0.8735201803327135,0.0,0.0,0.0,1.0
2016-12,0.052398463770699066,0.05327049467200941,4.046703827497759,0.0,0.25777869491681904,0.0007733360847504571,9.869481655988533e-05,0.0,Overheating,0.12094374919919529,0.27848101265822783,0.371766943736929,1.0,0.01858834718684645,0.26767219949058885,0.08550639705949367,0.628233056263071,0.0,0.0,0.0,1.0
2017-01,0.06369561042895754,0.07029108044784858,4.304461098015428,0.0,1.394522986292983,0.00418356895887895,0.0005369010600121028,0.001875,Overheating,0.5967081149068131,0.9625,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2017-02,0.010979822422362123,0.013232845934738138,4.351723316495603,0.0,0.1118205730305139,0.00033546171909154174,4.256179328447302e-05,0.001875,Overheating,0.46644114646253615,0.9506172839506173,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2017-03,0.0665843331931679,0.06850785710822642,4.641479911765624,0.0,0.01386397573100865,4.159192719302595e-05,6.9319878655043355e-06,0.001875,Overheating,0.5149019154723555,0.9512195121951219,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2017-04,-0.018632314631667025,-0.014010046769424002,4.554998397693045,-0.018632314631667035,1.364868976145712,0.004094606928437136,0.0005276609338058871,0.0,Overheating,0.20996572162994304,0.5542168674698795,0.2704468297108268,1.0,0.01352234148554134,0.19472171739179528,0.06220277083349016,0.7295531702891732,0.0,0.0,0.0,1.0
2017-05,-0.03297768328461058,-0.03204071322177149,4.404785103172015,-0.05099554734549527,0.2770011549965646,0.0008310034649896937,0.00010596659784939545,0.0,Overheating,0.23031709680281265,0.6309523809523809,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-06,-0.00969316048484578,-0.007408411086808269,4.362088814265711,-0.06019439980590857,0.674962894545794,0.002024888683637382,0.0002598607144001307,0.0,Overheating,0.18944284804606684,0.47058823529411764,0.674962894545794,1.0,0.0337481447272897,0.48597328407297163,0.1552414657455326,0.32503710545420605,0.0,0.0,0.0,1.0
2017-07,0.012131712906244525,0.012372184985431304,4.415008423431924,-0.048792948076673004,0.07123505071715927,0.00021370515215147782,2.6766927035302592e-05,0.0,Overheating,0.19624183113312763,0.5,0.7516199983825714,0.9999999999999999,0.037580999919128576,0.5411663988354514,0.17287259962799142,0.24838000161742857,0.0,0.0,0.0,1.0
2017-08,-0.010548975005517353,-0.010251441862586457,4.368434609923992,-0.058827207492483935,0.08807151056633784,0.0002642145316990135,3.331861123188287e-05,0.0,Overheating,0.28739374779702603,0.8045977011494253,0.6566079006389417,1.0,0.03283039503194709,0.472757688460038,0.1510198171469566,0.3433920993610583,0.0,0.0,0.0,1.0
2017-09,0.01749070742763167,0.017727728468733998,4.4448416216029125,-0.04236542953988787,0.06913817905244396,0.00020741453715733188,2.9606503944995672e-05,0.0,Overheating,0.13315728212859507,0.3181818181818182,0.7402267291040328,1.0,0.03701133645520164,0.5329632449549035,0.17025214769392755,0.25977327089596725,0.0,0.0,0.0,1.0
2017-10,0.0175329142839159,0.01794546044977895,4.522772648760058,-0.025575304700696244,0.12146812325060391,0.0003644043697518117,4.814179611123765e-05,0.0,Overheating,0.41624906440766746,0.9101123595505618,0.6030452461657323,1.0,0.030152262308286618,0.43419257723932725,0.13870040661811844,0.3969547538342677,0.0,0.0,0.0,1.0
2017-11,0.025290273113534066,0.02726490286289213,4.637154804277621,-0.0009318380280046723,0.583026057893663,0.0017490781736809891,0.00022555157567707157,0.0,Overheating,0.42376304232367507,0.9111111111111111,0.00399165657335776,1.0,0.000199582828667888,0.002873992732817587,0.0009180810118722849,0.9960083434266422,0.0,0.0,0.0,1.0
2017-12,0.015064447986040785,0.015077563001353322,4.707010981629881,0.0,0.003871295714585364,1.1613887143756092e-05,1.5011281687806188e-06,0.0,Overheating,0.4592026230401211,0.9340659340659341,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01,-0.06994912966525019,-0.06215037966525018,4.377759660140096,-0.06994912966525024,1.75,0.00525,0.00067375,0.001875,Overheating,0.5663376817553601,0.9565217391304348,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2018-02,-0.01564130311544549,-0.012136417670361097,4.309285794329274,-0.08449633724093997,1.0368018146513984,0.003110405443954195,0.00039448000113019897,0.0,Overheating,0.49412772842544156,0.9354838709677419,0.8329094138770854,1.0,0.04164547069385427,0.5996947779915015,0.19156916519172965,0.1670905861229146,0.0,0.0,0.0,1.0
2018-03,0.005896686856028816,0.00644642320439979,4.334696303231568,-0.0790978988261023,0.16096138724665976,0.0004828841617399793,6.685218663099469e-05,0.0,Goldilocks,0.5566451412462151,0.9468085106382979,0.9541361436744997,1.0,0.09357066350922527,0.6869780234456397,0.21945131304513496,0.0,1.0,0.0,0.0,0.0
2018-04,-0.0563140343821924,-0.05188194500964384,4.090592066575023,-0.13095761141424245,0.758205786649183,0.0022746173599475492,0.0002824720126010101,0.001875,Overheating,0.771106042618154,0.9894736842105263,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2018-05,-0.0022909228723244778,0.0005581374949035286,4.081220835648357,-0.1329485204992732,0.8409627947784704,0.002522888384335411,0.000326171982892595,0.0,Stagflation,0.15075788071230084,0.3645833333333333,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2018-06,-0.11588416846410915,-0.11147059067899676,3.60827195279085,-0.23342606021679058,0.75,0.0022500000000000003,0.00028857778511239517,0.001875,Overheating,0.6385302247052913,0.9690721649484536,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2018-07,0.037025681934160934,0.03966193693473671,3.741870682446838,-0.20504313734336066,0.22438880749622397,0.000673166422488672,8.808857808710316e-05,0.001875,Overheating,0.6917171391400176,0.9795918367346939,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2018-08,0.002793908586224334,0.005086673988987776,3.7523251270750673,-0.20282210053910643,0.6762196025744533,0.00202865880772336,0.00026410659504008205,0.0,Overheating,0.5183670825501294,0.9090909090909091,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2018-09,-0.003071230077783585,-0.003047760866830563,3.7408008732831712,-0.20527041728127504,0.0067226019834444595,2.016780595033338e-05,3.3014050026882875e-06,0.0,Stagflation,0.210546763629459,0.53,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2018-10,0.014678343986961318,0.014681635394037496,3.795709635287947,-0.19360510308951528,0.0009404020217648086,2.8212060652944258e-06,4.702010108823818e-07,0.0,Stagflation,0.1567683959661067,0.36633663366336633,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2018-11,0.00346425886690035,0.0035040128462242434,3.808858956048172,-0.19081154241767007,0.011358279806826667,3.4074839420480004e-05,5.679139903413302e-06,0.0,Overheating,0.5321957427131859,0.9117647058823529,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2018-12,0.01105681312668453,0.011074548276121966,3.850972797751096,-0.18186449685791206,0.005067185553553281,1.5201556660659844e-05,2.5335927767766443e-06,0.0,Stagflation,0.06148624088032694,0.019417475728155338,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2019-01,0.010868478288973537,0.010889610709860272,3.8928270119948816,-0.17297260890457378,0.006037834539067338,1.8113503617202016e-05,3.018917269533697e-06,0.0,Stagflation,0.3475892308464492,0.7692307692307693,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2019-02,0.0006447267301152243,0.0006690072487120568,3.8953368216252295,-0.172439402238997,0.0074790754905378065,2.243722647161342e-05,1.8432921252190954e-06,0.0,Slowdown,0.060913027959026256,0.01904761904761905,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-03,0.005758148394956712,0.005759420716505801,3.9177667490924866,-0.1676741855112701,0.00039770662312603455,1.1931198693781037e-06,7.920167971098291e-08,0.0,Slowdown,0.10404175746763564,0.1792452830188679,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-04,0.005871221863578482,0.005878431629391296,3.9407688268861594,-0.16278741599162305,0.002269785567823472,6.809356703470416e-06,4.0040910934256714e-07,0.0,Slowdown,0.11072473153273625,0.19626168224299065,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-05,0.014373227582560643,0.01438004765373278,3.997410394085254,-0.15075396898668714,0.002043438220447426,6.130314661342278e-06,6.897565107942261e-07,0.0,Slowdown,0.08995202268587235,0.1388888888888889,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-06,0.013803928470832583,0.01382979456954898,4.05259036123377,-0.13903103752044077,0.007390313918970815,2.2170941756912447e-05,3.695156959485385e-06,0.0,Slowdown,0.11198414785868348,0.21100917431192662,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-07,0.015325192081926833,0.015346706764916142,4.114697086949043,-0.12583652279386426,0.006507352551814904,1.9522057655444713e-05,1.992625333866016e-06,0.0,Slowdown,0.08225087497062913,0.1,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-08,0.03072871675253429,0.03074293935373884,4.241136448256379,-0.0989746009073863,0.0040636003441574045,1.2190801032472214e-05,2.0318001720786986e-06,0.0,Slowdown,0.0885707727956344,0.13513513513513514,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-09,-0.016955792183342693,-0.016886774188304997,4.169224620018544,-0.114252200326314,0.01971942715362796,5.9158281460883875e-05,9.859713576813977e-06,0.0,Slowdown,0.10132598680925989,0.1875,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-10,-0.005747984870666073,-0.005713394770343236,4.145259979980269,-0.11934346527806405,0.009882885806524931,2.9648657419574794e-05,4.941442903262469e-06,0.0,Slowdown,0.14766670285120795,0.3805309734513274,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-11,0.000388036502095937,0.00039908953521950764,4.146868492163178,-0.11900173839678274,0.0032842166207126926,9.852649862138078e-06,1.2003832614325693e-06,0.0,Slowdown,0.057314617758992124,0.017543859649122806,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2019-12,0.007207854152596356,0.007227253883846655,4.176758515444687,-0.11265163141845591,0.005542780357228265,1.6628341071684795e-05,2.771390178614136e-06,0.0,Slowdown,0.08547883098278838,0.13043478260869565,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2020-01,0.018901029583913063,0.01892306321647288,4.255703551709969,-0.09587983365265895,0.0067350772898698286,2.0205231869609485e-05,1.8284006902076767e-06,0.0,Slowdown,0.3734030685483343,0.8103448275862069,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2020-02,0.010511336033733469,0.010551682452566168,4.300436681801945,-0.08637632276930718,0.011527548237913882,3.4582644713741644e-05,5.763774118956941e-06,0.0,Slowdown,0.10684150938185671,0.23076923076923078,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2020-03,-0.014435431960236804,-0.014427219043612653,4.238358020682487,-0.09956487519923207,0.0026284434908520615,7.885330472556184e-06,3.275861515932982e-07,0.0,Goldilocks,0.28392201007571605,0.7288135593220338,1.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2020-04,0.021047790705780896,0.02106671270311508,4.327566093237979,-0.08061270514829189,0.005682667349497746,1.7048002048493238e-05,1.8739952856947628e-06,0.0,Slowdown,0.23388736475779082,0.6134453781512605,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2020-05,0.02084460427913802,0.02097895889271348,4.41777249594334,-0.061448440807840954,0.040216206517899804,0.00012064861955369941,1.370599402175711e-05,0.0,Slowdown,0.12539686694690666,0.3,0.9217725429024324,1.0,0.09302510140366219,0.6949672137287783,0.21200768486755944,0.0,0.6,0.4,0.0,0.0
2020-06,0.00986102289800043,0.010134822969554725,4.461336251683994,-0.05219336239169303,0.08427798199251127,0.0002528339459775338,2.096612557676092e-05,0.0,Slowdown,0.10342690706820386,0.2066115702479339,0.7620703400653412,0.9999999999999999,0.1808613129640623,0.6438625088209091,0.1752761782150285,0.0,0.6,0.4,0.0,0.0
2020-07,0.033025322515771276,0.03313497435974611,4.60867332024716,-0.020891742502089916,0.03392720225871902,0.00010178160677615706,7.870237198674469e-06,0.0,Slowdown,0.20627336189441278,0.5409836065573771,0.684944686597442,1.0,0.22328042237140688,0.6191822997111814,0.15753727791741168,0.0,0.6,0.4,0.0,0.0
2020-08,0.011955859900650248,0.013154954577694153,4.663773972791899,-0.00918566134787513,0.3716631424672804,0.0011149894274018412,8.410524964206278e-05,0.0,Slowdown,0.19244428358496943,0.4796747967479675,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2020-09,0.008786612039439765,0.008814874826049878,4.704752745330459,-0.0004797601510247995,0.009420928870037537,2.8262786610112612e-05,0.0,0.0,Slowdown,0.41363213909059265,0.8467741935483871,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2020-10,-0.017329580202395643,-0.017329201043859665,4.623221355297813,-0.017801026311405344,0.00012638617865950996,3.791585359785299e-07,0.0,0.0,Slowdown,0.38167264586193045,0.824,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2020-11,-0.011209409832191318,-0.00946052441082497,4.571397772381341,-0.028810897144238456,0.5446284737887827,0.001633885421366348,0.000115,0.0,Slowdown,0.23647926556119753,0.6190476190476191,1.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2020-12,0.07777845807466849,0.07951193262482512,4.926954042363136,0.0,0.5416859799146408,0.0016250579397439225,0.00010841661041270552,0.0,Slowdown,0.1808686595328865,0.44881889763779526,0.0,1.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2021-01,0.035845361154313214,0.0369541051082698,5.103562489402346,0.0,0.3695813179855266,0.0011087439539565799,0.0,0.0,Goldilocks,0.5257267735511392,0.921875,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-02,-0.06644544443464528,-0.05960044443464529,4.764454011594022,-0.0664454444346454,1.6625,0.004987500000000001,0.00020125,0.00165625,Goldilocks,0.7239309353241881,0.9844961240310077,1.75,2.3249999999999997,-0.6625,1.26,0.4025,0.0,1.0,0.0,0.0,0.0
2021-03,-0.006911002237208888,-0.0038922526026044495,4.731526859260818,-0.072897242056714,0.9702575992689726,0.002910772797806918,0.00010797683679752019,0.0,Goldilocks,0.5679022147579147,0.9384615384615385,0.8037120369553783,0.9999999999999999,0.23647356489239063,0.5786726666078723,0.184853768499737,0.0,1.0,0.0,0.0,0.0
2021-04,0.008820457424852768,0.009477966119687663,4.773261090477475,-0.06471977165181164,0.19330074412684378,0.0005799022323805314,7.760646245436453e-05,0.0,Overheating,0.3345349306431922,0.7633587786259542,0.8574770171392834,1.0,0.04287385085696417,0.617383452340284,0.1972197139420352,0.14252298286071663,0.0,0.0,0.0,1.0
2021-05,-0.027231584267320696,-0.022318187330725634,4.643277628862214,-0.09018893400363437,0.8969267216121691,0.0026907801648365075,0.00034761677175855347,0.001875,Overheating,0.7006568174198057,0.9772727272727273,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2021-06,-0.10699843928399146,-0.10491888018712149,4.146454169411685,-0.18753729810855002,0.06312114807572249,0.00018936344422716746,1.5195652642800706e-05,0.001875,Overheating,0.6499448457631319,0.9548872180451128,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2021-07,0.011968586563461744,0.01515977989317719,4.196081365069716,-0.17781326793137808,0.9400242150131365,0.0028200726450394093,0.00037112068467603696,0.0,Overheating,0.5977767900140912,0.9328358208955224,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2021-08,0.03768123019692046,0.04209723735326828,4.354194872911917,-0.1468322604154465,0.75,0.0022500000000000003,0.00029100715634780946,0.001875,Overheating,0.7595870027530375,0.9851851851851852,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2021-09,-0.016901506885749387,-0.01459684595887256,4.280602418285501,-0.16125208084073406,0.681363141189101,0.002044089423567303,0.0002605715033095222,0.0,Overheating,0.6269546961806338,0.9338235294117647,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2021-10,-0.008831773960910633,-0.008826588605979575,4.242797105310676,-0.1686597128729329,0.001636955409215126,4.910866227645378e-06,2.7448870341297004e-07,0.0,Overheating,0.68425036249262,0.948905109489051,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2021-11,0.01156356342655834,0.011579578665716708,4.291858958743954,-0.1590464567336859,0.004575782616676651,1.3727347850029953e-05,2.2878913083383413e-06,0.0,Overheating,0.4083610071109433,0.7898550724637681,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2021-12,-0.07432058180225892,-0.06990769674145714,3.972885503916866,-0.22154661333790948,0.75,0.0022500000000000003,0.0002878850608017777,0.001875,Overheating,0.8062591978876099,1.0,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2022-01,-0.013841842609213452,-0.010830980087431859,3.9178934480672227,-0.23232184259469535,0.8902198746676475,0.0026706596240029428,0.00034020289777864993,0.0,Overheating,0.5935449711153498,0.8928571428571429,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2022-02,-0.08460452145764966,-0.08018801760460337,3.5864219477714343,-0.29727088573546145,0.75,0.0022500000000000003,0.0002915038530462846,0.001875,Overheating,0.6975999148729858,0.9574468085106383,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2022-03,-0.05731750230891038,-0.05486667598405036,3.380857199499318,-0.33754956336485764,0.17319014567304086,0.0005195704370191226,5.6255887840901935e-05,0.001875,Overheating,0.7824627262552954,0.9859154929577465,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2022-04,-0.011098884682405656,-0.00827006372757191,3.3433334553143945,-0.3449020243688804,0.8370746445966821,0.0025112239337900465,0.0003175970210436991,0.0,Overheating,0.692770702640253,0.9440559440559441,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2022-05,-0.11282181989418247,-0.1084065130080406,2.966132490372719,-0.41881137018857817,0.75,0.0022500000000000003,0.0002903068861418604,0.001875,Overheating,0.7811633087296005,0.9791666666666666,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2022-06,-0.01578237814443835,-0.012556668664418662,2.919319865783152,-0.42798390891751004,0.9516919407748186,0.002855075822324456,0.0003706336576952337,0.0,Overheating,0.6611494028626438,0.9103448275862069,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2022-07,0.07680179548732308,0.08121776369029973,3.143528873077109,-0.38405204607473464,0.75,0.0022500000000000003,0.0002909682029766552,0.001875,Overheating,0.7734062187370933,0.9726027397260274,1.75,2.5,0.08750000000000001,1.26,0.4025,-0.75,0.0,0.0,0.0,1.0
2022-08,-0.025240358659766024,-0.023074489915685118,3.0641850768633128,-0.3995987933475573,0.6390499513314973,0.001917149853994492,0.00024871889008641157,0.0,Overheating,0.5292071807534343,0.8231292517006803,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2022-09,-0.001784079885232179,-0.0017735888512435821,3.0587183259030524,-0.4006699570634151,0.003056378441850402,9.169135325551207e-06,1.321898663045662e-06,0.0,Stagflation,0.31589475351441015,0.6621621621621622,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2022-10,-0.005007397809013717,-0.00496263238780108,3.0434021064595354,-0.4036710410072919,0.012790120346467756,3.837036103940327e-05,6.39506017323388e-06,0.0,Stagflation,0.5061218438502865,0.7986577181208053,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2022-11,0.014251622869710934,0.014264138658296547,3.0867755255216807,-0.3951723855774404,0.0035759395958895254,1.0727818787668577e-05,1.7879697979447662e-06,0.0,Stagflation,0.17433498943567735,0.37333333333333335,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2022-12,0.0027936299253148744,0.0028223421391672114,3.0953988340025074,-0.39348272105413284,0.008203489672096331,2.4610469016288995e-05,4.101744836048124e-06,0.0,Stagflation,0.36608644174469196,0.695364238410596,1.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
