month,vkospi_signal_date,vkospi_raw_close,vkospi_raw_change,vkospi_raw_return_pct,vkospi_raw_open,vkospi_raw_high,vkospi_raw_low,vkospi_return_5,vkospi_return_21,vkospi_return_63,vkospi_mean_ratio_5,vkospi_mean_ratio_21,vkospi_level_z_63,vkospi_level_z_252,vkospi_return_vol_21,vkospi_positive_fraction_21,vkospi_intraday_range_21,vkospi_close_location_21,vkospi_month_mean,vkospi_month_max,vkospi_month_min,vkospi_month_range,vkospi_month_return,vkospi_oap_mom12m,vkospi_oap_mom6m,vkospi_oap_intmom,vkospi_oap_streversal,vkospi_oap_mrreversal,vkospi_oap_lrreversal,vkospi_oap_high52,vkospi_oap_realized_vol_21,vkospi_oap_max_return_21,vkospi_oap_return_skew_21,vkospi_oap_beta_21,vkospi_oap_residual_vol_21
2011-05,2011-04-29,18.36,0.27,1.49,18.14,19.0,17.97,0.08961424332344192,0.10802655401327699,0.2558139534883721,0.01346875689997784,0.02191947838532693,0.1465725403466903,-0.1606578962480115,0.4825507485453383,0.5238095238095238,0.040745976499735506,0.396968554761399,17.966190476190476,19.56,16.15,0.18980094887222032,0.12019524100060996,-0.05476326297775247,-0.0012055455093429313,-0.05362236166571599,0.10802655401327699,-0.20964833183047782,-0.25085470085470074,0.5932148626817447,0.4825507485453383,0.07016473459426464,0.03356775384939385,-0.010262727153299784,0.11588486274006278
2011-06,2011-05-30,19.42,1.29,7.12,18.53,19.6,18.53,0.006217616580310947,0.05314533622559647,-0.020675743822491044,0.014099216710182993,0.013393633675421901,0.53573680936479,0.4246990182366945,0.7101694459983464,0.5238095238095238,0.05455432955297302,0.47202752649701085,19.262105263157896,21.0,17.29,0.1926061533417127,0.05371676614215959,-0.3749152542372881,-0.07476166583040633,-0.32440677966101694,0.05314533622559647,0.4264990328820115,0.2617621899059026,0.7443464929091607,0.7101694459983464,0.1162521688837479,0.5401331934568946,-0.011396884888296247,0.15630837041271647
2011-07,2011-06-29,20.65,0.46,-2.18,20.18,21.04,20.13,0.048223350253806974,0.0633367662203912,0.28181253879577906,0.019451026856240006,0.04428550787458452,1.4502044154547225,1.2978666044465916,0.709278269779665,0.5238095238095238,0.05106141251059054,0.40342233421121965,19.835,22.09,17.82,0.21527602722460296,0.14913745130773504,-0.014213197969543012,0.0977953646127756,-0.10203045685279177,0.0633367662203912,-0.043689320388349606,-0.16027280477408357,0.796682098765432,0.709278269779665,0.09143763213530631,0.37590569322384465,-0.01069196648228477,0.13535685867633607
2011-08,2011-07-29,21.0,1.1,5.53,20.15,21.05,20.06,0.17318435754189943,0.09147609147609148,0.16086235489220568,0.0577213659715925,0.09717868338557989,1.4794279974886715,1.6104146630438276,0.7945470681161854,0.5714285714285714,0.037826946793004475,0.4287799968268561,19.14,21.89,17.04,0.2533960292580983,0.189801699716714,-0.020366598778004175,0.24773022049286642,-0.214867617107943,0.09147609147609148,-0.10646041856232935,-0.18540024885939443,0.8101851851851851,0.7945470681161854,0.10502793296089408,0.22548164850971922,-0.009023245837522348,0.08605812038626341
2011-09,2011-08-30,30.39,3.02,-9.04,31.77,32.4,30.3,-0.12622196664749863,0.44714285714285706,0.6373922413793105,-0.13787234042553187,-0.09617617901147135,0.7696824802585138,2.132974145894242,2.657659209632354,0.5714285714285714,0.1606752232684775,0.5321314419169484,33.62380952380952,70.33,19.17,1.5215408582353775,0.5737959606421545,0.07033639143730874,0.046859421734795736,0.022426095820591074,0.44714285714285706,-0.019490254872563728,-0.232394366197183,0.6064657752943524,2.657659209632354,0.4211571185479297,0.9097605039809317,-0.003683149132849298,0.2832473611389548
2011-10,2011-09-29,42.43,0.86,-1.99,43.87,44.16,42.02,0.0455889600788566,0.26997904818916507,1.0547215496368039,-0.034057278149615344,0.12086294735517988,1.2858606960204053,2.975327591027127,1.4940361671419866,0.5238095238095238,0.08423610631502904,0.4039919016099893,38.76368421052631,49.0,27.54,0.5536109489348415,0.424303457536086,1.0175120772946857,1.073867163252638,-0.02717391304347827,0.26997904818916507,-0.04772857964347332,-0.5257731958762888,0.8467371782079425,1.4940361671419866,0.1737012987012987,0.20941781274437357,-0.00694885603718053,0.22365934501845128
2011-11,2011-10-28,29.23,0.84,-2.79,27.56,29.79,27.54,-0.15078442765833822,-0.32478632478632474,0.5231891610213653,-0.08536203767444761,-0.18608536536855103,-0.81467955204162,0.803939860601447,1.0214239019793603,0.2857142857142857,0.05506606192108884,0.4282352726407015,35.32526315789474,49.61,27.54,0.6247653386572901,-0.3550308914386584,1.612552806276403,1.3877551020408165,0.09414604707302354,-0.32478632478632474,-0.04108796296296302,-0.7291155795324505,0.5833167032528438,1.0214239019793603,0.14150646076268503,1.1345133514101349,-0.0065107513067262455,0.16828348064192927
2011-12,2011-11-29,28.43,1.82,-6.02,29.41,29.99,28.32,-0.19598416289592757,-0.08349451966473243,-0.14905716851242135,-0.11067317317317316,-0.14804931647592678,-1.5762051962963333,0.5250460381045386,1.1111420294914975,0.47619047619047616,0.05468687825488911,0.39663999102475256,33.37047619047619,38.38,28.32,0.30146408287907767,-0.11128477649265389,0.5564475664826893,0.5973223480947476,-0.025589563472152466,-0.08349451966473243,-0.32440677966101694,-0.7307848169660949,0.5673518259828377,1.1111420294914975,0.17268548916611937,0.4632692959726417,-0.007527819959447127,0.1631051534098627
2012-01,2011-12-29,26.4,0.05,0.19,26.77,27.12,25.96,0.05095541401273884,-0.09090909090909094,-0.3491124260355031,0.02540200419482619,-0.027027027027027195,-1.1865611376926686,0.20777237833734943,0.7355175627737431,0.5238095238095238,0.0488289742810449,0.4861334572607449,27.133333333333336,31.53,24.25,0.2683046683046683,-0.026907482491706602,0.6044198895027622,0.5093555093555093,0.06298342541436441,-0.09090909090909094,-0.1140479686735193,-0.6489526764934057,0.5268409499101976,0.7355175627737431,0.10070810385523199,0.1051421314598399,-0.010264852426180715,0.1847915537844878
2012-02,2012-01-30,24.41,0.58,2.43,24.71,24.97,24.3,0.0640802092414996,-0.07044935262757046,-0.16489907629148137,0.025544071926728806,-0.019303615840826294,-1.0551742743656518,-0.10428517096415417,0.5571722050485692,0.5238095238095238,0.033824523206613,0.4512789406404381,24.734210526315792,28.47,22.0,0.2615810192573677,-0.10025801695539993,0.5566093657379965,0.368421052631579,0.13752222880853582,-0.07044935262757046,-0.14016309887869516,-0.6675862068965517,0.4871283177010577,0.5571722050485692,0.08707360861759406,0.06895153077111602,-0.007327238257442559,0.1634448790871413
2012-03,2012-02-28,20.34,1.2,-5.57,20.91,21.21,20.29,-0.03920642418516773,-0.16673494469479722,-0.327603305785124,-0.024460431654676373,-0.05514632689627719,-1.5287253515037122,-0.6653238030508702,0.5990518845752187,0.38095238095238093,0.042370213987598604,0.28109212753148166,21.4355,23.88,19.62,0.198735742110051,-0.13225255972696248,0.1832283082888997,-0.3638259056554599,0.8599127484246243,-0.16673494469479722,0.10973641742872497,-0.579837067209776,0.4059070045899022,0.5990518845752187,0.07467204843592334,0.626958969378003,-0.006237727956986866,0.0996414219619211
2012-04,2012-03-30,17.56,0.22,-1.24,17.56,17.78,17.3,0.012103746397694293,-0.09484536082474226,-0.33358633776091096,0.0005698005698004938,-0.03858587965377003,-1.3516215615569733,-1.0085280647270174,0.606534559260268,0.47619047619047616,0.03896639928100492,0.3601246666860267,18.264761904761905,20.97,17.04,0.21516842215038062,-0.05793991416309019,0.20422098075729367,-0.542776337497054,1.633767846058349,-0.09484536082474226,-0.02717391304347827,-0.560556464811784,0.3504290560766314,0.606534559260268,0.07751937984496116,-0.1709154307039913,-0.006052918142885123,0.09046049888681436
2012-05,2012-04-27,17.55,0.95,-5.14,18.14,18.21,17.55,-0.014598540145985273,0.006307339449541205,-0.26353336130927396,-0.042657647828933,-0.0161768238968526,-0.924985289778039,-1.0132675454852407,0.62564621171943,0.5714285714285714,0.03586603855142868,0.4055210260717412,17.856315789473683,19.57,16.69,0.16128747015651246,0.008620689655172598,-0.006833712984054552,-0.42001995344196874,0.7124145785876994,0.006307339449541205,0.03294117647058825,-0.49842902027992,0.35022949511075635,0.62564621171943,0.06865671641791038,-0.3890477855457785,-0.008440926366143955,0.07436231312378644
2012-06,2012-05-30,21.82,0.21,0.97,22.23,23.05,21.81,0.007386888273314796,0.24330484330484325,0.012999071494893322,-0.02406297522139711,0.08249468462083631,1.475165591637322,-0.4870352358410022,1.338881660426086,0.42857142857142855,0.06586089234868686,0.3264174934331496,20.299500000000002,26.81,16.01,0.532032808689869,0.32483302975106265,-0.08018867924528295,-0.4621513944223108,0.7101677148846963,0.24330484330484325,0.03978201634877365,-0.43146603098927305,0.4354420275394133,1.338881660426086,0.2226315789473685,1.0139334225796524,-0.007242152002100529,0.08585394735522724
2012-07,2012-06-29,20.03,0.86,-4.12,21.56,21.56,20.02,-0.04890788224121545,-0.0820348304307974,0.14850917431192667,-0.04528122020972347,-0.11604497215509069,-0.0517967194029524,-0.7612858757392418,0.9014225470603149,0.47619047619047616,0.047265013014016456,0.3274716955915467,22.657999999999998,28.6,19.54,0.39985876952952615,-0.1472967220093656,0.05665859564164655,-0.13343923749007147,0.2193704600484263,-0.0820348304307974,0.17932609937178734,-0.34940138626339,0.3997206146477749,0.9014225470603149,0.13239676458067273,-0.07422750554192006,-0.007794451393184895,0.13355777869028782
2012-08,2012-07-30,19.25,0.75,4.05,19.17,19.36,18.98,-0.04655770183259045,-0.03894158761857225,0.09686609686609682,-0.03566776876064526,0.024273443636455783,-0.47786135721048445,-0.8543482643724186,0.7941523008444135,0.5238095238095238,0.04839798946239416,0.37762335516916706,18.793809523809525,22.18,16.95,0.27828312260876176,-0.018357980622131564,0.03247422680412382,-0.1594628619387326,0.2283505154639176,-0.03894158761857225,0.22707147375079062,-0.21234267153877384,0.38415485930951904,0.7941523008444135,0.1478112563956795,0.9636712002879145,-0.009990965307414086,0.11638429246927112
2012-09,2012-08-30,20.0,0.7,3.63,19.75,20.47,19.66,0.03842159916926269,-0.015748031496062964,-0.11855442926399296,0.013993104846887094,0.025741220143603805,-0.15086277052294111,-0.6725131637660241,0.5110601819201858,0.5714285714285714,0.0349545923430219,0.3374256746367739,19.49809523809524,21.87,18.34,0.18104332535534612,-0.04397705544933084,-0.47041959864477456,-0.000983284169124854,-0.46989835809225955,-0.015748031496062964,0.8599127484246243,0.5226190476190475,0.43327556325823224,0.5110601819201858,0.03846153846153855,-1.5243691161009343,-0.0004789225714841015,0.15334296831829866
2012-10,2012-09-28,17.23,0.3,-1.71,17.57,17.57,17.22,-0.05068870523415969,-0.13849999999999996,-0.12136664966853639,-0.032674601392320035,-0.0899190100105639,-1.9147313095464986,-0.9841497129591247,0.4926973596004417,0.47619047619047616,0.03231347747718886,0.40826703963668365,18.8615,21.13,17.22,0.20730058584948177,-0.13936063936063936,-0.5379995379995379,0.12485939257592804,-0.5892815892815892,-0.13849999999999996,1.705625,0.939516129032258,0.37751971954425945,0.4926973596004417,0.0494752623688155,-0.9846835622077738,-0.014503322515579406,0.1204048999701922
2012-11,2012-10-30,18.26,0.29,-1.56,18.24,18.93,18.07,0.019542155220547253,0.04164289788933262,-0.05142857142857138,-0.010512625988945423,0.045419847328244556,-0.35598661181956176,-0.7423680318470596,0.5113261594455804,0.42857142857142855,0.03212210876871327,0.36850359767842417,17.478499999999997,19.11,16.26,0.16305747060674533,0.03456090651558097,-0.41702693714665773,-0.0011396011396010985,-0.4163618224143665,0.04164289788933262,0.7124145785876994,0.340615247436469,0.5042805854736261,0.5113261594455804,0.06621773288439958,0.6198875523483829,-0.009902284071809896,0.08121139084474344
2012-12,2012-11-29,15.07,0.36,-2.33,15.27,15.3,15.07,-0.01951854261548469,-0.17964071856287434,-0.24649999999999994,-0.02345775012960072,-0.09479133892051139,-2.031616959692267,-1.5604799831889176,0.341024170327001,0.2857142857142857,0.033594493245971926,0.2090219064023009,16.648095238095237,18.96,15.07,0.2336603644060525,-0.1805328983143013,-0.3927272727272727,-0.19039224327897752,-0.24991735537190074,-0.17964071856287434,0.6685052399338114,0.47058823529411753,0.4850337946572256,0.341024170327001,0.02741358760429069,0.052314431392827106,-0.016992110694410284,0.09651575771324293
2013-01,2012-12-28,15.89,0.12,0.76,15.95,16.04,15.84,0.0839017735334242,0.024500322372662753,-0.11328125,-0.0008802816901407606,0.04313982931632765,-0.5549993881544694,-1.2214815178183902,0.48106503770137815,0.38095238095238093,0.03163598102764374,0.3908299292833337,15.25111111111111,16.59,14.08,0.16457817281072418,0.03450520833333348,-0.3679706601466992,-0.25753949258018194,-0.1487367563162184,0.024500322372662753,0.2970401691331923,0.17867435158501443,0.583547557840617,0.48106503770137815,0.09345156889495221,1.6119773652085039,-0.009012026066656386,0.05878567842628672
2013-02,2013-01-30,14.72,0.05,-0.34,14.75,14.94,14.57,0.0013605442176871652,-0.07363121460037758,-0.2064690026954178,-0.008487134581705469,0.00914076782449702,-0.7277023591604456,-1.473434903546914,0.4488157596027764,0.3333333333333333,0.05013823999620452,0.33833092958985,14.58666666666667,16.16,13.28,0.19744058500914077,-0.05032258064516126,-0.3312289562289562,-0.14108108108108108,-0.22138047138047146,-0.07363121460037758,0.2012133468149646,0.3004926108374386,0.5533834586466165,0.4488157596027764,0.07299787384833456,0.958772553914605,-0.008276417398699843,0.11244590998218712
2013-03,2013-02-27,15.4,0.11,-0.71,15.42,15.52,15.16,0.14583333333333348,0.01182654402102501,0.0019518542615486467,0.0427952329360779,0.05631042592108715,0.8149002720086227,-1.0046873283825026,0.4869329008507891,0.42857142857142855,0.03447403923362843,0.3819245284723578,14.52722222222222,16.07,13.16,0.20031358751768716,0.0185185185185186,-0.27523809523809517,-0.22623284189120496,-0.06333333333333324,0.01182654402102501,-0.4472229534087918,-0.005210800568450913,0.5789473684210527,0.4869329008507891,0.058073654390934815,0.332430367962513,-0.007082499267980159,0.10985116272599778
2013-04,2013-03-29,14.34,0.56,-3.76,14.75,14.85,14.25,-0.11042183622828794,-0.06883116883116891,-0.10542732376793518,-0.02116040955631404,-0.07535003684598363,-0.7381282909560537,-1.2759733783489444,0.5221634757295968,0.42857142857142855,0.04257067685555511,0.4721444192830751,15.524499999999998,17.17,14.25,0.1880897935521274,-0.08545918367346939,-0.11239193083573495,-0.15754923413566746,0.053602305475504375,-0.06883116883116891,-0.5724494825036963,0.0,0.5390977443609022,0.5221634757295968,0.08095238095238111,0.22978284100048454,-0.008367698184083441,0.09081059154417351
2013-05,2013-04-29,15.27,0.44,2.97,15.37,15.57,15.14,-0.02614795918367352,0.06485355648535562,0.003285151116951379,0.016238519898841952,-0.09199796126401627,-0.2476491271828682,-0.8795341232112903,0.8158904272903204,0.47619047619047616,0.06946301294548654,0.3686928887933891,16.817142857142855,21.01,14.61,0.3805640502888211,0.013271400132713884,-0.22360584731997835,-0.19528619528619529,-0.03519220357336217,0.06485355648535562,-0.43774733637747343,0.13731527093596063,0.5740601503759398,0.8158904272903204,0.11438892233594244,0.4957339567496387,-0.006344760077517619,0.09079056967444493
2013-06,2013-05-30,14.36,0.08,0.56,14.33,14.37,14.16,-0.023793337865397834,-0.05959397511460385,-0.06753246753246755,-0.0040227493411014725,0.0004644681839294229,-0.8250488359167545,-1.0716338236737397,0.4851225811032683,0.47619047619047616,0.031246939141014757,0.4005922443360036,14.334,15.3,13.42,0.13115669038649372,-0.04266666666666674,-0.34209392503231373,-0.006506180871828193,-0.3377854373115037,-0.05959397511460385,-0.3436085972850679,-0.028870292887029247,0.5398496240601504,0.4851225811032683,0.06254653760238282,-0.06613005710090741,-0.011917416064599519,0.10052041152658274
2013-07,2013-06-28,17.11,0.99,-5.47,17.46,17.47,16.93,-0.07862143241787833,0.19817927170868344,0.1483221476510066,-0.10615400689583121,0.030338657414044956,0.6581087172045174,0.18453230422287395,0.8511147755776334,0.6190476190476191,0.05498213470061294,0.47370558613085834,16.853157894736842,21.58,14.3,0.43196652196995705,0.1840830449826989,-0.33735498839907196,-0.09620253164556969,-0.2668213457076566,0.19817927170868344,-0.1913696060037523,0.10683102208525952,0.7932313398238293,0.8511147755776334,0.11362126245847182,-0.2503334647667169,-0.011278938300802135,0.09181042746100457
2013-08,2013-07-30,15.95,0.37,-2.27,16.38,16.38,15.79,-0.06451612903225812,-0.07482598607888624,0.04453176162409944,-0.016524848933284098,-0.08431067005658976,-0.11919725066568919,-0.3230512143768966,0.4561265138169158,0.38095238095238093,0.03925126613661365,0.3383034602883407,17.41045454545454,19.19,15.79,0.19528496462418105,-0.07482598607888624,-0.189087488240828,0.13272010512483567,-0.28410159924741296,-0.07482598607888624,-0.08044982698961933,0.00520094562647766,0.7394529439035697,0.4561265138169158,0.05099648300117243,0.16306117723078897,-0.013447155306256767,0.13067923417500107
2013-09,2013-08-30,15.73,0.07,0.45,15.78,15.85,15.56,0.048666666666666636,-0.032595325953259646,0.11087570621468923,0.021428571428571352,0.043696682464454684,-0.4423269618934751,-0.266065121225941,0.5877066725408311,0.5238095238095238,0.04142380038225446,0.3555060204036706,15.071428571428575,17.19,13.76,0.22758293838862564,0.016149870801033694,-0.18577866800200293,0.07044107965766955,-0.2393590385578367,-0.032595325953259646,-0.05265654648956353,0.09966960352422904,0.7490476190476191,0.5877066725408311,0.07374224672639551,-0.14745378754764885,-0.01009644506173321,0.1094134122984052
2013-10,2013-09-27,14.45,0.17,-1.16,14.71,14.8,14.43,-0.11728772144166166,-0.010951403148528382,-0.28887795275590555,-0.0420312914346328,-0.08064955918441541,-1.374650188290072,-1.0074412888235849,0.357084430144096,0.47619047619047616,0.03218335315585225,0.3494113334770329,15.745882352941177,16.87,14.43,0.15496114763897198,-0.10359801488833753,-0.1985737794843665,0.00068493150684934,-0.19912232583653322,-0.010951403148528382,0.020145495243424794,0.148708254568368,0.7111220472440944,0.357084430144096,0.04722792607802884,0.3346020613798737,-0.0030689125986913916,0.09541569535302644
2013-11,2013-10-30,13.55,0.07,0.52,13.69,13.79,13.47,-0.04711673699015473,-0.06228373702422141,-0.17378048780487798,0.0,-0.05241599786872686,-1.7308397970329734,-1.448660618997112,0.6651020407087856,0.6190476190476191,0.036902649137247875,0.30633027022552894,14.245500000000002,15.96,13.32,0.18532168053069392,-0.12749517063747573,-0.18774592467678475,-0.012303485987696594,-0.17762788083192793,-0.06228373702422141,0.028918449971081506,0.09275184275184256,0.6668307086614174,0.6651020407087856,0.08062130177514781,-0.3519114565541399,-0.006828722367214864,0.07314486735665221
2013-12,2013-11-29,14.42,0.27,-1.84,14.56,14.62,14.17,0.000693962526023606,0.000693962526023606,-0.05751633986928106,-0.008389492504469631,0.02134979257310543,-0.31144127933929777,-0.6871543705954265,0.549255200333504,0.5238095238095238,0.03633225746944805,0.4674034971286221,14.118571428571428,15.5,13.07,0.17211373064858848,0.04796511627906974,-0.08970309538850285,0.005582693649685888,-0.0947567909033481,0.000693962526023606,-0.2691597414589104,-0.2209645669291339,0.7096456692913385,0.549255200333504,0.08775811209439532,0.917763583846656,-0.012598856903487731,0.10597779013481455
2014-01,2013-12-30,12.84,0.24,1.9,13.06,13.16,12.77,-0.03458646616541361,-0.1259360108917631,-0.1114186851211072,0.00093545369504211,-0.09604747058231933,-1.9465744059423222,-1.7095039756131796,0.4845920978373554,0.42857142857142855,0.03590733319032573,0.3737662041891,14.1935,15.93,12.6,0.2346144361855779,-0.121751025991792,0.0020463847203273655,-0.27706692913385833,0.38608458390177347,-0.1259360108917631,-0.25922182920667003,-0.13510324483775804,0.6318897637795275,0.4845920978373554,0.057302585604472434,-0.1495391462870777,-0.0024572479611933017,0.10182428662372177
2014-02,2014-01-29,14.43,0.46,-3.09,14.46,14.68,14.32,0.11860465116279073,0.14523809523809517,0.07047477744807118,0.01763046544428759,0.061661353046281064,0.631865284910632,-0.511609408527824,0.6297368418461314,0.47619047619047616,0.047111476894654565,0.2466533645790652,13.629499999999998,15.8,12.75,0.22377930224879863,0.03145103645461034,-0.11764705882352944,-0.23728813559322037,0.15686274509803932,0.14523809523809517,-0.18025258323765803,-0.09505703422053235,0.7101377952755905,0.6297368418461314,0.13393528969149737,2.113701442212275,-0.012544158568499438,0.09545806799636183
2014-03,2014-02-27,13.44,0.16,-1.18,13.71,13.72,13.38,-0.08881355932203394,-0.10816191108161921,-0.07182320441988954,-0.028340080971659853,-0.09700537496800632,-0.810600024809822,-1.1676224896338931,0.726469846109859,0.38095238095238093,0.032851277345360835,0.36879052974097315,14.907368421052633,17.9,13.38,0.30320576189803683,-0.1536523929471033,0.1322314049586777,-0.0645561762880198,0.21036814425244166,-0.10816191108161921,-0.2893753336892685,-0.2908897176345231,0.6614173228346456,0.726469846109859,0.11272040302267006,1.2737121150929587,-0.011021311355714264,0.04931433084779016
2014-04,2014-03-28,13.23,0.26,2.0,13.28,13.5,13.16,0.03683385579937304,-0.015624999999999889,0.04667721518987333,0.02415234556432888,-0.02683106238397137,-0.692687764281883,-1.1754558861980302,0.6938050720291359,0.5238095238095238,0.039069940286568045,0.4294876717805728,13.6,15.18,12.42,0.20294117647058824,-0.08821502412129556,-0.19376124775045,-0.12896953985742066,-0.074385122975405,-0.015624999999999889,-0.07285873192436032,-0.1184558434690639,0.6510826771653544,0.6938050720291359,0.08134328358208953,0.27216167197768737,-0.010054004105961236,0.07716042077148867
2014-05,2014-04-29,11.66,0.52,-4.27,11.93,12.03,11.63,-0.019343986543313707,-0.15629522431259046,-0.2169241101410343,-0.026711185308848084,-0.05906313645621197,-1.5731801020842997,-1.9489586310400633,0.33345916776232104,0.23809523809523808,0.031070111153781305,0.38595442136942093,12.391904761904764,13.91,11.42,0.20093763209468546,-0.14327700220426154,-0.11862244897959184,0.01468428781204123,-0.13137755102040816,-0.15629522431259046,-0.04796599878567087,-0.15879828326180256,0.5738188976377953,0.33345916776232104,0.042720139494333065,0.1917477226650188,-0.006121949176681108,0.07248263640673337
2014-06,2014-05-30,10.86,0.37,3.53,10.47,10.86,10.27,-0.020739404869251632,-0.10837438423645318,-0.1919642857142857,-0.001654715940430429,-0.03027468322136273,-1.42134282531514,-1.9590651491493751,0.7472756803110004,0.38095238095238093,0.044707728520670405,0.3259844321947303,11.153684210526317,12.26,9.74,0.22593431483578705,0.009293680297397744,-0.13494318181818188,-0.15883977900552493,0.02840909090909083,-0.10837438423645318,-0.18329466357308577,-0.30434782608695643,0.5344488188976377,0.7472756803110004,0.11524163568773238,1.113739966272738,-0.0018081595760428269,0.10292609914169426
2014-07,2014-06-27,11.08,0.22,2.03,11.23,11.24,10.96,-0.03484320557491294,-0.0027002700270026825,-0.14506172839506182,0.013352844338759828,-0.011176745569673963,-0.8279402886678481,-1.5620176630746903,0.465771646305133,0.47619047619047616,0.03615072865403279,0.400516882485197,11.286666666666667,12.26,10.69,0.13910218546958064,0.017447199265381075,-0.3008181246066709,-0.2109375,-0.11390811831340464,-0.0027002700270026825,0.03924133420536302,-0.1994962216624685,0.5452755905511811,0.465771646305133,0.053308823529411686,0.24883098247754407,-0.016873056353210802,0.07097082505563757
2014-08,2014-07-30,13.49,1.31,10.76,12.38,13.94,12.29,0.2421731123388582,0.19911111111111124,0.1057377049180328,0.1414790996784565,0.2210249558208699,4.728411711234587,-0.031029225022233476,0.5610976544590945,0.5714285714285714,0.035565778000964665,0.556620950367075,11.057272727272728,13.94,10.21,0.33733453917618994,0.19911111111111124,-0.3777654867256637,-0.15349887133182838,-0.264933628318584,0.19911111111111124,0.1973509933774833,-0.10979812900049235,0.7408017572762219,0.5610976544590945,0.10755336617405598,1.1500259161381132,0.003108171929652912,0.08296320172047408
2014-09,2014-08-29,10.86,0.07,0.65,11.1,11.16,10.82,-0.038938053097345215,-0.194959229058562,0.03527168732125818,-0.012906744228322053,-0.09446098868374042,-0.7592557142876151,-1.4410578476782296,0.7147418541406048,0.38095238095238093,0.049366557402305784,0.31508993529839724,11.958000000000002,13.55,10.66,0.24167921057032948,-0.16972477064220193,-0.13414634146341464,-0.008088235294117618,-0.12708600770218226,-0.194959229058562,0.14896755162241893,-0.6677329921091917,0.6146010186757215,0.7147418541406048,0.11785095320623928,1.0698665950800554,-0.005552168453754177,0.08472293126392136
2014-10,2014-09-29,12.62,0.32,2.6,12.86,12.92,12.43,0.02269043760129663,0.14831665150136475,0.16206261510128916,0.02869253342028033,0.07814979048858861,1.3659803946479838,-0.2252438429006864,0.4835800461379857,0.6666666666666666,0.037877619851288534,0.39279721710892623,11.851111111111113,12.92,10.78,0.18057378586161638,0.1277926720285969,-0.3026649746192893,-0.1440809968847352,-0.18527918781725883,0.14831665150136475,-0.013767209011264159,-0.610479485912012,0.7142048670062251,0.4835800461379857,0.0680393912264996,-0.3374216969821526,-0.005969724558342264,0.06503280553384878
2014-11,2014-10-30,13.41,0.1,-0.74,13.75,13.78,13.41,-0.07835051546391758,0.06259904912836767,0.23253676470588225,-0.04145818441744098,-0.091902873174035,0.32340635758857394,0.2943313182984219,1.015857731609468,0.47619047619047616,0.0612176361405148,0.34287551377138886,14.871,18.87,12.54,0.4256606818640308,0.018996960486322267,-0.08683068017366147,0.06139613120269116,-0.1396526772793053,0.06259904912836767,-0.26411075612353574,-0.6493275818320223,0.7190348525469169,1.015857731609468,0.1480927449513838,0.21205504011077272,-0.006377158035983462,0.0850101826158306
2014-12,2014-11-28,11.59,0.11,-0.94,11.64,11.69,11.45,-0.08234362628661918,-0.13571961222967932,0.05459508644222022,-0.02866242038216582,-0.13186617206448836,-0.9970816166186783,-0.843983116715779,0.3925112774150725,0.23809523809523808,0.03606226599928628,0.2791154261903989,13.3185,15.48,11.45,0.3025866276232309,-0.19792387543252588,-0.03106936416184969,0.20485175202156336,-0.19580924855491322,-0.13571961222967932,0.0028985507246375164,-0.5788192331101643,0.6214477211796247,0.3925112774150725,0.0432513049962715,0.5936723720537318,-0.003105446676720107,0.08401928636889144
2015-01,2014-12-30,12.97,0.06,0.46,12.92,13.22,12.88,0.005426356589147252,0.11906816220880079,0.027733755942947802,0.022870662460568125,-0.013259428323008415,-0.5412361804903724,0.12095052611764774,0.8520651192186354,0.5238095238095238,0.04796946382822852,0.38375891996009176,13.144285714285715,15.96,11.36,0.34996196065645047,0.07456503728251862,-0.23143236074270557,0.06721915285451208,-0.27984084880636606,0.11906816220880079,-0.05926388022457896,-0.48479672019132214,0.6954423592493298,0.8520651192186354,0.1070559610705597,-0.2646300946795908,-0.006384978467972516,0.08359123510640885
2015-02,2015-01-30,13.67,0.17,-1.23,13.55,13.72,13.45,0.03560606060606064,0.0539707016191211,0.01938851603281133,0.004703807143907168,0.009281721337411897,0.3510858334217467,0.5780103924817578,0.6602004791509568,0.38095238095238093,0.06616209690394406,0.4124765947299624,13.544285714285712,19.09,12.3,0.5013184263263369,0.0935999999999999,0.0,0.19209558823529416,-0.16114109483423278,0.0539707016191211,-0.28579295154185014,-0.5226352594773647,0.7329758713136729,0.6602004791509568,0.11845286059629334,1.209545937870988,-0.012212195696480207,0.05467994173701997
2015-03,2015-02-27,11.11,0.24,-2.11,11.39,11.5,11.11,-0.04961505560307955,-0.19317356572258537,-0.09821428571428581,-0.03441682600382412,-0.12236683719530561,-1.9356039639817306,-1.100988514414951,0.439326953324985,0.38095238095238093,0.046226617911319635,0.3261992237798405,12.445882352941176,14.17,11.11,0.24586444843557997,-0.21261516654854717,-0.035038542396636285,0.20262008733624448,-0.1976173791170287,-0.19317356572258537,-0.046122994652406546,-0.37658366098733076,0.5957104557640751,0.439326953324985,0.03218727139722022,-1.091425623244365,-0.0075686670614683645,0.0513922124390484
