month,scenario,code,entry_date,exit_date,entry_close,exit_close,entry_abs_delta,exit_abs_delta,entry_dte,exit_dte,entry_volume,exit_volume,entry_signal_date,entry_signal_score,exit_signal_date,exit_recovery_score,exit_reason,entry_stress_multiplier,exit_stress_multiplier,entry_bucket_slippage,exit_bucket_slippage,entry_tick_floor,exit_tick_floor,entry_tick_binds,exit_tick_binds,entry_effective_slippage,exit_effective_slippage,buy_price,sell_price,option_return
2020-01,Base,301Q2282,2020-01-10,2020-01-15,0.66,0.39,0.10763114416692143,0.07027651472638603,34.0,29.0,79724.0,48948.0,2019-12-30,0.7263960508718473,2020-01-14,0.7010437009771064,vix6_recovery,1.0,1.0,0.075,0.075,0.015151515151515152,0.02564102564102564,False,False,0.075,0.075,0.7095,0.36075,-0.4915433403805497
2020-01,Conservative,301Q2282,2020-01-10,2020-01-15,0.66,0.39,0.10763114416692143,0.07027651472638603,34.0,29.0,79724.0,48948.0,2019-12-30,0.7263960508718473,2020-01-14,0.7010437009771064,vix6_recovery,1.0,1.0,0.1,0.1,0.015151515151515152,0.02564102564102564,False,False,0.1,0.1,0.7260000000000001,0.35100000000000003,-0.5165289256198347
2020-01,Optimistic,301Q2282,2020-01-10,2020-01-15,0.66,0.39,0.10763114416692143,0.07027651472638603,34.0,29.0,79724.0,48948.0,2019-12-30,0.7263960508718473,2020-01-14,0.7010437009771064,vix6_recovery,1.0,1.0,0.05,0.05,0.015151515151515152,0.02564102564102564,False,False,0.05,0.05,0.6930000000000001,0.3705,-0.46536796536796543
2020-07,Base,301Q8255,2020-07-10,2020-07-13,1.32,0.74,0.10360963242632848,0.064847823518591,34.0,31.0,22726.0,15550.0,2020-06-30,0.5,2020-07-10,0.8,vix6_recovery,1.0,1.0,0.075,0.075,0.007575757575757576,0.013513513513513514,False,False,0.075,0.075,1.419,0.6845,-0.5176180408738549
2020-07,Conservative,301Q8255,2020-07-10,2020-07-13,1.32,0.74,0.10360963242632848,0.064847823518591,34.0,31.0,22726.0,15550.0,2020-06-30,0.5,2020-07-10,0.8,vix6_recovery,1.0,1.0,0.1,0.1,0.007575757575757576,0.013513513513513514,False,False,0.1,0.1,1.4520000000000002,0.666,-0.5413223140495869
2020-07,Optimistic,301Q8255,2020-07-10,2020-07-13,1.32,0.74,0.10360963242632848,0.064847823518591,34.0,31.0,22726.0,15550.0,2020-06-30,0.5,2020-07-10,0.8,vix6_recovery,1.0,1.0,0.05,0.05,0.007575757575757576,0.013513513513513514,False,False,0.05,0.05,1.3860000000000001,0.703,-0.4927849927849929
2020-10,Base,301QB292,2020-10-12,2020-10-15,1.08,1.57,0.09903509196799515,0.14182457176363333,31.0,28.0,20573.0,37034.0,2020-09-29,0.22325675376876783,2020-10-14,0.4833559176405159,vix6_recovery,1.0,1.0,0.075,0.075,0.009259259259259259,0.006369426751592356,False,False,0.075,0.075,1.161,1.45225,0.25086132644272174
2020-10,Conservative,301QB292,2020-10-12,2020-10-15,1.08,1.57,0.09903509196799515,0.14182457176363333,31.0,28.0,20573.0,37034.0,2020-09-29,0.22325675376876783,2020-10-14,0.4833559176405159,vix6_recovery,1.0,1.0,0.1,0.1,0.009259259259259259,0.006369426751592356,False,False,0.1,0.1,1.1880000000000002,1.413,0.18939393939393923
2020-10,Optimistic,301QB292,2020-10-12,2020-10-15,1.08,1.57,0.09903509196799515,0.14182457176363333,31.0,28.0,20573.0,37034.0,2020-09-29,0.22325675376876783,2020-10-14,0.4833559176405159,vix6_recovery,1.0,1.0,0.05,0.05,0.009259259259259259,0.006369426751592356,False,False,0.05,0.05,1.1340000000000001,1.4915,0.31525573192239853
2020-12,Base,301R1335,2020-12-15,2020-12-17,1.29,0.87,0.10251972842780732,0.0784833708150653,30.0,28.0,40544.0,31390.0,2020-12-14,0.36694080448712724,2020-12-16,0.48371254678256875,vix6_recovery,1.0,1.0,0.075,0.075,0.007751937984496124,0.011494252873563218,False,False,0.075,0.075,1.38675,0.8047500000000001,-0.4196863169280691
2020-12,Conservative,301R1335,2020-12-15,2020-12-17,1.29,0.87,0.10251972842780732,0.0784833708150653,30.0,28.0,40544.0,31390.0,2020-12-14,0.36694080448712724,2020-12-16,0.48371254678256875,vix6_recovery,1.0,1.0,0.1,0.1,0.007751937984496124,0.011494252873563218,False,False,0.1,0.1,1.4190000000000003,0.783,-0.4482029598308669
2020-12,Optimistic,301R1335,2020-12-15,2020-12-17,1.29,0.87,0.10251972842780732,0.0784833708150653,30.0,28.0,40544.0,31390.0,2020-12-14,0.36694080448712724,2020-12-16,0.48371254678256875,vix6_recovery,1.0,1.0,0.05,0.05,0.007751937984496124,0.011494252873563218,False,False,0.05,0.05,1.3545,0.8265,-0.3898117386489479
2021-12,Base,301S1362,2021-12-10,2021-12-30,1.17,0.18,0.0978399366514221,0.027121273045461275,34.0,14.0,15918.0,16830.0,2021-11-30,0.9784614539138621,2021-12-29,0.5362134457448842,vix6_recovery,1.0,1.0,0.075,0.15,0.008547008547008548,0.05555555555555556,False,False,0.075,0.15,1.25775,0.153,-0.8783542039355993
2021-12,Conservative,301S1362,2021-12-10,2021-12-30,1.17,0.18,0.0978399366514221,0.027121273045461275,34.0,14.0,15918.0,16830.0,2021-11-30,0.9784614539138621,2021-12-29,0.5362134457448842,vix6_recovery,1.0,1.0,0.1,0.2,0.008547008547008548,0.05555555555555556,False,False,0.1,0.2,1.287,0.144,-0.8881118881118881
2021-12,Optimistic,301S1362,2021-12-10,2021-12-30,1.17,0.18,0.0978399366514221,0.027121273045461275,34.0,14.0,15918.0,16830.0,2021-11-30,0.9784614539138621,2021-12-29,0.5362134457448842,vix6_recovery,1.0,1.0,0.05,0.1,0.008547008547008548,0.05555555555555556,False,False,0.05,0.1,1.2285,0.162,-0.8681318681318682
2022-03,Base,301S4317,2022-03-11,2022-03-17,1.63,0.62,0.10362362135188391,0.04961691959393567,34.0,28.0,27374.0,18040.0,2022-02-28,0.29326577709848817,2022-03-16,0.3582215716308247,vix6_recovery,1.5,1.25,0.11249999999999999,0.1875,0.006134969325153374,0.016129032258064516,False,False,0.11249999999999999,0.1875,1.813375,0.50375,-0.7222030743778864
2022-03,Conservative,301S4317,2022-03-11,2022-03-17,1.63,0.62,0.10362362135188391,0.04961691959393567,34.0,28.0,27374.0,18040.0,2022-02-28,0.29326577709848817,2022-03-16,0.3582215716308247,vix6_recovery,1.5,1.25,0.15000000000000002,0.25,0.006134969325153374,0.016129032258064516,False,False,0.15000000000000002,0.25,1.8744999999999998,0.46499999999999997,-0.751933849026407
2022-03,Optimistic,301S4317,2022-03-11,2022-03-17,1.63,0.62,0.10362362135188391,0.04961691959393567,34.0,28.0,27374.0,18040.0,2022-02-28,0.29326577709848817,2022-03-16,0.3582215716308247,vix6_recovery,1.5,1.25,0.07500000000000001,0.125,0.006134969325153374,0.016129032258064516,False,False,0.07500000000000001,0.125,1.7522499999999999,0.5425,-0.6903980596376087
2022-12,Base,301T1285,2022-12-12,2022-12-21,0.92,0.9,0.10419446374012936,0.1301544160886725,31.0,22.0,31418.0,52431.0,2022-12-09,0.261998363744839,2022-12-20,0.5310807003944716,vix6_recovery,1.0,1.0,0.075,0.075,0.010869565217391304,0.011111111111111112,False,False,0.075,0.075,0.989,0.8325,-0.15824064711830133
2022-12,Conservative,301T1285,2022-12-12,2022-12-21,0.92,0.9,0.10419446374012936,0.1301544160886725,31.0,22.0,31418.0,52431.0,2022-12-09,0.261998363744839,2022-12-20,0.5310807003944716,vix6_recovery,1.0,1.0,0.1,0.1,0.010869565217391304,0.011111111111111112,False,False,0.1,0.1,1.0120000000000002,0.81,-0.19960474308300413
2022-12,Optimistic,301T1285,2022-12-12,2022-12-21,0.92,0.9,0.10419446374012936,0.1301544160886725,31.0,22.0,31418.0,52431.0,2022-12-09,0.261998363744839,2022-12-20,0.5310807003944716,vix6_recovery,1.0,1.0,0.05,0.05,0.010869565217391304,0.011111111111111112,False,False,0.05,0.05,0.9660000000000001,0.855,-0.1149068322981367
2023-06,Base,301T7330,2023-06-13,2023-06-30,0.75,0.51,0.10840657437509771,0.1285805959348641,30.0,13.0,48381.0,130978.0,2023-06-12,0.2960797660313317,2023-06-29,0.1194771590294973,month_end_roll,1.0,1.0,0.075,0.075,0.013333333333333334,0.0196078431372549,False,False,0.075,0.075,0.8062499999999999,0.47175000000000006,-0.4148837209302324
2023-06,Conservative,301T7330,2023-06-13,2023-06-30,0.75,0.51,0.10840657437509771,0.1285805959348641,30.0,13.0,48381.0,130978.0,2023-06-12,0.2960797660313317,2023-06-29,0.1194771590294973,month_end_roll,1.0,1.0,0.1,0.1,0.013333333333333334,0.0196078431372549,False,False,0.1,0.1,0.8250000000000001,0.459,-0.4436363636363636
2023-06,Optimistic,301T7330,2023-06-13,2023-06-30,0.75,0.51,0.10840657437509771,0.1285805959348641,30.0,13.0,48381.0,130978.0,2023-06-12,0.2960797660313317,2023-06-29,0.1194771590294973,month_end_roll,1.0,1.0,0.05,0.05,0.013333333333333334,0.0196078431372549,False,False,0.05,0.05,0.7875000000000001,0.4845,-0.38476190476190486
2023-11,Base,301TC302,2023-11-10,2023-11-27,0.92,0.07,0.10222429185360188,0.013076161241061608,34.0,17.0,20507.0,6143.0,2023-10-31,0.2986237009704869,2023-11-24,0.040996776578384034,month_end_roll,1.0,1.0,0.075,0.15,0.010869565217391304,0.14285714285714285,False,False,0.075,0.15,0.989,0.059500000000000004,-0.9398382204246714
2023-11,Conservative,301TC302,2023-11-10,2023-11-27,0.92,0.07,0.10222429185360188,0.013076161241061608,34.0,17.0,20507.0,6143.0,2023-10-31,0.2986237009704869,2023-11-24,0.040996776578384034,month_end_roll,1.0,1.0,0.1,0.2,0.010869565217391304,0.14285714285714285,False,False,0.1,0.2,1.0120000000000002,0.05600000000000001,-0.9446640316205533
2023-11,Optimistic,301TC302,2023-11-10,2023-11-27,0.92,0.07,0.10222429185360188,0.013076161241061608,34.0,17.0,20507.0,6143.0,2023-10-31,0.2986237009704869,2023-11-24,0.040996776578384034,month_end_roll,1.0,1.0,0.05,0.1,0.010869565217391304,0.14285714285714285,False,True,0.05,0.14285714285714285,0.9660000000000001,0.06000000000000001,-0.937888198757764
2024-05,Base,301V6347,2024-05-13,2024-05-14,0.85,0.83,0.09274978738269152,0.09080560078465072,31.0,30.0,13443.0,8980.0,2024-05-10,0.3180921316946483,2024-05-13,0.5923024638111825,vix6_recovery,1.0,1.0,0.075,0.075,0.011764705882352941,0.012048192771084338,False,False,0.075,0.075,0.91375,0.76775,-0.15978112175102588
2024-05,Conservative,301V6347,2024-05-13,2024-05-14,0.85,0.83,0.09274978738269152,0.09080560078465072,31.0,30.0,13443.0,8980.0,2024-05-10,0.3180921316946483,2024-05-13,0.5923024638111825,vix6_recovery,1.0,1.0,0.1,0.1,0.011764705882352941,0.012048192771084338,False,False,0.1,0.1,0.935,0.747,-0.20106951871657763
2024-05,Optimistic,301V6347,2024-05-13,2024-05-14,0.85,0.83,0.09274978738269152,0.09080560078465072,31.0,30.0,13443.0,8980.0,2024-05-10,0.3180921316946483,2024-05-13,0.5923024638111825,vix6_recovery,1.0,1.0,0.05,0.05,0.011764705882352941,0.012048192771084338,False,False,0.05,0.05,0.8925,0.7885,-0.11652661064425773
2024-08,Base,301V9320,2024-08-12,2024-08-13,1.48,1.22,0.099353391623905,0.08610003533528665,31.0,30.0,13370.0,11115.0,2024-08-09,0.3367083135733508,2024-08-12,0.4394083065709691,vix6_recovery,2.0,2.0,0.15,0.15,0.006756756756756757,0.00819672131147541,False,False,0.15,0.15,1.702,1.037,-0.39071680376028206
2024-08,Conservative,301V9320,2024-08-12,2024-08-13,1.48,1.22,0.099353391623905,0.08610003533528665,31.0,30.0,13370.0,11115.0,2024-08-09,0.3367083135733508,2024-08-12,0.4394083065709691,vix6_recovery,2.0,2.0,0.2,0.2,0.006756756756756757,0.00819672131147541,False,False,0.2,0.2,1.776,0.976,-0.4504504504504505
2024-08,Optimistic,301V9320,2024-08-12,2024-08-13,1.48,1.22,0.099353391623905,0.08610003533528665,31.0,30.0,13370.0,11115.0,2024-08-09,0.3367083135733508,2024-08-12,0.4394083065709691,vix6_recovery,2.0,2.0,0.1,0.1,0.006756756756756757,0.00819672131147541,False,False,0.1,0.1,1.6280000000000001,1.098,-0.3255528255528255
2024-10,Base,301VB315,2024-10-11,2024-10-15,1.27,0.69,0.09890874175264791,0.06073506363279335,34.0,30.0,13134.0,8316.0,2024-09-30,1.0,2024-10-14,0.4513349482918619,vix6_recovery,1.5,1.25,0.11249999999999999,0.09375,0.007874015748031496,0.014492753623188408,False,False,0.11249999999999999,0.09375,1.412875,0.6253124999999999,-0.5574183844996905
2024-10,Conservative,301VB315,2024-10-11,2024-10-15,1.27,0.69,0.09890874175264791,0.06073506363279335,34.0,30.0,13134.0,8316.0,2024-09-30,1.0,2024-10-14,0.4513349482918619,vix6_recovery,1.5,1.25,0.15000000000000002,0.125,0.007874015748031496,0.014492753623188408,False,False,0.15000000000000002,0.125,1.4605,0.60375,-0.5866141732283464
2024-10,Optimistic,301VB315,2024-10-11,2024-10-15,1.27,0.69,0.09890874175264791,0.06073506363279335,34.0,30.0,13134.0,8316.0,2024-09-30,1.0,2024-10-14,0.4513349482918619,vix6_recovery,1.5,1.25,0.07500000000000001,0.0625,0.007874015748031496,0.014492753623188408,False,False,0.07500000000000001,0.0625,1.3652499999999999,0.646875,-0.5261856802783373
2025-01,Base,301W2307,2025-01-10,2025-01-13,1.07,1.43,0.09752415015012905,0.12988252368680575,34.0,31.0,12855.0,11788.0,2024-12-30,0.3182744967759897,2025-01-10,0.39595725549202454,vix6_recovery,1.0,1.0,0.075,0.075,0.009345794392523364,0.006993006993006994,False,False,0.075,0.075,1.15025,1.32275,0.14996739839165407
2025-01,Conservative,301W2307,2025-01-10,2025-01-13,1.07,1.43,0.09752415015012905,0.12988252368680575,34.0,31.0,12855.0,11788.0,2024-12-30,0.3182744967759897,2025-01-10,0.39595725549202454,vix6_recovery,1.0,1.0,0.1,0.1,0.009345794392523364,0.006993006993006994,False,False,0.1,0.1,1.1770000000000003,1.287,0.09345794392523343
2025-01,Optimistic,301W2307,2025-01-10,2025-01-13,1.07,1.43,0.09752415015012905,0.12988252368680575,34.0,31.0,12855.0,11788.0,2024-12-30,0.3182744967759897,2025-01-10,0.39595725549202454,vix6_recovery,1.0,1.0,0.05,0.05,0.009345794392523364,0.006993006993006994,False,False,0.05,0.05,1.1235000000000002,1.3584999999999998,0.20916777926123697
2025-10,Base,301WB457,2025-10-10,2025-10-15,1.96,2.29,0.09681045269795441,0.10113420801799794,34.0,29.0,4004.0,1604.0,2025-09-30,0.5,2025-10-14,0.8,vix6_recovery,1.0,2.0,0.075,0.15,0.005102040816326531,0.004366812227074236,False,False,0.075,0.15,2.1069999999999998,1.9465,-0.07617465590887518
2025-10,Conservative,301WB457,2025-10-10,2025-10-15,1.96,2.29,0.09681045269795441,0.10113420801799794,34.0,29.0,4004.0,1604.0,2025-09-30,0.5,2025-10-14,0.8,vix6_recovery,1.0,2.0,0.1,0.2,0.005102040816326531,0.004366812227074236,False,False,0.1,0.2,2.156,1.832,-0.15027829313543606
2025-10,Optimistic,301WB457,2025-10-10,2025-10-15,1.96,2.29,0.09681045269795441,0.10113420801799794,34.0,29.0,4004.0,1604.0,2025-09-30,0.5,2025-10-14,0.8,vix6_recovery,1.0,2.0,0.05,0.1,0.005102040816326531,0.004366812227074236,False,False,0.05,0.1,2.058,2.061,0.001457725947521915
