Strategy,source,vkospi_weight,max_shift,target_vol,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
VKOSPI_loss3_structure_all_s0.250_v0.150,loss3_structure_all,1.0,0.25,0.15,129.0,0.12213255698467429,0.13802636585063752,0.906204149074666,1.7127419901034056,-0.13379959094943628,0.912802170156327,3.4512367453672503,0.5736434108527132,0.11493286919012201
VKOSPI_loss3_structure_all_s0.250_v0.155,loss3_structure_all,1.0,0.25,0.155,129.0,0.12412062503949639,0.14085196427685837,0.9034069686833316,1.7090139606818588,-0.13499735661786283,0.9194300403291954,3.5175384153845,0.5736434108527132,0.11581163635373248
Blend_loss3_structure_all_w0.25_s0.150_v0.145,loss3_structure_all,0.25,0.15,0.145,129.0,0.12328761688477674,0.13598232162579807,0.9255529101740728,1.7301852977296002,-0.12888995879692278,0.9565339149423346,3.4896184222134994,0.5968992248062015,0.10046369503223974
Blend_loss3_structure_all_w0.25_s0.150_v0.150,loss3_structure_all,0.25,0.15,0.15,129.0,0.12557118800771616,0.13900131466336846,0.9230894677183173,1.7271245909528858,-0.12888995879692278,0.974251130032281,3.566641037175907,0.5968992248062015,0.10094565962568827
Blend_loss3_structure_all_w0.25_s0.150_v0.155,loss3_structure_all,0.25,0.15,0.155,129.0,0.1274874860391746,0.141965458517323,0.9187495148689038,1.7193037800121116,-0.12888995879692278,0.9891188361697135,3.632462180096307,0.5968992248062015,0.10164552464085284
Blend_loss3_structure_all_w0.25_s0.200_v0.145,loss3_structure_all,0.25,0.2,0.145,129.0,0.12339644466490496,0.13576202666527315,0.9275510736443465,1.7365182666976207,-0.12858923481141382,0.9596172249245865,3.4932545600166502,0.5968992248062015,0.10264019542280473
Blend_loss3_structure_all_w0.25_s0.200_v0.150,loss3_structure_all,0.25,0.2,0.15,129.0,0.12567874379445687,0.13877608325052812,0.9250534891479905,1.7333960072140917,-0.12858923481141393,0.9773659822983976,3.570306518410928,0.5891472868217055,0.10324296836099288
Blend_loss3_structure_all_w0.25_s0.200_v0.155,loss3_structure_all,0.25,0.2,0.155,129.0,0.1275917547634382,0.14173559565364796,0.9206640344499344,1.7254771762721732,-0.12858923481141404,0.9922428961534866,3.6360750115281046,0.5891472868217055,0.10399016656202703
Blend_loss3_structure_all_w0.25_s0.250_v0.145,loss3_structure_all,0.25,0.25,0.145,129.0,0.1236135540815615,0.1355776115386801,0.9300632921269305,1.743927228915375,-0.1282891947280933,0.9635539013520059,3.500518855861022,0.5891472868217055,0.10471602355662704
Blend_loss3_structure_all_w0.25_s0.250_v0.150,loss3_structure_all,0.25,0.25,0.15,129.0,0.1259041886709047,0.1385880229984023,0.9275753938265604,1.740843369833751,-0.12828919472809341,0.981409143129757,3.5780007265553193,0.5891472868217055,0.10530166854674798
Blend_loss3_structure_all_w0.25_s0.250_v0.155,loss3_structure_all,0.25,0.25,0.155,129.0,0.12781759230394552,0.1415442941899014,0.9231411114386371,1.732852165281013,-0.1282891947280933,0.9963239115722307,3.6439112856434757,0.5891472868217055,0.10608912919412741
Blend_loss3_structure_all_w0.50_s0.150_v0.145,loss3_structure_all,0.5,0.15,0.145,129.0,0.12228963156309791,0.13586569819462624,0.9196169141145775,1.7208932942858073,-0.12798997551890712,0.9554625748407372,3.456433609184969,0.5891472868217055,0.1010399490757418
Blend_loss3_structure_all_w0.50_s0.150_v0.150,loss3_structure_all,0.5,0.15,0.15,129.0,0.12455899041332996,0.13887647213491727,0.9172436237369495,1.71801839939353,-0.12863640876808735,0.9683027659602316,3.532312358328711,0.5891472868217055,0.10164766037813604
Blend_loss3_structure_all_w0.50_s0.150_v0.155,loss3_structure_all,0.5,0.15,0.155,129.0,0.12644965479138648,0.14183327340221427,0.9129067230945448,1.7102304467168477,-0.12984090247730973,0.9738815148291511,3.5966791916288257,0.5891472868217055,0.102491019086408
Blend_loss3_structure_all_w0.50_s0.200_v0.145,loss3_structure_all,0.5,0.2,0.145,129.0,0.1221914771228021,0.1356799261948826,0.9200341723061712,1.7236425003506826,-0.1273915362223197,0.9591804977495316,3.453185306249681,0.5891472868217055,0.10367193294793689
Blend_loss3_structure_all_w0.50_s0.200_v0.150,loss3_structure_all,0.5,0.2,0.15,129.0,0.12445328108485776,0.1386881705690115,0.9176106384161621,1.7206400362859644,-0.12805804432933077,0.9718505521199237,3.5287445654930534,0.5891472868217055,0.10438158323654548
Blend_loss3_structure_all_w0.50_s0.200_v0.155,loss3_structure_all,0.5,0.2,0.155,129.0,0.1263386278099159,0.1416420831072899,0.9132390404747598,1.712743732685288,-0.12923071683036014,0.9776207306484211,3.5928701278431188,0.5891472868217055,0.10525140723333107
Blend_loss3_structure_all_w0.50_s0.250_v0.145,loss3_structure_all,0.5,0.25,0.145,129.0,0.12221602294830736,0.1354615065538107,0.9214565164827091,1.7295285148457458,-0.12679309575693698,0.963901245716061,3.4539973610444643,0.5891472868217055,0.10622779171622797
Blend_loss3_structure_all_w0.50_s0.250_v0.150,loss3_structure_all,0.5,0.25,0.15,129.0,0.12447807338404804,0.13846530661949985,0.9190193653547488,1.7265145540186955,-0.12694579695046004,0.9805608092139118,3.52958103623664,0.5891472868217055,0.10695175907524726
Blend_loss3_structure_all_w0.50_s0.250_v0.155,loss3_structure_all,0.5,0.25,0.155,129.0,0.1263624922494504,0.1414145011896085,0.914625940580885,1.7185742072713621,-0.12806950771764136,0.9866711795913632,3.5936885494802002,0.5891472868217055,0.10785536361253564
Blend_loss3_structure_all_w0.75_s0.150_v0.145,loss3_structure_all,0.75,0.15,0.145,129.0,0.12142893683918143,0.13572464626128655,0.9147165217650515,1.7142584530390654,-0.12836956904041563,0.9459324179934808,3.4280441067473495,0.5813953488372093,0.1028740998400371
Blend_loss3_structure_all_w0.75_s0.150_v0.150,loss3_structure_all,0.75,0.15,0.15,129.0,0.12368031624868236,0.13872646209637315,0.9123873962774277,1.7115353690159296,-0.12958263084364752,0.9544513446243672,3.502755413746996,0.5813953488372093,0.10361927635698633
Blend_loss3_structure_all_w0.75_s0.150_v0.155,loss3_structure_all,0.75,0.15,0.155,129.0,0.12555516369011444,0.14167390098463767,0.9081026331466305,1.703902206321324,-0.13080231568149925,0.9598848692850247,3.566095223640284,0.5813953488372093,0.10452205703726797
Blend_loss3_structure_all_w0.75_s0.200_v0.145,loss3_structure_all,0.75,0.2,0.145,129.0,0.12112311114952368,0.13550107458855565,0.9139616756700532,1.7161101916960342,-0.12711081110561218,0.9528938576978042,3.418007665025001,0.5813953488372093,0.10569129785921458
Blend_loss3_structure_all_w0.75_s0.200_v0.150,loss3_structure_all,0.75,0.2,0.15,129.0,0.12336149364853477,0.13849783103298027,0.9115871792740765,1.7133006862205877,-0.12826345002000583,0.9617821260015501,3.4920864073772893,0.5813953488372093,0.10659730468587392
Blend_loss3_structure_all_w0.75_s0.200_v0.155,loss3_structure_all,0.75,0.2,0.155,129.0,0.12526360773485656,0.14142784017481266,0.907577006555096,1.7064247403176342,-0.12942231567869222,0.9678671493240765,3.556177587311672,0.5813953488372093,0.10759657835988397
Blend_loss3_structure_all_w0.75_s0.250_v0.145,loss3_structure_all,0.75,0.25,0.145,129.0,0.12063756105782808,0.1353504254527819,0.9115919734268846,1.7134076834607053,-0.12732469832012405,0.9474796535902017,3.402127848337205,0.5891472868217055,0.1092419871683524
Blend_loss3_structure_all_w0.75_s0.250_v0.150,loss3_structure_all,0.75,0.25,0.15,129.0,0.12302149134873441,0.13829682216000325,0.9104947254377159,1.7140157464427674,-0.128469483365511,0.9575931040270754,3.4807411314748817,0.5891472868217055,0.11004317777387551
Blend_loss3_structure_all_w0.75_s0.250_v0.155,loss3_structure_all,0.75,0.25,0.155,129.0,0.12504894834897917,0.1411836589332991,0.9075307492631058,1.709909823402877,-0.12962021412389402,0.9647333881847663,3.54889167955323,0.5891472868217055,0.11103652346204952
VKOSPI_loss4_structure_all_s0.100_v0.145,loss4_structure_all,1.0,0.1,0.145,129.0,0.11995870120282204,0.1364416475861222,0.9009609219510273,1.6708735538999733,-0.1395114665307059,0.8598483277818575,3.3800380439454067,0.5813953488372093,0.10291679736975608
VKOSPI_loss4_structure_all_s0.100_v0.150,loss4_structure_all,1.0,0.1,0.15,129.0,0.1220407098034002,0.1394408448377189,0.8978985484409178,1.6662743623669658,-0.1411619472180885,0.8645439667593499,3.448201235844532,0.5813953488372093,0.1035349137607298
VKOSPI_loss4_structure_all_s0.100_v0.155,loss4_structure_all,1.0,0.1,0.155,129.0,0.12400531045624819,0.1423215078178061,0.8948853778922586,1.6625300488617778,-0.14175492287918157,0.8747866242496463,3.5136613648977297,0.5813953488372093,0.1039346375969512
VKOSPI_loss4_structure_all_s0.150_v0.145,loss4_structure_all,1.0,0.15,0.145,129.0,0.1193539037558593,0.1365643996411689,0.8962690593619551,1.6618185046377578,-0.1400145023576218,0.8524395812300094,3.3604678570936324,0.5813953488372093,0.1072931687154865
VKOSPI_loss4_structure_all_s0.150_v0.150,loss4_structure_all,1.0,0.15,0.15,129.0,0.12138948973236308,0.13955733454316072,0.8930527043278644,1.6569640721971328,-0.1416935825767437,0.8567042171201821,3.426748050675857,0.5813953488372093,0.10798675740737688
VKOSPI_loss4_structure_all_s0.150_v0.155,loss4_structure_all,1.0,0.15,0.155,129.0,0.12335537644457983,0.1424383530303119,0.8901541715110124,1.6534718835008966,-0.1423155588904026,0.8667736500938452,3.491881991161607,0.5813953488372093,0.10869527381401124
VKOSPI_loss4_structure_all_s0.200_v0.145,loss4_structure_all,1.0,0.2,0.145,129.0,0.11894919485849753,0.13652042719942145,0.8938386558458855,1.6571715591112393,-0.13966438047431728,0.8516788207167177,3.347429640360566,0.5813953488372093,0.11167459105500258
VKOSPI_loss4_structure_all_s0.200_v0.150,loss4_structure_all,1.0,0.2,0.15,129.0,0.12120202969924487,0.13944961262955283,0.892422496137894,1.656845227918116,-0.14134566484705202,0.8574867140806599,3.420595021843231,0.5813953488372093,0.1123262686228155
VKOSPI_loss4_structure_all_s0.200_v0.155,loss4_structure_all,1.0,0.2,0.155,129.0,0.1233226663031104,0.1422826480436853,0.8907631726339882,1.656553395806655,-0.1419693578526391,0.8686569282867115,3.4907891132993716,0.5813953488372093,0.11297690772428384
VKOSPI_loss4_structure_all_s0.250_v0.145,loss4_structure_all,1.0,0.25,0.145,129.0,0.11899330409495867,0.13634969521402546,0.8950759865874887,1.6619302712517432,-0.14003281708375126,0.8497529834295257,3.3488484448536164,0.5813953488372093,0.11617863399681469
VKOSPI_loss4_structure_all_s0.250_v0.150,loss4_structure_all,1.0,0.25,0.15,129.0,0.12125541609844492,0.13927602860930743,0.8937034133416303,1.6616494087951896,-0.14171486925471022,0.8556294532545301,3.4223463103224003,0.5813953488372093,0.11696706829822995
VKOSPI_loss4_structure_all_s0.250_v0.155,loss4_structure_all,1.0,0.25,0.155,129.0,0.12351184871470067,0.14207579755233823,0.8930470510894623,1.6637579838333922,-0.14233972726676147,0.8677257648753596,3.4971141769918717,0.5813953488372093,0.11747628226608466
Blend_loss4_structure_all_w0.25_s0.150_v0.145,loss4_structure_all,0.25,0.15,0.145,129.0,0.12318952495445079,0.13615786075503417,0.9238989987676386,1.7227603575329054,-0.13036092508388752,0.9449881156886396,3.486343930936359,0.5968992248062015,0.10102461576208048
Blend_loss4_structure_all_w0.25_s0.150_v0.150,loss4_structure_all,0.25,0.15,0.15,129.0,0.12535405999756177,0.1391645467220673,0.9207821074354575,1.7182056936072412,-0.1316920465740803,0.951872670055642,3.5592517529173278,0.5968992248062015,0.10142476010634606
Blend_loss4_structure_all_w0.25_s0.150_v0.155,loss4_structure_all,0.25,0.15,0.155,129.0,0.12725920541169566,0.14213420613504707,0.9164014137116226,1.710278714379482,-0.1330304363196948,0.9566172143183092,3.6245637956069916,0.5968992248062015,0.10203070957176794
Blend_loss4_structure_all_w0.25_s0.200_v0.145,loss4_structure_all,0.25,0.2,0.145,129.0,0.12320195193025718,0.13597378745367858,0.9250473880095635,1.7259921707548649,-0.13072864522264482,0.9424250646859463,3.4867586123073235,0.5968992248062015,0.10344809220798198
Blend_loss4_structure_all_w0.25_s0.200_v0.150,loss4_structure_all,0.25,0.2,0.15,129.0,0.1253579735460606,0.13897621319316764,0.9218663541445921,1.7212970927646438,-0.13207101335592697,0.9491709827971491,3.559384815538019,0.5968992248062015,0.10393836867421306
Blend_loss4_structure_all_w0.25_s0.200_v0.155,loss4_structure_all,0.25,0.2,0.155,129.0,0.12727155390893108,0.14193877042864286,0.9175451853650118,1.7135053664135218,-0.13342031590048098,0.9539143499245175,3.624990648002871,0.5968992248062015,0.10453604201232042
Blend_loss4_structure_all_w0.25_s0.250_v0.145,loss4_structure_all,0.25,0.25,0.145,129.0,0.12321283317272758,0.13580262993432798,0.926113753726998,1.7288654252026994,-0.13106968748241377,0.9400559010965798,3.4871217501387233,0.5968992248062015,0.10601939380543265
Blend_loss4_structure_all_w0.25_s0.250_v0.150,loss4_structure_all,0.25,0.25,0.15,129.0,0.12536316383247548,0.13880039503535382,0.9228914086734078,1.7240742582241444,-0.13242256544074826,0.9466903425048696,3.5595612948508677,0.5891472868217055,0.10659702369409639
Blend_loss4_structure_all_w0.25_s0.250_v0.155,loss4_structure_all,0.25,0.25,0.155,129.0,0.12728732610296078,0.14175512057689635,0.9186494467117137,1.7164887523444001,-0.13378205665858522,0.951452902445661,3.625535914156699,0.5968992248062015,0.10720514505645737
Blend_loss4_structure_all_w0.50_s0.150_v0.145,loss4_structure_all,0.5,0.15,0.145,129.0,0.12187106355939803,0.1362451367660162,0.9146931883425294,1.701964529802536,-0.13550194477494126,0.8994045344649251,3.4426008671594546,0.5891472868217055,0.10224247650269991
Blend_loss4_structure_all_w0.50_s0.150_v0.150,loss4_structure_all,0.5,0.15,0.15,129.0,0.12400380734688654,0.13924859650411858,0.9116074865545725,1.6973681593813372,-0.13701124247124397,0.9050630087739885,3.513610853689975,0.5891472868217055,0.10280615275857745
Blend_loss4_structure_all_w0.50_s0.150_v0.155,loss4_structure_all,0.5,0.15,0.155,129.0,0.12591373697839536,0.14220589730612748,0.9075332981699696,1.690130817257635,-0.13852714423890045,0.9089463127980729,3.57832693245048,0.5891472868217055,0.10342984824094262
Blend_loss4_structure_all_w0.50_s0.200_v0.145,loss4_structure_all,0.5,0.2,0.145,129.0,0.12185906365307275,0.1360588653694942,0.9156816218521838,1.7040007177071121,-0.13668099592685634,0.8915582069528128,3.442205038348744,0.5891472868217055,0.1052358173851161
Blend_loss4_structure_all_w0.50_s0.200_v0.150,loss4_structure_all,0.5,0.2,0.15,129.0,0.12398621211897032,0.13905655126582056,0.912562771298658,1.6992935648641438,-0.13823084807088648,0.8969503829954705,3.5130196241887988,0.5891472868217055,0.10583273543824236
Blend_loss4_structure_all_w0.50_s0.200_v0.155,loss4_structure_all,0.5,0.2,0.155,129.0,0.12586613308772376,0.14199721403765042,0.9083596695410362,1.6918408722377958,-0.13978682633354134,0.9004148415774044,3.576700873450884,0.5891472868217055,0.10637895244036558
Blend_loss4_structure_all_w0.50_s0.250_v0.145,loss4_structure_all,0.5,0.25,0.145,129.0,0.12175652529078307,0.1359162890879323,0.9158199978011256,1.7050010100435127,-0.1366638132967699,0.8909200054763935,3.4388243917552868,0.5891472868217055,0.10822791632531882
Blend_loss4_structure_all_w0.50_s0.250_v0.150,loss4_structure_all,0.5,0.25,0.15,129.0,0.12382146058605725,0.13890590788835513,0.9123353467430063,1.699545270662923,-0.13821658224403033,0.8958509794971087,3.5074880695112483,0.5891472868217055,0.10874364187191726
Blend_loss4_structure_all_w0.50_s0.250_v0.155,loss4_structure_all,0.5,0.25,0.155,129.0,0.12571771590633563,0.1418367219891156,0.9082874512762347,1.6924619136506365,-0.13977523908424572,0.8994276577882488,3.5716355238018282,0.5891472868217055,0.10943117237400223
Blend_loss4_structure_all_w0.75_s0.150_v0.145,loss4_structure_all,0.75,0.15,0.145,129.0,0.12051554989579172,0.1363489222173235,0.9051508332035123,1.680932691854533,-0.13920707929744447,0.8657286001833681,3.398148032436857,0.5813953488372093,0.104414783081105
Blend_loss4_structure_all_w0.75_s0.150_v0.150,loss4_structure_all,0.75,0.15,0.15,129.0,0.12257923086491163,0.13934859454683174,0.9018660386084214,1.6758728104272926,-0.1408464973914989,0.8703037216764339,3.4660337065247977,0.5813953488372093,0.10498589756321419
Blend_loss4_structure_all_w0.75_s0.150_v0.155,loss4_structure_all,0.75,0.15,0.155,129.0,0.1244406016773163,0.14228972972189205,0.8977930429248779,1.668721620092399,-0.142491965613338,0.8733166192330777,3.528316842735288,0.5813953488372093,0.10558208020344499
Blend_loss4_structure_all_w0.75_s0.200_v0.145,loss4_structure_all,0.75,0.2,0.145,129.0,0.12048949847847523,0.13625746523279256,0.9054941640091909,1.6819179358484446,-0.1385886924744837,0.8694035301664975,3.397298822625082,0.5891472868217055,0.10757717099334237
Blend_loss4_structure_all_w0.75_s0.200_v0.150,loss4_structure_all,0.75,0.2,0.15,129.0,0.12255432235298569,0.13924476843908287,0.9022732223018376,1.677059519168841,-0.14021713027029525,0.8740324532155156,3.4652070500932073,0.5891472868217055,0.1082434858819247
Blend_loss4_structure_all_w0.75_s0.200_v0.155,loss4_structure_all,0.75,0.2,0.155,129.0,0.12441980606761582,0.14218164677891623,0.8982355247521182,1.669978358324955,-0.14185159315796936,0.8771125039749037,3.5276154326182394,0.5891472868217055,0.10909400711580829
Blend_loss4_structure_all_w0.75_s0.250_v0.145,loss4_structure_all,0.75,0.25,0.145,129.0,0.1204047372027679,0.13616811372494708,0.9054373250529727,1.6821722615825014,-0.13796982849739758,0.8726888952031929,3.3945371528009076,0.5891472868217055,0.1112207769828921
Blend_loss4_structure_all_w0.75_s0.250_v0.150,loss4_structure_all,0.75,0.25,0.15,129.0,0.12259679096061094,0.1391182267777124,0.9032407468067691,1.6798875718900665,-0.13958727606981935,0.8782805597502308,3.4666165933512234,0.5891472868217055,0.11190598936047355
Blend_loss4_structure_all_w0.75_s0.250_v0.155,loss4_structure_all,0.75,0.25,0.155,129.0,0.1246271712851037,0.14200512587016248,0.9004848099855508,1.6761322009664845,-0.14121072410393765,0.8825616614880631,3.534615264478441,0.5891472868217055,0.1126208700379367
VKOSPI_path2m4_structure_all_s0.100_v0.145,path2m4_structure_all,1.0,0.1,0.145,129.0,0.12104957509479441,0.1361218387641404,0.9099721575221721,1.6931214192830246,-0.1346835667288413,0.8987701917525229,3.4155983718393554,0.5813953488372093,0.10171468978541597
VKOSPI_path2m4_structure_all_s0.100_v0.150,path2m4_structure_all,1.0,0.1,0.15,129.0,0.12334468929325926,0.13910584132516055,0.9081496052016437,1.691518452610117,-0.13614472235282837,0.9059821575279506,3.491524888842216,0.5813953488372093,0.1023641192878013
VKOSPI_path2m4_structure_all_s0.100_v0.155,path2m4_structure_all,1.0,0.1,0.155,129.0,0.12515153122441447,0.14200599985130588,0.9038033290902091,1.6837111701505667,-0.13761258394788,0.9094483050461062,3.5523718275532556,0.5813953488372093,0.1029649130134964
VKOSPI_path2m4_structure_all_s0.150_v0.145,path2m4_structure_all,1.0,0.15,0.145,129.0,0.1207421780243112,0.1360003446398197,0.9086177508024549,1.6915101804189487,-0.13589921005860928,0.8884685788257246,3.4055436582976135,0.5813953488372093,0.10528310486101647
VKOSPI_path2m4_structure_all_s0.150_v0.150,path2m4_structure_all,1.0,0.15,0.15,129.0,0.12292165702905189,0.13895908303667867,0.9062145907186864,1.6885299797220419,-0.13739243886736485,0.8946755588764045,3.4774161917296578,0.5813953488372093,0.10596623853128877
VKOSPI_path2m4_structure_all_s0.150_v0.155,path2m4_structure_all,1.0,0.15,0.155,129.0,0.12471663528613752,0.14186240417180362,0.9018111208329287,1.6805932923599523,-0.13889172738717825,0.8979414226628065,3.5376391043289748,0.5813953488372093,0.10679331613362864
VKOSPI_path2m4_structure_all_s0.200_v0.145,path2m4_structure_all,1.0,0.2,0.145,129.0,0.12070127910201811,0.1357313250243756,0.9098785288189166,1.6948044132366415,-0.13551442694622984,0.8906895141866381,3.404207912539236,0.5891472868217055,0.10884150781462737
VKOSPI_path2m4_structure_all_s0.200_v0.150,path2m4_structure_all,1.0,0.2,0.15,129.0,0.12303601471737835,0.1386349344481239,0.908750303312064,1.695218771965017,-0.13698975917154088,0.8981402366238967,3.481225066286114,0.5891472868217055,0.10941578326066193
VKOSPI_path2m4_structure_all_s0.200_v0.155,path2m4_structure_all,1.0,0.2,0.155,129.0,0.12499552085388399,0.14148576019341516,0.9056029403385947,1.6906083588676715,-0.13847084938990595,0.9026847268187245,3.547080364224861,0.5891472868217055,0.11014861255268792
VKOSPI_path2m4_structure_all_s0.250_v0.145,path2m4_structure_all,1.0,0.25,0.145,129.0,0.12121424325963503,0.13541941638630836,0.9150708262713363,1.7082531752245964,-0.13414067560938403,0.9036352523869001,3.4209956039955065,0.5891472868217055,0.11243571528391987
VKOSPI_path2m4_structure_all_s0.250_v0.150,path2m4_structure_all,1.0,0.25,0.15,129.0,0.12355477369251622,0.13832390623479762,0.9138505437085658,1.7084639396642247,-0.13556737379261574,0.9113901836110228,3.4985507628581196,0.5891472868217055,0.11309529341851712
VKOSPI_path2m4_structure_all_s0.250_v0.155,path2m4_structure_all,1.0,0.25,0.155,129.0,0.1255241564080225,0.14117511132313523,0.9106420717607208,1.7036929116516477,-0.13699974892423628,0.9162363974655164,3.5650392818178624,0.5891472868217055,0.11385581768393829
Blend_path2m4_structure_all_w0.25_s0.150_v0.145,path2m4_structure_all,0.25,0.15,0.145,129.0,0.12332419404046258,0.13606237576300645,0.9253386226473408,1.7271608246377967,-0.12982263823850393,0.949943674799593,3.490840149593466,0.5968992248062015,0.10117203926050489
Blend_path2m4_structure_all_w0.25_s0.150_v0.150,path2m4_structure_all,0.25,0.15,0.15,129.0,0.12562059323666608,0.13907922641838033,0.9229780244431587,1.7243523250461263,-0.12982263823850382,0.9676324171280671,3.5683243341688087,0.5968992248062015,0.10164171282694046
Blend_path2m4_structure_all_w0.25_s0.150_v0.155,path2m4_structure_all,0.25,0.15,0.155,129.0,0.1276478703659556,0.14201848781618057,0.9194807497468945,1.718561155530404,-0.1306874805558994,0.9767413819823111,3.638020722837483,0.5968992248062015,0.10216084843173374
Blend_path2m4_structure_all_w0.25_s0.200_v0.145,path2m4_structure_all,0.25,0.2,0.145,129.0,0.12342118774528155,0.13585536500349277,0.9271821391568279,1.7322986044487967,-0.12982263823850393,0.9506907995394305,3.4940817514950804,0.5968992248062015,0.10349309044025555
Blend_path2m4_structure_all_w0.25_s0.200_v0.150,path2m4_structure_all,0.25,0.2,0.15,129.0,0.12577494550620005,0.13885371970158064,0.9252474436051754,1.7305248345514237,-0.12982263823850382,0.9688213643843261,3.5735879491772744,0.5968992248062015,0.10394790294874245
Blend_path2m4_structure_all_w0.25_s0.200_v0.155,path2m4_structure_all,0.25,0.2,0.155,129.0,0.12777866233677693,0.14178548978515546,0.9215835312046753,1.7243543058400557,-0.13036929903969197,0.980128475630399,3.64255937386308,0.5968992248062015,0.10448851475043536
Blend_path2m4_structure_all_w0.25_s0.250_v0.145,path2m4_structure_all,0.25,0.25,0.145,129.0,0.12361885942979067,0.13567157647583478,0.9295622773445668,1.7385767010578854,-0.12982263823850393,0.9522134283135121,3.5006965396505576,0.5891472868217055,0.10592948461485818
Blend_path2m4_structure_all_w0.25_s0.250_v0.150,path2m4_structure_all,0.25,0.25,0.15,129.0,0.12601455985553955,0.13865771765264354,0.9279077635124936,1.7374798329022176,-0.12982263823850382,0.9706670698220733,3.5817730655503115,0.5891472868217055,0.10634307518358573
Blend_path2m4_structure_all_w0.25_s0.250_v0.155,path2m4_structure_all,0.25,0.25,0.155,129.0,0.1279856377664832,0.14158196933713038,0.9240121235355653,1.730792681324507,-0.13002112143634947,0.9843449768208411,3.6497521842797744,0.5891472868217055,0.10698015829190488
Blend_path2m4_structure_all_w0.50_s0.150_v0.145,path2m4_structure_all,0.5,0.15,0.145,129.0,0.12254942528559276,0.13603977681825347,0.9203504294080906,1.7162785958545017,-0.13132302300800802,0.9331907115641083,3.4650445486838795,0.5891472868217055,0.10189407748860277
Blend_path2m4_structure_all_w0.50_s0.150_v0.150,path2m4_structure_all,0.5,0.15,0.15,129.0,0.12492885803531584,0.13903098572001035,0.9187868890716882,1.7152581320465208,-0.13267150586589738,0.9416404616797844,3.5448215166886934,0.5891472868217055,0.10234467762473422
Blend_path2m4_structure_all_w0.50_s0.150_v0.155,path2m4_structure_all,0.5,0.15,0.155,129.0,0.1268251300020009,0.14195377532941997,0.914644542507414,1.7079648946370114,-0.13402691536133637,0.9462661261738401,3.609587979853839,0.5891472868217055,0.10305261453010449
Blend_path2m4_structure_all_w0.50_s0.200_v0.145,path2m4_structure_all,0.5,0.2,0.145,129.0,0.12252530625579694,0.13580147153972988,0.9215668528512797,1.7201690338664508,-0.1319446307647384,0.9286115361091395,3.4642442978051595,0.5891472868217055,0.10460317988914168
Blend_path2m4_structure_all_w0.50_s0.200_v0.150,path2m4_structure_all,0.5,0.2,0.15,129.0,0.12485020849841066,0.13878647710968353,0.9196515858507851,1.7183885569649122,-0.133308151437612,0.9365534451720334,3.542158180863577,0.5891472868217055,0.10524903329927648
Blend_path2m4_structure_all_w0.50_s0.200_v0.155,path2m4_structure_all,0.5,0.2,0.155,129.0,0.1266868436882309,0.1416880016620665,0.9152189542619644,1.7103813079729047,-0.13467817278929017,0.9406635170677431,3.6048288345792057,0.5891472868217055,0.10584574420132409
Blend_path2m4_structure_all_w0.50_s0.250_v0.145,path2m4_structure_all,0.5,0.25,0.145,129.0,0.12258530480443341,0.13558043116517818,0.923245316993874,1.7251272251318248,-0.13198661005760692,0.9287707650869266,3.466235313782323,0.5891472868217055,0.10736700186226433
Blend_path2m4_structure_all_w0.50_s0.250_v0.150,path2m4_structure_all,0.5,0.25,0.15,129.0,0.12485990030991045,0.13854346882679974,0.9210835991292362,1.7227400983483367,-0.1333460133246115,0.9363602045301285,3.542486279876043,0.5891472868217055,0.10787491715350042
Blend_path2m4_structure_all_w0.50_s0.250_v0.155,path2m4_structure_all,0.5,0.25,0.155,129.0,0.12669489006665735,0.1414414838568785,0.9166175029059662,1.714657452723144,-0.1347115518153449,0.940490168507031,3.6051055959439475,0.5891472868217055,0.10860675162100702
Blend_path2m4_structure_all_w0.75_s0.150_v0.145,path2m4_structure_all,0.75,0.15,0.145,129.0,0.12164842752189542,0.13602166227728932,0.9144952822038552,1.7039912370071524,-0.134117461428108,0.9070290044753312,3.4352637147821548,0.5891472868217055,0.1032684953255092
Blend_path2m4_structure_all_w0.75_s0.150_v0.150,path2m4_structure_all,0.75,0.15,0.15,129.0,0.12391361820412783,0.1389988686193729,0.912408257079816,1.7017842768449662,-0.1355552352171422,0.9141190158066121,3.510581299492701,0.5891472868217055,0.10385842378412587
Blend_path2m4_structure_all_w0.75_s0.150_v0.155,path2m4_structure_all,0.75,0.15,0.155,129.0,0.12573652664519597,0.14190270634020213,0.9080446253054523,1.6939186265439632,-0.136999461420362,0.9177884740684678,3.572277157744331,0.5891472868217055,0.10450317162903279
Blend_path2m4_structure_all_w0.75_s0.200_v0.145,path2m4_structure_all,0.75,0.2,0.145,129.0,0.12174473998731705,0.13573558471167532,0.9167768626108669,1.7093657161654088,-0.13454636175652113,0.904853452727542,3.4384360282745057,0.5891472868217055,0.10607518066802867
Blend_path2m4_structure_all_w0.75_s0.200_v0.150,path2m4_structure_all,0.75,0.2,0.15,129.0,0.12394830954086955,0.13869051593736265,0.9143551058057504,1.7063387956739913,-0.13599150764175927,0.9114415428600515,3.5117463398014204,0.5891472868217055,0.10675211556282263
