Strategy,max_shift,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
loss4_base_stress,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss4_base_stress,0.025,129.0,0.12186976287732909,0.13766364240560455,0.9066747028196951,1.6770859107969196,-0.1399488414503457,0.8708165184816402,3.4425579608767336,0.5968992248062015,0.07586205750959048
loss4_base_stress,0.05,129.0,0.12234180536133499,0.13791961149443085,0.9082999380380077,1.6843196245266199,-0.1399488414503457,0.8741894830529359,3.458161366000544,0.5968992248062015,0.07672495932293245
loss4_base_stress,0.075,129.0,0.12278321881184562,0.138227906196781,0.909421983996767,1.6906699870173574,-0.1399488414503457,0.877343588838565,3.472810332327203,0.6046511627906976,0.07813132031313061
loss4_base_stress,0.1,129.0,0.12320852135388027,0.1385888025736222,0.9101358517624321,1.6965003080016678,-0.1399488414503457,0.8803825746395697,3.4869778484478027,0.6046511627906976,0.07973374593703293
loss4_base_stress,0.15,129.0,0.12275858972449227,0.13869767209762704,0.9065895178349623,1.6923073309719694,-0.1399488414503457,0.8771676024774198,3.4719914990316734,0.6046511627906976,0.08248537492406276
loss4_base_stress,0.2,129.0,0.12218242801342649,0.13847932894198137,0.9040565592578951,1.6885069359230447,-0.1399488414503457,0.8730506572773395,3.4528859763172868,0.5968992248062015,0.08479200935317362
loss4_structure_domestic,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss4_structure_domestic,0.025,129.0,0.12199426409139891,0.13772380705058332,0.9071527885885836,1.6778286389356447,-0.1399488414503457,0.8717061379510088,3.4466671472500066,0.5891472868217055,0.07642364227258795
loss4_structure_domestic,0.05,129.0,0.12257975035269153,0.13803043746005655,0.9092329557405665,1.6859586379023417,-0.1399488414503457,0.8758897114284667,3.466050949037661,0.5891472868217055,0.07815435544150276
