month,base_KODEX200,base_BOND,base_GLD,base_USO,p_inflation_high,proxy_mom1,proxy_mom6,proxy_vol6,daily_mom21,daily_mom252,daily_vol21,daily_downvol21,daily_mean_corr63
2012-01,0.0,0.0,1.0,0.0,0.783869273427142,-0.07893405167145973,0.1538733880863854,0.27627654569105947,-0.09204628399104997,0.15306577246054642,0.2301809808281968,0.192858366595499,0.28889344864886246
2012-02,0.0,0.0,1.0,0.0,0.7293982112232689,0.06869118590115986,0.14713822113856057,0.2737785936121506,0.07022578338986074,0.28142195485852173,0.1790774179221969,0.08915782946590291,0.18832246777627384
2012-03,0.0,0.0,1.0,0.0,0.5427676938105584,-0.02533602386718381,-0.01753478368795347,0.20058827459958378,0.03867900384182521,0.2553960287830521,0.17407565977452213,0.10696068653298531,0.2762755081778543
2012-04,0.6,0.4,0.0,0.0,0.4169680687460478,-0.0010685060696105086,0.14279224888859887,0.12339911447997336,-0.0006982482413225855,0.004474895597527562,0.06839796529258145,0.042923221777117,0.1747756441683972
2012-05,0.6,0.4,0.0,0.0,0.3125822034834505,0.0009458527672181472,0.06142400420171268,0.08287140529706859,-0.004371950485931642,-0.011274680357378997,0.0691313435034461,0.0482841314491021,0.17833967073483223
2012-06,0.6,0.4,0.0,0.0,0.2670706910831891,-0.04649164549232232,-1.503168757777118e-05,0.1149150150996632,-0.04338935083073947,-0.022798969536061087,0.1258898406095633,0.11297894057010553,0.22378284237111065
2012-07,0.6,0.4,0.0,0.0,0.2220598155322073,0.007893539689387774,0.03177994350514868,0.10776440261035507,0.0039592100267358266,-0.040030955797297985,0.12424009938103672,0.08502128089918237,0.13748063434977098
2012-08,0.6,0.4,0.0,0.0,0.12800061048648514,0.011011770083751538,-0.002336342764872823,0.08587075098004152,0.007903895183130949,0.06960420373210896,0.10508689681527233,0.06572183351922056,0.23129669210412826
2012-09,0.6,0.4,0.0,0.0,0.0636209408483466,0.008425409135975892,-0.020317284539992486,0.07519714786147208,0.0038698926620150953,0.08455226825413087,0.08909761509537129,0.051789506522616116,0.2596005646849376
2012-10,0.6,0.4,0.0,0.0,0.05995426857892093,0.028857027802618118,0.009031603210240435,0.08805600712065635,0.029073345479248225,0.1042712733170359,0.10900804121769096,0.047022734369441176,0.3272513083997401
2012-11,0.6,0.4,0.0,0.0,0.09232378121154627,-0.027851922956833253,-0.019998804106394208,0.09760589766277837,-0.03140293967135788,0.050426863567187175,0.06935663574491129,0.06487371141433364,0.3349661042324148
2012-12,0.6,0.4,0.0,0.0,0.05775691544980001,0.013688430352151837,0.041853350641640086,0.06491925515786669,0.010420691856370956,0.06146238124601533,0.08149940003890281,0.05306145998028397,0.38069112404378735
2013-01,0.6,0.4,0.0,0.0,0.03233980743396631,0.029050294013943434,0.06372295741432898,0.07211141938212397,0.024929536227214832,0.08502104119102549,0.04567725205750891,0.027740971157834683,0.3491885727983892
2013-02,0.6,0.4,0.0,0.0,0.025111425709533293,-0.014784887582398265,0.036581337706213635,0.0804447514266083,-0.009525309184587716,0.021658889967275163,0.07381496265845792,0.05042744580719484,0.3554134059078344
2013-03,0.6,0.4,0.0,0.0,0.03166333673374572,0.02551201821790272,0.05414501662440152,0.08506033769585788,0.02158037871589591,0.03668648615549008,0.06865248955697435,0.022962936065837946,0.22788000295532718
2013-04,0.6,0.4,0.0,0.0,0.04938221155302805,-0.007188666712296232,0.01721336507626048,0.0800735685215872,-0.008682182576902231,0.027808260225595793,0.06365610305868415,0.04557261516157655,0.15333678049408192
2013-05,0.6,0.4,0.0,0.0,0.04223904920479166,-0.018666692921392114,0.026824389336853605,0.07222987404373023,-0.02363288563920307,0.017283837018505555,0.07502855584598284,0.0669914656587421,0.17218330616295505
2013-06,0.6,0.4,0.0,0.0,0.045343663700258996,0.009839420365483242,0.02292550166015417,0.07126644212701828,0.009915580804579438,0.060527241136995036,0.07392856778550921,0.053342297388357274,0.12157543299160468
2013-07,0.6,0.4,0.0,0.0,0.04966400644327621,-0.051870200332506666,-0.05751336294679621,0.09181352605509577,-0.04825562640790526,0.02310648762714873,0.12067537341879978,0.09828359034372951,0.1790558783008435
2013-08,0.6,0.4,0.0,0.0,0.11180443719942507,0.02260814886739171,-0.021742050947440306,0.10140213117956591,0.019916000027853098,-0.012110282661964789,0.10590691642109606,0.05216568481649767,0.09654649704445918
2013-09,0.6,0.4,0.0,0.0,0.16632820381935806,0.00836780571986262,-0.03809628362196216,0.09219382848159836,0.00810241690682445,-0.0008065908980597891,0.08625006815936412,0.05716824451234609,0.1470752737293329
2013-10,0.6,0.4,0.0,0.0,0.15946641098894265,0.025284140602169325,-0.006634400593718448,0.1022107459780209,0.03638048465982657,0.031171576714178473,0.05408289400617928,0.021128035903948454,0.08170553393946503
2013-11,1.0,0.0,0.0,0.0,0.10074753360106965,0.025345539451034238,0.04833207048482335,0.1544105936497385,0.03810799846063162,0.10038393532299428,0.09249943709708028,0.047791799988824796,0.11056002343951488
2013-12,1.0,0.0,0.0,0.0,0.10375310472314753,0.011235935875496095,0.03772894817799877,0.15303830344705469,0.00898901463158519,0.03694633651719803,0.14399702962208769,0.09974102671679105,0.14528316419690504
2014-01,1.0,0.0,0.0,0.0,0.16410063701848865,-0.010370152299449154,0.11631561766641596,0.06332733891748289,-0.010393340721384758,0.0062100626891079536,0.1032319094484015,0.0789297774243166,0.1290574871173307
2014-02,0.6,0.4,0.0,0.0,0.21868009617912448,-0.02886340410376753,0.021725845962252688,0.06494229248655696,-0.024462469614260907,0.0052497892678440294,0.08741393370178462,0.07836074245960277,0.1041632924875771
2014-03,1.0,0.0,0.0,0.0,0.24616735280582575,0.015363055385285262,0.028531377808040048,0.10933036739300546,0.01664728955149042,-0.008155005829259987,0.12758465378416461,0.08843682375280802,0.015718321972793225
2014-04,1.0,0.0,0.0,0.0,0.20626077448127939,0.005431710371518905,-0.004800294707119068,0.09342160075742496,-0.0032752441867701654,0.0188869394983755,0.12281377568587136,0.0920599071843686,0.010158172378776828
2014-05,1.0,0.0,0.0,0.0,0.24701899966017188,-0.006603877434730898,-0.03581037769437867,0.08250237623893221,-0.008694164986874475,0.022003819409398773,0.0766146998930264,0.06263982325448357,0.0872684781273277
2014-06,1.0,0.0,0.0,0.0,0.25309743368153054,0.019404109719347362,-0.028022216520486753,0.08722788128760833,0.01900810265094366,0.057792130044439505,0.1024907165492872,0.05880217840678339,0.17490591173591072
2014-07,1.0,0.0,0.0,0.0,0.31114085513543566,-0.0040375507299292845,-0.021802569799540983,0.08665532624247711,-0.012776221067020033,0.11010491711827552,0.10574929212053853,0.08082247586486736,0.19633708222407795
2014-08,1.0,0.0,0.0,0.0,0.2916687573396268,0.034323711597750606,0.0649818876060606,0.053664353963855785,0.046042330605993165,0.12619552194922679,0.08535953189537708,0.03795972913535337,0.1156831798405562
2014-09,0.6,0.4,0.0,0.0,0.3044237943966911,-0.005448014186742234,0.03457906425075974,0.03780967519932059,-0.009972292339572197,0.036595148919002396,0.057449147030887326,0.04717410285051613,0.008982334286690171
2014-10,0.6,0.4,0.0,0.0,0.25417060238528044,-0.01602707174876139,0.013920329151255517,0.048969117318734275,-0.013726422843312047,0.019180636478472346,0.04420392349294759,0.036405289764966375,0.23814210739725847
2014-11,0.6,0.4,0.0,0.0,0.22873320692522736,-0.010281236981212083,0.006189029183342187,0.05194771337221223,-0.009244535943346066,-0.0009127624518966426,0.07352104572519903,0.05087696007551232,0.1510392671618234
2014-12,0.6,0.4,0.0,0.0,0.24058983183406485,0.007396525323720482,-0.0013392142576192922,0.04804556293328084,0.014500776510185442,0.019164266216003867,0.05210286704029971,0.028409596585614146,0.1136138614284502
2015-01,0.6,0.4,0.0,0.0,0.22808185753080618,-0.013892886635090362,-0.016020370164723574,0.05170364059037965,-0.009256989540654015,0.014308865219554212,0.06447778800016549,0.046597293692355546,0.1038227595200565
2015-02,0.6,0.4,0.0,0.0,0.08618912255462464,0.02078642912168971,-0.01784084224766458,0.04950644155889352,0.022431299332281718,0.03531456839579716,0.06673162812205764,0.043030172858676455,0.06761345012325053
2015-03,0.6,0.4,0.0,0.0,0.02703002226990684,0.004780495318807754,-0.007739787275844345,0.050354495954600384,0.0005518964844275498,0.037459917141411614,0.03893795987523173,0.028489022564711922,0.023080142737562686
2015-04,0.6,0.4,0.0,0.0,0.01599840116695417,0.014662455859547618,0.023208215782680064,0.047286617714195116,0.016534354209399638,0.027859305619568175,0.06192208467516252,0.03190763000137981,-0.08023677940477063
2015-05,0.6,0.4,0.0,0.0,0.018733402988741835,0.02319417034299076,0.05781634192987095,0.04687402673318475,0.024216647261300572,0.06619616054782296,0.05436932155387401,0.026563219424388718,-0.03152706206731439
2015-06,0.6,0.4,0.0,0.0,0.024879557437833922,-0.014436277362858574,0.034890815693245925,0.058048979216053204,-0.011202134170281597,0.031256171823163426,0.0794823027988471,0.06473745744124586,0.02533163063833399
2015-07,0.6,0.4,0.0,0.0,0.05618490391842093,-0.02013754648639754,0.02833722629138724,0.063556494820283,-0.023984799876412444,0.010476725642442286,0.060422897178427616,0.05164717787365333,0.06749201254224385
2015-08,0.6,0.4,0.0,0.0,0.08184464802072045,-0.01701448546769957,-0.009743303142744075,0.0632305481182072,-0.022885833900662456,-0.01664503930447081,0.07536499485962424,0.06767320716614196,0.08763744491121854
2015-09,0.6,0.4,0.0,0.0,0.08403603716793442,-0.027761741599592882,-0.04181515185925111,0.07166824114954654,-0.027324541640864175,-0.04143036566550051,0.08587108763540002,0.06966294714171037,0.04718214707255902
2015-10,0.6,0.4,0.0,0.0,0.07585413890907115,0.016510166152706285,-0.04007028784419442,0.07303793930163185,0.012308414703038117,0.003676885896244597,0.09808487774217792,0.05310673427580528,0.04539206101579022
2015-11,0.6,0.4,0.0,0.0,0.0649781304546958,0.035344198135964344,-0.028671500575806808,0.08583607203552879,0.02982957969765687,0.028529149282945365,0.05244633625557001,0.019828597161729602,-0.06591171748400353
2015-12,0.6,0.4,0.0,0.0,0.08822245527736965,-0.012737321116288558,-0.026997083606447703,0.08540051314067429,-0.0026501031167486255,0.026675788136256484,0.07277252561204452,0.051262007431850734,-0.03161391932285617
2016-01,0.6,0.4,0.0,0.0,0.0937822218882978,-0.0036236269973158874,-0.01059876997952236,0.08113711652942664,-0.008581829402845131,0.012045459073650955,0.07441314737886058,0.049783248522357514,0.021800303899736213
2016-02,0.6,0.4,0.0,0.0,0.30276784033588683,-0.01182733331953223,-0.005377762508072204,0.07906916956845317,-0.017433958833004914,-0.014977493946261689,0.10286157222962207,0.07777016454863674,0.018614755537405537
2016-03,0.6,0.4,0.0,0.0,0.38521743895349714,0.017054095700092198,0.04046987615965958,0.06666106125944803,0.016636471700586464,-0.009756855051289426,0.0875478931287381,0.05876592469038231,-0.06637484666336209
2016-04,0.0,0.0,1.0,0.0,0.5647162371047921,-0.09784496250554742,0.045613863384730946,0.28635652159303004,-0.070131842045707,0.07676216257573487,0.24811362464087097,0.20236776349754262,-0.041775116822995735
2016-05,0.6,0.4,0.0,0.0,0.4193676401349893,-0.0011046265594322202,0.005591592160958836,0.04738370248589773,-0.0004454414098591375,-0.010697994711742598,0.06586234829890364,0.04275357207409463,-0.02950128992912514
2016-06,0.0,0.0,1.0,0.0,0.5182549459840673,-0.026422930844375414,0.16249967059665704,0.28178246328013457,-0.028701689647518625,0.0845794666974018,0.16875827426581763,0.14212586844647457,0.1855309127206132
2016-07,1.0,0.0,0.0,0.0,0.4837855784953975,0.008049677020228518,0.024904102117166538,0.07118740343190612,-0.0030862460467595554,-0.010000897163746192,0.16707934539541683,0.13616873002261612,0.044044373388495435
2016-08,0.0,0.0,1.0,0.0,0.5014278702206908,-0.029001476962329353,0.10023667178245743,0.2917327242443865,-0.005646326996280315,0.14219533646785365,0.16572639746487564,0.11886505033851022,-0.011387801306826102
2016-09,1.0,0.0,0.0,0.0,0.32871904667141544,0.010119161498036933,0.0711954439064102,0.056583864127531754,0.014218063771233469,0.11783236493807325,0.09074037458236087,0.060437809789913456,-0.08085419895346244
2016-10,1.0,0.0,0.0,0.0,0.37915196731485373,0.014142401067613664,0.05518162144014904,0.048512421351963125,0.014071171383061243,0.07363392127248991,0.12853136038816088,0.09808549609726011,-0.08536876710027518
2016-11,0.0,0.0,0.0,1.0,0.762414396223169,0.0007172548932625755,-0.052217595281517815,0.36024390960318514,0.06434605149025852,-0.20714343393456303,0.251854513442614,0.14558152119611004,0.07110768425248311
2016-12,0.0,0.0,0.0,1.0,0.9397616327190923,0.0952631025231867,-0.033699667117225496,0.37221236144670966,-0.025463672308130403,-0.0970886576011365,0.3501885133339363,0.21871987293716777,0.05846438966023546
2017-01,0.0,0.0,0.0,1.0,0.9776679542669705,0.08058154188566191,0.08661335204440035,0.3808173972471425,0.058268977432587965,0.28590428565316706,0.22161408345522707,0.1476037880688124,0.09291429587867084
2017-02,0.0,0.0,0.0,1.0,0.9829306895384481,-0.08928300211898665,0.22914227478469718,0.2422392682544044,-0.05965398517474063,0.3994647584337878,0.2579587502967819,0.21320381596550142,0.07122646740057692
2017-03,0.0,0.0,0.0,1.0,0.994672604950712,-0.0030463389558290643,0.15219173844786882,0.2430647657562886,-0.028427026946992284,0.06895688603032735,0.19187247754271533,0.14747166191848968,0.10389912614316543
2017-04,0.0,0.0,0.0,1.0,0.9907073578311101,-0.09488009292965816,-0.02668834909369766,0.27942668333490034,-0.09469842718102317,-0.033189319204999235,0.3015544431296194,0.2625419238579096,0.034892797458618265
2017-05,0.0,0.0,0.0,1.0,0.9849658448591803,-0.022868207003832963,-0.049627900444691675,0.28090873461666915,-0.013772890683814376,-0.12742016705235526,0.2187670743321685,0.16111413788341192,-0.10497234189647252
2017-06,0.0,0.0,0.0,1.0,0.9619867256791725,-0.03204071322177149,-0.1600908516499494,0.2227656534406763,-0.0025041519245360133,-0.16221197629300765,0.35441674844512927,0.26924022273873344,-0.10540009752109163
2017-07,0.0,0.0,0.0,1.0,0.9339761424220429,-0.023966164742819096,-0.24135318293412555,0.13242426416082706,-0.06394719138618521,-0.18437796003121676,0.29544477085269233,0.25738518012352807,-0.012675299251532565
2017-08,0.0,0.0,0.0,1.0,0.8835967321931127,0.04066132807264111,-0.1331067653038317,0.15257603924796528,0.08269730664394537,0.05571485386378683,0.29671794282445974,0.19341305751600657,-0.03687460721486933
2017-09,0.0,0.0,0.0,1.0,0.9307464637394759,-0.05198857531361356,-0.17566410296888146,0.15315150274178907,-0.06587111545695146,-0.10201325403626382,0.27337363881501936,0.21220866320858692,-0.10660062146429135
2017-10,0.0,0.0,0.0,1.0,0.9592172254042797,0.07928880365716595,-0.017040176479921954,0.17490769002685738,0.1048734694580995,-0.06941239376078434,0.22546240363865308,0.1233159929797903,-0.14163777459382182
2017-11,0.0,0.0,0.0,1.0,0.9475084758970197,0.05904624832881766,0.06536285158104449,0.18904047278711428,0.023560247756070574,0.05381130398540801,0.22088168382517515,0.1446489317728067,-0.07467506145879747
2017-12,0.0,0.0,0.0,1.0,0.8928281768734929,0.027389040865059888,0.13077288808520704,0.17402417476386628,0.012041632669583802,-0.08588912656395087,0.19700218754205093,0.11888972377270295,0.07369369055975444
2018-01,0.0,0.0,0.0,1.0,0.7291023193193581,0.015077563001353322,0.1760065543661069,0.15737770612687627,0.03625638978453827,-0.059062126956355154,0.20519798402183761,0.13930842229678722,0.1305608289574014
2018-02,0.0,0.0,0.0,1.0,0.6511968902034202,0.08754446063507637,0.22898716361460414,0.17876742369830154,0.07440620388496888,0.04358191250632881,0.18674503272928292,0.098751754995342,0.18295711391452676
2018-03,1.0,0.0,0.0,0.0,0.44029632701127375,-0.08080975224580267,0.00722392843112285,0.17123117412090258,-0.060108490554118266,0.1657991633826117,0.2013357062954566,0.17873177357633765,0.3355755817404955
2018-04,0.0,0.0,0.0,1.0,0.5956648389690247,0.03496505102237957,0.1830101965865114,0.15911044495512844,0.03849314399262482,0.09465288432604568,0.3000063742627889,0.16940846332859158,0.22107663912455625
2018-05,0.0,0.0,1.0,0.0,0.635959249896076,-0.013912869745467016,-0.020101067671690398,0.06286631327433209,0.010247724766163646,0.023477280865894734,0.11135579461093723,0.06869932766544488,0.20404759166904138
