month,return_factor,gross_factor,turnover,trade_cost,fx_cost,avg_exposure,min_exposure,return,gross_return,nav,drawdown
2018-08,1.016043109995632,1.017937837035188,0.5313003545830042,0.0015939010637490126,0.00026565017729150215,0.2700497362909548,0.19474847895679576,0.016043109995631966,0.01793783703518792,2.2800616756884673,-0.04888326573185153
2018-09,0.9899216390722554,0.9917685992707881,0.5798287725164337,0.0017394863175493015,0.00011787612903464848,0.3661403695454203,0.3137800589841602,-0.010078360927744612,-0.008231400729211913,2.257082391183361,-0.0584689634642237
2018-10,1.0230311509509937,1.0247727021301565,0.4862596586300739,0.0014587789758902217,0.00024312982931503702,0.41649895526990005,0.2888249289386782,0.02303115095099373,0.024772702130156476,2.309065596443535,-0.036784420036722554
2018-11,0.9522828386145127,0.9552508066813505,0.9416352003867853,0.002824905601160356,0.0002489948623279413,0.14189518939795095,0.027169930622709393,-0.04771716138548732,-0.04474919331864946,2.1988835407283625,-0.08274633331484593
2018-12,1.0085092848540607,1.0088637418550097,0.10440887846103172,0.0003132266353830952,3.839643373511967e-05,0.0915952652739171,0.04931265634566945,0.008509284854060661,0.00886374185500971,2.2175944671373258,-0.07494116058159028
2019-01,1.0037989702474965,1.0038673513357281,0.019473629249126177,5.842088774737853e-05,9.736814624563182e-06,0.12631583547196984,0.12631583547196984,0.003798970247496536,0.003867351335728131,2.2260190425389936,-0.07142688957345589
2019-02,1.001081521257176,1.0015348490730245,0.12934320512660147,0.0003880296153798044,6.467160256330064e-05,0.16098643780018157,0.16098643780018157,0.001081521257175977,0.0015348490730244801,2.228426529452378,-0.07042261801568761
2019-03,1.0051076729704327,1.0052375752500664,0.043038434420587295,0.00012911530326176188,0.0,0.17603731219219243,0.17089423936935827,0.005107672970432686,0.005237575250066406,2.239808603403457,-0.06567464074780083
2019-04,1.0061639344528095,1.0062605240769853,0.031986526290751854,9.595957887225557e-05,0.0,0.24958774441298368,0.21773616799047796,0.006163934452809494,0.0062605240769852966,2.2536146368216747,-0.05991552047577253
2019-05,0.9961191638118341,0.996224291506395,0.03519929711523735,0.00010559789134571206,0.0,0.22993513001387084,0.21754108570293057,-0.003880836188165926,-0.003775708493604979,2.2448687275849166,-0.06356383434384338
2019-06,1.0147897310533682,1.015069744600846,0.09194149305245279,0.00027582447915735836,0.0,0.2941067480901024,0.23856066594582864,0.014789731053368227,0.015069744600846091,2.2780697323160144,-0.04971419530514143
2019-07,0.9977149233047664,0.9979850979126795,0.09027684987461657,0.0002708305496238497,0.0,0.37257832790162654,0.3212162742681082,-0.00228507669523359,-0.0020149020873204693,2.272864168260582,-0.05188567125126098
2019-08,0.9974950419638406,0.9976107145281803,0.038700713578302265,0.0001161021407349068,0.0,0.35377345049481673,0.35377345049481673,-0.002504958036159355,-0.002389285471819713,2.267170738897199,-0.054260657858257955
2019-09,1.0077001845861349,1.0078877867918232,0.062136812796691476,0.00018641043839007443,0.0,0.38693038650762496,0.3303426405215862,0.007700184586134862,0.007887786791823226,2.2846283720749914,-0.046978290353396734
2019-10,0.9943993423979154,0.994559818159827,0.0538515522440053,0.0001615546567320159,0.0,0.3813334392257273,0.34889300963498654,-0.005600657602084613,-0.005440181840173031,2.2718329508149915,-0.052315838636480594
2019-11,1.004548689816872,1.0046290905745605,0.02663262649673606,7.989787949020818e-05,0.0,0.3881000578577535,0.34952956540086594,0.004548689816872065,0.004629090574560513,2.282166814223998,-0.048005117342075354
2019-12,1.0216578742343276,1.0219447212603747,0.0937929269205201,0.0002813787807615603,0.0,0.4878483733022646,0.39205767532754093,0.021657874234327634,0.021944721260374722,2.3315936960682175,-0.02738693190174668
2020-01,0.9863572142386603,0.9867394375668538,0.1293730174309017,0.00038811905229270513,0.0,0.6118834777989318,0.5365215149586313,-0.013642785761339704,-0.013260562433146217,2.2997842627902685,-0.04065608361849049
2020-02,0.990247329826632,0.9915879882109048,0.4501738303883735,0.0013505214911651207,0.0,0.5515331556307415,0.25,-0.009752670173368005,-0.00841201178909523,2.2773552254053726,-0.05001224841778651
2020-03,0.9523166162888382,0.9551447239625921,0.9863484796985471,0.0029590454390956413,0.0,0.11443914716448927,0.0,-0.047683383711161764,-0.04485527603740791,2.168763222345749,-0.09531087889738488
2020-04,1.0037247911456397,1.0037247911456397,0.0,0.0,0.0,0.0,0.0,0.0037247911456397276,0.0037247911456397276,2.1768414123933315,-0.09194110086954543
2020-05,1.00916659399242,1.0092734829105032,0.035286233028914454,0.00010585869908674337,0.0,0.014002473424172414,0.0,0.009166593992419925,0.009273482910503228,2.196795633806627,-0.0836172936200128
2020-06,1.0013191948146374,1.0013550853336035,0.011965245199144877,3.589573559743463e-05,0.0,0.04072005824657304,0.04072005824657304,0.001319194814637381,0.0013550853336035118,2.1996936352155627,-0.08240840630553292
2020-07,1.008250604111528,1.008365064469833,0.03784497606973215,0.00011353492820919645,0.0,0.06942619842491105,0.05264652926800256,0.008250604111528004,0.008365064469832983,2.2178424365663743,-0.07483772132989386
2020-08,0.9915986998769206,0.9917861779851952,0.06286794671668314,0.00018860384015004943,0.0,0.13967283554213106,0.12708880815577778,-0.00840130012307938,-0.008213822014804806,2.1992096766310785,-0.08261028729555342
2020-09,1.0075363223934675,1.0077793812117801,0.08045762464414799,0.00024137287393244394,0.0,0.0805968930842213,0.050654840093648235,0.007536322393467465,0.007779381211780123,2.2157836297650038,-0.07569654266016212
2020-10,0.9920603224336572,0.9920824193747184,0.007424430547930981,2.2273291643792942e-05,0.0,0.11886349284059211,0.11886349284059211,-0.00793967756634284,-0.007917580625281584,2.198191022187889,-0.08303521408489634
2020-11,1.0037405651513371,1.0038672093985894,0.04205273650982639,0.00012615820952947918,0.0,0.046462656935940816,0.046462656935940816,0.0037405651513371385,0.003867209398589422,2.206413498921467,-0.07960524756169896
2020-12,1.0024921064421508,1.0025405424194445,0.016099488744188817,4.8298466232566454e-05,0.0,0.0803015398933507,0.0803015398933507,0.00249210644215081,0.002540542419444458,2.211912116216178,-0.07731152586982559
2021-01,1.0009717372314348,1.0024438778859488,0.4904941174655554,0.0014714823523966662,0.0,0.2200339779514994,0.10293061785758867,0.0009717372314348438,0.0024438778859487975,2.214061513572167,-0.07641491512649756
2021-02,0.9967991078066168,0.9972681817992152,0.15705378936773323,0.0004711613681031997,0.0,0.15238906566365013,0.11177627445412869,-0.0032008921933831536,-0.00273181820078483,2.2069745413577038,-0.07937121141459424
2021-03,0.9999553489926327,1.000428822366045,0.157935793294853,0.00047380737988455895,0.0,0.06779845119749103,0.027852229925211802,-4.4651007367280116e-05,0.000428822366044912,2.2068759977211982,-0.07941231841741592
2021-04,0.9982980141934011,0.9989833388972188,0.19727433382603143,0.0005918230014780943,9.35260551178554e-05,0.09052793303902042,0.0776276188604777,-0.0017019858065988602,-0.0010166611027812023,2.203119926096153,-0.08097914558519914
2021-05,1.0024553258457607,1.0025039328752168,0.013886022949515131,4.1658068848545395e-05,6.943011474757621e-06,0.06674712934786303,0.06674712934786303,0.002455325845760692,0.0025039328752167744,2.2085293033920075,-0.07872264992856137
2021-06,1.0205918852939972,1.0210542498540232,0.12926065759179997,0.0003877819727753999,6.463032879589983e-05,0.16116981915487683,0.08900894791152886,0.020591885293997247,0.021054249854023155,2.2540070854758874,-0.059751812411932614
2021-07,0.999391255210633,1.0012312566154002,0.5246207689267393,0.0015738623067802176,0.00026231038446336964,0.23062743300676655,0.13523677870904055,-0.0006087447893670106,0.0012312566154002447,2.252634970407408,-0.060324183596838554
2021-08,0.9836439724634897,0.9844055684942695,0.22095776425481947,0.0006628732927644584,0.00011047888212740977,0.1231552413286438,0.09957123351738734,-0.01635602753651033,-0.015594431505730477,2.215790810801718,-0.0756935471253215
2021-09,1.003505036640177,1.0039731061576826,0.13336470632985473,0.0004000941189895642,6.668235316492757e-05,0.12878976213241444,0.11889304576832821,0.003505036640176984,0.003973106157682649,2.2235572387805456,-0.07245381914124371
2021-10,1.000373159365416,1.0012998052672004,0.26459901991478635,0.000793797059744359,0.0001322995099573932,0.1961643060686812,0.13409133677034807,0.00037315936541593153,0.0012998052672004157,2.224386979988735,-0.07210769659700045
2021-11,0.992749145863043,0.9936175915145179,0.24927081744294322,0.0007478124523288297,0.00012463540872147155,0.15227282658436403,0.11084104626739727,-0.00725085413695703,-0.006382408485482105,2.20825827445269,-0.07883570834378073
2021-12,0.9970194507456028,0.9974014763754756,0.1093438385095343,0.00032803151552860294,5.467191925476719e-05,0.0611402236719443,0.032452805324531264,-0.002980549254397169,-0.002598523624524396,2.201676451899254,-0.08158128388645391
2022-01,0.999377318462277,0.9994691781215764,0.026308707446050253,7.892612233815076e-05,1.3154353723025107e-05,0.06080663769508027,0.06080663769508027,-0.0006226815377230466,-0.0005308218784235708,2.200305508620617,-0.08215316626487701
2022-02,0.994712474630541,0.9953473702462592,0.18208950894680861,0.0005462685268404258,9.104475447340434e-05,0.04228033586711823,0.0,-0.0052875253694589786,-0.004652629753740811,2.188671337423225,-0.08700630468352899
2022-03,0.9845465223934335,0.9845469835737389,0.00013429605088006004,4.0288815264018014e-07,6.714802544000422e-08,0.007285227922651238,0.007285227922651238,-0.015453477606566457,-0.015453016426261068,2.1548487539222214,-0.10111523230903852
2022-04,0.982194062296322,0.9822209914151206,0.007805535392914032,2.3416606178742097e-05,3.902767696456944e-06,0.0,0.0,-0.017805937703678,-0.017779008584879352,2.1164796512490343,-0.11712071848532879
2022-05,1.0069358294800943,1.0069358294800943,0.0,0.0,0.0,0.0,0.0,0.006935829480094302,0.006935829480094302,2.131159193208187,-0.11099721833723486
2022-06,0.9887439099512797,0.9887439099512797,0.0,0.0,0.0,0.0,0.0,-0.011256090048720302,-0.011256090048720302,2.1071706734212774,-0.1210039137011939
2022-07,1.015348889895787,1.015348889895787,0.0,0.0,0.0,0.0,0.0,0.015348889895786977,0.015348889895786977,2.139513404079252,-0.10751229955376584
2022-08,0.9727784905449877,0.9727784905449877,0.0,0.0,0.0,0.0,0.0,-0.027221509455012338,-0.027221509455012338,2.0812726197209828,-0.13180716192994524
2022-09,0.9874992832157808,0.9874992832157808,0.0,0.0,0.0,0.0,0.0,-0.012500716784219157,-0.012500716784219157,2.0552552201511007,-0.1426601947127465
2022-10,0.9955867835781892,0.9955867835781892,0.0,0.0,0.0,0.0,0.0,-0.004413216421810806,-0.004413216421810806,2.0461849340625173,-0.14644382082051244
2022-11,1.0210557013706618,1.0210557013706618,0.0,0.0,0.0,0.0,0.0,0.021055701370661817,0.021055701370661817,2.089268792983285,-0.12847159680862608
2022-12,1.0032560265051982,1.0032560265051982,0.0,0.0,0.0,0.0,0.0,0.003256026505198184,0.003256026505198184,2.096071507549722,-0.12563387722780184
2023-01,1.0326823435631727,1.0326823435631727,0.0,0.0,0.0,0.0,0.0,0.03268234356317268,0.03268234356317268,2.164576036692439,-0.09705754320336168
2023-02,0.9825219165242317,0.9825219165242317,0.0,0.0,0.0,0.0,0.0,-0.01747808347576829,-0.01747808347576829,2.126743396033481,-0.1128392468370687
2023-03,1.0202581369248034,1.0202581369248034,0.0,0.0,0.0,0.0,0.0,0.020258136924803383,0.020258136924803383,2.1698272549542486,-0.09486702282518233
2023-04,1.0045102029591326,1.0045102029591326,0.0,0.0,0.0,0.0,0.0,0.004510202959132625,0.004510202959132625,2.1796136162603497,-0.09078468939312001
2023-05,0.9917866725072552,0.9917866725072552,0.0,0.0,0.0,0.0,0.0,-0.008213327492744837,-0.008213327492744837,2.1617117358223576,-0.09825237250055197
2023-06,1.0030364931264835,1.0030364931264835,0.0,0.0,0.0,0.0,0.0,0.003036493126483464,0.003036493126483464,2.168275758649621,-0.09551422202782711
2023-07,0.9993945398502861,0.9993945398502861,0.0,0.0,0.0,0.0,0.0,-0.0006054601497138545,-0.0006054601497138545,2.166962954084168,-0.09606185212237217
2023-08,1.0016522553285239,1.0016522553285239,0.0,0.0,0.0,0.0,0.0,0.0016522553285238661,0.0016522553285238661,2.170543330171767,-0.09456831550088551
2023-09,0.9930719744872714,0.9930719744872714,0.0,0.0,0.0,0.0,0.0,-0.006928025512728642,-0.006928025512728642,2.155505750603854,-0.1008411693111283
2023-10,0.9946293117767567,0.9946293117767567,0.0,0.0,0.0,0.0,0.0,-0.0053706882232432696,-0.0053706882232432696,2.1439292012539526,-0.10567027105393423
2023-11,1.0283108944867183,1.0284748568154034,0.05302675270970916,0.0001590802581291275,0.0,0.008034356471168059,0.0,0.028310894486718308,0.028474856815403404,2.2046257546576475,-0.08035099646140675
2023-12,1.0307893866430224,1.0312389123142898,0.14531890269039138,0.0004359567080711741,0.0,0.1956749959790268,0.0729442349277612,0.030789386643022443,0.03123891231428977,2.272504829420967,-0.052035567715586706
2024-01,0.9867929519853844,0.9870806379480286,0.09701987670678808,0.00029105963012036423,0.0,0.2663827326962803,0.2254717031177081,-0.013207048014615586,-0.012919362051971417,2.2424917490253584,-0.06455537948891477
2024-02,1.007302293857429,1.007405455096548,0.034178747681110316,0.00010253624304333095,0.0,0.28417949580515045,0.2287784188351752,0.007302293857428976,0.007405455096548108,2.2588670827496014,-0.05772448798259178
2024-03,1.0227783800067485,1.0230578468779215,0.09102920802736968,0.000273087624082109,0.0,0.3815656099856338,0.29616967079460293,0.022778380006748478,0.02305784687792145,2.310320415545207,-0.03626097829880581
2024-04,0.9759286624091391,0.9776750565880201,0.5946459303802745,0.0017839377911408234,0.0,0.3354633947632448,0.2412011124736682,-0.024071337590860886,-0.02232494341197988,2.25470791287956,-0.05945946563966131
2024-05,1.0005411588534816,1.0014953849504766,0.3174950909990305,0.0009524852729970915,0.0,0.34658127799548677,0.2790529714116155,0.0005411588534816048,0.0014953849504766303,2.2559280680286298,-0.05895048380243395
2024-06,1.0276444913326475,1.0288845363990937,0.40196248861296663,0.0012058874658389,0.0,0.4339276519634597,0.284074413079011,0.02764449133264746,0.02888453639909372,2.3182920519523234,-0.032935648608318324
2024-07,1.002516248038069,1.0045167996302227,0.6640337826542808,0.0019921013479628426,0.0,0.6091886367105992,0.43175216156595947,0.0025162480380689356,0.004516799630222668,2.3241254497797192,-0.030502274831442522
2024-08,0.9597785193167373,0.9618564786967149,0.7149469954120027,0.002144840986236008,0.0,0.24457508463036762,0.1489518872995635,-0.0402214806832627,-0.03814352130328513,2.230645682895925,-0.06949690885677673
2024-09,1.0034967233470593,1.0040814957893065,0.19440649514980607,0.0005832194854494182,0.0,0.1542896665493598,0.09158655531966181,0.003496723347059305,0.0040814957893065,2.238445633734324,-0.06624319697346548
2024-10,0.987854510824873,0.9880317206753463,0.059786583730104356,0.00017935975119031308,0.0,0.14782102816348483,0.14489803009491903,-0.012145489175127033,-0.011968279324653719,2.2112586165206936,-0.07758413011682552
2024-11,1.014701794681205,1.0150593218699762,0.11744393327438239,0.00035233179982314716,0.0,0.11732288751855016,0.10024119708755524,0.014701794681204916,0.015059321869976161,2.243768086687826,-0.06402296138711805
2024-12,0.9881608532201419,0.9883613959570006,0.06755716829606843,0.00020267150488820532,0.0,0.20497782438485815,0.16301201835014406,-0.01183914677985809,-0.011638604042999434,2.2172037869695673,-0.07510413092983292
2025-01,1.0106879054409235,1.0109414864417274,0.0837289924620954,0.0002511869773862862,0.0,0.2200274782000405,0.12470802545324317,0.010687905440923462,0.010941486441727433,2.2409010513879553,-0.06521893133851031
2025-02,1.01342610286311,1.0136319131402156,0.06771464487852392,0.00020314393463557177,0.0,0.2790087979423619,0.22223204200532282,0.013426102863109968,0.013631913140215612,2.2709876194099414,-0.052668464556173245
2025-03,0.9950523832908855,0.9954011956260623,0.1167637342687168,0.0003502912028061504,0.0,0.3423465188950927,0.2833562585661034,-0.004947616709114477,-0.0045988043739376705,2.2597516431179567,-0.05735549789000616
2025-04,1.0099150481909351,1.0103079984823553,0.13002984676286222,0.00039008954028858664,0.0,0.2915856829346226,0.20415716460794459,0.009915048190935138,0.010307998482355307,2.2821571895590163,-0.04800913222466552
2025-05,1.0097231052922913,1.009983030223293,0.0858390412510851,0.00025751712375325533,0.0,0.4040230961609659,0.3920180658616215,0.009723105292291256,0.009983030223293055,2.304346844206658,-0.038752824779986095
2025-06,1.0608766344723428,1.0617364703199008,0.271093916428916,0.0008132817492867481,0.0,0.7380838682713617,0.4833376464230957,0.06087663447234282,0.061736470319900816,2.4446277247389236,0.0
2025-07,1.0191088376005493,1.0195497794824917,0.14481481938294383,0.0004344444581488315,0.0,0.9502718145590814,0.8341491477559362,0.019108837600549267,0.019549779482491703,2.49134171892476,0.0
2025-08,0.9915150381682741,0.9925889157258515,0.36018019153223163,0.001080540574596695,0.0,0.8251814756861433,0.7260549745494951,-0.008484961831725868,-0.007411084274148494,2.470202779529897,-0.008484961831725868
2025-09,1.0615203396599098,1.0623353680033012,0.2568655983122303,0.000770596794936691,0.0,0.9116167747174129,0.7642410915095268,0.06152033965990977,0.062335368003301195,2.6221704935554295,0.0
2025-10,1.1903726202395386,1.1942860324545226,1.110024561076644,0.0033300736832299316,0.0,0.9279135964122888,0.8574251864047813,0.1903726202395386,0.19428603245452258,3.121359961128381,0.0
2025-11,0.9685791046507221,0.9709029594842586,0.8041209527170472,0.0024123628581511417,0.0,0.6479906740862996,0.4577782962621271,-0.031420895349277944,-0.029097040515741357,3.0232840364423397,-0.031420895349277944
2025-12,1.0475527880518416,1.0498914610909116,0.7456873040749462,0.0022370619122248385,0.0,0.6596221318763557,0.47497228024542865,0.0475527880518416,0.04989146109091158,3.1670496214477986,0.0
2026-01,1.0395202550388523,1.0441761224005592,1.2861336813026885,0.0038584010439080656,0.000554128273818914,0.6246014094123314,0.5293909059754888,0.03952025503885226,0.04417612240055924,3.2922122302081163,0.0
2026-02,1.0858611531871436,1.0861549304794649,0.07675119165734354,0.0002302535749720306,3.837559582867184e-05,0.5365881848448093,0.5057800982182336,0.0858611531871436,0.08615493047946488,3.574885368830603,0.0
2026-03,0.9205695996485278,0.9244796783900117,1.3125667841053401,0.003937700352316021,0.00029122103640296884,0.2895584476604776,0.09713980115654747,-0.0794304003514722,-0.07552032160998834,3.290930792773768,-0.0794304003514722
2026-04,0.9943714543163032,0.9958321581197479,0.4231370864304141,0.0012694112592912424,0.00021156854321520673,0.15424375976518948,0.05382974478933905,-0.005628545683696751,-0.004167841880252099,3.2724076384647565,-0.0846118683981163
2026-05,0.9879260814838556,0.9887381848918383,0.23440897993866353,0.0007032269398159907,0.00011720448996933161,0.04664949981881385,0.004648517191314927,-0.012073918516144366,-0.01126181510816171,3.2328968552863246,-0.09566419010972305
2026-06,0.9854938686742367,0.9855508776646223,0.01654230308856796,4.9626909265703884e-05,8.271151544283977e-06,0.04335809890276848,0.04335809890276848,-0.014506131325763283,-0.014449122335377651,3.186000028940894,-0.10878260413058194
2026-07,1.001473807788537,1.0015957173006647,0.034847399858804154,0.00010454219957641246,1.742369992940208e-05,0.0,0.0,0.0014738077885370071,0.0015957173006646563,3.190695580597826,-0.10746912099127004
