name,stage,mode,level_threshold,momentum_window,spike_threshold,max_risk_transfer,bond_share,rebalance_band,financing_rate,Full_CAGR,Full_Sharpe,Full_MDD,Full_Calmar,Validation_CAGR,Validation_Sharpe,Validation_MDD,Validation_Calmar,AvgTurnover,TotalCost
mean_lt0.80_mw10_st0.10_rt0.25_bs0.75_rb0.15,refined,mean,0.8,10,0.1,0.25,0.75,0.15,0.04,0.12678081716209078,0.9420654552668551,-0.13001562033708947,0.9751198881595007,0.022441970324649896,0.3489427391336149,-0.10572051355882583,0.2122764028398572,0.1233694143618866,0.04892012197209876
mean_lt0.80_mw10_st0.10_rt0.38_bs0.75_rb0.07,refined,mean,0.8,10,0.1,0.375,0.75,0.075,0.04,0.1259509899541298,0.9339907507329587,-0.129305156863054,0.9740600685208821,0.020390876023078652,0.3187605942019391,-0.11077524147421336,0.1840743089494895,0.19064679950020064,0.07640069090807211
mean_lt0.80_mw10_st0.10_rt0.38_bs0.75_rb0.10,refined,mean,0.8,10,0.1,0.375,0.75,0.1,0.04,0.12418816949233835,0.929279043972448,-0.12925727302705148,0.960782837081421,0.020902277323101792,0.3260890280731832,-0.10956013007105347,0.1907836117896716,0.1775106778779541,0.07103869348730121
mean_lt0.80_mw10_st0.10_rt0.38_bs0.75_rb0.15,refined,mean,0.8,10,0.1,0.375,0.75,0.15,0.04,0.12709632588144282,0.9461038035263906,-0.13001562033708958,0.9775465867249031,0.021837945444725726,0.3437610581125995,-0.10572051355882583,0.20656299056449898,0.15408502235506039,0.061533584516569755
mean_lt0.80_mw10_st0.10_rt0.12_bs1.00_rb0.07,refined,mean,0.8,10,0.1,0.125,1.0,0.075,0.04,0.12741605442537263,0.9404053134986492,-0.13001562033708958,0.9800057415795341,0.022454495703093658,0.34784687332892344,-0.10572051355882583,0.2123948791697777,0.11482716720602167,0.04547453404036385
mean_lt0.80_mw10_st0.10_rt0.12_bs1.00_rb0.10,refined,mean,0.8,10,0.1,0.125,1.0,0.1,0.04,0.12641286051750078,0.9353508564786863,-0.13001562033708958,0.972289792486103,0.02079166432915014,0.32423474831003707,-0.10572051355882583,0.1966663198016067,0.10709844965172459,0.04222573718045049
mean_lt0.80_mw10_st0.10_rt0.12_bs1.00_rb0.15,refined,mean,0.8,10,0.1,0.125,1.0,0.15,0.04,0.12597295816639864,0.9342467083916486,-0.13001562033708958,0.9689063347910845,0.02079166432915014,0.32423474831003707,-0.10572051355882583,0.1966663198016067,0.10615885753088779,0.041861410016761184
mean_lt0.80_mw10_st0.10_rt0.25_bs1.00_rb0.07,refined,mean,0.8,10,0.1,0.25,1.0,0.075,0.04,0.12685047005433803,0.9396624060681541,-0.12910303806917311,0.98255216880622,0.021860778640193423,0.34085816201250135,-0.10572051355882583,0.20677896752771144,0.1461601489606682,0.058442854052417975
mean_lt0.80_mw10_st0.10_rt0.25_bs1.00_rb0.10,refined,mean,0.8,10,0.1,0.25,1.0,0.1,0.04,0.12677424495944445,0.9429119251602199,-0.13001562033708947,0.9750693388283566,0.02211792981575056,0.34539049530554183,-0.10572051355882583,0.20921133535208877,0.1381972696422953,0.0552028833063588
mean_lt0.80_mw10_st0.10_rt0.25_bs1.00_rb0.15,refined,mean,0.8,10,0.1,0.25,1.0,0.15,0.04,0.12677036740694425,0.9431631173199765,-0.13001562033708958,0.9750395150849459,0.023168727553279034,0.35929120236224765,-0.10572051355882583,0.21915072840038097,0.12418807198043375,0.049311996143376245
mean_lt0.80_mw10_st0.10_rt0.38_bs1.00_rb0.07,refined,mean,0.8,10,0.1,0.375,1.0,0.075,0.04,0.12601312326064962,0.9367412693521348,-0.1282243991532238,0.9827546402464964,0.021432947052741902,0.3360611275548837,-0.1054938363935507,0.20316776586629276,0.19174052558146534,0.07697583314104764
mean_lt0.80_mw10_st0.10_rt0.38_bs1.00_rb0.10,refined,mean,0.8,10,0.1,0.375,1.0,0.1,0.04,0.12312589275487595,0.9233972007568021,-0.1290697705564645,0.9539483352611348,0.020495681789678866,0.32166796809725867,-0.10801002272263505,0.18975722134890083,0.18052338218824385,0.07233647764266285
mean_lt0.80_mw10_st0.10_rt0.38_bs1.00_rb0.15,refined,mean,0.8,10,0.1,0.375,1.0,0.15,0.04,0.1268343764999844,0.9448555659057476,-0.13001562033708947,0.9755318335684813,0.02204231027824255,0.3461085769634561,-0.10572051355882583,0.2084960575411658,0.15573306428365394,0.0624335014311945
mean_lt0.80_mw10_st0.15_rt0.12_bs0.00_rb0.07,refined,mean,0.8,10,0.15,0.125,0.0,0.075,0.04,0.12715558098136936,0.9371454570954083,-0.13001562033708947,0.9780023404241358,0.02074904195521854,0.3266934683121481,-0.10572051355882583,0.19626315893436513,0.11486199097052759,0.04556197903792069
mean_lt0.80_mw10_st0.15_rt0.12_bs0.00_rb0.10,refined,mean,0.8,10,0.15,0.125,0.0,0.1,0.04,0.12670567812603517,0.9357615446492149,-0.13001562033708958,0.9745419650156437,0.020472272994297658,0.3195231933858275,-0.10572051355882583,0.19364522839653361,0.107528955449815,0.04256127925234576
mean_lt0.80_mw10_st0.15_rt0.12_bs0.00_rb0.15,refined,mean,0.8,10,0.15,0.125,0.0,0.15,0.04,0.12632456485695442,0.9347892740952111,-0.13001562033708947,0.9716106766974206,0.020472272994297658,0.3195231933858275,-0.10572051355882583,0.19364522839653361,0.10661639987415046,0.04214738441393256
mean_lt0.80_mw10_st0.15_rt0.25_bs0.00_rb0.07,refined,mean,0.8,10,0.15,0.25,0.0,0.075,0.04,0.12755811287226693,0.9397155363819183,-0.13125926730060156,0.9718027191188072,0.021306013684343483,0.3300491387516365,-0.10946376801845215,0.19463987098225927,0.1484613203988687,0.05989900727286116
mean_lt0.80_mw10_st0.15_rt0.25_bs0.00_rb0.10,refined,mean,0.8,10,0.15,0.25,0.0,0.1,0.04,0.12806984943067956,0.9466826281029741,-0.13001562033708947,0.9850343297108061,0.02168437976426718,0.33774900854399453,-0.10862707382660364,0.1996222396534491,0.13569187234689678,0.05450291259759625
mean_lt0.80_mw10_st0.15_rt0.25_bs0.00_rb0.15,refined,mean,0.8,10,0.15,0.25,0.0,0.15,0.04,0.12549349632908768,0.9319077619722184,-0.13001562033708958,0.965218609915659,0.0193368469753199,0.30993865427661366,-0.10572051355882583,0.1829053447092871,0.12353064769543579,0.0493116092479023
mean_lt0.80_mw10_st0.15_rt0.38_bs0.00_rb0.07,refined,mean,0.8,10,0.15,0.375,0.0,0.075,0.04,0.12681751203393365,0.9342499315118058,-0.13274175203273952,0.9553701837734919,0.019528754812004,0.30388628639236326,-0.11289294895962143,0.1729847168664969,0.18432249637595166,0.0753968971275544
mean_lt0.80_mw10_st0.15_rt0.38_bs0.00_rb0.10,refined,mean,0.8,10,0.15,0.375,0.0,0.1,0.04,0.12514700767134745,0.9274367654051114,-0.13306530308749176,0.9404931621360533,0.01831863323374061,0.289944810116046,-0.11440838948478049,0.16011617081785334,0.17616048780221186,0.0718214718471442
mean_lt0.80_mw10_st0.15_rt0.38_bs0.00_rb0.15,refined,mean,0.8,10,0.15,0.375,0.0,0.15,0.04,0.1291971438673527,0.9559406768203239,-0.13001562033708958,0.9937047835666605,0.02246798047222165,0.3532758019553081,-0.10572051355882583,0.21252243028236747,0.1471830526456222,0.05933805912351664
mean_lt0.80_mw10_st0.15_rt0.12_bs0.25_rb0.07,refined,mean,0.8,10,0.15,0.125,0.25,0.075,0.04,0.1270418262963977,0.9371807151817686,-0.13001562033708947,0.9771274095144749,0.021276106237065884,0.33404002542565736,-0.10572051355882583,0.20124860843801393,0.11283718351280325,0.044595993848705356
mean_lt0.80_mw10_st0.15_rt0.12_bs0.25_rb0.10,refined,mean,0.8,10,0.15,0.125,0.25,0.1,0.04,0.1266539410739287,0.9355996846141655,-0.13001562033708958,0.9741440355055407,0.02057333731422517,0.32089160584429705,-0.10572051355882583,0.19460118591627532,0.10721115269605634,0.04238755300503302
mean_lt0.80_mw10_st0.15_rt0.12_bs0.25_rb0.15,refined,mean,0.8,10,0.15,0.125,0.25,0.15,0.04,0.12625896222905175,0.9345943115645634,-0.13001562033708958,0.9711061017261003,0.02057333731422517,0.32089160584429705,-0.10572051355882583,0.19460118591627532,0.10629805870251441,0.04199000738623237
mean_lt0.80_mw10_st0.15_rt0.25_bs0.25_rb0.07,refined,mean,0.8,10,0.15,0.25,0.25,0.075,0.04,0.12736910155163006,0.9393164041188687,-0.13001562033708958,0.9796446090200706,0.02177755379197599,0.3368777145689076,-0.10881098347413298,0.200141135542195,0.14167271232430625,0.05656747428654848
mean_lt0.80_mw10_st0.15_rt0.25_bs0.25_rb0.10,refined,mean,0.8,10,0.15,0.25,0.25,0.1,0.04,0.12756909910154968,0.9444281929376868,-0.1300156203370897,0.9811828668801722,0.022267170488572408,0.3479054938847643,-0.10572051355882583,0.2106229882829914,0.1303458593028308,0.051788292209160924
mean_lt0.80_mw10_st0.15_rt0.25_bs0.25_rb0.15,refined,mean,0.8,10,0.15,0.25,0.25,0.15,0.04,0.12525608931367005,0.9305917988796742,-0.13001562033708947,0.9633926215090198,0.019345661756914545,0.30878661551029385,-0.10572051355882583,0.18298872286644804,0.1225598426427416,0.04864769609901883
mean_lt0.80_mw10_st0.15_rt0.38_bs0.25_rb0.07,refined,mean,0.8,10,0.15,0.375,0.25,0.075,0.04,0.12600223413583111,0.9294918970980853,-0.13153182291224352,0.9579600688716853,0.020224507317367912,0.31416506597595606,-0.11126824790517587,0.18176351023881926,0.18048698020163786,0.07267371699424939
mean_lt0.80_mw10_st0.15_rt0.38_bs0.25_rb0.10,refined,mean,0.8,10,0.15,0.375,0.25,0.1,0.04,0.12549938342138445,0.9319453745904495,-0.13002712084680812,0.9651785150979537,0.019441970236914186,0.30561615818350935,-0.1135727775041161,0.17118512608542633,0.16688354286053292,0.06708683177616177
mean_lt0.80_mw10_st0.15_rt0.38_bs0.25_rb0.15,refined,mean,0.8,10,0.15,0.375,0.25,0.15,0.04,0.12813123814559524,0.9492668055218271,-0.13001562033708947,0.9855064938612098,0.02273462507193691,0.35661207466565886,-0.10572051355882583,0.21504459547755347,0.14576619014168737,0.058149131411119895
mean_lt0.80_mw10_st0.15_rt0.12_bs0.50_rb0.07,refined,mean,0.8,10,0.15,0.125,0.5,0.075,0.04,0.1270305445954909,0.9373731435397377,-0.13001562033708958,0.9770406376260075,0.021504515321519202,0.3368707751915687,-0.10572051355882583,0.20340910763315098,0.11255287758439399,0.04449140409830599
mean_lt0.80_mw10_st0.15_rt0.12_bs0.50_rb0.10,refined,mean,0.8,10,0.15,0.125,0.5,0.1,0.04,0.12659783377199063,0.9354054249283005,-0.13001562033708958,0.9737124927278915,0.020673010599124186,0.32223890032396607,-0.10572051355882583,0.19554398577170312,0.10698645679206982,0.04225472437012946
mean_lt0.80_mw10_st0.15_rt0.12_bs0.50_rb0.15,refined,mean,0.8,10,0.15,0.125,0.5,0.15,0.04,0.12618899508479098,0.9343669836809261,-0.13001562033708947,0.9705679575855789,0.020673010599124186,0.32223890032396607,-0.10572051355882583,0.19554398577170312,0.10607282450549722,0.04187352443984318
mean_lt0.80_mw10_st0.15_rt0.25_bs0.50_rb0.07,refined,mean,0.8,10,0.15,0.25,0.5,0.075,0.04,0.1276316540386282,0.9426474540011469,-0.13001562033708947,0.981664000892505,0.022732065730790563,0.3523984460246406,-0.10572051355882583,0.21502038691991227,0.13869048668801628,0.055196590438927516
mean_lt0.80_mw10_st0.15_rt0.25_bs0.50_rb0.10,refined,mean,0.8,10,0.15,0.25,0.5,0.1,0.04,0.12734111136302073,0.9433280392414969,-0.13001562033708958,0.9794293257445937,0.02262842396068221,0.35263472094862164,-0.10572051355882583,0.21404004955094286,0.12978428264021544,0.051554763141510314
mean_lt0.80_mw10_st0.15_rt0.25_bs0.50_rb0.15,refined,mean,0.8,10,0.15,0.25,0.5,0.15,0.04,0.1253716954239994,0.9321313222096894,-0.13001562033708958,0.9642817924411702,0.020064925597777616,0.31870936465758015,-0.10572051355882583,0.1897921692048245,0.12195610710150138,0.04834277783587834
mean_lt0.80_mw10_st0.15_rt0.38_bs0.50_rb0.07,refined,mean,0.8,10,0.15,0.375,0.5,0.075,0.04,0.12594143915305778,0.9305201284815652,-0.1304537281303808,0.9654108085526443,0.02071414120590176,0.32178814591032673,-0.11015781997801599,0.18804058767716758,0.17915432123510627,0.07182045869730241
mean_lt0.80_mw10_st0.15_rt0.38_bs0.50_rb0.10,refined,mean,0.8,10,0.15,0.375,0.5,0.1,0.04,0.12600083657811179,0.9381864001961097,-0.13001562033708947,0.9691207583475846,0.0212649306000805,0.3355948723080021,-0.10714493099581424,0.1984688440455596,0.16418227930350007,0.06568614444394277
mean_lt0.80_mw10_st0.15_rt0.38_bs0.50_rb0.15,refined,mean,0.8,10,0.15,0.375,0.5,0.15,0.04,0.12766414655575198,0.9467892432991462,-0.13001562033708958,0.9819139133033326,0.023041061521004158,0.3604922887691171,-0.10572051355882583,0.21794314788476193,0.14519940191928835,0.057849531295981055
mean_lt0.80_mw10_st0.15_rt0.12_bs0.75_rb0.07,refined,mean,0.8,10,0.15,0.125,0.75,0.075,0.04,0.12701325639298244,0.9375254326901167,-0.13001562033708947,0.9769076674300915,0.02172795900404423,0.3396263610745368,-0.10572051355882583,0.20552263957698416,0.11239635009799055,0.044442249785143696
mean_lt0.80_mw10_st0.15_rt0.12_bs0.75_rb0.10,refined,mean,0.8,10,0.15,0.125,0.75,0.1,0.04,0.1265377431444843,0.9351843579951055,-0.13001562033708958,0.9732503126655994,0.020771393666058513,0.3235664313429851,-0.10572051355882583,0.19647458158156536,0.1068441382623457,0.04215913708068618
mean_lt0.80_mw10_st0.15_rt0.12_bs0.75_rb0.15,refined,mean,0.8,10,0.15,0.125,0.75,0.15,0.04,0.12611505036295867,0.9341128905946631,-0.13001562033708958,0.9699992203704604,0.020771393666058513,0.3235664313429851,-0.10572051355882583,0.19647458158156536,0.10592996780754585,0.04179427930904412
mean_lt0.80_mw10_st0.15_rt0.25_bs0.75_rb0.07,refined,mean,0.8,10,0.15,0.25,0.75,0.075,0.04,0.12748124149512918,0.9422392772050577,-0.13001562033708958,0.9805071203337757,0.0229025296596439,0.3546630636558466,-0.10572051355882583,0.21663278855432627,0.13857205321111143,0.05516637143200569
mean_lt0.80_mw10_st0.15_rt0.25_bs0.75_rb0.10,refined,mean,0.8,10,0.15,0.25,0.75,0.1,0.04,0.12708872911730196,0.9420442524478747,-0.13001562033708958,0.9774881570983617,0.02295994984070715,0.3569332174550217,-0.10572051355882583,0.21717592043224038,0.12962439749650823,0.05154732035260283
mean_lt0.80_mw10_st0.15_rt0.25_bs0.75_rb0.15,refined,mean,0.8,10,0.15,0.25,0.75,0.15,0.04,0.12613456971788684,0.9370321727099882,-0.13001562033708947,0.9701493512153363,0.022059243020894348,0.3433778768294743,-0.10572051355882583,0.20865622269816134,0.12226135342203573,0.04849613830355513
mean_lt0.80_mw10_st0.15_rt0.38_bs0.75_rb0.07,refined,mean,0.8,10,0.15,0.375,0.75,0.075,0.04,0.12591463689525284,0.9321368129670131,-0.1293824121764987,0.9731974754303139,0.02115156162205567,0.3287370576114264,-0.10904869393052485,0.1939643737093392,0.17789226591447121,0.07122951232847782
mean_lt0.80_mw10_st0.15_rt0.38_bs0.75_rb0.10,refined,mean,0.8,10,0.15,0.375,0.75,0.1,0.04,0.12573106162074543,0.9371785328354147,-0.13001562033708947,0.9670458156855651,0.021611807780587133,0.3403372092434748,-0.10686448099438473,0.20223565004468363,0.16405059753273515,0.06552449168068529
mean_lt0.80_mw10_st0.15_rt0.38_bs0.75_rb0.15,refined,mean,0.8,10,0.15,0.375,0.75,0.15,0.04,0.12716960944189437,0.9440690279283273,-0.13001562033708947,0.9781102386942716,0.023310822635834283,0.3638185144809868,-0.10572051355882583,0.22049479189167476,0.14498799198129253,0.057797793382642355
mean_lt0.80_mw10_st0.15_rt0.12_bs1.00_rb0.07,refined,mean,0.8,10,0.15,0.125,1.0,0.075,0.04,0.1272087403169233,0.9385862540862306,-0.13001562033708947,0.9784112092617118,0.022387785330793664,0.3468138934343968,-0.10572051355882583,0.21176387228138535,0.11436491070911342,0.04530312031000853
mean_lt0.80_mw10_st0.15_rt0.12_bs1.00_rb0.10,refined,mean,0.8,10,0.15,0.125,1.0,0.1,0.04,0.1265704326294379,0.9357034380790384,-0.13001562033708947,0.9735017400315494,0.021061653148048087,0.327799974354888,-0.10572051355882583,0.1992201176390313,0.10860483032326648,0.04289335266093398
mean_lt0.80_mw10_st0.15_rt0.12_bs1.00_rb0.15,refined,mean,0.8,10,0.15,0.125,1.0,0.15,0.04,0.1260317892800913,0.9337997762478392,-0.13001562033708958,0.9693588274495828,0.020861409350176663,0.324779292041088,-0.10572051355882583,0.19732603113556382,0.10598650124391906,0.04180302619259186
mean_lt0.80_mw10_st0.15_rt0.25_bs1.00_rb0.07,refined,mean,0.8,10,0.15,0.25,1.0,0.075,0.04,0.12693709568226996,0.9385692484962181,-0.13001562033708958,0.9763218861946129,0.02301420074839733,0.35611212532513,-0.10572051355882583,0.2176890744632222,0.1411902054401071,0.05637193969519934
mean_lt0.80_mw10_st0.15_rt0.25_bs1.00_rb0.10,refined,mean,0.8,10,0.15,0.25,1.0,0.1,0.04,0.12758119711527005,0.9458831889423597,-0.13001562033708958,0.9812759173435636,0.023160771813888203,0.3595182651985763,-0.10572051355882583,0.2190754758394255,0.13342113525439347,0.053267136769101636
mean_lt0.80_mw10_st0.15_rt0.25_bs1.00_rb0.15,refined,mean,0.8,10,0.15,0.25,1.0,0.15,0.04,0.12641082462098518,0.9400771298554804,-0.13001562033708958,0.9722741336251883,0.023152066522774017,0.35948602669629437,-0.10572051355882583,0.21899313334201279,0.12291400258199918,0.04881431930069185
mean_lt0.80_mw10_st0.15_rt0.38_bs1.00_rb0.07,refined,mean,0.8,10,0.15,0.375,1.0,0.075,0.04,0.1248830538970187,0.9264424403184586,-0.1283560108799212,0.9729427787674743,0.020259246376340467,0.3182859525005758,-0.10799261563963469,0.18759844139662696,0.1850161355346019,0.07422966381993781
mean_lt0.80_mw10_st0.15_rt0.38_bs1.00_rb0.10,refined,mean,0.8,10,0.15,0.375,1.0,0.1,0.04,0.12544509468365472,0.9362984128093614,-0.12909254686943938,0.9717454471676541,0.021882515429122673,0.34397007077331426,-0.10659239670530352,0.2052915227117124,0.1688300296109166,0.06769992700153976
mean_lt0.80_mw10_st0.15_rt0.38_bs1.00_rb0.15,refined,mean,0.8,10,0.15,0.375,1.0,0.15,0.04,0.12776208290009428,0.9487800941043718,-0.13001562033708958,0.9826671792885148,0.02361314671346415,0.367616760293905,-0.10572051355882583,0.2233544457795803,0.14813232086929062,0.05934511236824776
mean_lt0.90_mw10_st0.10_rt0.12_bs0.00_rb0.07,refined,mean,0.9,10,0.1,0.125,0.0,0.075,0.04,0.12756528737085437,0.9382789609853864,-0.13001562033708947,0.9811535493975097,0.020727916275667946,0.32421893832540594,-0.10572051355882583,0.19606333319724517,0.11142523894354169,0.04418364731850038
mean_lt0.90_mw10_st0.10_rt0.12_bs0.00_rb0.10,refined,mean,0.9,10,0.1,0.125,0.0,0.1,0.04,0.1266081731001769,0.9357506643500199,-0.13001562033708958,0.9737920164663428,0.020387701116897805,0.3190664641926604,-0.10572051355882583,0.19284527127796747,0.1089186409154827,0.04315787648105833
mean_lt0.90_mw10_st0.10_rt0.12_bs0.00_rb0.15,refined,mean,0.9,10,0.1,0.125,0.0,0.15,0.04,0.12637675012752614,0.9351868355768361,-0.13001562033708958,0.9720120536276411,0.020387701116897805,0.3190664641926604,-0.10572051355882583,0.19284527127796747,0.10672061513796308,0.0421931803976111
mean_lt0.90_mw10_st0.10_rt0.25_bs0.00_rb0.07,refined,mean,0.9,10,0.1,0.25,0.0,0.075,0.04,0.12778766813725517,0.939669450796483,-0.1297523458650499,0.9848582488840848,0.020061612410002372,0.31613110493014895,-0.10708274668224693,0.1873468231958263,0.14525051754875312,0.058698975037466586
mean_lt0.90_mw10_st0.10_rt0.25_bs0.00_rb0.10,refined,mean,0.9,10,0.1,0.25,0.0,0.1,0.04,0.12731545640208775,0.9392580887593025,-0.13001562033708958,0.9792320036007892,0.01956345851881003,0.3086490455760211,-0.10883288329070151,0.179756870600905,0.1384089037617651,0.05569144112251582
mean_lt0.90_mw10_st0.10_rt0.25_bs0.00_rb0.15,refined,mean,0.9,10,0.1,0.25,0.0,0.15,0.04,0.12713888439690013,0.9398174640032585,-0.13001562033708958,0.9778739205894571,0.020128893765467115,0.3173555451944556,-0.10572051355882583,0.19039723784794935,0.11866075013429331,0.04739606064198299
mean_lt0.90_mw10_st0.10_rt0.38_bs0.00_rb0.07,refined,mean,0.9,10,0.1,0.375,0.0,0.075,0.04,0.12577378132300643,0.9271759020079436,-0.13334012172322363,0.9432553360351449,0.01624749237032508,0.2611377679532986,-0.11781584063237538,0.13790583917338128,0.1916019795576136,0.07871595114023802
mean_lt0.90_mw10_st0.10_rt0.38_bs0.00_rb0.10,refined,mean,0.9,10,0.1,0.375,0.0,0.1,0.04,0.12748405196983303,0.9393990721415624,-0.12998175463146944,0.9807842056854978,0.019910986547258203,0.3117027109565417,-0.11110343347998197,0.17921126218701117,0.16920274884241449,0.06912198709960082
mean_lt0.90_mw10_st0.10_rt0.38_bs0.00_rb0.15,refined,mean,0.9,10,0.1,0.375,0.0,0.15,0.04,0.12703085706197137,0.940344585520483,-0.13001562033708958,0.9770430409255468,0.01929504342318089,0.3089954817378253,-0.10572051355882583,0.18250992899731414,0.1536233182182002,0.062162021058315045
mean_lt0.90_mw10_st0.10_rt0.12_bs0.25_rb0.07,refined,mean,0.9,10,0.1,0.125,0.25,0.075,0.04,0.12756087554426587,0.9384706787866711,-0.13001562033708958,0.9811196163471795,0.020895714141527355,0.32644403336361205,-0.10572051355882583,0.19765051680249734,0.1097127005947529,0.04336781085387733
mean_lt0.90_mw10_st0.10_rt0.12_bs0.25_rb0.10,refined,mean,0.9,10,0.1,0.125,0.25,0.1,0.04,0.12653563361790376,0.935676534676552,-0.13001562033708958,0.9732340874876164,0.0205060562117938,0.32057936878432075,-0.10572051355882583,0.19396478054737842,0.10847783655875039,0.042920453749252005
mean_lt0.90_mw10_st0.10_rt0.12_bs0.25_rb0.15,refined,mean,0.9,10,0.1,0.125,0.25,0.15,0.04,0.1263584187726512,0.9352217921223971,-0.13001562033708958,0.9718710601468007,0.0205060562117938,0.32057936878432075,-0.10572051355882583,0.19396478054737842,0.10640290077453544,0.04203408249278317
mean_lt0.90_mw10_st0.10_rt0.25_bs0.25_rb0.07,refined,mean,0.9,10,0.1,0.25,0.25,0.075,0.04,0.12758819462670212,0.938547372796383,-0.13001562033708947,0.9813297378876954,0.020070824521116526,0.31552903899774487,-0.10857997980537393,0.18484829852697363,0.13885062647860807,0.055477810127020064
mean_lt0.90_mw10_st0.10_rt0.25_bs0.25_rb0.10,refined,mean,0.9,10,0.1,0.25,0.25,0.1,0.04,0.12799995704699518,0.9451588152993131,-0.13001562033708947,0.9844967605825492,0.02098858362484468,0.32980817313302635,-0.10572051355882583,0.19852896016406552,0.13402399711495516,0.05339654182285131
mean_lt0.90_mw10_st0.10_rt0.25_bs0.25_rb0.15,refined,mean,0.9,10,0.1,0.25,0.25,0.15,0.04,0.12692037109892085,0.9391274317070438,-0.13001562033708958,0.9761932510098116,0.020221993009036154,0.3182474824350879,-0.10572051355882583,0.19127785448927162,0.11789048686175414,0.04688366736124441
mean_lt0.90_mw10_st0.10_rt0.38_bs0.25_rb0.07,refined,mean,0.9,10,0.1,0.375,0.25,0.075,0.04,0.12646111015721373,0.9335661186488463,-0.13193436161081118,0.9585153451551703,0.017667892963453724,0.28216473135248527,-0.11243971943460274,0.15713213313138633,0.1904003131670353,0.07706210648741653
mean_lt0.90_mw10_st0.10_rt0.38_bs0.25_rb0.10,refined,mean,0.9,10,0.1,0.375,0.25,0.1,0.04,0.12722207861273516,0.9385849842214944,-0.13001562033708947,0.9785137992103446,0.02016648630475193,0.3157263751929808,-0.11138549398722053,0.18105128040340396,0.1585770075904275,0.06374078199090875
mean_lt0.90_mw10_st0.10_rt0.38_bs0.25_rb0.15,refined,mean,0.9,10,0.1,0.375,0.25,0.15,0.04,0.12742238419723417,0.944172723622988,-0.13001562033708958,0.9800544262825347,0.020215494614425955,0.32136719668868474,-0.10572051355882583,0.19121638681009143,0.15168098707471353,0.060734761388156935
mean_lt0.90_mw10_st0.10_rt0.12_bs0.50_rb0.07,refined,mean,0.9,10,0.1,0.125,0.5,0.075,0.04,0.12753111101171233,0.938482599877051,-0.13001562033708947,0.9808906859119266,0.021018274351384036,0.3280191145833551,-0.10572051355882583,0.19880980184312938,0.10946744319801179,0.04324266360367496
mean_lt0.90_mw10_st0.10_rt0.12_bs0.50_rb0.10,refined,mean,0.9,10,0.1,0.125,0.5,0.1,0.04,0.1264583997428652,0.9355720769391951,-0.13001562033708947,0.9726400521337244,0.020620698953594863,0.3220364127371555,-0.10572051355882583,0.19504917503187244,0.10814500937947083,0.04272678321345234
mean_lt0.90_mw10_st0.10_rt0.12_bs0.50_rb0.15,refined,mean,0.9,10,0.1,0.125,0.5,0.15,0.04,0.12633608486650605,0.9352295755910313,-0.13001562033708958,0.9716992815090706,0.020620698953594863,0.3220364127371555,-0.10572051355882583,0.19504917503187244,0.10617682554049215,0.04191243233006746
mean_lt0.90_mw10_st0.10_rt0.25_bs0.50_rb0.07,refined,mean,0.9,10,0.1,0.25,0.5,0.075,0.04,0.12802252081079923,0.9429679790935915,-0.13001562033708958,0.9846703071436889,0.021175298706382017,0.3327905647547084,-0.10572051355882583,0.20029507986261808,0.13731778158384766,0.05471183060474402
mean_lt0.90_mw10_st0.10_rt0.25_bs0.50_rb0.10,refined,mean,0.9,10,0.1,0.25,0.5,0.1,0.04,0.12823326571001492,0.9473587236895662,-0.13001562033708947,0.9862912269890843,0.021609403342695455,0.33827424752381985,-0.10572051355882583,0.2044012331691085,0.13335748452728316,0.05308928739994348
mean_lt0.90_mw10_st0.10_rt0.25_bs0.50_rb0.15,refined,mean,0.9,10,0.1,0.25,0.5,0.15,0.04,0.1268443487659201,0.9395635092596352,-0.1300156203370897,0.9756085340903848,0.020614501972946453,0.323698893964148,-0.10572051355882583,0.1949905583978834,0.11738147941996861,0.046533215412481434
mean_lt0.90_mw10_st0.10_rt0.38_bs0.50_rb0.07,refined,mean,0.9,10,0.1,0.375,0.5,0.075,0.04,0.12661394179794083,0.9356943771742903,-0.13162261561904087,0.9619467080368864,0.018462581018654278,0.29395916408778805,-0.11098777641591773,0.16634787735063047,0.18840611374089858,0.0757045701750766
mean_lt0.90_mw10_st0.10_rt0.38_bs0.50_rb0.10,refined,mean,0.9,10,0.1,0.375,0.5,0.1,0.04,0.12778012388163695,0.9451371412728663,-0.1300156203370897,0.982805939396691,0.021685147785208914,0.3410499363278153,-0.10572051355882583,0.2051176924442643,0.15624552691964055,0.06249789222522358
mean_lt0.90_mw10_st0.10_rt0.38_bs0.50_rb0.15,refined,mean,0.9,10,0.1,0.375,0.5,0.15,0.04,0.12755074600325433,0.9460524757901445,-0.13001562033708958,0.9810417061623473,0.020736287131114528,0.3279672877829588,-0.10572051355882583,0.19614251230038038,0.1508297379236511,0.06026751400747158
mean_lt0.90_mw10_st0.10_rt0.12_bs0.75_rb0.07,refined,mean,0.9,10,0.1,0.125,0.75,0.075,0.04,0.1274924039266525,0.9384379853487886,-0.13001562033708958,0.9805929748756714,0.021128656045588334,0.3294306556822275,-0.10572051355882583,0.19985389149506697,0.10941357087957485,0.043201705790334936
