target_month,signal_month,signal_date,p_up,feature_variant,score,realized_10d_return,realized_up,hmm_score,train_rows,feature_count,best_iteration
2020-09,2020-08,2020-08-31,0.6075036276128218,kr_plus_global,0.7166908507521457,0.04179542504237754,1.0,0.9999991117251207,5083,80,19
2020-10,2020-09,2020-09-29,0.6096166124627437,kr_plus_global,0.7307774164182912,0.006916461750136715,1.0,0.9917513202383689,5104,80,17
2020-11,2020-10,2020-10-30,0.5781464212438143,kr_plus_global,0.5209761416254288,0.10434624761068023,1.0,0.9983860971993905,5123,80,9
2020-12,2020-11,2020-11-30,0.5400327604160655,kr_plus_global,0.2668850694404368,0.06904979523662846,1.0,0.9999999999992042,5144,80,14
2021-01,2020-12,2020-12-30,0.538901317780656,kr_plus_global,0.2593421185377065,0.07721528679556844,1.0,0.9999999825208984,5165,80,2
2021-02,2021-01,2021-01-29,0.4932853565919647,kr_plus_global,-0.044764289386901954,0.057629002598751145,1.0,0.9999001821573857,5185,80,23
2021-03,2021-02,2021-02-26,0.5636513066422869,kr_plus_global,0.42434204428191274,0.006594167340794099,1.0,-0.4445094870664715,5203,80,1
2021-04,2021-03,2021-03-31,0.48338398179476827,kr_plus_global,-0.11077345470154487,0.03923191423366301,1.0,-4.150356165911294e-05,5225,81,54
2021-05,2021-04,2021-04-30,0.586903540580956,kr_plus_global,0.579356937206373,-0.009930566736066737,0.0,0.9909756184738452,5247,81,6
2021-06,2021-05,2021-05-31,0.5606856327343227,kr_plus_global,0.4045708848954847,0.010875109332421085,1.0,0.002782046160371006,5266,81,6
2021-07,2021-06,2021-06-30,0.5254603392301881,kr_plus_global,0.16973559486792061,-0.011276895641254336,0.0,0.964643605481355,5288,81,13
2021-08,2021-07,2021-07-30,0.5386037717333038,kr_plus_global,0.25735847822202507,-0.02012485195395486,0.0,0.0003745230399700371,5310,81,6
2021-09,2021-08,2021-08-31,0.5724566634427242,kr_plus_global,0.48304442295149447,-0.017149270841140596,0.0,7.780449299111084e-06,5331,81,12
2021-10,2021-09,2021-09-30,0.5719769787442714,kr_plus_global,0.4798465249618097,-0.02239085076548608,0.0,0.0005499095538908624,5350,81,1
2021-11,2021-10,2021-10-29,0.558579329327059,kr_plus_global,0.3905288621803934,0.005409068169041964,1.0,0.0015467334441138176,5369,81,2
2021-12,2021-11,2021-11-30,0.5483932838593992,kr_plus_global,0.32262189239599487,0.055570384022662234,1.0,-3.411108749302639e-05,5391,83,4
2022-01,2021-12,2021-12-30,0.5748040812736257,kr_plus_global,0.4986938751575047,-0.026335719146486802,0.0,0.9977471374068627,5413,83,4
2022-02,2022-01,2022-01-28,0.6311938728855058,kr_plus_global,0.8746258192367051,0.032138293130390405,1.0,-0.006899248592729,5432,83,16
2022-03,2022-02,2022-02-28,0.5728875109618751,kr_plus_global,0.4859167397458338,-0.015435320808914188,0.0,0.018597053866242587,5449,83,12
2022-04,2022-03,2022-03-31,0.48520893402823395,kr_plus_global,-0.09860710647844033,-0.02278870862175042,0.0,0.00284771008967581,5470,83,25
2022-05,2022-04,2022-04-29,0.5572205948422846,kr_plus_global,0.38147063228189726,-0.018023084604038342,0.0,-0.00017217334111440364,5491,83,32
2022-06,2022-05,2022-05-31,0.5327826188041478,kr_plus_global,0.21855079202765193,-0.08958793065966231,0.0,0.08608965659580882,5510,83,27
2022-07,2022-06,2022-06-30,0.5707845327185008,kr_plus_global,0.4718968847900055,-0.005344094446792069,0.0,-0.6683417285737208,5530,83,9
2022-08,2022-07,2022-07-29,0.5672592834764298,kr_plus_global,0.44839522317619895,0.022850153053496136,1.0,0.9950374461623862,5551,83,2
2022-09,2022-08,2022-08-31,0.5633307539513359,kr_plus_global,0.42220502634223944,-0.04188640503359897,0.0,0.0006583637105167488,5573,83,3
2022-10,2022-09,2022-09-30,0.578337599121522,kr_plus_global,0.522250660810147,0.0415559463908195,1.0,-0.9999928023359843,5593,83,2
2022-11,2022-10,2022-10-31,0.5288391010444994,kr_plus_global,0.19226067362999588,0.07425323613365808,1.0,0.9983404121776108,5612,83,7
2022-12,2022-11,2022-11-30,0.5569399914231947,kr_plus_global,0.37959994282129816,-0.022291528190051646,0.0,0.9999893377852784,5634,83,8
2023-01,2022-12,2022-12-29,0.5547062881395314,kr_plus_global,0.36470858759687586,0.0760262576709898,1.0,-0.0018802862028295586,5655,83,9
2023-02,2023-01,2023-01-31,0.5553846122550053,kr_plus_global,0.36923074836670233,0.018659495190876285,1.0,0.99999979569089,5675,83,3
2023-03,2023-02,2023-02-28,0.5760407215097383,kr_plus_global,0.5069381433982553,-0.017865541893955283,0.0,1.4166539983906649e-05,5695,83,6
2023-04,2023-03,2023-03-31,0.5474368186305418,kr_plus_global,0.31624545753694555,0.035943902898995406,1.0,0.12589885395909972,5717,83,7
2023-05,2023-04,2023-04-28,0.5041091259803763,kr_plus_global,0.027394173202508476,-0.0007663212473590919,0.0,0.9670847447840671,5737,83,12
2023-06,2023-05,2023-05-31,0.40295715308028246,kr_plus_global,-0.6469523127981169,0.012069617322765902,1.0,0.0006070741725401512,5755,83,69
2023-07,2023-06,2023-06-30,0.5520022436197464,kr_plus_global,0.3466816241316425,0.015312044569328886,1.0,-0.9339487292967115,5776,83,25
2023-08,2023-07,2023-07-28,0.4812680488969544,kr_plus_global,-0.12487967402030398,-0.04045826206229308,0.0,-0.014331800222050705,5786,83,39
2023-09,2023-08,2023-08-31,0.48779800203777285,kr_plus_global,-0.08134665308151434,0.017125508691564262,1.0,-0.9664092507271352,5806,83,30
2023-10,2023-09,2023-09-27,0.5341182455628352,kr_plus_global,0.22745497041890106,0.005627439964418723,1.0,-0.0858513199871841,5825,83,25
2023-11,2023-10,2023-10-31,0.6198476634825053,kr_plus_global,0.798984423216702,0.06930863510489615,1.0,-0.9999002382638191,5844,83,36
2023-12,2023-11,2023-11-30,0.4726059781668474,kr_plus_global,-0.1826268122210173,0.006332096394227715,1.0,0.9999992917844627,5866,83,13
2024-01,2023-12,2023-12-28,0.5629092877270601,kr_plus_global,0.41939525151373375,-0.05405015174138217,0.0,0.024031403228284235,5885,83,1
2024-02,2024-01,2024-01-31,0.5616759002904879,kr_plus_global,0.4111726686032524,0.05645881425414401,1.0,-0.998379246164545,5906,83,3
2024-03,2024-02,2024-02-29,0.5482171443368349,kr_plus_global,0.32144762891223255,0.012696841004153026,1.0,0.9981992186030848,5925,83,7
2024-04,2024-03,2024-03-29,0.5610096579993643,kr_plus_global,0.4067310533290954,-0.024242328554308412,0.0,0.9964839951326866,5945,83,1
2024-05,2024-04,2024-04-30,0.5671509522382596,kr_plus_global,0.44767301492173084,0.013642510166112842,1.0,-0.9908293151590264,5966,84,1
2024-06,2024-05,2024-05-31,0.46925302723964357,kr_plus_global,-0.2049798184023762,0.03998872231331285,1.0,-0.2703939146875698,5986,85,17
2024-07,2024-06,2024-06-28,0.5453150388776533,kr_plus_global,0.30210025918435546,0.022960260008211275,1.0,0.7479056630129954,6005,85,2
2024-08,2024-07,2024-07-31,0.541786420935678,kr_plus_global,0.2785761395711865,-0.05481983816218272,0.0,-0.050382904934180545,6028,85,1
2024-09,2024-08,2024-08-30,0.5483668962845439,kr_plus_global,0.32244597523029295,-0.04986225245550213,0.0,0.9999999999954549,6048,85,4
2024-10,2024-09,2024-09-30,0.5793956396244739,kr_plus_global,0.5293042641631596,0.00878484952820524,1.0,-0.9998484376375514,6066,85,5
2024-11,2024-10,2024-10-31,0.5608579211470989,kr_plus_global,0.40571947431399247,-0.058676768725183126,0.0,-0.9803527664126247,6085,85,1
2024-12,2024-11,2024-11-29,0.5543199300368353,kr_plus_global,0.36213286691223556,0.01470594944723902,1.0,-0.9996029556624909,6105,85,1
2025-01,2024-12,2024-12-30,0.5494942215493857,kr_plus_global,0.3299614769959044,0.03820949433052312,1.0,-0.9999115726470216,6125,85,1
2025-02,2025-01,2025-01-31,0.5400853312815079,kr_plus_global,0.26723554187671955,0.02750774096209052,1.0,0.9986235251623826,6143,85,2
2025-03,2025-02,2025-02-28,0.5546652380642657,kr_plus_global,0.36443492042843806,0.03759616278725919,1.0,0.9991724094439215,6163,85,1
2025-04,2025-03,2025-03-31,0.5656501845645957,kr_plus_global,0.4376678970973047,-0.02465683354821957,0.0,-0.04745386023270043,6183,85,1
2025-05,2025-04,2025-04-30,0.5517288311716153,kr_plus_global,0.3448588744774354,0.024605726694062247,1.0,1.025814592493836e-08,6205,85,1
2025-06,2025-05,2025-05-30,0.5662842866492551,kr_plus_global,0.44189524432836746,0.09795242137777094,1.0,0.999988774621925,6224,85,1
2025-07,2025-06,2025-06-30,0.5537616303279854,kr_plus_global,0.35841086885323614,0.04136704606392172,1.0,0.9999999999737952,6243,85,1
2025-08,2025-07,2025-07-31,0.5841494585932183,kr_plus_global,0.5609963906214555,-0.00466695427565067,0.0,0.9999898011913579,6266,85,4
2025-09,2025-08,2025-08-29,0.5693449336826184,kr_plus_global,0.4622995578841227,0.07372686794014727,1.0,0.002503571969235195,6286,85,2
2025-10,2025-09,2025-09-30,0.5655730857473332,kr_plus_global,0.4371539049822215,0.1297364874356277,1.0,0.9999999907551484,6308,85,1
2025-11,2025-10,2025-10-31,0.5467718535675375,kr_plus_global,0.311812357116917,-0.028119328276360545,0.0,0.9999999135433933,6326,85,3
2025-12,2025-11,2025-11-28,0.5622123966131297,kr_plus_global,0.41474931075419813,0.06010783571747491,1.0,-0.9999999988906896,6346,85,4
2026-01,2025-12,2025-12-30,0.562399580092382,kr_plus_global,0.41599720061588,0.1497660338959521,1.0,0.9998723746471747,6367,85,4
2026-02,2026-01,2026-01-30,0.5587380071315489,kr_plus_global,0.39158671421032576,0.05892242329848063,1.0,0.9999999987394091,6388,85,4
2026-03,2026-02,2026-02-27,0.5685454696797168,kr_plus_global,0.45696979786477837,-0.11830637636119845,0.0,-0.9999938278920117,6405,85,4
2026-04,2026-03,2026-03-31,0.5565098353809839,kr_plus_global,0.3767322358732258,0.1988598141889304,1.0,-0.9999999999999982,6426,85,1
2026-05,2026-04,2026-04-30,0.552810006577443,kr_plus_global,0.35206671051628635,0.17952058667940052,1.0,0.99999989734647,6448,85,4
2026-06,2026-05,2026-05-29,0.5474011355059103,kr_plus_global,0.316007570039402,0.010940894640858234,1.0,0.9998074926149155,6466,85,1
2026-07,2026-06,2026-06-30,0.535906312438159,kr_plus_global,0.23937541625439338,-0.20825517367684832,0.0,2.462787718121351e-08,6487,85,6
