name,model_name,rank_threshold,protection_fraction,vix_threshold,vix_fraction,vol_cap,dd_start,dd_fraction,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection,MDD15Pass
none_rq2.00_pf0.00_vx35_vf0.50_vc0.35_dd0.10_df0.50,none,2.0,0.0,35.0,0.5,0.35,-0.1,0.5,129.0,0.14054691773544103,0.1762905896925318,0.8359183875922683,1.5227451656633206,-0.20709572549063449,0.6786567776928694,4.111179303204486,0.6201550387596899,0.13894615768989443,0.16346456415027197,False
none_rq2.00_pf0.00_vx35_vf0.50_vc0.35_dd0.10_df0.75,none,2.0,0.0,35.0,0.5,0.35,-0.1,0.75,129.0,0.13121356328192912,0.16912561721008895,0.8150998001744434,1.4800506720568423,-0.18955753754948002,0.692209684606599,3.763608924039053,0.5968992248062015,0.13475863892989687,0.3247250837068084,False
none_rq2.00_pf0.00_vx35_vf0.50_vc0.35_dd0.10_df1.00,none,2.0,0.0,35.0,0.5,0.35,-0.1,1.0,129.0,0.11983888991882918,0.16361557078717678,0.7748603318300973,1.3734652169666768,-0.18273072433073634,0.6558223328766809,3.3761529700321518,0.6356589147286822,0.12671353508554878,0.5069004069667422,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.03_df0.50,none,2.0,0.0,35.0,0.5,99.0,-0.03,0.5,129.0,0.12688300736186386,0.1683763027689319,0.7953771680309847,1.4161862879810307,-0.18240150790159138,0.6956247720842272,3.6115815293934954,0.6046511627906976,0.13268307858456554,0.3165534572496964,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.03_df0.75,none,2.0,0.0,35.0,0.5,99.0,-0.03,0.75,129.0,0.12247643202476488,0.15453791086811644,0.8269885952797158,1.4729034390546638,-0.1805560771489696,0.6783290485632033,3.4626232023337042,0.6356589147286822,0.14277264176136606,0.47816672090282536,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.03_df1.00,none,2.0,0.0,35.0,0.5,99.0,-0.03,1.0,129.0,0.11005537998940418,0.14133816236783148,0.8112637604723093,1.4292884629001146,-0.17871064639634793,0.615830014655765,3.0722386232005254,0.6589147286821705,0.15956900639792215,0.6202117688233676,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.05_df0.50,none,2.0,0.0,35.0,0.5,99.0,-0.05,0.5,129.0,0.13669869330104123,0.1736147964283379,0.826805297086991,1.4902361600372949,-0.18240150790159138,0.749438394855773,3.964492750666586,0.6046511627906976,0.12981787915016746,0.2816146039824299,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.05_df0.75,none,2.0,0.0,35.0,0.5,99.0,-0.05,0.75,129.0,0.12338287912524004,0.15943400817675885,0.8112830857510007,1.455467064808622,-0.1805560771489696,0.6833493564630437,3.4928011227991806,0.6046511627906976,0.14085120382658012,0.42275359634204085,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.05_df1.00,none,2.0,0.0,35.0,0.5,99.0,-0.05,1.0,129.0,0.10368410467162659,0.14765404379041464,0.7432345884607661,1.297479178545512,-0.17871064639634793,0.5801786673731456,2.887895469917386,0.6434108527131783,0.1630524415465775,0.5813073656175856,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.07_df0.50,none,2.0,0.0,35.0,0.5,99.0,-0.07,0.5,129.0,0.1404672250312453,0.17761157953122697,0.8308167424581235,1.506614277880744,-0.18240150790159138,0.7700990339785442,4.108092333527401,0.6124031007751938,0.12878866399892386,0.2336277448698795,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.07_df0.75,none,2.0,0.0,35.0,0.5,99.0,-0.07,0.75,129.0,0.12281768214943822,0.16594714939483962,0.7826184457267626,1.3873658625806735,-0.1805560771489697,0.6802190437938358,3.473956414975874,0.6046511627906976,0.15088872731306963,0.38480045632052745,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.07_df1.00,none,2.0,0.0,35.0,0.5,99.0,-0.07,1.0,129.0,0.11243760283826965,0.1580068568314681,0.754610680808589,1.3342047048028904,-0.17871064639634782,0.6291600702338876,3.14386110597069,0.6356589147286822,0.16185475943537503,0.530709194804544,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.10_df0.50,none,2.0,0.0,35.0,0.5,99.0,-0.1,0.5,129.0,0.13641526404152593,0.18138335790438778,0.7975685532663459,1.4130943397602596,-0.20709424681644428,0.6587110271703304,3.9538790320731914,0.6124031007751938,0.1283165538002607,0.21783914426325574,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.10_df0.75,none,2.0,0.0,35.0,0.5,99.0,-0.1,0.75,129.0,0.1228531682851135,0.17299030212729483,0.7579928035160675,1.309193395016956,-0.18955602616861034,0.6481100641761472,3.475136869357964,0.6124031007751938,0.11385185388226608,0.38631716863248905,False
none_rq2.00_pf0.00_vx35_vf0.50_vc99.00_dd0.10_df1.00,none,2.0,0.0,35.0,0.5,99.0,-0.1,1.0,129.0,0.11790068811103671,0.16643410775232081,0.7543985384298969,1.308962877975204,-0.17956785555066967,0.6565801420832138,3.31386378066321,0.6124031007751938,0.11950748037794383,0.4820122777479127,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.03_df0.50,none,2.0,0.0,35.0,0.75,0.18,-0.03,0.5,129.0,0.12330867214598729,0.13443957043524676,0.9346615934112735,1.774301073185137,-0.1532809809258533,0.8044616585904775,3.4903216495636684,0.6201550387596899,0.14269668912256742,0.3288793805541017,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.03_df0.75,none,2.0,0.0,35.0,0.75,0.18,-0.03,0.75,129.0,0.1171527662882057,0.1259020295162677,0.9453989894420733,1.7931519836099996,-0.12068568060577589,0.9707263173241689,3.290107411350934,0.6046511627906976,0.14723672885594766,0.46788492556401007,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.03_df1.00,none,2.0,0.0,35.0,0.75,0.18,-0.03,1.0,129.0,0.10854879500907044,0.11698148138784435,0.941717964748153,1.7915550538205964,-0.09594027961241569,1.1314204570550686,3.0277098438412375,0.6356589147286822,0.15619217711132388,0.5545997729286546,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.05_df0.50,none,2.0,0.0,35.0,0.75,0.18,-0.05,0.5,129.0,0.12406701613420235,0.13705459233590855,0.9243205624452389,1.7489683659397677,-0.16073838547683816,0.7718568017599005,3.5157355206490006,0.6124031007751938,0.1429188178411158,0.30482045864541646,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.05_df0.75,none,2.0,0.0,35.0,0.75,0.18,-0.05,0.75,129.0,0.1227567860211416,0.1303071821718495,0.95642464430041,1.821822258318388,-0.1264682724402838,0.9706528258232142,3.471931538918779,0.6046511627906976,0.14350090393662637,0.41600252332397136,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.05_df1.00,none,2.0,0.0,35.0,0.75,0.18,-0.05,1.0,129.0,0.12189788367836751,0.12580144732931053,0.9800582045720675,1.8748210057291903,-0.11480200855709788,1.061809677465185,3.443485704632731,0.627906976744186,0.1513149133327291,0.4911453328145863,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.07_df0.50,none,2.0,0.0,35.0,0.75,0.18,-0.07,0.5,129.0,0.1293087698008486,0.1422700734928651,0.9284672606420521,1.745705472606381,-0.16819256949733308,0.7688138078115214,3.6960388947549823,0.6124031007751938,0.1439085173299732,0.18681726998973852,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.07_df0.75,none,2.0,0.0,35.0,0.75,0.18,-0.07,0.75,129.0,0.12510032190875942,0.13514344098652037,0.9423587064924284,1.7987422833173952,-0.13882696344703904,0.901124095799184,3.550634152844876,0.5968992248062015,0.14642447363513636,0.37001440286594617,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.07_df1.00,none,2.0,0.0,35.0,0.75,0.18,-0.07,1.0,129.0,0.1255192709537405,0.1311273778145938,0.9701223158176169,1.8637398379867345,-0.13141965667544142,0.9551027154463451,3.5648729352950785,0.627906976744186,0.150768528343946,0.4358981105343546,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.10_df0.50,none,2.0,0.0,35.0,0.75,0.18,-0.1,0.5,129.0,0.13310239797924983,0.14719916033766764,0.9249119502258407,1.7538088956085618,-0.18669385571087405,0.712944716217017,3.8317172612789996,0.6124031007751938,0.1439127631096877,0.1646063503843513,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.10_df0.75,none,2.0,0.0,35.0,0.75,0.18,-0.1,0.75,129.0,0.13015555415388702,0.14558428064728748,0.9155474286456734,1.7269554204366309,-0.1692158059312331,0.7691690113557146,3.7259404109315826,0.6124031007751938,0.14311933784098074,0.1831091423354378,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.18_dd0.10_df1.00,none,2.0,0.0,35.0,0.75,0.18,-0.1,1.0,129.0,0.12800638036760326,0.14470663382416687,0.9069836024352546,1.7020009156604572,-0.1569411202837403,0.8156331504208411,3.6504737409085335,0.627906976744186,0.14330721475409533,0.19865717548988046,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.03_df0.50,none,2.0,0.0,35.0,0.75,0.22,-0.03,0.5,129.0,0.13150415079040956,0.14437275244843645,0.9304340485607436,1.770555764923431,-0.16287599001983477,0.8073881900849548,3.7740150534768118,0.6046511627906976,0.14141341361494236,0.33675841871413137,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.03_df0.75,none,2.0,0.0,35.0,0.75,0.22,-0.03,0.75,129.0,0.127141362702762,0.1356284548931366,0.9527365057480462,1.854338030655551,-0.13682354094538718,0.929236020528881,3.6204926013843393,0.6046511627906976,0.15163625449119916,0.46290106209223686,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.03_df1.00,none,2.0,0.0,35.0,0.75,0.22,-0.03,1.0,129.0,0.11543321043514143,0.12631362899513174,0.9301582396614355,1.779630711427623,-0.10467032209088523,1.1028265522571985,3.2360735712013278,0.6511627906976745,0.16045892868459616,0.5916872698328562,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.05_df0.50,none,2.0,0.0,35.0,0.75,0.22,-0.05,0.5,129.0,0.1331435862825625,0.14681982022883333,0.9272556975198927,1.7647711319189825,-0.17006866941751297,0.7828813310445759,3.8332148191854736,0.6124031007751938,0.14734139790014042,0.2960988632094416,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.05_df0.75,none,2.0,0.0,35.0,0.75,0.22,-0.05,0.75,129.0,0.1329846412888298,0.13996088834259093,0.9648293307767438,1.8565866896152672,-0.13335464225311333,0.997225436190056,3.827438694285704,0.6046511627906976,0.1451043647370514,0.4290133318908822,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.05_df1.00,none,2.0,0.0,35.0,0.75,0.22,-0.05,1.0,129.0,0.1302000932819798,0.1353687225310873,0.974681646411495,1.8609910251591684,-0.13321500614451598,0.9773680687349479,3.727519226119964,0.6511627906976745,0.14629707308161266,0.5524276712951129,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.07_df0.50,none,2.0,0.0,35.0,0.75,0.22,-0.07,0.5,129.0,0.13513911203715656,0.1500986175289813,0.9219730759548745,1.7560772138471172,-0.17739781750866557,0.7617856517910953,3.9064088440938844,0.6124031007751938,0.1473374393239053,0.2618527583603832,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.07_df0.75,none,2.0,0.0,35.0,0.75,0.22,-0.07,0.75,129.0,0.13578958663194807,0.14390130009502264,0.9595388059745443,1.8486708276442498,-0.14425655446919539,0.9413061828046408,3.9305401577587067,0.5968992248062015,0.14510243736204942,0.3735332051560051,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.07_df1.00,none,2.0,0.0,35.0,0.75,0.22,-0.07,1.0,129.0,0.13766888873207295,0.14125776827073222,0.9867251064572096,1.912658968652763,-0.13363542795572625,1.0301825708799541,4.001020066161251,0.627906976744186,0.1516875351188542,0.43116581151026073,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.10_df0.50,none,2.0,0.0,35.0,0.75,0.22,-0.1,0.5,129.0,0.140295207926866,0.1581752209671271,0.911453126695996,1.7182728141964687,-0.2072682977162037,0.6768773105810966,4.101436259070113,0.6124031007751938,0.14404029725492226,0.13803413836135936,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.10_df0.75,none,2.0,0.0,35.0,0.75,0.22,-0.1,0.75,129.0,0.13636812149950472,0.15659228970407912,0.8968687859170565,1.682247595708504,-0.18973392688667645,0.7187334586763396,3.9521161634250253,0.6124031007751938,0.14388216364000084,0.15906799964230547,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.22_dd0.10_df1.00,none,2.0,0.0,35.0,0.75,0.22,-0.1,1.0,129.0,0.13141921661255274,0.15200902976241623,0.8902681064157117,1.6917325499943918,-0.17838343015484603,0.7367232287128578,3.770970809107415,0.6124031007751938,0.1639402788372629,0.40986867968821394,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.03_df0.50,none,2.0,0.0,35.0,0.75,0.26,-0.03,0.5,129.0,0.13380156797908338,0.14903688175000399,0.9195324848740681,1.7412407730224813,-0.16313546737325135,0.8201868675984942,3.857210342010121,0.5968992248062015,0.13753929627104464,0.3426527993631323,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.03_df0.75,none,2.0,0.0,35.0,0.75,0.26,-0.03,0.75,129.0,0.12892527642293272,0.13991347125282697,0.9391023545789383,1.8108090149159624,-0.1478739365314975,0.8718593651253163,3.682568779135681,0.6124031007751938,0.15041796067617727,0.4712139239863923,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.03_df1.00,none,2.0,0.0,35.0,0.75,0.26,-0.03,1.0,129.0,0.11645623459425081,0.1293180453568021,0.9185613497220666,1.7524682334361006,-0.10830938888972297,1.075218277824674,3.268122373765851,0.6511627906976745,0.16404315977923595,0.5872368267812115,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.05_df0.50,none,2.0,0.0,35.0,0.75,0.26,-0.05,0.5,129.0,0.13843746329563822,0.153033672920988,0.9262023749935744,1.7706368320702564,-0.17025295090069958,0.8131281282541891,4.0301728537263495,0.6124031007751938,0.1427212859287011,0.29191910242259295,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.05_df0.75,none,2.0,0.0,35.0,0.75,0.26,-0.05,0.75,129.0,0.13851603703330317,0.1465636280935186,0.9610832416492705,1.8639491611311847,-0.13934363159933116,0.9940607650559327,4.033164060957089,0.6124031007751938,0.14391759415917266,0.43223791708713205,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.05_df1.00,none,2.0,0.0,35.0,0.75,0.26,-0.05,1.0,129.0,0.13360321381938567,0.13987642564148894,0.9690351032042553,1.8989317959039178,-0.1291440158095376,1.0345288783370692,3.8499623837483026,0.6356589147286822,0.15433519784384395,0.49945084429841147,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.07_df0.50,none,2.0,0.0,35.0,0.75,0.26,-0.07,0.5,129.0,0.14139531601369804,0.15644405221389132,0.9260438188275661,1.773994381127358,-0.17757974957782074,0.7962355862639303,4.144173452840979,0.6124031007751938,0.14901679671567764,0.24584341147761501,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.07_df0.75,none,2.0,0.0,35.0,0.75,0.26,-0.07,0.75,129.0,0.14192302001894697,0.15032878718474577,0.9607266043607713,1.8622467731976702,-0.14438636113131698,0.9829392395994409,4.164816782749405,0.6046511627906976,0.14246463216299904,0.36418665952589047,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.07_df1.00,none,2.0,0.0,35.0,0.75,0.26,-0.07,1.0,129.0,0.1434195865362704,0.1473307376367299,0.9863020630199845,1.923902404422868,-0.13454253506481895,1.0659795169399382,4.223869517452557,0.627906976744186,0.14882853415180813,0.43628882927623075,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.10_df0.50,none,2.0,0.0,35.0,0.75,0.26,-0.1,0.5,129.0,0.14286206700204884,0.16243450588524003,0.9057725593441371,1.6907326566037206,-0.20781425450843982,0.6874507590442833,4.201782282914315,0.6124031007751938,0.13740465003635308,0.1232117830297942,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.10_df0.75,none,2.0,0.0,35.0,0.75,0.26,-0.1,0.75,129.0,0.13364186581482995,0.15652052015074727,0.881801692619505,1.6476329288118334,-0.19029195965471168,0.7022990674820188,3.851373776853888,0.5968992248062015,0.1554613669035302,0.3185198190770165,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.26_dd0.10_df1.00,none,2.0,0.0,35.0,0.75,0.26,-0.1,1.0,129.0,0.13188807007214387,0.1565834280843615,0.8716420922647872,1.6012130671278229,-0.17894928004533017,0.7370136948231081,3.787803468374622,0.627906976744186,0.1724903321958366,0.22638413864389603,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.03_df0.50,none,2.0,0.0,35.0,0.75,0.3,-0.03,0.5,129.0,0.13579495169515532,0.1534042888933666,0.9090008158773795,1.7258695841816007,-0.16285685072837075,0.833830146461864,3.9307397518420415,0.5968992248062015,0.13819751768133728,0.33610872052487023,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.03_df0.75,none,2.0,0.0,35.0,0.75,0.3,-0.03,0.75,129.0,0.13060007093763448,0.14451808609960684,0.9238250058309401,1.784174577388534,-0.1478739365314976,0.8831851913931855,3.741724779188523,0.6124031007751938,0.15184560410964598,0.46482983333041045,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.03_df1.00,none,2.0,0.0,35.0,0.75,0.3,-0.03,1.0,129.0,0.11893849845590765,0.1340019879326624,0.9074947498641242,1.7442528421385848,-0.11724840799815484,1.0144146132694563,3.3470856652212864,0.6511627906976745,0.164648997051244,0.5820611480607619,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.05_df0.50,none,2.0,0.0,35.0,0.75,0.3,-0.05,0.5,129.0,0.14127416061204134,0.15761456279013075,0.9195126185673079,1.7650365944037854,-0.17005081404772293,0.8307761500770838,4.139447075806415,0.6124031007751938,0.13842669956446094,0.28447996706941087,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.05_df0.75,none,2.0,0.0,35.0,0.75,0.3,-0.05,0.75,129.0,0.14110916562307874,0.15127218547561894,0.9507513077949183,1.8500123942987934,-0.13934363159933139,1.01267036034215,4.133018341066829,0.6124031007751938,0.1403731968113551,0.4260013470118002,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.05_df1.00,none,2.0,0.0,35.0,0.75,0.3,-0.05,1.0,129.0,0.13611830350455967,0.1447497991962156,0.9563997426126369,1.8809906640084457,-0.1291440158095376,1.0540039555941003,3.942786253498187,0.6356589147286822,0.15092422806752387,0.4937264161013797,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.07_df0.50,none,2.0,0.0,35.0,0.75,0.3,-0.07,0.5,129.0,0.1435677509022668,0.16101528119873437,0.9159953699637428,1.7537243702786556,-0.17738051716508108,0.8093772258463647,4.229757024765868,0.6124031007751938,0.14822927410887585,0.23347889888099935,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.07_df0.75,none,2.0,0.0,35.0,0.75,0.3,-0.07,0.75,129.0,0.14400239064699338,0.15571015535458868,0.944377909247282,1.8308468975921388,-0.14424393846462547,0.9983254213646466,4.247070978573744,0.6046511627906976,0.1465223540435277,0.34101820647741327,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.07_df1.00,none,2.0,0.0,35.0,0.75,0.3,-0.07,1.0,129.0,0.1422925891391953,0.15190527051736297,0.954350590011457,1.8476094890069308,-0.13797905792587573,1.0312622167317367,4.1793294928504,0.627906976744186,0.15358836666809025,0.4217960058369409,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.10_df0.50,none,2.0,0.0,35.0,0.75,0.3,-0.1,0.5,129.0,0.14475901058859209,0.16675458180596728,0.8964509127858534,1.672226460092709,-0.20749177793324947,0.6976614303973112,4.2773644847611445,0.6124031007751938,0.13347882161457164,0.11361324700413875,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.10_df0.75,none,2.0,0.0,35.0,0.75,0.3,-0.1,0.75,129.0,0.13556744751472505,0.16085074080111292,0.8728090820290135,1.63000433046701,-0.18996235024525077,0.7136542969683244,3.922284079172933,0.5968992248062015,0.15113267930502447,0.3119058992055845,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.30_dd0.10_df1.00,none,2.0,0.0,35.0,0.75,0.3,-0.1,1.0,129.0,0.13365078827466292,0.15814782382826092,0.8742973164709893,1.629836525771522,-0.17861505334946293,0.7482616149556736,3.85169965071192,0.6124031007751938,0.15138969375581415,0.41430133214925796,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.03_df0.50,none,2.0,0.0,35.0,0.75,0.35,-0.03,0.5,129.0,0.13364900087890352,0.1557916209232514,0.8852103898401127,1.6532906000467096,-0.16259474552379094,0.8219761373490876,3.851634367882455,0.5968992248062015,0.13915209893867236,0.33307909151908566,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.03_df0.75,none,2.0,0.0,35.0,0.75,0.35,-0.03,0.75,129.0,0.12685006984759228,0.14632805889015077,0.8913568610391964,1.6791850015345005,-0.14787393653149794,0.8578257455165031,3.6104468948637187,0.6124031007751938,0.15505601280936931,0.46292249134257274,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.03_df1.00,none,2.0,0.0,35.0,0.75,0.35,-0.03,1.0,129.0,0.11439777633808323,0.13518786023450294,0.870498961668423,1.6220225087715838,-0.13252388341217558,0.8632238460918282,3.2039265100024945,0.6511627906976745,0.1702055808759604,0.5824817569690753,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.05_df0.50,none,2.0,0.0,35.0,0.75,0.35,-0.05,0.5,129.0,0.13919831615722655,0.15987421084706382,0.8972904816400606,1.6949282964985637,-0.16980274517640692,0.8197648160082122,4.059222381050853,0.6124031007751938,0.13775178152019904,0.2814803862312005,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.05_df0.75,none,2.0,0.0,35.0,0.75,0.35,-0.05,0.75,129.0,0.13744754504727297,0.15287829450059823,0.9212105029821052,1.7515882059536163,-0.13934363159933127,0.9863927290375902,3.9926598295608913,0.6124031007751938,0.14187193073532875,0.42412278996491404,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.05_df1.00,none,2.0,0.0,35.0,0.75,0.35,-0.05,1.0,129.0,0.1322370393182235,0.1454110355686955,0.929067951848076,1.7821039772357474,-0.13252388341217547,0.9978355290641474,3.8003762801604193,0.6356589147286822,0.15307039957131222,0.49425027162568924,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.07_df0.50,none,2.0,0.0,35.0,0.75,0.35,-0.07,0.5,129.0,0.1433054532502107,0.16476704475923035,0.897333767975628,1.704386735232455,-0.17713597281629423,0.8090138381932801,4.219339349224052,0.6124031007751938,0.13654913544197797,0.24362300807877002,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.07_df0.75,none,2.0,0.0,35.0,0.75,0.35,-0.07,0.75,129.0,0.1453405885862653,0.1598220145251456,0.9314080944673674,1.795184293416919,-0.14406925825570405,1.0088244386481453,4.300782737423818,0.6046511627906976,0.14183042525968295,0.33208119130659247,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.07_df1.00,none,2.0,0.0,35.0,0.75,0.35,-0.07,1.0,129.0,0.1414674719719664,0.15568727448215108,0.9300855135486413,1.7851656055858036,-0.14226631317268323,0.9943848885733955,4.146990644203619,0.627906976744186,0.15505975504176883,0.40957685357544393,True
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.10_df0.50,none,2.0,0.0,35.0,0.75,0.35,-0.1,0.5,129.0,0.1442777255462664,0.1706656334011458,0.8772178062241223,1.6213661109908222,-0.20709572549063449,0.6966716729882051,4.25807222594713,0.6124031007751938,0.12903625452670886,0.11049602966577826,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.10_df0.75,none,2.0,0.0,35.0,0.75,0.35,-0.1,0.75,129.0,0.1366549837314508,0.16424378460051559,0.8639518739699427,1.6030321656755868,-0.18955753754948013,0.720915588470228,3.962854252911307,0.5968992248062015,0.1446030616668127,0.3121954210409704,False
none_rq2.00_pf0.00_vx35_vf0.75_vc0.35_dd0.10_df1.00,none,2.0,0.0,35.0,0.75,0.35,-0.1,1.0,129.0,0.13369609393980908,0.16075500610595592,0.8628919390669028,1.5935815451116604,-0.17820456989277456,0.7502394243888012,3.8533547296367097,0.6356589147286822,0.12020310742835473,0.4846126876509134,False
none_rq2.00_pf0.00_vx35_vf0.75_vc99.00_dd0.03_df0.50,none,2.0,0.0,35.0,0.75,99.0,-0.03,0.5,129.0,0.13095224905052594,0.16234076864805366,0.8414720480407755,1.5088493811009658,-0.18240150790159138,0.7179340267360993,3.7542733207226737,0.5968992248062015,0.1361516195506,0.32898909883553595,False
none_rq2.00_pf0.00_vx35_vf0.75_vc99.00_dd0.03_df0.75,none,2.0,0.0,35.0,0.75,99.0,-0.03,0.75,129.0,0.12416974098996647,0.15327517004341049,0.8424544657491039,1.514258603984097,-0.1805560771489696,0.6877073480474378,3.519190945784606,0.6124031007751938,0.15205548867548765,0.4588324079355838,False
none_rq2.00_pf0.00_vx35_vf0.75_vc99.00_dd0.03_df1.00,none,2.0,0.0,35.0,0.75,99.0,-0.03,1.0,129.0,0.1045539871181691,0.14175973344447318,0.7738787275382771,1.3581629653923917,-0.17871064639634793,0.5850462142377755,2.9124581091210753,0.6511627906976745,0.17196778979291985,0.6100994315156346,False
none_rq2.00_pf0.00_vx35_vf0.75_vc99.00_dd0.05_df0.50,none,2.0,0.0,35.0,0.75,99.0,-0.05,0.5,129.0,0.13648836178399248,0.16626627489425777,0.8549566916437563,1.5507841850036854,-0.18240150790159138,0.7482852710714991,3.956613891048068,0.6124031007751938,0.13475143451377714,0.2773903613694001,False
none_rq2.00_pf0.00_vx35_vf0.75_vc99.00_dd0.05_df0.75,none,2.0,0.0,35.0,0.75,99.0,-0.05,0.75,129.0,0.13474201393297225,0.15954757565546346,0.874534932304355,1.589783964050632,-0.1805560771489696,0.7462613059642518,3.8917434287276547,0.6124031007751938,0.13887159152185088,0.4200326713429841,False
none_rq2.00_pf0.00_vx35_vf0.75_vc99.00_dd0.05_df1.00,none,2.0,0.0,35.0,0.75,99.0,-0.05,1.0,129.0,0.13018282093455014,0.1520793293361866,0.883195525160357,1.6133742933322963,-0.17871064639634793,0.7284558785928632,3.726906886969971,0.6356589147286822,0.149885543181927,0.4933308681368977,False
none_rq2.00_pf0.00_vx35_vf0.75_vc99.00_dd0.07_df0.50,none,2.0,0.0,35.0,0.75,99.0,-0.07,0.5,129.0,0.14088315976988008,0.17106350283818755,0.8583134424841761,1.567131110891707,-0.18240150790159138,0.7723793590889001,4.124227123988164,0.6124031007751938,0.13453630379087164,0.2379056184717765,False
