Config,mode,level_threshold,shock_threshold,max_risk_transfer,bond_share,rebalance_band,financing_rate,Cal_Months,Cal_CAGR,Cal_Volatility,Cal_Sharpe,Cal_Sortino,Cal_MDD,Cal_Calmar,Cal_FinalMultiple,Cal_PositiveMonths,Validation_Months,Validation_CAGR,Validation_Volatility,Validation_Sharpe,Validation_Sortino,Validation_MDD,Validation_Calmar,Validation_FinalMultiple,Validation_PositiveMonths,Cal_CAGRDelta,Cal_SharpeDelta,Cal_MDDDelta,Validation_CAGRDelta,Validation_SharpeDelta,Validation_MDDDelta,AvgTurnover,AvgStress,Rank_Cal_CAGR,Rank_Cal_Sharpe,Rank_Cal_MDD,Rank_Cal_Calmar,Rank_Validation_CAGR,Rank_Validation_Sharpe,Rank_Validation_MDD,Rank_Validation_Calmar,MultiObjectiveScore,Selected
robust_mean_lt0.90_st1.00_rt0.15_bs0.00_rb0.20,robust_mean,0.9,1.0,0.15,0.0,0.2,0.04,129.0,0.1268682250198616,0.13780733345064133,0.9383439137973912,1.7643262083454923,-0.13001562033708958,0.9757921755165436,3.6110722659170253,0.5968992248062015,60.0,0.021270683927877343,0.07130058214716622,0.3306907496525077,0.48642052145779574,-0.10560132230345831,0.20142440893640925,1.1109751049666274,0.5166666666666667,-0.001205620445293043,-0.008856609296792883,-1.1102230246251565e-16,-0.002136357035034786,-0.030886104786052804,0.0001191912553675234,0.1072959086341099,0.04679534325155617,0.7617283950617284,0.5123456790123457,0.20246913580246914,0.5012345679012346,0.5765432098765432,0.5641975308641975,0.5709876543209876,0.5790123456790124,0.5335648148148149,False
robust_mean_lt0.90_st1.00_rt0.15_bs0.50_rb0.10,robust_mean,0.9,1.0,0.15,0.5,0.1,0.04,129.0,0.12688281291422698,0.1379331268522981,0.9376929781196112,1.7648591078327354,-0.13001562033708958,0.9759043766069014,3.6115748300944888,0.5968992248062015,60.0,0.021250377886514737,0.07133709682817173,0.33027921895837997,0.4855905211440753,-0.1056248374589337,0.20118731917364377,1.110864661135718,0.5166666666666667,-0.0011910325509276731,-0.009507544974572957,-1.1102230246251565e-16,-0.0021566630763973915,-0.03129763548018055,9.56760998921391e-05,0.10863300051197936,0.04679534325155617,0.7666666666666667,0.44320987654320987,0.20246913580246914,0.5111111111111111,0.5691358024691358,0.5506172839506173,0.42777777777777776,0.5679012345679012,0.5048611111111111,False
robust_mean_lt0.90_st1.00_rt0.15_bs0.50_rb0.15,robust_mean,0.9,1.0,0.15,0.5,0.15,0.04,129.0,0.12708472009409744,0.1380732336137517,0.9381782426548564,1.767577262569199,-0.13001562033708947,0.9774573221633437,3.6185372059598904,0.5968992248062015,60.0,0.021250377886514737,0.07133709682817173,0.33027921895837997,0.4855905211440753,-0.1056248374589337,0.20118731917364377,1.110864661135718,0.5166666666666667,-0.00098912537105722,-0.009022280439327734,0.0,-0.0021566630763973915,-0.03129763548018055,9.56760998921391e-05,0.10770788122983958,0.04679534325155617,0.825925925925926,0.49506172839506174,0.3117283950617284,0.591358024691358,0.5691358024691358,0.5506172839506173,0.42777777777777776,0.5679012345679012,0.5424382716049383,False
robust_mean_lt0.90_st1.00_rt0.15_bs0.50_rb0.20,robust_mean,0.9,1.0,0.15,0.5,0.2,0.04,129.0,0.1266133329552117,0.13776354376069846,0.9369406883945433,1.7612054963637516,-0.13001562033708958,0.9738317028903388,3.6023012685413414,0.5968992248062015,60.0,0.021250377886514737,0.07133709682817173,0.33027921895837997,0.4855905211440753,-0.1056248374589337,0.20118731917364377,1.110864661135718,0.5166666666666667,-0.0014605125099429461,-0.010259834699640868,-1.1102230246251565e-16,-0.0021566630763973915,-0.03129763548018055,9.56760998921391e-05,0.10691738096007414,0.04679534325155617,0.6407407407407407,0.37777777777777777,0.20246913580246914,0.38271604938271603,0.5691358024691358,0.5506172839506173,0.42777777777777776,0.5679012345679012,0.4648919753086419,False
robust_mean_lt0.90_st1.00_rt0.25_bs0.00_rb0.10,robust_mean,0.9,1.0,0.25,0.0,0.1,0.04,129.0,0.1279821442776612,0.13793180646982384,0.9448263554455046,1.7813344357233316,-0.13001562033708947,0.9843597557419939,3.649630671747276,0.6124031007751938,60.0,0.021889731877227092,0.07121537357363844,0.33952774063032254,0.4994636498898957,-0.10555077106913435,0.20738580737500828,1.1143463029201588,0.55,-9.170118749346479e-05,-0.0023741676486794816,0.0,-0.0015173090856850369,-0.022049113808237986,0.0001697424896914823,0.12308876374515322,0.04679534325155617,0.9728395061728395,0.9246913580246914,0.3117283950617284,0.9061728395061729,0.8308641975308642,0.8148148148148148,0.9808641975308642,0.837037037037037,0.8223765432098765,False
robust_mean_lt0.90_st1.00_rt0.25_bs0.00_rb0.15,robust_mean,0.9,1.0,0.25,0.0,0.15,0.04,129.0,0.1278059538448919,0.13804483360997236,0.9430157696370213,1.7796589442867001,-0.13001562033708958,0.983004607550472,3.6435070719428495,0.6046511627906976,60.0,0.02135010309706442,0.07115637919169981,0.332312106076117,0.48922723290129194,-0.10555077106913435,0.20227330298781415,1.1114071473483604,0.5333333333333333,-0.00026789162026275015,-0.004184753457162849,-1.1102230246251565e-16,-0.0020569378658477078,-0.029264748362443527,0.0001697424896914823,0.11136224334374203,0.04679534325155617,0.9604938271604938,0.8580246913580247,0.20246913580246914,0.8617283950617284,0.6376543209876543,0.6339506172839506,0.9808641975308642,0.6549382716049382,0.7237654320987654,False
robust_mean_lt0.90_st1.00_rt0.25_bs0.00_rb0.20,robust_mean,0.9,1.0,0.25,0.0,0.2,0.04,129.0,0.12765489494982396,0.1379662430642331,0.9425017491597288,1.777583074141927,-0.13001562033708958,0.9818427556539361,3.638264354607054,0.6046511627906976,60.0,0.02135010309706442,0.07115637919169981,0.332312106076117,0.48922723290129194,-0.10555077106913435,0.20227330298781415,1.1114071473483604,0.5333333333333333,-0.00041895051533069605,-0.00469877393445528,-1.1102230246251565e-16,-0.0020569378658477078,-0.029264748362443527,0.0001697424896914823,0.11279791920953634,0.04679534325155617,0.9407407407407408,0.828395061728395,0.20246913580246914,0.8222222222222222,0.6376543209876543,0.6339506172839506,0.9808641975308642,0.6549382716049382,0.7126543209876544,False
robust_mean_lt0.90_st1.00_rt0.25_bs0.50_rb0.10,robust_mean,0.9,1.0,0.25,0.5,0.1,0.04,129.0,0.12757063384965317,0.1377700329592393,0.9431036653427658,1.777871543699465,-0.13001562033708958,0.9811946712164482,3.6353429249344265,0.6046511627906976,60.0,0.022431227023430145,0.07108762016441213,0.3474765098031457,0.5120764071881564,-0.10556105774780788,0.2124952847386181,1.1173018710532132,0.5333333333333333,-0.0005032116155014865,-0.004096857751418326,-1.1102230246251565e-16,-0.0009758139394819842,-0.014100344635414819,0.00015945581101795003,0.12194990773235956,0.04679534325155617,0.928395061728395,0.8629629629629629,0.20246913580246914,0.7975308641975308,0.9259259259259259,0.908641975308642,0.8302469135802469,0.9259259259259259,0.7977623456790123,False
robust_mean_lt0.90_st1.00_rt0.25_bs0.50_rb0.15,robust_mean,0.9,1.0,0.25,0.5,0.15,0.04,129.0,0.12726585710062222,0.1378833732683391,0.9404592372289827,1.7730546195565031,-0.13001562033708947,0.9788505163507433,3.6247937198925504,0.5968992248062015,60.0,0.021319790471721944,0.07121087165600638,0.3316954455468761,0.4879649656420128,-0.10556105774780788,0.20196643465487327,1.1112422300067553,0.5166666666666667,-0.0008079883645324415,-0.006741285865201396,0.0,-0.0020872504911901846,-0.029881408891684447,0.00015945581101795003,0.11086961696336689,0.04679534325155617,0.8777777777777778,0.7061728395061728,0.3117283950617284,0.691358024691358,0.604320987654321,0.6030864197530864,0.8302469135802469,0.6104938271604938,0.6543981481481481,False
robust_mean_lt0.90_st1.00_rt0.25_bs0.50_rb0.20,robust_mean,0.9,1.0,0.25,0.5,0.2,0.04,129.0,0.1270227808772837,0.13772972434927364,0.9397883655708589,1.7697518892644666,-0.13001562033708947,0.9769809238917118,3.616400059395637,0.5968992248062015,60.0,0.021319790471721944,0.07121087165600638,0.3316954455468761,0.4879649656420128,-0.10556105774780788,0.20196643465487327,1.1112422300067553,0.5166666666666667,-0.0010510645878709646,-0.007412157523325247,0.0,-0.0020872504911901846,-0.029881408891684447,0.00015945581101795003,0.11177003424774423,0.04679534325155617,0.8111111111111111,0.6567901234567901,0.3117283950617284,0.5728395061728395,0.604320987654321,0.6030864197530864,0.8302469135802469,0.6104938271604938,0.6250771604938271,False
robust_mean_lt0.90_st1.00_rt0.35_bs0.00_rb0.10,robust_mean,0.9,1.0,0.35,0.0,0.1,0.04,129.0,0.12668870064802107,0.13736300641496146,0.93979398790034,1.7614151701339822,-0.13001562033708947,0.974411384720984,3.604892704426632,0.6124031007751938,60.0,0.02120258146642251,0.07176066338295455,0.32814528095966805,0.4789220464500397,-0.10935304295420367,0.19389109707081503,1.1106047327897004,0.55,-0.0013851448171335878,-0.007406535193844155,0.0,-0.002204459496489619,-0.03343157347889247,-0.003632529395377837,0.14078866865749823,0.04679534325155617,0.6802469135802469,0.6592592592592592,0.3117283950617284,0.4123456790123457,0.5555555555555556,0.49382716049382713,0.15864197530864196,0.38765432098765434,0.4574074074074074,False
robust_mean_lt0.90_st1.00_rt0.35_bs0.00_rb0.15,robust_mean,0.9,1.0,0.35,0.0,0.15,0.04,129.0,0.12830237335294847,0.13798988289230155,0.9465465851023869,1.7875508934644546,-0.1300156203370897,0.9868227603752587,3.6607843229635235,0.6124031007751938,60.0,0.02196313269337047,0.07116074961462329,0.34074646150101734,0.5011989366331411,-0.10556349491371975,0.20805613447453217,1.1147465695862426,0.55,0.00022852788779381683,-0.0006539379917972488,-2.220446049250313e-16,-0.0014439082695416605,-0.020830392937543185,0.00015701864510608843,0.12840114656002088,0.04679534325155617,0.9876543209876543,0.9617283950617284,0.1191358024691358,0.9506172839506173,0.845679012345679,0.8308641975308642,0.7907407407407407,0.8493827160493828,0.7919753086419753,False
robust_mean_lt0.90_st1.00_rt0.35_bs0.00_rb0.20,robust_mean,0.9,1.0,0.35,0.0,0.2,0.04,129.0,0.12820919896854344,0.1379176472539889,0.946363573806627,1.7890851960683756,-0.13001562033708958,0.9861061204502762,3.6575358533484335,0.6046511627906976,60.0,0.021970546754789044,0.0708866700708081,0.3418890958280693,0.5049499850618001,-0.10556349491371975,0.20812636766854148,1.1147870060716063,0.5333333333333333,0.00013535350338877983,-0.000836949287557176,-1.1102230246251565e-16,-0.0014364942081230847,-0.019687758610491213,0.00015701864510608843,0.12038510904330346,0.04679534325155617,0.9814814814814815,0.9567901234567902,0.20246913580246914,0.9407407407407408,0.8481481481481481,0.8481481481481481,0.7907407407407407,0.8506172839506173,0.8023919753086419,False
robust_mean_lt0.90_st1.00_rt0.35_bs0.50_rb0.10,robust_mean,0.9,1.0,0.35,0.5,0.1,0.04,129.0,0.12663835391856626,0.13700361457613536,0.9415624411031014,1.7692062493950365,-0.13001562033708958,0.9740241487156148,3.6031613996527154,0.6124031007751938,60.0,0.022062448583020533,0.0710097156091603,0.34269082705139897,0.505354014444335,-0.1055602152037397,0.2090034445310502,1.1152883384826089,0.55,-0.0014354915465883966,-0.005638081991082733,-1.1102230246251565e-16,-0.001344592379891596,-0.018886027387161552,0.00016029835508613033,0.13536946231564362,0.04679534325155617,0.6506172839506172,0.7790123456790123,0.20246913580246914,0.39382716049382716,0.8617283950617284,0.8604938271604938,0.8524691358024692,0.8666666666666667,0.6834104938271606,False
robust_mean_lt0.90_st1.00_rt0.35_bs0.50_rb0.15,robust_mean,0.9,1.0,0.35,0.5,0.15,0.04,129.0,0.12770350449138723,0.13782413227144957,0.9436294681978109,1.782357361067484,-0.13001562033708958,0.9822166302809788,3.6399506719186343,0.6124031007751938,60.0,0.022722264709329476,0.07097055146395202,0.35195184592303325,0.5190579647497857,-0.1055602152037397,0.21525405822140167,1.1188929909252499,0.55,-0.0003703409737674246,-0.003571054896373216,-1.1102230246251565e-16,-0.0006847762535826529,-0.009625008515527278,0.00016029835508613033,0.12701214771453845,0.04679534325155617,0.9444444444444444,0.8814814814814815,0.20246913580246914,0.8333333333333334,0.9481481481481482,0.9506172839506173,0.8524691358024692,0.9493827160493827,0.8202932098765432,False
robust_mean_lt0.90_st1.00_rt0.35_bs0.50_rb0.20,robust_mean,0.9,1.0,0.35,0.5,0.2,0.04,129.0,0.12679598652964374,0.13760157881007107,0.9390263705376175,1.7724791147838568,-0.13001562033708958,0.9752365615831519,3.608584528991127,0.6046511627906976,60.0,0.022118545381641708,0.07088888611150955,0.34392785515051694,0.5079530862899203,-0.1055602152037397,0.20953486442738997,1.1155944400009865,0.5333333333333333,-0.0012778589355109116,-0.008174152556566616,-1.1102230246251565e-16,-0.0012884955812704213,-0.017648999288043588,0.00016029835508613033,0.1189849222673628,0.04679534325155617,0.7320987654320987,0.5839506172839506,0.20246913580246914,0.46296296296296297,0.8777777777777778,0.8740740740740741,0.8524691358024692,0.8814814814814815,0.6834104938271605,False
robust_max_lt0.70_st0.00_rt0.15_bs0.00_rb0.10,robust_max,0.7,0.0,0.15,0.0,0.1,0.04,129.0,0.12534076877391476,0.13687163579912157,0.9338169378266876,1.758648235786782,-0.13124742972271186,0.9549959876450443,3.558799878296482,0.6124031007751938,60.0,0.019333740477038175,0.07065938204738918,0.30614478607429824,0.4488744302006244,-0.105650934951804,0.18299639738974263,1.100479607172086,0.55,-0.0027330766912398996,-0.0133835852674965,-0.0012318093856223955,-0.004073300485873954,-0.05543206836426229,6.957860702183627e-05,0.12654330816069367,0.22400553590889713,0.24444444444444444,0.21975308641975308,0.09135802469135802,0.12962962962962962,0.20617283950617285,0.20246913580246914,0.3592592592592593,0.22469135802469137,0.20972222222222223,False
robust_max_lt0.70_st0.00_rt0.15_bs0.00_rb0.15,robust_max,0.7,0.0,0.15,0.0,0.15,0.04,129.0,0.12654346497451208,0.13695585834567647,0.941159405670706,1.7834096267416737,-0.1282993648123799,0.9863140410676576,3.5999004435405455,0.6046511627906976,60.0,0.019452493520374814,0.07027965423577416,0.30908452046211904,0.4539479892327543,-0.105650934951804,0.1841204105694728,1.1011207894987562,0.5333333333333333,-0.00153038049064258,-0.006041117423478126,0.0017162555247095534,-0.003954547442537315,-0.052492333976441485,6.957860702183627e-05,0.11396147078371821,0.22400553590889713,0.6098765432098765,0.7493827160493827,0.8839506172839506,0.9432098765432099,0.2154320987654321,0.22407407407407406,0.3592592592592593,0.2339506172839506,0.5273919753086419,False
robust_max_lt0.70_st0.00_rt0.15_bs0.00_rb0.20,robust_max,0.7,0.0,0.15,0.0,0.2,0.04,129.0,0.12607623282458258,0.13666775762855335,0.9398176875588178,1.7769924234548,-0.1282993648123799,0.9826723071384776,3.5838825355068544,0.6046511627906976,60.0,0.019452493520374814,0.07027965423577416,0.30908452046211904,0.4539479892327543,-0.105650934951804,0.1841204105694728,1.1011207894987562,0.5333333333333333,-0.0019976126405720773,-0.007382835535366339,0.0017162555247095534,-0.003954547442537315,-0.052492333976441485,6.957860702183627e-05,0.11360906026820283,0.22400553590889713,0.4444444444444444,0.662962962962963,0.8839506172839506,0.8481481481481481,0.2154320987654321,0.22407407407407406,0.3592592592592593,0.2339506172839506,0.4840277777777778,False
robust_max_lt0.70_st0.00_rt0.15_bs0.50_rb0.10,robust_max,0.7,0.0,0.15,0.5,0.1,0.04,129.0,0.12528403471181138,0.13616270605229644,0.9375917180665422,1.7702969466025353,-0.12807384671228983,0.9782171608638757,3.5568716203804396,0.6124031007751938,60.0,0.019989229131540887,0.07031417665521003,0.31646951063326556,0.46376304970308274,-0.10564123398625036,0.1892180579236945,1.1040225107590547,0.55,-0.0027898107533432803,-0.009608805027641942,0.0019417736247996364,-0.0034178118313712424,-0.045107343805294964,7.927957257547469e-05,0.12099572650072858,0.22400553590889713,0.23333333333333334,0.4308641975308642,0.8987654320987655,0.6506172839506172,0.27901234567901234,0.2876543209876543,0.38765432098765434,0.29012345679012347,0.4322530864197531,False
robust_max_lt0.70_st0.00_rt0.15_bs0.50_rb0.15,robust_max,0.7,0.0,0.15,0.5,0.15,0.04,129.0,0.12596718413581853,0.1364982590551132,0.9400751405051879,1.7809385154191406,-0.12807384671228972,0.983551188392087,3.5801533853662937,0.6046511627906976,60.0,0.02003620881808521,0.07008972610764302,0.3179202523572626,0.46638727716456707,-0.10564123398625036,0.18966276767169346,1.104276785059619,0.5333333333333333,-0.0021066613293361236,-0.007125382588996199,0.0019417736247997475,-0.0033708321448269185,-0.0436566020812979,7.927957257547469e-05,0.1115064304628039,0.22400553590889713,0.408641975308642,0.6851851851851852,0.9037037037037037,0.8827160493827161,0.2845679012345679,0.3055555555555556,0.38765432098765434,0.295679012345679,0.519212962962963,False
robust_max_lt0.70_st0.00_rt0.15_bs0.50_rb0.20,robust_max,0.7,0.0,0.15,0.5,0.2,0.04,129.0,0.12547091505449837,0.1361858448208891,0.9386804523956779,1.7740836299768266,-0.12807384671228972,0.9796763217111868,3.563226828193991,0.6046511627906976,60.0,0.02003620881808521,0.07008972610764302,0.3179202523572626,0.46638727716456707,-0.10564123398625036,0.18966276767169346,1.104276785059619,0.5333333333333333,-0.00260293041065629,-0.008520070698506244,0.0019417736247997475,-0.0033708321448269185,-0.0436566020812979,7.927957257547469e-05,0.11115433668516084,0.22400553590889713,0.2641975308641975,0.5567901234567901,0.9037037037037037,0.7308641975308642,0.2845679012345679,0.3055555555555556,0.38765432098765434,0.295679012345679,0.4661265432098765,False
robust_max_lt0.70_st0.00_rt0.25_bs0.00_rb0.10,robust_max,0.7,0.0,0.25,0.0,0.1,0.04,129.0,0.1186371324205111,0.137839822693021,0.8844155595406925,1.656079467362333,-0.14348192744313681,0.8268437324103279,3.3374074956313473,0.6124031007751938,60.0,0.0073919535312267914,0.0735458093295316,0.1367003704557682,0.1884377138612985,-0.1275773440007003,0.05794095800572721,1.0375102314120934,0.5666666666666667,-0.009436713044643552,-0.06278496355349161,-0.013466307106047348,-0.016015087431685338,-0.22487648398279234,-0.021856830441874475,0.19564235396038665,0.22400553590889713,0.012345679012345678,0.007407407407407408,0.012962962962962963,0.009876543209876543,0.007407407407407408,0.007407407407407408,0.01728395061728395,0.007407407407407408,0.010262345679012345,False
robust_max_lt0.70_st0.00_rt0.25_bs0.00_rb0.15,robust_max,0.7,0.0,0.25,0.0,0.15,0.04,129.0,0.12430546286817679,0.13621554612035924,0.9308410889499199,1.7553379604592014,-0.13462160339478846,0.9233693533098193,3.52376103722652,0.6124031007751938,60.0,0.01700665727137829,0.07020148635145988,0.2750762959401355,0.4030635834296855,-0.1057387477057029,0.16083656786547182,1.0879751576956682,0.55,-0.0037683825969778706,-0.016359434144264218,-0.004605983057698992,-0.00640038369153384,-0.08650055849842503,-1.8234146877071922e-05,0.1533403334208644,0.22400553590889713,0.14938271604938272,0.16419753086419753,0.06296296296296296,0.06790123456790123,0.10493827160493827,0.11481481481481481,0.2975308641975309,0.1259259259259259,0.1359567901234568,False
robust_max_lt0.70_st0.00_rt0.25_bs0.00_rb0.20,robust_max,0.7,0.0,0.25,0.0,0.2,0.04,129.0,0.1265096835938362,0.13641894193086407,0.9440724744820811,1.7991531764750224,-0.12717965145035381,0.994732114384044,3.59874015791738,0.6046511627906976,60.0,0.018140625789649922,0.0697717834336949,0.2923471424260854,0.42889054641631585,-0.10807555287452442,0.1678513346187659,1.094054193018323,0.5333333333333333,-0.0015641618713184702,-0.0031280486121030293,0.0028359688867356514,-0.005266415173262207,-0.06922971201247513,-0.0023550393156985816,0.12313919075710922,0.22400553590889713,0.5938271604938271,0.9024691358024691,0.9635802469135802,0.9938271604938271,0.1469135802469136,0.15185185185185185,0.1728395061728395,0.15185185185185185,0.5096450617283951,False
robust_max_lt0.70_st0.00_rt0.25_bs0.50_rb0.10,robust_max,0.7,0.0,0.25,0.5,0.1,0.04,129.0,0.12092862293456941,0.13592201676184712,0.9101396393033134,1.7256199128646585,-0.12854962700331585,0.9407154711654678,3.4116389145946684,0.6124031007751938,60.0,0.012799257762599714,0.07029183571771339,0.21580205895926396,0.3084734135692466,-0.11113610045583211,0.11516741823856251,1.0656556012077965,0.55,-0.007145222530585249,-0.03706088379087069,0.0014659933337736186,-0.010607783200312415,-0.14577479547929656,-0.005415586897006275,0.18361004649700152,0.22400553590889713,0.030864197530864196,0.04938271604938271,0.8382716049382716,0.09382716049382717,0.04197530864197531,0.04691358024691358,0.11358024691358025,0.05308641975308642,0.1584876543209877,False
robust_max_lt0.70_st0.00_rt0.25_bs0.50_rb0.15,robust_max,0.7,0.0,0.25,0.5,0.15,0.04,129.0,0.12417858316150321,0.13491716721132527,0.9376347203121417,1.7793621928035508,-0.12680724736138071,0.9792703945982975,3.519488519791753,0.6124031007751938,60.0,0.0176886521426991,0.06964879889100967,0.28636211864446315,0.41837895506873873,-0.10572262007351207,0.16731189721177603,1.0916279818305115,0.55,-0.0038952623036514478,-0.009565802782042443,0.003208372975708751,-0.005718388820213027,-0.07521473579409738,-2.106514686239791e-06,0.14479858132307802,0.22400553590889713,0.13333333333333333,0.43333333333333335,0.9728395061728395,0.7135802469135802,0.13580246913580246,0.14074074074074075,0.3030864197530864,0.14814814814814814,0.372608024691358,False
robust_max_lt0.70_st0.00_rt0.25_bs0.50_rb0.20,robust_max,0.7,0.0,0.25,0.5,0.2,0.04,129.0,0.12555701132200636,0.135586659977859,0.9427408159116425,1.7964938321303272,-0.12680724736138071,0.9901406578457509,3.5661581530329984,0.6046511627906976,60.0,0.019125905426041756,0.06928564929370515,0.3079088512872315,0.4509955311021044,-0.10572262007351207,0.18090646460277798,1.0993581639337107,0.5333333333333333,-0.0025168341431482943,-0.004459707182541628,0.003208372975708751,-0.004281135536870373,-0.053668003151329025,-2.106514686239791e-06,0.11922147213100288,0.22400553590889713,0.28271604938271605,0.8382716049382716,0.9728395061728395,0.9827160493827161,0.19506172839506172,0.21358024691358024,0.3030864197530864,0.2111111111111111,0.49992283950617283,False
robust_max_lt0.70_st0.00_rt0.35_bs0.00_rb0.10,robust_max,0.7,0.0,0.35,0.0,0.1,0.04,129.0,0.12102775408114885,0.137220726296904,0.9034564005302035,1.7118656896061633,-0.15708433648542508,0.7704635407259609,3.414883737050063,0.5813953488372093,60.0,0.00831455090776978,0.07377909435575845,0.14878937343257415,0.2109162669061256,-0.13244440405897306,0.06277766861382522,1.042269844037676,0.5166666666666667,-0.007046091384005804,-0.043744122563980636,-0.027068716148335614,-0.015092490055142349,-0.21278748100598638,-0.02672389050014723,0.26443382645747154,0.22400553590889713,0.0345679012345679,0.03209876543209877,0.0012345679012345679,0.0049382716049382715,0.013580246913580247,0.013580246913580247,0.0049382716049382715,0.012345679012345678,0.014660493827160493,False
robust_max_lt0.70_st0.00_rt0.35_bs0.00_rb0.15,robust_max,0.7,0.0,0.35,0.0,0.15,0.04,129.0,0.11645783326166526,0.13819242538548704,0.8682724978036577,1.6189026268206006,-0.1524435427307994,0.7639407427529977,3.2681726805117304,0.6046511627906976,60.0,0.0013684607942834326,0.0748192801564388,0.05554379677849061,0.07452371002020432,-0.14155323611316029,0.009667463859246987,1.006861056465371,0.55,-0.011616012203489401,-0.07892802529052645,-0.022427922393709943,-0.022038580168628696,-0.30603305766006994,-0.03583272255433445,0.228273053662281,0.22400553590889713,0.0012345679012345679,0.0012345679012345679,0.0049382716049382715,0.0012345679012345679,0.0012345679012345679,0.0012345679012345679,0.0012345679012345679,0.0012345679012345679,0.0016975308641975313,False
robust_max_lt0.70_st0.00_rt0.35_bs0.00_rb0.20,robust_max,0.7,0.0,0.35,0.0,0.2,0.04,129.0,0.12399500636543603,0.13636343725200045,0.9279168429336548,1.7535956001709725,-0.13686689359631554,0.9059532448449898,3.513315114506133,0.6046511627906976,60.0,0.013824703978991382,0.07058236045223193,0.22951362892379154,0.3339407622646552,-0.11118049122259599,0.12434469237334769,1.0710613495515282,0.5333333333333333,-0.004078839099718623,-0.019283680160529282,-0.006851273259226076,-0.009582336983920747,-0.13206322551476898,-0.005459977663770155,0.18804215277872724,0.22400553590889713,0.12098765432098765,0.14444444444444443,0.04938271604938271,0.050617283950617285,0.05432098765432099,0.05432098765432099,0.10864197530864197,0.06049382716049383,0.08040123456790121,False
robust_max_lt0.70_st0.00_rt0.35_bs0.50_rb0.10,robust_max,0.7,0.0,0.35,0.5,0.1,0.04,129.0,0.12014367967511075,0.13496667211983004,0.9103901376364685,1.7327824078089424,-0.13663374244508808,0.8793119292871265,3.3860442322838984,0.6124031007751938,60.0,0.010272935297746866,0.07047635801406103,0.1799700039198784,0.25528805572079566,-0.1164954613206769,0.08818313762000196,1.0524309056430603,0.55,-0.007930165790043908,-0.036810385457715644,-0.006618122107998614,-0.013134105665165263,-0.1816068505186821,-0.010774947761851061,0.24390123825971716,0.22400553590889713,0.018518518518518517,0.050617283950617285,0.050617283950617285,0.037037037037037035,0.022222222222222223,0.024691358024691357,0.05308641975308642,0.027160493827160494,0.03549382716049383,False
robust_max_lt0.70_st0.00_rt0.35_bs0.50_rb0.15,robust_max,0.7,0.0,0.35,0.5,0.15,0.04,129.0,0.1189058517017978,0.13519406984615306,0.900809154772733,1.7117716614015854,-0.129109359737815,0.9209700361248968,3.3460360084482623,0.6201550387596899,60.0,0.009187175993240926,0.06992811984644862,0.1654482413986962,0.23324648795771039,-0.11467586147801334,0.08011429672148024,1.0467877120419602,0.5666666666666667,-0.009167993763356863,-0.046391368321451076,0.0009062605992744555,-0.014219864969671203,-0.1961286130398643,-0.008955347919187506,0.21756022932092484,0.22400553590889713,0.013580246913580247,0.025925925925925925,0.7246913580246913,0.06666666666666667,0.014814814814814815,0.016049382716049384,0.06296296296296296,0.01728395061728395,0.11774691358024691,False
robust_max_lt0.70_st0.00_rt0.35_bs0.50_rb0.20,robust_max,0.7,0.0,0.35,0.5,0.2,0.04,129.0,0.1222330762235384,0.13405007305697025,0.9298027827930812,1.7614477293509898,-0.1305710053799506,0.9361425675466807,3.454561640157424,0.6124031007751938,60.0,0.016006942498483445,0.06917341905555667,0.2639177057201247,0.3846927883463178,-0.1058038963058896,0.1512887810124287,1.082638277215394,0.55,-0.0058407692416162504,-0.01739774030110297,-0.0005553850428611229,-0.007400098464428684,-0.09765914871843584,-8.338274706376492e-05,0.17616057294192283,0.22400553590889713,0.05185185185185185,0.15555555555555556,0.09876543209876543,0.08148148148148149,0.09012345679012346,0.09506172839506173,0.28271604938271605,0.10493827160493827,0.12006172839506174,False
robust_max_lt0.70_st0.50_rt0.15_bs0.00_rb0.10,robust_max,0.7,0.5,0.15,0.0,0.1,0.04,129.0,0.1259487269517674,0.13736858305991098,0.9349136015301616,1.7545936033063612,-0.13269595899141362,0.9491526939408697,3.5795225513520843,0.6124031007751938,60.0,0.021154429366726513,0.07113645889096513,0.3296970789904697,0.4832932801105544,-0.10560405445174537,0.2003183445612195,1.1103429193757777,0.55,-0.0021251185133872585,-0.012286921564022557,-0.0026803386543241547,-0.0022526115961856163,-0.03187977544809084,0.0001164591070804688,0.12162180707365121,0.17600262242040043,0.4049382716049383,0.26296296296296295,0.08395061728395062,0.11234567901234568,0.5456790123456791,0.5308641975308642,0.5358024691358024,0.5469135802469136,0.3779320987654321,False
