month,regime,p_growth_high,p_inflation_high,hard_return,loss5,loss8,base_KODEX200,base_BOND,base_GLD,base_USO,proxy_mom1,proxy_mom2,proxy_mom3,proxy_vol3,proxy_skew3,proxy_mom6,proxy_vol6,proxy_skew6,proxy_mom9,proxy_vol9,proxy_skew9,proxy_mom12,proxy_vol12,proxy_skew12,mean_corr6,max_corr6,mean_corr12,max_corr12,mean_corr24,max_corr24,daily_mom21,daily_vol21,daily_skew21,daily_downvol21,daily_mom63,daily_vol63,daily_skew63,daily_downvol63,daily_mom126,daily_mom252,daily_mean_corr63,daily_max_corr63,daily_mean_corr126,daily_max_corr126,VIX_last,VIX_mean,VIX_max,OVX_last,GVZ_last,BAA_SPREAD_last,NFCI_last,STLFSI_last,VIX_last_d1,VIX_last_d3,VIX_last_z60,VIX_mean_d1,VIX_mean_d3,VIX_mean_z60,VIX_max_d1,VIX_max_d3,VIX_max_z60,OVX_last_d1,OVX_last_d3,OVX_last_z60,GVZ_last_d1,GVZ_last_d3,GVZ_last_z60,BAA_SPREAD_last_d1,BAA_SPREAD_last_d3,BAA_SPREAD_last_z60,NFCI_last_d1,NFCI_last_d3,NFCI_last_z60,STLFSI_last_d1,STLFSI_last_d3,STLFSI_last_z60
2016-10,Goldilocks,0.6143144938869317,0.3442376021467178,-0.011427457665212692,0,0,1.0,0.0,0.0,0.0,0.014142401067613664,0.024404671806023792,0.05754479922012923,0.04103568035907937,0.0,0.05518162144014904,0.048512421351963125,0.7289498819994782,0.08388200289338554,0.06501229698948313,-0.5745749600499892,0.11324454198820555,0.08326809508604577,0.49405442490272133,-0.27824599929340155,0.35484527792284826,-0.05847830301888938,0.1202359705145453,0.023561096503300846,0.18135465683159424,0.014071171383061243,0.12853136038816088,-1.6116452773934145,0.09808549609726011,0.051460771549767026,0.10984988157370679,-1.1090740415668543,0.0790402009635166,0.07603750274985566,0.07363392127248991,-0.08536876710027518,0.002062682383413896,-0.018147192717009736,0.1210328875925006,13.29,14.21952380952381,18.14,39.31,13.88,2.69,-0.346,0.3225,-0.1300000000000007,-2.3400000000000016,-0.8217551540323262,1.8199585921325063,-3.5550216450216467,-0.5480008372776821,4.49,-7.620000000000001,-0.3838432705201564,-0.1899999999999977,1.2199999999999989,0.4855734859945887,-2.130000000000001,-4.619999999999999,-1.1674350287385462,0.08,-0.2299999999999999,-0.3413689463953895,0.014,0.011,1.1063919457904472,0.0433,0.0583,1.0363489719047307
2016-11,Overheating,0.6078861135030701,0.7225193682176781,0.0917631025231867,0,0,0.0,0.0,0.0,1.0,0.0007172548932625755,0.0722358897834563,0.14036193276372333,0.13427381222598117,0.0,-0.052217595281517815,0.36024390960318514,-1.5424419051564453,0.07974855894706079,0.3725059520011009,-0.3496082566030491,-0.27236320654430657,0.3846010037310857,0.28831432497814147,-0.31486813093399096,-0.05282836824612939,-0.023420435814552627,0.10514061766143859,-0.010266175056732595,0.14643060457953225,0.06434605149025852,0.251854513442614,0.13835814459676182,0.14558152119611004,0.22390651154615848,0.32658778571488023,0.008331084374273757,0.19964555484791954,-0.005717562005224219,-0.20714343393456303,0.07110768425248311,0.14268813933122942,0.011436998406270544,0.14841534970917286,17.06,14.585238095238095,17.06,40.96,18.13,2.61,-0.387,0.1135,3.77,5.19,0.1702057859222858,0.3657142857142865,1.4267380952380968,-0.450894593921207,-1.0800000000000018,1.4799999999999986,-0.5578771422536938,1.6499999999999986,-0.1199999999999974,0.6252686707275718,4.249999999999998,2.3299999999999983,-0.0698692844991804,-0.08,-0.1,-0.5401997280336237,-0.041,-0.02,0.929424365453365,-0.209,-0.132,0.5760222776972947
2016-12,Overheating,0.5904028599187398,0.9336874311897069,0.08058154188566191,0,0,0.0,0.0,0.0,1.0,0.0952631025231867,0.09604868534288147,0.17438040728093807,0.1703568807344583,0.0,-0.033699667117225496,0.37221236144670966,-1.424420290075908,0.20136394907515154,0.38127109492086536,-0.6915803734372024,-0.10879305925750893,0.3884581756901635,-0.09449040219715249,-0.32296524274884825,-0.0963760818003967,-0.13798520056698504,-0.06656790154673634,-0.018540121400926698,0.14716893741406922,-0.025463672308130403,0.3501885133339363,0.8747265562305658,0.21871987293716777,0.04959443526540119,0.31933521892122474,0.24128937263074712,0.20800676565406273,-0.15861096157926302,-0.0970886576011365,0.05846438966023546,0.10403916764066912,-0.02110682773637858,0.10991435653537847,13.33,15.236190476190476,22.51,44.25,19.18,2.45,-0.436,-0.1099,-3.729999999999999,-0.0899999999999998,-0.8416914892137316,0.6509523809523792,2.836625258799172,-0.2392995221845514,5.450000000000003,8.860000000000001,0.5231170773096856,3.289999999999999,4.75,0.8878259226463384,1.0500000000000007,3.169999999999998,0.2377972826730443,-0.1599999999999997,-0.1599999999999997,-0.9431166744279876,-0.0489999999999999,-0.076,0.7078312084807928,-0.2234,-0.3891,0.1320224302725317
2017-01,Overheating,0.6820862088617318,0.9755364531016519,-0.08928300211898665,1,1,0.0,0.0,0.0,1.0,0.08058154188566191,0.1835210920949788,0.1843699783895636,0.17625419066574544,0.0,0.08661335204440035,0.3808173972471425,-2.0237335699815544,0.3424497220348093,0.37739464809783335,-1.1163659407725848,0.09005897711305222,0.375783154000588,-0.4800764795964318,-0.08364765170569777,0.122659069400475,-0.12547205414444207,-0.05223566015586246,-0.032404248395454825,0.12268116927628062,0.058268977432587965,0.22161408345522707,-0.9246773263934939,0.1476037880688124,0.154563014503438,0.3452423725569125,0.9367009100779252,0.19448273918300876,0.13009762776942968,0.28590428565316706,0.09291429587867084,0.13014702070335896,0.01366784934752277,0.07891474602102672,14.04,12.472380952380954,14.12,30.83,16.23,2.28,-0.473,-0.046,0.7099999999999991,0.75,-0.6090833261023204,-2.763809523809522,-1.7471428571428564,-1.1560890408016868,-8.390000000000002,-4.020000000000001,-1.1200261714903454,-13.420000000000002,-8.480000000000004,-0.199418254042796,-2.9499999999999997,2.35,-0.5304756600726047,-0.1700000000000003,-0.4100000000000001,-1.3598185515154098,-0.0369999999999999,-0.127,0.5295557712352634,0.0639,-0.3685,0.3327871482770437
2017-02,Overheating,0.715601811026612,0.9814329147238101,-0.0030463389558290643,0,0,0.0,0.0,0.0,1.0,-0.08928300211898665,-0.01589602220825348,0.07785277592159745,0.35532175917402103,0.0,0.22914227478469718,0.2422392682544044,-1.5133079300406744,0.021569895895463098,0.34045542465241796,-1.2477080673227052,0.16380998155843418,0.3527436546177133,-0.4391300042666202,-0.1569476440098076,0.319937884920468,-0.176523826449421,0.10229619890741667,-0.045842652807800914,0.10076894557677815,-0.05965398517474063,0.2579587502967819,-0.5013668118153295,0.21320381596550142,0.12805445661426829,0.33488840924386665,1.0451023898766385,0.189038908865363,0.21374256090781207,0.3994647584337878,0.07122646740057692,0.1587282335134625,0.08788237326679205,0.14894071224940392,11.99,11.6085,12.85,31.33,15.27,2.23,-0.492,-0.1944,-2.049999999999999,-5.069999999999999,-1.1936352299661466,-0.8638809523809545,-2.976738095238097,-1.415613708168757,-1.2699999999999996,-4.209999999999999,-1.3299377913402932,0.5,-9.630000000000004,-0.1571013667525741,-0.9600000000000009,-2.8599999999999994,-0.766002268948779,-0.0499999999999998,-0.3799999999999999,-1.4436287621763153,-0.019,-0.1049999999999999,0.4266121285801496,-0.1483999999999999,-0.3079,-0.0291867897991886
2017-03,Overheating,0.8785463832889217,0.9921746385765218,-0.09488009292965816,1,1,0.0,0.0,0.0,1.0,-0.0030463389558290643,-0.09205735478736732,-0.018893936492386798,0.29422558637026014,0.0,0.15219173844786882,0.2430647657562886,-0.8512401233734372,-0.051956884239284906,0.32903809413383345,-1.089610793483065,0.17866545491708274,0.35167657725130136,-0.47737756119390984,-0.17084971661839163,0.2529483629360581,-0.19825486652514715,0.20842838186648197,-0.04381120066251435,0.10157327212741715,-0.028427026946992284,0.19187247754271533,-0.13818238047683562,0.14747166191848968,0.01578972382196242,0.2429690376584701,-0.14978840742331398,0.17197775331477944,0.1340108412890333,0.06895688603032735,0.10389912614316543,0.3341232852399927,0.0556472462896157,0.1228088545861084,12.92,11.530526315789476,12.92,25.46,14.3,2.19,-0.493,-0.2147,0.9299999999999996,-0.4100000000000001,-0.8810589404581889,-0.0779736842105247,-3.7056641604010014,-1.3908599357908733,0.0700000000000002,-9.590000000000002,-1.271342125829311,-5.869999999999997,-18.79,-0.6260805770940326,-0.9699999999999988,-4.879999999999999,-0.9973810829063484,-0.04,-0.2600000000000002,-1.4925078691235805,-0.001,-0.0569999999999999,0.4252258242441879,-0.0203,-0.1048,-0.0703587698437352
2017-04,Overheating,0.9093476833457408,0.9886320161661312,-0.022868207003832963,0,0,0.0,0.0,0.0,1.0,-0.09488009292965816,-0.09763739496226287,-0.17820303733994158,0.1783341126536624,0.0,-0.02668834909369766,0.27942668333490034,-0.0027887463232536104,-0.10702444770404695,0.34451042937659065,-0.832311897265144,0.1032211040920461,0.3667091198517755,-0.36728023882847816,-0.22229647697915497,0.17722191643112856,-0.18381311875184692,0.1699699300467674,-0.05566700007184589,0.0641219103022944,-0.09469842718102317,0.3015544431296194,-0.7781359715908311,0.2625419238579096,-0.1694626225212209,0.25130758671469483,-0.6875854994501154,0.2128474699603247,-0.07323967031718892,-0.033189319204999235,0.034892797458618265,0.38906905366418615,0.06556020638088625,0.22509487418088417,12.37,11.89782608695652,13.12,27.59,12.41,2.24,-0.486,-0.404,-0.5500000000000007,-1.67,-1.0231209619530586,0.3672997711670458,-0.5745548654244335,-1.2217175732553298,0.1999999999999993,-1.0,-1.1918481815106727,2.129999999999999,-3.2399999999999984,-0.4499662512548728,-1.8900000000000008,-3.82,-1.4670017679532763,0.0500000000000002,-0.0399999999999995,-1.3102868357954394,0.007,-0.013,0.4704205978502054,-0.1893,-0.358,-0.5502463575147187
2017-05,Overheating,0.9667190029029415,0.983468569490982,-0.03204071322177149,0,0,0.0,0.0,0.0,1.0,-0.022868207003832963,-0.11557856232783281,-0.11827280980678379,0.16740404138749043,0.0,-0.049627900444691675,0.28090873461666915,0.21030913828726974,0.083768164293609,0.24821840648938986,-0.42417280990336764,-0.09925404610611699,0.3080042147406833,-0.8309537729673696,-0.16515758170454642,0.5109807332431892,-0.21873921025480655,0.09340745939173235,-0.041858141377387977,0.1316975524802755,-0.013772890683814376,0.2187670743321685,-0.3224489731890812,0.16111413788341192,-0.1257887608239292,0.239637377376439,-0.7190238079755087,0.19685712466127653,0.0023624745790462587,-0.12742016705235526,-0.10497234189647252,0.4493004442559024,0.006939943915347135,0.2539933182421006,10.82,13.136315789473684,15.96,28.55,11.6,2.28,-0.513,-0.5794,-1.549999999999999,-1.17,-1.434347696426794,1.238489702517164,1.527815789473685,-0.7666039362207286,2.8400000000000016,3.110000000000001,-0.6155920868623245,0.9600000000000009,-2.7799999999999976,-0.3772025531893103,-0.8100000000000005,-3.67,-1.6236852916595017,0.0399999999999995,0.0499999999999998,-1.1651607305037808,-0.027,-0.021,0.3086226339152246,-0.1754,-0.385,-0.981038178028806
2017-06,Overheating,0.9547625528629122,0.9627879494789131,-0.023966164742819096,0,0,0.0,0.0,0.0,1.0,-0.03204071322177149,-0.05417620656309852,-0.14391605597947355,0.13578390351572706,0.0,-0.1600908516499494,0.2227656534406763,0.7892719277808842,-0.013627152281681654,0.24250316631075694,0.030362871445243775,-0.18839551035805846,0.2963378212860063,-0.6485412660657465,-0.19586888157208024,0.40629799887905255,-0.21565542046439679,-0.06979298321633753,-0.031481265565257405,0.10782038170789976,-0.0025041519245360133,0.35441674844512927,-0.9240014285918601,0.26924022273873344,-0.09671739676562185,0.29211071449374126,-0.8141433000678762,0.2336345656170653,-0.13386700626084758,-0.16221197629300765,-0.10540009752109163,0.45558856516090007,-0.032940006890258666,0.3883270563522624,10.41,10.862272727272726,15.59,32.29,11.82,2.23,-0.55,-0.6514,-0.4100000000000001,-2.51,-1.5422482136369684,-2.274043062200958,-0.6682535885167482,-1.5170164015952623,-0.370000000000001,2.67,-0.6627109164268338,3.7399999999999984,6.829999999999998,-0.0680411856354338,0.2200000000000006,-2.4800000000000004,-1.5120464736087047,-0.0499999999999998,0.04,-1.2653967333412766,-0.037,-0.057,0.0986097405466649,-0.0719999999999999,-0.4367,-1.1346370040919616
2017-07,Overheating,0.9452976250010088,0.9375785126349871,0.04066132807264111,0,0,0.0,0.0,0.0,1.0,-0.023966164742819096,-0.05523898495304014,-0.07684397541428545,0.017351582904949786,0.0,-0.24135318293412555,0.13242426416082706,-0.693194388260146,-0.10148148566637905,0.22511792331602226,0.4569469177914737,-0.17564423909023508,0.29531144329545633,-0.7057804893191957,-0.21512477838703215,0.4942959419291578,-0.16373685557015116,0.08047315471483324,-0.05008195011996064,0.10589347064866429,-0.06394719138618521,0.29544477085269233,-1.1671260978297127,0.25738518012352807,-0.10936920508224868,0.29322106296499817,-0.8361644237685645,0.23945816424065086,-0.24971216925233497,-0.18437796003121676,-0.012675299251532565,0.40427906583800616,0.00890940265085921,0.39662582616679426,11.18,10.513636363636364,11.46,28.7,11.0,2.09,-0.571,-0.5564,0.7699999999999996,-1.1899999999999995,-1.2608292771269505,-0.3486363636363627,-1.3841897233201568,-1.6035926652041137,-4.129999999999999,-1.6599999999999984,-1.4351110678025416,-3.59,1.1099999999999994,-0.3526814149737513,-0.8200000000000003,-1.41,-1.6531882945013825,-0.1400000000000001,-0.1500000000000003,-1.5985134484370136,-0.0209999999999999,-0.0849999999999999,-0.0124050665731581,0.0949999999999999,-0.1523999999999999,-0.8546042148694396
2017-08,Overheating,0.8583005825964928,0.8916419242473803,-0.05198857531361356,1,0,0.0,0.0,0.0,1.0,0.04066132807264111,0.015720667242571373,-0.016823747369974273,0.13803983460672348,0.0,-0.1331067653038317,0.15257603924796528,-0.4044607482322635,-0.06561672055508239,0.23255831020186168,0.2272669499201539,0.06553512248991233,0.2212081545971324,-0.21718648402825158,-0.2745458452021962,0.49957679729593524,-0.26446756297110724,0.07155370054758946,-0.13428250149150692,0.06351972153863425,0.08269730664394537,0.29671794282445974,-0.5137726951668506,0.19341305751600657,0.006479723985968189,0.3162213741016247,-0.8159181063528718,0.2440291780653089,-0.14437102141116176,0.05571485386378683,-0.03687460721486933,0.3121693599161641,-0.06076233513126924,0.3700301972268918,10.26,10.2645,12.54,30.84,11.61,2.06,-0.579,-0.7182,-0.92,-0.5600000000000005,-1.4828273428104604,-0.2491363636363637,-2.8718157894736844,-1.6230092508725904,1.0799999999999983,-3.4200000000000017,-1.1809816561841462,2.140000000000001,2.289999999999999,-0.1728129850675535,0.6099999999999994,0.0099999999999997,-1.4400442709452006,-0.0299999999999998,-0.2199999999999997,-1.6248664564567707,-0.008,-0.0659999999999999,-0.0480580688973505,-0.1617999999999999,-0.1387999999999999,-1.2380186693262003
2017-09,Overheating,0.7912776683729313,0.9345825471565651,0.07928880365716595,0,0,0.0,0.0,0.0,1.0,-0.05198857531361356,-0.013441171757828552,-0.03708520316396291,0.16459631174052994,0.0,-0.17566410296888146,0.15315150274178907,0.32802179680294685,-0.19123905305578215,0.19615719898164358,0.5334071059414408,-0.050206989734732144,0.2192574101990467,0.16300848854054759,-0.3234477548674955,0.11667847299836628,-0.3030596833880122,-0.22397194518037208,-0.11149465645546769,0.02285703332784573,-0.06587111545695146,0.27337363881501936,0.4659549627832609,0.21220866320858692,-0.046050846712222926,0.29439256215122606,-0.40697169796967414,0.2265196568068795,-0.18941337411027848,-0.10201325403626382,-0.10660062146429135,0.19620535849178275,-0.08954217090596676,0.3151968835687441,10.59,11.975652173913044,16.04,29.1,13.26,2.14,-0.562,-0.4571,0.33,0.1799999999999997,-1.3336641402345344,1.7111521739130442,1.1133794466403175,-0.991869315304559,3.5,0.4499999999999993,-0.482329391262291,-1.7399999999999984,-3.1899999999999977,-0.3115917585268383,1.6500000000000004,1.4399999999999995,-0.9955068233613512,0.08,-0.0899999999999998,-1.3634490086224875,0.0169999999999999,-0.012,0.0738014848536628,0.2610999999999999,0.1942999999999999,-0.5347388923608803
