name,hard_fraction,leverage,financing_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,MDD15Pass
blend_h0.100_lev1.30,0.1,1.3,0.04,129.0,0.09510084667876928,0.09729757721422491,0.9851622958719229,1.8008378453738252,-0.12122566750985875,0.7844943124032305,2.655410898770995,0.5891472868217055,0.04728636792343951,True
blend_h0.125_lev1.00,0.125,1.0,0.04,129.0,0.08529338198082925,0.07744213590266404,1.0986811979910727,2.0751248875469464,-0.09197991071247735,0.9273044659442026,2.4106375286761437,0.5968992248062015,0.038434372524579694,True
blend_h0.125_lev1.05,0.125,1.05,0.04,129.0,0.08743715207399627,0.08131441735491382,1.0745150575700588,2.0179386857869237,-0.09727571929712775,0.8988589619874239,2.46232168554254,0.5968992248062015,0.04037873831187876,True
blend_h0.125_lev1.10,0.125,1.1,0.04,129.0,0.08956841899496992,0.08518666338769756,1.0525410724277426,1.9664388865691513,-0.10257332968730137,0.8732135270252277,2.514698645587472,0.5968992248062015,0.0423347792914579,True
blend_h0.125_lev1.15,0.125,1.15,0.04,129.0,0.09168729406950371,0.08905890769925714,1.0324748962880645,1.9198243575253877,-0.10787248931430904,0.8499599355898205,2.56777075605229,0.5968992248062015,0.04429839562190378,True
blend_h0.125_lev1.20,0.125,1.2,0.04,129.0,0.09379317365603557,0.09293119309489262,1.0140724216557966,1.8774223331112787,-0.11317294668525191,0.8287596674219864,2.621521915493899,0.5968992248062015,0.046282587517133815,True
blend_h0.125_lev1.25,0.125,1.25,0.04,129.0,0.09588611346629383,0.09680356210207215,0.9971349398291106,1.8386872277729938,-0.11847445138311552,0.8093400083046016,2.6759519189572307,0.5891472868217055,0.048283326047439706,True
blend_h0.125_lev1.30,0.125,1.3,0.04,129.0,0.09796586461886925,0.10067595940699062,0.9814924115974818,1.8031615897373352,-0.1237767540668544,0.791472238526758,2.7310522638916073,0.5891472868217055,0.050304578409983924,True
blend_h0.150_lev1.00,0.15,1.0,0.04,129.0,0.08751764133804407,0.08021912212809527,1.0890122890261367,2.0622381929473357,-0.09389859837364256,0.9320441716264252,2.4642816299733497,0.6046511627906976,0.04076641453694599,True
blend_h0.150_lev1.05,0.15,1.05,0.04,129.0,0.08976482062758451,0.08423016487885684,1.065682408272903,2.0069500356959113,-0.09930112152441273,0.9039658288805553,2.5195758018229815,0.6046511627906976,0.04283307775729166,True
blend_h0.150_lev1.10,0.15,1.1,0.04,129.0,0.09199890739880812,0.08824122172098262,1.04447038391671,1.9571505318126634,-0.10470627006941546,0.8786379969205002,2.5756609358459333,0.6046511627906976,0.044906986533362996,True
blend_h0.150_lev1.15,0.15,1.15,0.04,129.0,0.09421937695068228,0.0922522870445876,1.0250956743219486,1.9120558765302114,-0.11011376443193965,0.8556548532941896,2.6325238404766043,0.5968992248062015,0.04699789681297009,True
blend_h0.150_lev1.20,0.15,1.2,0.04,129.0,0.09642630235787375,0.09626341999000163,1.007329617821253,1.8710295382689055,-0.11552332623052652,0.834691187522209,2.690165740352155,0.5891472868217055,0.04910211723445903,True
blend_h0.150_lev1.25,0.15,1.25,0.04,129.0,0.09861954392853267,0.10027456230111823,0.9909792719284166,1.8335444873607412,-0.1209346782790609,0.8154777879423858,2.748581993292741,0.5891472868217055,0.05122054193039141,True
blend_h0.150_lev1.30,0.15,1.3,0.04,129.0,0.1007990398810652,0.10428570624080342,0.975881596165427,1.7991618668885765,-0.1263475445868627,0.7977918384616239,2.8077695029534993,0.5891472868217055,0.05335350932629092,True
blend_h0.175_lev1.00,0.175,1.0,0.04,129.0,0.08972458120796656,0.08315591150681845,1.0779216191414565,2.043892186842291,-0.09582956304259593,0.9362933353675449,2.518575855606127,0.6046511627906976,0.04308591231438183,True
blend_h0.175_lev1.05,0.175,1.05,0.04,129.0,0.09207328518977076,0.08731374629719342,1.0554148288972622,1.990587526466258,-0.10133993288771825,0.9085587740795658,2.5775474602900013,0.6046511627906976,0.045273458730298845,True
blend_h0.175_lev1.10,0.175,1.1,0.04,129.0,0.09440791821782435,0.09147161038512867,1.0349501912254202,1.9425573071758822,-0.10685378878284402,0.8835242932722482,2.6374041529853494,0.6046511627906976,0.04747045343299304,True
blend_h0.175_lev1.15,0.175,1.15,0.04,129.0,0.09672825511610972,0.09562948001788014,1.0162603652612423,1.8990542458954172,-0.11237082251034813,0.8607951152729357,2.698140731350464,0.5968992248062015,0.04967991336509637,True
blend_h0.175_lev1.20,0.175,1.2,0.04,129.0,0.09903420295081666,0.09978737488602692,0.9991233763701556,1.8594670138426315,-0.11789072717484395,0.8400508277800243,2.7597547465384236,0.5968992248062015,0.05190001898389847,True
blend_h0.175_lev1.25,0.175,1.25,0.04,129.0,0.10132556966155115,0.10394527610126572,0.9833522350613065,1.8232891341393564,-0.12341319720327182,0.8210270210783008,2.822240475855423,0.5891472868217055,0.054133398199828285,True
blend_h0.175_lev1.30,0.175,1.3,0.04,129.0,0.10360236178009785,0.10810319511585083,0.9687901485757782,1.7900998545054336,-0.1289379283449894,0.8035057109254686,2.885597002556088,0.5891472868217055,0.0563789540757839,True
blend_h0.200_lev1.00,0.2,1.0,0.04,129.0,0.09191413373073032,0.08623621881785654,1.0658176160653021,2.0213651085792894,-0.09777275399906493,0.9400792140068935,2.5735122566829225,0.5968992248062015,0.045392059274602756,True
blend_h0.200_lev1.05,0.2,1.05,0.04,129.0,0.09436262699253972,0.09054800959667962,1.044115648081925,1.9700897922674914,-0.10339209471865929,0.9126677165145972,2.6362310601643113,0.5968992248062015,0.0476960333945388,True
blend_h0.200_lev1.10,0.2,1.1,0.04,129.0,0.09679598169431847,0.09485983838272947,1.0243820735061706,1.9238687797615965,-0.10901581842612951,0.8879076733245703,2.699932425646472,0.5968992248062015,0.050011060478727824,True
blend_h0.200_lev1.15,0.2,1.15,0.04,129.0,0.09921420027817995,0.0991716647047109,1.0063615761703508,1.8819933311593486,-0.1146435865939609,0.8654143090408711,2.7646174812449673,0.5968992248062015,0.05233335900490355,True
blend_h0.200_lev1.20,0.2,1.2,0.04,129.0,0.10161700905442927,0.10348350262877733,0.989838437316584,1.8438771449459712,-0.12027506215150285,0.8448718066462422,2.830279352135788,0.5968992248062015,0.05466824160955908,True
blend_h0.200_lev1.25,0.2,1.25,0.04,129.0,0.10400430359224844,0.1077953435281412,0.9746330939750922,1.8090365349327113,-0.12590990948505199,0.826021589703357,2.8969149048332286,0.5968992248062015,0.05701469233032708,True
blend_h0.200_lev1.30,0.2,1.3,0.04,129.0,0.1063756463626162,0.11210718786636553,0.9605908244810925,1.7770615936086274,-0.13154779443793663,0.8086463693072674,2.9645107558489716,0.5968992248062015,0.05938009115529344,True
blend_h0.225_lev1.00,0.225,1.0,0.04,129.0,0.09408650721745371,0.08944519887925237,1.0530410464461561,1.996018761423478,-0.09972812046015445,0.9434300654953705,2.6290894840398726,0.6124031007751938,0.047677021768283305,True
blend_h0.225_lev1.05,0.225,1.05,0.04,129.0,0.09663290787373335,0.09391739308719772,1.0321184574756213,1.9467380667696677,-0.10545754827293763,0.9163204479553708,2.695620165134489,0.6124031007751938,0.050096197492927194,True
blend_h0.225_lev1.10,0.225,1.1,0.04,129.0,0.09916314262704429,0.0983896171964699,1.013094403184517,1.9023048821345918,-0.11119229150662269,0.8918167013505434,2.763237339551275,0.6124031007751938,0.05252358758205859,True
blend_h0.225_lev1.15,0.225,1.15,0.04,129.0,0.10167726132986665,0.10286182352515,0.9957232008465784,1.8620436008493964,-0.11693197961856272,0.8695419479046055,2.8319439003855615,0.6124031007751938,0.05495578611251246,True
blend_h0.225_lev1.20,0.225,1.2,0.04,129.0,0.10417471265568712,0.10733403014677027,0.9797944144163997,1.8253865308239474,-0.1226762436653479,0.8491840762574077,2.901725435072663,0.6046511627906976,0.05740391285966966,True
blend_h0.225_lev1.25,0.225,1.25,0.04,129.0,0.10665540852873123,0.11180620766037054,0.9651354610256246,1.7918707939174314,-0.12842471630288055,0.8304897343685156,2.972579079167331,0.5968992248062015,0.05986742843311811,True
blend_h0.225_lev1.30,0.225,1.3,0.04,129.0,0.109118978798185,0.11627839609941766,0.951597583498858,1.761103695109567,-0.13417703178644835,0.8132463309507032,3.0444929373579126,0.5968992248062015,0.06234919502109595,True
blend_h0.250_lev1.00,0.25,1.0,0.04,129.0,0.09624136544341577,0.09276945328660408,1.0398625488466517,1.969109111672707,-0.10169561158101303,0.9463669468839145,2.6852918631609306,0.6046511627906976,0.049947300644511666,True
blend_h0.250_lev1.05,0.25,1.05,0.04,129.0,0.09888387444426772,0.09740781096333917,1.0196915904664638,1.9217595122344677,-0.1075362347311859,0.9195400479796698,2.7556994789815823,0.6046511627906976,0.05247788679771633,True
blend_h0.250_lev1.10,0.25,1.1,0.04,129.0,0.1015090609509417,0.10204616657972347,1.0013517735910387,1.8790555903795896,-0.11338314044154074,0.8952747344591218,2.8272993628909013,0.6046511627906976,0.05501498711169455,True
blend_h0.250_lev1.15,0.25,1.15,0.04,129.0,0.10411689297518345,0.10668449998842791,0.9846052906868001,1.8403490338529334,-0.11923592441261044,0.8732007026245859,2.9000924139259663,0.5968992248062015,0.05755786211416721,True
blend_h0.250_lev1.20,0.25,1.2,0.04,129.0,0.10670653523881701,0.111322798906957,0.9692473103436335,1.8050931563713168,-0.12509418409438677,0.8530095624453987,2.974055720880517,0.5968992248062015,0.060124159765503206,True
blend_h0.250_lev1.25,0.25,1.25,0.04,129.0,0.10927837098911031,0.11596108785776371,0.9551151063459815,1.7728533854023643,-0.13095751868638295,0.8344566397200159,3.0491996384839952,0.5968992248062015,0.06270056508610278,True
blend_h0.250_lev1.30,0.25,1.3,0.04,129.0,0.11183174614028824,0.12059943050390692,0.9420628978556748,1.7432494573222346,-0.13682552913769153,0.8173309969643799,3.1255036157346,0.5968992248062015,0.06529776415619941,True
blend_h0.275_lev1.00,0.275,1.0,0.04,129.0,0.09837880519957865,0.09619707381722943,1.026500065745044,1.9410739428217079,-0.10367517645548618,0.9489137955971401,2.742114262765682,0.5891472868217055,0.05219802754565036,True
blend_h0.275_lev1.05,0.275,1.05,0.04,129.0,0.10111565489469831,0.1010067400055164,1.007051255146936,1.8955938536563723,-0.10962809519979544,0.9223516536560875,2.816463158213447,0.5891472868217055,0.05483477183201892,True
blend_h0.275_lev1.10,0.275,1.1,0.04,129.0,0.10383379335861753,0.10581639464559016,0.9893675375988562,1.8545610844390685,-0.11558829755900424,0.8983071431224567,2.8921087593076282,0.5891472868217055,0.0574805663204538,True
blend_h0.275_lev1.15,0.275,1.15,0.04,129.0,0.10653274529011725,0.11062602599917477,0.9732160806066918,1.817349599071374,-0.12155534369851695,0.8764135088486201,2.9690390304567353,0.5891472868217055,0.06014474277125953,True
blend_h0.275_lev1.20,0.275,1.2,0.04,129.0,0.1092125772078516,0.1154356542573293,0.958406907847087,1.7834533517368045,-0.12752879569136477,0.8563758217568317,3.047256010900007,0.5891472868217055,0.06282176514036521,True
blend_h0.275_lev1.25,0.275,1.25,0.04,129.0,0.11187318334884466,0.12024525495353756,0.9447794464327991,1.7524490021967318,-0.13350821751824815,0.8379497938660864,3.1267560611238503,0.5891472868217055,0.06550940115754296,True
blend_h0.275_lev1.30,0.275,1.3,0.04,129.0,0.11451398986871464,0.12505482611088076,0.9321942779731257,1.7239750950464414,-0.13949317506757364,0.8209289795951772,3.207520097865656,0.5891472868217055,0.06821834863457081,True
blend_h0.300_lev1.00,0.3,1.0,0.04,129.0,0.10049880932129995,0.09971742049205469,1.0131229162737923,1.912329893236775,-0.10566676411675491,0.9510919555580911,2.7995482235596363,0.5891472868217055,0.054427077851868344,True
blend_h0.300_lev1.05,0.3,1.05,0.04,129.0,0.10332791799250685,0.10470305961001693,0.9943624627992155,1.8686518163577412,-0.11173307071172578,0.9247747093525743,2.8778922537053546,0.5891472868217055,0.05717292025472103,True
blend_h0.300_lev1.10,0.3,1.1,0.04,129.0,0.10613662350582342,0.10968864115013484,0.9773028653930926,1.829230951813988,-0.11780769509904909,0.9009311608769445,2.9576330916486375,0.5891472868217055,0.05993517416797867,True
blend_h0.300_lev1.15,0.3,1.15,0.04,129.0,0.10892513632720013,0.11467419943442637,0.9617249812392166,1.7934801248286183,-0.1238901600939063,0.8792073256232539,3.0387778319772156,0.5813953488372093,0.06270460469361928,True
blend_h0.300_lev1.20,0.3,1.2,0.04,129.0,0.11169306211387164,0.11965974657313223,0.947441756899543,1.7609064831156682,-0.12997999058530574,0.8593096645946254,3.121315180822982,0.5813953488372093,0.06548708455490108,True
blend_h0.300_lev1.25,0.3,1.25,0.04,129.0,0.11444015324240597,0.1246452297351396,0.9342975831005382,1.7311028227859209,-0.13607671353609951,0.840997333552198,3.205236477476155,0.5813953488372093,0.06828293808941718,True
blend_h0.300_lev1.30,0.3,1.3,0.04,129.0,0.11716613081541416,0.12963071340750887,0.9221598268913618,1.7037287096703757,-0.1421798579829997,0.8240698259061673,3.2905305521511985,0.5813953488372093,0.07109611106727769,True
blend_h0.325_lev1.00,0.325,1.0,0.04,129.0,0.10260105562769994,0.10332106355974592,0.9998578667528304,1.8833196842519162,-0.10767032353796324,0.9529186154207484,2.8575763461554797,0.5813953488372093,0.05663763658025743,True
blend_h0.325_lev1.05,0.325,1.05,0.04,129.0,0.1055204565214074,0.10848674517948972,0.9817541352224969,1.841379539570995,-0.11385110222729589,0.926828589772834,2.939970136651316,0.5813953488372093,0.05949501208403237,True
blend_h0.325_lev1.10,0.325,1.1,0.04,129.0,0.10841813828801361,0.11365242554478369,0.9652931214448685,1.8035184270863351,-0.12004126521461722,0.9031739051914934,3.023875861268806,0.5813953488372093,0.06236095949234999,True
blend_h0.325_lev1.15,0.325,1.15,0.04,129.0,0.11129400068292372,0.11881806933149847,0.9502614365290855,1.7691720835874696,-0.12624029611283838,0.8816044013667784,3.10929139921292,0.5813953488372093,0.06523572655522421,True
blend_h0.325_lev1.20,0.325,1.2,0.04,129.0,0.11414780024878546,0.12398367047319452,0.9364799921851715,1.7378724973175301,-0.13244768078301228,0.8618331372354694,3.19620905017404,0.5813953488372093,0.06812069635099754,True
blend_h0.325_lev1.25,0.325,1.25,0.04,129.0,0.11697920581477561,0.1291492220053192,0.923797749097266,1.7092291765431407,-0.13866290733432152,0.8436229130313438,3.2846167090068765,0.5813953488372093,0.0710184000458325,True
blend_h0.325_lev1.30,0.325,1.3,0.04,129.0,0.11978792223801782,0.13431477779278816,0.9120867967853924,1.6829165721645534,-0.14488546612407072,0.8267766632675153,3.3745014891579674,0.5813953488372093,0.07393270076710722,True
blend_h0.350_lev1.00,0.35,1.0,0.04,129.0,0.10468556444830623,0.10699947158887699,0.9868040943597299,1.8544135676266484,-0.10989076747662818,0.9526329358885495,2.916189875888649,0.5968992248062015,0.058829978690948526,True
blend_h0.350_lev1.05,0.35,1.05,0.04,129.0,0.10769349470287803,0.11234900566438581,0.9693261226700354,1.8141329631766927,-0.11598213063496066,0.9285352330854304,3.0026917843240706,0.5891472868217055,0.061790660778795116,True
blend_h0.350_lev1.10,0.35,1.1,0.04,129.0,0.11067822633698143,0.11769848461800266,0.9534358698736192,1.7777656950647833,-0.1222889399725251,0.9050550798939604,3.0908204302457065,0.5813953488372093,0.0647576379669864,True
blend_h0.350_lev1.15,0.35,1.15,0.04,129.0,0.11363939618166197,0.12304795895391969,0.9389246826554339,1.7447654062987092,-0.12860567416700552,0.8836266122604469,3.1805651889491418,0.5813953488372093,0.0677331653335032,True
blend_h0.350_lev1.20,0.35,1.2,0.04,129.0,0.11657670449119206,0.12839734687009235,0.9256199997154776,1.7146839944093473,-0.13493177817052993,0.8639677477892547,3.2719152797181272,0.5736434108527132,0.07072097839643825,True
blend_h0.350_lev1.25,0.35,1.25,0.04,129.0,0.11949010169888719,0.1337467226715652,0.9133776019028959,1.6871522921956754,-0.14126669936583547,0.8458476218053776,3.36486599623695,0.5736434108527132,0.07371722180550017,True
blend_h0.350_lev1.30,0.35,1.3,0.04,129.0,0.12237906125203835,0.13909609407385598,0.902072770291888,1.6618550232707134,-0.14760988756622562,0.8290708926739926,3.459395589498063,0.5658914728682171,0.07673065830700478,True
blend_h0.375_lev1.00,0.375,1.0,0.04,129.0,0.1067523956538654,0.1107452222868435,0.9740335386597464,1.825899482479259,-0.11281953600237649,0.9462226085703519,2.975380827448856,0.5968992248062015,0.060999066052143634,True
blend_h0.375_lev1.05,0.375,1.05,0.04,129.0,0.10984703280858699,0.11628196361366983,0.9571512691009353,1.7871850964325309,-0.1186598645673117,0.9257303066132736,3.0660455095380286,0.5968992248062015,0.06405946494644606,True
blend_h0.375_lev1.10,0.375,1.1,0.04,129.0,0.11291673723451079,0.12181864116875105,0.9418029579822715,1.7522254001331181,-0.12455065135440957,0.9065929082394406,3.1584480923718443,0.5968992248062015,0.0671246361288843,True
blend_h0.375_lev1.15,0.375,1.15,0.04,129.0,0.11596105969270054,0.1273552585299818,0.927786850020691,1.7204972435647559,-0.13098621656690068,0.8852920767695729,3.2525740035616666,0.5891472868217055,0.07020000065057035,True
blend_h0.375_lev1.20,0.375,1.2,0.04,129.0,0.11897978015779898,0.13289183217793638,0.914936317258328,1.6915714276057685,-0.1374321945145801,0.8657344123627195,3.3484133799740783,0.5891472868217055,0.07328406346654134,True
blend_h0.375_lev1.25,0.375,1.25,0.04,129.0,0.121972608602541,0.1384284269254771,0.9031106771156302,1.665090957726926,-0.14388798994383523,0.8476913788993188,3.4459520842592113,0.5813953488372093,0.07638076498170218,True
blend_h0.375_lev1.30,0.375,1.3,0.04,129.0,0.12493921711487888,0.1439649768601603,0.8921913724221253,1.640757191024809,-0.15035301022232805,0.8309725021809033,3.545172445030782,0.5813953488372093,0.07949320175252332,False
blend_h0.400_lev1.00,0.4,1.0,0.04,129.0,0.10880129712932662,0.11455172647563461,0.9615949873866015,1.797996550354341,-0.11574843051863892,0.9399807551758241,3.0351317461102636,0.6046511627906976,0.06315007626703467,True
blend_h0.400_lev1.05,0.4,1.05,0.04,129.0,0.11198089206769968,0.1202787035022094,0.9452800188318805,1.7607690109541765,-0.12173131752815392,0.9199020789518756,3.1300137017559115,0.5968992248062015,0.06630322684638568,True
blend_h0.400_lev1.10,0.4,1.1,0.04,129.0,0.11513361025874791,0.12600559999028726,0.9304471740582518,1.7271438386912665,-0.12770160034410494,0.9015831434258357,3.2267419575077727,0.5968992248062015,0.06946164413750032,True
blend_h0.400_lev1.15,0.4,1.15,0.04,129.0,0.11825889485367092,0.13173240069163455,0.9169010411727825,1.6966190146100413,-0.13365928017231377,0.8847787800533666,3.3252965689004315,0.5968992248062015,0.0726348843335856,True
blend_h0.400_lev1.20,0.4,1.2,0.04,129.0,0.12135667810594164,0.1374592378834939,0.9044811719358008,1.6687845786136237,-0.13994884146395348,0.8671502874655764,3.4256703455016124,0.5891472868217055,0.07581446338817979,True
blend_h0.400_lev1.25,0.4,1.25,0.04,129.0,0.12442661143024636,0.14318607510378845,0.8930519657437762,1.6432996580752093,-0.14652667924347884,0.8491737618887173,3.527844955134895,0.5813953488372093,0.07900728341902377,True
blend_h0.400_lev1.30,0.4,1.3,0.04,129.0,0.1274681119647576,0.1489127604572771,0.8824978370067001,1.61987538215966,-0.1531147218446981,0.8325006924810702,3.6317912420518033,0.5813953488372093,0.08222237391514224,False
blend_h0.425_lev1.00,0.425,1.0,0.04,129.0,0.1108323404139282,0.11841311664111276,0.9495238616534937,1.770857224547804,-0.12057650784927287,0.9191868498337553,3.095433925552756,0.5891472868217055,0.0652790216561211,True
blend_h0.425_lev1.05,0.425,1.05,0.04,129.0,0.11409482422752992,0.12433308020303852,0.9337464761837831,1.7350330114200059,-0.12670727880284582,0.9004599049519433,3.194575699240778,0.5891472868217055,0.06852551291394676,True
blend_h0.425_lev1.10,0.425,1.1,0.04,129.0,0.1173283000716514,0.13025292437855396,0.9194017582685028,1.702666065804845,-0.13281655815734283,0.8833860905554933,3.2956690065968437,0.5891472868217055,0.07177967645313439,True
