month,p_tail_raw,tail_event,risk_percentile,risk_severity,p_up,score
2019-02,0.5473533126417488,0.0,0.7377049180327869,0.0,0.5,-0.0
2019-03,0.22172396961576127,0.0,0.14754098360655737,0.0,0.5,-0.0
2019-04,0.28365897945659585,0.0,0.26229508196721313,0.0,0.5,-0.0
2019-05,0.24334316577763568,0.0,0.18032786885245902,0.0,0.5,-0.0
2019-06,0.25676067784832096,0.0,0.19672131147540983,0.0,0.5,-0.0
2019-07,0.21534068096415854,0.0,0.11475409836065574,0.0,0.5,-0.0
2019-08,0.2886038018918246,0.0,0.26229508196721313,0.0,0.5,-0.0
2019-09,0.23748153755655865,0.0,0.16393442622950818,0.0,0.5,-0.0
2019-10,0.2274952259946057,0.0,0.16393442622950818,0.0,0.5,-0.0
2019-11,0.3208421278933096,0.0,0.3442622950819672,0.0,0.5,-0.0
2019-12,0.3801892880963648,0.0,0.4262295081967213,0.0,0.5,-0.0
2020-01,0.26292339562942735,0.0,0.2459016393442623,0.0,0.5,-0.0
2020-02,0.2887311349480203,1.0,0.3114754098360656,0.0,0.5,-0.0
2020-03,0.39813701591583023,1.0,0.4918032786885246,0.0,0.5,-0.0
2020-04,0.3199297653440195,0.0,0.3770491803278688,0.0,0.5,-0.0
2020-05,0.2136199203675729,0.0,0.09836065573770492,0.0,0.5,-0.0
2020-06,0.3017397999602119,0.0,0.36065573770491804,0.0,0.5,-0.0
2020-07,0.4856000960349822,0.0,0.7213114754098361,0.0,0.5,-0.0
2020-08,0.24143987782361373,0.0,0.21311475409836064,0.0,0.5,-0.0
2020-09,0.35187498347745316,0.0,0.4918032786885246,0.0,0.5,-0.0
2020-10,0.4650850219232203,0.0,0.6557377049180327,0.0,0.5,-0.0
2020-11,0.38600737837230725,0.0,0.5573770491803278,0.0,0.5,-0.0
2020-12,0.15571697781065316,0.0,0.03278688524590164,0.0,0.5,-0.0
2021-01,0.22534534424561917,0.0,0.19672131147540983,0.0,0.5,-0.0
2021-02,0.43521549059591935,0.0,0.6557377049180327,0.0,0.5,-0.0
2021-03,0.44353445919551354,0.0,0.6721311475409836,0.0,0.5,-0.0
2021-04,0.7571209694559988,0.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2021-05,0.6920493439511471,0.0,0.9672131147540983,0.8360655737704914,0.3745901639344263,-0.8360655737704914
2021-06,0.6650438395602302,0.0,0.9508196721311475,0.7540983606557372,0.3868852459016394,-0.7540983606557372
2021-07,0.4814474066564067,0.0,0.7377049180327869,0.0,0.5,-0.0
2021-08,0.6469406292442051,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2021-09,0.4232478058543253,0.0,0.5573770491803278,0.0,0.5,-0.0
2021-10,0.4724971656925108,0.0,0.6721311475409836,0.0,0.5,-0.0
2021-11,0.571283780778914,1.0,0.8360655737704918,0.180327868852459,0.47295081967213115,-0.180327868852459
2021-12,0.7501031988353101,0.0,0.9672131147540983,0.8360655737704914,0.3745901639344263,-0.8360655737704914
2022-01,0.23532927424587405,0.0,0.19672131147540983,0.0,0.5,-0.0
2022-02,0.8175517243579911,0.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2022-03,0.8384955320682352,0.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2022-04,0.8168972659453657,0.0,0.9672131147540983,0.8360655737704914,0.3745901639344263,-0.8360655737704914
2022-05,0.7473980618011156,0.0,0.9016393442622951,0.5081967213114752,0.42377049180327875,-0.5081967213114752
2022-06,0.9327781574778171,1.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2022-07,0.9286355958429533,0.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2022-08,0.5711404352516009,0.0,0.7213114754098361,0.0,0.5,-0.0
2022-09,0.6749422865728789,0.0,0.8360655737704918,0.180327868852459,0.47295081967213115,-0.180327868852459
2022-10,0.8131194126805712,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2022-11,0.6456955811916433,0.0,0.7540983606557377,0.0,0.5,-0.0
2022-12,0.5860513569152616,0.0,0.7049180327868853,0.0,0.5,-0.0
2023-01,0.7482565269478271,0.0,0.8524590163934426,0.26229508196721263,0.4606557377049181,-0.26229508196721263
2023-02,0.4435262851890673,0.0,0.4426229508196721,0.0,0.5,-0.0
2023-03,0.6070858219060277,0.0,0.6885245901639344,0.0,0.5,-0.0
2023-04,0.5316969938279721,0.0,0.5573770491803278,0.0,0.5,-0.0
2023-05,0.42620576221548206,0.0,0.4262295081967213,0.0,0.5,-0.0
2023-06,0.2819722882491444,0.0,0.21311475409836064,0.0,0.5,-0.0
2023-07,0.2901248554761904,0.0,0.2786885245901639,0.0,0.5,-0.0
2023-08,0.32032147196942595,0.0,0.32786885245901637,0.0,0.5,-0.0
2023-09,0.3712633915972772,0.0,0.3770491803278688,0.0,0.5,-0.0
2023-10,0.3297068733004794,0.0,0.36065573770491804,0.0,0.5,-0.0
2023-11,0.4434935215048335,0.0,0.5245901639344263,0.0,0.5,-0.0
2023-12,0.22180810551995025,0.0,0.08196721311475409,0.0,0.5,-0.0
2024-01,0.20887589618947502,0.0,0.03278688524590164,0.0,0.5,-0.0
2024-02,0.31022345459457834,0.0,0.3442622950819672,0.0,0.5,-0.0
2024-03,0.2113498776893821,0.0,0.04918032786885246,0.0,0.5,-0.0
2024-04,0.3281102741710593,0.0,0.4098360655737705,0.0,0.5,-0.0
2024-05,0.3570971235813811,0.0,0.4426229508196721,0.0,0.5,-0.0
2024-06,0.29127351705690097,0.0,0.29508196721311475,0.0,0.5,-0.0
2024-07,0.18657504670464758,0.0,0.03278688524590164,0.0,0.5,-0.0
2024-08,0.5148758074028215,1.0,0.6721311475409836,0.0,0.5,-0.0
2024-09,0.3386171411264629,0.0,0.39344262295081966,0.0,0.5,-0.0
2024-10,0.34684672510349995,0.0,0.39344262295081966,0.0,0.5,-0.0
2024-11,0.3527700577647225,0.0,0.4098360655737705,0.0,0.5,-0.0
2024-12,0.5186194273213379,0.0,0.6721311475409836,0.0,0.5,-0.0
2025-01,0.3997106348082975,0.0,0.47540983606557374,0.0,0.5,-0.0
2025-02,0.27348893946088915,0.0,0.16393442622950818,0.0,0.5,-0.0
2025-03,0.1215553437119155,0.0,0.01639344262295082,0.0,0.5,-0.0
2025-04,0.28350460304893355,0.0,0.21311475409836064,0.0,0.5,-0.0
2025-05,0.20509423991206935,0.0,0.06557377049180328,0.0,0.5,-0.0
2025-06,0.20520192276973384,0.0,0.08196721311475409,0.0,0.5,-0.0
2025-07,0.12607117130519693,0.0,0.03278688524590164,0.0,0.5,-0.0
2025-08,0.2902405373824493,0.0,0.2786885245901639,0.0,0.5,-0.0
2025-09,0.2745921030997264,0.0,0.21311475409836064,0.0,0.5,-0.0
