target_month,signal_month,jump_penalty,keep_features,growth_sjm,inflation_sjm,growth_switches,inflation_switches
2014-02,2014-01,3.0,6,0.20038016474626394,0.03,4,2
2014-03,2014-02,3.0,6,0.22957761621169695,0.03,4,2
2014-04,2014-03,3.0,6,0.9688535763114005,0.03,5,2
2014-05,2014-04,3.0,6,0.97,0.03,5,2
2014-06,2014-05,3.0,6,0.9591954271914344,0.03,5,2
2014-07,2014-06,3.0,6,0.9672902184848463,0.03,5,2
2014-08,2014-07,3.0,6,0.9679750528867348,0.03,5,2
2014-09,2014-08,3.0,6,0.9532333143758241,0.03,5,2
2014-10,2014-09,3.0,6,0.97,0.03,5,2
2014-11,2014-10,3.0,6,0.9461015122619875,0.03,5,2
2014-12,2014-11,3.0,6,0.9177223373421963,0.03,5,2
2015-01,2014-12,3.0,6,0.9531710702271337,0.03,5,2
2015-02,2015-01,3.0,6,0.9006945107457918,0.03,5,2
2015-03,2015-02,3.0,6,0.8576407095449434,0.03,5,4
2015-04,2015-03,3.0,6,0.8526608164033587,0.03,5,4
2015-05,2015-04,3.0,6,0.8027849165745043,0.03,5,4
2015-06,2015-05,3.0,6,0.8349233636194318,0.03,5,4
2015-07,2015-06,3.0,6,0.8702118838126117,0.03,5,4
2015-08,2015-07,3.0,6,0.03,0.03,6,4
2015-09,2015-08,3.0,6,0.03,0.03,6,4
2015-10,2015-09,3.0,6,0.03,0.03,6,4
2015-11,2015-10,3.0,6,0.050832796775436645,0.03,6,4
2015-12,2015-11,3.0,6,0.14790662161339327,0.03,6,4
2016-01,2015-12,3.0,6,0.05945412230882602,0.03,6,4
2016-02,2016-01,3.0,6,0.04934656841172029,0.03,6,4
2016-03,2016-02,3.0,6,0.08866674512075799,0.03,6,4
2016-04,2016-03,3.0,6,0.14263444990575153,0.05503956608990307,6,4
2016-05,2016-04,3.0,6,0.06147061125878962,0.03,6,4
2016-06,2016-05,3.0,6,0.10180933094575334,0.04889676382213311,6,4
2016-07,2016-06,3.0,6,0.13772784244881292,0.03,6,4
2016-08,2016-07,3.0,6,0.2678409383645239,0.03,6,4
2016-09,2016-08,3.0,6,0.5716037773546664,0.03,6,4
2016-10,2016-09,3.0,6,0.97,0.03,7,4
2016-11,2016-10,3.0,6,0.9142861611965043,0.4214494151207293,7,4
2016-12,2016-11,3.0,6,0.9474230223112887,0.97,7,5
2017-01,2016-12,3.0,6,0.97,0.97,7,5
2017-02,2017-01,3.0,6,0.97,0.97,7,5
2017-03,2017-02,3.0,6,0.97,0.97,7,5
2017-04,2017-03,3.0,6,0.97,0.97,7,3
2017-05,2017-04,3.0,6,0.97,0.97,7,3
2017-06,2017-05,3.0,6,0.97,0.97,7,3
2017-07,2017-06,3.0,6,0.97,0.97,7,3
2017-08,2017-07,3.0,6,0.97,0.9613509251102462,7,3
2017-09,2017-08,3.0,6,0.97,0.97,7,3
2017-10,2017-09,3.0,6,0.97,0.97,7,3
2017-11,2017-10,3.0,6,0.97,0.97,7,3
2017-12,2017-11,3.0,6,0.97,0.9594718971581425,7,3
2018-01,2017-12,3.0,6,0.97,0.8816590317966805,7,3
2018-02,2018-01,3.0,6,0.97,0.8095546952591516,7,3
2018-03,2018-02,3.0,6,0.9628775867924054,0.6118279169474279,7,3
2018-04,2018-03,3.0,6,0.9674846785684975,0.788631207596051,7,3
2018-05,2018-04,3.0,6,0.9482576779326487,0.829274076352174,7,3
2018-06,2018-05,3.0,6,0.97,0.9226611455237136,7,5
2018-07,2018-06,3.0,6,0.9481329318222924,0.9457538161925408,7,5
2018-08,2018-07,3.0,6,0.97,0.9538780740610954,7,5
2018-09,2018-08,3.0,6,0.9671335377142726,0.9290821192517618,7,5
2018-10,2018-09,3.0,6,0.9329883437567666,0.9380011652080245,7,5
2018-11,2018-10,3.0,6,0.8641771682024046,0.97,7,5
2018-12,2018-11,3.0,6,0.6420938271196182,0.9639714796295762,7,5
2019-01,2018-12,3.0,6,0.6141584781303843,0.9327124618589487,7,5
2019-02,2019-01,3.0,6,0.9413296457348249,0.7631598557297381,7,5
2019-03,2019-02,3.0,6,0.9146343526989918,0.5657239073417648,7,5
2019-04,2019-03,3.0,6,0.9426115263645863,0.03,7,6
2019-05,2019-04,3.0,6,0.03,0.03,8,6
2019-06,2019-05,3.0,6,0.03,0.03,8,6
2019-07,2019-06,3.0,6,0.03,0.03,8,6
2019-08,2019-07,3.0,6,0.03,0.03,8,6
2019-09,2019-08,3.0,6,0.03,0.03,8,6
2019-10,2019-09,3.0,6,0.03,0.03,8,6
2019-11,2019-10,3.0,6,0.03,0.03,8,6
2019-12,2019-11,3.0,6,0.03,0.03,8,6
2020-01,2019-12,3.0,6,0.03,0.03,8,6
2020-02,2020-01,3.0,6,0.05953873842257045,0.03,8,6
2020-03,2020-02,3.0,6,0.10925532277222648,0.050079608102098556,8,6
2020-04,2020-03,3.0,6,0.07695202309033025,0.03,8,6
2020-05,2020-04,3.0,6,0.03,0.03,8,6
2020-06,2020-05,3.0,6,0.03,0.03,8,6
2020-07,2020-06,3.0,6,0.03,0.03,8,6
2020-08,2020-07,3.0,6,0.03,0.03,8,6
2020-09,2020-08,3.0,6,0.03,0.03,8,6
2020-10,2020-09,3.0,6,0.03,0.03,8,6
2020-11,2020-10,3.0,6,0.03,0.03,8,6
2020-12,2020-11,3.0,6,0.03,0.03,5,6
2021-01,2020-12,3.0,6,0.03,0.03,5,6
2021-02,2021-01,3.0,6,0.03,0.03,5,6
2021-03,2021-02,3.0,6,0.03,0.0776067261032835,5,6
2021-04,2021-03,3.0,6,0.03,0.3097667614663381,5,6
2021-05,2021-04,3.0,6,0.97,0.97,6,7
2021-06,2021-05,3.0,6,0.97,0.97,6,7
2021-07,2021-06,3.0,6,0.97,0.97,6,7
2021-08,2021-07,3.0,6,0.97,0.97,6,7
2021-09,2021-08,3.0,6,0.97,0.97,6,7
2021-10,2021-09,3.0,6,0.97,0.97,6,5
2021-11,2021-10,3.0,6,0.97,0.97,6,5
2021-12,2021-11,3.0,6,0.97,0.97,6,5
2022-01,2021-12,3.0,6,0.97,0.97,6,5
2022-02,2022-01,3.0,6,0.97,0.97,9,5
2022-03,2022-02,3.0,6,0.97,0.97,9,5
2022-04,2022-03,3.0,6,0.97,0.97,9,5
2022-05,2022-04,3.0,6,0.97,0.97,9,5
2022-06,2022-05,3.0,6,0.97,0.97,9,5
2022-07,2022-06,3.0,6,0.97,0.97,9,5
2022-08,2022-07,3.0,6,0.9681358126821659,0.97,9,5
2022-09,2022-08,3.0,6,0.963040512609803,0.9682536742800351,9,5
2022-10,2022-09,3.0,6,0.9625570894048054,0.9471304135163936,9,5
2022-11,2022-10,3.0,6,0.9655636603382611,0.9396144652189682,9,5
2022-12,2022-11,3.0,6,0.9599959508670755,0.9206022453695025,9,5
2023-01,2022-12,3.0,6,0.97,0.8761749573734469,4,5
2023-02,2023-01,3.0,6,0.9548316058782752,0.8457106119679964,4,5
2023-03,2023-02,3.0,6,0.957049988009318,0.7971088747040708,4,5
2023-04,2023-03,3.0,6,0.03557181824531342,0.7697107916486149,10,5
2023-05,2023-04,3.0,6,0.03571835430998897,0.6728206656848548,10,5
2023-06,2023-05,3.0,6,0.03805354651796488,0.03,10,6
2023-07,2023-06,3.0,6,0.04713539528943854,0.03,10,6
2023-08,2023-07,3.0,6,0.03,0.03,10,6
2023-09,2023-08,3.0,6,0.03284113506811501,0.03,10,6
2023-10,2023-09,3.0,6,0.03739516740350471,0.03,10,6
2023-11,2023-10,3.0,6,0.0993499905524508,0.03,10,6
2023-12,2023-11,3.0,6,0.10767360741448308,0.03,10,6
2024-01,2023-12,3.0,6,0.10567595982758125,0.03,10,6
2024-02,2024-01,3.0,6,0.27038019811363856,0.03,10,6
2024-03,2024-02,3.0,6,0.23322633000733245,0.03,10,6
2024-04,2024-03,3.0,6,0.24861124605146012,0.03,10,6
2024-05,2024-04,3.0,6,0.97,0.03,11,6
2024-06,2024-05,3.0,6,0.97,0.03,11,6
2024-07,2024-06,3.0,6,0.97,0.03,11,6
2024-08,2024-07,3.0,6,0.9661499502182324,0.03,11,6
2024-09,2024-08,3.0,6,0.9601895902018023,0.03,11,6
2024-10,2024-09,3.0,6,0.9608514873684335,0.03,11,6
2024-11,2024-10,3.0,6,0.9006094728058051,0.03,11,6
2024-12,2024-11,3.0,6,0.8851151154696871,0.03,11,6
2025-01,2024-12,3.0,6,0.875706028406826,0.03,11,6
2025-02,2025-01,3.0,6,0.7603140484802985,0.03,11,6
2025-03,2025-02,3.0,6,0.8397773693905003,0.03,11,6
2025-04,2025-03,3.0,6,0.8666334017298661,0.03,11,6
2025-05,2025-04,3.0,6,0.7226109615949703,0.03,11,6
2025-06,2025-05,3.0,6,0.03326168505529645,0.03,12,6
2025-07,2025-06,3.0,6,0.05153970113538582,0.03,12,6
2025-08,2025-07,3.0,6,0.08415731998465996,0.03,12,6
2025-09,2025-08,3.0,6,0.06275833528587216,0.03,12,6
2025-10,2025-09,3.0,6,0.10896177186359912,0.03,12,6
2025-11,2025-10,3.0,6,0.2510644800937951,0.03637223874277891,12,6
2025-12,2025-11,3.0,6,0.97,0.05226616006527129,4,6
2026-01,2025-12,3.0,6,0.97,0.07987151328415654,4,6
2026-02,2026-01,3.0,6,0.97,0.07329125431337653,4,6
2026-03,2026-02,3.0,6,0.97,0.05702839597666436,11,6
2026-04,2026-03,3.0,6,0.97,0.13007627994517865,11,6
2026-05,2026-04,3.0,6,0.97,0.749331081820078,11,6
2026-06,2026-05,3.0,6,0.97,0.97,11,7
2026-07,2026-06,3.0,6,0.97,0.97,11,7
2007-04,2007-03,6.0,2,0.97,0.03,1,1
2007-05,2007-04,6.0,2,0.97,0.03,1,1
2007-06,2007-05,6.0,2,0.97,0.03,1,1
2007-07,2007-06,6.0,2,0.97,0.03,1,1
2007-08,2007-07,6.0,2,0.97,0.03,1,1
2007-09,2007-08,6.0,2,0.97,,1,0
2007-10,2007-09,6.0,2,0.97,,1,0
2007-11,2007-10,6.0,2,0.97,,1,0
2007-12,2007-11,6.0,2,0.97,0.97,1,1
2008-01,2007-12,6.0,2,0.97,0.97,1,1
2008-02,2008-01,6.0,2,0.97,0.97,1,1
2008-03,2008-02,6.0,2,0.97,0.97,1,1
2008-04,2008-03,6.0,2,0.97,0.97,1,1
2008-05,2008-04,6.0,2,0.97,0.97,1,1
2008-06,2008-05,6.0,2,0.97,0.97,1,1
2008-07,2008-06,6.0,2,0.97,0.97,1,1
2008-08,2008-07,6.0,2,0.97,0.97,1,1
2008-09,2008-08,6.0,2,0.97,0.97,1,1
2008-10,2008-09,6.0,2,0.97,0.97,1,1
2008-11,2008-10,6.0,2,0.5073159907149278,0.97,1,1
2008-12,2008-11,6.0,2,0.4115910001969794,0.97,1,1
2009-01,2008-12,6.0,2,0.03,0.97,2,1
2009-02,2009-01,6.0,2,0.03,0.97,2,1
2009-03,2009-02,6.0,2,0.03,0.97,2,1
2009-04,2009-03,6.0,2,0.03,0.97,2,1
2009-05,2009-04,6.0,2,0.03,0.97,2,1
2009-06,2009-05,6.0,2,0.03,0.952864384067184,1,1
2009-07,2009-06,6.0,2,0.03,0.8855747365258696,1,1
2009-08,2009-07,6.0,2,0.03,0.8096700937832434,1,1
2009-09,2009-08,6.0,2,0.03,0.03,1,2
2009-10,2009-09,6.0,2,0.03,0.03,1,2
2009-11,2009-10,6.0,2,0.04598305091648906,0.03,1,2
2009-12,2009-11,6.0,2,0.038390531793006916,0.03,1,2
2010-01,2009-12,6.0,2,0.03,0.03,1,2
2010-02,2010-01,6.0,2,0.6144480563508922,0.03,1,2
2010-03,2010-02,6.0,2,0.97,0.03,2,2
2010-04,2010-03,6.0,2,0.97,0.03,2,2
2010-05,2010-04,6.0,2,0.97,0.03,2,2
2010-06,2010-05,6.0,2,0.97,0.03,2,2
2010-07,2010-06,6.0,2,0.97,0.03,2,2
2010-08,2010-07,6.0,2,0.97,0.03,2,2
2010-09,2010-08,6.0,2,0.97,0.03,2,2
2010-10,2010-09,6.0,2,0.97,0.03,2,2
2010-11,2010-10,6.0,2,0.97,0.03,2,2
2010-12,2010-11,6.0,2,0.97,0.03,2,2
2011-01,2010-12,6.0,2,0.97,0.03,2,2
2011-02,2011-01,6.0,2,0.97,0.03,2,2
2011-03,2011-02,6.0,2,0.97,0.03,2,2
2011-04,2011-03,6.0,2,0.97,0.03,2,2
2011-05,2011-04,6.0,2,0.97,0.03,2,2
2011-06,2011-05,6.0,2,0.97,0.03,2,2
2011-07,2011-06,6.0,2,0.97,0.03,2,2
2011-08,2011-07,6.0,2,0.97,0.03,2,2
2011-09,2011-08,6.0,2,0.97,0.03,2,2
2011-10,2011-09,6.0,2,0.97,0.03,2,2
2011-11,2011-10,6.0,2,0.97,0.03,2,2
2011-12,2011-11,6.0,2,0.97,0.03,2,2
2012-01,2011-12,6.0,2,0.97,0.97,2,3
2012-02,2012-01,6.0,2,0.97,0.97,2,3
2012-03,2012-02,6.0,2,0.97,0.961510500459657,2,3
2012-04,2012-03,6.0,2,0.97,0.9442309034387826,2,3
2012-05,2012-04,6.0,2,0.97,0.9171771650776652,2,3
2012-06,2012-05,6.0,2,0.97,0.903889944450881,2,3
2012-07,2012-06,6.0,2,0.97,0.8726763922682269,2,3
2012-08,2012-07,6.0,2,0.97,0.03,2,2
2012-09,2012-08,6.0,2,0.97,0.03,2,2
2012-10,2012-09,6.0,2,0.97,0.03,2,2
2012-11,2012-10,6.0,2,0.97,0.03,2,2
2012-12,2012-11,6.0,2,0.97,0.03,2,2
2013-01,2012-12,6.0,2,0.03,0.03,4,2
2013-02,2013-01,6.0,2,0.03,0.03,4,2
2013-03,2013-02,6.0,2,0.03,0.03,4,2
2013-04,2013-03,6.0,2,0.03,0.03,4,2
2013-05,2013-04,6.0,2,0.03,0.03,4,2
2013-06,2013-05,6.0,2,0.03,0.03,4,2
2013-07,2013-06,6.0,2,0.03,0.03,4,2
2013-08,2013-07,6.0,2,0.03,0.03,4,2
2013-09,2013-08,6.0,2,0.03070397952437334,0.03,4,2
2013-10,2013-09,6.0,2,0.03,0.03,4,2
2013-11,2013-10,6.0,2,0.04865292219321184,0.03,4,2
2013-12,2013-11,6.0,2,0.031140183554996495,0.03,4,2
2014-01,2013-12,6.0,2,0.04601107014671716,0.03,4,2
2014-02,2014-01,6.0,2,0.03859061264390295,0.03,4,2
2014-03,2014-02,6.0,2,0.04482323201805668,0.03,4,2
2014-04,2014-03,6.0,2,0.05613737437666914,0.03,4,2
2014-05,2014-04,6.0,2,0.07448170734411425,0.03,4,2
2014-06,2014-05,6.0,2,0.034054755550571955,0.03,4,2
2014-07,2014-06,6.0,2,0.047746756918989795,0.03,4,2
2014-08,2014-07,6.0,2,0.97,0.03,5,2
2014-09,2014-08,6.0,2,0.97,0.03,5,2
2014-10,2014-09,6.0,2,0.97,0.03,5,2
2014-11,2014-10,6.0,2,0.97,0.03,5,2
2014-12,2014-11,6.0,2,0.97,0.03,5,4
2015-01,2014-12,6.0,2,0.97,0.03,5,4
2015-02,2015-01,6.0,2,0.97,0.03,5,4
2015-03,2015-02,6.0,2,0.97,0.03,5,4
2015-04,2015-03,6.0,2,0.97,0.03,5,4
2015-05,2015-04,6.0,2,0.9603305994494441,0.03,5,4
2015-06,2015-05,6.0,2,0.97,0.03,2,4
2015-07,2015-06,6.0,2,0.97,0.03,2,4
2015-08,2015-07,6.0,2,0.97,0.03,2,4
2015-09,2015-08,6.0,2,0.03,0.03,6,4
2015-10,2015-09,6.0,2,0.03,0.03,6,4
2015-11,2015-10,6.0,2,0.03,0.03,6,4
2015-12,2015-11,6.0,2,0.03,0.03,6,4
2016-01,2015-12,6.0,2,0.03,0.03,6,4
2016-02,2016-01,6.0,2,0.03,0.03,6,4
2016-03,2016-02,6.0,2,0.03,0.03,6,4
2016-04,2016-03,6.0,2,0.03,0.03,6,4
2016-05,2016-04,6.0,2,0.03,0.03,6,4
2016-06,2016-05,6.0,2,0.03,0.03,6,4
2016-07,2016-06,6.0,2,0.03,0.03,6,4
2016-08,2016-07,6.0,2,0.06035678810279531,0.03,6,4
2016-09,2016-08,6.0,2,0.23596089556282798,0.03,6,4
2016-10,2016-09,6.0,2,0.12182700647551144,0.03,6,4
2016-11,2016-10,6.0,2,0.03,0.14123766295641985,6,4
2016-12,2016-11,6.0,2,0.04389472921716074,0.5610982414491313,6,2
2017-01,2016-12,6.0,2,0.97,0.97,7,3
2017-02,2017-01,6.0,2,0.97,0.97,7,3
2017-03,2017-02,6.0,2,0.97,0.97,7,3
2017-04,2017-03,6.0,2,0.97,0.97,7,3
2017-05,2017-04,6.0,2,0.97,0.97,7,3
2017-06,2017-05,6.0,2,0.97,0.97,5,3
2017-07,2017-06,6.0,2,0.97,0.97,5,3
2017-08,2017-07,6.0,2,0.97,0.97,5,3
2017-09,2017-08,6.0,2,0.97,0.97,5,3
2017-10,2017-09,6.0,2,0.97,0.97,5,3
2017-11,2017-10,6.0,2,0.97,0.97,5,3
2017-12,2017-11,6.0,2,0.97,0.97,5,3
2018-01,2017-12,6.0,2,0.97,0.97,5,3
2018-02,2018-01,6.0,2,0.97,0.9650446158774783,5,3
2018-03,2018-02,6.0,2,0.97,0.9399218453721608,5,3
2018-04,2018-03,6.0,2,0.97,0.9618119865700006,5,3
2018-05,2018-04,6.0,2,0.97,0.97,5,3
2018-06,2018-05,6.0,2,0.97,0.97,5,3
2018-07,2018-06,6.0,2,0.97,0.97,5,3
2018-08,2018-07,6.0,2,0.97,0.97,5,3
2018-09,2018-08,6.0,2,0.97,0.97,5,3
2018-10,2018-09,6.0,2,0.97,0.97,5,3
2018-11,2018-10,6.0,2,0.97,0.97,5,3
2018-12,2018-11,6.0,2,0.9164287227201893,0.97,5,3
2019-01,2018-12,6.0,2,0.8856432185842336,0.97,5,3
2019-02,2019-01,6.0,2,0.97,0.9430458723812112,5,3
2019-03,2019-02,6.0,2,0.97,0.917812338280962,5,3
2019-04,2019-03,6.0,2,0.97,0.9373139241809962,5,3
2019-05,2019-04,6.0,2,0.5025236132660553,0.9535178783948842,5,3
2019-06,2019-05,6.0,2,0.03,0.958410229240016,6,3
2019-07,2019-06,6.0,2,0.03,0.9403511115427464,6,3
2019-08,2019-07,6.0,2,0.03,0.03,6,4
2019-09,2019-08,6.0,2,0.03,0.03,6,4
2019-10,2019-09,6.0,2,0.03,0.03,6,4
2019-11,2019-10,6.0,2,0.03,0.03,6,4
2019-12,2019-11,6.0,2,0.03,0.03,6,4
2020-01,2019-12,6.0,2,0.03,0.03,6,4
2020-02,2020-01,6.0,2,0.03,0.03,6,4
2020-03,2020-02,6.0,2,0.03,0.03,6,4
2020-04,2020-03,6.0,2,0.03,0.03,6,4
2020-05,2020-04,6.0,2,0.03,0.03,6,4
2020-06,2020-05,6.0,2,0.03,0.03,6,4
2020-07,2020-06,6.0,2,0.03,0.03,6,4
2020-08,2020-07,6.0,2,0.03,0.03,6,4
2020-09,2020-08,6.0,2,0.03,0.03,3,4
2020-10,2020-09,6.0,2,0.03,0.03,3,4
2020-11,2020-10,6.0,2,0.03,0.03,3,4
2020-12,2020-11,6.0,2,0.03,0.03,3,4
2021-01,2020-12,6.0,2,0.03,0.03,3,4
2021-02,2021-01,6.0,2,0.03,0.03,3,4
2021-03,2021-02,6.0,2,0.03,0.03,3,4
2021-04,2021-03,6.0,2,0.03,0.03,3,4
2021-05,2021-04,6.0,2,0.97,0.2451699250822526,4,4
2021-06,2021-05,6.0,2,0.97,0.97,4,5
2021-07,2021-06,6.0,2,0.97,0.97,4,5
2021-08,2021-07,6.0,2,0.97,0.97,4,5
2021-09,2021-08,6.0,2,0.97,0.97,4,5
2021-10,2021-09,6.0,2,0.97,0.97,4,5
2021-11,2021-10,6.0,2,0.97,0.97,4,5
2021-12,2021-11,6.0,2,0.97,0.97,4,5
2022-01,2021-12,6.0,2,0.97,0.97,4,5
2022-02,2022-01,6.0,2,0.97,0.97,4,5
2022-03,2022-02,6.0,2,0.97,0.97,7,5
2022-04,2022-03,6.0,2,0.97,0.97,7,5
2022-05,2022-04,6.0,2,0.97,0.97,7,5
2022-06,2022-05,6.0,2,0.97,0.97,7,5
2022-07,2022-06,6.0,2,0.97,0.97,7,5
2022-08,2022-07,6.0,2,0.97,0.97,7,5
2022-09,2022-08,6.0,2,0.97,0.97,7,5
2022-10,2022-09,6.0,2,0.97,0.97,7,5
2022-11,2022-10,6.0,2,0.97,0.97,7,5
2022-12,2022-11,6.0,2,0.97,0.97,7,5
2023-01,2022-12,6.0,2,0.97,0.9683786984790035,7,5
2023-02,2023-01,6.0,2,0.8882951100508087,0.9570112429384813,7,5
2023-03,2023-02,6.0,2,0.9159204811661606,0.9333883487055582,7,5
2023-04,2023-03,6.0,2,0.9101391068439278,0.9226256654949564,7,5
2023-05,2023-04,6.0,2,0.9051653693391545,0.9633989103870361,7,5
2023-06,2023-05,6.0,2,0.03,0.9396454610643854,8,5
2023-07,2023-06,6.0,2,0.03,0.03,8,6
2023-08,2023-07,6.0,2,0.03,0.03,8,6
2023-09,2023-08,6.0,2,0.03,0.03,8,6
2023-10,2023-09,6.0,2,0.03,0.03,8,6
2023-11,2023-10,6.0,2,0.03,0.03,8,6
2023-12,2023-11,6.0,2,0.03,0.03,8,6
2024-01,2023-12,6.0,2,0.03,0.03,8,6
2024-02,2024-01,6.0,2,0.05008199192071402,0.03,8,6
2024-03,2024-02,6.0,2,0.03420198703304873,0.03,8,6
2024-04,2024-03,6.0,2,0.033452283618554186,0.03,8,6
2024-05,2024-04,6.0,2,0.1304219334203465,0.03,8,6
2024-06,2024-05,6.0,2,0.1212961245134326,0.03,8,6
2024-07,2024-06,6.0,2,0.97,0.03,9,6
2024-08,2024-07,6.0,2,0.97,0.03,9,6
2024-09,2024-08,6.0,2,0.97,0.03,9,6
2024-10,2024-09,6.0,2,0.97,0.03,9,6
2024-11,2024-10,6.0,2,0.97,0.03,9,6
2024-12,2024-11,6.0,2,0.97,0.03,9,6
2025-01,2024-12,6.0,2,0.97,0.03,9,6
2025-02,2025-01,6.0,2,0.9351753916022711,0.03,9,6
2025-03,2025-02,6.0,2,0.96289773870434,0.03,9,6
2025-04,2025-03,6.0,2,0.9694341932780489,0.03,9,6
2025-05,2025-04,6.0,2,0.9355645944770979,0.03,9,6
2025-06,2025-05,6.0,2,0.03,0.03,8,6
2025-07,2025-06,6.0,2,0.03,0.03,8,6
2025-08,2025-07,6.0,2,0.03,0.03,8,6
2025-09,2025-08,6.0,2,0.03,0.03,8,6
2025-10,2025-09,6.0,2,0.03,0.03,8,6
2025-11,2025-10,6.0,2,0.036184905983525674,0.03,8,6
2025-12,2025-11,6.0,2,0.97,0.03,9,6
2026-01,2025-12,6.0,2,0.97,0.03,9,6
2026-02,2026-01,6.0,2,0.97,0.03,9,6
2026-03,2026-02,6.0,2,0.97,0.03,9,6
2026-04,2026-03,6.0,2,0.97,0.05034178784038089,9,6
2026-05,2026-04,6.0,2,0.97,0.814575683671176,9,6
2026-06,2026-05,6.0,2,0.97,0.97,9,7
2026-07,2026-06,6.0,2,0.97,0.97,9,7
2007-04,2007-03,6.0,4,0.97,0.03,1,1
2007-05,2007-04,6.0,4,0.97,0.03,1,1
2007-06,2007-05,6.0,4,0.97,,1,0
2007-07,2007-06,6.0,4,0.97,,1,0
2007-08,2007-07,6.0,4,0.97,,1,0
2007-09,2007-08,6.0,4,0.97,,1,0
2007-10,2007-09,6.0,4,0.97,,1,0
2007-11,2007-10,6.0,4,0.97,,1,0
2007-12,2007-11,6.0,4,0.97,0.97,1,1
2008-01,2007-12,6.0,4,0.97,0.97,1,1
2008-02,2008-01,6.0,4,0.97,0.97,1,1
2008-03,2008-02,6.0,4,0.97,0.97,1,1
2008-04,2008-03,6.0,4,0.97,0.97,1,1
2008-05,2008-04,6.0,4,0.97,0.97,1,1
2008-06,2008-05,6.0,4,0.97,0.97,1,1
2008-07,2008-06,6.0,4,0.97,0.97,1,1
2008-08,2008-07,6.0,4,0.97,0.97,1,1
2008-09,2008-08,6.0,4,0.97,0.97,1,1
2008-10,2008-09,6.0,4,0.97,0.97,1,1
2008-11,2008-10,6.0,4,0.7303156468782905,0.97,1,1
2008-12,2008-11,6.0,4,0.03,0.97,2,1
2009-01,2008-12,6.0,4,0.03,0.97,2,1
2009-02,2009-01,6.0,4,0.03,0.97,2,1
2009-03,2009-02,6.0,4,0.03,0.9694813282437662,2,1
2009-04,2009-03,6.0,4,0.03,0.97,2,1
2009-05,2009-04,6.0,4,0.03,0.968080933598004,1,1
2009-06,2009-05,6.0,4,0.03,0.9444003041911372,1,1
2009-07,2009-06,6.0,4,0.03,0.8724887113950694,1,1
2009-08,2009-07,6.0,4,0.03,0.8099567865180881,1,1
2009-09,2009-08,6.0,4,0.03,0.03,1,2
2009-10,2009-09,6.0,4,0.03,0.03,1,2
2009-11,2009-10,6.0,4,0.044264811038306616,0.03,1,2
2009-12,2009-11,6.0,4,0.034775295772767015,0.03,1,2
2010-01,2009-12,6.0,4,0.03,0.03,1,2
2010-02,2010-01,6.0,4,0.5279569608395428,0.03,1,2
2010-03,2010-02,6.0,4,0.97,0.03,2,2
2010-04,2010-03,6.0,4,0.97,0.03,2,2
2010-05,2010-04,6.0,4,0.97,0.03,2,2
2010-06,2010-05,6.0,4,0.97,0.03,2,2
2010-07,2010-06,6.0,4,0.97,0.03,2,2
2010-08,2010-07,6.0,4,0.97,0.03,2,2
2010-09,2010-08,6.0,4,0.97,0.03,2,2
2010-10,2010-09,6.0,4,0.97,0.03,2,2
2010-11,2010-10,6.0,4,0.97,0.03,2,2
2010-12,2010-11,6.0,4,0.97,0.03,2,2
2011-01,2010-12,6.0,4,0.97,0.03,2,2
2011-02,2011-01,6.0,4,0.97,0.03,2,2
2011-03,2011-02,6.0,4,0.97,0.03,2,2
2011-04,2011-03,6.0,4,0.97,0.03,2,2
2011-05,2011-04,6.0,4,0.97,0.03,2,2
2011-06,2011-05,6.0,4,0.97,0.03,2,2
2011-07,2011-06,6.0,4,0.97,0.03,2,2
2011-08,2011-07,6.0,4,0.97,0.03,2,2
2011-09,2011-08,6.0,4,0.97,0.03,2,2
2011-10,2011-09,6.0,4,0.97,0.03,2,2
2011-11,2011-10,6.0,4,0.97,0.03,2,2
2011-12,2011-11,6.0,4,0.97,0.03,2,2
2012-01,2011-12,6.0,4,0.97,0.03,2,2
2012-02,2012-01,6.0,4,0.97,0.03,2,2
2012-03,2012-02,6.0,4,0.97,0.03,2,2
2012-04,2012-03,6.0,4,0.97,0.03,2,2
2012-05,2012-04,6.0,4,0.97,0.03,2,2
2012-06,2012-05,6.0,4,0.97,0.03,2,2
2012-07,2012-06,6.0,4,0.97,0.03,2,2
2012-08,2012-07,6.0,4,0.97,0.03,2,2
2012-09,2012-08,6.0,4,0.97,0.03,2,2
2012-10,2012-09,6.0,4,0.97,0.03,2,2
2012-11,2012-10,6.0,4,0.97,0.03,2,2
2012-12,2012-11,6.0,4,0.97,0.03,2,2
2013-01,2012-12,6.0,4,0.03,0.03,4,2
2013-02,2013-01,6.0,4,0.03,0.03,4,2
2013-03,2013-02,6.0,4,0.03,0.03,4,2
2013-04,2013-03,6.0,4,0.03,0.03,4,2
2013-05,2013-04,6.0,4,0.03,0.03,4,2
2013-06,2013-05,6.0,4,0.03,0.03,4,2
2013-07,2013-06,6.0,4,0.03,0.03,4,2
2013-08,2013-07,6.0,4,0.03,0.03,4,2
2013-09,2013-08,6.0,4,0.03,0.03,4,2
2013-10,2013-09,6.0,4,0.03,0.03,4,2
2013-11,2013-10,6.0,4,0.044364160311516077,0.03,4,2
2013-12,2013-11,6.0,4,0.030280255851740642,0.03,4,2
2014-01,2013-12,6.0,4,0.04325890605256768,0.03,4,2
