name,max_exposure,target_vol,dd_start,dd_floor,min_exposure,vix_threshold,vix_multiplier,rebalance_band,financing_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgExposure,MDD9Pass,CAGRRetention
mx1.25_tv0.30_ds0.02_df0.08_mn0.50_rb0.10,1.25,0.3,-0.02,-0.08,0.5,35.0,0.5,0.1,0.04,129.0,0.1062482823239772,0.14395639366463292,0.7743315426468166,1.4537350172558372,-0.15150953433608438,0.7012646615908218,2.96084416883694,0.6201550387596899,0.3417334114746976,0.6922992951532716,False,0.6970780849056205
mx1.25_tv0.30_ds0.02_df0.08_mn0.75_rb0.05,1.25,0.3,-0.02,-0.08,0.75,35.0,0.5,0.05,0.04,129.0,0.12687344798691913,0.16496874328741357,0.8080032968335953,1.4797821825881567,-0.19895805091172658,0.6376894395854841,3.6112521938582507,0.6201550387596899,0.3183416538718079,0.8496586101683027,False,0.8323965170412538
mx1.25_tv0.30_ds0.02_df0.08_mn0.75_rb0.10,1.25,0.3,-0.02,-0.08,0.75,35.0,0.5,0.1,0.04,129.0,0.12645957427308607,0.16669326395515752,0.7993257101697749,1.438516184675568,-0.19706770122013606,0.6417062435402511,3.5970196829172374,0.6201550387596899,0.281640381394059,0.8513372374998622,False,0.8296811574182925
mx1.25_tv0.30_ds0.02_df0.09_mn0.25_rb0.05,1.25,0.3,-0.02,-0.09,0.25,35.0,0.5,0.05,0.04,129.0,0.08081840355804393,0.12132712024037333,0.7012798174045168,1.3683550298906184,-0.12069613967965032,0.6696022240027791,2.305907374345972,0.5891472868217055,0.4829254665742216,0.5570438290731614,False,0.530236694138605
mx1.25_tv0.30_ds0.02_df0.09_mn0.25_rb0.10,1.25,0.3,-0.02,-0.09,0.25,35.0,0.5,0.1,0.04,129.0,0.08528428282214695,0.12244742256616421,0.7298959737185754,1.424120644288,-0.11547368340753428,0.7385603395118029,2.410420270208932,0.6046511627906976,0.40068421373481017,0.5644789332485274,False,0.5595366178338244
mx1.25_tv0.30_ds0.02_df0.09_mn0.50_rb0.05,1.25,0.3,-0.02,-0.09,0.5,35.0,0.5,0.05,0.04,129.0,0.10371868449110355,0.14424756180644768,0.7569914539016589,1.417996640369668,-0.15660198508528367,0.6623075974076544,2.888868293752521,0.6124031007751938,0.38035372398645606,0.6999014265389724,False,0.6804817957765017
mx1.25_tv0.30_ds0.02_df0.09_mn0.50_rb0.10,1.25,0.3,-0.02,-0.09,0.5,35.0,0.5,0.1,0.04,129.0,0.10621952823932324,0.14654648091742828,0.763042020160341,1.413093530881726,-0.15380865693021228,0.6905952523044154,2.960016958557615,0.6124031007751938,0.322244879890896,0.7078789538322724,False,0.6968894339286317
mx1.25_tv0.30_ds0.02_df0.09_mn0.75_rb0.05,1.25,0.3,-0.02,-0.09,0.75,35.0,0.5,0.05,0.04,129.0,0.12696887759114595,0.16745597463356388,0.798948419403871,1.45432712240462,-0.2008999400033099,0.6320005749581313,3.6145411157641196,0.6201550387596899,0.31683161606274807,0.858498013081508,False,0.8330226154995318
mx1.25_tv0.30_ds0.02_df0.09_mn0.75_rb0.10,1.25,0.3,-0.02,-0.09,0.75,35.0,0.5,0.1,0.04,129.0,0.12857078106947029,0.16939374275099417,0.8003327379019851,1.4429728607554966,-0.19931032906000723,0.6450783643569267,3.6701568307471177,0.6201550387596899,0.2726912610091153,0.860018414888946,False,0.8435324494888385
mx1.25_tv0.30_ds0.02_df0.10_mn0.25_rb0.05,1.25,0.3,-0.02,-0.1,0.25,35.0,0.5,0.05,0.04,129.0,0.08232493397324303,0.12663031690525112,0.6880709038316418,1.3141410716874025,-0.12719588110317903,0.647229558529985,2.340695302464416,0.5968992248062015,0.4537452654517839,0.5709829467164225,False,0.54012080062681
mx1.25_tv0.30_ds0.02_df0.10_mn0.25_rb0.10,1.25,0.3,-0.02,-0.1,0.25,35.0,0.5,0.1,0.04,129.0,0.08279836263807794,0.1248611104033049,0.6997850788547331,1.3147777190322596,-0.1233276984430034,0.671368749140678,2.3517253281442567,0.6201550387596899,0.37717472819125714,0.5778582241864397,False,0.5432268908129669
mx1.25_tv0.30_ds0.02_df0.10_mn0.50_rb0.05,1.25,0.3,-0.02,-0.1,0.5,35.0,0.5,0.05,0.04,129.0,0.10346211852204612,0.1469002698632395,0.7443651050106386,1.3724613874470915,-0.16163787521271067,0.6400858609771567,2.88165747191246,0.6124031007751938,0.3683380842349028,0.7073452056459818,False,0.6787985072522019
mx1.25_tv0.30_ds0.02_df0.10_mn0.50_rb0.10,1.25,0.3,-0.02,-0.1,0.5,35.0,0.5,0.1,0.04,129.0,0.10712568506495379,0.1476539403878408,0.7640225577292573,1.3997498928620606,-0.15920467131605176,0.6728802878672372,2.9861867146984635,0.6201550387596899,0.30561555280659325,0.7116219190969056,False,0.7028345847660693
mx1.25_tv0.30_ds0.02_df0.10_mn0.75_rb0.05,1.25,0.3,-0.02,-0.1,0.75,35.0,0.5,0.05,0.04,129.0,0.1263562141906398,0.1692011935233269,0.7892460308787503,1.4238169202428699,-0.20539878528118583,0.6151750801138444,3.593473229515916,0.6201550387596899,0.31802433937448676,0.8654796010232555,False,0.8290030283535079
mx1.25_tv0.30_ds0.02_df0.10_mn0.75_rb0.10,1.25,0.3,-0.02,-0.1,0.75,35.0,0.5,0.1,0.04,129.0,0.12902824270326385,0.1707279439700632,0.7979394684929534,1.4214390874936809,-0.20256437540146022,0.6369740110892852,3.6861810663141688,0.6201550387596899,0.27068644098154104,0.8743489535809441,False,0.8465337825233835
mx1.25_tv0.30_ds0.03_df0.08_mn0.25_rb0.05,1.25,0.3,-0.03,-0.08,0.25,35.0,0.5,0.05,0.04,129.0,0.07351323578786073,0.11210872251562437,0.6886427085117031,1.3927138290014758,-0.11413414559649115,0.6440950287371386,2.1437768982124292,0.5736434108527132,0.5479642965451976,0.5225720082489125,False,0.4823086500538453
mx1.25_tv0.30_ds0.03_df0.08_mn0.25_rb0.10,1.25,0.3,-0.03,-0.08,0.25,35.0,0.5,0.1,0.04,129.0,0.0860961006396832,0.12159863718269658,0.740319988806176,1.4575398904575632,-0.11478920220209099,0.7500365799921457,2.4298738966196196,0.5891472868217055,0.4365332932323722,0.5561783803489806,False,0.5648628254407846
mx1.25_tv0.30_ds0.03_df0.08_mn0.50_rb0.05,1.25,0.3,-0.03,-0.08,0.5,35.0,0.5,0.05,0.04,129.0,0.10474206689651866,0.1438204670753926,0.7652421253354994,1.4525480040591396,-0.15585187019874303,0.67206166190339,2.917793716261582,0.6046511627906976,0.4062193018275445,0.6886953504968913,False,0.6871960450018925
mx1.25_tv0.30_ds0.03_df0.08_mn0.50_rb0.10,1.25,0.3,-0.03,-0.08,0.5,35.0,0.5,0.1,0.04,129.0,0.10586474816513891,0.1455378047915399,0.7650086536809787,1.43399409136005,-0.15646897904873713,0.6765861757950375,2.9498277217406312,0.6124031007751938,0.3546845227227153,0.6914212975812601,False,0.6945617782784351
mx1.25_tv0.30_ds0.03_df0.08_mn0.75_rb0.05,1.25,0.3,-0.03,-0.08,0.75,35.0,0.5,0.05,0.04,129.0,0.12749878935072068,0.1660340898689992,0.8072231968897333,1.4754437933294318,-0.20136841276010664,0.6331618132314127,3.632853673778994,0.6201550387596899,0.327114728200146,0.8540893551402486,False,0.8364992822884307
mx1.25_tv0.30_ds0.03_df0.08_mn0.75_rb0.10,1.25,0.3,-0.03,-0.08,0.75,35.0,0.5,0.1,0.04,129.0,0.1273965619690054,0.1683707676252606,0.7980485863437297,1.4272254664571689,-0.20004433909966635,0.6368416249236312,3.6293143884837002,0.6201550387596899,0.28651051290122154,0.8580364030845291,False,0.8358285846930219
mx1.25_tv0.30_ds0.03_df0.09_mn0.25_rb0.05,1.25,0.3,-0.03,-0.09,0.25,35.0,0.5,0.05,0.04,129.0,0.07842630201157341,0.12105607730679835,0.684116664859331,1.3416424287524265,-0.12395435251416254,0.6327030912658975,2.2516328076199783,0.5813953488372093,0.5099907161946556,0.5446356631877022,False,0.5145424962801504
mx1.25_tv0.30_ds0.03_df0.09_mn0.25_rb0.10,1.25,0.3,-0.03,-0.09,0.25,35.0,0.5,0.1,0.04,129.0,0.08454669161777661,0.12287434765030981,0.722153386835251,1.4106248374108117,-0.12144572142021304,0.6961685486245951,2.3928679304070317,0.5891472868217055,0.4296395915010642,0.5655193279009038,False,0.5546973992324552
mx1.25_tv0.30_ds0.03_df0.09_mn0.50_rb0.05,1.25,0.3,-0.03,-0.09,0.5,35.0,0.5,0.05,0.04,129.0,0.10427286743003972,0.14598342097731393,0.7531151539050335,1.409745274954191,-0.16148887634901954,0.6456969036348911,2.9044995639076445,0.6124031007751938,0.38897791396577797,0.704128317556448,False,0.6841177019136291
mx1.25_tv0.30_ds0.03_df0.09_mn0.50_rb0.10,1.25,0.3,-0.03,-0.09,0.5,35.0,0.5,0.1,0.04,129.0,0.10671462988620628,0.14704384624175873,0.7638963346292814,1.4280066857869635,-0.15960383801264144,0.668621953049487,2.9742895714928985,0.6201550387596899,0.3355153123917836,0.704766296584007,False,0.7001377171036056
mx1.25_tv0.30_ds0.03_df0.09_mn0.75_rb0.05,1.25,0.3,-0.03,-0.09,0.75,35.0,0.5,0.05,0.04,129.0,0.1276107862058129,0.16877534209012257,0.797418569606435,1.4451906367405765,-0.20309845990407804,0.6283198123022822,3.6367347880317236,0.6201550387596899,0.3210326883001781,0.8618307389037532,False,0.8372340758451405
mx1.25_tv0.30_ds0.03_df0.09_mn0.75_rb0.10,1.25,0.3,-0.03,-0.09,0.75,35.0,0.5,0.1,0.04,129.0,0.12682813521379832,0.17015755140370226,0.7883764632925904,1.4086569956533468,-0.2011931366229791,0.6303800285765452,3.6096914679276484,0.6201550387596899,0.28303077815815525,0.8625623475806554,False,0.8320992271423687
mx1.25_tv0.30_ds0.03_df0.10_mn0.25_rb0.05,1.25,0.3,-0.03,-0.1,0.25,35.0,0.5,0.05,0.04,129.0,0.07964037645801847,0.12614234266347363,0.6704676328721954,1.274818557276545,-0.13248616164421612,0.6011222264245837,2.2790324980012038,0.5891472868217055,0.48236106308646115,0.5695956658066466,False,0.5225078456632132
mx1.25_tv0.30_ds0.03_df0.10_mn0.25_rb0.10,1.25,0.3,-0.03,-0.1,0.25,35.0,0.5,0.1,0.04,129.0,0.08334510961800778,0.1279928501221622,0.6896131998018428,1.2875995370311066,-0.12819033491259746,0.6501668762690574,2.3645221808455066,0.6046511627906976,0.40648603968985464,0.5853109245118072,False,0.5468140108055075
mx1.25_tv0.30_ds0.03_df0.10_mn0.50_rb0.05,1.25,0.3,-0.03,-0.1,0.5,35.0,0.5,0.05,0.04,129.0,0.10315364121070036,0.14908647751186785,0.7336500211162609,1.348876737301945,-0.1637830926315702,0.6298186189629739,2.8730092897018147,0.6124031007751938,0.38228500503719826,0.7140149264359894,False,0.6767746366660022
mx1.25_tv0.30_ds0.03_df0.10_mn0.50_rb0.10,1.25,0.3,-0.03,-0.1,0.5,35.0,0.5,0.1,0.04,129.0,0.10441996658081432,0.14880742240198006,0.7427136256230205,1.3454962181655081,-0.16257419307222365,0.6422911570868183,2.9086615017535093,0.6124031007751938,0.3196326646104331,0.7159767650231664,False,0.6850827960504032
mx1.25_tv0.30_ds0.03_df0.10_mn0.75_rb0.05,1.25,0.3,-0.03,-0.1,0.75,35.0,0.5,0.05,0.04,129.0,0.12711049270972308,0.1705991701005318,0.7881074208256542,1.4184500329914007,-0.20654414137714272,0.6154156291348083,3.6194267999795837,0.6201550387596899,0.3231901375192969,0.867594082140436,False,0.83395172977312
mx1.25_tv0.30_ds0.03_df0.10_mn0.75_rb0.10,1.25,0.3,-0.03,-0.1,0.75,35.0,0.5,0.1,0.04,129.0,0.1272573843593816,0.17214431955374535,0.7834787709641337,1.3936912777714918,-0.20434100476025874,0.6227696908346183,3.6245008508699277,0.6201550387596899,0.2757464941844535,0.8716722696944798,False,0.8349154625280681
mx1.25_tv0.30_ds0.04_df0.08_mn0.25_rb0.05,1.25,0.3,-0.04,-0.08,0.25,35.0,0.5,0.05,0.04,129.0,0.07474139080775455,0.11404867662896392,0.6888873958359054,1.3786562342398807,-0.12469738291910515,0.5993821927781875,2.170289804171666,0.5736434108527132,0.5525358765915789,0.5191156682632183,False,0.4903663798402365
mx1.25_tv0.30_ds0.04_df0.08_mn0.25_rb0.10,1.25,0.3,-0.04,-0.08,0.25,35.0,0.5,0.1,0.04,129.0,0.08726193794627757,0.12165865752061399,0.7487945562730369,1.4975558618483775,-0.1221626662279025,0.7143093765118442,2.458060042189602,0.5891472868217055,0.4558130522394673,0.5425747604544557,False,0.5725116986198753
mx1.25_tv0.30_ds0.04_df0.08_mn0.50_rb0.05,1.25,0.3,-0.04,-0.08,0.5,35.0,0.5,0.05,0.04,129.0,0.10537542482486728,0.14600578017401372,0.7598229759545513,1.4389281756516357,-0.16180735470639807,0.6512400194420866,2.935826613267,0.6046511627906976,0.41576338633707094,0.6918304906718793,False,0.6913514056542822
mx1.25_tv0.30_ds0.04_df0.08_mn0.50_rb0.10,1.25,0.3,-0.04,-0.08,0.5,35.0,0.5,0.1,0.04,129.0,0.10755208338553413,0.14777598440241535,0.7658124235871793,1.4545447398157876,-0.16252385572724315,0.6617618250826771,2.9985735266784186,0.6124031007751938,0.3615753952419478,0.6921655195239997,False,0.7056321163422578
mx1.25_tv0.30_ds0.04_df0.08_mn0.75_rb0.05,1.25,0.3,-0.04,-0.08,0.75,35.0,0.5,0.05,0.04,129.0,0.1275468540158411,0.16729747611682425,0.8026376333848173,1.459680181136487,-0.20434600246424184,0.624171025993818,3.6345188356683304,0.6201550387596899,0.3329198553234828,0.8582228555442045,False,0.8368146269131241
mx1.25_tv0.30_ds0.04_df0.08_mn0.75_rb0.10,1.25,0.3,-0.04,-0.08,0.75,35.0,0.5,0.1,0.04,129.0,0.128082393046828,0.16854315119472185,0.8008274998340598,1.4499912321783732,-0.2030955181503794,0.6306510070399046,3.653119040422376,0.6201550387596899,0.2897702679417601,0.857217936875711,False,0.8403282133349191
mx1.25_tv0.30_ds0.04_df0.09_mn0.25_rb0.05,1.25,0.3,-0.04,-0.09,0.25,35.0,0.5,0.05,0.04,129.0,0.06940507034328403,0.11849143456011178,0.6253226245810409,1.176018309359639,-0.12767118409460876,0.5436236127633348,2.057212089953771,0.5736434108527132,0.5465359415123113,0.5363448323078581,False,0.4553556298454921
mx1.25_tv0.30_ds0.04_df0.09_mn0.25_rb0.10,1.25,0.3,-0.04,-0.09,0.25,35.0,0.5,0.1,0.04,129.0,0.08176395102959999,0.12273098755081384,0.7018287626255066,1.3516987215223917,-0.12507708407241058,0.6537084841397852,2.3276861725907847,0.6046511627906976,0.4310136949482278,0.5532619976281465,False,0.5364402807401261
mx1.25_tv0.30_ds0.04_df0.09_mn0.50_rb0.05,1.25,0.3,-0.04,-0.09,0.5,35.0,0.5,0.05,0.04,129.0,0.10339305663393539,0.1480457903788593,0.7391173500924721,1.3851743803681984,-0.16898682824611155,0.6118409210175497,2.879719268575327,0.6046511627906976,0.40121654156899206,0.7048960647527329,False,0.6783454031864119
mx1.25_tv0.30_ds0.04_df0.09_mn0.50_rb0.10,1.25,0.3,-0.04,-0.09,0.5,35.0,0.5,0.1,0.04,129.0,0.10571699389356493,0.14942869619007987,0.7478190927147735,1.3997196940506038,-0.17048795849867615,0.6200848131710477,2.9455936297486915,0.6124031007751938,0.34221807884095945,0.7069312319135386,False,0.6935923859982723
mx1.25_tv0.30_ds0.04_df0.09_mn0.75_rb0.05,1.25,0.3,-0.04,-0.09,0.75,35.0,0.5,0.05,0.04,129.0,0.12879131371672647,0.17014280420398847,0.7985548717623804,1.4454428550524356,-0.20604592205963468,0.6250612117402214,3.6778738739378736,0.6201550387596899,0.323417487898197,0.8656802214523988,False,0.8449793291187582
mx1.25_tv0.30_ds0.04_df0.09_mn0.75_rb0.10,1.25,0.3,-0.04,-0.09,0.75,35.0,0.5,0.1,0.04,129.0,0.1311539215021258,0.172417785379241,0.8026321548293569,1.4391874477643687,-0.20393393284584693,0.6431196597442401,3.7614763342663187,0.6201550387596899,0.28426775431978457,0.8677990916454521,False,0.8604800231008726
mx1.25_tv0.30_ds0.04_df0.10_mn0.25_rb0.05,1.25,0.3,-0.04,-0.1,0.25,35.0,0.5,0.05,0.04,129.0,0.07795173560535429,0.12731232022060873,0.6531244305414252,1.228710725748633,-0.135339627239074,0.5759712598266178,2.241004085028774,0.5813953488372093,0.5052605432721815,0.5690665417136209,False,0.5114289415536932
mx1.25_tv0.30_ds0.04_df0.10_mn0.25_rb0.10,1.25,0.3,-0.04,-0.1,0.25,35.0,0.5,0.1,0.04,129.0,0.07294587895355731,0.12554821775562647,0.6234290319800353,1.1411760105466646,-0.13520047183829798,0.5395386418532755,2.1316285207050054,0.5891472868217055,0.45195638848114067,0.5742834783570635,False,0.4785863120841039
mx1.25_tv0.30_ds0.04_df0.10_mn0.50_rb0.05,1.25,0.3,-0.04,-0.1,0.5,35.0,0.5,0.05,0.04,129.0,0.10391108889535938,0.15080255652122257,0.7315590252453003,1.3398917071156315,-0.1682247946192269,0.6176918755083627,2.8942865797836697,0.6046511627906976,0.3895413687239804,0.7174983242970825,False,0.6817441304770016
mx1.25_tv0.30_ds0.04_df0.10_mn0.50_rb0.10,1.25,0.3,-0.04,-0.1,0.5,35.0,0.5,0.1,0.04,129.0,0.10529215946796233,0.1511913320289534,0.7384717021458757,1.3401893133443843,-0.1640526384461798,0.6418193603299175,2.9334501345273263,0.6201550387596899,0.3317687845293883,0.7218126757851929,False,0.690805114888345
mx1.25_tv0.30_ds0.04_df0.10_mn0.75_rb0.05,1.25,0.3,-0.04,-0.1,0.75,35.0,0.5,0.05,0.04,129.0,0.12773519292898894,0.17223972069603538,0.785468048135703,1.4083572290385606,-0.20855824219089603,0.6124677288566294,3.641050359581593,0.6201550387596899,0.32432216173320594,0.87198822225459,False,0.8380502885729519
mx1.25_tv0.30_ds0.04_df0.10_mn0.75_rb0.10,1.25,0.3,-0.04,-0.1,0.75,35.0,0.5,0.1,0.04,129.0,0.13040290216346317,0.17387123008314778,0.7935079122669906,1.415362616162885,-0.20320086137100746,0.6417438453933098,3.7347160344883186,0.6201550387596899,0.27988024816654605,0.8725338039748299,False,0.855552704645731
mx1.25_tv0.35_ds0.02_df0.08_mn0.25_rb0.05,1.25,0.35,-0.02,-0.08,0.25,35.0,0.5,0.05,0.04,129.0,0.07258942872997132,0.10903957807141464,0.6969596740137021,1.4336883286636044,-0.11267559751849932,0.6442338033135652,2.1240280968868253,0.5891472868217055,0.5445954321836994,0.5229782579757122,False,0.4762476988492674
mx1.25_tv0.35_ds0.02_df0.08_mn0.25_rb0.10,1.25,0.35,-0.02,-0.08,0.25,35.0,0.5,0.1,0.04,129.0,0.07565348443307074,0.10966665857738542,0.7197554061374275,1.4742884280344093,-0.10915445249230427,0.6930865640904987,2.190171761967016,0.6124031007751938,0.463949471678884,0.5445160606071046,False,0.4963504810763517
mx1.25_tv0.35_ds0.02_df0.08_mn0.50_rb0.05,1.25,0.35,-0.02,-0.08,0.5,35.0,0.5,0.05,0.04,129.0,0.11168369067104145,0.1474852221588036,0.7923612169014074,1.5402730682345274,-0.15132231782710048,0.7380516785280161,3.121032334976167,0.6124031007751938,0.40292504363129117,0.6921692198078524,False,0.7327389347412749
mx1.25_tv0.35_ds0.02_df0.08_mn0.50_rb0.10,1.25,0.35,-0.02,-0.08,0.5,35.0,0.5,0.1,0.04,129.0,0.10868294107323395,0.14798660613771122,0.7718185674197806,1.4785073391513683,-0.15011277960301062,0.7240085844833309,3.0316508040916923,0.6124031007751938,0.35278180005039644,0.6953671510716527,False,0.7130514938041812
mx1.25_tv0.35_ds0.02_df0.08_mn0.75_rb0.05,1.25,0.35,-0.02,-0.08,0.75,35.0,0.5,0.05,0.04,129.0,0.13070649725652195,0.17079600982937185,0.806083846472174,1.4802880195127768,-0.1990298090004431,0.6567181967010327,3.7455128635469914,0.6201550387596899,0.32485322930630894,0.8560053258324564,False,0.8575445437741118
mx1.25_tv0.35_ds0.02_df0.08_mn0.75_rb0.10,1.25,0.35,-0.02,-0.08,0.75,35.0,0.5,0.1,0.04,129.0,0.1282667426345192,0.17023547070822725,0.795451606879396,1.451704777880377,-0.19677595258678637,0.6518415535452597,3.6595417702359385,0.6201550387596899,0.2888392505699156,0.8544994799303026,False,0.8415377016648017
mx1.25_tv0.35_ds0.02_df0.09_mn0.25_rb0.05,1.25,0.35,-0.02,-0.09,0.25,35.0,0.5,0.05,0.04,129.0,0.07210810960567904,0.11504463084668853,0.6623744902839597,1.3060534450912156,-0.1220890239969935,0.5906191010868818,2.1138041530488283,0.5891472868217055,0.5197994633254472,0.551627431680914,False,0.4730898406133381
mx1.25_tv0.35_ds0.02_df0.09_mn0.25_rb0.10,1.25,0.35,-0.02,-0.09,0.25,35.0,0.5,0.1,0.04,129.0,0.08106619971482965,0.11615533046696135,0.7291128467323015,1.4666184430785396,-0.11897034959533515,0.6813983483327367,2.31159692033545,0.6201550387596899,0.43176346676083327,0.5605381986164317,False,0.5318624453191507
mx1.25_tv0.35_ds0.02_df0.09_mn0.50_rb0.05,1.25,0.35,-0.02,-0.09,0.5,35.0,0.5,0.05,0.04,129.0,0.1090144824821655,0.14974662858381788,0.7665347980629924,1.4554535111182094,-0.15511573233708387,0.7027944931160485,3.0414108367208827,0.6046511627906976,0.39118184707170733,0.7043757018955573,False,0.7152266842670275
mx1.25_tv0.35_ds0.02_df0.09_mn0.50_rb0.10,1.25,0.35,-0.02,-0.09,0.5,35.0,0.5,0.1,0.04,129.0,0.10985105337634371,0.15076099950000152,0.7673648130971387,1.45884209466054,-0.15393422148475755,0.713623340650221,3.066164913569725,0.6124031007751938,0.3334571533845463,0.7113665990537582,False,0.7207152928736433
mx1.25_tv0.35_ds0.02_df0.09_mn0.75_rb0.05,1.25,0.35,-0.02,-0.09,0.75,35.0,0.5,0.05,0.04,129.0,0.13119757799950782,0.1727577868055295,0.8014051851765437,1.4649607814799126,-0.20108354018061025,0.6524530942794626,3.763037236473969,0.6201550387596899,0.31877243831892355,0.8638118252644127,False,0.8607664464380137
mx1.25_tv0.35_ds0.02_df0.09_mn0.75_rb0.10,1.25,0.35,-0.02,-0.09,0.75,35.0,0.5,0.1,0.04,129.0,0.13011963961762274,0.17274206809235837,0.7959457255256537,1.448257084533164,-0.19868057448552878,0.6549187808348129,3.7246677605008505,0.6201550387596899,0.2774137989684252,0.8633621267640353,False,0.8536942641264024
mx1.25_tv0.35_ds0.02_df0.10_mn0.25_rb0.05,1.25,0.35,-0.02,-0.1,0.25,35.0,0.5,0.05,0.04,129.0,0.07014307476651993,0.12253537781385912,0.6141958792083511,1.1288763074814494,-0.12831009848174868,0.5466683885095556,2.072525285428741,0.5968992248062015,0.4990055778814195,0.5676355973387294,False,0.4601975595101288
mx1.25_tv0.35_ds0.02_df0.10_mn0.25_rb0.10,1.25,0.35,-0.02,-0.1,0.25,35.0,0.5,0.1,0.04,129.0,0.07539039533658243,0.12071152361100475,0.6626004326526733,1.2197297085753391,-0.12333012858017778,0.6112893597412461,2.184420020872871,0.6201550387596899,0.4055261095187763,0.575034956396714,False,0.4946243953502747
mx1.25_tv0.35_ds0.02_df0.10_mn0.50_rb0.05,1.25,0.35,-0.02,-0.1,0.5,35.0,0.5,0.05,0.04,129.0,0.10716779276552058,0.15173631196070184,0.7474474231181618,1.3919176405322176,-0.15962877902637274,0.6713563394969968,2.9874078690120816,0.6124031007751938,0.3781827569559694,0.7126274658165801,False,0.7031108466935927
mx1.25_tv0.35_ds0.02_df0.10_mn0.50_rb0.10,1.25,0.35,-0.02,-0.1,0.5,35.0,0.5,0.1,0.04,129.0,0.10546612789266097,0.15176277049354048,0.7372789923280636,1.34947638358738,-0.15792358863258127,0.6678301120552311,2.93841735889469,0.6124031007751938,0.32091729280462283,0.7132178744261536,False,0.6919464940586283
mx1.25_tv0.35_ds0.02_df0.10_mn0.75_rb0.05,1.25,0.35,-0.02,-0.1,0.75,35.0,0.5,0.05,0.04,129.0,0.12945081216201815,0.17458839491014028,0.7859099264771425,1.421777539015925,-0.20408882438949882,0.6342866276448546,3.701039429981377,0.6201550387596899,0.323923136882711,0.86930394994165,False,0.8493061935459905
mx1.25_tv0.35_ds0.02_df0.10_mn0.75_rb0.10,1.25,0.35,-0.02,-0.1,0.75,35.0,0.5,0.1,0.04,129.0,0.13186818184057558,0.17578546791436944,0.7940213237212338,1.4395035733390278,-0.2002098377026108,0.6586498613342414,3.787088064337363,0.6201550387596899,0.27303107277584926,0.8704789934630964,False,0.8651661716009718
mx1.25_tv0.35_ds0.03_df0.08_mn0.25_rb0.05,1.25,0.35,-0.03,-0.08,0.25,35.0,0.5,0.05,0.04,129.0,0.0680225181196783,0.10608892358871315,0.6731138461320009,1.3706060032439875,-0.1224996330977628,0.5552875253543971,2.028800771424646,0.5658914728682171,0.5566725722220647,0.5162064460243108,False,0.4462849245575291
mx1.25_tv0.35_ds0.03_df0.08_mn0.25_rb0.10,1.25,0.35,-0.03,-0.08,0.25,35.0,0.5,0.1,0.04,129.0,0.07497423358624133,0.10951633549038944,0.7150092009304218,1.4118997286329553,-0.11626705114713287,0.644845060113922,2.1753497250807685,0.5891472868217055,0.46737647958920076,0.549091379136757,False,0.49189402428362383
mx1.25_tv0.35_ds0.03_df0.08_mn0.50_rb0.05,1.25,0.35,-0.03,-0.08,0.5,35.0,0.5,0.05,0.04,129.0,0.11075705200480912,0.14897583918803803,0.780258643164162,1.506833904240282,-0.15354542206295974,0.7213308642923546,3.093179343130964,0.6046511627906976,0.4161933637969251,0.6937318589698656,False,0.7266594058046367
mx1.25_tv0.35_ds0.03_df0.08_mn0.50_rb0.10,1.25,0.35,-0.03,-0.08,0.5,35.0,0.5,0.1,0.04,129.0,0.11010917623603622,0.14961325530769348,0.7736135985827628,1.4855142339069323,-0.15298963187824588,0.7197165904919929,3.073839556896862,0.6124031007751938,0.3603130071667471,0.6967075566473364,False,0.7224087959098257
mx1.25_tv0.35_ds0.03_df0.08_mn0.75_rb0.05,1.25,0.35,-0.03,-0.08,0.75,35.0,0.5,0.05,0.04,129.0,0.13084467262464328,0.17183288587257942,0.8029219710689364,1.4738962024109603,-0.2006992995679221,0.6519438428850216,3.750436196881265,0.6124031007751938,0.3287237442521431,0.8598059549305986,False,0.8584510903919428
mx1.25_tv0.35_ds0.03_df0.08_mn0.75_rb0.10,1.25,0.35,-0.03,-0.08,0.75,35.0,0.5,0.1,0.04,129.0,0.12878614655602405,0.17169391190340777,0.792805394132691,1.4446343656670926,-0.1987722627873656,0.6479080368159394,3.6776928925500063,0.6124031007751938,0.29428682009975543,0.8602293809417546,False,0.8449454281990627
mx1.25_tv0.35_ds0.03_df0.09_mn0.25_rb0.05,1.25,0.35,-0.03,-0.09,0.25,35.0,0.5,0.05,0.04,129.0,0.06814467086317677,0.11265427754896008,0.6410412849880495,1.2652819635287986,-0.1263465567720441,0.5393472731205818,2.0312965890272365,0.5813953488372093,0.5473687410477694,0.5377497355058972,False,0.4470863492831001
mx1.25_tv0.35_ds0.03_df0.09_mn0.25_rb0.10,1.25,0.35,-0.03,-0.09,0.25,35.0,0.5,0.1,0.04,129.0,0.07461245619273105,0.11497780968138686,0.6830927592805557,1.3527758889174968,-0.12700270010411563,0.5874871646946439,2.167492512403071,0.5891472868217055,0.4616099780881538,0.5587930501994268,False,0.4895204603340315
mx1.25_tv0.35_ds0.03_df0.09_mn0.50_rb0.05,1.25,0.35,-0.03,-0.09,0.5,35.0,0.5,0.05,0.04,129.0,0.1098931151835052,0.15251116708465426,0.7605378218736074,1.4403698036661843,-0.158120824317598,0.6949945755580954,3.067414330662732,0.6124031007751938,0.398031760723108,0.707388547587059,False,0.7209912537018325
