month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,regime,accelerator_asset,sleeve_used,brake_used,early_guard_used,w_KODEX200,w_BOND,w_GLD,w_USO,base_w_KODEX200,base_w_BOND,base_w_GLD,base_w_USO
2013-11,-0.015121693094516938,-0.015040614808111731,1.804820047364841,-0.08490640945102124,0.02618327221391275,7.854981664173825e-05,2.528469763469751e-06,Goldilocks,OFF_DD,0.0,0.0,0.35,0.12653609853721678,0.6504843222932359,0.2229795791695474,0.0,0.16774784390341044,0.6130528035280552,0.21919935256853443,0.0
2013-12,-0.0010116883065924363,-0.0009805738226257117,1.8029941320274183,-0.08583219893601735,0.008889852561921305,2.6669557685763914e-05,4.4449262809606455e-06,Goldilocks,OFF_DD,0.0,0.0,0.35,0.1286379737849626,0.650298637878782,0.22106338833625544,0.0,0.17098149813071173,0.6127671351981261,0.21625136667116224,0.0
2014-01,0.006709110920024074,0.006729996173194999,1.8150906196473429,-0.07969894575916459,0.005967215191692812,1.790164557507844e-05,2.983607595846427e-06,Goldilocks,OFF_DD,0.0,0.0,0.35,0.12592543067294817,0.6506436604315146,0.2234309088955373,0.0,0.16680835488145873,0.613297939125407,0.2198937059931343,0.0
2014-02,0.020619508058557248,0.020652548506474765,1.8525168953061728,-0.06072279075494702,0.009440127976432837,2.8320383929298513e-05,4.720063988216422e-06,Slowdown,OFF_DD,0.0,0.0,0.35,0.12073876066989657,0.6556296302012969,0.22363160912880653,0.0,0.15882886256907164,0.6209686618481491,0.22020247558277928,0.0
2014-03,-0.010220367035685836,-0.010161977762248486,1.8335834926963346,-0.07032254858168607,0.018881634733548307,5.664490420064492e-05,1.7443692367055397e-06,Goldilocks,OFF_DD,0.0,0.0,0.32904167469924034,0.13899467135566881,0.6308783391101623,0.23012698953416882,1.533785340344541e-19,0.1826381505375563,0.5871725835581688,0.2301892659042749,2.285962156676446e-19
2014-04,-0.006100633029144108,-0.006046737260952547,1.822397472679098,-0.07599416954825922,0.017208421192947986,5.162526357884396e-05,2.270504612717314e-06,Goldilocks,BRAKE_DD,0.0,0.05460304682711317,0.35,0.1239759413128707,0.6512374272308532,0.22478663145627614,0.0,0.2184121873084527,0.5596083796818917,0.22197943300965556,0.0
2014-05,-0.00024496033578536475,-7.689672007455711e-05,1.821951057582256,-0.07622051432675436,0.055093990977606665,0.00016528197293282,2.781642777987592e-06,Goldilocks,OFF_DD,0.0,0.0,0.35,0.1734371545560701,0.6022114510805794,0.2243513943633505,2.188214601634959e-18,0.2399033147016463,0.5387868478162761,0.2213098374820777,3.3664840025153214e-18
2014-06,0.017172719962598115,0.017242337299838373,1.8532389128796756,-0.06035670791209469,0.022080506585281115,6.624151975584335e-05,3.3758174844118056e-06,Goldilocks,OFF_DD,0.0,0.0,0.35,0.15473563812879107,0.6226277665453747,0.22263659532583424,0.0,0.2111317509673709,0.5701965639159611,0.2186716851166681,0.0
2014-07,0.007252689936009339,0.007285364317089752,1.8666798800921387,-0.053541766464130225,0.010219240143684749,3.065772043105425e-05,2.0166606493586816e-06,Goldilocks,OFF_DD,0.0,0.0,0.32724786876926387,0.16171793370886706,0.6108499490861442,0.22743211720498863,8.629350516264029e-20,0.21606106249636062,0.5577559195328359,0.22618301797080348,1.2826938950720903e-19
2014-08,-0.007894571505940178,-0.007868409445850228,1.8519432423000515,-0.06101364866616488,0.008221223295066402,2.4663669885199206e-05,1.498390204750691e-06,Goldilocks,OFF_DD,0.0,0.0,0.293854655674238,0.16083445100005966,0.6178130168834264,0.22135253211651393,1.3751009556113434e-18,0.20695699460553135,0.5752890223837087,0.21775398301075993,1.9473341666286993e-18
2014-09,0.0024286028053010817,0.0025076920516953873,1.8564408768535599,-0.058733223779176114,0.025273542796109036,7.582062838832711e-05,3.2686180059787185e-06,Slowdown,OFF_DD,0.0,0.0,0.3304668784642078,0.13483885837864504,0.6444777638628238,0.22068337775853106,0.0,0.17671345994659607,0.6072016428941689,0.216084897159235,0.0
2014-10,-0.006429520777283189,-0.006387176098802692,1.844504851664032,-0.06478511807385423,0.014041412529878162,4.212423758963449e-05,2.2044089086251108e-07,Goldilocks,BRAKE_DD,0.0,0.049106117108659295,0.3192927965179629,0.11620857846448034,0.6650177296435209,0.21873696757789035,3.672431410847157e-05,0.19635253478696288,0.5901216065363571,0.21345392502900573,7.193364767429098e-05
2014-11,0.014287115859295546,0.01432144820819651,1.870857506182789,-0.05142359470243796,0.01109048196365557,3.327144589096671e-05,1.0609030099967e-06,Goldilocks,BRAKE_DD,0.0,0.043983522371903526,0.34894707856188567,0.10335415613419364,0.6828588226373814,0.21378702122842505,6.861438871714276e-19,0.1759340894876141,0.618968615404274,0.2050972951081119,1.405198388800305e-18
2014-12,-0.0033069558824591326,-0.003280876042731232,1.864670662947475,-0.05456049502589866,0.008611022004169203,2.583306601250761e-05,2.4677371539265357e-07,Slowdown,BRAKE_DD,0.0,0.037248881309987984,0.28347561404194593,0.094242976126888,0.6842781519382946,0.22147887193481738,0.0,0.14899552523995194,0.6328967818917713,0.21810769286827672,0.0
2015-01,0.03180189827897831,0.0318145617002706,1.9239707296943256,-0.02449372405978467,0.0036181203692248485,1.0854361107674546e-05,1.8090601846124378e-06,Slowdown,BRAKE_DD,0.0,0.035185579407571534,0.29884642562690333,0.08895380558536678,0.686748973564821,0.2242972208498122,1.6431320117019343e-18,0.14074231763028613,0.637391106142511,0.2218665762272029,3.1246259911433588e-18
2015-02,-0.008745270121633779,-0.008506698232622992,1.907145085957032,-0.03302478994823077,0.07325354438751364,0.00021976063316254092,1.881125584824514e-05,Slowdown,GLD+KODEX200|BRAKE,0.0005062759402153297,4.129285617864714e-18,0.15151924789294488,0.161636960455742,0.6393732011142664,0.19898983842999152,1.0510858100132095e-17,0.1814721854856311,0.6254813756280859,0.19304643888628298,1.6517142471458857e-17
2015-03,0.008523339754295029,0.008570306221084576,1.9234003314853778,-0.024782931698978827,0.015226569767599457,4.567970930279837e-05,1.2867574867489601e-06,Slowdown,OFF_DD,0.0,0.0,0.19332147074633074,0.15188935244926952,0.6587814478026008,0.18932919974812965,0.0,0.1763072571716226,0.6441103488225502,0.17958239400582712,0.0
2015-04,-0.005715040643856752,-0.005631917588549081,1.9124080204165312,-0.030356336880902113,0.027247906753554846,8.174372026066454e-05,1.3793350470057141e-06,Slowdown,KODEX200|BRAKE,0.00021706830102117408,9.49053393474992e-19,0.15293636532499624,0.18033093844042125,0.6364745193824382,0.1831945421771407,2.4117258509327196e-18,0.20364497122618133,0.6216111581917902,0.17474387058202856,3.796213573899968e-18
2015-05,0.009116581930349784,0.009193284959408358,1.9298426448189165,-0.02151650098283242,0.024053094495088967,7.21592834852669e-05,4.543745573306543e-06,Slowdown,OFF_DD,0.0,0.0,0.18024605071642033,0.16524138027856483,0.6501126457518946,0.18464597396954063,5.112427628315716e-19,0.19058045146263647,0.6347459377180394,0.1746736108193241,6.236539186891017e-19
2015-06,-0.009891904393132077,-0.009853747012650476,1.9107528258825788,-0.031195566205367453,0.01220836328736515,3.6625089862095456e-05,1.5322906195070207e-06,Slowdown,OFF_TREND,0.0,0.0,0.13693085481587883,0.14708090362542048,0.6563278712587012,0.1965912251158784,1.2325469309160312e-17,0.16248334408329462,0.6462259239638146,0.19129073195289073,1.4280975490707504e-17
2015-07,-0.006978653947361139,-0.006921749420474011,1.8974183431318017,-0.037956517091489506,0.01625843625346496,4.8775308760394876e-05,8.129218126732493e-06,Slowdown,OFF_DD,0.0,0.0,0.1843582744063005,0.14998260183905954,0.6716649273324329,0.17835247082850764,9.326818098898394e-18,0.17258151919126372,0.6607398234410036,0.1666786573677327,1.1434944787933051e-17
2015-08,0.010998302378752198,0.011152163130834364,1.9182867238085561,-0.02737567196495383,0.04944626000689403,0.0001483387800206821,5.521972061484901e-06,Slowdown,BRAKE_DD,0.0,0.036642371606396044,0.21748693374829856,0.09689375036878067,0.7174706256768566,0.1856356239543628,4.247947263447529e-18,0.14656948642558418,0.6801252551180249,0.173305258456391,7.2381279353294e-18
2015-09,0.003265122169194234,0.00334015874784834,1.9245501643173344,-0.02419993470918891,0.024184420432322072,7.255326129696622e-05,2.4833173571396776e-06,Slowdown,BRAKE_DD,0.0,0.02338596109311803,0.16564079262827375,0.06681891551525364,0.7330845383865942,0.20009654609815217,5.833700626356091e-18,0.09354384437247211,0.7122961794897266,0.19415997613780137,9.322444617480831e-18
2015-10,0.0008442277056474766,0.0009064997528595262,1.9261749228869596,-0.023376137258897756,0.017855764746587934,5.3567294239763804e-05,8.704752972285873e-06,Slowdown,BRAKE,0.0,0.023571180086653234,0.15007968007502562,0.06760485876452378,0.7547186464047184,0.17767649483075781,2.426458385810292e-18,0.09428472034661294,0.7372781155364743,0.16843716411691279,3.806566064960826e-18
2015-11,-0.013750063177694971,-0.013629474100585104,1.899689896005972,-0.03680477707243246,0.0387842072344438,0.0001163526217033314,4.23645540653643e-06,Slowdown,KODEX200,0.0016238627411022458,0.0,0.14604307256859897,0.10177172920847218,0.7162889628866002,0.18193930790492763,0.0,0.1090018287257909,0.7172781668468583,0.17372000442735078,0.0
2015-12,0.007811948313459221,0.007965017531032013,1.9145301752851716,-0.029280345775151373,0.04949142290096494,0.00014847426870289482,4.5949488698974195e-06,Slowdown,BRAKE_DD,0.0,1.1310939164455024e-18,0.21184340765491902,0.15087376547153897,0.6817179782018571,0.16740825632660405,2.674437380423817e-18,0.17798695900188968,0.6714284062710957,0.15058463472701472,4.52437566578201e-18
2016-01,0.015400324482134254,0.015453719069785214,1.9440145612154007,-0.014330948118903453,0.01614258535300364,4.8427756059010926e-05,4.966831591949106e-06,Slowdown,BRAKE_DD,0.0,3.77989514018517e-19,0.1749736942982417,0.13174112646142785,0.6885981854450436,0.17966068809352861,9.355538770341002e-19,0.149076994147356,0.6819384080993074,0.1689845977533367,1.511958056074068e-18
2016-02,0.032878561743682755,0.03297637019167831,2.00793096399694,0.0,0.03141832373980878,9.425497121942634e-05,3.5534767761289806e-06,Slowdown,BRAKE,0.0,0.031667648419284954,0.0,0.09500294525785485,0.708369648434741,0.19662740630740408,0.0,0.12667059367713981,0.6767020000154561,0.19662740630740408,0.0
2016-03,-0.021440094402864217,-0.020966835712131256,1.9648807345744115,-0.021440094402864207,0.14755682075968116,0.0004426704622790435,3.0588228453918244e-05,Slowdown,GLD|BRAKE,0.1,2.795208725939191e-18,0.0,0.18054809843440967,0.5428572045065874,0.27659469705900297,8.385626177817573e-18,0.18054809843440967,0.6428572045065873,0.17659469705900294,1.1180834903756764e-17
2016-04,0.015034333766245375,0.015171640043692744,1.9944214073488684,-0.006728098171851382,0.039230364984962345,0.00011769109495488703,1.961518249248115e-05,Stagflation,BRAKE,0.0,1.6644197413547e-19,0.1365564625740346,0.20558854532115825,0.5787665933709989,0.21564486130784277,4.3113974077107367e-19,0.23019539040733047,0.5564300611363243,0.2133745484563453,6.6576789654188e-19
2016-05,-0.008139697400927518,-0.007884529510976556,1.9781874206031165,-0.014813030889576417,0.07290511141456099,0.00021871533424368297,3.6452555707280555e-05,Slowdown,GLD,0.07308760731259448,0.0,0.0,0.20184231284869278,0.49830298497302605,0.29985470217828125,2.3191766231725806e-18,0.20184231284869278,0.5713905922856205,0.2267670948656868,2.3191766231725806e-18
2016-06,0.026178100071357385,0.026351980300581272,2.0299726088595653,0.0,0.04968006549253963,0.0001490401964776189,2.484003274626985e-05,Slowdown,OFF_TREND,0.0,0.0,0.0,0.22999333426486032,0.5254350329093699,0.24457163282576974,5.149960338491243e-19,0.22999333426486032,0.5254350329093699,0.24457163282576974,5.149960338491243e-19
2016-07,0.00042129064722327796,0.0007522475988113297,2.030827817333797,0.0,0.10050410236318959,0.00030151230708956876,2.944464449848294e-05,Slowdown,GLD,0.1,0.0,0.0,0.2675068180317177,0.4193502329423026,0.3131429490259798,0.0,0.26750681803171766,0.5193502329423025,0.21314294902597974,0.0
2016-08,-0.005366340093023797,-0.005136396454585232,2.0199297045956106,-0.005366340093023836,0.06569818241101853,0.0001970945472330556,3.284909120550929e-05,Slowdown,KODEX200,0.045486550291241795,0.0,0.0,0.32099541518709285,0.44086998370188346,0.23813460111102372,0.0,0.275508864895851,0.4863565339931253,0.23813460111102372,0.0
2016-09,0.006290958971793423,0.006549931781327891,2.0326369994931284,0.0,0.08075161370735232,0.00024225484112205695,1.6717968412410968e-05,Goldilocks,KODEX200,0.07853463962790466,0.0,0.0,0.40666927566421474,0.39372449027158396,0.19960623406420136,0.0,0.3281346360363101,0.4722591298994886,0.19960623406420136,0.0
2016-10,-0.006258207398633295,-0.006182698380413604,2.0199163355841647,-0.006258207398633253,0.02516390615070767,7.5491718452123e-05,1.7299767568160208e-08,Goldilocks,KODEX200,0.09437045165683797,0.0,0.0,0.4349007136756542,0.36799093396460725,0.1971083523597386,0.0,0.34053026201881625,0.4623613856214452,0.1971083523597386,0.0
2016-11,-0.023741747261782475,-0.02347717271425355,1.9719599924547797,-0.029851373882045618,0.08257532898137568,0.00024772598694412703,1.6848560584795474e-05,Overheating,OFF_TREND,0.0,0.0,0.0,0.35003024498167845,0.4146648318813664,0.23530492313695517,0.0,0.35003024498167845,0.4146648318813664,0.23530492313695517,0.0
2016-12,0.014482328695108005,0.014650272729445022,2.0005185652391124,-0.015801362595498025,0.05562394682731232,0.00016687184048193697,1.072193855081574e-06,Overheating,OFF_DD,0.0,0.0,0.1777717320220235,0.3016277181547258,0.4715682737785505,0.22582352333560154,0.0009804847311222244,0.3560314610363963,0.41785552759893224,0.22492053870311557,0.0011924726615559352
2017-01,0.00974998920071477,0.009815944897916196,2.020023599646023,-0.0062054365094458275,0.0188444849146931,5.65334547440793e-05,9.42224245734659e-06,Overheating,KODEX200+USO,0.032221434496035796,0.0,0.1089266767179403,0.30444198860000404,0.45146880837214853,0.22802267841494855,0.016066524612898887,0.3075655277157282,0.45086442535701254,0.22778096646663326,0.013789080460626046
2017-02,0.008317748292653776,0.008561270077519055,2.036825647493099,0.0,0.08040974652673637,0.0002412292395802091,2.2925452850690585e-06,Overheating,KODEX200,0.0751782539622167,0.0,0.0,0.38847532677630725,0.36680143995882064,0.22773477472692913,0.01698845853794291,0.3132970728140905,0.4419796939210373,0.22773477472692913,0.01698845853794291
2017-03,0.014063562574883282,0.0143645513366793,2.0654706724407452,0.0,0.09975594225221451,0.00029926782675664354,1.7209350393762174e-06,Overheating,KODEX200,0.1,0.0,0.0,0.48840685133714795,0.26842131719483947,0.2300167651410699,0.013155066326942765,0.3884068513371479,0.36842131719483945,0.23001676514106986,0.013155066326942763
2017-04,0.020344049070833956,0.020382241416715775,2.107490709155248,0.0,0.01235739090725347,3.707217272176041e-05,1.1201731600587323e-06,Overheating,KODEX200|BRAKE,0.1,0.0028486134796977566,0.0,0.5114178378822569,0.2553006921387245,0.22473562953992532,0.00854584043909327,0.4114178378822569,0.3524520786590268,0.22473562953992532,0.011394453918791026
2017-05,0.026012705761333535,0.026064094197661064,2.162312244867248,0.0,0.015213688573821115,4.5641065721463345e-05,5.747370606065713e-06,Overheating,KODEX200|BRAKE,0.1,0.0020543129591015126,0.0,0.5007761344966466,0.2523817857656307,0.24067914086041822,0.006162938877304539,0.40077613449664645,0.35032747280652915,0.2406791408604182,0.00821725183640605
2017-06,0.012759699701953292,0.012787759712938192,2.18990269977361,0.0,0.009023894156543786,2.7071682469631357e-05,9.883285152687133e-07,Overheating,KODEX200|BRAKE,0.1,0.0013688448819752206,0.0,0.5257388095956095,0.23936825868474026,0.23078639707372467,0.004106534645925663,0.4257388095956094,0.33799941380276505,0.23078639707372464,0.0054753795279008826
2017-07,0.004148280626905448,0.00417157432571082,2.1989870307178894,0.0,0.006655342515820373,1.996602754746112e-05,3.3276712579101697e-06,Overheating,KODEX200|BRAKE,0.1,0.0009403848719040238,0.0,0.5369621766419388,0.23965349030460012,0.2205631784377491,0.0028211546157120714,0.4369621766419388,0.3387131054326961,0.2205631784377491,0.003761539487616095
2017-08,0.0035006505487693382,0.0035616835534975763,2.2066849158737085,0.0,0.01996662715816733,5.9899881474501996e-05,1.133123253736254e-06,Overheating,KODEX200|BRAKE,0.1,0.0009769036328899292,0.0,0.5164314346426561,0.25655253688670077,0.22408531757197345,0.0029307108986697875,0.41643143464265603,0.35557563325381086,0.22408531757197345,0.003907614531559717
2017-09,0.010967371774146677,0.011265408591808275,2.230886449734497,0.0,0.09519131245948521,0.00028557393737845563,1.2462880283143478e-05,Overheating,GLD|BRAKE,0.025,0.0008360657146657672,0.0,0.411799875997761,0.32588488232482876,0.2598070445334129,0.0025081971439973017,0.411799875997761,0.350048816610163,0.23480704453341292,0.003344262858663069
2017-10,0.015936368604696067,0.016209387904351162,2.2664386785126878,0.0,0.09097385451302122,0.00027292156353906364,9.773611603167143e-08,Overheating,KODEX200,0.1,0.0,0.0,0.5145554689112508,0.2312743320326793,0.2511340645940279,0.0030361344620420277,0.41455546891125084,0.3312743320326793,0.2511340645940279,0.0030361344620420277
2017-11,-0.021299640705111447,-0.02127840841169785,2.2181643489801997,-0.02129964070511159,0.006852727441675274,2.0558182325025824e-05,6.741110885663676e-07,Overheating,KODEX200+USO,0.1,0.0,0.0,0.5232614707546605,0.23129041150715837,0.24101742330826464,0.004430694429916421,0.42445308752808325,0.33129041150715843,0.2410174233082647,0.0032390776564936627
2017-12,0.005634987068325846,0.006065317470525884,2.2306636764021244,-0.015784676836719025,0.14150103785146648,0.00042450311355439946,5.827288645638473e-06,Overheating,OFF_TREND,0.0,0.0,0.13586823945504675,0.38835420490849504,0.3791909075996016,0.2298584608167513,0.0025964266751521297,0.4415539508640632,0.3256051774031871,0.22983620647948477,0.003004665253264997
2018-01,0.01403998766749781,0.014057387027540861,2.2619821669091458,-0.00196630583734414,0.005348166610260885,1.6044499830782657e-05,1.3548602122675502e-06,Overheating,KODEX200,0.036861292653123906,0.0,0.1088449164999232,0.38676951503264945,0.3825877079929655,0.22794055150366666,0.002702225470718427,0.3910409616996902,0.378237753098344,0.22768901223315166,0.003032272968813955
2018-02,-0.04034584655728752,-0.04006538693672045,2.1707205814877084,-0.042232820121033576,0.09191870042663844,0.00027575610127991533,4.703519287148627e-06,Overheating,KODEX200+GLD,0.09213477665062345,0.0,0.0,0.47398340872791483,0.28356875766893763,0.24032210894311312,0.0021257246600344458,0.39212982415165487,0.3757035343195611,0.23004091686874964,0.0021257246600344458
2018-03,0.010468282713468313,0.011089592562839817,2.193444298226666,-0.032206642508379346,0.20074771001805733,0.000602243130054172,1.906671931733048e-05,Goldilocks,OFF_DD,0.0,0.0,0.23844081859306446,0.2912509408623367,0.4966539290210983,0.2120951301165651,0.0,0.3667855456967111,0.42672525992493043,0.20648919437835847,0.0
2018-04,0.00035961527486173876,0.0006482466099067513,2.1942330943008668,-0.03185860923411554,0.09545756608804343,0.0002863726982641303,2.25863678088227e-06,Overheating,BRAKE_DD,0.0,0.07878317048072746,0.18931254829105879,0.20107121055826901,0.5852214711872296,0.21370731825450145,7.966785136223628e-19,0.31513268192290983,0.47496468323446783,0.20990263484262234,9.827196806154488e-19
2018-05,-0.003992762948002972,-0.0038977268929959144,2.1854720417026603,-0.03572416830759373,0.03091358014627489,9.274074043882467e-05,2.2953145682329673e-06,Stagflation,BRAKE_DD,0.0,0.06752570021947878,0.18760718524716613,0.17395254027073356,0.6108593135473066,0.21518814618195992,0.0,0.2701028008779151,0.5181295782729843,0.2117676208491005,0.0
2018-06,-0.006307838696065233,-0.006021523978625095,2.1716864365888395,-0.04180666471242356,0.09441737663953331,0.0002832521299185999,3.0625875215383183e-06,Overheating,OFF_DD,0.0,0.0,0.20654842470720924,0.2571467748966887,0.5209009929564101,0.21901588896458632,0.0029363431823148127,0.31107046900782787,0.4690722644666494,0.2161565451787522,0.003700721346770629
2018-07,-0.005907575497021592,-0.005623946273864727,2.158857035008833,-0.04746726418137792,0.08939334200325916,0.00026818002600977747,1.544919714708784e-05,Overheating,BRAKE_DD,0.0,0.0646639612929846,0.23635265709087536,0.15995901952464228,0.586500743336673,0.2431242054101206,0.010416031728564118,0.2586558451719384,0.4805180970184346,0.24718621236881902,0.013639845440807936
2018-08,0.0031847179691192346,0.003245194673915583,2.165732385800985,-0.044433716061441975,0.01757749120516315,5.2732473615489454e-05,7.744231180858805e-06,Overheating,BRAKE_DD,0.0,0.06084712070051908,0.26408959448875174,0.14753856753117017,0.5884261167294621,0.25630527643947304,0.0077300392998946215,0.2433884828020763,0.48036225168343094,0.26574521605140017,0.010504049463092515
2018-09,-0.0019193273689332001,-0.0018792216625025254,2.1615756363591325,-0.046267760583034945,0.012661672904622025,3.798501871386608e-05,2.1206877168085393e-06,Stagflation,BRAKE_DD,0.0,0.05619691991292587,0.2492252087010656,0.13903495289286283,0.6076720472550626,0.24534939614744972,0.007943603704624864,0.2247876796517035,0.5141870380372393,0.25044474098669905,0.010580541324358315
2018-10,-0.005507106673821774,-0.005314703765580678,2.1496716087461687,-0.05152006576376711,0.06337548129077808,0.00019012644387233425,2.2764643687611663e-06,Stagflation,OFF_DD,0.0,0.0,0.25821202685687117,0.20374210063815532,0.5484772411534224,0.240088133659827,0.007692524548595308,0.2572588208551213,0.48877117848137164,0.24359975360220681,0.010370247061300124
2018-11,0.0027086370298150943,0.0029311860539115273,2.1554942888675606,-0.048950977891858316,0.07337566963202229,0.00022012700889606685,2.4220152003661956e-06,Overheating,BRAKE_DD,0.0,0.04708989826150977,0.28394832224245875,0.11535381807888093,0.6253660713664551,0.24827345802893658,0.011006652525727507,0.18835959304603908,0.5407493491376304,0.25551974752180395,0.015371310294526557
2018-12,0.008862433082443609,0.008902827938961662,2.174597212762239,-0.04052236957530142,0.012071322843233064,3.621396852969919e-05,4.180887988353393e-06,Stagflation,BRAKE_DD,0.0,0.04806626040254385,0.27135979167010565,0.11360916841583805,0.6263492941199751,0.25501368631647425,0.005027851147712747,0.18306461394554055,0.5434056885656852,0.26432926982413957,0.009200427664634853
2019-01,0.017693857826764303,0.017712164003349448,2.2130742266753316,-0.023545508794606262,0.006031924480363993,1.8095773441091977e-05,2.104031440519627e-07,Stagflation,BRAKE_DD,0.0,0.044946939310920996,0.2300596109189769,0.11354077277429703,0.6204555842331706,0.26422204339772554,0.0017815995948067237,0.17670249744942348,0.5457645895573822,0.27444765319893394,0.003085259794260498
2019-02,-2.585255004282989e-05,9.636529401663374e-05,2.213017013063138,-0.023570752633204628,0.03493905896586371,0.00010481717689759114,1.7400667161872496e-05,Slowdown,GLD|BRAKE,0.001454491205393739,6.301925127571995e-19,0.14687299309357066,0.15627298964592304,0.6097565995785016,0.23397041077557545,1.6129027565501741e-18,0.17456877907462495,0.5922317617301447,0.23319945919523039,2.520770051028798e-18
2019-03,0.0024697626499885104,0.0025256460086109183,2.2184826398257904,-0.021159204147701782,0.016504250708899805,4.951275212669942e-05,6.370606495708712e-06,Slowdown,USO,0.0014292473667953734,0.0,0.14699668790270265,0.15307022352821636,0.6257278404115981,0.2199827833225027,0.0012191527376827949,0.17083214926187737,0.6109113182433868,0.21825653249473587,8.817612980917267e-19
2019-04,0.007698098204348325,0.007813250643035593,2.2355607370518116,-0.013623991574808203,0.03439894787255136,0.00010319684361765407,1.1955595069613092e-05,Slowdown,GLD+USO,0.005331509703324765,0.0,0.1351801003237387,0.18345130979511698,0.6192374051968158,0.19635817202547334,0.000953112982593902,0.2043110997388861,0.6088187018448286,0.18687019841628544,2.730093068119017e-19
2019-05,0.0020958110588552483,0.0021730415674451695,2.240246049967267,-0.011556733828161248,0.02206585959712041,6.619757879136122e-05,1.1032929798560174e-05,Slowdown,GLD+USO,0.023708470743480738,0.0,0.0,0.1846617717989535,0.59509725988819,0.2164380117747466,0.003802956538110011,0.1846617717989535,0.6188057306316707,0.19653249756937588,1.6078379257027819e-18
2019-06,0.019378765312774136,0.019535404261531504,2.2836592524124524,0.0,0.045937136410492574,0.00013781140923147772,1.8827539525891473e-05,Slowdown,GLD|BRAKE,0.050851407206902406,0.04272880181225465,0.0,0.12818640543676396,0.6047476751272896,0.26706591943594654,4.247023611123368e-18,0.1709152072490186,0.6128702805219373,0.21621451222904414,4.247023611123368e-18
2019-07,0.011248385965397832,0.011502363116592586,2.309346733097039,0.0,0.07324568207655985,0.00021973704622967955,3.42401049650741e-05,Slowdown,GLD,0.1,0.0,0.0,0.13866430806389854,0.5226825376953131,0.33865315424078846,0.0,0.13866430806389854,0.6226825376953131,0.23865315424078848,0.0
2019-08,0.0406622441779499,0.040769371878615214,2.4032499538497816,0.0,0.033867009485451946,0.00010160102845635583,5.526672208957584e-06,Slowdown,GLD|BRAKE,0.1,0.03570164104737886,0.0,0.10710492314213657,0.5580021668575876,0.3348929100002759,4.038653092508504e-18,0.14280656418951543,0.6223005258102088,0.23489291000027587,4.038653092508504e-18
2019-09,-0.017412315777825777,-0.017252661120662035,2.361403806760304,-0.01741231577782576,0.0456156163324983,0.0001368468489974949,2.280780816624914e-05,Slowdown,GLD|BRAKE,0.1,0.03554763955432765,0.0,0.10664291866298296,0.5788700516427107,0.3144870296943065,0.0,0.1421905582173106,0.6433224120883829,0.2144870296943064,0.0
2019-10,-0.005475383077520775,-0.005065603269427766,2.3484742163175754,-0.0227923597561962,0.11866667293403482,0.0003560000188021045,5.3779789290904934e-05,Slowdown,BRAKE,0.0,0.037016329807317415,0.1168203473113462,0.1039172252746731,0.7025564827606731,0.19352629196465398,0.0,0.14806531922926966,0.6632328559769973,0.18870182479373301,0.0
2019-11,0.0014028565974481455,0.0014517542929739528,2.3517687888658734,-0.021421477571003433,0.015865371279373486,4.759611383812046e-05,1.3015816876869868e-06,Slowdown,GLD+KODEX200,0.008830560975215201,0.0,0.14318256280536137,0.11894669192962273,0.6830311211796869,0.1980221868906905,0.0,0.12880929722496523,0.685683821406801,0.18550688136823384,0.0
2019-12,0.012150202710193092,0.012195203749288518,2.380343256378099,-0.009531550155649882,0.014108332497795686,4.232499749338706e-05,2.6760416020394224e-06,Slowdown,USO+KODEX200,0.012576511914691646,0.0,0.1364652400979168,0.12729946505422093,0.6743015430593751,0.19182769828358587,0.006571293602818325,0.1345484245112021,0.6796562832654051,0.18579529222339292,0.0
2020-01,0.010009203259526919,0.010224348322021966,2.4041685958586316,0.0,0.06256202848746838,0.00018768608546240514,2.745897703264108e-05,Slowdown,GLD+USO,0.06187379937740048,0.0,0.0,0.14211753318236828,0.6021533356782119,0.22607765745735947,0.029651473682060427,0.14211753318236828,0.6640271350556124,0.1938553317620194,0.0
2020-02,0.0031371582190627767,0.00358461610414395,2.411710853129142,0.0,0.13719473201684723,0.0004115841960505417,3.5873689030631454e-05,Slowdown,GLD|BRAKE,0.1,3.4778546987767133e-19,0.0,0.17485801613378513,0.48841748252588724,0.3367245013403277,1.043356409633014e-18,0.17485801613378513,0.5884174825258872,0.2367245013403277,1.3911418795106853e-18
2020-03,-0.031586352964884636,-0.03125875856679262,2.3355337028729615,-0.03158635296488477,0.10058314074213923,0.0003017494222264177,2.584497586559953e-05,Goldilocks,GLD,0.1,0.0,0.0,0.21570919976340305,0.39257290071983086,0.39171789951676617,0.0,0.21570919976340305,0.4925729007198309,0.2917178995167662,0.0
2020-04,0.02794383998490063,0.028646069835254136,2.4007974829453858,-0.004525156972941535,0.2107629188227989,0.0006322887564683968,6.994109388510778e-05,Slowdown,BRAKE_DD,0.0,0.04683006769023404,0.18627312952793534,0.12363430975310405,0.6112298274142756,0.2651358628326204,5.7483739344288e-19,0.18732027076093616,0.5395007903252769,0.2731789389137871,9.41900637346782e-19
