name,short_window,long_window,trend_rule,protect_fraction,vol_cap,dd_start,skew_limit,corr_limit,use_shape_flags,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection,MDD9Pass,MDD10Pass,ReturnRetention
s1_l9_either_p1.00_v0.22_dd0.05_shape0,1,9,either,1.0,0.22,-0.05,-0.75,0.6,False,129.0,0.09658178002174189,0.1325308826753422,0.7630807608761484,1.3657800269032445,-0.1393931775597449,0.6928730782419122,2.6942694470096176,0.6046511627906976,0.13919853470078813,0.7253371422208792,False,False,0.633657700451487
s1_l9_either_p1.00_v0.22_dd0.05_shape1,1,9,either,1.0,0.22,-0.05,-0.75,0.6,True,129.0,0.09658178002174189,0.1325308826753422,0.7630807608761484,1.3657800269032445,-0.1393931775597449,0.6928730782419122,2.6942694470096176,0.6046511627906976,0.13919853470078813,0.7253371422208792,False,False,0.633657700451487
s1_l6_either_p1.00_v0.18_dd0.05_shape0,1,6,either,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.10088203988066957,0.1281403226003224,0.8155379687534626,1.4996394849517678,-0.14073007988728548,0.7168477411614399,2.810046170443965,0.6124031007751938,0.15383749722478038,0.6928709470172872,False,False,0.6618710215658683
s1_l6_either_p1.00_v0.18_dd0.05_shape1,1,6,either,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.10088203988066957,0.1281403226003224,0.8155379687534626,1.4996394849517678,-0.14073007988728548,0.7168477411614399,2.810046170443965,0.6124031007751938,0.15383749722478038,0.6928709470172872,False,False,0.6618710215658683
s1_l6_either_p1.00_v0.22_dd0.05_shape0,1,6,either,1.0,0.22,-0.05,-0.75,0.6,False,129.0,0.0885888042893932,0.1316439595922014,0.7113645268372913,1.2580155364465126,-0.1450577489493795,0.6107140427245141,2.4904999201291553,0.6124031007751938,0.1473368614226713,0.7366031774908047,False,False,0.5812170577010173
s1_l6_either_p1.00_v0.22_dd0.05_shape1,1,6,either,1.0,0.22,-0.05,-0.75,0.6,True,129.0,0.0885888042893932,0.1316439595922014,0.7113645268372913,1.2580155364465126,-0.1450577489493795,0.6107140427245141,2.4904999201291553,0.6124031007751938,0.1473368614226713,0.7366031774908047,False,False,0.5812170577010173
s2_l9_either_p1.00_v0.18_dd0.05_shape0,2,9,either,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.09365652313785011,0.12396667736716023,0.7854162575796036,1.4181364957211857,-0.1458630044976239,0.6420855203169475,2.6180032859784954,0.6201550387596899,0.13817091540012016,0.7194581064207811,False,False,0.6144655552056706
s2_l9_either_p1.00_v0.18_dd0.05_shape1,2,9,either,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.09365652313785011,0.12396667736716023,0.7854162575796036,1.4181364957211857,-0.1458630044976239,0.6420855203169475,2.6180032859784954,0.6201550387596899,0.13817091540012016,0.7194581064207811,False,False,0.6144655552056706
s2_l6_either_p1.00_v0.18_dd0.05_shape0,2,6,either,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.08729348478767118,0.12372143712665658,0.7392237639102565,1.3217084755929462,-0.1458630044976239,0.5984621329330508,2.4588268456774727,0.6201550387596899,0.14317081750630167,0.7355025445728356,False,False,0.5727186724297335
s2_l6_either_p1.00_v0.18_dd0.05_shape1,2,6,either,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.08729348478767118,0.12372143712665658,0.7392237639102565,1.3217084755929462,-0.1458630044976239,0.5984621329330508,2.4588268456774727,0.6201550387596899,0.14317081750630167,0.7355025445728356,False,False,0.5727186724297335
s1_l12_either_p1.00_v0.18_dd0.05_shape0,1,12,either,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.08344864777110339,0.1264371284130307,0.697660114537455,1.2585485075731886,-0.14982448745024146,0.556976027025073,2.3669526370375293,0.6046511627906976,0.14973850975206343,0.7363100728320128,False,False,0.5474933081635059
s1_l12_either_p1.00_v0.18_dd0.05_shape1,1,12,either,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.08344864777110339,0.1264371284130307,0.697660114537455,1.2585485075731886,-0.14982448745024146,0.556976027025073,2.3669526370375293,0.6046511627906976,0.14973850975206343,0.7363100728320128,False,False,0.5474933081635059
s2_l12_either_p1.00_v0.22_dd0.05_shape0,2,12,either,1.0,0.22,-0.05,-0.75,0.6,False,129.0,0.098023424450985,0.13216059521904389,0.7746249857362385,1.4519568448972289,-0.14982448745024157,0.6542550294626551,2.732591765511065,0.6124031007751938,0.13605756118791523,0.7139109298689507,False,False,0.6431161003038942
s2_l12_either_p1.00_v0.22_dd0.05_shape1,2,12,either,1.0,0.22,-0.05,-0.75,0.6,True,129.0,0.098023424450985,0.13216059521904389,0.7746249857362385,1.4519568448972289,-0.14982448745024157,0.6542550294626551,2.732591765511065,0.6124031007751938,0.13605756118791523,0.7139109298689507,False,False,0.6431161003038942
s2_l12_either_p1.00_v0.18_dd0.05_shape0,2,12,either,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.09218927269700594,0.12500542254984734,0.7688709999736263,1.4379672567574955,-0.14982448745024157,0.6153151214858856,2.5804918781343265,0.6124031007751938,0.13560253161241223,0.7175664832966803,False,False,0.6048391583829733
s2_l12_either_p1.00_v0.18_dd0.05_shape1,2,12,either,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.09218927269700594,0.12500542254984734,0.7688709999736263,1.4379672567574955,-0.14982448745024157,0.6153151214858856,2.5804918781343265,0.6124031007751938,0.13560253161241223,0.7175664832966803,False,False,0.6048391583829733
s1_l12_either_p1.00_v0.22_dd0.05_shape0,1,12,either,1.0,0.22,-0.05,-0.75,0.6,False,129.0,0.09836746915045547,0.13526691230208016,0.7622236968389021,1.4097433535463637,-0.14982448745024168,0.6565513476768899,2.7418100469865174,0.6046511627906976,0.1595527681259725,0.7035315621302491,False,False,0.6453733228677143
s1_l12_either_p1.00_v0.22_dd0.05_shape1,1,12,either,1.0,0.22,-0.05,-0.75,0.6,True,129.0,0.09836746915045547,0.13526691230208016,0.7622236968389021,1.4097433535463637,-0.14982448745024168,0.6565513476768899,2.7418100469865174,0.6046511627906976,0.1595527681259725,0.7035315621302491,False,False,0.6453733228677143
s3_l9_both_p1.00_v0.26_dd0.05_shape0,3,9,both,1.0,0.26,-0.05,-0.75,0.6,False,129.0,0.12712199845026473,0.14347808274622195,0.908146761676899,1.698058771046736,-0.15704330577086534,0.8094709788887314,3.619824007953421,0.6201550387596899,0.15816749622132045,0.5539757720614089,False,False,0.8340272171071904
s3_l9_both_p1.00_v0.26_dd0.05_shape1,3,9,both,1.0,0.26,-0.05,-0.75,0.6,True,129.0,0.12712199845026473,0.14347808274622195,0.908146761676899,1.698058771046736,-0.15704330577086534,0.8094709788887314,3.619824007953421,0.6201550387596899,0.15816749622132045,0.5539757720614089,False,False,0.8340272171071904
s3_l9_both_p1.00_v0.26_dd0.03_shape0,3,9,both,1.0,0.26,-0.03,-0.75,0.6,False,129.0,0.12355079714244188,0.13910587607649888,0.9092329786890495,1.7215204779171365,-0.15704330577086534,0.7867307462484849,3.4984176557165796,0.6434108527131783,0.15382322208143515,0.57151514329007,False,False,0.8105971332129512
s3_l9_both_p1.00_v0.26_dd0.03_shape1,3,9,both,1.0,0.26,-0.03,-0.75,0.6,True,129.0,0.12355079714244188,0.13910587607649888,0.9092329786890495,1.7215204779171365,-0.15704330577086534,0.7867307462484849,3.4984176557165796,0.6434108527131783,0.15382322208143515,0.57151514329007,False,False,0.8105971332129512
s1_l9_both_p1.00_v0.26_dd0.05_shape0,1,9,both,1.0,0.26,-0.05,-0.75,0.6,False,129.0,0.12354074870849363,0.14353634563498247,0.8854276946532371,1.6553782077505377,-0.15704330577086534,0.7866667611336854,3.498081324750016,0.6201550387596899,0.16354422585092296,0.5574031324033929,False,False,0.8105312070357017
s1_l9_both_p1.00_v0.26_dd0.05_shape1,1,9,both,1.0,0.26,-0.05,-0.75,0.6,True,129.0,0.12354074870849363,0.14353634563498247,0.8854276946532371,1.6553782077505377,-0.15704330577086534,0.7866667611336854,3.498081324750016,0.6201550387596899,0.16354422585092296,0.5574031324033929,False,False,0.8105312070357017
s1_l9_both_p1.00_v0.26_dd0.03_shape0,1,9,both,1.0,0.26,-0.03,-0.75,0.6,False,129.0,0.12323356053732959,0.13918222819879442,0.9067581305383564,1.7184802856861319,-0.15704330577086534,0.7847106881278595,3.4878135758131497,0.6356589147286822,0.15679698969082492,0.5710711431798527,False,False,0.8085157942932374
s1_l9_both_p1.00_v0.26_dd0.03_shape1,1,9,both,1.0,0.26,-0.03,-0.75,0.6,True,129.0,0.12323356053732959,0.13918222819879442,0.9067581305383564,1.7184802856861319,-0.15704330577086534,0.7847106881278595,3.4878135758131497,0.6356589147286822,0.15679698969082492,0.5710711431798527,False,False,0.8085157942932374
s1_l9_both_p0.75_v0.26_dd0.05_shape0,1,9,both,0.75,0.26,-0.05,-0.75,0.6,False,129.0,0.12321540389987806,0.14340563491334485,0.8840710771465349,1.6485758595952278,-0.15704330577086534,0.7845950726461145,3.4872075475823685,0.627906976744186,0.13864526112211487,0.5570145041218838,False,False,0.8083966714821557
s1_l9_both_p0.75_v0.26_dd0.05_shape1,1,9,both,0.75,0.26,-0.05,-0.75,0.6,True,129.0,0.12321540389987806,0.14340563491334485,0.8840710771465349,1.6485758595952278,-0.15704330577086534,0.7845950726461145,3.4872075475823685,0.627906976744186,0.13864526112211487,0.5570145041218838,False,False,0.8083966714821557
s1_l12_both_p0.75_v0.26_dd0.03_shape0,1,12,both,0.75,0.26,-0.03,-0.75,0.6,False,129.0,0.12309382715807105,0.13921294181396957,0.90569383805206,1.7095927697272486,-0.15704330577086534,0.7838209120334717,3.483152046163519,0.6511627906976745,0.14790468195283246,0.5591251623190503,False,False,0.8075990258120875
s1_l12_both_p0.75_v0.26_dd0.03_shape1,1,12,both,0.75,0.26,-0.03,-0.75,0.6,True,129.0,0.12309382715807105,0.13921294181396957,0.90569383805206,1.7095927697272486,-0.15704330577086534,0.7838209120334717,3.483152046163519,0.6511627906976745,0.14790468195283246,0.5591251623190503,False,False,0.8075990258120875
s1_l6_both_p0.75_v0.26_dd0.03_shape0,1,6,both,0.75,0.26,-0.03,-0.75,0.6,False,129.0,0.12280582726024747,0.1391774781717492,0.9040278752659379,1.705947112200404,-0.15704330577086534,0.781987023626641,3.473562140437616,0.6589147286821705,0.14623443190476926,0.5529437036773264,False,False,0.8057095042797232
s1_l6_both_p0.75_v0.26_dd0.03_shape1,1,6,both,0.75,0.26,-0.03,-0.75,0.6,True,129.0,0.12280582726024747,0.1391774781717492,0.9040278752659379,1.705947112200404,-0.15704330577086534,0.781987023626641,3.473562140437616,0.6589147286821705,0.14623443190476926,0.5529437036773264,False,False,0.8057095042797232
s2_l12_both_p0.75_v0.26_dd0.03_shape0,2,12,both,0.75,0.26,-0.03,-0.75,0.6,False,129.0,0.12262145126504764,0.13919456978666703,0.902741362617484,1.703810932847276,-0.15704330577086534,0.7808129780708957,3.4674353133937617,0.6511627906976745,0.1524753583978356,0.555598172624268,False,False,0.8044998426943758
s2_l12_both_p0.75_v0.26_dd0.03_shape1,2,12,both,0.75,0.26,-0.03,-0.75,0.6,True,129.0,0.12262145126504764,0.13919456978666703,0.902741362617484,1.703810932847276,-0.15704330577086534,0.7808129780708957,3.4674353133937617,0.6511627906976745,0.1524753583978356,0.555598172624268,False,False,0.8044998426943758
s2_l9_both_p0.75_v0.26_dd0.05_shape0,2,9,both,0.75,0.26,-0.05,-0.75,0.6,False,129.0,0.1226147878019419,0.14341740477097936,0.8802412704615025,1.6414940356509016,-0.15704330577086534,0.7807705473345263,3.4672140696869373,0.627906976744186,0.13834776201079663,0.5596204486849513,False,False,0.8044561247725517
s2_l9_both_p0.75_v0.26_dd0.05_shape1,2,9,both,0.75,0.26,-0.05,-0.75,0.6,True,129.0,0.1226147878019419,0.14341740477097936,0.8802412704615025,1.6414940356509016,-0.15704330577086534,0.7807705473345263,3.4672140696869373,0.627906976744186,0.13834776201079663,0.5596204486849513,False,False,0.8044561247725517
s1_l9_both_p0.75_v0.26_dd0.03_shape0,1,9,both,0.75,0.26,-0.03,-0.75,0.6,False,129.0,0.12243969486290718,0.1391770669936596,0.9016624052007154,1.7015778542720645,-0.15704330577086534,0.7796556132201732,3.4614051308443927,0.6511627906976745,0.14575071373979467,0.5497639477299746,False,False,0.8033073678425275
s1_l9_both_p0.75_v0.26_dd0.03_shape1,1,9,both,0.75,0.26,-0.03,-0.75,0.6,True,129.0,0.12243969486290718,0.1391770669936596,0.9016624052007154,1.7015778542720645,-0.15704330577086534,0.7796556132201732,3.4614051308443927,0.6511627906976745,0.14575071373979467,0.5497639477299746,False,False,0.8033073678425275
s1_l12_both_p0.75_v0.26_dd0.05_shape0,1,12,both,0.75,0.26,-0.05,-0.75,0.6,False,129.0,0.12232514607828682,0.14372037748448413,0.8768816417764252,1.629517377937445,-0.15704330577086534,0.7789262043220474,3.457609601875073,0.6356589147286822,0.14586421238266742,0.5659341951634261,False,False,0.8025558314819872
s1_l12_both_p0.75_v0.26_dd0.05_shape1,1,12,both,0.75,0.26,-0.05,-0.75,0.6,True,129.0,0.12232514607828682,0.14372037748448413,0.8768816417764252,1.629517377937445,-0.15704330577086534,0.7789262043220474,3.457609601875073,0.6356589147286822,0.14586421238266742,0.5659341951634261,False,False,0.8025558314819872
s3_l9_both_p0.75_v0.26_dd0.05_shape0,3,9,both,0.75,0.26,-0.05,-0.75,0.6,False,129.0,0.1222938055248255,0.14340970617332507,0.8782661209655154,1.6377195025588869,-0.15704330577086534,0.7787266380093829,3.456571802829268,0.627906976744186,0.13870566176098148,0.5567310501862855,False,False,0.8023502110944493
s3_l9_both_p0.75_v0.26_dd0.05_shape1,3,9,both,0.75,0.26,-0.05,-0.75,0.6,True,129.0,0.1222938055248255,0.14340970617332507,0.8782661209655154,1.6377195025588869,-0.15704330577086534,0.7787266380093829,3.456571802829268,0.627906976744186,0.13870566176098148,0.5567310501862855,False,False,0.8023502110944493
s1_l12_both_p0.50_v0.26_dd0.03_shape0,1,12,both,0.5,0.26,-0.03,-0.75,0.6,False,129.0,0.12206961445098341,0.13914597087751526,0.89943986313731,1.6968809846739517,-0.15704330577086534,0.7772990631583467,3.4491562606960064,0.6511627906976745,0.14546697268709327,0.5521847911361536,False,False,0.8008793291094564
s1_l12_both_p0.50_v0.26_dd0.03_shape1,1,12,both,0.5,0.26,-0.03,-0.75,0.6,True,129.0,0.12206961445098341,0.13914597087751526,0.89943986313731,1.6968809846739517,-0.15704330577086534,0.7772990631583467,3.4491562606960064,0.6511627906976745,0.14546697268709327,0.5521847911361536,False,False,0.8008793291094564
s2_l12_both_p0.50_v0.26_dd0.03_shape0,2,12,both,0.5,0.26,-0.03,-0.75,0.6,False,129.0,0.12200082109578347,0.13913913847943649,0.8990320802089071,1.6960633933621265,-0.15704330577086534,0.7768610097509617,3.4468836856977485,0.6511627906976745,0.14844216279735467,0.5483088221439053,False,False,0.8004279868453925
s2_l12_both_p0.50_v0.26_dd0.03_shape1,2,12,both,0.5,0.26,-0.03,-0.75,0.6,True,129.0,0.12200082109578347,0.13913913847943649,0.8990320802089071,1.6960633933621265,-0.15704330577086534,0.7768610097509617,3.4468836856977485,0.6511627906976745,0.14844216279735467,0.5483088221439053,False,False,0.8004279868453925
s2_l6_both_p0.75_v0.26_dd0.03_shape0,2,6,both,0.75,0.26,-0.03,-0.75,0.6,False,129.0,0.12197713693803314,0.13916389887717556,0.898742149254457,1.6958891558944138,-0.15704330577086534,0.7767101968421651,3.446101598508427,0.6511627906976745,0.14589042410295414,0.5513906881426315,False,False,0.8002725988526072
s2_l6_both_p0.75_v0.26_dd0.03_shape1,2,6,both,0.75,0.26,-0.03,-0.75,0.6,True,129.0,0.12197713693803314,0.13916389887717556,0.898742149254457,1.6958891558944138,-0.15704330577086534,0.7767101968421651,3.446101598508427,0.6511627906976745,0.14589042410295414,0.5513906881426315,False,False,0.8002725988526072
s2_l12_both_p0.75_v0.26_dd0.05_shape0,2,12,both,0.75,0.26,-0.05,-0.75,0.6,False,129.0,0.12196166283372234,0.1437076005644848,0.8746695514730353,1.6251929862646757,-0.15704330577086534,0.776611662847132,3.4455907067994627,0.6356589147286822,0.14566889466359606,0.5660264773659129,False,False,0.8001710757148899
s2_l12_both_p0.75_v0.26_dd0.05_shape1,2,12,both,0.75,0.26,-0.05,-0.75,0.6,True,129.0,0.12196166283372234,0.1437076005644848,0.8746695514730353,1.6251929862646757,-0.15704330577086534,0.776611662847132,3.4455907067994627,0.6356589147286822,0.14566889466359606,0.5660264773659129,False,False,0.8001710757148899
s1_l12_both_p1.00_v0.26_dd0.03_shape0,1,12,both,1.0,0.26,-0.03,-0.75,0.6,False,129.0,0.12191526284554399,0.1398495810407612,0.8946067850852495,1.6942540473244563,-0.15704330577086534,0.7763162030187071,3.444059180541135,0.6434108527131783,0.15830747637013712,0.5735348642756636,False,False,0.7998666527708993
s1_l12_both_p1.00_v0.26_dd0.03_shape1,1,12,both,1.0,0.26,-0.03,-0.75,0.6,True,129.0,0.12191526284554399,0.1398495810407612,0.8946067850852495,1.6942540473244563,-0.15704330577086534,0.7763162030187071,3.444059180541135,0.6434108527131783,0.15830747637013712,0.5735348642756636,False,False,0.7998666527708993
s1_l6_both_p0.75_v0.26_dd0.05_shape0,1,6,both,0.75,0.26,-0.05,-0.75,0.6,False,129.0,0.12181035166991849,0.14368426933593131,0.8738401916507464,1.623463104416067,-0.15704330577086534,0.7756481632375108,3.440598649124797,0.6356589147286822,0.1437268965133581,0.5585827070561613,False,False,0.799178347230418
s1_l6_both_p0.75_v0.26_dd0.05_shape1,1,6,both,0.75,0.26,-0.05,-0.75,0.6,True,129.0,0.12181035166991849,0.14368426933593131,0.8738401916507464,1.623463104416067,-0.15704330577086534,0.7756481632375108,3.440598649124797,0.6356589147286822,0.1437268965133581,0.5585827070561613,False,False,0.799178347230418
s2_l9_both_p0.75_v0.26_dd0.03_shape0,2,9,both,0.75,0.26,-0.03,-0.75,0.6,False,129.0,0.12172682073036589,0.13919513834022726,0.8969513456811755,1.6926776210257375,-0.15704330577086534,0.7751162657513838,3.437845607612117,0.6589147286821705,0.1414298002354827,0.5571560521198009,False,False,0.798630314018962
s2_l9_both_p0.75_v0.26_dd0.03_shape1,2,9,both,0.75,0.26,-0.03,-0.75,0.6,True,129.0,0.12172682073036589,0.13919513834022726,0.8969513456811755,1.6926776210257375,-0.15704330577086534,0.7751162657513838,3.437845607612117,0.6589147286821705,0.1414298002354827,0.5571560521198009,False,False,0.798630314018962
s3_l12_both_p0.75_v0.26_dd0.03_shape0,3,12,both,0.75,0.26,-0.03,-0.75,0.6,False,129.0,0.12166547963252672,0.1391608751200174,0.8967413879961433,1.6920770360944952,-0.15704330577086534,0.774725665862149,3.4358251790511303,0.6511627906976745,0.14611035714596185,0.549784219135896,False,False,0.7982278648303966
s3_l12_both_p0.75_v0.26_dd0.03_shape1,3,12,both,0.75,0.26,-0.03,-0.75,0.6,True,129.0,0.12166547963252672,0.1391608751200174,0.8967413879961433,1.6920770360944952,-0.15704330577086534,0.774725665862149,3.4358251790511303,0.6511627906976745,0.14611035714596185,0.549784219135896,False,False,0.7982278648303966
s1_l12_both_p0.50_v0.26_dd0.05_shape0,1,12,both,0.5,0.26,-0.05,-0.75,0.6,False,129.0,0.12152184486388573,0.14365581606870811,0.8721770889191317,1.620056685665178,-0.15704330577086534,0.7738110470063122,3.431098407120277,0.6356589147286822,0.14373627872764616,0.5597449659034364,False,False,0.797285499953901
s1_l12_both_p0.50_v0.26_dd0.05_shape1,1,12,both,0.5,0.26,-0.05,-0.75,0.6,True,129.0,0.12152184486388573,0.14365581606870811,0.8721770889191317,1.620056685665178,-0.15704330577086534,0.7738110470063122,3.431098407120277,0.6356589147286822,0.14373627872764616,0.5597449659034364,False,False,0.797285499953901
s1_l6_both_p1.00_v0.26_dd0.05_shape0,1,6,both,1.0,0.26,-0.05,-0.75,0.6,False,129.0,0.12148367788954806,0.14370602626458484,0.8716739489563947,1.624246293312149,-0.15704330577086534,0.773568012295916,3.429843390189846,0.6511627906976745,0.1473532803715477,0.6128410240707398,False,False,0.7970350925045191
s1_l6_both_p1.00_v0.26_dd0.05_shape1,1,6,both,1.0,0.26,-0.05,-0.75,0.6,True,129.0,0.12148367788954806,0.14370602626458484,0.8716739489563947,1.624246293312149,-0.15704330577086534,0.773568012295916,3.429843390189846,0.6511627906976745,0.1473532803715477,0.6128410240707398,False,False,0.7970350925045191
s2_l12_both_p0.50_v0.26_dd0.05_shape0,2,12,both,0.5,0.26,-0.05,-0.75,0.6,False,129.0,0.12145308509208141,0.14364920331554357,0.871779478605852,1.6192739921559198,-0.15704330577086534,0.7733732074469193,3.428837730053993,0.6356589147286822,0.14671146883790764,0.5558689969111882,False,False,0.7968343780251553
s2_l12_both_p0.50_v0.26_dd0.05_shape1,2,12,both,0.5,0.26,-0.05,-0.75,0.6,True,129.0,0.12145308509208141,0.14364920331554357,0.871779478605852,1.6192739921559198,-0.15704330577086534,0.7733732074469193,3.428837730053993,0.6356589147286822,0.14671146883790764,0.5558689969111882,False,False,0.7968343780251553
s3_l6_both_p0.75_v0.26_dd0.03_shape0,3,6,both,0.75,0.26,-0.03,-0.75,0.6,False,129.0,0.12145271207164954,0.13916089095940337,0.8953641655628232,1.6894785232534355,-0.15704330577086534,0.7733708321757796,3.4288254696098446,0.6511627906976745,0.146084165255971,0.5502225678919532,False,False,0.7968319306974189
s3_l6_both_p0.75_v0.26_dd0.03_shape1,3,6,both,0.75,0.26,-0.03,-0.75,0.6,True,129.0,0.12145271207164954,0.13916089095940337,0.8953641655628232,1.6894785232534355,-0.15704330577086534,0.7733708321757796,3.4288254696098446,0.6511627906976745,0.146084165255971,0.5502225678919532,False,False,0.7968319306974189
s3_l9_both_p0.75_v0.26_dd0.03_shape0,3,9,both,0.75,0.26,-0.03,-0.75,0.6,False,129.0,0.12140082157878451,0.1391813981788444,0.8949164818866123,1.6887328267487645,-0.15704330577086534,0.7730404106235185,3.427120319126633,0.6511627906976745,0.14131220238865197,0.5534166113615713,False,False,0.7964914854252698
s3_l9_both_p0.75_v0.26_dd0.03_shape1,3,9,both,0.75,0.26,-0.03,-0.75,0.6,True,129.0,0.12140082157878451,0.1391813981788444,0.8949164818866123,1.6887328267487645,-0.15704330577086534,0.7730404106235185,3.427120319126633,0.6511627906976745,0.14131220238865197,0.5534166113615713,False,False,0.7964914854252698
s1_l6_both_p0.50_v0.26_dd0.03_shape0,1,6,both,0.5,0.26,-0.03,-0.75,0.6,False,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s1_l6_both_p0.50_v0.26_dd0.03_shape1,1,6,both,0.5,0.26,-0.03,-0.75,0.6,True,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s1_l9_both_p0.50_v0.26_dd0.03_shape0,1,9,both,0.5,0.26,-0.03,-0.75,0.6,False,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s1_l9_both_p0.50_v0.26_dd0.03_shape1,1,9,both,0.5,0.26,-0.03,-0.75,0.6,True,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s2_l6_both_p0.50_v0.26_dd0.03_shape0,2,6,both,0.5,0.26,-0.03,-0.75,0.6,False,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s2_l6_both_p0.50_v0.26_dd0.03_shape1,2,6,both,0.5,0.26,-0.03,-0.75,0.6,True,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s2_l9_both_p0.50_v0.26_dd0.03_shape0,2,9,both,0.5,0.26,-0.03,-0.75,0.6,False,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s2_l9_both_p0.50_v0.26_dd0.03_shape1,2,9,both,0.5,0.26,-0.03,-0.75,0.6,True,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s3_l6_both_p0.50_v0.26_dd0.03_shape0,3,6,both,0.5,0.26,-0.03,-0.75,0.6,False,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s3_l6_both_p0.50_v0.26_dd0.03_shape1,3,6,both,0.5,0.26,-0.03,-0.75,0.6,True,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s3_l9_both_p0.50_v0.26_dd0.03_shape0,3,9,both,0.5,0.26,-0.03,-0.75,0.6,False,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s3_l9_both_p0.50_v0.26_dd0.03_shape1,3,9,both,0.5,0.26,-0.03,-0.75,0.6,True,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s3_l12_both_p0.50_v0.26_dd0.03_shape0,3,12,both,0.5,0.26,-0.03,-0.75,0.6,False,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s3_l12_both_p0.50_v0.26_dd0.03_shape1,3,12,both,0.5,0.26,-0.03,-0.75,0.6,True,129.0,0.12136233509091565,0.13912511486095006,0.894974981249604,1.6882393263095319,-0.15704330577086534,0.7727953413562871,3.4258561284986344,0.6511627906976745,0.14420311506102063,0.5444328531516575,False,False,0.7962389816984183
s1_l12_both_p1.00_v0.26_dd0.05_shape0,1,12,both,1.0,0.26,-0.05,-0.75,0.6,False,129.0,0.12126971195707781,0.14437489178503726,0.8669628128655451,1.6148824778209168,-0.15704330577086534,0.7722055477742991,3.4228154099664336,0.6201550387596899,0.15540662112213913,0.5663394834128659,False,False,0.7956312960460822
s1_l12_both_p1.00_v0.26_dd0.05_shape1,1,12,both,1.0,0.26,-0.05,-0.75,0.6,True,129.0,0.12126971195707781,0.14437489178503726,0.8669628128655451,1.6148824778209168,-0.15704330577086534,0.7722055477742991,3.4228154099664336,0.6201550387596899,0.15540662112213913,0.5663394834128659,False,False,0.7956312960460822
