Test,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
cost_0.5x_locked,CompositeIndexVolumePlusVol15,103.0,0.18075216918966364,0.14423287575089686,1.2301376744608117,2.37984245733506,-0.12796175659405795,1.4125483582026497,4.162580277774556,0.6310679611650486,0.14171154942856407
cost_1.0x_full,FinalBlend,232.0,0.14299103392526247,0.14078459916496255,1.0240001979038977,1.8485596685854924,-0.14900559871229757,0.9596353100889308,13.248333646250947,0.6077586206896551,0.08711947439829774
cost_1.0x_locked,FinalBlend,103.0,0.17067612032915513,0.145197597223786,1.163960427765985,2.0574593735995084,-0.14900559871229757,1.145434277665629,3.867368184441654,0.6310679611650486,0.10127811177909524
cost_1.0x_full,CompositeDomestic,232.0,0.14417703297480156,0.13695053379500735,1.056191796728406,1.972060580866324,-0.1399488414503457,1.0302124081960051,13.516648957523435,0.6163793103448276,0.0965999653063835
cost_1.0x_locked,CompositeDomestic,103.0,0.1681366581789847,0.13605745217784693,1.216200743975528,2.2537650982367454,-0.1358646762747835,1.237530333778088,3.7959503398039787,0.6310679611650486,0.11129354026903086
cost_1.0x_full,IndexVolumeRaw,232.0,0.14317323741388632,0.13443563427578548,1.0667049536273998,2.0323646136599165,-0.1399488414503457,1.0230398189090022,13.289223597702952,0.6120689655172413,0.09963744537553781
cost_1.0x_locked,IndexVolumeRaw,103.0,0.16438909337201113,0.13074832736597167,1.2350487547669489,2.3935689174770713,-0.1232821624641327,1.33343778277606,3.692685086321328,0.6310679611650486,0.1155694815762214
cost_1.0x_full,IndexVolumeComposite,232.0,0.1430968731263209,0.13451451493681948,1.065657403292631,2.0299434548973716,-0.1399488414503457,1.02249416031852,13.27207144279369,0.6120689655172413,0.09875486323510292
cost_1.0x_locked,IndexVolumeComposite,103.0,0.16373851802577644,0.1309571787150955,1.228967649726613,2.3798764205807466,-0.12886756486876827,1.2705952672615397,3.675013406996396,0.6310679611650486,0.11211898919829873
cost_1.0x_full,CompositePlusIndexVolume,232.0,0.1441486557814362,0.13531812581386254,1.0670314632338516,2.023246531262662,-0.1399488414503457,1.0300096398624394,13.51016928205469,0.6163793103448276,0.10479777822727822
cost_1.0x_locked,CompositePlusIndexVolume,103.0,0.1668931311900126,0.13276366831397293,1.2347624344183652,2.3577236855577284,-0.13181311647933014,1.2661344762012618,3.761405304157924,0.6310679611650486,0.11904491295665443
cost_1.0x_full,CompositePlusVol15,232.0,0.14853991018296497,0.14203028107625032,1.050349961312153,1.9724946761276438,-0.13038429770887883,1.1392469246152928,14.54870790562286,0.6077586206896551,0.1182892845463008
cost_1.0x_locked,CompositePlusVol15,103.0,0.1773756164480602,0.14614017642024232,1.1962720969684788,2.2512910856063733,-0.12557237552584932,1.4125369190897172,4.0615088456237425,0.6310679611650486,0.13329683284002034
cost_1.0x_full,CompositeIndexVolumePlusVol15,232.0,0.14900767438895346,0.14103976469162596,1.0595828895430566,2.0148913070209487,-0.13596404144029683,1.0959344309751502,14.663691054085923,0.6120689655172413,0.12771874455400106
cost_1.0x_locked,CompositeIndexVolumePlusVol15,103.0,0.1775172906585578,0.1442918618556965,1.2104454518827732,2.3281672030419354,-0.12946926151054872,1.3711153411043,4.065705636231353,0.6310679611650486,0.14171154942856407
cost_2.0x_full,FinalBlend,232.0,0.13927346848491817,0.1407035060780941,1.001136403771496,1.7953392481357184,-0.15228312965745594,0.9145692552957011,12.439636300498842,0.6077586206896551,0.08711947439829774
cost_2.0x_locked,FinalBlend,103.0,0.16612148913088642,0.14526255418922182,1.1363696604649673,1.9931360057702472,-0.15228312965745605,1.090872570747385,3.7401090997747373,0.6310679611650486,0.10127811177909524
