name,max_exposure,target_vol,vix_threshold,vix_multiplier,dd_floor,dd_strength,rebalance_band,financing_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgExposure,MDD9Pass,CAGRRetention
mx1.75_tv0.26_vx99_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,1.75,0.26,99.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.052585423151868094,0.08545070269466414,0.641863316957794,1.457518927458864,-0.08638347321274564,0.608744024708991,1.7348683616457463,0.5658914728682171,0.4939283759456244,0.3771081011247659,True,0.3450045992544356
mx1.75_tv0.26_vx99_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,1.75,0.26,99.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.09528627964463254,0.141147305408352,0.7152166774324853,1.4108030973469385,-0.14630311848721045,0.651293565235674,2.660248516628568,0.5813953488372093,0.5087461167451783,0.6640676579221249,False,0.6251581284855493
mx1.75_tv0.26_vx99_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,1.75,0.26,99.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.09572413308958394,0.14201797871409927,0.7144471346790522,1.4108115006806665,-0.1457192762542998,0.6569078268171769,2.6717030744588013,0.6124031007751938,0.45364294562059104,0.6758291680545379,False,0.6280308153111619
mx1.75_tv0.26_vx99_vm0.50_fl0.09_ds1.00_rb0.05_rf0.04,1.75,0.26,99.0,0.5,-0.09,1.0,0.05,0.04,129.0,0.05645824109547637,0.09384681609366474,0.6316535032766856,1.3087306298724521,-0.09677079309385483,0.5834223249645103,1.8047315222707945,0.5736434108527132,0.5981326839382052,0.4051114259527875,False,0.3704135419334962
mx1.75_tv0.26_vx99_vm0.50_fl0.09_ds1.00_rb0.10_rf0.04,1.75,0.26,99.0,0.5,-0.09,1.0,0.1,0.04,129.0,0.05808632752948162,0.09501279887828169,0.6413227018036892,1.3388612030475098,-0.0974737184686949,0.5959178375670247,1.8348554326439381,0.5736434108527132,0.5071009927327954,0.4079366547808055,False,0.38109515813145595
mx1.75_tv0.26_vx99_vm0.50_fl0.10_ds0.75_rb0.05_rf0.04,1.75,0.26,99.0,0.5,-0.1,0.75,0.05,0.04,129.0,0.09554222778080135,0.14462886412854709,0.7030308764646822,1.3618756896622715,-0.15304180073331863,0.6242884448758378,2.6669388814520003,0.5968992248062015,0.48786915658320523,0.6840788443616632,False,0.6268373635065135
mx1.75_tv0.26_vx99_vm0.50_fl0.10_ds0.75_rb0.10_rf0.04,1.75,0.26,99.0,0.5,-0.1,0.75,0.1,0.04,129.0,0.09732321248835629,0.14504893124189086,0.7126079871997862,1.3925598415617448,-0.1526217421769862,0.6376759372560198,2.7139171607274895,0.6046511627906976,0.42602514254524404,0.687945403751024,False,0.6385221209636083
mx1.75_tv0.26_vx99_vm0.50_fl0.10_ds1.00_rb0.05_rf0.04,1.75,0.26,99.0,0.5,-0.1,1.0,0.05,0.04,129.0,0.053740645579487545,0.09934248691994557,0.5760036970580968,1.1138961260739781,-0.10524131176901652,0.5106421107467516,1.755446595720469,0.5658914728682171,0.5634526220962243,0.4242547856149846,False,0.352583829900532
mx1.75_tv0.26_vx99_vm0.50_fl0.10_ds1.00_rb0.10_rf0.04,1.75,0.26,99.0,0.5,-0.1,1.0,0.1,0.04,129.0,0.05540599318963779,0.10134143016041793,0.5823588645067583,1.1008233757114025,-0.10308394812915567,0.5374841980268223,1.7855015320699548,0.5968992248062015,0.47015829952287763,0.43059926456258396,False,0.36350991074996997
mx1.75_tv0.26_vx99_vm0.75_fl0.08_ds0.75_rb0.05_rf0.04,1.75,0.26,99.0,0.75,-0.08,0.75,0.05,0.04,129.0,0.0954667516603025,0.1374422638917725,0.7320732851068382,1.4589390505482491,-0.14568027256034943,0.6553169484272793,2.664964386089465,0.6046511627906976,0.5235537506838065,0.650743742185938,False,0.6263421766820055
mx1.75_tv0.26_vx99_vm0.75_fl0.08_ds0.75_rb0.10_rf0.04,1.75,0.26,99.0,0.75,-0.08,0.75,0.1,0.04,129.0,0.09674180494763096,0.13928910230563218,0.7325639784785676,1.4565297928464158,-0.1436418793229879,0.673493032836899,2.6984991033606334,0.6201550387596899,0.46436611377840625,0.6566737894116256,False,0.6347075985433522
mx1.75_tv0.26_vx99_vm0.75_fl0.08_ds1.00_rb0.05_rf0.04,1.75,0.26,99.0,0.75,-0.08,1.0,0.05,0.04,129.0,0.052203006292174337,0.08329213410996504,0.6520164679432655,1.5028780861804303,-0.08689865156980614,0.6007343652535205,1.7281046418757813,0.5503875968992248,0.6167505908043172,0.3776990561420057,True,0.3424956230492665
mx1.75_tv0.26_vx99_vm0.75_fl0.08_ds1.00_rb0.10_rf0.04,1.75,0.26,99.0,0.75,-0.08,1.0,0.1,0.04,129.0,0.052585423151868094,0.08545070269466414,0.641863316957794,1.457518927458864,-0.08638347321274564,0.608744024708991,1.7348683616457463,0.5658914728682171,0.4939283759456244,0.3771081011247659,True,0.3450045992544356
mx1.75_tv0.26_vx99_vm0.75_fl0.09_ds0.75_rb0.05_rf0.04,1.75,0.26,99.0,0.75,-0.09,0.75,0.05,0.04,129.0,0.09528627964463254,0.141147305408352,0.7152166774324853,1.4108030973469385,-0.14630311848721045,0.651293565235674,2.660248516628568,0.5813953488372093,0.5087461167451783,0.6640676579221249,False,0.6251581284855493
mx1.75_tv0.26_vx99_vm0.75_fl0.09_ds0.75_rb0.10_rf0.04,1.75,0.26,99.0,0.75,-0.09,0.75,0.1,0.04,129.0,0.09572413308958394,0.14201797871409927,0.7144471346790522,1.4108115006806665,-0.1457192762542998,0.6569078268171769,2.6717030744588013,0.6124031007751938,0.45364294562059104,0.6758291680545379,False,0.6280308153111619
mx1.75_tv0.26_vx99_vm0.75_fl0.09_ds1.00_rb0.05_rf0.04,1.75,0.26,99.0,0.75,-0.09,1.0,0.05,0.04,129.0,0.05645824109547637,0.09384681609366474,0.6316535032766856,1.3087306298724521,-0.09677079309385483,0.5834223249645103,1.8047315222707945,0.5736434108527132,0.5981326839382052,0.4051114259527875,False,0.3704135419334962
mx1.75_tv0.26_vx99_vm0.75_fl0.09_ds1.00_rb0.10_rf0.04,1.75,0.26,99.0,0.75,-0.09,1.0,0.1,0.04,129.0,0.05808632752948162,0.09501279887828169,0.6413227018036892,1.3388612030475098,-0.0974737184686949,0.5959178375670247,1.8348554326439381,0.5736434108527132,0.5071009927327954,0.4079366547808055,False,0.38109515813145595
mx1.75_tv0.26_vx99_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,1.75,0.26,99.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.09554222778080135,0.14462886412854709,0.7030308764646822,1.3618756896622715,-0.15304180073331863,0.6242884448758378,2.6669388814520003,0.5968992248062015,0.48786915658320523,0.6840788443616632,False,0.6268373635065135
mx1.75_tv0.26_vx99_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,1.75,0.26,99.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.09732321248835629,0.14504893124189086,0.7126079871997862,1.3925598415617448,-0.1526217421769862,0.6376759372560198,2.7139171607274895,0.6046511627906976,0.42602514254524404,0.687945403751024,False,0.6385221209636083
mx1.75_tv0.26_vx99_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,1.75,0.26,99.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.053740645579487545,0.09934248691994557,0.5760036970580968,1.1138961260739781,-0.10524131176901652,0.5106421107467516,1.755446595720469,0.5658914728682171,0.5634526220962243,0.4242547856149846,False,0.352583829900532
mx1.75_tv0.26_vx99_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,1.75,0.26,99.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.05540599318963779,0.10134143016041793,0.5823588645067583,1.1008233757114025,-0.10308394812915567,0.5374841980268223,1.7855015320699548,0.5968992248062015,0.47015829952287763,0.43059926456258396,False,0.36350991074996997
mx1.75_tv0.30_vx25_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,1.75,0.3,25.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.09763987606754898,0.14444753271893368,0.7169224150894425,1.4253856892138363,-0.15233420315569357,0.6409583274463706,2.7223481717966718,0.6046511627906976,0.5464865025693089,0.652989421710578,False,0.6405997003513851
mx1.75_tv0.30_vx25_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,1.75,0.3,25.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.09931814566456221,0.145894732145447,0.7217891859058916,1.4300819500944792,-0.15216561491014924,0.6526976920719414,2.7674291659539443,0.6201550387596899,0.4862432681976661,0.6590817498059548,False,0.6516105603017986
mx1.75_tv0.30_vx25_vm0.50_fl0.08_ds1.00_rb0.05_rf0.04,1.75,0.3,25.0,0.5,-0.08,1.0,0.05,0.04,129.0,0.04988161195762553,0.08308283928502344,0.6267189934500291,1.4421852943794036,-0.08810882301033895,0.56613640102504,1.6875573501020587,0.5503875968992248,0.6346890813704389,0.3796966195097036,True,0.3272653239644891
mx1.75_tv0.30_vx25_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,1.75,0.3,25.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.04990399362909037,0.08486827335401724,0.6155125679253511,1.3863032104733595,-0.08973018521201825,0.5561561420070082,1.6879441303856482,0.5658914728682171,0.5392745905920039,0.3840437431299868,True,0.32741216655187444
mx1.75_tv0.30_vx25_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,1.75,0.3,25.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.09901580016445366,0.14772683405092066,0.7125190306681438,1.4270653178199941,-0.1591190352822205,0.6222750156122735,2.7592580216985416,0.5891472868217055,0.5175083409454656,0.6582990478394318,False,0.6496269195540562
mx1.75_tv0.30_vx25_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,1.75,0.3,25.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.09914507711542897,0.1478757330417837,0.7128450443322737,1.4124443404941,-0.1593141773023401,0.6223242576037372,2.7627491595725004,0.6124031007751938,0.4615557747207008,0.666484554210948,False,0.6504750850720032
mx1.75_tv0.30_vx25_vm0.50_fl0.09_ds1.00_rb0.05_rf0.04,1.75,0.3,25.0,0.5,-0.09,1.0,0.05,0.04,129.0,0.04968020629098491,0.08836169065463668,0.5920192542962662,1.2929984492901148,-0.0972996432601706,0.5105898092364476,1.684080449742253,0.5736434108527132,0.5965808821336079,0.3990271971023007,False,0.32594393341284816
mx1.75_tv0.30_vx25_vm0.50_fl0.09_ds1.00_rb0.10_rf0.04,1.75,0.3,25.0,0.5,-0.09,1.0,0.1,0.04,129.0,0.04964047807472394,0.0872921655223994,0.5979118512270802,1.2862047470967641,-0.09508031868372568,0.5220899420819947,1.6833953824591616,0.5658914728682171,0.5204587599655887,0.40525235358541145,False,0.32568328290347365
mx1.75_tv0.30_vx25_vm0.50_fl0.10_ds0.75_rb0.05_rf0.04,1.75,0.3,25.0,0.5,-0.1,0.75,0.05,0.04,129.0,0.10108000311713439,0.15158413461684,0.7104655343181574,1.4182252690080464,-0.16022863058752435,0.6308485739814133,2.8154830088976657,0.5968992248062015,0.49539977221902864,0.6777021130356978,False,0.6631698268805352
mx1.75_tv0.30_vx25_vm0.50_fl0.10_ds0.75_rb0.10_rf0.04,1.75,0.3,25.0,0.5,-0.1,0.75,0.1,0.04,129.0,0.10210288530586675,0.15200665009989955,0.7151084173980281,1.4203608299092403,-0.15871903408883659,0.6432932627898855,2.843727634036385,0.6046511627906976,0.43391404497141933,0.6884307616992726,False,0.6698807942638142
mx1.75_tv0.30_vx25_vm0.50_fl0.10_ds1.00_rb0.05_rf0.04,1.75,0.3,25.0,0.5,-0.1,1.0,0.05,0.04,129.0,0.05439315693738145,0.09869905346741745,0.585182435120457,1.1918664388817155,-0.10520912879728606,0.5170003549994662,1.7671675197244425,0.5658914728682171,0.580383676043324,0.42425869093774166,False,0.35686485315842237
mx1.75_tv0.30_vx25_vm0.50_fl0.10_ds1.00_rb0.10_rf0.04,1.75,0.3,25.0,0.5,-0.1,1.0,0.1,0.04,129.0,0.05564131574381048,0.10007920644086518,0.5904584968103639,1.1683162601346249,-0.1019026470134442,0.5460242434769101,1.7897858807215303,0.6046511627906976,0.4970410396632423,0.43136367550534566,False,0.3650538246073028
mx1.75_tv0.30_vx25_vm0.75_fl0.08_ds0.75_rb0.05_rf0.04,1.75,0.3,25.0,0.75,-0.08,0.75,0.05,0.04,129.0,0.09903558325188477,0.14422907311144414,0.7267634342592963,1.4371674419100282,-0.15237091723196539,0.6499638188901604,2.759792006656603,0.6046511627906976,0.5456709466809738,0.6537108843855205,False,0.6497567132448185
mx1.75_tv0.30_vx25_vm0.75_fl0.08_ds0.75_rb0.10_rf0.04,1.75,0.3,25.0,0.75,-0.08,0.75,0.1,0.04,129.0,0.09854417351357747,0.1450550620273862,0.7203516644362119,1.4148226155012658,-0.15216137720347644,0.6476293480296261,2.746555591771171,0.6201550387596899,0.48335580537943673,0.6591104351338217,False,0.646532652094929
mx1.75_tv0.30_vx25_vm0.75_fl0.08_ds1.00_rb0.05_rf0.04,1.75,0.3,25.0,0.75,-0.08,1.0,0.05,0.04,129.0,0.05293398797416171,0.08390215272120392,0.656135195929871,1.5254147288076887,-0.08804675489311231,0.6012031680034423,1.7410542548049321,0.5503875968992248,0.6147826153338851,0.37470516990665914,True,0.34729147762531604
mx1.75_tv0.30_vx25_vm0.75_fl0.08_ds1.00_rb0.10_rf0.04,1.75,0.3,25.0,0.75,-0.08,1.0,0.1,0.04,129.0,0.054416953461784656,0.08655067502537366,0.6549053544439409,1.5099162389102392,-0.08973018520541998,0.6064509210273836,1.7675963099928411,0.5581395348837209,0.519504054995501,0.37991845051466555,True,0.35702097837094876
mx1.75_tv0.30_vx25_vm0.75_fl0.09_ds0.75_rb0.05_rf0.04,1.75,0.3,25.0,0.75,-0.09,0.75,0.05,0.04,129.0,0.09754269280639027,0.14698120494754385,0.7063053741167957,1.4010579135599763,-0.15919360227235335,0.6127299804392341,2.7197581925718217,0.5891472868217055,0.5222928152212037,0.6586430434478545,False,0.6399620964288406
mx1.75_tv0.30_vx25_vm0.75_fl0.09_ds0.75_rb0.10_rf0.04,1.75,0.3,25.0,0.75,-0.09,0.75,0.1,0.04,129.0,0.09771882422025535,0.14712539156363055,0.7069770405685214,1.3848430412561452,-0.15930741114453761,0.613397854614537,2.7244538233900246,0.6124031007751938,0.4617740278007784,0.6676545345799044,False,0.6411176666270901
mx1.75_tv0.30_vx25_vm0.75_fl0.09_ds1.00_rb0.05_rf0.04,1.75,0.3,25.0,0.75,-0.09,1.0,0.05,0.04,129.0,0.05273885577222748,0.08864588033379238,0.6233461660555754,1.3777510138468987,-0.0968167315414441,0.5447287357521637,1.737588831890301,0.5813953488372093,0.5604842986746724,0.39091444210481485,False,0.346011246278018
mx1.75_tv0.30_vx25_vm0.75_fl0.09_ds1.00_rb0.10_rf0.04,1.75,0.3,25.0,0.75,-0.09,1.0,0.1,0.04,129.0,0.051640671741370214,0.0877709380235378,0.6168823887043269,1.3430791923004706,-0.09508031838067821,0.5431268281476895,1.718202194985317,0.5581395348837209,0.4910431089733567,0.3961986390101855,False,0.338806235482929
mx1.75_tv0.30_vx25_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,1.75,0.3,25.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.09886987364930833,0.15073259761544208,0.7003268685199466,1.3817777241288718,-0.1604437704388797,0.6162275629577799,2.7553220682555377,0.5968992248062015,0.5023667824643797,0.6786176320649089,False,0.648669518893175
mx1.75_tv0.30_vx25_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,1.75,0.3,25.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.09943343606617239,0.1514738460303032,0.7010341179217073,1.381301764536582,-0.15867731986195266,0.6266392459406188,2.770550762583896,0.6046511627906976,0.4382926629234015,0.6844918587911065,False,0.6523669622934786
mx1.75_tv0.30_vx25_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,1.75,0.3,25.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.05000410414758605,0.09531923091970768,0.5587051735373201,1.1162762408803664,-0.1052137917793523,0.475261876812229,1.689675136262078,0.5658914728682171,0.5757826841493455,0.41972217934263195,False,0.3280689757443194
mx1.75_tv0.30_vx25_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,1.75,0.3,25.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.05602804601355427,0.09746304506239235,0.6075200597306705,1.2077710520589755,-0.1019026470129678,0.5498193389071072,1.7968470575571194,0.6046511627906976,0.49760907415543687,0.429964477186029,False,0.36759110040989895
mx1.75_tv0.30_vx35_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,1.75,0.3,35.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.10030096544802625,0.14486950582400956,0.7321298357377382,1.4560056271311124,-0.15233420315569357,0.6584270857774034,2.7941425619169533,0.6046511627906976,0.5447625555903798,0.6540234439667325,False,0.658058684614768
mx1.75_tv0.30_vx35_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,1.75,0.3,35.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.09978871307557458,0.14539490166145758,0.7268340441734676,1.4323864660248287,-0.15216561491014924,0.6557901608355989,2.780190318010398,0.6201550387596899,0.4854372263178211,0.6597662119988447,False,0.6546978782566177
mx1.75_tv0.30_vx35_vm0.50_fl0.08_ds1.00_rb0.05_rf0.04,1.75,0.3,35.0,0.5,-0.08,1.0,0.05,0.04,129.0,0.05441360683858276,0.08502890579291618,0.6650793586820902,1.5699303579323982,-0.08810882301032963,0.6175727353911363,1.7675360013898669,0.5426356589147286,0.6163402244776406,0.37508767882835414,True,0.3569990217082955
mx1.75_tv0.30_vx35_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,1.75,0.3,35.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.05541157399367136,0.08752563768563586,0.659334522749651,1.5352836470592848,-0.08973018521793186,0.6175354910846411,1.7856030299808914,0.5581395348837209,0.535343224259472,0.38280429196235016,True,0.3635465255177842
mx1.75_tv0.30_vx35_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,1.75,0.3,35.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.10015477129783878,0.14786086493283768,0.7190966385076498,1.4383257459524081,-0.15911903528222027,0.6294329972539114,2.790154202954114,0.5891472868217055,0.5186178830632189,0.6586465213402904,False,0.6570995280429344
mx1.75_tv0.30_vx35_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,1.75,0.3,35.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.10048777522112395,0.14809515389208308,0.7203474722913883,1.425047131336219,-0.1593141773023401,0.6307522464270223,2.7992464907513726,0.6124031007751938,0.46070081942104735,0.6673667861611957,False,0.6592843138298882
mx1.75_tv0.30_vx35_vm0.50_fl0.09_ds1.00_rb0.05_rf0.04,1.75,0.3,35.0,0.5,-0.09,1.0,0.05,0.04,129.0,0.0541715921020971,0.0895648448857608,0.6330870226675634,1.409133328617162,-0.09729964326017249,0.5567501615318982,1.7631796625947176,0.5736434108527132,0.5772115862852863,0.3931975802846749,False,0.3554112015069868
mx1.75_tv0.30_vx35_vm0.50_fl0.09_ds1.00_rb0.10_rf0.04,1.75,0.3,35.0,0.5,-0.09,1.0,0.1,0.04,129.0,0.0526308341269226,0.08845421207651966,0.6234476210509223,1.3654983213456902,-0.09508031842027276,0.5535407853209376,1.7356731279964341,0.5658914728682171,0.5040898693813635,0.3997831042836519,False,0.3453025334405918
mx1.75_tv0.30_vx35_vm0.50_fl0.10_ds0.75_rb0.05_rf0.04,1.75,0.3,35.0,0.5,-0.1,0.75,0.05,0.04,129.0,0.1012188788582189,0.15150343626925258,0.7116503115184903,1.4148663719620713,-0.16022863058752423,0.6317153088500529,2.8193027676893174,0.5968992248062015,0.5009444268074434,0.6789897246502633,False,0.6640809685340054
mx1.75_tv0.30_vx35_vm0.50_fl0.10_ds0.75_rb0.10_rf0.04,1.75,0.3,35.0,0.5,-0.1,0.75,0.1,0.04,129.0,0.10145255243547768,0.1523121634761755,0.7100325404377551,1.410723721348401,-0.15871903408883659,0.6391958785402745,2.825740537494846,0.6046511627906976,0.43693370065387255,0.6849199076183683,False,0.6656140637160236
mx1.75_tv0.30_vx35_vm0.50_fl0.10_ds1.00_rb0.05_rf0.04,1.75,0.3,35.0,0.5,-0.1,1.0,0.05,0.04,129.0,0.05145845235943103,0.09578255680288059,0.5709530929075978,1.148707573218427,-0.10520912879739752,0.48910634417024007,1.7150044552643589,0.5658914728682171,0.5779137381334227,0.41972598281313794,False,0.33761072309424367
mx1.75_tv0.30_vx35_vm0.50_fl0.10_ds1.00_rb0.10_rf0.04,1.75,0.3,35.0,0.5,-0.1,1.0,0.1,0.04,129.0,0.05667483556146591,0.09555890658076993,0.6239730346626031,1.3193557864688297,-0.10190239580875049,0.5561678419007217,1.808713054137071,0.5968992248062015,0.4675300518933913,0.41942319885030077,False,0.3718345837823682
mx1.75_tv0.30_vx35_vm0.75_fl0.08_ds0.75_rb0.05_rf0.04,1.75,0.3,35.0,0.75,-0.08,0.75,0.05,0.04,129.0,0.09884444884551757,0.14386896851671752,0.7270553466285794,1.4341550000958354,-0.1523709172319656,0.6487094167388866,2.7546368274883655,0.6046511627906976,0.5510872226476049,0.6537294167184482,False,0.6485027107985131
mx1.75_tv0.30_vx35_vm0.75_fl0.08_ds0.75_rb0.10_rf0.04,1.75,0.3,35.0,0.75,-0.08,0.75,0.1,0.04,129.0,0.09841033340529926,0.14440089599831987,0.7222102405404053,1.4120759956649873,-0.15216137720347667,0.6467497548586246,2.7429605190305297,0.6201550387596899,0.4893445843799851,0.6591778858770951,False,0.6456545484275431
mx1.75_tv0.30_vx35_vm0.75_fl0.08_ds1.00_rb0.05_rf0.04,1.75,0.3,35.0,0.75,-0.08,1.0,0.05,0.04,129.0,0.054413703857674856,0.0850352329261211,0.665038012043978,1.5692799527863028,-0.08804675489308589,0.6180091920905973,1.7675377497187486,0.5426356589147286,0.6196472889398577,0.37525414658466383,True,0.3569996582351309
mx1.75_tv0.30_vx35_vm0.75_fl0.08_ds1.00_rb0.10_rf0.04,1.75,0.3,35.0,0.75,-0.08,1.0,0.1,0.04,129.0,0.05541157399367136,0.08752563768563586,0.659334522749651,1.5352836470592848,-0.08973018521793186,0.6175354910846411,1.7856030299808914,0.5581395348837209,0.535343224259472,0.38280429196235016,True,0.3635465255177842
mx1.75_tv0.30_vx35_vm0.75_fl0.09_ds0.75_rb0.05_rf0.04,1.75,0.3,35.0,0.75,-0.09,0.75,0.05,0.04,129.0,0.09859760488646385,0.14707936541400166,0.7125400829161382,1.4137636903413295,-0.15919360227235335,0.619356578901833,2.7479920025159377,0.5891472868217055,0.5232348852481933,0.6587655859733346,False,0.6468832068358702
mx1.75_tv0.30_vx35_vm0.75_fl0.09_ds0.75_rb0.10_rf0.04,1.75,0.3,35.0,0.75,-0.09,0.75,0.1,0.04,129.0,0.09842234748433443,0.147061626394453,0.7116466901372721,1.3930373658344581,-0.15930741114453773,0.6178139910580619,2.7432830541818074,0.6124031007751938,0.4656971983608832,0.6676082006191233,False,0.6457333708896345
mx1.75_tv0.30_vx35_vm0.75_fl0.09_ds1.00_rb0.05_rf0.04,1.75,0.3,35.0,0.75,-0.09,1.0,0.05,0.04,129.0,0.05417493616188218,0.08948661100424826,0.6335869683586596,1.416083232806227,-0.096816731542551,0.5595617131329441,1.7632397902782713,0.5736434108527132,0.578096408414429,0.3936727939765256,False,0.35543314135146997
mx1.75_tv0.30_vx35_vm0.75_fl0.09_ds1.00_rb0.10_rf0.04,1.75,0.3,35.0,0.75,-0.09,1.0,0.1,0.04,129.0,0.0526308341269226,0.08845421207651966,0.6234476210509223,1.3654983213456902,-0.09508031842027276,0.5535407853209376,1.7356731279964341,0.5658914728682171,0.5040898693813635,0.3997831042836519,False,0.3453025334405918
mx1.75_tv0.30_vx35_vm0.75_fl0.10_ds0.75_rb0.05_rf0.04,1.75,0.3,35.0,0.75,-0.1,0.75,0.05,0.04,129.0,0.09937913047535019,0.1506117247043346,0.7039041436657185,1.3877221440615042,-0.1604437704388797,0.6194016146810025,2.769079989734039,0.5968992248062015,0.5046190857333063,0.678631420838292,False,0.6520106719476773
mx1.75_tv0.30_vx35_vm0.75_fl0.10_ds0.75_rb0.10_rf0.04,1.75,0.3,35.0,0.75,-0.1,0.75,0.1,0.04,129.0,0.10026997953210093,0.15194511015882056,0.7043175509996222,1.3920896611757887,-0.15867731986195244,0.6319112247379445,2.7932967958685695,0.6046511627906976,0.44144584621378347,0.6851663235561652,False,0.65785539094771
mx1.75_tv0.30_vx35_vm0.75_fl0.10_ds1.00_rb0.05_rf0.04,1.75,0.3,35.0,0.75,-0.1,1.0,0.05,0.04,129.0,0.051458422447684615,0.09579024069060964,0.5709153757991876,1.1483464954604012,-0.10521379177935108,0.4890843831158614,1.7150039307911493,0.5658914728682171,0.5782537964384965,0.4197755328424768,False,0.33761052684803194
mx1.75_tv0.30_vx35_vm0.75_fl0.10_ds1.00_rb0.10_rf0.04,1.75,0.3,35.0,0.75,-0.1,1.0,0.1,0.04,129.0,0.05667483556146591,0.09555890658076993,0.6239730346626031,1.3193557864688297,-0.10190239580875049,0.5561678419007217,1.808713054137071,0.5968992248062015,0.4675300518933913,0.41942319885030077,False,0.3718345837823682
mx1.75_tv0.30_vx99_vm0.50_fl0.08_ds0.75_rb0.05_rf0.04,1.75,0.3,99.0,0.5,-0.08,0.75,0.05,0.04,129.0,0.09884444884551757,0.14386896851671752,0.7270553466285794,1.4341550000958354,-0.1523709172319656,0.6487094167388866,2.7546368274883655,0.6046511627906976,0.5510872226476049,0.6537294167184482,False,0.6485027107985131
mx1.75_tv0.30_vx99_vm0.50_fl0.08_ds0.75_rb0.10_rf0.04,1.75,0.3,99.0,0.5,-0.08,0.75,0.1,0.04,129.0,0.09841033340529926,0.14440089599831987,0.7222102405404053,1.4120759956649873,-0.15216137720347667,0.6467497548586246,2.7429605190305297,0.6201550387596899,0.4893445843799851,0.6591778858770951,False,0.6456545484275431
mx1.75_tv0.30_vx99_vm0.50_fl0.08_ds1.00_rb0.05_rf0.04,1.75,0.3,99.0,0.5,-0.08,1.0,0.05,0.04,129.0,0.054413703857674856,0.0850352329261211,0.665038012043978,1.5692799527863028,-0.08804675489308589,0.6180091920905973,1.7675377497187486,0.5426356589147286,0.6196472889398577,0.37525414658466383,True,0.3569996582351309
mx1.75_tv0.30_vx99_vm0.50_fl0.08_ds1.00_rb0.10_rf0.04,1.75,0.3,99.0,0.5,-0.08,1.0,0.1,0.04,129.0,0.05541157399367136,0.08752563768563586,0.659334522749651,1.5352836470592848,-0.08973018521793186,0.6175354910846411,1.7856030299808914,0.5581395348837209,0.535343224259472,0.38280429196235016,True,0.3635465255177842
mx1.75_tv0.30_vx99_vm0.50_fl0.09_ds0.75_rb0.05_rf0.04,1.75,0.3,99.0,0.5,-0.09,0.75,0.05,0.04,129.0,0.09859760488646385,0.14707936541400166,0.7125400829161382,1.4137636903413295,-0.15919360227235335,0.619356578901833,2.7479920025159377,0.5891472868217055,0.5232348852481933,0.6587655859733346,False,0.6468832068358702
mx1.75_tv0.30_vx99_vm0.50_fl0.09_ds0.75_rb0.10_rf0.04,1.75,0.3,99.0,0.5,-0.09,0.75,0.1,0.04,129.0,0.09842234748433443,0.147061626394453,0.7116466901372721,1.3930373658344581,-0.15930741114453773,0.6178139910580619,2.7432830541818074,0.6124031007751938,0.4656971983608832,0.6676082006191233,False,0.6457333708896345
