Variant,Config,threshold,max_shift,receiver,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgDefensiveShift,ActiveMonths,CAGRDelta,SharpeDelta,MDDDelta,CalmarDelta,MultiObjectiveScore,SelectedWithinVariant,SelectedOverall
PanicInteraction,th0.55_shift0.20_bond,0.55,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.55_shift0.30_bond,0.55,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.55_shift0.40_bond,0.55,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.60_shift0.10_bond,0.6,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.60_shift0.20_bond,0.6,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.60_shift0.30_bond,0.6,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.60_shift0.40_bond,0.6,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.65_shift0.10_bond,0.65,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.65_shift0.20_bond,0.65,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.65_shift0.30_bond,0.65,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.65_shift0.40_bond,0.65,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.70_shift0.10_bond,0.7,0.1,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.70_shift0.20_bond,0.7,0.2,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.70_shift0.30_bond,0.7,0.3,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.70_shift0.40_bond,0.7,0.4,BOND,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.50_shift0.10_gld,0.5,0.1,GLD,129.0,0.1282302072031003,0.1385793000990162,0.9426570296099257,1.7713981668126682,-0.1298226382385037,0.9877337954534718,3.65826806460584,0.5968992248062015,0.12415167789156605,0.0013919408886995462,25,-0.00036265508370969535,-0.002455554440958574,0.0,-0.0027934656746341213,0.228125,False,False
PanicInteraction,th0.50_shift0.20_gld,0.5,0.2,GLD,129.0,0.1278671958074662,0.138602205843075,0.940182107025769,1.7649934434459187,-0.1298226382385037,0.9849375851733573,3.645634514134529,0.5968992248062015,0.12886785571352474,0.0027838817773990924,25,-0.0007256664793438006,-0.004930477025115287,0.0,-0.005589675954748685,0.18437499999999998,False,False
PanicInteraction,th0.50_shift0.30_gld,0.5,0.3,GLD,129.0,0.12750382798004134,0.13862806951360906,0.9376879943235525,1.758525517200556,-0.1298226382385037,0.9821386293644536,3.633028200591299,0.5968992248062015,0.13358403353548343,0.004175822666098639,25,-0.0010890343067686548,-0.007424589727331732,0.0,-0.008388631763652343,0.165625,False,False
PanicInteraction,th0.50_shift0.40_gld,0.5,0.4,GLD,129.0,0.12714010360008432,0.13865688945539234,0.9351748730240956,1.7519957545307088,-0.1298226382385037,0.9793369270967119,3.6204491246892303,0.5968992248062015,0.1383002113574421,0.005567763554798185,25,-0.0014527586867256748,-0.009937711026788643,0.0,-0.011190334031394022,0.146875,False,False
PanicInteraction,th0.55_shift0.10_gld,0.55,0.1,GLD,129.0,0.12847462175224744,0.1385898378135145,0.9441734290221497,1.7749666038303236,-0.1298226382385037,0.9896164759509836,3.666796552276978,0.5968992248062015,0.12165209895752756,0.0005541497219800484,7,-0.00011824053456255257,-0.0009391550287345396,0.0,-0.0009107851771223974,0.278125,True,False
PanicInteraction,th0.55_shift0.20_gld,0.55,0.2,GLD,129.0,0.12835628406173205,0.13862097459782952,0.943230245681059,1.7721728780039956,-0.1298226382385037,0.9887049423993546,3.6626650826595832,0.5968992248062015,0.12386869784544775,0.0011082994439600969,7,-0.00023657822507794357,-0.0018823383698253204,0.0,-0.001822318728751382,0.25937499999999997,False,False
PanicInteraction,th0.55_shift0.30_gld,0.55,0.3,GLD,129.0,0.12823784918287107,0.13865276366159726,0.9422830530502713,1.7693573991577396,-0.1298226382385037,0.9877926602237035,3.6585344475969306,0.5968992248062015,0.12608529673336794,0.0016624491659401452,7,-0.00035501310393892815,-0.002829531000613006,0.0,-0.0027346009044024733,0.234375,False,False
PanicInteraction,th0.55_shift0.40_gld,0.55,0.4,GLD,129.0,0.12811931708313118,0.13868520455627634,0.941331870296098,1.7665204092828783,-0.1298226382385037,0.9868796291734322,3.654404652480525,0.5968992248062015,0.12830189562128816,0.0022165988879201937,7,-0.0004735452036788157,-0.00378071375478628,0.0,-0.003647631954673769,0.20312499999999997,False,False
PanicInteraction,th0.60_shift0.10_gld,0.6,0.1,GLD,129.0,0.12858515782123914,0.13857031002767387,0.9449999894942346,1.7771563165576794,-0.1298226382385037,0.9904679150412031,3.6706594649406963,0.5968992248062015,0.12011301592900261,0.00016937896484881256,3,-7.704465570856911e-06,-0.0001125945566496922,0.0,-5.934608690283394e-05,0.37812499999999993,False,False
PanicInteraction,th0.60_shift0.20_gld,0.6,0.2,GLD,129.0,0.12857743704847824,0.13858136275445104,0.9448867551344882,1.7765704790915513,-0.1298226382385037,0.9904084433430027,3.670389526638365,0.5968992248062015,0.12079053178839785,0.0003387579296976251,3,-1.5425238331756574e-05,-0.00022582891639610914,0.0,-0.00011881778510325347,0.334375,False,False
PanicInteraction,th0.60_shift0.30_gld,0.6,0.3,GLD,129.0,0.1285696999678103,0.13859251190564556,0.9447728815184198,1.7759808349902713,-0.1298226382385037,0.990348846027982,3.6701190362308806,0.5968992248062015,0.1214680476477931,0.0005081368945464376,3,-2.316231899968102e-05,-0.0003397025324645142,0.0,-0.000178415100123952,0.315625,False,False
PanicInteraction,th0.60_shift0.40_gld,0.6,0.4,GLD,129.0,0.1285619465785115,0.13860375745798859,0.944658369196543,1.775387395340183,-0.1298226382385037,0.990289123090565,3.669847993806185,0.5968992248062015,0.12214556350718836,0.0006775158593952502,3,-3.091570829849566e-05,-0.00045421485434127273,0.0,-0.00023813803754091367,0.296875,False,False
PanicInteraction,th0.65_shift0.10_gld,0.65,0.1,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.65_shift0.20_gld,0.65,0.2,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.65_shift0.30_gld,0.65,0.3,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.65_shift0.40_gld,0.65,0.4,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.70_shift0.10_gld,0.7,0.1,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.70_shift0.20_gld,0.7,0.2,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.70_shift0.30_gld,0.7,0.3,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
PanicInteraction,th0.70_shift0.40_gld,0.7,0.4,GLD,129.0,0.12859286228681,0.13855935374838912,0.9451125840508843,1.7777383363628454,-0.1298226382385037,0.990527261128106,3.670928851049935,0.5968992248062015,0.11943550006960736,0.0,0,0.0,0.0,0.0,0.0,0.6625,False,False
