target_month,history_through,observations,expanding_beta,beta_se,beta_z,reliability,shrunk_positive_beta,expanding_spearman_ic
2024-08,2024-07,220,5.9475147652627445e-05,0.03152533672294634,0.0018865824709601684,3.5591807519214625e-06,2.1168280074291857e-10,-0.026317598598017616
2024-09,2024-08,221,0.0003438946461341496,0.031545285552712514,0.010901617788797564,0.00011883114789312264,4.08653955544202e-08,-0.025779625779625778
2024-10,2024-09,222,0.0011629905427649075,0.031568047024187314,0.03684075045484533,0.0013554012880202014,1.5763188796188688e-06,-0.022504882172516047
2024-11,2024-10,223,0.00014966717235235044,0.031182925569533393,0.004799651399565265,2.3036122882166662e-05,3.4477513737351617e-09,-0.026167823813563723
2024-12,2024-11,224,0.0023810291646570174,0.03088502708090538,0.07709331639631571,0.005908264376005468,1.4067749791773114e-05,-0.019510997224001708
2025-01,2024-12,225,0.0018120775070563548,0.0308362500974448,0.05876452231805286,0.003441385054656065,6.23605645066216e-06,-0.021701432785503582
2025-02,2025-01,226,0.0016566126518451837,0.030777826475748327,0.05382487464313073,0.0028887480887754844,4.785536631859061e-06,-0.022600288487778255
2025-03,2025-02,227,0.0005730975775787115,0.03060174267748127,0.018727612463731797,0.00035060050476660076,2.0092829997961238e-07,-0.026093165548075486
2025-04,2025-03,228,-0.00014361735244494784,0.030278451566338294,-0.0047432198482901524,2.2497628374543898e-05,0.0,-0.02818836522466353
2025-05,2025-04,229,-0.00018586337389211354,0.030112816167887784,-0.006172234866904202,3.8095031965480664e-05,0.0,-0.02778371788594327
2025-06,2025-05,230,-0.0024099608148417857,0.030048684550980354,-0.08020187408713568,0.006391230038582347,0.0,-0.034816635803915086
2025-07,2025-06,231,0.011232762934911386,0.030147700856849306,0.37259103068084864,0.12190124800828817,0.0013692878203469397,-0.02192020872680543
2025-08,2025-07,232,0.012631234147701922,0.02998798517150053,0.4212098303858766,0.1506837531125438,0.0019033217678190491,-0.016145834334379543
2025-09,2025-08,233,0.013546168731244356,0.02974386233762338,0.45542736102935893,0.17178371894790512,0.002327011242148981,-0.011910725060051685
2025-10,2025-09,234,0.018756671251903875,0.029818408261850417,0.6290299296727084,0.28350269006180406,0.005317566756519654,-0.0017069041815640303
2025-11,2025-10,235,0.02345485404014561,0.030680958443236588,0.7644759235126201,0.36885558730719514,0.008651453962182448,0.004104598370736127
2025-12,2025-11,236,0.022466242741719326,0.030632725662463733,0.7334065857955524,0.34975641423838466,0.007857712502752887,0.0007751053330716174
2026-01,2025-12,237,0.026512452216281533,0.030504139317769473,0.8691427723986732,0.4303322419279844,0.011409163001240992,0.010968901613423744
2026-02,2026-01,238,0.036661445071079074,0.03140164002673226,1.1675009661874074,0.5768196185408102,0.021147040761054697,0.020752265738666637
2026-03,2026-02,239,0.041999299773453375,0.0320972591911974,1.3085011253849235,0.6312922550894665,0.0265138326661619,0.027192257656200553
2026-04,2026-03,240,0.03807635563964592,0.032386569841553595,1.1756834955331406,0.5802255474583452,0.022092874296232204,0.02094654421083699
2026-05,2026-04,241,0.047413647564944754,0.03362692535215663,1.409990567630172,0.6653361996628855,0.031546016083015764,0.029234251225952478
2026-06,2026-05,242,0.0531024477496189,0.03513767490211286,1.511268115990959,0.6954869322651019,0.03693205848115031,0.033908386856959724
2026-07,2026-06,243,0.05375059718249016,0.03494781961315502,1.5380243396431352,0.7028689961861124,0.03777962828606094,0.03845459061554441
