month,macro_signal_month,stress_signal_month,technical_signal_month,fundamental_signal_month,asset_vol_signal_month,stress_score,recovery_score,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,base_covariance_min_eigenvalue,adjusted_covariance_min_eigenvalue,variance_calibration_prior_records,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_semivariance,estimated_transaction_cost,monthly_utility,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,macro_mu_KODEX200,stress_mu_adjustment_KODEX200,fundamental_mu_adjustment_KODEX200,credit_mu_adjustment_KODEX200,economic_mu_before_technical_KODEX200,technical_confidence_KODEX200,expected_mu_KODEX200,variance_multiplier_KODEX200,variance_calibration_observations_KODEX200,variance_calibration_last_training_month_KODEX200,credit_calibration_observations_KODEX200,credit_calibration_last_training_month_KODEX200,credit_beta_reliability_KODEX200,atr_state_KODEX200,credit_state_KODEX200,iv_state_KODEX200,macro_mu_BOND,stress_mu_adjustment_BOND,fundamental_mu_adjustment_BOND,credit_mu_adjustment_BOND,economic_mu_before_technical_BOND,technical_confidence_BOND,expected_mu_BOND,variance_multiplier_BOND,variance_calibration_observations_BOND,variance_calibration_last_training_month_BOND,credit_calibration_observations_BOND,credit_calibration_last_training_month_BOND,credit_beta_reliability_BOND,atr_state_BOND,credit_state_BOND,iv_state_BOND,macro_mu_GLD,stress_mu_adjustment_GLD,fundamental_mu_adjustment_GLD,credit_mu_adjustment_GLD,economic_mu_before_technical_GLD,technical_confidence_GLD,expected_mu_GLD,variance_multiplier_GLD,variance_calibration_observations_GLD,variance_calibration_last_training_month_GLD,credit_calibration_observations_GLD,credit_calibration_last_training_month_GLD,credit_beta_reliability_GLD,atr_state_GLD,credit_state_GLD,iv_state_GLD,macro_mu_USO,stress_mu_adjustment_USO,fundamental_mu_adjustment_USO,credit_mu_adjustment_USO,economic_mu_before_technical_USO,technical_confidence_USO,expected_mu_USO,variance_multiplier_USO,variance_calibration_observations_USO,variance_calibration_last_training_month_USO,credit_calibration_observations_USO,credit_calibration_last_training_month_USO,credit_beta_reliability_USO,atr_state_USO,credit_state_USO,iv_state_USO,cross_sectional_neutral,eps_mu_adjustment_KODEX200,valuation_mu_adjustment_KODEX200
2016-11,2016-10,2016-10,2016-10,2016-10,2016-10,0.5107821693431976,0.0,-0.0214133541922738,-0.02140530091334393,2.1339555884003456,-0.07497133111368715,0.002677664676944596,8.032994030833788e-06,2.028489903538553e-08,3.6355275544467614e-05,3.516422543600284e-05,460,0.1799579039579007,0.01934168867002778,0.7229937859327219,0.07770662143934957,0.6506034716366832,0.08422911024146607,0.2651674181218507,2.4293118946726306e-18,0.01178740126113274,0.0004337175100645214,0.13884651007320575,0.0005932018756522598,8.054804139502937e-06,0.010969285826308715,True,False,0,Optimization terminated successfully,12,-0.010969285826308715,0.07214298386381213,-0.15999998627280027,0.0,0.05785701613618788,1.3727199738022833e-08,0.006308737829098674,0.0027165749633110657,0.005852032148185765,-4.8924468342771447e-05,0.014828420472252734,1.0,0.014828420472252734,0.3243552804450414,115,2016-10,126,2016-10,0.8634581465949805,-0.4547647768395658,-0.005235602094240843,0.0,0.004119258424033507,-1.3224550375058337e-05,0.0,7.919271229840135e-07,0.004106825800781433,1.0,0.004106825800781433,0.9679965133196702,115,2016-10,126,2016-10,0.3565040146382217,0.29951068761267063,-0.005235602094240843,0.0,0.006818747515224765,0.0007146838279418611,0.0,5.259750459420731e-05,0.007586028847760833,0.6499439582528317,0.006765782736760345,0.7106110511873915,115,2016-10,126,2016-10,0.8781827404886325,-0.4063439065108515,-0.005235602094240843,-0.09693396226415096,-0.010053635945494938,0.004558807280637913,0.0,-5.507157703149112e-05,-0.005549900241888516,1.0,-0.005549900241888516,1.5232627962837748,115,2016-10,126,2016-10,0.8834824910548312,-0.001322751322751392,-0.005235602094240843,0.1589195979899497,0.005242843719726621,-0.0,0.005852032148185765
2016-12,2016-11,2016-11,2016-11,2016-11,2016-11,0.4004020571807366,0.0,0.025074395669714106,0.02509956444704087,2.1874632351654935,-0.05177679626420273,0.008389464891204896,2.5168394673614686e-05,3.8265314972060816e-10,3.987755295882274e-05,6.261587477487078e-05,464,0.1760777423366025,0.038570863687330176,0.6442292030389029,0.14112219093716452,0.6542306368781527,0.09313348705956044,0.2526358760622868,0.0,0.0058392123491034405,0.0005341518994265828,0.06686563679268179,0.0005921766055571947,2.5171265379603783e-05,0.004954788528453351,True,False,0,Optimization terminated successfully,9,-0.004954788528453351,0.08006136891859265,-0.15999999999876616,0.0,0.04993863108140735,1.2338463584171677e-12,0.005870835031414762,-0.0017679436125869964,0.004633934409872438,-0.0015814148870955283,0.007155410941604674,1.0,0.007155410941604674,0.3564233345824368,116,2016-11,127,2016-11,0.8631947496219935,-0.4295656347492201,0.23177083333333337,0.0,0.004070610646990222,-1.1472920113904828e-05,0.0,2.259136421617112e-05,0.004081729091092489,0.4037773520089585,0.0021561758031892675,1.573561564097558,116,2016-11,127,2016-11,0.31864596441581405,0.45003833375926405,0.23177083333333337,0.0,0.007188715973317064,-0.002099470000700825,0.0,0.0017034678088965313,0.006792713781512771,0.49428889865108094,0.003788500411367043,0.9899467286492735,116,2016-11,127,2016-11,0.8777812290651059,-0.0966511936339523,0.23177083333333337,-0.0147127510509108,-0.009181920203292313,-0.0036549415693224742,0.0,-0.001784426192029207,-0.014621287964643995,1.0,-0.014621287964643995,1.7631540753064516,116,2016-11,127,2016-11,0.8835948825717991,0.23584551931008624,0.23177083333333337,0.2453300124533001,0.0008521414623914847,0.0,0.004633934409872438
2017-01,2016-12,2016-12,2016-12,2016-12,2016-12,0.30103582365777976,0.41849255039439087,0.024110286277082768,0.024125923342540566,2.2402035999859273,-0.028914863367559995,0.005212307904410733,1.56369237132322e-05,1.4174456269833157e-10,4.151866581128428e-05,4.0414216111730755e-05,468,0.17291831397051793,0.06628417138015588,0.5499768253379953,0.21082068931133094,0.6552059251288428,0.0965303383493683,0.24826373652178887,0.0,0.0027299269960854747,0.0004403877476308193,0.030116797467240778,0.000587215948968143,1.5640077580536257e-05,0.0019068770957213854,True,False,0,Optimization terminated successfully,8,-0.0019068770957213854,0.07269561865456427,-0.15999999999971617,0.0,0.05730438134543574,2.8382851624542127e-13,0.005662260572152071,-0.004407183002763008,0.005000457532253325,-0.002502293033967962,0.0037532420676744263,1.0,0.0037532420676744268,0.2922508632398937,117,2016-12,128,2016-12,0.862684636158642,-0.4998806112702961,0.30569948186528495,0.0,0.004225103305154916,5.7190032183189734e-05,0.0,3.8055437494214976e-05,0.004320348774832321,0.34103368654879695,0.0004321474239118786,0.9751286315925487,117,2016-12,128,2016-12,0.33519311680957575,0.19485294117647056,0.30569948186528495,0.0,0.008423838084932073,-0.0053295144068610505,0.0,0.0027029969129055745,0.005797320590976597,0.33924773725791946,0.0009226688563725672,0.6961007505265333,117,2016-12,128,2016-12,0.8776675349513744,-0.32729667434968723,0.30569948186528495,-0.28260869565217395,-0.008484481715775757,-0.008949878774896993,0.0,-0.0027569774938583846,-0.020191337984531134,0.5894804617127072,-0.012551063885097455,0.7784092585804822,117,2016-12,128,2016-12,0.8804732734076415,-0.281436011904762,0.30569948186528495,-0.18271604938271607,-0.0015801066377619474,0.0,0.005000457532253325
2017-02,2017-01,2017-01,2017-01,2017-01,2017-01,0.531557756718656,0.0,0.010782413347993531,0.01080316496026314,2.2643584011846385,-0.01844422202829643,0.006916622472927297,2.074986741878189e-05,1.744850828091867e-09,4.3959854983000824e-05,3.114675633510499e-05,472,0.16277240147000727,0.10115176317432599,0.45396688683790837,0.28210894851775825,0.6565536909434185,0.10119704625655009,0.24224926280003145,1.071750260954376e-17,0.011053592008772812,0.0004896941362651452,0.12970493928768287,0.0005823076744092904,2.0753393391107e-05,0.010205683872839842,True,False,0,Optimization terminated successfully,17,-0.010205683872839842,0.07665722167664141,-0.15999999999971892,0.0,0.0533427783233586,2.81080714259474e-13,0.0054150543855822075,0.0019401799667702526,0.005454620785336523,0.0005662663250866362,0.01337612146277562,1.0,0.01337612146277562,0.2909608987286072,118,2017-01,129,2017-01,0.859461706362558,-0.4913260456273765,-0.12113402061855671,0.0,0.004343653840629855,-6.79155143346091e-05,0.0,-7.930714732561224e-06,0.004267807611562685,1.0,0.004267807611562685,0.7089529070566722,118,2017-01,129,2017-01,0.3101667855675154,0.17283018867924527,-0.12113402061855671,0.0,0.009628421802450566,0.0005636546760006656,0.0,-0.0006229899591813693,0.009569086519269862,0.4667009151549817,0.007593668382459138,0.8051800273085443,118,2017-01,129,2017-01,0.8786237307987778,-0.1599607458292444,-0.12113402061855671,-0.36411549037580204,-0.009181022804581492,0.004773602408127687,0.0,0.0006541633931132554,-0.0037532570033405495,0.4485632155181648,0.0015505704303498133,0.8573250692615717,118,2017-01,129,2017-01,0.8863321355634008,-0.24169128508124083,-0.12113402061855671,-0.16061224489795917,0.005864939647566905,0.0,0.005454620785336523
2017-03,2017-02,2017-02,2017-02,2017-02,2017-02,0.33014655170466567,0.8617850953206239,0.02196483992248867,0.021964848585139595,2.3140946709938017,0.0,2.5196065822907664e-06,7.558819746872299e-09,1.1038311794470246e-09,4.408619923947909e-05,2.269259199932923e-05,476,0.1888567543678986,0.19356816958989673,0.30498332387119903,0.3125917521710057,0.6557266290932038,0.10034959155603455,0.24392377935076173,3.830181985428221e-17,0.006546303906725906,0.0004723758351188402,0.07572139186999782,0.0005771754950245281,1.198465621443513e-08,0.005732928509485743,True,False,0,Optimization terminated successfully,2,-0.0057329285094857435,0.07528950804345903,-0.15640460380368923,0.0,0.05471049195654097,0.003595396196310774,0.004513336497269275,-0.0014700610353527723,0.005318980423052868,-0.000408650302441797,0.007953605582527574,1.0,0.007953605582527574,0.2824254924390434,119,2017-02,130,2017-02,0.8594129336156845,-0.49538789025544,0.0641025641025641,0.0,0.004439870636055865,9.977517027631553e-05,0.0,5.7804090889079944e-06,0.004545426215421089,0.8810013591051564,0.0041094094691454894,0.5148446832782857,119,2017-02,130,2017-02,0.31260045152756255,-0.04196852360729458,0.0641025641025641,0.0,0.011375243933467671,-0.006042086363908673,0.0,0.00044929562819163386,0.005782453197750633,0.5885009658199345,0.0037656655273125726,0.6076724174059142,119,2017-02,130,2017-02,0.878803485944948,-0.3915799739921977,0.0641025641025641,-0.43094048159927306,-0.008088022086686743,-0.006194062062036168,0.0,-0.0004738884593186242,-0.014755972608041535,0.5059710716989487,-0.007030668997804445,0.6171372062846133,119,2017-02,130,2017-02,0.8872742778786594,-0.3722038870553722,0.0641025641025641,-0.3260429323612799,0.00088137809691444,0.0,0.005318980423052868
2017-04,2017-03,2017-03,2017-03,2017-03,2017-03,0.4066099171215336,0.0,0.02456450169478749,0.02456593010592998,2.370939253461328,0.0,0.000408117469282163,1.224352407846489e-06,2.040587346410338e-07,4.408905419496153e-05,2.886587227278391e-05,480,0.19537708927543984,0.18266980255821666,0.32142940615107785,0.30052370201526557,0.6660625725970429,0.09798053283308461,0.23595689456987246,2.6998638715796435e-18,0.007075113801188276,0.00046722277240920744,0.08209802897980407,0.0005873215450386916,1.4299213959585284e-06,0.006252750948549023,True,False,0,Optimization terminated successfully,8,-0.006252750948549023,0.07487772211352646,-0.159999998584659,0.0,0.055122277886473545,1.4153410110573361e-09,0.004960336433775289,-0.0002790744072405845,0.005351396155715361,-0.00305562906437601,0.006977029117874055,1.0,0.006977029117874055,0.28446909183908753,120,2017-03,131,2017-03,0.8586608815293214,-0.4888235294117648,0.3392857142857143,0.0,0.004362291470910839,-9.076611571551905e-05,0.0,4.043464691381865e-05,0.0043119600021091385,1.0,0.0043119600021091385,0.6552173531616269,120,2017-03,131,2017-03,0.2933398986331648,-0.010535448686167626,0.3392857142857143,0.0,0.010883111078447298,-0.0035136187685471864,0.0,0.0033670802180802532,0.010736572527980364,0.7501003464883964,0.008499381647426842,0.5585397849676278,120,2017-03,131,2017-03,0.8788887849508817,-0.436592449177154,0.3392857142857143,-0.4907823741007194,-0.0089036626403538,-0.002412914199043584,0.0,-0.0035721221867015154,-0.014888699026098899,1.0,-0.0148886990260989,0.644708366719396,120,2017-03,131,2017-03,0.889029094246801,-0.3147272727272728,0.3392857142857143,-0.2863162118780096,0.0017842156554661644,0.0,0.005351396155715361
2017-05,2017-04,2017-04,2017-04,2017-04,2017-04,0.43442706641744616,0.0,0.035547828047281835,0.03558154237341994,2.455220994353922,0.0,0.009632664610887133,2.88979938326614e-05,4.816332305443607e-06,4.234215793847836e-05,1.2353135896980042e-05,484,0.2597481308674576,0.22751763342771156,0.27332468052363973,0.23940955518119106,0.6662476023329245,0.0865874151183278,0.24716498254874777,0.0,0.010151632491412486,0.000463493905654386,0.11903862646302352,0.0005880568656739932,3.3715828177757626e-05,0.009298112844733543,True,False,0,Optimization terminated successfully,14,-0.009298112844733543,0.07457832706525826,-0.15999999831599832,0.0,0.05542167293474175,1.6840016880959041e-09,0.004834168242895369,0.00019062424084035484,0.006472571559963432,-0.00044146633471923947,0.011055897708979917,1.0,0.011055897708979917,0.283394228071782,121,2017-04,132,2017-04,0.8564736350746998,-0.4837236533957846,0.06598984771573602,0.0,0.004266004655353734,-8.655876319997512e-05,0.0,5.769179100723045e-06,0.004185215071254482,1.0,0.004185215071254482,0.2915439605246649,121,2017-04,132,2017-04,0.2884317802399544,-0.3266486220472441,0.06598984771573602,0.0,0.011249343295843404,-0.001938500081007053,0.0,0.0004934590428850166,0.009804302257721368,1.0,0.009804302257721368,0.5235801157014809,121,2017-04,132,2017-04,0.8798530780339742,-0.4639191789608724,0.06598984771573602,-0.4966562639322336,-0.007744875907761158,-0.0010194811784803603,0.0,-0.0005212988804143542,-0.009285655966655872,1.0,-0.009285655966655872,0.6965056894481929,121,2017-04,132,2017-04,0.8890944649711575,-0.311303719754424,0.06598984771573602,-0.2588610115491836,0.003939939767824974,0.0,0.006472571559963432
2017-06,2017-05,2017-05,2017-05,2017-05,2017-05,0.42116790728739356,0.8897872340425532,0.01625140622825361,0.016308357825886122,2.4951217881133045,0.0,0.01627188503786075,4.881565511358225e-05,8.135942518930364e-06,4.2847841001650114e-05,1.697838728930523e-05,488,0.22418396968993795,0.19643900056255903,0.3087968362688091,0.27058019347869383,0.664863470670543,0.08376321436686118,0.2513733149625958,9.932841335160553e-19,0.009071342502497557,0.000607658852850414,0.10521015691286821,0.0005831790222211135,5.69541975038623e-05,0.008127379856347376,True,False,0,Optimization terminated successfully,10,-0.008127379856347376,0.08539265913534352,-0.1599999903224409,0.0,0.04460734086465648,9.677559115184309e-09,0.0055667783317720435,2.0921231072638642e-05,0.004711669408592953,-0.0004916661027497353,0.009807702868687899,1.0,0.009807702868687899,0.3936279584631513,122,2017-05,133,2017-05,0.854634847750333,-0.3583585917463278,0.0732323232323232,0.0,0.0042740134155809,-2.2819141321053505e-05,0.0,6.435953685188531e-06,0.004257630227945035,1.0,0.004257630227945035,0.3960042406843827,122,2017-05,133,2017-05,0.2875796458641966,-0.17557997557997562,0.0732323232323232,0.0,0.010783260699191633,-0.0026072440088686865,0.0,0.0005517448095981871,0.008727761499921133,1.0,0.008727761499921133,0.5155129407462891,122,2017-05,133,2017-05,0.879540162157312,-0.4689490445859873,0.0732323232323232,-0.49183222958057393,-0.00871809422138391,-0.0017300763635345402,0.0,-0.0005827732467693655,-0.011030943831687815,1.0,-0.011030943831687815,0.9294295292286513,122,2017-05,133,2017-05,0.8886049136914617,-0.06915084199211752,0.0732323232323232,-0.10185550730359255,0.0029405376912165627,0.0,0.004711669408592953
2017-07,2017-06,2017-06,2017-06,2017-06,2017-06,0.4416161018510082,0.0,0.00462223714525772,0.00464955815208773,2.506654832724264,0.0,0.007806021586816743,2.3418064760450232e-05,3.902942069559281e-06,4.1359682742100426e-05,2.1798397372526465e-05,492,0.2591456511520269,0.16736784605511185,0.3484450882945405,0.22504141449832074,0.6642633092406324,0.08253438911015581,0.2532023016492119,2.775557561562892e-17,0.00937748454953717,0.00045681241785808674,0.10978894008729752,0.0005786695178041481,2.732381498525802e-05,0.008543085007818722,True,False,0,Optimization terminated successfully,8,-0.00854308500781872,0.07403883450120646,-0.1599999992532147,2.220446049250313e-16,0.05596116549879354,7.467853002651736e-10,0.0060171861562490795,0.00022950711732795619,0.004514727297871892,-0.0005414351719343001,0.010219985399514627,1.0,0.010219985399514627,0.3008924319882243,123,2017-06,134,2017-06,0.8534600543521438,-0.4583526682134571,0.08040201005025127,0.0,0.004161039286853706,-7.346227166864171e-05,0.0,7.111534823429972e-06,0.0040946885500084945,1.0,0.0040946885500084945,0.5271141410352643,123,2017-06,134,2017-06,0.2860414043572431,-0.03296969696969698,0.08040201005025127,0.0,0.009947062573430613,-0.0016704018202773642,0.0,0.0006125578476775115,0.008889218600830761,1.0,0.008889218600830761,0.5006160859683935,123,2017-06,134,2017-06,0.8804381953809092,-0.4761227071473751,0.08040201005025127,-0.4980323567993004,-0.008561469024072146,-0.0005800795709849879,0.0,-0.0006443171919682254,-0.00978586578702536,1.0,-0.00978586578702536,0.699986047455825,123,2017-06,134,2017-06,0.8888677720481609,-0.08816210451475293,0.08040201005025127,-0.25870841487279844,0.0033545066908321312,0.0,0.004514727297871892
2017-08,2017-07,2017-07,2017-07,2017-07,2017-07,0.41345914687663377,0.0,0.0028412038431217435,0.0028429390176317915,2.51377675006838,0.0,0.0005783254022443399,1.7349762067330198e-06,1.983033151718322e-10,3.993053272668448e-05,9.939100709161897e-06,496,0.283922909954554,0.13514319182551549,0.3935905151316867,0.18734338308824391,0.6638276791390352,0.08164095562792795,0.2545313652330369,5.725989759988305e-17,0.009406288221807677,0.0004135637921100016,0.11039407590903211,0.000574285800933493,1.7380354459896537e-06,0.008623482489373195,True,False,0,Optimization terminated successfully,6,-0.008623482489373191,0.07044689847906734,-0.15999999702998954,0.0,0.05955310152093267,2.9700104597907284e-09,0.006267674034961515,-0.00025091943927789667,0.004934623915887129,-4.84031135417842e-06,0.01094653820021657,1.0,0.01094653820021657,0.28517692222922275,124,2017-07,135,2017-07,0.8533975637290803,-0.4770260909720619,-0.02250000000000002,0.0,0.0040591160669742185,-9.679671343663876e-05,0.0,6.312481482139244e-08,0.0039623824783524015,1.0,0.0039623824783524015,0.2486907527801774,124,2017-07,135,2017-07,0.28427833989372187,-0.3762030798845044,-0.02250000000000002,0.0,0.009280277764448824,-0.0021503654362055066,0.0,5.477371145059023e-06,0.007135389699388376,1.0,0.007135389699388376,0.4980555751413383,124,2017-07,135,2017-07,0.8804464905572997,-0.4753299811439347,-0.02250000000000002,-0.4837451235370611,-0.008042797695384499,-0.0027188793981471012,0.0,-5.7698601105778035e-06,-0.010767446953642177,1.0,-0.010767446953642177,0.839439475192055,124,2017-07,135,2017-07,0.8895136273476342,-0.2714436992587364,-0.02250000000000002,-0.16679611650485437,0.0028192158560787924,0.0,0.004934623915887129
2017-09,2017-08,2017-08,2017-08,2017-08,2017-08,0.4331514402701819,0.0,0.020933755686898748,0.020977916003701913,2.5663995384057174,0.0,0.012617501439293775,3.785250431788132e-05,6.307812485286171e-06,4.186075267948126e-05,1.0659298040636496e-05,500,0.21884011553375798,0.1560601798872169,0.36488872705897146,0.2602109775200538,0.6518271937338884,0.0688676757007263,0.27930513056538525,3.909293163811019e-18,0.00995837479873876,0.0005377111513203801,0.11627423067694284,0.0005624681426299248,4.4162191682857814e-05,0.009082888888765787,True,False,0,Optimization terminated successfully,12,-0.009082888888765787,0.08032766532051434,-0.15999999999973072,0.0,0.04967233467948566,2.692845946228317e-13,0.005899646750466013,6.138966620490438e-05,0.005926187556097923,-0.0011845964481732654,0.010702627524595575,1.0,0.010702627524595575,0.3643238740114491,125,2017-08,136,2017-08,0.8534236851379506,-0.3845623707787733,0.15920398009950254,0.0,0.004155863298130322,-0.0001409023415124279,0.0,1.527975752722644e-05,0.004030240714145121,1.0,0.004030240714145121,0.254398622629657,125,2017-08,136,2017-08,0.2814758979033175,-0.419154525913542,0.15920398009950254,0.0,0.010288395046700604,-0.0019497891784126728,0.0,0.0013445596998855741,0.009683165568173505,1.0,0.009683165568173505,0.5297722974707902,125,2017-08,136,2017-08,0.8812557809063466,-0.4333853354134166,0.15920398009950254,-0.4302575107296137,-0.009121632426504694,-0.0010290672114248662,0.0,-0.0014180663338360896,-0.011568765971765649,1.0,-0.011568765971765649,0.7100889452317609,125,2017-08,136,2017-08,0.889620143698347,-0.07650560224089642,0.15920398009950254,-0.2469207082371055,0.0032118169587871375,0.0,0.005926187556097923
2017-10,2017-09,2017-09,2017-09,2017-09,2017-09,0.5872611859309954,0.0,0.02271694471719763,0.022774067440540963,2.6247002948419214,0.0,0.016320778098095665,4.8962334294287e-05,8.160389049047908e-06,4.113332878392667e-05,2.285635858447908e-05,504,0.27089469370953795,0.25215227978981963,0.24702187484865995,0.22993115165198247,0.6483406186371306,0.06733501217518414,0.2843243691876854,2.8880137606430365e-17,0.012175024143654322,0.000484595633058225,0.14319271592550253,0.0005554631865206623,5.7125442390432094e-05,0.011320137698214116,True,False,0,Optimization terminated successfully,9,-0.011320137698214114,0.07625711505622737,-0.1599999936275096,0.0,0.053742884943772634,6.3724903964779145e-09,0.0054963006841099935,0.0008611643424376541,0.005705637623001203,0.0005401660003091475,0.012603268649857998,1.0,0.012603268649857998,0.30207315278778263,126,2017-09,137,2017-09,0.8541454023573183,-0.4543791447518866,-0.1311881188118812,0.0,0.004106183891063994,6.55583765229827e-06,0.0,-6.672559032114666e-06,0.004106067169684177,0.6601885569342258,0.00538829720280606,0.5558023983094627,126,2017-09,137,2017-09,0.27233459766789647,0.0630780175480199,-0.1311881188118812,0.0,0.011077428235631001,0.002338240146387567,0.0,-0.000609899734739789,0.01280576864727878,1.0,0.01280576864727878,0.5151070888842719,126,2017-09,137,2017-09,0.880670414909426,-0.4257364341085272,-0.1311881188118812,-0.47808510638297874,-0.006980139114620023,0.0083366313867008,0.0,0.0006461016554869497,0.002002593927567727,1.0,0.002002593927567727,0.6463771921896748,126,2017-09,137,2017-09,0.8905858920175971,-0.3812586926286509,-0.1311881188118812,-0.3147440794499618,0.007879424598597171,0.0,0.005705637623001203
2017-11,2017-10,2017-10,2017-10,2017-10,2017-10,0.472244512477073,0.0,-0.027339896359172115,-0.02731291431717846,2.5529412608070547,-0.02733989635917211,0.008428440395879174,2.528532118763752e-05,1.6967208060155467e-06,4.370722185820347e-05,4.1339082951935494e-05,508,0.1751962901697445,0.1620184383923007,0.3443429687375353,0.3184423027004194,0.6552289937458108,0.07035013423664434,0.27442087201754495,3.362198022452439e-17,0.009893981231156049,0.0004465107213624662,0.11604871044569778,0.0005573404990137557,2.6983542526280904e-05,0.00908640182893478,True,False,0,Optimization terminated successfully,11,-0.00908640182893478,0.0731992394519888,-0.16000000000000156,0.0,0.0568007605480112,-1.5543122344752192e-15,0.006455709748205752,0.000655753155787554,0.004228885024732833,-0.0008145095417767201,0.010525838386949418,1.0,0.010525838386949418,0.2863699147210732,127,2017-10,138,2017-10,0.8543858875355674,-0.4709501025290499,0.13793103448275867,0.0,0.004092933988503462,-0.00022135267448031664,0.0,1.2293239992735524e-05,0.0038838745540158807,1.0,0.0038838745540158807,0.9478647174784092,127,2017-10,138,2017-10,0.3197902144028232,0.24917608286252357,0.13793103448275867,0.0,0.010189521067247846,-0.0011930273556052032,0.0,0.0009295575405255874,0.00992605125216823,1.0,0.00992605125216823,0.4850025925908065,127,2017-10,138,2017-10,0.8839223759877167,-0.465044656606098,0.13793103448275867,-0.4717537942664418,-0.008417127540495497,0.0012310405259611515,0.0,-0.0009740932166135517,-0.008160180231147897,0.608420114703364,-0.003381309464125017,0.5987385807856093,127,2017-10,138,2017-10,0.8910092029377461,-0.4035541752933058,0.13793103448275867,-0.33617424242424243,0.004043895990496408,0.0,0.004228885024732833
2017-12,2017-11,2017-11,2017-11,2017-11,2017-11,0.4916714850534179,0.0,0.008407769645572194,0.008414824577691334,2.5744058028465973,-0.019161994264321636,0.002351562949447755,7.054688848343265e-06,2.432707950877982e-10,4.186792327837518e-05,2.5749019101611725e-05,512,0.235156997807821,0.17623105993367935,0.33646143734759176,0.25215050491090796,0.6552686154258148,0.07039357870379266,0.27433780587039264,2.775557561562892e-17,0.011173894105508153,0.0005614002278658799,0.13071832789890256,0.0005587093048502106,7.05768383461028e-06,0.010327427002890393,True,False,0,Optimization terminated successfully,6,-0.01032742700289039,0.08207802832908792,-0.15999999998810113,2.220446049250313e-16,0.047921971670912084,1.1898870777571346e-11,0.006092550898593764,0.0007907259124200873,0.005836060104855032,0.00011183203501639661,0.01283116895088528,1.0,0.01283116895088528,0.3849685679063387,128,2017-11,139,2017-11,0.8561508676445386,-0.35932895035139434,-0.031862745098039214,0.0,0.0040140862239338385,-0.00014912922887034728,0.0,-1.7168734827269603e-06,0.0038632401215807645,1.0,0.0038632401215807645,0.6151948527663853,128,2017-11,139,2017-11,0.3264609996980552,0.08941093969144465,-0.031862745098039214,0.0,0.009628245988845631,-0.0004100930223427642,0.0,-0.00012686317031997712,0.009091289796182891,1.0,0.009091289796182891,0.5198366333364323,128,2017-11,139,2017-11,0.8840877648658442,-0.391217870257038,-0.031862745098039214,-0.464688675302967,-0.0071958863731324514,0.0026296911993083667,0.0,0.0001325324899710896,-0.004433662683852996,0.3184334025299004,0.002226382368793294,0.6225056604769306,128,2017-11,139,2017-11,0.8908899433712657,-0.406646111682083,-0.031862745098039214,-0.32581736189402477,0.005338009046198984,0.0,0.005836060104855032
2018-01,2017-12,2017-12,2017-12,2017-12,2017-12,0.38509646655602453,0.5717213114754098,0.024714282066882417,0.024768803737209376,2.638030394012767,0.0,0.01557774259351384,4.673322778054152e-05,7.788442546419292e-06,4.042119026093933e-05,8.230774108678972e-06,516,0.24943802412612012,0.13656598288772248,0.39676776543495806,0.21722822755119933,0.6709545579816797,0.06988258771489253,0.2591628543034277,0.0,0.010104373902522092,0.0006008397963802256,0.11764744805198375,0.0005729870130708777,5.452386015429999e-05,0.009176443131106802,True,False,0,Optimization terminated successfully,13,-0.009176443131106804,0.0849121755495801,-0.15999999999921405,0.0,0.04508782445041991,7.859546347077639e-13,0.006419216281171385,-0.0008876096480358784,0.006889096044030442,0.0004409588161176975,0.012861661493283646,1.0,0.012861661493283646,0.4425087177016493,129,2017-12,140,2017-12,0.8566626306943885,-0.30684127342515244,-0.12682926829268293,0.0,0.0039287239559849954,-2.1157027748527096e-05,0.0,-6.867598977029618e-06,0.0039006993292594384,0.6360369192337929,0.0034823572527741425,0.20341691379582347,129,2017-12,140,2017-12,0.33048781698141183,-0.4492921791598979,-0.12682926829268293,0.0,0.008913849739213513,-0.0028710230505875614,0.0,-0.0005000831334277936,0.005542743555198158,0.7165685193613359,0.004751558117864516,0.44067655883457435,129,2017-12,140,2017-12,0.8843370745595028,-0.4998479318734794,-0.12682926829268293,-0.48901782014090345,-0.007157050624482041,-0.004665139623243596,0.0,0.0005222511897919726,-0.011299939057933663,0.2994126784657436,-0.0014558251962241689,0.5509721824085837,129,2017-12,140,2017-12,0.89095172444674,-0.4426675740047636,-0.12682926829268293,-0.39947780678851175,0.002751291329951895,0.0,0.006889096044030442
