decision_month,asset,target_log_ratio,realized_variance,base_predicted_variance,atr_state,credit_state,iv_state
2011-11,GLD,-0.272128702358834,0.004524725968108135,0.005939860915151783,0.3183649971214738,0.16793893129770987,0.20707656612529002
2011-11,USO,-0.7259830713553326,0.004877607340037549,0.010080852896500314,0.24603746397694526,0.16793893129770987,0.1597345132743363
2011-12,KODEX200,0.15958398849726177,0.00616815979254207,0.0052583461340867535,0.08299250170415817,0.03409090909090906,0.0
2011-12,BOND,-1.7962221989798817,1.082216502494351e-05,6.522341610093468e-05,-0.162751677852349,0.03409090909090906,0.0
2011-12,GLD,-0.33123746355443384,0.004207060252249479,0.005859132704345953,0.2010807736063709,0.03409090909090906,0.09739524348810868
2011-12,USO,-0.5581092389227882,0.005933533510398511,0.010368051892812882,-0.08658623136976579,0.03409090909090906,0.0760208514335361
2012-01,KODEX200,-0.5784425757699639,0.002918738403765075,0.005204866457632461,-0.008460236886632888,0.11654135338345861,0.0
2012-01,BOND,-3.3233237313897686,2.33104059853513e-06,6.469206222229468e-05,-0.3656117146906,0.11654135338345861,0.0
2012-01,GLD,-0.8098496159863867,0.0026566088999988285,0.005970914366195284,0.19730185497470487,0.11654135338345861,0.0038716814159291957
2012-01,USO,-0.7663100256136602,0.00474889570686312,0.010218728190847348,-0.4346153846153847,0.11654135338345861,0.0034129692832765013
2012-02,KODEX200,-1.279527635197472,0.0014302967111329223,0.00514183257614725,-0.2198319327731093,-0.018656716417910446,0.0
2012-02,BOND,-2.8757814782370628,3.5420673352688602e-06,6.283372979526336e-05,-0.4853351955307263,-0.018656716417910446,0.0
2012-02,GLD,-0.08976035427209558,0.005361829400164101,0.005865370063957911,-0.0728182323513063,-0.018656716417910446,-0.1314935064935065
2012-02,USO,-1.1671335135400414,0.0031020993103673547,0.009966331802268462,-0.3210344827586207,-0.018656716417910446,-0.2336409395973154
2012-03,KODEX200,-1.5336024126872083,0.0010409050225250382,0.00482443177680292,-0.3770026702269693,-0.28148148148148144,0.0
2012-03,BOND,-1.5935202823999497,1.128733194948338e-05,5.554543379715487e-05,-0.4451079467156638,-0.28148148148148144,0.0
2012-03,GLD,-0.7868804538940859,0.0023711028337991187,0.005208206900341564,-0.021990104452996206,-0.28148148148148144,0.007415254237288171
2012-03,USO,-0.733944352390047,0.004425188630341828,0.009218914138789376,-0.4799319727891157,-0.28148148148148144,-0.21905940594059403
2012-04,KODEX200,-1.411419325614151,0.0011586630855011599,0.004752572990404654,-0.4577394763009613,-0.07720588235294118,0.0
2012-04,BOND,-2.4149740533273847,4.98951186877666e-06,5.583004338524327e-05,-0.20493659420289861,-0.07720588235294118,0.0
2012-04,GLD,-0.788909750489474,0.0023630359437206024,0.005201031439316302,-0.1705594785442694,-0.07720588235294118,-0.42546583850931674
2012-04,USO,-0.8706530513201203,0.0038259109767828673,0.009138074118306345,-0.3763404825737266,-0.07720588235294118,-0.4051863857374392
2012-05,KODEX200,-0.27558443965994706,0.003467041412584646,0.004567134805571219,-0.4708594007243991,-0.35766423357664234,0.0
2012-05,BOND,-2.09450427479051,6.440568618241081e-06,5.2306524031482775e-05,-0.4282841823056301,-0.35766423357664234,0.0
2012-05,GLD,-0.7892582148422176,0.002230710603884057,0.004911495146809388,-0.32509403546480387,-0.35766423357664234,-0.43052738336713997
2012-05,USO,-0.41921791906213957,0.0057219193604114895,0.008701733169354124,-0.4923941798941799,-0.35766423357664234,-0.4956140350877193
2012-06,KODEX200,-0.16027131590645094,0.0038405477262877952,0.004508147473567218,-0.2208960104643558,-0.30434782608695654,0.0
2012-06,BOND,-0.8092221667805005,2.1684764564272e-05,4.870745443870312e-05,-0.38519171441163513,-0.30434782608695654,0.0
2012-06,GLD,0.49764951167829935,0.0075924648811130846,0.0046158996103488874,-0.1163037705788636,-0.30434782608695654,0.04414682539682535
2012-06,USO,1.0133139721726894,0.02374712984181759,0.008620539780301226,-0.21675358539765321,-0.30434782608695654,-0.06387147335423199
2012-07,KODEX200,-0.30969899400266016,0.0032539794030162815,0.004435222009570872,-0.1535087719298246,-0.15827338129496404,0.0
2012-07,BOND,0.32475407574166726,6.640171743153543e-05,4.798885734621317e-05,-0.10830795998260112,-0.15827338129496404,0.0
2012-07,GLD,0.3274927754552085,0.00644416749015831,0.00464449515727983,0.14574579831932777,-0.15827338129496404,-0.21137026239067053
2012-07,USO,0.5648775475202541,0.01504924251213786,0.00855443713069537,0.23922829581993565,-0.15827338129496404,-0.05859676175790285
2012-08,KODEX200,-0.8682037629465928,0.0017912575988302804,0.004267899156257797,-0.09919354838709682,0.15357142857142858,0.0
2012-08,BOND,-0.6484814593078819,2.5643174986606356e-05,4.9046013726910916e-05,0.21180257510729616,0.15357142857142858,0.0
2012-08,GLD,-0.07179101750106824,0.004109855871652684,0.004415755663717446,0.08103896103896102,0.15357142857142858,-0.2042857142857143
2012-08,USO,-0.07824750020305399,0.007643822866927325,0.008265955672852859,0.06313451776649748,0.15357142857142858,-0.08270106221547802
2012-09,KODEX200,-0.31735399183220714,0.003031033866198373,0.0041630907331916935,-0.3281550288276746,-0.2978723404255319,0.0
2012-09,BOND,-0.7330679607688274,2.2933372062408473e-05,4.7734819769993215e-05,0.08936891147818726,-0.2978723404255319,0.0
2012-09,GLD,0.0009025524953409467,0.004348324987349649,0.00434440216632401,-0.2209958932238193,-0.2978723404255319,-0.33923578751164957
2012-09,USO,-0.05998598732230546,0.007754990602554881,0.008234417052867989,-0.3683552220137586,-0.2978723404255319,-0.2703206562266965
2012-10,KODEX200,-1.2290458297102222,0.001203640988248805,0.004114004765591393,-0.4030872056015277,0.014084507042253502,0.0
2012-10,BOND,-1.671783331752865,8.920971505423674e-06,4.747428450396561e-05,-0.04851526557925562,0.014084507042253502,0.0
2012-10,GLD,-0.7520842766165708,0.002008355785577386,0.00426056016941035,-0.2577529232333503,0.014084507042253502,-0.42628205128205127
2012-10,USO,0.09843452075704447,0.009045874043487208,0.008197868866812666,-0.2079728059332509,0.014084507042253502,-0.19963235294117648
2012-11,KODEX200,-0.9990249103058517,0.0015151507046116382,0.004114592574194951,-0.397407524502055,0.08041958041958042,0.0
2012-11,BOND,-2.275945703690034,4.773062312277945e-06,4.647589526495578e-05,-0.30119735755573906,0.08041958041958042,0.0
2012-11,GLD,0.0261379297477545,0.004370558439046463,0.004257801130409329,-0.4122233400402415,0.08041958041958042,-0.4914645103324349
2012-11,USO,0.028934657668882844,0.008409290471915645,0.008169457012826323,-0.12568639414277,0.08041958041958042,-0.21904417089065892
2012-12,KODEX200,-2.0717558270284413,0.0004999072632345847,0.003968638765737284,-0.4615384615384616,0.10069444444444442,0.0
2012-12,BOND,-1.6814896174513598,8.314621898065721e-06,4.4679074355720695e-05,-0.4227161500815661,0.10069444444444442,0.0
2012-12,GLD,-0.3951176668786328,0.0027530388003416577,0.004087048154125662,-0.21801891488302638,0.10069444444444442,-0.49691358024691357
2012-12,USO,-0.5681568858239054,0.004447360322824923,0.007849639601595881,-0.2298192771084338,0.10069444444444442,-0.4447218259629101
2013-01,KODEX200,-1.190722312338718,0.0011831203462555433,0.0038918227528377857,-0.4951607867624103,-0.2827586206896552,0.0
2013-01,BOND,-1.233347347316583,1.2706062532346902e-05,4.361611061539426e-05,-0.3612565445026178,-0.2827586206896552,0.0
2013-01,GLD,0.42757019004434127,0.006156455055600199,0.004014572812531974,-0.2533267619517004,-0.2827586206896552,-0.47703639514731366
2013-01,USO,-0.4449141111955064,0.004925547046828057,0.00768560773967842,-0.4526785714285715,-0.2827586206896552,-0.41526019690576654
2013-02,KODEX200,-1.082422650547945,0.0012850967729086398,0.0037933770922877726,-0.4403100775193799,-0.3561643835616438,0.0
2013-02,BOND,-1.6199144316044964,8.25461651789077e-06,4.170775377523599e-05,-0.1931185361972952,-0.3561643835616438,0.0
2013-02,GLD,0.24417657813518595,0.004830448279745382,0.003783928277133362,-0.2807317073170732,-0.3561643835616438,-0.47702127659574467
2013-02,USO,-0.14112837172426534,0.006437195178912589,0.007412896738147537,-0.4997060552616109,-0.3561643835616438,-0.49688149688149685
2013-03,KODEX200,-1.372005444864188,0.0009511348541082289,0.003750563220363643,-0.4693279901356351,-0.030612244897959162,0.0
2013-03,BOND,-0.19938302978709152,3.398593900404115e-05,4.14849167829717e-05,-0.1402439024390244,-0.030612244897959162,0.0
2013-03,GLD,0.011560873265401363,0.00391332375574494,0.0038683428261596328,0.006766553890768523,-0.030612244897959162,-0.40703517587939697
2013-03,USO,-0.07247122334831158,0.0069235230427331235,0.007443907954517504,-0.4014534883720931,-0.030612244897959162,-0.4859781121751026
2013-04,KODEX200,-0.9004079880605418,0.0014970755627892692,0.0036837143167899496,-0.4419424019607844,-0.07770270270270269,0.0
2013-04,BOND,-0.239667037410951,3.1953315952846064e-05,4.0607102857721146e-05,0.11115429459774584,-0.07770270270270269,0.0
2013-04,GLD,1.5773476647850069,0.018104999436407414,0.0037390831985681457,-0.23025370990904742,-0.07770270270270269,-0.49629324546952225
2013-04,USO,0.26283790610178376,0.009518710967282918,0.0073186181361477925,-0.4686781609195403,-0.07770270270270269,-0.4983130904183536
2013-05,KODEX200,-1.1472102625660037,0.0011552331623001766,0.0036382851510362887,-0.3705112598904443,-0.026845637583892634,0.0
2013-05,BOND,-0.5768340895231538,2.2055087227370595e-05,3.926672146396094e-05,0.052631578947368474,-0.026845637583892634,0.0
2013-05,GLD,0.5671586860286403,0.006672124739598079,0.0037839925214851076,0.28280435812411175,-0.026845637583892634,0.06836569579288021
2013-05,USO,0.04643856521433014,0.007510323542448702,0.0071695291369922734,-0.23354143019296258,-0.026845637583892634,-0.45811170212765956
2013-06,KODEX200,-0.12760300927621687,0.003144341934407694,0.003572292818408954,-0.464469307529483,0.06000000000000005,0.0
2013-06,BOND,0.9800960755697522,0.00010906178222811044,4.0928164945058085e-05,0.08712984054669703,0.06000000000000005,0.0
2013-06,GLD,0.8900469982684011,0.009103249774326281,0.0037381261989816407,0.30098452883263005,0.06000000000000005,0.08942766295707472
2013-06,USO,-0.2780120828989808,0.0053238559173611685,0.007030163199043954,-0.20936098654708518,0.06000000000000005,-0.449213630406291
2013-07,KODEX200,-0.5167399472095696,0.0021853825018905396,0.0036639097630120684,-0.1462717979555021,0.32450331125827814,0.0
2013-07,BOND,0.18190890801133294,5.225695646091938e-05,4.356543723344179e-05,0.4476351351351352,0.32450331125827814,0.0
2013-07,GLD,0.021875304745294668,0.003975350832236381,0.003889333083681263,0.3947979563399907,0.32450331125827814,0.36267605633802813
2013-07,USO,-0.4316470878444106,0.004549257197410069,0.0070049080555971924,-0.4265521064301553,0.32450331125827814,-0.47509702457956016
2013-08,KODEX200,-0.8312489678680779,0.0016011623299701466,0.0036765646222224374,-0.3412959092266348,-0.032894736842105254,0.0
2013-08,BOND,-0.22125108810877897,3.553808661354656e-05,4.433861961308384e-05,0.2126159554730983,-0.032894736842105254,0.0
2013-08,GLD,-0.36455633637577106,0.0027601331694729323,0.0039742468750128225,0.1834482758620689,-0.032894736842105254,0.1942307692307692
2013-08,USO,-0.7030599644180575,0.003572966003133556,0.007217120340060728,-0.4756297918948522,-0.032894736842105254,-0.45982142857142855
2013-09,KODEX200,-1.618078574054136,0.0007244215545799388,0.003653540785963218,-0.3452522255192879,-0.28431372549019607,0.0
2013-09,BOND,-0.2525416233818798,3.4336698881893016e-05,4.420139474159077e-05,0.24229640498899485,-0.28431372549019607,0.0
2013-09,GLD,0.4660484590229606,0.0063396249915706965,0.003977968087221537,-0.19617660446062812,-0.28431372549019607,0.170196671709531
2013-09,USO,-0.8159871588489135,0.0031790394004824678,0.007189101758753133,-0.4813311688311689,-0.28431372549019607,-0.32861635220125784
2013-10,KODEX200,-1.3845402974583145,0.0009036345373966807,0.003608203576811263,-0.4425914994096813,0.288961038961039,0.0
2013-10,BOND,-1.060060218915326,1.503808845596787e-05,4.340811616431858e-05,0.07311320754716977,0.288961038961039,0.0
2013-10,GLD,0.2946719581417476,0.0054879718423673784,0.004087308976301234,0.022101939557961248,0.288961038961039,0.13859910581222057
2013-10,USO,-0.8367036486566704,0.003095413411160824,0.007146517104358657,-0.4890256959314776,0.288961038961039,-0.4475155279503106
2013-11,KODEX200,-0.6987182986223563,0.001727934561877731,0.0034751759089059454,-0.4775594015840423,0.07096774193548383,0.0
2013-11,BOND,-1.1954594909284766,1.2373816661293296e-05,4.0896405392856846e-05,0.016864011481880103,0.07096774193548383,0.0
2013-11,GLD,0.17122581553146013,0.004560284645243964,0.0038426384547575734,0.036830357142857095,0.07096774193548383,-0.06776556776556775
2013-11,USO,-0.5365475856625435,0.004014881709177863,0.006865819944048272,-0.4870438921205712,0.07096774193548383,-0.48683404776484995
2013-12,KODEX200,-1.4039179197670137,0.0008460185548529664,0.003444242280267607,-0.3981049562682216,0.009615384615384581,0.0
2013-12,BOND,-1.2481465778717602,1.1962682762285797e-05,4.1676549664980306e-05,-0.2165424210152645,0.009615384615384581,0.0
2013-12,GLD,-0.06850671266938496,0.003636545305591987,0.0038944047821850227,-0.06969026548672569,0.009615384615384581,-0.16064981949458484
2013-12,USO,-1.4260540508002146,0.0016428389324208582,0.006837894430452137,-0.467817896389325,0.009615384615384581,-0.4821536600120992
2014-01,KODEX200,-0.8283367586707722,0.001507181015807315,0.0034507023421609957,-0.46536231884057977,0.13375796178343946,0.0
2014-01,BOND,-0.9694769910093689,1.603010115329139e-05,4.226440607437408e-05,-0.2392907303370787,0.13375796178343946,0.0
2014-01,GLD,-0.5030855556568361,0.0023718295843967925,0.003922570542470028,-0.11047786058746162,0.13375796178343946,0.016714082503556216
2014-01,USO,-0.8249694371184632,0.003014105720661721,0.0068776196655597165,-0.4981884057971015,0.13375796178343946,-0.49372759856630827
2014-02,KODEX200,-0.9005942162804137,0.0014262891709269122,0.003510190474959782,-0.4001440922190202,0.034810126582278444,0.0
2014-02,BOND,-1.835290748256638,6.786870043909374e-06,4.2533015855360476e-05,-0.379645710316082,0.034810126582278444,0.0
2014-02,GLD,-1.3444854743965018,0.0010417571452422227,0.003996401473474959,-0.2608601216333623,0.034810126582278444,-0.2140854940434478
2014-02,USO,-1.7220027019532294,0.0012398335645720424,0.006937766206484661,-0.4930875576036867,0.034810126582278444,-0.4584070796460177
2014-03,KODEX200,-0.9951674768154334,0.001278491215832934,0.0034585454892591,-0.4703438395415473,0.07547169811320753,0.0
2014-03,BOND,-1.3637428475078794,1.0703002005593326e-05,4.185733753242271e-05,-0.39422084623323017,0.07547169811320753,0.0
2014-03,GLD,-0.5329012998020998,0.002318227008395834,0.003949954156103442,-0.4338647134855666,0.07547169811320753,-0.38623789764868605
2014-03,USO,-1.1192028414898714,0.0022393347650044144,0.006857765661343742,-0.4967038539553753,0.07547169811320753,-0.4775379229871645
2014-04,KODEX200,-1.977463462773674,0.0004658919252731773,0.0033657871921728933,-0.4918826545143834,0.009375000000000022,0.0
2014-04,BOND,-2.313392714387838,3.984544328779524e-06,4.027841322630129e-05,-0.4320966643975494,0.009375000000000022,0.0
2014-04,GLD,-1.2249991269432094,0.0011278969654021534,0.0038395452423621904,-0.3751067463706234,0.009375000000000022,-0.299931833674165
2014-04,USO,-1.183480809773531,0.002032180732737946,0.006636536917140256,-0.4907175112895133,0.009375000000000022,-0.4668587896253602
2014-05,KODEX200,-1.3952370210955112,0.0008344845485228636,0.003367922108536206,-0.4956127936597793,0.0,0.0
2014-05,BOND,-1.7154770555685919,7.212554781066236e-06,4.009695044506247e-05,-0.4954514824797844,0.0,0.0
2014-05,GLD,-0.48170217334217585,0.002370674173481275,0.003837712743499865,-0.4380025391451545,0.0,-0.41364247311827956
2014-05,USO,-1.1807728674366718,0.002037289583504124,0.006635228835492949,-0.4878351539225423,0.0,-0.45529612756264237
2014-06,KODEX200,-1.3240627711643291,0.0008863962259222071,0.0033316629056257536,-0.4883164414414415,-0.0030864197530864335,0.0
2014-06,BOND,-1.6899595489335062,7.408597237581797e-06,4.01491256733624e-05,-0.3194398132710904,-0.0030864197530864335,0.0
2014-06,GLD,-1.0769853299400258,0.0013164294448851901,0.0038647942076468415,-0.3966023489932886,-0.0030864197530864335,-0.4095427435387674
2014-06,USO,-1.7815030030939236,0.001113261431195675,0.006611409949046113,-0.4933660933660934,-0.0030864197530864335,-0.49690489589195275
2014-07,KODEX200,-1.6835782713602285,0.0006132612622960787,0.0033022829763034215,-0.4738168580229628,-0.006134969325153394,0.0
2014-07,BOND,-0.8198515015687395,1.782889758335309e-05,4.047449822060374e-05,-0.2809508088478046,-0.006134969325153394,0.0
2014-07,GLD,-0.765917623888116,0.0018033252963234145,0.0038788936503655236,-0.4852390852390853,-0.006134969325153394,-0.4493464052287582
2014-07,USO,-1.0544800953363331,0.0022949258113535826,0.006587544124878011,-0.4973249027237355,-0.006134969325153394,-0.48581757508342605
2014-08,KODEX200,-1.4412241468883058,0.0007758078540890643,0.00327845982549826,-0.4862270450751253,-0.11280487804878048,0.0
2014-08,BOND,-1.0867327324971139,1.3473167724265066e-05,3.9942178232153745e-05,-0.13970588235294118,-0.11280487804878048,0.0
2014-08,GLD,-1.3173197769415355,0.001035477042166391,0.0038658516527969385,-0.4190358467243511,-0.11280487804878048,-0.38240979381443296
2014-08,USO,-1.1418368682792992,0.0020971138864176657,0.006569245120410656,-0.4400866217516844,-0.11280487804878048,-0.43873626373626373
2014-09,KODEX200,-2.0131033658717903,0.00042983242975779706,0.0032179468159655553,-0.4724681793027117,-0.2181818181818182,0.0
2014-09,BOND,-1.102487602699366,1.3184422477926249e-05,3.9706846156732405e-05,-0.24911032028469748,-0.2181818181818182,0.0
2014-09,GLD,0.0043360414784317045,0.0038616387529468994,0.0038449307765562974,-0.4842728758169935,-0.2181818181818182,-0.4837889383343929
2014-09,USO,0.08193070517233016,0.007055597913372272,0.006500574950040479,-0.4611719866603145,-0.2181818181818182,-0.47718631178707227
2014-10,KODEX200,-0.8176697341068004,0.0013975202192809135,0.003165683943770472,-0.4913294797687862,0.15361445783132532,0.0
2014-10,BOND,-0.9046336554020065,1.5877565293090553e-05,3.9233884753602835e-05,-0.010253123998718416,0.15361445783132532,0.0
2014-10,GLD,-0.5353245804516489,0.0021817584566734055,0.0037264489780885566,-0.2150668286755772,0.15361445783132532,-0.12923462986198242
2014-10,USO,-0.7951687218317761,0.002854016509321511,0.006321117584368173,-0.2535377358490567,0.15361445783132532,-0.3560687432867884
2014-11,KODEX200,-1.6610672983074242,0.0005918399072473258,0.0031159939633221673,-0.39367816091954033,-0.26347305389221554,0.0
2014-11,BOND,-0.8534920171545236,1.6395597305016406e-05,3.849409523194551e-05,0.02331852791878175,-0.26347305389221554,0.0
2014-11,GLD,0.9447205479250435,0.009433953366889056,0.0036678097804006228,-0.2815008025682183,-0.26347305389221554,0.07421150278293132
2014-11,USO,0.903178701883808,0.01570068143102892,0.006363161931045095,-0.15445636957536168,-0.26347305389221554,-0.12148541114058353
2014-12,KODEX200,-1.1720096556306168,0.0009564093742661518,0.0030877430323927313,-0.4734621665759391,-0.2142857142857143,0.0
2014-12,BOND,-0.20284562479946908,3.148268921624214e-05,3.856262221314341e-05,-0.002671275927089878,-0.2142857142857143,0.0
2014-12,GLD,0.22392889571286728,0.004632328494727355,0.003702953559718673,0.0669056152927121,-0.2142857142857143,0.25519559902200484
2014-12,USO,0.6308013924943024,0.01236994881805254,0.006582855753759319,0.2745143385753932,-0.2142857142857143,0.14417016806722693
2015-01,KODEX200,-0.9971188906762593,0.0011284397804118163,0.003058592503655412,-0.4354533152909337,0.1597633136094675,0.0
2015-01,BOND,0.18679534185490343,4.551310265865937e-05,3.775828467349608e-05,-0.0255213196389667,0.1597633136094675,0.0
2015-01,GLD,0.14016376609296333,0.004165133364748641,0.0036204000448572505,0.030793525463876814,0.1597633136094675,-0.031061519903498203
2015-01,USO,1.257720184526935,0.024414400188260913,0.006941049204798557,0.4214743589743588,0.1597633136094675,0.39641744548286606
2015-02,KODEX200,-2.2245393196432874,0.00031898647795766726,0.0029503763948881176,-0.44173842841765343,-0.16764705882352943,0.0
2015-02,BOND,-0.1088017495672489,3.345001657904409e-05,3.729480466313172e-05,0.24306411837237973,-0.16764705882352943,0.0
2015-02,GLD,-0.5421107800834184,0.002075704214002797,0.0035694490510038658,-0.01214257735996871,-0.16764705882352943,-0.0631704410011919
2015-02,USO,1.3089762977146213,0.025102026648613687,0.006779967362405609,0.4249092558983666,-0.16764705882352943,0.43062692702980476
2015-03,KODEX200,-1.2693932804085082,0.0008153589228265385,0.0029016119106309675,-0.4995981784087865,-0.26900584795321636,0.0
2015-03,BOND,-0.9654726804446223,1.4196839428202317e-05,3.7281306872640205e-05,0.1260696821515892,-0.26900584795321636,0.0
2015-03,GLD,-0.4049399917399066,0.002381782023298858,0.0035707974583502867,-0.23347589424572318,-0.26900584795321636,-0.3479670005892752
2015-03,USO,1.002360098526925,0.01828159939951382,0.00670957062199039,0.42914979757085037,-0.26900584795321636,0.4122137404580153
2015-04,KODEX200,-1.3878755518262915,0.0007114217031359477,0.0028501899453027327,-0.496404793608522,0.08430232558139539,0.0
2015-04,BOND,-0.3127855860395655,2.703279333678565e-05,3.696000134196037e-05,-0.07266121707538609,0.08430232558139539,0.0
2015-04,GLD,-0.5446751028576751,0.002001056955139254,0.0034499185476651976,-0.3190053970701619,0.08430232558139539,-0.3190808609656777
2015-04,USO,0.5752900182414442,0.011630412343902809,0.0065425919059703685,0.40089086859688206,0.08430232558139539,0.39456467035732257
2015-05,KODEX200,-0.7549694776903207,0.001327560998536633,0.002824447868455435,-0.4426793751654753,-0.17630057803468208,0.0
2015-05,BOND,0.9521668429597082,9.942125617251295e-05,3.836705285118823e-05,0.2415241524152415,-0.17630057803468208,0.0
2015-05,GLD,-0.8295222177597161,0.0015058665252419875,0.0034517823283380933,-0.2688336520076482,-0.17630057803468208,-0.2778735632183908
2015-05,USO,0.22747272577976568,0.008561801127500625,0.006819852570081154,0.25,-0.17630057803468208,0.10732071713147406
2015-06,KODEX200,-1.227204601247634,0.0008326913970502169,0.0028408759112115546,-0.3836627140974968,0.16954022988505746,0.0
2015-06,BOND,0.025169802763407377,3.8911224517012546e-05,3.794405940740885e-05,0.37678359096313907,0.16954022988505746,0.0
2015-06,GLD,-0.8001557392622599,0.0015626260294956135,0.0034782298393397633,-0.4330170777988615,0.16954022988505746,-0.4434659090909091
2015-06,USO,-0.27711262127614517,0.00512888724460047,0.006766617596105189,0.15944881889763785,0.16954022988505746,0.026627218934911268
2015-07,KODEX200,-0.6653106977804918,0.0014398686104683033,0.0028006808951988324,-0.3874770762378832,-0.29714285714285715,0.0
2015-07,BOND,-0.8042702458087757,1.7094601604929145e-05,3.8207543267611366e-05,0.20197407189157335,-0.29714285714285715,0.0
2015-07,GLD,-0.7813904829397353,0.001571402933440974,0.003432741769123118,-0.432442604441099,-0.29714285714285715,-0.3653198653198653
2015-07,USO,0.2930098082184946,0.009015893368105718,0.006725990100468087,-0.09683708838821492,-0.29714285714285715,-0.04609756097560974
2015-08,KODEX200,-0.4054986174900016,0.0018674060823058577,0.0028012029884666428,-0.35611979166666674,0.28693181818181823,0.0
2015-08,BOND,-0.6190214358203784,2.058596278260108e-05,3.8230394280114205e-05,0.08729927007299265,0.28693181818181823,0.0
2015-08,GLD,-0.24266066206083475,0.0027198309244628946,0.003466794460178433,-0.33333333333333337,0.28693181818181823,-0.2566518847006652
2015-08,USO,1.327676279537992,0.026828848806909052,0.007112127866598933,0.23025751072961376,0.28693181818181823,0.17060810810810811
2015-09,KODEX200,-0.24258356168970813,0.0022094154283315067,0.002815983362746324,-0.07551813471502589,0.1694915254237288,0.0
2015-09,BOND,-0.6333019510855165,2.00785636540803e-05,3.782441192056751e-05,0.01056134259259256,0.1694915254237288,0.0
2015-09,GLD,-0.5080098493363612,0.0020975105937209772,0.0034860213072874188,-0.24981481481481482,0.1694915254237288,-0.05397260273972604
2015-09,USO,0.838063490172194,0.016283780156935743,0.007043505875003724,0.3994045087196938,0.1694915254237288,0.4051600573339704
2015-10,KODEX200,-1.3905766232586902,0.0007014883700644919,0.002817995072836381,-0.083011085331271,0.3342696629213483,0.0
2015-10,BOND,-0.6016816446175357,2.060028691385912e-05,3.759934568212616e-05,0.07329317269076308,0.3342696629213483,0.0
2015-10,GLD,-0.5220678383212662,0.002066254327196606,0.0034826911110090062,-0.3314957736126424,0.3342696629213483,-0.20341278439869986
2015-10,USO,0.5746876365196301,0.012315004426586776,0.006931877877579205,0.3665682967959528,0.3342696629213483,0.29872280037842946
2015-11,KODEX200,-0.5692093237285234,0.0015699760263874472,0.0027739427209938316,-0.35576923076923084,0.16759776536312854,0.0
2015-11,BOND,-0.3402266757450217,2.6237565864966476e-05,3.6870761704443915e-05,-0.049473983508672215,0.16759776536312854,0.0
2015-11,GLD,-0.3881694231572685,0.0022948521090212694,0.003383253512171619,-0.29675537732409774,0.16759776536312854,-0.36322269807280516
2015-11,USO,0.22552197347798664,0.008586235956701037,0.0068526708234083675,0.3034670008354219,0.16759776536312854,0.22308052434456926
2015-12,KODEX200,-0.6789954988492071,0.0013979178336044097,0.002756548535887451,-0.4039785768936496,0.2861111111111111,0.0
2015-12,BOND,-0.8901782022462685,1.5426580874312827e-05,3.7572419398054716e-05,-0.04595432760078938,0.2861111111111111,0.0
2015-12,GLD,-0.16993780060103095,0.0028324181367244106,0.003357070144187976,-0.23525153818313432,0.2861111111111111,-0.241260593220339
2015-12,USO,0.7007225760643688,0.013826914312833784,0.006861282854150218,0.28521126760563376,0.2861111111111111,0.35389610389610393
2016-01,KODEX200,-0.005253145901419746,0.0026678720540232012,0.0026819236503988235,-0.29337899543379,0.3370165745856354,0.0
2016-01,BOND,-0.6373258058832173,1.977235302463188e-05,3.739774677487834e-05,-0.18404136389044162,0.3370165745856354,0.0
2016-01,GLD,-0.5984930018974153,0.001805219415096544,0.00328437096291962,-0.3210053859964094,0.3370165745856354,-0.3900523560209424
2016-01,USO,1.5925242370856405,0.034086801183718575,0.0069336475048698805,0.3405172413793104,0.3370165745856354,0.31657483930211205
2016-02,KODEX200,-0.35620184337480726,0.0019098047669818112,0.0027270020728086745,-0.0760979303382131,0.14010989010989006,0.0
2016-02,BOND,-0.16135664412873574,3.250230018128479e-05,3.819358256307984e-05,-0.03685231366029379,0.14010989010989006,0.0
2016-02,GLD,0.127969450232735,0.0038585720057121376,0.0033950813352591094,-0.3803495007132668,0.14010989010989006,-0.3413685847589425
2016-02,USO,1.6959776421169372,0.03914082449603274,0.007179203077683596,0.4521384928716904,0.14010989010989006,0.4378698224852071
2016-03,KODEX200,-1.8238259350790318,0.000448389442763002,0.002778004329366539,-0.27097989949748746,0.10928961748633881,0.0
2016-03,BOND,-0.7972058162551845,1.743946208163519e-05,3.870393948439751e-05,-0.07517866959868058,0.10928961748633881,0.0
2016-03,GLD,0.2669757325452377,0.004748285628836185,0.003635722670290779,-0.03133852691218131,0.10928961748633881,0.18599281682914315
2016-03,USO,0.8845778183357479,0.01739551554481546,0.007182407457578552,0.44080808080808076,0.10928961748633881,0.4258006314839874
2016-04,KODEX200,-0.9457817898761585,0.001062019422370956,0.002734514758707498,-0.4866316841579211,0.06793478260869568,0.0
2016-04,BOND,-1.3424788790157434,9.99486259244834e-06,3.8265553276974535e-05,-0.17934041973289733,0.06793478260869568,0.0
2016-04,GLD,-0.5137290902034599,0.002203292035048583,0.003682830859206995,0.09539704848910757,0.06793478260869568,-0.09842719431760527
2016-04,USO,0.5932001309214702,0.012824203785571532,0.0070860933145078814,0.3760512615138166,0.06793478260869568,0.2865118356409111
2016-05,KODEX200,-1.5395554045990993,0.0005772638738245357,0.002691502553930409,-0.4762555942317256,-0.17297297297297298,0.0
2016-05,BOND,-1.686124272492928,6.975951087329583e-06,3.7659790019046485e-05,-0.4149770208164369,-0.17297297297297298,0.0
