month,policy,model_active,return,gross_return,nav,drawdown,predecision_drawdown,drawdown_multiplier,maximum_bl_tilt,applied_bl_tilt,bl_overlay_deployed,lw_overlay_veto,deployed_risk_model,desired_lw_annual_volatility,desired_lw_historical_cdar,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,desired_w_KODEX200,desired_w_BOND,desired_w_GLD,desired_w_USO,shadow_w_KODEX200,shadow_w_BOND,shadow_w_GLD,shadow_w_USO,regime_confidence,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,downside_semivariance,estimated_transaction_cost,monthly_utility,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack,projection_distance
2017-06,guarded_black_litterman_lw,True,0.010904816063171908,0.011069144965227228,2.4208455876404322,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.05712143601820589,-0.10418232395264673,0.04695111487294858,0.00014085334461884572,2.3475557436474355e-05,0.46269175374179317,0.2861824614217185,0.2511257848364884,6.264173987466988e-17,0.46269175374179317,0.2861824614217185,0.2511257848364884,6.264173987466988e-17,0.1863806008919318,0.3383746209251437,0.47524477818292443,1.6652939790154521e-16,0.009887813867399009,2017-05-31,2016-06-14,2017-05-31,252,0.2830479526355195,1.008167770419426,1.3981444926964075,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002719048710651658,0.00029795476021814263,0.00016433040459279242,,0.05712143601820589,-0.10418232395264673,0.0,0.07287856398179411,0.05581767604735327,,0.09743086623745378,0.0,0.0,0.09390222974589715,,0.0
2017-07,guarded_black_litterman_lw,True,0.004141028126716626,0.0041414813416894534,2.4308703773092892,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.05384445963532306,-0.10524754612225617,0.00013301233900820078,3.990370170246023e-07,5.417795580281189e-08,0.46999702989325726,0.28346948501190417,0.24653348509483838,0.0,0.46999702989325726,0.28346948501190417,0.24653348509483838,0.0,0.19112295387825146,0.3382263368260624,0.47065070929568614,0.0,0.02296810960017437,2017-06-30,2016-07-14,2017-06-30,252,0.11509934018513183,1.0019676432006996,1.2412915851272015,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00024160215278499456,0.0003014340058421812,4.5476024550528884e-07,,0.05384445963532306,-0.10524754612225617,2.220446049250313e-16,0.07615554036467695,0.05475245387774383,,3.359180665823624e-06,0.0,0.0,0.00026602467801640155,,0.0
2017-08,guarded_black_litterman_lw,True,0.005665292146420161,0.005665377837319364,2.444641968166825,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.05380757430481678,-0.10538524467539785,2.582308461977767e-05,7.746925385933301e-08,8.221645343683969e-09,0.46954316000397617,0.2825207296037963,0.24793611039222735,5.663797947918564e-22,0.46954316000397617,0.2825207296037963,0.24793611039222735,5.663797947918564e-22,0.1906620477705861,0.33663339615097815,0.4727045560784357,3.6222117042039107e-22,0.05184925050989982,2017-07-31,2016-08-12,2017-07-31,252,0.11455944406404307,1.0162548764629389,1.3332038834951456,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00024127125438069824,0.00029943966648722915,8.736042424153612e-08,,0.05380757430481678,-0.10538524467539785,2.220446049250313e-16,0.07619242569518322,0.05461475532460215,,1.1335614470364686e-05,0.0,0.0,5.164616923955534e-05,,0.0
2017-09,guarded_black_litterman_lw,True,0.013150666618321028,0.013153176836310553,2.4767906396913433,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.052554686607824634,-0.10509405032839263,0.0007172051398639378,2.1516154195918134e-06,3.5860256993190745e-07,0.4599908659337906,0.28167620288172457,0.25833293118448475,2.6368312753377213e-17,0.4599908659337906,0.28167620288172457,0.25833293118448475,2.6368312753377213e-17,0.1838163441648498,0.34051689170665145,0.47566676412849873,0.0,0.030799082493223235,2017-08-31,2016-09-14,2017-08-31,252,0.09681711270401841,1.0697424892703862,1.2530792917628946,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002301662570372218,0.00029235557168542155,2.511724170253605e-06,,0.052554686607824634,-0.10509405032839263,1.1102230246251565e-16,0.07744531339217536,0.054905949671607376,,1.101861194383047e-05,0.0,0.0,0.0014344102797278755,,0.0
2017-10,guarded_black_litterman_lw,True,0.013631238787267295,0.013951538930046092,2.510552364327044,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.05819442410941836,-0.13079050774446532,0.095189596644014,0.000285568789932042,3.473135284675569e-05,0.49839716439177223,0.18234572327555598,0.3192571123326716,2.5468869369391156e-23,0.49839716439177223,0.18234572327555598,0.3192571123326716,2.5468869369391156e-23,0.19188813436847973,0.3408472958532357,0.46726456977828457,5.093773873878231e-22,0.0011371312492557777,2017-09-30,2016-10-13,2017-09-29,252,0.08795364705429749,1.0219148936170213,1.1852559205500381,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002822159164522377,0.00036984127265125117,0.00032030164283022524,,0.05819442410941836,-0.13079050774446532,1.1102230246251565e-16,0.07180557589058165,0.02920949225553468,,0.20050874421524395,0.0,0.0,0.190379193288028,,0.0
2017-11,guarded_black_litterman_lw,True,-0.022916325077225703,-0.022720013824825407,2.453019730222728,-0.02291632507722574,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.056662753180630104,-0.13603155388236593,0.05763190260579304,0.00017289570781737912,2.341554458291717e-05,0.45697878852355484,0.18921565552798938,0.3538055559484557,1.4480082533417794e-18,0.45697878852355484,0.18921565552798938,0.3538055559484557,1.4480082533417794e-18,0.2019849664983429,0.33998613460742166,0.45802889889423537,2.896016506683559e-17,0.03589505964859452,2017-10-31,2016-11-10,2017-10-31,252,0.07992615395587177,1.0282462057335582,1.1638257575757576,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00026755563316741726,0.00034648840360750364,0.00019631275250410246,,0.056662753180630104,-0.13603155388236593,0.0,0.0733372468193699,0.023968446117634074,,0.1206699895939625,0.0,0.0,0.11526380521158608,,0.0
2017-12,guarded_black_litterman_lw,True,0.007630262484331408,0.007681130208962272,2.471736914643571,-0.015460920168409942,-0.02291632507722574,0.38935016374584985,0.05,0.019467508187292495,True,False,ledoit_wolf,0.05579861347931688,-0.13623415796069463,0.016409436293546964,4.922830888064089e-05,1.6394157502233896e-06,0.4696360618506942,0.18160720222723506,0.34875673592207074,1.6534812798431565e-23,0.4696360618506942,0.18160720222723506,0.34875673592207074,1.6534812798431565e-23,0.19913703561862692,0.347829616968061,0.45303334741331214,8.493543518437938e-22,0.01752316806955852,2017-11-30,2016-12-12,2017-11-30,252,0.06058268749036675,1.035311324697033,1.1741826381059752,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002594571055178503,0.0003572184398342696,5.0869225038674846e-05,,0.05579861347931688,-0.13623415796069463,0.0,0.07420138652068312,0.023765842039305374,,0.016645397186625,0.0,0.0,0.03281887258709393,,0.0
2018-01,guarded_black_litterman_lw,True,0.020992306284557716,0.0211186498156997,2.5236243730106165,0.0,-0.015460920168409942,0.588013857485348,0.05,0.0294006928742674,True,False,ledoit_wolf,0.05747033707610373,-0.13394005426991865,0.03833489548961476,0.00011500468646884428,1.1338844673136672e-05,0.5083905043756056,0.16476518160562187,0.32684431401877256,3.155958016567213e-23,0.5083905043756056,0.16476518160562187,0.32684431401877256,3.155958016567213e-23,0.19953417076277372,0.3459389615782965,0.4545268676589298,1.0734298099924806e-21,0.04730981079375751,2017-12-31,2017-01-10,2017-12-29,252,0.07063623467768866,1.0109821798590966,1.1005221932114884,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002752366369700819,0.00038252297480499524,0.00012634503125354284,,0.05747033707610373,-0.13394005426991865,0.0,0.07252966292389627,0.026059945730081358,,0.08465123161460761,0.0,0.0,0.07666979097922952,,0.0
2018-02,guarded_black_litterman_lw,True,-0.04195443146087525,-0.04187372743833044,2.4177471472201484,-0.041954431460875186,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.056006799896360836,-0.13107449862142498,0.02643306841225347,7.929920523676042e-05,1.4048173080423442e-06,0.485588092177455,0.1838822699024649,0.33052963792008005,5.750483330059923e-23,0.485588092177455,0.1838822699024649,0.33052963792008005,5.750483330059923e-23,0.20233936177905257,0.338786629200022,0.4588740090209255,1.1500966660119846e-21,0.08675142354049374,2018-01-31,2017-02-10,2018-01-31,252,0.0614693746581614,1.0918241577649959,1.1126943005181347,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00026139680288591704,0.00035639380904154333,8.070552296084259e-05,,0.056006799896360836,-0.13107449862142498,0.0,0.07399320010363916,0.028925501378575025,,0.041680905979979865,0.0,0.0,0.05286613682450694,,0.0
2018-03,guarded_black_litterman_lw,True,0.013250485649446024,0.013359256166664016,2.449783471098378,-0.029259862403432146,-0.041954431460875186,0.0,0.05,0.0,True,False,ledoit_wolf,0.0623024460093339,-0.12541213105861837,0.03515956238576945,0.00010547868715730834,3.2918300606848416e-06,0.4372790184672033,0.2274043046331617,0.3353166768996349,0.0,0.4372790184672033,0.2274043046331617,0.3353166768996349,0.0,0.23321874386776786,0.30277982978884227,0.4640014263433898,0.0,0.24415022887808865,2018-02-28,2017-03-10,2018-02-28,252,0.10461326992542819,1.0432123929881778,1.209114296214627,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00032346623156216377,0.00031751330963783095,0.00010877201741746159,,0.0623024460093339,-0.12541213105861837,0.0,0.0676975539906661,0.03458786894138163,,0.08692162282608046,0.0,0.0,0.0703191247715389,,0.0
2018-04,guarded_black_litterman_lw,True,0.00349988396031991,0.0035589219357739926,2.458357428975132,-0.025862384566219143,-0.029259862403432146,0.2203143337658634,0.05,0.01101571668829317,True,False,ledoit_wolf,0.062122706055815234,-0.12205214446192093,0.019442007067608444,5.8326021202825334e-05,7.119542512574744e-07,0.4247639206784334,0.24382909169766406,0.3314069876239024,8.516236114263534e-19,0.4247639206784334,0.24382909169766406,0.3314069876239024,8.516236114263534e-19,0.23829975251781654,0.3024119161172356,0.4592883313649479,7.361210771099982e-22,0.14957750249567714,2018-03-31,2017-04-11,2018-03-30,252,0.10430848436319022,1.0183912691996766,1.1715900802334063,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0003216025506414352,0.00030024752224099574,5.903947623657611e-05,,0.062122706055815234,-0.12205214446192093,1.1102230246251565e-16,0.06787729394418476,0.03794785553807907,,0.03473115759114584,0.0,0.0,0.03888401413521689,,0.0
2018-05,guarded_black_litterman_lw,True,-0.013739906119656493,-0.013736994646710066,2.424579828692454,-0.039246943949905355,-0.025862384566219143,0.31084670656035795,0.05,0.015542335328017898,True,False,ledoit_wolf,0.06316822693229078,-0.12105634342012438,0.0008714967613781543,2.614490284134463e-06,2.969826622927357e-07,0.43065397280101025,0.24311481404645086,0.32623121315253895,2.862939795205443e-17,0.43065397280101025,0.24311481404645086,0.32623121315253895,2.862939795205443e-17,0.24341631167588035,0.30282622447253393,0.4537574638515858,2.7755575615628914e-17,0.17802078603702234,2018-04-30,2017-05-10,2018-04-30,252,0.1389352750691026,1.0222444889779558,1.2656532754252625,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0003325187411474489,0.0003003009496630944,2.912978193001831e-06,,0.06316822693229078,-0.12105634342012438,0.0,0.06683177306770922,0.03894365657987563,,1.6416513029526601e-06,0.0,0.0,0.0017429935227563087,,0.0
2018-06,guarded_black_litterman_lw,True,-0.015178294432182163,-0.01516846000714314,2.3877788421782298,-0.05382953671125257,-0.039246943949905355,0.0,0.05,0.0,True,False,ledoit_wolf,0.06272823291076922,-0.12102682807926696,0.002943720000652225,8.831160001956675e-06,1.0032650370664642e-06,0.425147092896378,0.2463953697136844,0.3284575373899375,2.8641769057733786e-17,0.425147092896378,0.2463953697136844,0.3284575373899375,2.8641769057733786e-17,0.23713285124574063,0.3061287294509183,0.45673841930334114,2.7755575615628914e-17,0.07060500543695462,2018-05-31,2017-06-12,2018-05-31,252,0.14597753989348322,1.0137067938021453,1.2463195691202873,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0003279026003423093,0.00029572435644614005,9.835926592440018e-06,,0.06272823291076922,-0.12102682807926696,2.220446049250313e-16,0.06727176708923079,0.038973171920733046,,5.902385462774973e-06,0.0,0.0,0.00588744000130445,,0.0
2018-07,guarded_black_litterman_lw,True,-0.00794580339595233,-0.007885397713523434,2.368806020945267,-0.061347621191601975,-0.05382953671125257,0.0,0.05,0.0,True,False,ledoit_wolf,0.06281260488362658,-0.11717805507516796,0.01725998714773393,5.177996144320179e-05,8.625720985694601e-06,0.4333493840612299,0.2520672105585857,0.3145834053801844,1.3987078620758604e-18,0.4333493840612299,0.2520672105585857,0.3145834053801844,1.3987078620758604e-18,0.2305389197125506,0.3110979952612194,0.45836308502623,2.779393180758478e-17,0.0895524181586651,2018-06-30,2017-07-11,2018-06-29,252,0.13390667398347958,1.0141843971631206,1.2293300071275837,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00032878527768888247,0.00029401767684542735,6.040727000067494e-05,,0.06281260488362658,-0.11717805507516796,0.0,0.06718739511637342,0.042821944924832045,,0.03451997429546786,0.0,0.0,0.03451997429546786,,0.0
2018-08,guarded_black_litterman_lw,True,-0.0014434412870196363,-0.001281187338039976,2.365386788533694,-0.06270251078933331,-0.061347621191601975,0.0,0.05,0.0,True,False,ledoit_wolf,0.06677808087953292,-0.11009208170990568,0.04635833772875937,0.0001390750131862781,2.3178935793382302e-05,0.4822064044281928,0.2545525774961975,0.2632410180756096,2.775557561562892e-17,0.4822064044281928,0.2545525774961975,0.2632410180756096,2.775557561562892e-17,0.23253720210757967,0.3150654187521532,0.4523973791402672,2.6240752147897345e-17,0.05012720851574848,2018-07-31,2017-08-10,2018-07-31,252,0.12694219699240172,1.039077764751856,1.2044570215776442,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0003716093404961201,0.00031379708656736937,0.00016225640476629302,,0.06677808087953292,-0.11009208170990568,1.1102230246251565e-16,0.06322191912046708,0.04990791829009432,,0.09271667545751874,0.0,0.0,0.09271667545751874,,0.0
2018-09,guarded_black_litterman_lw,True,0.0028063290725159366,0.0033118902082382566,2.3720248422461014,-0.060072145595765014,-0.06270251078933331,0.0,0.05,0.0,True,False,ledoit_wolf,0.07923894165128724,-0.16000000000011236,0.1482948956868166,0.00044488468706044987,6.067644866187025e-05,0.6324132073809,0.2316255122257643,0.1359612803933357,0.0,0.6324132073809,0.2316255122257643,0.1359612803933357,0.0,0.23447095370478763,0.32140980989993784,0.44411923639527456,0.0,0.07857731548726347,2018-08-31,2017-09-12,2018-08-31,252,0.10566184890649852,1.023431448489543,1.1678947368421053,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0005232341561680087,0.0004713508014018052,0.0005055626357634555,,0.07923894165128724,-0.16000000000011236,0.0,0.050761058348712765,-1.1235457009206584e-13,,0.2965897913736332,0.0,0.0,0.2965897913736332,,0.0
2018-10,guarded_black_litterman_lw,True,-0.061869704871372264,-0.06176138487863271,2.225268365308772,-0.11822520454813712,-0.060072145595765014,0.0,0.05,0.0,True,False,ledoit_wolf,0.0752521334164646,-0.14683187132448128,0.03610635427447981,0.00010831906282343942,9.299161159578295e-10,0.5990606290998057,0.2663904245469541,0.1345489463532401,4.439668177795236e-19,0.5990606290998057,0.2663904245469541,0.1345489463532401,4.439668177795236e-19,0.2367871213423676,0.32130140222771814,0.44191147642991424,0.0,0.12583774436758896,2018-09-30,2017-10-12,2018-09-28,252,0.09333794758025996,1.0151864667435602,1.221505751132799,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00047190696531078234,0.0004168277177080383,0.00010832199637411434,,0.0752521334164646,-0.14683187132448128,0.0,0.05474786658353541,0.013168128675518725,,0.07221270854895961,0.0,0.0,0.07221270854895961,,0.0
2018-11,guarded_black_litterman_lw,True,0.01754691194232224,0.017978173590344884,2.26431495336288,-0.10275277985938425,-0.11822520454813712,0.0,0.05,0.0,True,False,ledoit_wolf,0.05723003785058827,-0.08182333101792301,0.14237638938837183,0.0004271291681651155,4.1324798575275015e-06,0.4186962660350843,0.4203415424273069,0.1609621915376088,0.0,0.4186962660350843,0.4203415424273069,0.1609621915376088,0.0,0.20755263725921372,0.3230892160151843,0.46935741459155605,7.321340458911808e-07,0.01361525334705845,2018-10-31,2017-11-14,2018-10-31,252,0.11092466377774672,1.1038490853658536,1.372060857538036,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002729397693649805,0.00021008375664118405,0.00043126314815449576,,0.05723003785058827,-0.08182333101792301,0.0,0.07276996214941173,0.078176668982077,,0.28475277877674365,0.0,0.0,0.28475277877674365,,0.0
2018-12,guarded_black_litterman_lw,True,-0.003612396300377579,-0.003594200729645466,2.256135350402462,-0.10599399239794438,-0.10275277985938425,0.0,0.05,0.0,True,False,ledoit_wolf,0.058900245500130066,-0.08393068289549363,0.00519888668897292,1.559666006691876e-05,2.598910665194326e-06,0.4234512451527581,0.4161731641078219,0.16037559073942,0.0,0.4234512451527581,0.4161731641078219,0.16037559073942,0.0,0.21575678909320636,0.3247973356494186,0.45944529603906686,5.792183081537642e-07,0.12173831918936025,2018-11-30,2017-12-14,2018-11-30,252,0.1262229154598902,1.0523629489603024,1.9267078613113628,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002891032433312993,0.00021338203997038578,1.8197664771075266e-05,,0.058900245500130066,-0.08393068289549363,0.0,0.07109975449986994,0.07606931710450637,,0.01039777337794584,0.0,0.0,0.01039777337794584,,0.0
2019-01,guarded_black_litterman_lw,True,0.04680451231470855,0.047016322359290645,2.3617326651940234,-0.06415047720571054,-0.10599399239794438,0.0,0.05,0.0,True,False,ledoit_wolf,0.06833318318333109,-0.10191617549393775,0.07060334581460431,0.00021181003744381294,7.1382849353707206e-12,0.4837042296527256,0.3492871266230561,0.1670086437242182,0.0,0.4837042296527256,0.3492871266230561,0.1670086437242182,0.0,0.20704234412618946,0.3223357800955774,0.47062187577823306,1.4932552997279656e-18,0.19712389628938723,2018-12-31,2018-01-12,2018-12-31,252,0.1452396298620934,1.1859984984984986,1.8978512960436562,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0003891186603305569,0.0002804726399891213,0.00021181351625401367,,0.06833318318333109,-0.10191617549393775,1.1102230246251565e-16,0.06166681681666891,0.058083824506062254,,0.14120669162920862,0.0,0.0,0.14120669162920862,,0.0
2019-02,guarded_black_litterman_lw,True,-0.0016657422601792035,-0.0016657371389819805,2.357798627286364,-0.0657093613049975,-0.06415047720571054,0.0,0.05,0.0,True,False,ledoit_wolf,0.06727247690191143,-0.10760174342298419,1.4631992065611277e-06,4.389597619683383e-09,7.315996033013805e-10,0.50243650541734,0.3337313736651986,0.1638321209174614,0.0,0.50243650541734,0.3337313736651986,0.1638321209174614,0.0,0.21840075606590512,0.3127631215760393,0.46883612235805555,2.4567313631477674e-20,0.27742980076069584,2019-01-31,2018-02-14,2019-01-31,252,0.13277286086683532,1.0160148975791434,1.5692516085336945,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.000377132179043184,0.00030077922816299646,8.761688528224973e-09,,0.06727247690191143,-0.10760174342298419,0.0,0.06272752309808857,0.052398256577015814,,2.9263984131222553e-06,0.0,0.0,2.9263984131222553e-06,,0.0
2019-03,guarded_black_litterman_lw,True,-0.008563764582876063,-0.00856375599873595,2.3376069949084552,-0.0737104063867664,-0.0657093613049975,0.0,0.05,0.0,True,False,ledoit_wolf,0.06611274334368408,-0.10722324974621936,2.452611460826426e-06,7.357834382479278e-09,1.2263057303368851e-09,0.501198930039953,0.3346964488262909,0.1641046211337559,0.0,0.501198930039953,0.3346964488262909,0.1641046211337559,0.0,0.2176154811912029,0.31331026138123264,0.4690742574275645,5.552116926814958e-17,0.4030092280195481,2019-02-28,2018-03-14,2019-02-28,252,0.14776825287419848,1.0005547337278107,1.370121130551817,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0003642412360356537,0.0002973828419190446,1.2049308618143712e-08,,0.06611274334368408,-0.10722324974621936,2.220446049250313e-16,0.06388725665631592,0.05277675025378065,,4.905222921652852e-06,0.0,0.0,4.905222921652852e-06,,0.0
2019-04,guarded_black_litterman_lw,True,0.012498422167447626,0.01249843225499547,2.3668233939923997,-0.062133247996474794,-0.0737104063867664,0.0,0.05,0.0,True,False,ledoit_wolf,0.06366024554800293,-0.10485899028064488,2.882156526842674e-06,8.646469580528022e-09,1.4410782634837436e-09,0.4934996241239126,0.3406017073070979,0.1658986685689895,5.533736589648093e-17,0.4934996241239126,0.3406017073070979,0.1658986685689895,5.533736589648093e-17,0.21271967659327057,0.3165254938524199,0.4707548295543096,2.7955365663484424e-17,0.25644738159587904,2019-03-31,2018-04-12,2019-03-29,252,0.15218475135469242,1.0067889908256882,1.2136652188439694,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00033771890526933555,0.00028694686449620157,1.3203721912407566e-08,,0.06366024554800293,-0.10485899028064488,1.1102230246251565e-16,0.06633975445199708,0.05514100971935512,,5.764313053685348e-06,0.0,0.0,5.764313053685348e-06,,0.0
2019-05,guarded_black_litterman_lw,True,-0.017636376311326175,-0.017413453772305198,2.3250812059534995,-0.07867381896469017,-0.062133247996474794,0.0,0.05,0.0,True,False,ledoit_wolf,0.05816756520168451,-0.09128155370004432,0.0636923642768586,0.00019107709283057583,3.18454461904024e-05,0.4330907117377551,0.3374158847512971,0.2294934035109477,1.0407794226179913e-18,0.4330907117377551,0.3374158847512971,0.2294934035109477,1.0407794226179913e-18,0.21452505906936165,0.31413474666234104,0.47134019426829726,0.0,0.23569067385424214,2019-04-30,2018-05-14,2019-04-30,252,0.12962422722505204,1.0012745812090313,1.3281353682813537,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002819554701243515,0.00023914083575181995,0.0002229245003944165,,0.05816756520168451,-0.09128155370004432,1.1102230246251565e-16,0.0718324347983155,0.06871844629995569,,0.1273847285537172,0.0,0.0,0.1273847285537172,,0.0
2019-06,guarded_black_litterman_lw,True,0.0358443610130319,0.03584436973456285,2.4084222560843123,-0.04564947072090253,-0.07867381896469017,0.0,0.05,0.0,True,False,ledoit_wolf,0.056815694759450794,-0.08978961167810012,2.504100996170154e-06,7.512302988510463e-09,1.2092279631226153e-09,0.4086258534152378,0.3468399812164074,0.2445341653683547,2.867321412202781e-17,0.4086258534152378,0.3468399812164074,0.2445341653683547,2.867321412202781e-17,0.19698286999393338,0.32507580175376105,0.47794132825230545,0.0,0.24870524502560407,2019-05-31,2018-06-14,2019-05-31,252,0.12704108823935537,1.03125,1.8448616600790513,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002690019309165904,0.00022208414462289482,1.2284168759642677e-08,,0.056815694759450794,-0.08978961167810012,1.1102230246251565e-16,0.07318430524054921,0.07021038832189988,,5.008201992340308e-06,0.0,0.0,5.008201992340308e-06,,0.0
2019-07,guarded_black_litterman_lw,True,-0.009049915452362283,-0.009049910954237144,2.3866262382931613,-0.05428626232279565,-0.04564947072090253,0.0,0.05,0.0,True,False,ledoit_wolf,0.05928953395592576,-0.09151607887081759,1.2975737421483541e-06,3.892721226445063e-09,6.05403912445886e-10,0.420113979453701,0.3364006389791787,0.2434853815671202,2.96155987259201e-17,0.420113979453701,0.3364006389791787,0.2434853815671202,2.96155987259201e-17,0.20380537894181633,0.3193200379108833,0.4768745831473004,2.295241620452904e-19,0.3083658810596514,2019-06-30,2018-07-12,2019-06-28,252,0.15676897720930932,1.3726685796269726,1.6765379581151834,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00029293740305923947,0.00023107746066833336,8.603670870624859e-09,,0.05928953395592576,-0.09151607887081759,1.1102230246251565e-16,0.07071046604407424,0.06848392112918242,,2.5951474842967083e-06,0.0,0.0,2.5951474842967083e-06,,0.0
2019-08,guarded_black_litterman_lw,True,0.02236181291693254,0.0223618153258011,2.4399955277365155,-0.033138388647884987,-0.05428626232279565,0.0,0.05,0.0,True,False,ledoit_wolf,0.05664118829853883,-0.09112203624288995,6.882481609071944e-07,2.064744482721583e-09,3.4412408045357386e-10,0.4017799353242293,0.3443317586852139,0.2538883059905568,2.9243437659414206e-17,0.4017799353242293,0.3443317586852139,0.2538883059905568,2.9243437659414206e-17,0.191276078172821,0.32989208173056,0.478831840096619,1.8200620454126779e-19,0.4076771946146341,2019-07-31,2018-08-14,2019-07-31,252,0.14465340058697168,1.2019572953736655,1.3957115009746588,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002673520176558776,0.00021756176585619502,7.1632812611050806e-09,,0.05664118829853883,-0.09112203624288995,0.0,0.07335881170146118,0.06887796375711006,,1.376496321814389e-06,0.0,0.0,1.376496321814389e-06,,0.0
2019-09,guarded_black_litterman_lw,True,0.003441856254671359,0.0034460754800303213,2.448393641605026,-0.029810589963450984,-0.033138388647884987,0.11696349509076154,0.05,0.005848174754538077,True,False,ledoit_wolf,0.0583866850235267,-0.09534929746910124,0.0012061811683799495,3.6185435051398484e-06,6.006818538224767e-07,0.38192572359265564,0.33895730334619717,0.27911697306114713,2.7161136149015323e-17,0.38192572359265564,0.33895730334619717,0.27911697306114713,2.7161136149015323e-17,0.1768656021761494,0.33985947544069045,0.4832749223831601,4.101333530605322e-18,0.4983106156977228,2019-08-31,2018-09-13,2019-08-30,252,0.15764561597236817,1.3335098870056497,1.4551612903225806,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0002840837490030431,0.0002109629827436863,4.220880854957084e-06,,0.0583866850235267,-0.09534929746910124,0.0,0.0716133149764733,0.06465070253089876,,9.792723247304082e-07,0.0,0.0,0.002412362336759899,,0.0
2019-10,guarded_black_litterman_lw,True,0.002560836595747867,0.0025642300166591647,2.4546635776432444,-0.027326093417422426,-0.029810589963450984,0.20563913199538553,0.05,0.010281956599769278,True,False,ledoit_wolf,0.06082310387566172,-0.09296927937677989,0.0009755814307743633,2.92674429232309e-06,4.666766189745926e-07,0.40246947508020875,0.3348863258663143,0.2626441990534768,8.218868720904638e-17,0.40246947508020875,0.3348863258663143,0.2626441990534768,8.218868720904638e-17,0.19148324108661838,0.3440952904819173,0.46442146843146437,0.0,0.4820000361498414,2019-09-30,2018-10-12,2019-09-30,252,0.16083138411712927,1.3306451612903225,1.666346153846154,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.00030828749708912797,0.00021945353381136104,3.3949405096322425e-06,,0.06082310387566172,-0.09296927937677989,0.0,0.06917689612433828,0.06703072062322012,,9.08578637048788e-07,0.0,0.0,0.0019511628615487267,,0.0
