month,policy,model_active,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,stage36_mu_KODEX200,stage36_mu_BOND,stage36_mu_GLD,stage36_mu_USO,optimizer_mu_KODEX200,optimizer_mu_BOND,optimizer_mu_GLD,optimizer_mu_USO,strategic_prior_w_KODEX200,strategic_prior_w_BOND,strategic_prior_w_GLD,strategic_prior_w_USO,equilibrium_mu_KODEX200,equilibrium_mu_BOND,equilibrium_mu_GLD,equilibrium_mu_USO,posterior_mu_KODEX200,posterior_mu_BOND,posterior_mu_GLD,posterior_mu_USO,regime_confidence,bl_risk_aversion,bl_tau,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,expected_monthly_return,expected_monthly_variance,downside_semivariance,estimated_transaction_cost,monthly_utility,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack
2011-06,black_litterman_lw,True,-0.020888070634977576,-0.020790916132048982,1.8322589221004868,-0.02138687919311011,0.02775842940816943,8.32752882245083e-05,1.387921470408475e-05,5.461686746249285e-19,0.47761161088652443,0.4934100312770381,0.028978357836437582,0.006587244164068627,0.007473261888179617,0.016027464647726256,0.004931702672459621,-0.0013750062956492518,0.0006635475472705559,0.01897480751183845,0.01932961298973152,0.008290823964401063,0.5535293594414659,0.4296701991167643,0.008509617477368685,-0.0012085418999776413,0.0003661289255857154,0.01894968535340024,0.0201956218007159,-0.0013750062956492518,0.0006635475472705559,0.01897480751183845,0.01932961298973152,0.043007966836659785,12.779226577256962,0.02,2011-05-31,2010-06-14,2011-05-31,252,0.03752963327410404,1.0549668874172184,1.3582600195503423,0.01023941882289997,0.0009437477197196088,0.0003113508127184872,9.71551576999379e-05,0.009359038992621742,True,False,0,Optimization terminated successfully,23,-0.009359038992621742,0.10641885470458375,-0.09081479936094913,0.0,0.02358114529541626,0.06918520063905087,0.05551685882124463,0.05551685882124463,0.0,0.0,0.05551685881633886,4.905770234486795e-12
2011-07,black_litterman_lw,True,0.0394969842205612,0.03958869897772726,1.9046276238346722,0.0,0.026204216333159787,7.861264899947936e-05,1.3102108166579869e-05,2.14519929368183e-18,0.46205523359346373,0.48489167204960454,0.05305309435693181,0.007231578483324724,0.006605334871518732,0.01629651517791447,0.0009624104565310205,-0.0007050541327121525,0.0003867862329482709,0.015063756928801237,0.016179904701632882,0.008128275597178306,0.5534179465333791,0.43011101563672827,0.0083427622327144,-0.0006719058572534381,0.00032254700381986273,0.015033535901364218,0.016317746995145974,-0.0007050541327121525,0.0003867862329482709,0.015063756928801237,0.016179904701632882,0.010476600065348821,12.274889183338919,0.0196078431372549,2011-06-30,2010-07-14,2011-06-30,252,0.041754206306089656,1.0096525096525097,1.222488038277512,0.008341400898592791,0.0008423956180730983,0.000330565494814783,9.171724804410822e-05,0.0074979203466973504,True,False,0,Optimization terminated successfully,18,-0.0074979203466973504,0.10054226681787705,-0.08748741605253814,0.0,0.029457733182122955,0.07251258394746186,0.05240844269209961,0.05240844269209961,1.844275321808699e-16,0.0,0.052408432666319574,1.0025780039502052e-08
2011-08,black_litterman_lw,True,0.07885584600082392,0.07909226053933331,2.0548186464286946,0.0,0.06754705745107362,0.00020264117235322085,3.377336615616927e-05,6.300657479632077e-19,0.3786931340585719,0.5689395306571541,0.052367335284274064,0.007856901952058312,0.00689919303206917,0.01745766580045164,-0.00043869225942665244,-0.00016985780961562385,0.0004080765047818661,0.02026489266223746,0.0202598665028936,0.00797203763098132,0.5529945104803627,0.43085112739118614,0.008182324497469891,-0.00013640862271506682,0.00035984192648730654,0.02028074185701925,0.020410537187422723,-0.00016985780961562385,0.0004080765047818661,0.02026489266223746,0.0202598665028936,0.007624713107554045,12.818338721782517,0.019230769230769232,2011-07-31,2010-08-12,2011-07-29,252,0.04342942979550837,1.3061480552070264,1.3807511737089202,0.01274498951257416,0.0014083333336571283,0.0004509058229797982,0.0002364171281220929,0.011353499894643704,True,False,0,Optimization terminated successfully,15,-0.011353499894643704,0.13000000001494438,-0.10636356321494714,0.0,-1.4944379067571845e-11,0.053636436785052866,0.13776016888234632,0.13776016888234632,1.2004012238270716e-16,0.0,0.13509411490214723,0.00266605398019909
2011-09,black_litterman_lw,True,0.00034289391088432775,0.0009491560212371361,2.0555232312305263,0.0,0.1732177458150881,0.0005196532374452643,8.660887290754403e-05,0.027652422285098018,0.5015317551308205,0.4420746528686731,0.028741169715408472,0.012819603458779576,0.006703435630000886,0.018911709130892355,-0.003049497190121453,-0.003285449750085432,0.0005617514620042156,0.03807275467799593,0.026300535763665214,0.009121317558075985,0.5522656266276224,0.4305851147979162,0.008027941016385555,-0.00327505146058902,0.0005228614722720334,0.03818549259940067,0.026512788548927545,-0.003285449750085432,0.0005617514620042156,0.03807275467799593,0.026300535763665214,0.006938965418107124,13.397592362096725,0.018867924528301886,2011-08-31,2010-09-14,2011-08-31,252,0.08190838245329637,1.802439024390244,1.7017463235294117,0.01777779352281932,0.00140833334218302,0.00023371104042679199,0.0006062621104403624,0.016233653700860655,True,False,0,Optimization terminated successfully,10,-0.016233653700860655,0.1300000004084471,-0.07032601683762188,0.0,-4.0844708171228206e-10,0.08967398316237812,0.3464354916301819,0.3464354916301819,0.3379119670576103,0.0,0.3464354916301762,5.717648576819556e-15
2011-10,black_litterman_lw,True,-0.008466563829304436,-0.008305788718763822,2.038120012590695,-0.008466563829304441,0.045935745868747074,0.00013780723760624123,2.296787293437357e-05,0.025117852363733453,0.5461890388961285,0.40084584177730653,0.027847266962831525,0.012634154487025585,0.005913109365691101,0.019878043886586413,-0.005674862960365282,0.000423548654716384,0.0007163398031092127,0.04363426897839765,0.02601726178574413,0.012431888211086676,0.5519639185590455,0.4277249177878598,0.007879275442008045,0.0006246576154555308,0.0006001957998239248,0.0440765952254137,0.02691778115262699,0.000423548654716384,0.0007163398031092127,0.04363426897839765,0.02601726178574413,0.024199477661280316,12.955250757608196,0.018518518518518517,2011-09-30,2010-10-14,2011-09-30,252,0.1243366944284808,1.8543400713436387,1.8706041478809738,0.018617020494733995,0.0014083333333336368,0.00018531754273921729,0.00016077781134040184,0.017566758473987556,True,False,0,Optimization terminated successfully,34,-0.017566758473987556,0.130000000000014,-0.06213608569523071,0.0,-1.3988810110276972e-14,0.09786391430476929,0.09187149391056762,0.045672811969540594,0.09187139000060149,0.046198578031060894,0.09187149173749415,2.173073471167797e-09
2011-11,black_litterman_lw,True,0.029412096207241733,0.02953469684120545,2.098065394482917,0.0,0.037993825474651535,0.00011398147642395461,8.619157539763439e-06,0.011271967746999255,0.5539373463000744,0.4250717778899813,0.009718908062945054,0.009597485232323896,0.006384486251633186,0.01902878610449373,-0.003527177999894576,0.0007083356205845994,0.0007240665679799089,0.041374104608914206,0.0232539832134687,0.015565615986865879,0.5520107305307147,0.4246876375939025,0.007736015888516988,0.002157849466299935,0.00039530734705691176,0.04250649512219077,0.02550992867374627,0.0007083356205845994,0.0007240665679799089,0.041374104608914206,0.0232539832134687,0.05824039634380792,13.221068688909597,0.01818181818181818,2011-10-31,2010-11-12,2011-10-31,252,0.1112259962372615,1.70707656612529,1.6597345132743362,0.018222039379146873,0.001408333333333337,0.00019631549730114446,0.00012260174926488534,0.017198955465914174,True,False,0,Optimization terminated successfully,19,-0.017198955465914174,0.13000000000000017,-0.07299552123318023,0.0,-1.6653345369377348e-16,0.08700447876681977,0.07598765111536691,0.07598765111536691,5.551115123125783e-17,0.0,0.07598765094930307,1.6606384323214485e-10
2011-12,black_litterman_lw,True,-0.03285740814081412,-0.03283546620860153,2.0291284035102737,-0.03285740814081417,0.006269695975891441,1.8809087927674323e-05,3.1328442849150446e-06,0.004854249535934061,0.5416757735151823,0.44271538531562105,0.010754591633262655,0.013265690152183453,0.007041267847272549,0.019122010994122633,0.0020128304216634487,-0.0011291723873574017,0.0008510542871030342,0.03887846695182665,0.02028900455482254,0.018822808040220407,0.5514066984551752,0.4221726207569538,0.007597872747650614,0.0011997060336318482,0.0003299352998961987,0.04017477353945015,0.022554235673812123,-0.0011291723873574017,0.0008510542871030342,0.03887846695182665,0.02028900455482254,0.0833338327126348,13.596436291530244,0.017857142857142856,2011-11-30,2010-12-14,2011-11-30,252,0.11757350228261014,1.5973952434881087,1.576020851433536,0.017885809640423727,0.0014083333333333849,0.00021507820464145076,2.19435070445014e-05,0.016944621262071084,True,False,0,Optimization terminated successfully,20,-0.01694462126207108,0.1300000000000024,-0.07899848665533536,0.0,-2.3869795029440866e-15,0.08100151334466464,0.06250188597953006,0.06250188597953006,2.185751579730777e-16,0.0,0.012539391951782882,0.049962494027747176
2012-01,black_litterman_lw,True,0.03305172512509406,0.03315427108373627,2.0961945977466163,-0.0008916770379132632,0.030060032923006526,9.018009876901958e-05,1.2365859873185922e-05,0.0,0.5422450410795425,0.4516739899783393,0.006080968942118209,0.013726941334367524,0.006724163394440993,0.01571973213245912,0.003966618156230253,-0.0012205987660820362,0.0009135615485153833,0.03436127940353217,0.01729543184265399,0.02227821759753939,0.5501329219211937,0.42012428374673316,0.007464576734533937,0.001625212645983682,0.00024380339165060817,0.03616965151920524,0.019889340875619138,-0.0012205987660820362,0.0009135615485153833,0.03436127940353217,0.01729543184265399,0.11018411671530881,12.625887644110442,0.017543859649122806,2011-12-31,2011-01-13,2011-12-30,252,0.1179748886594011,1.5038716814159292,1.5034129692832765,0.01612064337223302,0.0014083333335178098,0.0002360503504097069,0.00010254595901151056,0.015077880396052899,True,False,0,Optimization terminated successfully,9,-0.015077880396052899,0.1300000000085143,-0.08288892510066723,0.0,-8.514300375850326e-12,0.07711107489933278,0.08359871773680386,0.08359871773680386,0.0,0.0,0.06012006584601305,0.023478651890790805
2012-02,black_litterman_lw,True,-0.010403834635612534,-0.010403827214791883,2.0743861357875963,-0.011286234813074891,2.1211420742680426e-06,6.363426222804128e-09,1.0573944265127727e-09,0.0,0.5272154254995297,0.46721212597932626,0.005572448521144045,0.011183871099912111,0.007318385265902766,0.012992997050485434,0.005642108899518267,-0.0029584088388215843,0.0012503379252544163,0.031154822242123632,0.01418632405594955,0.02629703056505218,0.548480029607036,0.41788706269224923,0.007335877135662661,0.002429093762993161,0.00018242415754470966,0.03394593839633373,0.01766665849245091,-0.0029584088388215843,0.0012503379252544163,0.031154822242123632,0.01418632405594955,0.1575601974001913,13.138717685897245,0.017241379310344827,2012-01-31,2011-02-14,2012-01-31,252,0.11438548031609982,1.3685064935064934,1.2663590604026846,0.015294160736037834,0.0013597413241139833,0.00025081731100450093,1.1196203382664788e-08,0.01436346156677296,True,False,0,Optimization terminated successfully,10,-0.01436346156677296,0.12773760561936254,-0.08638054292674006,0.0,0.002262394380637467,0.07361945707325994,4.259093546732377e-06,4.259093546732377e-06,2.402592014227878e-16,0.0,4.242284148536085e-06,1.6809398196292252e-08
2012-03,black_litterman_lw,True,-0.0066945217528523735,-0.00661352312153175,2.0604991126777508,-0.01790520062146339,0.023142466091606525,6.942739827481958e-05,1.1571233045803268e-05,6.5899491305985765e-06,0.5569218546006945,0.43701981761881764,0.006051737831357258,0.008901492771622289,0.007736327959953377,0.012204147777787649,0.006347014004853924,0.0007555129109097078,0.0005098345270646142,0.03918202633893138,0.016455391656158284,0.030314080016662005,0.5466159657860582,0.4158584139622217,0.00721154023505821,0.002881543570119247,0.0001951867980291829,0.040100162593786244,0.017614209706536866,0.0007555129109097078,0.0005098345270646142,0.03918202633893138,0.016455391656158284,0.04315927967776608,13.202173226470222,0.01694915254237288,2012-02-29,2011-03-15,2012-02-29,252,0.11944441001200802,1.507415254237288,1.2809405940594059,0.017506848689934816,0.0014083333333338892,0.00021409422912655615,8.100023486535461e-05,0.016507587559275963,True,False,0,Optimization terminated successfully,127,-0.016507587559275963,0.13000000000002565,-0.0763208707310561,0.0,-2.5646151868841116e-14,0.0836791292689439,0.046284938388974343,1.972695028551465e-06,0.046284830053718654,0.0462828573586901,0.04628493218321305,6.2057612937316264e-09
2012-04,black_litterman_lw,True,0.004337074939222988,0.004337080381192308,2.069435651741637,-0.013645781879137342,1.5560704263617516e-06,4.668211279085255e-09,7.737580404783978e-10,5.098740917985481e-06,0.5609894035540577,0.4331840470728394,0.005821450632184784,0.009927228995457327,0.007342760327735213,0.011568123623701227,0.005700112578466328,-0.0018897107574257234,0.0010471710209949783,0.027450549985732074,0.011924839635022538,0.03436681411733084,0.5447933584621584,0.41374847952270355,0.00709134789780724,0.0028235078728227714,0.00019613129317119874,0.028627635954985256,0.013707009406457277,-0.0018897107574257234,0.0010471710209949783,0.027450549985732074,0.011924839635022538,0.12454605386123056,13.055773296022869,0.016666666666666666,2012-03-31,2011-04-14,2012-03-30,252,0.13140892924267422,1.0745341614906831,1.0948136142625609,0.012548002413768201,0.0010071501192980752,0.00020736386734092587,9.426103876414346e-09,0.011837054060674361,True,False,0,Optimization terminated successfully,48,-0.011837054060674364,0.10993544210843427,-0.07549839337256004,1.1102230246251565e-16,0.020064557891565735,0.08450160662743997,3.118918016659087e-06,3.118918016659087e-06,0.0,0.0,3.112140852723503e-06,6.777163935583827e-09
2012-05,black_litterman_lw,True,0.003740838620971726,0.003937857722061278,2.077177076551288,-0.009955989926032416,0.05629117333104583,0.0001688735199931375,2.8145581096414723e-05,0.0,0.50638112863302,0.48772148140977434,0.00589738995720563,0.01275748913678425,0.007543194339218612,0.01097889085850235,0.005470880743146513,-0.0019028756706662578,0.0012250369462833781,0.02644186475634485,0.010219995060012022,0.03829815441436228,0.5430693944774236,0.411657354815289,0.006975096292925155,0.003178551689984201,0.00017097095243669982,0.027965195570868163,0.011659913786078946,-0.0019028756706662578,0.0012250369462833781,0.02644186475634485,0.010219995060012022,0.15017979758919817,13.07218036628472,0.01639344262295082,2012-04-30,2011-05-13,2012-04-30,252,0.14666185305105475,1.06947261663286,1.0043859649122806,0.013576872337907142,0.0012433263430324671,0.00026765695512626016,0.00019702073131141895,0.012490531479953229,True,False,0,Optimization terminated successfully,163,-0.012490531479953229,0.1221471085060535,-0.08742500607449846,0.0,0.00785289149394651,0.07257499392550154,0.11258235084891852,0.11258235084891852,3.339351161584826e-16,0.0,0.11258234666209166,4.18682685743299e-09
2012-06,black_litterman_lw,True,-0.02492033311785807,-0.02473132108658454,2.0254131318588513,-0.03462821645841574,0.054003437506723456,0.00016201031252017036,2.7001718753361734e-05,3.167550940129301e-17,0.5626807269650695,0.43241422742140034,0.004905045613530105,0.01591508986251477,0.006874182051878737,0.010577346605283195,0.001035335056048391,-0.0007943335498389343,0.0011080997185998137,0.03473803439919472,0.012072771336146558,0.04298539213174933,0.5405281048278837,0.4096239083005534,0.006862594739813457,0.003873106405125455,0.00014650775795861776,0.03811803494504579,0.015648967646031426,-0.0007943335498389343,0.0011080997185998137,0.03473803439919472,0.012072771336146558,0.15166049476272284,12.41888326859273,0.016129032258064516,2012-05-31,2011-06-15,2012-05-31,252,0.13802101546217302,1.5441468253968254,1.436128526645768,0.015703944156162865,0.0014083333333337613,0.00020035413561052015,0.00018901390824053234,0.01461040944564493,True,False,0,Optimization terminated successfully,29,-0.014610409445644927,0.13000000000001977,-0.07539765825066044,0.0,-1.9761969838327786e-14,0.08460234174933956,0.23446720507260832,0.23446720507260832,0.10800455882852385,0.0,0.10800687501344691,0.1264603300591614
2012-07,black_litterman_lw,True,0.018532811369146942,0.018658600933403262,2.0629497313761846,-0.016737163292942503,0.03627848934915844,0.00010883546804747533,1.695409620884627e-05,0.0,0.5441745935504123,0.4534810685213345,0.0023443379282532166,0.01633076693494691,0.006570595477607771,0.009219923170884914,-0.0014127701450878413,-0.002634592232839108,0.001651893293407774,0.029255589537508484,0.0115220346412587,0.0490668789695114,0.5364170262221947,0.4077624301437155,0.006753664664578322,0.003639589758408295,0.00017810776877946082,0.033794479055128,0.01799024861993913,-0.002634592232839108,0.001651893293407774,0.029255589537508484,0.0115220346412587,0.24908952110945326,12.124598990622713,0.015873015873015872,2012-06-30,2011-07-14,2012-06-29,252,0.12508141906723752,1.2886297376093294,1.4414032382420972,0.0141927859080399,0.0014083333427391022,0.000227532414154671,0.0001257910646229024,0.013135295757892775,True,False,0,Optimization terminated successfully,5,-0.013135295757892775,0.13000000043411242,-0.08018889722648617,0.0,-4.3411241268387357e-10,0.07981110277351383,0.07255698869834105,0.07255698869834105,0.0,0.0,0.07255697869831688,1.0000024169842803e-08
2012-08,black_litterman_lw,True,0.0299918481104828,0.030007624021337394,2.1248214063791804,0.0,0.0045074031013123735,1.3522209303937121e-05,2.2537015506561897e-06,0.0,0.5495242596449299,0.4504757403550701,0.0,0.017149283167034762,0.0070110806907701904,0.009221360333691617,-0.0004474030443814115,-0.002446898685728798,0.002806294495844507,0.0250465083140812,0.009943096839196166,0.054825422183329,0.5330619066901628,0.4054645324723139,0.006648138654194288,0.0053265502597474295,0.00012256714692856032,0.0351349863783652,0.02285619386290471,-0.002446898685728798,0.002806294495844507,0.0250465083140812,0.009943096839196166,0.42123912580614525,12.328562942638277,0.015625,2012-07-31,2011-08-15,2012-07-31,252,0.08272566223735575,1.2957142857142858,1.417298937784522,0.012824971281269741,0.0014083333333592578,0.0002195798035703151,1.5777411747133623e-05,0.011885447399272662,True,False,0,Optimization terminated successfully,7,-0.011885447399272662,0.13000000000119652,-0.07969909933445747,0.0,-1.1965151092141468e-12,0.08030090066554253,0.05961973966061197,0.05961973966061197,0.007104005614001992,0.0,0.009014806202624747,0.05060493345798722
2012-09,black_litterman_lw,True,0.01334614970264331,0.013499975881824501,2.153179590960098,0.0,0.04395033690891176,0.00013185101072673528,2.1975168454455912e-05,0.0,0.4930794368058302,0.5069205631941699,6.564505341220828e-18,0.016960001848391224,0.007701730155229196,0.010810246093222512,0.0015932950152303027,0.0004019536673605037,0.003944891005172365,0.01993415788731069,0.010053063257154222,0.05989751629072703,0.5303047258709195,0.4032518982403776,0.006545859597975914,0.006948227061704948,9.030021198514566e-05,0.028846283166050677,0.02391043729826226,0.0004019536673605037,0.003944891005172365,0.01993415788731069,0.010053063257154222,0.535655272499512,12.649642785105337,0.015384615384615385,2012-08-31,2011-09-15,2012-08-31,252,0.059055665133011956,1.1607642124883504,1.2296793437733036,0.012050179178127814,0.001408333333524022,0.00028336899469458943,0.00015382917922100885,0.010908814337450204,True,False,0,Optimization terminated successfully,8,-0.010908814337450204,0.13000000000880102,-0.09202612412177844,0.0,-8.801015471959772e-12,0.06797387587822157,0.2720596183431471,0.2720596183431471,0.0,0.0,0.08790067381782352,0.1841589445253236
2012-10,black_litterman_lw,True,-0.022499335017422233,-0.02231710166226577,2.104734481990411,-0.022499335017422073,0.05206667290184672,0.00015620001870554016,2.6033336450923375e-05,0.0,0.4355394959043676,0.5644605040956325,1.063449865277774e-17,0.015560630749176012,0.0074771226637061995,0.012603416008096698,0.0011636333614739067,-0.002606759617329608,0.0033272053775393563,0.017260125877768713,0.01033835159451478,0.06681012788035297,0.5254924589730415,0.40125073323950805,0.006446679907097491,0.0030894906630395884,3.933839274671721e-05,0.02359843513622313,0.022356546780125143,-0.002606759617329608,0.0033272053775393563,0.017260125877768713,0.01033835159451478,0.47625408580370393,13.068119224336781,0.015151515151515152,2012-09-30,2011-10-13,2012-09-28,252,0.04221424339882247,1.0737179487179487,1.3003676470588235,0.011191788706623192,0.001408333333372554,0.0003561445949982934,0.00018223635519007427,0.009949241089748548,True,False,0,Optimization terminated successfully,8,-0.009949241089748548,0.1300000000018102,-0.10457582694437131,0.0,-1.8101908860757021e-12,0.05542417305562869,0.12051753363468701,0.12051753363468701,0.0,0.0,0.10413334580369343,0.016384187830993574
2012-11,black_litterman_lw,True,-0.020026442262418905,-0.020016542976325113,2.0625841384091075,-0.0420751956461719,0.0028283674553696617,8.485102366108985e-06,1.4141837276848097e-06,0.0,0.4445621867699724,0.5554378132300277,0.0,0.016774721455405314,0.0065135765318199085,0.012505760442429528,0.0006121570679348387,0.00039831267782004364,0.0028526053949427354,0.01541084030775901,0.010358873903930399,0.07273234899804543,0.5207348558532516,0.4001823343446963,0.0063504608040064825,0.002503261340173326,5.712408204303548e-05,0.019563755325071413,0.019430816189825506,0.00039831267782004364,0.0028526053949427354,0.01541084030775901,0.010358873903930399,0.46897816172571066,12.06314002386298,0.014925373134328358,2012-10-31,2011-11-15,2012-10-31,252,0.041046568011131455,1.0085354896675651,1.280955829109341,0.009827923932946394,0.0012289792667347342,0.0003452563460917253,9.902286712525247e-06,0.008858275666774778,True,False,0,Optimization terminated successfully,8,-0.008858275666774778,0.12144031950228397,-0.1026091210080777,0.0,0.008559680497716035,0.0573908789919223,0.005656754910774583,0.005656754910774583,2.320049094216972e-16,0.0,0.0056567349107393234,2.0000035259870597e-08
2012-12,black_litterman_lw,True,-0.0055625981442134105,-0.0055422638360939115,2.051110811708509,-0.047403746385166534,0.005809802319856866,1.7429406959570598e-05,2.9049011599284193e-06,4.012145774242393e-19,0.44783273989219236,0.5521672601078077,0.0,0.01621909096442423,0.0065028058608170205,0.011330155646944584,0.0008375324916293492,0.0010464931925295066,0.003146785478215637,0.01400180183989548,0.008580487269115533,0.07834552834301596,0.5162444513453217,0.3991529486371266,0.0062570716745358,0.0024338677958933934,4.009379136732964e-05,0.01890429266691647,0.018384495931419033,0.0010464931925295066,0.003146785478215637,0.01400180183989548,0.008580487269115533,0.5213307841433319,12.009838333226526,0.014705882352941176,2012-11-30,2011-12-15,2012-11-30,252,0.03607370014612901,1.0030864197530864,1.0552781740370898,0.00914057012106982,0.001180238770066128,0.0003414067350889014,2.0337308420714083e-05,0.008188706692527139,True,False,0,Optimization terminated successfully,3,-0.008188706692527139,0.11900783688813747,-0.10189611603204113,0.0,0.010992163111862532,0.058103883967958875,0.011619624639730932,0.011619624639730932,0.0,0.0,0.011619604639713732,2.0000017199664488e-08
2013-01,black_litterman_lw,True,0.012828264395254738,0.013003502737192505,2.077423003505071,-0.03518358978186642,0.05006809769650511,0.00015020429308951533,2.5034048848252555e-05,2.4412981326646556e-18,0.3999249394668609,0.6000750605331392,0.0,0.01624239805159155,0.0064404804754889045,0.010438126523598957,0.0001310517753025268,0.001708311048538763,0.0036909177826445526,0.012638319838517868,0.005394112724421699,0.08404078152654819,0.5118047917008284,0.39798803729626936,0.006166389476354122,0.0019162371334120283,1.087993428801142e-05,0.019461479864856496,0.018890600736059117,0.001708311048538763,0.0036909177826445526,0.012638319838517868,0.005394112724421699,0.6333043501243765,12.297921226072452,0.014492753623188406,2012-12-31,2012-01-13,2012-12-31,252,0.03169165531128109,1.0229636048526862,1.0847398030942335,0.009060030612937068,0.001408333333378899,0.0004063754215235536,0.0001752413419727203,0.007774247182751343,True,False,0,Optimization terminated successfully,8,-0.007774247182751343,0.13000000000210304,-0.10801452922414213,0.0,-2.1030399643962028e-12,0.05198547077585787,0.16006631699740317,0.16006631699740317,0.0,0.0,0.10013619539301022,0.059930121604392955
2013-02,black_litterman_lw,True,-0.03278524197243939,-0.03270855622677771,2.009314187656045,-0.06681532924984834,0.021910213046196593,6.573063913858979e-05,1.0955106523098335e-05,0.007337761531148143,0.41145114834689883,0.5812110901219532,0.0,0.014854116222885804,0.0065999502708926445,0.00910057536198419,0.0015073454954408877,-0.00047919036986520855,0.003081545309291727,0.013477912831390146,0.007832538862051791,0.09090824653308106,0.5062879754676427,0.39672547980115574,0.006078298198120492,0.0018831616766244246,2.6150234317154613e-05,0.02026011150648223,0.019392988851510556,-0.00047919036986520855,0.003081545309291727,0.013477912831390146,0.007832538862051791,0.5165359978027241,12.072843511582526,0.014285714285714285,2013-01-31,2012-02-15,2013-01-31,252,0.029201743467602886,1.0229787234042553,1.003118503118503,0.009097901580829914,0.0014083333333481268,0.0003711670905558156,7.668724586100693e-05,0.007945880577739027,True,False,0,Optimization terminated successfully,12,-0.00794588057774001,0.1300000000006828,-0.10134588634698288,0.0,-6.827871601444713e-13,0.05865411365301712,0.04382043608822633,0.03294047521076515,0.04382032608821416,0.010879850877449006,0.043820426092393186,9.995833147313782e-09
2013-03,black_litterman_lw,True,0.011151558973538403,0.011153462733918824,2.031721173316059,-0.05640886536077605,0.0005439587066749293,1.631876120024788e-06,2.7188426039637115e-07,0.007871076076929053,0.429034568318811,0.56309435560426,0.0,0.014399131085677109,0.006221517222279831,0.0070948529182965495,0.0009331618151018488,0.0012624755042687555,0.003566823471348239,0.011097031951577109,0.0059801166494943495,0.09766531724397011,0.5007212385656322,0.3956207558260536,0.005992688364344146,0.0015910949199898473,2.570341735267028e-05,0.021482974478947637,0.021232812265476783,0.0012624755042687555,0.003566823471348239,0.011097031951577109,0.0059801166494943495,0.6326611928423856,12.098655905070173,0.014084507042253521,2013-02-28,2012-03-14,2013-02-28,252,0.02633302850748324,1.092964824120603,1.0140218878248974,0.007788903664931849,0.0014083333333347982,0.00035332643584841546,1.9065052064255167e-06,0.0067295040572096084,True,False,0,Optimization terminated successfully,16,-0.0067295040572096084,0.13000000000006762,-0.0976654511954645,0.0,-6.761258219967203e-14,0.0623345488045355,0.16267187422689872,0.16267187422689872,0.0010654474820202403,0.0,0.0010879174133498586,0.16158395681354887
2013-04,black_litterman_lw,True,-0.04557177192914581,-0.045522144033117586,1.9391320393820828,-0.09940998534291878,0.014179398865208212,4.253819659562464e-05,7.089699432604138e-06,2.775557561562892e-17,0.42028255612122817,0.5797174438787719,2.775557561562892e-17,0.016077895720718896,0.006635881324588787,0.006897592094892537,0.0037884091060377914,0.0010587307331302246,0.003225502760481023,0.012366177650852371,0.00964243051676837,0.10338217640605174,0.4964461604083719,0.39426220660407013,0.005909456581506032,0.0015752542840088604,6.705792220224823e-05,0.020038584008184146,0.020730012798344122,0.0010587307331302246,0.003225502760481023,0.012366177650852371,0.00964243051676837,0.5384091126622422,12.032271494874372,0.013888888888888888,2013-03-31,2012-04-12,2013-03-29,252,0.025816331819375243,1.0037067545304779,1.0016869095816465,0.008524511443253975,0.0014083333412980245,0.00037573052245903514,4.962939631170815e-05,0.007394984853834219,True,False,0,Optimization terminated successfully,6,-0.00739498485383422,0.13000000036760115,-0.10363789008937302,0.0,-3.676011439690541e-10,0.056362109910626984,0.05226076827284257,0.05226076827284257,0.0,0.0,0.028358797730416423,0.023901970542426144
2013-05,black_litterman_lw,True,-0.018076289578760087,-0.01752303781276776,1.9040797271067607,-0.11568931123959991,0.15807193314066503,0.0004742157994219951,7.903596657033257e-05,0.04478718945442925,0.555428686678454,0.39978412386711676,0.0,0.015816584369006934,0.0059274566858384305,0.006607455872767896,0.003963177600161021,0.0026945043547443813,0.0028539208838110385,0.02109628157908071,0.012276731213807492,0.10920545915232367,0.4923099909326906,0.39265604479350036,0.005828505121485403,0.00167860757883596,0.00016759881125370666,0.038132704256200384,0.028041968835858556,0.0026945043547443813,0.0028539208838110385,0.02109628157908071,0.012276731213807492,0.5261476122456782,11.024108666976778,0.0136986301369863,2013-04-30,2012-05-14,2013-04-30,252,0.029835553070778686,1.5683656957928802,1.0418882978723405,0.010139787253347875,0.0014083333380716621,0.00016395757740248311,0.0005532532660220202,0.00871840974088754,True,False,0,Optimization terminated successfully,14,-0.00871840974088754,0.1300000002186921,-0.05654932353208783,0.0,-2.1869209221314634e-10,0.10345067646791217,0.31614387628133184,0.20944939599445225,0.31614376628132995,0.1066943702868777,0.31614386628133007,1.0000001771093281e-08
