target_month,signal_month,p_growth_high,p_inflation_high,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,regime
2019-06,2019-05,0.164653386150581,0.27396933685446007,0.119543407136065,0.045109979014516015,0.606487256009475,0.22885935783994404,Slowdown
2019-07,2019-06,0.12845302656526814,0.25492488943845976,0.09570715297008163,0.03274587359518651,0.6493679575914587,0.22217901584327324,Slowdown
2019-08,2019-07,0.14430592493372763,0.15501994862545773,0.121935627864152,0.022370297069575617,0.7230444235103902,0.13264965155588213,Slowdown
2019-09,2019-08,0.10048796752767301,0.13849312593569074,0.08657107478584139,0.01391689274183162,0.7749357992784679,0.12457623319385913,Slowdown
2019-10,2019-09,0.11793447293447294,0.13111888111888112,0.10247103679795988,0.01546343613651306,0.766410082083159,0.11565544498236806,Slowdown
2019-11,2019-10,0.11613296137171869,0.11102452751058621,0.10323935420701846,0.012893607164700227,0.7857361182823953,0.09813092034588598,Slowdown
2019-12,2019-11,0.10746240166417524,0.08635020118445325,0.09818300166070919,0.009279400003466056,0.8154667971548376,0.07707080118098719,Slowdown
2020-01,2019-12,0.1425597345037821,0.12971529691104988,0.12406755621506356,0.018492178288718537,0.7462171468738865,0.11122311862233134,Slowdown
2020-02,2020-01,0.17652144503491696,0.24729938271604937,0.13286780064163697,0.043653644393280004,0.6198328166423137,0.20364573832276936,Slowdown
2020-03,2020-02,0.29325752223760476,0.2661834097518379,0.2151972350330237,0.07806028720458107,0.5186193552151384,0.18812312254725683,Slowdown
2020-04,2020-03,0.1630631403957058,0.18205128205128207,0.13337728663135937,0.029685853764346442,0.6845714313173585,0.15236542828693564,Slowdown
2020-05,2020-04,0.02799865053368943,0.09378026100406178,0.02537292977887852,0.0026257207548109084,0.8808468092170597,0.09115454024925088,Slowdown
2020-06,2020-05,0.027185737402294255,0.03271454763415838,0.026296368301077178,0.0008893691012170766,0.9409890840647644,0.031825178532941305,Slowdown
2020-07,2020-06,0.07071341198589699,0.035592819758579274,0.0681965222585688,0.0025168897273281907,0.8962106579828519,0.03307593003125108,Slowdown
2020-08,2020-07,0.08902241309305618,0.07399087823281525,0.08243556656589648,0.006586846527159698,0.8435735552012883,0.06740403170565555,Slowdown
2020-09,2020-08,0.07685665603554039,0.06848013477712454,0.07159350187170747,0.005263154163832908,0.859926363351168,0.06321698061329163,Slowdown
2020-10,2020-09,0.20249986787167698,0.08505262278650183,0.1852767229952708,0.017223144876406204,0.7296706542182274,0.06782947791009562,Slowdown
2020-11,2020-10,0.13334039154254565,0.08917378917378917,0.12144992357878019,0.011890467963765465,0.7893762872474307,0.07728332121002371,Slowdown
2020-12,2020-11,0.2702832458086723,0.06554145875909002,0.2525684876002302,0.017714758208442087,0.6818900536406797,0.04782670055064793,Slowdown
2021-01,2020-12,0.39250868984679926,0.08588417568649348,0.3587984045695214,0.03371028527727789,0.5553174197439851,0.052173890409215586,Slowdown
2021-02,2021-01,0.3342509402416282,0.10055143269428984,0.30064152932091903,0.033609410920709175,0.5988070379847911,0.06694202177358066,Slowdown
2021-03,2021-02,0.3651082849637783,0.1649333425800116,0.30488975512104693,0.06021852984273134,0.5301769022989414,0.10471481273728026,Slowdown
2021-04,2021-03,0.45905892513308416,0.27772543396999333,0.3315665859326997,0.12749233920038447,0.39070798009730706,0.15023309476960886,Slowdown
2021-05,2021-04,0.6455021422527238,0.497061248031687,0.32464804181745743,0.32085410043526646,0.17829071015085565,0.17620714759642053,Goldilocks
2021-06,2021-05,0.6968728211506209,0.5956732334744382,0.28176433445537663,0.41510848669524425,0.12256243207018512,0.180564746779194,Overheating
2021-07,2021-06,0.6831057686011043,0.602920454593482,0.27124732806069657,0.4118584405404077,0.12583221734582145,0.19106201405307427,Overheating
2021-08,2021-07,0.7802938851572175,0.5876330876330876,0.32176738016106393,0.4585265049961536,0.09059953220584846,0.129106582636934,Overheating
2021-09,2021-08,0.7481928309315616,0.6321923072077407,0.27519107890864664,0.473001752022915,0.09261661388361268,0.15919055518482567,Overheating
2021-10,2021-09,0.6924687138953294,0.6403618936623398,0.2490381369633913,0.4434305769319381,0.11059996937426896,0.19693131673040168,Overheating
2021-11,2021-10,0.6671501350043303,0.6408800354538011,0.23958693282974688,0.4275632021745834,0.11953303171645199,0.21331683327921772,Overheating
2021-12,2021-11,0.6390511731801439,0.7026597780329125,0.19001561768171168,0.4490355554984322,0.10732460428537584,0.25362422253448025,Overheating
2022-01,2021-12,0.575461678843144,0.7355254286204778,0.15219498085738078,0.4232666979857632,0.11227959052214144,0.31225873063471454,Overheating
2022-02,2022-01,0.5891209911091733,0.7110615079365079,0.17021973081403446,0.4189012602951388,0.11871876124945764,0.2921602476413691,Overheating
2022-03,2022-02,0.6137389593590331,0.7138136126103185,0.17564373557926424,0.4380952237797689,0.11054265181041725,0.2757183888305496,Overheating
2022-04,2022-03,0.632246027420234,0.7105337960178896,0.1830138575401044,0.44923216988012954,0.106452346442006,0.26130162613776003,Overheating
2022-05,2022-04,0.47708930303202557,0.7369191081628893,0.12551307932761085,0.3515762237044147,0.13756781250949984,0.3853428844584746,Stagflation
2022-06,2022-05,0.57102426340398,0.767824953955876,0.13257758464813105,0.43844667875584903,0.09959746139599293,0.329378275200027,Overheating
2022-07,2022-06,0.43865986824579783,0.7845367872358606,0.09451506452293369,0.34414480372286416,0.12094814824120569,0.44039198351299647,Stagflation
