target_month,signal_month,p_growth_high,p_inflation_high,GDP_YoY_z,Export_YoY_z,BSI_z,CPI_YoY_z,PPI_YoY_z,ImportPrice_YoY_z,g_score,i_score,g_i_score,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation
2009-10,2009-09,0.3314023891343479,0.0604072372717242,-2.1856032444099665,-0.7794635504985541,0.8992507075057573,-0.9061206720704806,-1.4805906274192642,-1.0763409053631776,-0.6886053624675877,-1.154350734950974,0.7948921062556418,0.3113832863814931,0.020019102752854828,0.6282094763467828,0.04038813451886938
2009-11,2009-10,0.39237765495627136,0.052488174077578054,-1.196799882076869,-0.6997996242197646,1.0934261301497339,-0.8943496171082965,-1.3095505655906727,-1.2463467122862464,-0.2677244587156333,-1.1500822983284051,0.30790516079840374,0.37178246829877476,0.020595186657496628,0.5757293576236472,0.031892987420081426
2009-12,2009-11,0.5010947142501767,0.03245478858533916,-1.1855905101698596,0.6794472660582485,0.9783552223397318,-1.0488768051617599,-1.3899033722496226,-1.4313593345824804,0.1574039927427069,-1.2900465039979543,-0.20305847055304838,0.4848317912379563,0.01626292301222042,0.4827134201767046,0.016191865573118736
2010-01,2009-12,0.478437682353345,0.0976291260921242,-1.17455698617547,1.3934612518073604,0.6183309592811638,-0.7338213806633849,-0.7943937772099795,-1.0169541523611314,0.2790784083043513,-0.8483897700781653,-0.23676726665510894,0.43172822953564666,0.04670945281769838,0.47064264437222925,0.05091967327442582
2010-02,2010-01,0.6084444026955848,0.22546185539606592,0.5407567477231086,1.9100485401531881,0.8102267742304904,-0.4265385938841914,-0.3250258248494885,-0.7106797988044093,1.0870106873689291,-0.48741473917936307,-0.5298250306691068,0.47126339875848716,0.13718100393709762,0.30327474584544695,0.08828085145896829
2010-03,2010-02,0.6494518792494542,0.2929181161488516,0.5318995782446498,1.1170064655438225,0.9690670454268285,0.1160541769881384,-0.1884558200859577,-0.6423696940775526,0.8726576964051004,-0.23825711239179062,-0.2079169028519511,0.45921565825037264,0.19023622099908158,0.24786622560077573,0.10268189514977002
2010-04,2010-03,0.721686149842296,0.22763038642168573,0.5231120985911905,1.2381961766954743,1.462425826830538,-0.33353833274766725,-0.3121410277815854,-0.8084923328419595,1.0745780340390676,-0.48472389779040403,-0.5208736531393663,0.5574084526785155,0.1642776971637804,0.21496116089979872,0.06335268925790531
2010-05,2010-04,0.774261124399802,0.20627623302930717,1.4877160884512395,1.0143019064272474,1.4364005722536917,-0.77785013495287,-0.32210986550647813,-0.8107434946692005,1.3128061890440594,-0.6369011650428495,-0.8361277912776248,0.6145494562775751,0.15971166812222695,0.17917431069311776,0.046564564907080226
2010-06,2010-05,0.8041657576212099,0.3719488939740656,1.4571820828545288,1.4049087609398365,1.526215238033927,-0.6984302957694994,-0.17683174073156907,-0.36098269482402895,1.462768693942764,-0.41208157710836585,-0.6027800303446788,0.5050571935021844,0.29910856411902553,0.12299391252375004,0.07284032985504006
2010-07,2010-06,0.7694485386454216,0.48543558270556836,1.4278229729634104,0.9597162541280605,1.2859363006581839,-0.6257827999531548,0.16302133654782064,-0.057144688925288595,1.224491842583218,-0.17330205077687424,-0.21220694747922517,0.3959308389261334,0.3735176997192883,0.11863357836829831,0.11191788298628008
2010-08,2010-07,0.7577738064151108,0.46878901373283394,1.4820749823662935,0.7719878925612506,1.14279505148889,-0.6329555213237761,0.23437184633306024,-0.2133021833130023,1.1322859754721446,-0.20396195276790605,-0.23094325864901197,0.40253777107319566,0.3552360353419152,0.12867321519397049,0.1135529783909187
2010-09,2010-08,0.7414422259526057,0.4365434690458409,1.4602367974692376,0.7221702847061983,1.0125326388985354,-0.8095942714606441,0.018758521989461183,-0.24580650133042428,1.064979907024657,-0.3455474169338691,-0.3680010559588423,0.41777046453818495,0.32367176141442067,0.1456860664159741,0.11287170763142021
2010-10,2010-09,0.6562489442924225,0.4151655515525819,1.4390212423335478,0.27266375589767095,1.0423663717127942,-0.6613288316754496,-0.06607043138009921,-0.373367034994696,0.9180171233146709,-0.36692209935008163,-0.3368407701259418,0.3837969893794594,0.2724519549129632,0.20103745906795878,0.1427135966396187
2010-11,2010-10,0.6811939246265301,0.4801285516909954,0.5772445269938528,0.7625950740443068,0.8824066535091974,-0.06082910259911974,0.028483433595431245,-0.27526414930889836,0.7407487515157857,-0.10253660610419563,-0.0759538629563488,0.35413327217488905,0.32706065245164095,0.16573817613411548,0.15306789923935443
2010-12,2010-11,0.6080937801366441,0.5073405449101478,0.5733045390560522,0.4863317718819392,0.5291575660254497,0.195572048416706,0.2832086689183771,-0.2854748750946999,0.5295979589878137,0.0644352807467944,0.03412479317030908,0.2995831503656475,0.3085106297709966,0.19307630472420476,0.1988299151391512
2011-01,2010-12,0.6161770107849187,0.47608387330014734,0.5693827496959827,0.5275209209853625,0.46624700798216107,-0.4306054433540071,0.2697667636990842,-0.2763755088547307,0.5210502262211688,-0.1457380628365512,-0.07593685061001991,0.32282507285192796,0.29335193793299075,0.20109105384792472,0.18273193536715657
2011-02,2011-01,0.7239254144516002,0.5224358974358975,0.7377579555460676,1.4058261028473358,0.45827744450425784,-0.41444054124005325,0.36975840508383845,-0.05681677830794877,0.8672871676325538,-0.033832971488054524,-0.029342902014467754,0.34572079087592444,0.37820462357567575,0.13184331168817812,0.1442312738602217
2011-03,2011-02,0.524493129734091,0.5577992004592827,0.720742325262671,0.2213181451422274,0.25966409107489824,-0.03799672938229172,0.6004237658646484,-0.04347227766706708,0.4005748538265989,0.17298491960509654,0.06929340888501752,0.23193128132202823,0.2925618484120628,0.2102695182186891,0.2652373520472199
2011-04,2011-03,0.6902275869697472,0.6009251262725394,0.7039883831470567,0.725062346182137,0.49412587351100423,0.4094778478475809,0.7167862570477029,0.11104773543660787,0.6410588676133994,0.41243728011063063,0.2643965757492713,0.2754524871131617,0.41477509985658545,0.12362238661429893,0.1861500264159539
2011-05,2011-04,0.6303000348609816,0.6312066720624978,0.36118442013781354,0.5079184738789551,0.44162982731497424,0.5849002664649323,0.8749640835516019,0.2923749701136327,0.436910907110581,0.5840797733767223,0.25519082361096634,0.23245044745550505,0.39784958740547655,0.13634288048199714,0.23335708465702124
2011-06,2011-05,0.6321184939091915,0.6176210950481887,0.34970289607449945,0.44051578794957413,0.84521827914092,0.3213156726064921,0.8464446242451099,0.29576912821922235,0.5451456543883312,0.4878431416902747,0.26594556871560415,0.24170877750078482,0.39040971640840666,0.14067012745102644,0.22721137863978205
2011-07,2011-06,0.5003106031996234,0.5886416975386465,0.33825049584700145,0.0026193355586250507,0.4104185049533066,0.44808480530704786,0.7285986794744109,0.05232022261802234,0.2504294454529777,0.4096679024664937,0.10259290563456856,0.2058069204356129,0.2945036827640105,0.2055513820257406,0.29413801477463597
2011-08,2011-07,0.4689513087743658,0.5688204200862428,-0.2516073443833624,0.44362016948878985,-0.7939040970673805,0.7998193745725342,0.6974431651194187,-0.0603305491526739,-0.2006304239873177,0.4789773301797597,-0.09609742483427865,0.2022022283173377,0.2667490804570281,0.22897735159641955,0.30207133962921473
2011-09,2011-08,0.5387128609016021,0.5606914910677058,-0.25106452139442803,0.6210139388172813,-0.6571825384844694,1.2209946914356689,0.722872079276765,-0.053687036660775234,-0.09574437368720538,0.6300599113505528,-0.060324691597674826,0.23666114366533325,0.30205171723626884,0.20264736526696098,0.25863977383143694
2011-10,2011-09,0.386638853956952,0.5709915353002515,-0.25052190010819475,0.31565005558397824,-1.418204302298207,1.5414068530747858,0.7753942944921735,0.037053137949226204,-0.4510253822741412,0.7846180951720618,-0.3538826763141877,0.16587134112934226,0.22076751282760976,0.2631371235704062,0.3502240224726417
2011-11,2011-10,0.3017535548837032,0.5615126416239934,-0.49824047639728486,-0.13078967007456152,-1.1556313733054098,0.6102308155839312,0.6909686401872547,0.40571636488531365,-0.5948871732590854,0.5689719402188332,-0.338474109180519,0.13231511916152436,0.16943843572217884,0.3061722392144823,0.3920742059018146
2011-12,2011-11,0.25875925613580253,0.5590820337263852,-0.48783178607317423,0.001753947574428091,-1.9099815214629035,0.43317059167016375,0.6249522361112321,0.7902698795353552,-0.7986864533205499,0.616130902438917,-0.49209540525012835,0.11409160496987143,0.1446676511659311,0.3268263613037434,0.4144143825604541
2012-01,2011-12,0.21838597986680486,0.5502919345733134,-0.4774988675880395,-0.18155673532639366,-2.0148783322765573,1.2036394991100072,0.4577978697101997,0.5464566585360766,-0.8913113117303301,0.7359646757854278,-0.6559736405614968,0.09820993652221215,0.12017604334459271,0.35149812890447446,0.4301158912287207
2012-02,2012-01,0.15648376405494613,0.489356884057971,-0.6459506537957734,-0.9619833410539612,-2.35740061558015,1.195274784790848,0.2397704444878682,0.14661397620932248,-1.3217782034766283,0.5272197351626796,-0.6968675543807504,0.07990735687135497,0.07657640718359117,0.4307357590706741,0.41278047687437985
2012-03,2012-02,0.3310868553970339,0.4413086058655679,-0.6309393186696282,0.31171634335546,-1.8363229827385292,0.08378338161050922,-0.0646198508043839,0.34298982525686134,-0.7185153193508991,0.12071778535432888,-0.0867375780951989,0.18497537682135398,0.1461114785756799,0.3737160173130781,0.295197127289888
2012-04,2012-03,0.2197844457648379,0.39355673062999635,-0.6161076148799428,-0.8211315709896339,-1.158840963587794,-0.25914695530024473,-0.08305603593064488,0.1226298986193105,-0.8653600498191235,-0.07319103087052636,0.0633365941204317,0.13328679784630257,0.08649764791853536,0.47315647152370116,0.307059082711461
2012-05,2012-04,0.23314699283296347,0.3204428030514987,-0.6339769891283273,-1.053812279579859,-0.9368120284870501,-0.6038060431178593,-0.27521972613334406,-0.06084565100585866,-0.8748670990650789,-0.31329047341902067,0.2740875276448238,0.15843671692654096,0.07471027590642249,0.5211204800219603,0.2457325271450762
2012-06,2012-05,0.29048253077592817,0.25624789424658617,-0.6155325907051943,-0.9492349324304786,-0.44665727207841227,-0.6948769599898454,-0.4226669892720963,-0.26717825733576767,-0.6704749317380284,-0.46157406886590313,0.30947384231491043,0.2160469939491774,0.07443553682675076,0.5277051118042363,0.1818123574198354
2012-07,2012-06,0.2151617101011333,0.21752885795899735,-0.5972652257260853,-0.8923543546989201,-1.1115308212007888,-0.8119307282404437,-0.7138361560994471,-0.29872325154462465,-0.8670501338752649,-0.6081633786281717,0.5273081388575896,0.1683578290263289,0.04680388107480439,0.6141133130146738,0.17072497688419297
2012-08,2012-07,0.1602832566482699,0.12960750475684765,-0.5480274543297535,-1.5418896633884118,-1.5705009148653897,-1.213737354877512,-1.0744398891523472,-0.7236560345602202,-1.2201393441945183,-1.0039444261966932,1.2249520937873752,0.1395093436997862,0.020773912948483672,0.730883151543366,0.10883359180836398
2012-09,2012-08,0.11535840958890779,0.1007035639813444,-0.5355654356995243,-1.471891238205519,-2.623222052159402,-2.0966370915142045,-1.3567991491810236,-0.761898013059689,-1.5435595753548152,-1.4051114179183057,2.1688731835681825,0.10374140660808509,0.011617002980822709,0.7955550294105705,0.0890865610005217
2012-10,2012-09,0.12972941849670083,0.12298497267759563,-0.5232123244610084,-1.275898388259798,-1.7877128247668663,-2.196755267857975,-1.2802766556972132,-0.6273926758273763,-1.1956078458292243,-1.3681415331275215,1.6357607512120884,0.11377464950740371,0.01595476898929712,0.7632403778150006,0.1070302036882985
2012-11,2012-10,0.13751501594797233,0.11996179769546784,-0.5459606001753613,-1.0997142138050744,-1.929681580720285,-1.219621886828146,-1.2595684080005602,-1.0742359630730975,-1.1917854649002402,-1.1844754193006013,1.4116405882540741,0.12101846742473263,0.01649654852323969,0.7590197348797995,0.10346524917222816
2012-12,2012-11,0.14110590066030196,0.08401965768513812,-0.5323285111975615,-0.8714523957554307,-1.899827870951369,-1.2284102469401894,-1.6185971061477198,-1.8569262037927594,-1.1012029259681204,-1.5679778522935564,1.7266617987988735,0.1292502311894703,0.011855669470831677,0.7867301111253917,0.07216398821430645
2013-01,2012-12,0.10853538275213466,0.05338424380108984,-0.5188114652451212,-1.4332471467112364,-1.9490741554453261,-1.743902564835237,-1.7471349661295787,-2.077739072461075,-1.3003775891338947,-1.85625886780863,2.4138374313293993,0.1027413034182501,0.005794079333884558,0.84387445278066,0.04759016446720528
2013-02,2013-01,0.18639738946175358,0.04453525918237906,-0.4708736010699232,-0.2881270395187335,-1.4821674558111984,-1.8370768694907034,-1.756935404207196,-2.102831693021854,-0.7470560321332851,-1.8989479889065841,1.4186205498200342,0.17809613341115552,0.008301256050598046,0.7773686074064654,0.03623400313178101
2013-03,2013-02,0.12072600395532658,0.041871151878511544,-0.4594211823652456,-1.5244306509843353,-1.1733429325280647,-1.5086567279403402,-1.7755569427854698,-2.1518959599634586,-1.0523982552925484,-1.8120365435630896,1.9069840969721354,0.11567106710802731,0.005054936847299265,0.8424577810134611,0.036816215031212275
2013-04,2013-03,0.1688976925364513,0.04778186292041602,-0.44804177167034065,-0.8957526825473102,-0.7100278527629726,-1.4224719096180511,-1.6757284641661163,-1.8075722506363594,-0.6846074356602078,-1.6352575414735089,1.1195094721121948,0.16082744614410002,0.008070246392351288,0.7913906909354841,0.039711616528064736
2013-05,2013-04,0.1935369662345272,0.032478221367110253,-0.5429537320092416,-0.8352295706146673,-0.24077451575776446,-1.455543884960855,-1.837531480859008,-1.9915896264959174,-0.5396526061272245,-1.7615549974385936,0.9506277452041734,0.1872512298024433,0.006285736432083917,0.7802705488304464,0.026192484935026336
2013-06,2013-05,0.21132699912225306,0.029243336362259578,-0.5290053537522467,-0.5919116163662084,-0.049316033844235836,-1.565136626209137,-1.7934067162304612,-1.7199078098665799,-0.39007766798756366,-1.6928170507687261,0.6603301274934499,0.20514709260449407,0.00617990651775898,0.7656095710332463,0.023063429844500598
2013-07,2013-06,0.2048516746411483,0.031030942538653128,-0.5151714750342198,-0.8402725423519297,0.16276612787927708,-1.648463668406381,-1.6141133987043232,-1.5913611502117107,-0.39755929650229077,-1.6179794057741381,0.6432427543147609,0.19849493409641197,0.006356740544736339,0.7704741233649349,0.02467420199391679
2013-08,2013-07,0.19782335514503227,0.07416684280983583,-0.21188288555939744,-0.532604756262977,-0.2993185331644393,-1.4669768503119494,-1.2011216621307492,-0.9165516640229465,-0.3479353916622712,-1.194883392155215,0.415742221040268,0.1831514214598763,0.014671933685155937,0.7426817357302878,0.0594949091246799
2013-09,2013-08,0.19346489141685505,0.0872030108085406,-0.19859508356118916,-0.11942701018568044,-0.9120810033058255,-1.063163919168176,-1.036029952170976,-0.8702573252939697,-0.41003436568423174,-0.9898170655443739,0.405859012613915,0.1765941703995579,0.016870721017297145,0.7362028187919014,0.07033228979124345
2013-10,2013-09,0.17378229069405537,0.07608624708624709,-0.1852315987797746,-0.7940934601992923,-0.2801011252889053,-1.1027685029485041,-1.0644990194868693,-0.9397124638125917,-0.41980872808932407,-1.0356599954159884,0.4347791054085813,0.16055984838509346,0.013222442308961916,0.7633539045286595,0.06286380477728518
2013-11,2013-10,0.26838642199088886,0.04094428943160799,0.04454833671441612,-0.0686957571950681,0.5486148641155029,-1.44487165822255,-1.136645001105145,-1.1907154765005596,0.17482248121161695,-1.2574107119427518,-0.21982366056389763,0.2573975306493802,0.010988891341508633,0.7016581799190117,0.029955398090099353
2013-12,2013-11,0.2501769429699197,0.052152597507762216,0.053957708310998595,-0.585079460068722,0.7293011368687784,-1.434937438091363,-0.9749200139356216,-1.0420034426604918,0.06605979503701831,-1.1506202982291587,-0.0760097410664511,0.2371295655574871,0.013047377412432604,0.7107178369347507,0.039105220095329615
2014-01,2013-12,0.2308942695370466,0.08063157288155128,0.06344105457136387,-0.01017560914076005,-0.03407092903782937,-1.12145210057178,-0.7970408392787429,-0.7337888719813558,0.006398172130924816,-0.8840939372772928,-0.005656585190607167,0.21227690141493766,0.018617368122108915,0.707091525703511,0.06201420475944236
2014-02,2014-01,0.21391444635833712,0.09697420634920635,0.1912681773909384,-0.5838420070515267,0.136492194768646,-1.1402823674532099,-0.6244793769121709,-0.5385128540977966,-0.08536054496398077,-0.767758199487726,0.06553625830883694,0.1931702626961075,0.020744183662229618,0.7098555309546861,0.07623002268697673
2014-03,2014-02,0.2507069902404771,0.10170335924407,0.20810219385630943,-0.3924209059973116,0.47275126080445395,-1.078074969779779,-0.5565864285764952,-0.44378508507232195,0.09614418288781727,-0.6928154944761987,-0.06661017960843321,0.2252092471470503,0.025497743093426794,0.6730873936088797,0.07620561615064321
