date,market,category,sell_volume,buy_volume,net_buy_volume,sell_value_krw,buy_value_krw,net_buy_value_krw
2002-06-07,ALL,전체,12456311,2580194,-9876117,333127327450,82142791400,-250984536050
2002-06-10,ALL,차익,313550,6556418,6242868,5482444600,128354337370,122871892770
2002-06-10,ALL,비차익,1237797,1951145,713348,50168866100,67006926430,16838060330
2002-06-10,ALL,전체,1551347,8507563,6956216,55651310700,195361263800,139709953100
2002-06-11,ALL,차익,5671457,578510,-5092947,138929167780,9410821850,-129518345930
2002-06-11,ALL,비차익,2343536,1804139,-539397,74364069400,50294330350,-24069739050
2002-06-11,ALL,전체,8014993,2382649,-5632344,213293237180,59705152200,-153588084980
2002-06-12,ALL,차익,18976237,6064529,-12911708,391851093000,141881128030,-249969964970
2002-06-12,ALL,비차익,8540964,14714455,6173491,257326894700,355839013680,98512118980
2002-06-12,ALL,전체,27517201,20778984,-6738217,649177987700,497720141710,-151457845990
2002-06-14,ALL,차익,2123572,2151624,28052,37079600570,34385375620,-2694224950
2002-06-14,ALL,비차익,1628717,2038867,410150,34959826310,59835087020,24875260710
2002-06-14,ALL,전체,3752289,4190491,438202,72039426880,94220462640,22181035760
2002-06-17,ALL,차익,3781030,4063870,282840,76285653750,52336976550,-23948677200
2002-06-17,ALL,비차익,4609065,2956559,-1652506,112911475510,85034292330,-27877183180
2002-06-17,ALL,전체,8390095,7020429,-1369666,189197129260,137371268880,-51825860380
2002-06-18,ALL,차익,468370,4120850,3652480,10060093300,84526284350,74466191050
2002-06-18,ALL,비차익,1314517,3330029,2015512,35405440350,112474456450,77069016100
2002-06-18,ALL,전체,1782887,7450879,5667992,45465533650,197000740800,151535207150
2002-06-19,ALL,차익,3109130,2411029,-698101,68597578450,50197836900,-18399741550
2002-06-19,ALL,비차익,4849062,3183612,-1665450,144113662360,93918743900,-50194918460
2002-06-19,ALL,전체,7958192,5594641,-2363551,212711240810,144116580800,-68594660010
2002-06-20,ALL,차익,1917920,2119152,201232,37569766400,48682153530,11112387130
2002-06-20,ALL,비차익,11215046,13184360,1969314,172915530180,180686904780,7771374600
2002-06-20,ALL,전체,13132966,15303512,2170546,210485296580,229369058310,18883761730
2002-06-21,ALL,차익,4001219,1888941,-2112278,74562383350,40526362920,-34036020430
2002-06-21,ALL,비차익,6047422,4582123,-1465299,76256851450,87240992800,10984141350
2002-06-21,ALL,전체,10048641,6471064,-3577577,150819234800,127767355720,-23051879080
2002-06-24,ALL,차익,1550952,7759710,6208758,34233450640,162002028500,127768577860
2002-06-24,ALL,비차익,1233094,2278310,1045216,33843650760,73653266350,39809615590
2002-06-24,ALL,전체,2784046,10038020,7253974,68077101400,235655294850,167578193450
2002-06-25,ALL,차익,1109860,8688248,7578388,24669771050,164882958710,140213187660
2002-06-25,ALL,비차익,2127201,2113560,-13641,69182567580,68495988800,-686578780
2002-06-25,ALL,전체,3237061,10801808,7564747,93852338630,233378947510,139526608880
2002-06-26,ALL,차익,2801100,5998674,3197574,59161852050,109160197780,49998345730
2002-06-26,ALL,비차익,2232203,3659329,1427126,75526026340,113414163200,37888136860
2002-06-26,ALL,전체,5033303,9658003,4624700,134687878390,222574360980,87886482590
2002-06-27,ALL,차익,5158076,2368866,-2789210,95031238480,53220255660,-41810982820
2002-06-27,ALL,비차익,3833345,2363323,-1470022,107282674480,75000948530,-32281725950
2002-06-27,ALL,전체,8991421,4732189,-4259232,202313912960,128221204190,-74092708770
2002-06-28,ALL,차익,6715084,2658340,-4056744,130502303240,35827960260,-94674342980
2002-06-28,ALL,비차익,1807069,1350940,-456129,51372313820,46632100750,-4740213070
2002-06-28,ALL,전체,8522153,4009280,-4512873,181874617060,82460061010,-99414556050
2002-07-02,ALL,차익,6493988,484458,-6009530,136564070890,9075976750,-127488094140
2002-07-02,ALL,비차익,3451463,2324620,-1126843,104809269760,72696776650,-32112493110
2002-07-02,ALL,전체,9945451,2809078,-7136373,241373340650,81772753400,-159600587250
2002-07-03,ALL,차익,3064700,2694820,-369880,59624682470,69256194250,9631511780
2002-07-03,ALL,비차익,859119,1298275,439156,19189498980,47871105240,28681606260
2002-07-03,ALL,전체,3923819,3993095,69276,78814181450,117127299490,38313118040
2002-07-04,ALL,차익,8152920,453394,-7699526,140710359700,9258601180,-131451758520
2002-07-04,ALL,비차익,1767363,1485389,-281974,57695386150,21084100130,-36611286020
2002-07-04,ALL,전체,9920283,1938783,-7981500,198405745850,30342701310,-168063044540
2002-07-05,ALL,차익,1761560,14568360,12806800,39811445050,364721369250,324909924200
2002-07-05,ALL,비차익,2947030,3887903,940873,103753943730,105978418650,2224474920
2002-07-05,ALL,전체,4708590,18456263,13747673,143565388780,470699787900,327134399120
2002-07-08,ALL,차익,13047404,1199390,-11848014,321305605060,15264362400,-306041242660
2002-07-08,ALL,비차익,1485398,517540,-967858,58996410200,20133460500,-38862949700
2002-07-08,ALL,전체,14532802,1716930,-12815872,380302015260,35397822900,-344904192360
2002-07-09,ALL,차익,186950,14329686,14142736,4208191700,306607733690,302399541990
2002-07-09,ALL,비차익,1715359,1424856,-290503,57784974650,47638962290,-10146012360
2002-07-09,ALL,전체,1902309,15754542,13852233,61993166350,354246695980,292253529630
2002-07-10,ALL,차익,4034892,1324640,-2710252,89060549520,32526793700,-56533755820
2002-07-10,ALL,비차익,1486448,636680,-849768,47847186880,25302195700,-22544991180
2002-07-10,ALL,전체,5521340,1961320,-3560020,136907736400,57828989400,-79078747000
2002-07-11,ALL,차익,16817950,6393140,-10424810,321326358450,76628478800,-244697879650
2002-07-11,ALL,비차익,2815700,981550,-1834150,70078388750,31822948570,-38255440180
2002-07-11,ALL,전체,19633650,7374690,-12258960,391404747200,108451427370,-282953319830
2002-07-12,ALL,차익,939660,14191436,13251776,13223704000,257662214100,244438510100
2002-07-12,ALL,비차익,1034920,3252427,2217507,28337280600,82507158170,54169877570
2002-07-12,ALL,전체,1974580,17443863,15469283,41560984600,340169372270,298608387670
2002-07-15,ALL,차익,7963564,8782510,818946,149092248820,160778389300,11686140480
2002-07-15,ALL,비차익,1836104,1363493,-472611,51718780560,38848805310,-12869975250
2002-07-15,ALL,전체,9799668,10146003,346335,200811029380,199627194610,-1183834770
2002-07-16,ALL,차익,5726488,4742232,-984256,117048014850,87965501760,-29082513090
2002-07-16,ALL,비차익,1536072,2404965,868893,39793125150,53113750350,13320625200
2002-07-16,ALL,전체,7262560,7147197,-115363,156841140000,141079252110,-15761887890
2002-07-18,ALL,차익,1960775,6868995,4908220,40481468420,129378007920,88896539500
2002-07-18,ALL,비차익,1446826,1614438,167612,36822887000,36931305280,108418280
2002-07-18,ALL,전체,3407601,8483433,5075832,77304355420,166309313200,89004957780
2002-07-19,ALL,차익,18438764,170702,-18268062,334539591220,5411721300,-329127869920
2002-07-19,ALL,비차익,3950032,1880668,-2069364,94609463070,67597326020,-27012137050
2002-07-19,ALL,전체,22388796,2051370,-20337426,429149054290,73009047320,-356140006970
2002-07-22,ALL,차익,3889722,3997944,108222,68638939400,72950458210,4311518810
2002-07-22,ALL,비차익,1028647,1648832,620185,28419677190,46476916270,18057239080
2002-07-22,ALL,전체,4918369,5646776,728407,97058616590,119427374480,22368757890
2002-07-23,ALL,차익,1424919,9370143,7945224,26157812270,164118834010,137961021740
2002-07-23,ALL,비차익,1617510,1760908,143398,47136316650,48587746560,1451429910
2002-07-23,ALL,전체,3042429,11131051,8088622,73294128920,212706580570,139412451650
2002-07-24,ALL,차익,10216493,2856662,-7359831,183707656840,50134800930,-133572855910
2002-07-24,ALL,비차익,1085253,731990,-353263,30269681410,26554282050,-3715399360
2002-07-24,ALL,전체,11301746,3588652,-7713094,213977338250,76689082980,-137288255270
2002-07-25,ALL,차익,1652230,8067937,6415707,32179444900,138301496320,106122051420
2002-07-25,ALL,비차익,1223686,1063425,-160261,36685337150,27847747650,-8837589500
2002-07-25,ALL,전체,2875916,9131362,6255446,68864782050,166149243970,97284461920
2002-07-26,ALL,차익,7379737,7253252,-126485,156071809020,128214473830,-27857335190
2002-07-26,ALL,비차익,1327938,1730002,402064,35711049540,58060030350,22348980810
2002-07-26,ALL,전체,8707675,8983254,275579,191782858560,186274504180,-5508354380
2002-07-29,ALL,차익,5220157,2493485,-2726672,74066729350,48265944770,-25800784580
2002-07-29,ALL,비차익,1425154,897871,-527283,35546929900,27425229900,-8121700000
2002-07-29,ALL,전체,6645311,3391356,-3253955,109613659250,75691174670,-33922484580
2002-07-30,ALL,차익,2683793,6904397,4220604,47837646750,120828317010,72990670260
2002-07-30,ALL,비차익,2219680,1585190,-634490,72327618150,49786683120,-22540935030
2002-07-30,ALL,전체,4903473,8489587,3586114,120165264900,170615000130,50449735230
2002-07-31,ALL,차익,7932441,268150,-7664291,135444369200,6149098400,-129295270800
2002-07-31,ALL,비차익,2066426,1364682,-701744,72181817660,43477594590,-28704223070
2002-07-31,ALL,전체,9998867,1632832,-8366035,207626186860,49626692990,-157999493870
2002-08-01,ALL,차익,6072623,444922,-5627701,98479208310,8067025440,-90412182870
2002-08-01,ALL,비차익,2187544,1268660,-918884,52393815050,33122892900,-19270922150
2002-08-01,ALL,전체,8260167,1713582,-6546585,150873023360,41189918340,-109683105020
2002-08-02,ALL,차익,1483930,2670345,1186415,27892865030,46999128440,19106263410
2002-08-02,ALL,비차익,2658622,2556277,-102345,64833163650,76412878190,11579714540
2002-08-02,ALL,전체,4142552,5226622,1084070,92726028680,123412006630,30685977950
2002-08-05,ALL,차익,2482607,771525,-1711082,45613582400,16275011020,-29338571380
2002-08-05,ALL,비차익,3105326,1174963,-1930363,58096955250,35862156140,-22234799110
2002-08-05,ALL,전체,5587933,1946488,-3641445,103710537650,52137167160,-51573370490
2002-08-06,ALL,차익,784410,18116805,17332395,13481984960,279115597800,265633612840
2002-08-06,ALL,비차익,1115340,2457420,1342080,28118969100,69359861550,41240892450
2002-08-06,ALL,전체,1899750,20574225,18674475,41600954060,348475459350,306874505290
2002-08-07,ALL,차익,5049450,2695290,-2354160,93972039970,44491859650,-49480180320
2002-08-07,ALL,비차익,2722705,1692250,-1030455,93092604120,43218195500,-49874408620
2002-08-07,ALL,전체,7772155,4387540,-3384615,187064644090,87710055150,-99354588940
2002-08-08,ALL,차익,20739445,696160,-20043285,320721064520,14990425500,-305730639020
2002-08-08,ALL,비차익,2168597,788764,-1379833,63320056990,27776565780,-35543491210
2002-08-08,ALL,전체,22908042,1484924,-21423118,384041121510,42766991280,-341274130230
2002-08-09,ALL,차익,3519709,2428618,-1091091,64993997710,44860702640,-20133295070
2002-08-09,ALL,비차익,1462072,1838871,376799,34973552450,35813239420,839686970
2002-08-09,ALL,전체,4981781,4267489,-714292,99967550160,80673942060,-19293608100
2002-08-12,ALL,차익,1995380,3221580,1226200,32560245630,52392174050,19831928420
2002-08-12,ALL,비차익,1596143,1526139,-70004,37735457250,35969323900,-1766133350
2002-08-12,ALL,전체,3591523,4747719,1156196,70295702880,88361497950,18065795070
2002-08-13,ALL,차익,1166170,1966612,800442,17170018090,30229365750,13059347660
2002-08-13,ALL,비차익,984254,1172994,188740,26493915290,31901528450,5407613160
2002-08-13,ALL,전체,2150424,3139606,989182,43663933380,62130894200,18466960820
2002-08-14,ALL,차익,2815665,7311488,4495823,48690050000,122377425710,73687375710
2002-08-14,ALL,비차익,2056857,2789971,733114,45929168340,57825607950,11896439610
2002-08-14,ALL,전체,4872522,10101459,5228937,94619218340,180203033660,85583815320
2002-08-16,ALL,차익,3733410,4477590,744180,70515881500,75121888500,4606007000
2002-08-16,ALL,비차익,1430894,1332580,-98314,30036197000,60720253900,30684056900
2002-08-16,ALL,전체,5164304,5810170,645866,100552078500,135842142400,35290063900
2002-08-19,ALL,차익,5814740,3115637,-2699103,108405406830,60576180210,-47829226620
2002-08-19,ALL,비차익,894617,1947050,1052433,25406950900,55333449070,29926498170
2002-08-19,ALL,전체,6709357,5062687,-1646670,133812357730,115909629280,-17902728450
2002-08-20,ALL,차익,1657170,17363183,15706013,20863644700,285611085830,264747441130
2002-08-20,ALL,비차익,1019185,2882649,1863464,37393326550,73381388470,35988061920
2002-08-20,ALL,전체,2676355,20245832,17569477,58256971250,358992474300,300735503050
2002-08-21,ALL,차익,3589830,7342817,3752987,52195931290,131736815710,79540884420
2002-08-21,ALL,비차익,831380,2736825,1905445,25215119250,63728844360,38513725110
2002-08-21,ALL,전체,4421210,10079642,5658432,77411050540,195465660070,118054609530
2002-08-22,ALL,차익,4624550,6181385,1556835,82209436310,108118057310,25908621000
2002-08-22,ALL,비차익,2274337,1214370,-1059967,30227717050,36116388950,5888671900
2002-08-22,ALL,전체,6898887,7395755,496868,112437153360,144234446260,31797292900
2002-08-23,ALL,차익,1736010,7072640,5336630,33609025750,129949737180,96340711430
2002-08-23,ALL,비차익,1073627,2810492,1736865,46532731100,82541780170,36009049070
2002-08-23,ALL,전체,2809637,9883132,7073495,80141756850,212491517350,132349760500
2002-08-26,ALL,차익,152120,5526690,5374570,1724356050,91361898870,89637542820
2002-08-26,ALL,비차익,1475761,1793467,317706,17369921300,44185930260,26816008960
2002-08-26,ALL,전체,1627881,7320157,5692276,19094277350,135547829130,116453551780
2002-08-27,ALL,차익,14078400,196646,-13881754,240075603200,4170213310,-235905389890
2002-08-27,ALL,비차익,1541727,1425752,-115975,39180918150,45174451750,5993533600
2002-08-27,ALL,전체,15620127,1622398,-13997729,279256521350,49344665060,-229911856290
2002-08-28,ALL,차익,381040,9115757,8734717,7597387950,150957368340,143359980390
2002-08-28,ALL,비차익,1509342,1042742,-466600,22447954200,53852273550,31404319350
2002-08-28,ALL,전체,1890382,10158499,8268117,30045342150,204809641890,174764299740
2002-08-29,ALL,차익,5839401,1154434,-4684967,93894354490,24851926690,-69042427800
2002-08-29,ALL,비차익,947196,1875752,928556,23767558930,45293248050,21525689120
2002-08-29,ALL,전체,6786597,3030186,-3756411,117661913420,70145174740,-47516738680
2002-08-30,ALL,차익,4733269,5135328,402059,76670170960,84573940890,7903769930
2002-08-30,ALL,비차익,1470003,2224600,754597,37719134980,72386950150,34667815170
2002-08-30,ALL,전체,6203272,7359928,1156656,114389305940,156960891040,42571585100
2002-09-02,ALL,차익,6108230,1365415,-4742815,112755969390,27091383170,-85664586220
2002-09-02,ALL,비차익,755039,1855207,1100168,28444576900,52433371100,23988794200
2002-09-02,ALL,전체,6863269,3220622,-3642647,141200546290,79524754270,-61675792020
2002-09-03,ALL,차익,5454136,2554624,-2899512,101285741300,50915302250,-50370439050
2002-09-03,ALL,비차익,1873214,1106364,-766850,64399671500,28329004200,-36070667300
2002-09-03,ALL,전체,7327350,3660988,-3666362,165685412800,79244306450,-86441106350
2002-09-04,ALL,차익,10725795,469915,-10255880,182697800100,7005231810,-175692568290
2002-09-04,ALL,비차익,2331425,1273168,-1058257,71442744150,35287262450,-36155481700
2002-09-04,ALL,전체,13057220,1743083,-11314137,254140544250,42292494260,-211848049990
2002-09-05,ALL,차익,4539375,2006510,-2532865,74174288180,40804109180,-33370179000
2002-09-05,ALL,비차익,1175803,426980,-748823,31134705100,10924505550,-20210199550
2002-09-05,ALL,전체,5715178,2433490,-3281688,105308993280,51728614730,-53580378550
2002-09-06,ALL,차익,5900015,676475,-5223540,96746639970,12725993060,-84020646910
2002-09-06,ALL,비차익,673796,735793,61997,23096002770,19775932650,-3320070120
2002-09-06,ALL,전체,6573811,1412268,-5161543,119842642740,32501925710,-87340717030
2002-09-09,ALL,차익,2320494,2241010,-79484,42341503750,40250786650,-2090717100
2002-09-09,ALL,비차익,326540,1446600,1120060,11551440500,44024207350,32472766850
2002-09-09,ALL,전체,2647034,3687610,1040576,53892944250,84274994000,30382049750
2002-09-10,ALL,차익,1432236,5734442,4302206,25840900950,95319365260,69478464310
2002-09-10,ALL,비차익,995386,1658550,663164,30940219820,43507942200,12567722380
2002-09-10,ALL,전체,2427622,7392992,4965370,56781120770,138827307460,82046186690
2002-09-11,ALL,차익,1533925,5001880,3467955,26882840890,86112541250,59229700360
2002-09-11,ALL,비차익,435876,1203486,767610,12600410650,35658988700,23058578050
2002-09-11,ALL,전체,1969801,6205366,4235565,39483251540,121771529950,82288278410
2002-09-12,ALL,차익,10690727,14730050,4039323,241856238540,342785463850,100929225310
2002-09-12,ALL,비차익,2063629,6565457,4501828,41127608740,171990827780,130863219040
2002-09-12,ALL,전체,12754356,21295507,8541151,282983847280,514776291630,231792444350
2002-09-13,ALL,차익,10130960,2342158,-7788802,146509330900,7699422260,-138809908640
2002-09-13,ALL,비차익,3429310,787119,-2642191,85718855750,22460991120,-63257864630
2002-09-13,ALL,전체,13560270,3129277,-10430993,232228186650,30160413380,-202067773270
2002-09-16,ALL,차익,6265730,400520,-5865210,99748653500,4734344530,-95014308970
2002-09-16,ALL,비차익,2202366,1424341,-778025,48334765250,43530133650,-4804631600
2002-09-16,ALL,전체,8468096,1824861,-6643235,148083418750,48264478180,-99818940570
2002-09-17,ALL,차익,521534,11765288,11243754,10466062520,192632143590,182166081070
2002-09-17,ALL,비차익,2088410,3208215,1119805,44245907050,73935473490,29689566440
2002-09-17,ALL,전체,2609944,14973503,12363559,54711969570,266567617080,211855647510
2002-09-18,ALL,차익,16984890,169670,-16815220,308773559790,3354381250,-305419178540
2002-09-18,ALL,비차익,6716920,1683665,-5033255,166947858240,67494740100,-99453118140
2002-09-18,ALL,전체,23701810,1853335,-21848475,475721418030,70849121350,-404872296680
2002-09-19,ALL,차익,3931340,4910710,979370,70194759300,96247314850,26052555550
2002-09-19,ALL,비차익,1268377,2429590,1161213,32962934200,56718152830,23755218630
2002-09-19,ALL,전체,5199717,7340300,2140583,103157693500,152965467680,49807774180
2002-09-23,ALL,차익,875892,132200,-743692,20885656610,1985822900,-18899833710
2002-09-23,ALL,비차익,4683285,3144986,-1538299,126402599800,93168169200,-33234430600
2002-09-23,ALL,전체,5559177,3277186,-2281991,147288256410,95153992100,-52134264310
