target_month,stress_signal_month,stress_signal_date,level_component,shock_component,tail_component,persistence_component,stress_raw,stress_score,recovery_score,arbitrage_sell_pressure_5d,non_arbitrage_sell_pressure_5d,arbitrage_stress_rank,non_arbitrage_stress_rank,program_stress_component,original_stress_raw,original_stress_score,original_recovery_score
2013-12,2013-11,2013-11-29,0.03164196123147092,0.3915963870542085,0.5749714937286203,0.35841927811551655,0.3071199317130611,0.36333271425516117,0.5145348837209303,-0.5128053505882918,-0.07644330412531072,0.07636302065695902,0.28157805621401966,0.17897053843548932,0.33915728003245404,0.37288939299821966,0.2818599311136625
2014-01,2013-12,2013-12-30,0.0014148273910582908,0.468847861571104,0.05772495755517827,0.35197221774605236,0.18800004550656355,0.25405680984700924,0.583044982698962,-0.714581442699067,-0.16110112340603405,0.020349815001681804,0.09973091153716784,0.06004036326942482,0.21998996606584822,0.297145857403382,0.628132118451025
2014-02,2014-01,2014-01-29,0.04211117349803481,0.6039885952066609,0.7509825940482875,0.3341548768064028,0.46378837674582307,0.46378837674582307,0.0,-0.025211976518722992,0.024243633467821074,0.48329435349148014,0.6921149348479786,0.5877046441697293,0.43280930988984656,0.43280930988984656,0.0
2014-03,2014-02,2014-02-28,0.013099219620958752,0.5021485661477642,0.5122630992196209,0.3587843141286357,0.35913756620905807,0.38776923167992394,0.27525539160045404,-0.07333404710594804,-0.048843836855773384,0.4263192831065383,0.392465980750083,0.40939263192831066,0.3465737997792449,0.3465737997792449,0.0
2014-04,2014-03,2014-03-31,0.02820796460176991,0.6722991026509406,0.09402654867256638,0.3169024364719921,0.28847046690661265,0.33082295758960223,0.40235690235690236,-0.0784231976119016,-0.08803146771770715,0.41974291364535266,0.242089650626236,0.3309162821357943,0.27785901309931726,0.314802615081866,0.3153503893214683
2014-05,2014-04,2014-04-29,0.000823271130625686,0.3151099325977912,0.7258507135016465,0.31722630194042334,0.44001808311396645,0.44001808311396645,0.0,0.4445740680775435,0.04297858308354665,0.9157119476268413,0.7664484451718494,0.8410801963993453,0.3397525547926217,0.3542166328464199,0.12720264317180616
2014-06,2014-05,2014-05-30,0.0029923830250272033,0.5503897384844529,0.7823721436343851,0.34019719723690905,0.41284882906152076,0.41284882906152076,0.0,-0.57539544025889,0.03252893135618016,0.05121951219512195,0.7253658536585366,0.3882926829268293,0.4189878655951936,0.4189878655951936,0.0
2014-07,2014-06,2014-06-30,0.013498920086393088,0.3845919803405441,0.010259179265658747,0.31698195855069694,0.1982661490836941,0.30912412941764966,0.8355191256830601,-0.287949524807333,-0.06629718708674695,0.21735617323852618,0.31464124111182934,0.26599870717517776,0.1813330095608232,0.2964565904780431,0.810064935064935
2014-08,2014-07,2014-07-31,0.03238758029978587,0.5577357471831139,0.8343147751605995,0.36719914785273894,0.3863993140710154,0.3992709555018389,0.12323561346362649,-0.717575897358788,-0.0798002596724236,0.01908886750080205,0.2616297722168752,0.14035931985883865,0.4479093126240596,0.4479093126240596,0.0
2014-09,2014-08,2014-08-29,0.008506113769271665,0.4600858631200344,0.1972355130249867,0.3606877100298161,0.2881528965396665,0.32380570451063917,0.34752155172413796,-0.22894648547533705,-0.012260337328471173,0.2711189034109021,0.5573796620975454,0.4142492827542238,0.2566287999860272,0.30885253347712516,0.4428418803418803
2014-10,2014-09,2014-09-30,0.04535864978902954,0.5215092114100324,0.29641350210970463,0.34822334108058434,0.30614758219599436,0.3074200222435913,0.011229946524064172,-0.2382196876623195,-0.05200733590987017,0.26251584283903673,0.3759505703422053,0.31923320659062104,0.3028761760973377,0.31163344982727165,0.08112407211028633
2014-11,2014-10,2014-10-31,0.07635983263598327,0.3351617060466504,0.09623430962343096,0.34587509538621636,0.2807356316090889,0.31479420570881517,0.3271474019088017,0.032683367064824505,-0.013811018055107208,0.5494176896443186,0.5506767390620082,0.5500472143531634,0.21340773592307027,0.2791156594691638,0.5420609884332281
2014-12,2014-11,2014-11-28,0.025714285714285714,0.3727330221861472,0.2703896103896104,0.3061513928461941,0.26543870070081643,0.30474373649838465,0.3815789473684211,-0.35477626856929034,-0.017160895924107245,0.16562402252111355,0.5387863622145762,0.35220519236784487,0.24374707778405935,0.30188681362213987,0.4885057471264368
2015-01,2014-12,2014-12-30,0.056472408457968026,0.6923272665309521,0.11397627643115008,0.3416758657579887,0.35061690165811016,0.35061690165811016,0.0,-0.023226085072857897,-0.0016310823484648736,0.49145431945307644,0.605811062771908,0.5486326911124922,0.3011129542945147,0.33141979607639066,0.24844398340248963
2015-02,2015-01,2015-01-30,0.08209718670076727,0.39907895599711457,0.056010230179028134,0.3680234689702334,0.26850723542716254,0.3614983053153727,0.7577800829875518,-0.3751795516905686,0.028922831013038216,0.15267057733868478,0.7219820932386539,0.4373263352886694,0.22630246046178584,0.3504019351141867,0.8338477366255144
2015-03,2015-02,2015-02-27,0.015267175572519083,0.37344050215506047,0.9544529262086514,0.3267822068401673,0.4252047783714959,0.4252047783714959,0.0,0.03915407321240708,-0.05615241941404297,0.5612714987714987,0.3508906633906634,0.45608108108108103,0.41748570269409957,0.41748570269409957,0.0
2015-04,2015-03,2015-03-31,0.015151515151515152,0.20447992584068536,0.008333333333333333,0.33559056092224726,0.16820222019171607,0.3187342604783924,0.9392236976506639,-0.667083189038846,-0.019254887583111474,0.03157413056741916,0.5233374008541793,0.2774557657107993,0.14088883381194528,0.33707082308430275,0.9782168186423505
2015-05,2015-04,2015-04-30,0.0380952380952381,0.05624142013324769,0.412781954887218,0.3706055804589578,0.26751453568462924,0.36824908200751627,0.7925963488843814,-0.3029541649106298,0.026450496911025554,0.205,0.7146969696969697,0.45984848484848484,0.2194310483936654,0.34003893393908385,0.8256281407035176
2015-06,2015-05,2015-05-29,0.06630109670987039,0.5845212363907777,0.9174975074775673,0.3720147857483318,0.5487360030229947,0.5487360030229947,0.0,0.34590208699241354,0.03455404607647533,0.8615129596142255,0.745177817962628,0.8033453887884268,0.48508365658163677,0.48508365658163677,0.0
2015-07,2015-06,2015-06-30,0.1454725383473528,0.5302552980412023,0.13656605640771896,0.38454818642476385,0.3960450625507944,0.4130795771523438,0.17067067067067068,0.35446896013773616,0.024992088902791563,0.8642215568862276,0.7025449101796407,0.7833832335329342,0.2992105198052595,0.32610896017731056,0.23759920634920634
2015-08,2015-07,2015-07-31,0.10456553755522828,0.7589986939454734,0.06848306332842416,0.36393821329834314,0.40385960534241316,0.5065175050978834,0.8058589870903674,0.4364159762363383,-0.014082341444894253,0.9088611358905739,0.5377639012786203,0.7233125185845971,0.32399637703186723,0.4284987570735204,0.7583661417322834
2015-09,2015-08,2015-08-31,0.4797560975609756,0.49170880791937505,0.37682926829268293,0.4601900347629365,0.5360391414411578,0.5403973336201062,0.042899408284023666,0.7784764390164307,0.03686706433204258,0.9933490984333432,0.7500738989062962,0.8717114986698197,0.45212105213399245,0.48466051325479553,0.26983349657198824
2015-10,2015-09,2015-09-25,0.4631425800193986,0.7374874868384882,0.8646944713870028,0.5166269615386166,0.595990535112492,0.595990535112492,0.0,-0.14449585014611066,-0.03301754165444319,0.3505291005291005,0.4454732510288066,0.39800117577895355,0.6454878749458767,0.6454878749458767,0.0
2015-11,2015-10,2015-10-30,0.13456909003370246,0.4639264173899465,0.9701492537313433,0.3750208917314809,0.5238674763716872,0.5238674763716872,0.0,0.12672782934824336,0.020607621003390662,0.6645735981308412,0.6867698598130841,0.6756717289719627,0.48591641322161827,0.48591641322161827,0.0
2015-12,2015-11,2015-11-30,0.14992826398852224,0.8726067362613732,0.5492587278813965,0.3770625239657997,0.48997444345280006,0.48997444345280006,0.0,-0.2281409356012738,0.03231885661267676,0.26806966618287376,0.7339622641509433,0.5010159651669086,0.4872140630242729,0.4872140630242729,0.0
2016-01,2015-12,2015-12-30,0.13729216152019003,0.3064079289673114,0.022090261282660333,0.358244126276403,0.2098444028222385,0.2928143361344565,0.6993307839388145,-0.39392905390585975,-0.06130665971551217,0.13747836122331217,0.31289671090594345,0.22518753606462782,0.20600861951164118,0.326563814365021,0.8219373219373219
2016-02,2016-01,2016-01-29,0.3595372993389991,0.11085591600537524,0.48512747875354106,0.437378191366039,0.3562045619464914,0.3911842086284269,0.33760683760683763,-0.1817632718287729,-0.029181547553513407,0.3142570281124498,0.46199082042455536,0.3881239242685026,0.3482247213659886,0.381080420885429,0.27148253068932954
2016-03,2016-02,2016-02-29,0.3353658536585366,0.6635697579852006,0.4305816135084428,0.4361917758812546,0.4469146312569152,0.4469146312569152,0.0,-0.20897604422643037,-0.03198265275578112,0.2892408675799087,0.4484874429223744,0.3688641552511416,0.4664272502583586,0.4664272502583586,0.0
2016-04,2016-03,2016-03-31,0.05985095482068002,0.5855000050012242,0.15230554261760598,0.33816641939789965,0.2913449587293651,0.3404995362405791,0.46632366697848454,-0.19254151128298874,-0.055684713763095604,0.3061542824730573,0.33564946114577426,0.32090187180941576,0.28395573045935246,0.3134456802858959,0.24534450651769088
2016-05,2016-04,2016-04-29,0.06293382693197594,0.32297011922433355,0.24710782045349378,0.34619874198292877,0.3448832748713947,0.40113822301912244,0.5190875232774674,0.4599431225383592,-0.007040528460954287,0.917794698251551,0.5726170332769318,0.7452058657642414,0.24480262714818302,0.34749454335225016,0.7458333333333333
2016-06,2016-05,2016-05-31,0.04021139705882353,0.5577044264130111,0.4501378676470588,0.34173847386884826,0.37815473137107614,0.37815473137107614,0.0,-0.060132192770253404,-0.010801130925494878,0.44966348850252386,0.5522994952327538,0.5009814918676389,0.3474480412469354,0.3474480412469354,0.0
2016-07,2016-06,2016-06-30,0.13852122318575993,0.35714990376918304,0.4351894112277499,0.4449801292920296,0.3995338987583959,0.4363949900882268,0.3512396694214876,0.13131974524564488,-0.006722029297796624,0.6728463897407304,0.5708112628937831,0.6218288263172568,0.34396016686868064,0.41421363941785244,0.5739726027397261
2016-08,2016-07,2016-07-29,0.07346938775510205,0.5932573180787466,0.8956916099773242,0.3865616824414986,0.48777271805408196,0.48777271805408196,0.0,0.0857539033276293,-0.048704919807314125,0.6126662971175166,0.3671008869179601,0.48988359201773835,0.48724499956316786,0.48724499956316786,0.0
2016-09,2016-08,2016-08-30,0.028165840468679586,0.32446076282153835,0.6471383506083821,0.3497595718635236,0.35147007462059776,0.41187538092410286,0.5516772438803264,-0.2872982570495454,0.0014639543562606824,0.2117663268117939,0.6038853678699366,0.40782584734086524,0.3373811314405309,0.3562267423923956,0.1618575293056808
2016-10,2016-09,2016-09-30,0.16196236559139784,0.8776225369487859,0.519489247311828,0.3737905316924457,0.5087982035053837,0.5087982035053837,0.0,0.02871223917729203,0.01791265346350651,0.5435735818032338,0.6786790901616881,0.611126335982461,0.48321617038611436,0.48321617038611436,0.0
2016-11,2016-10,2016-10-31,0.20200445434298442,0.8834152779987273,0.56815144766147,0.3895574973696088,0.45607735716984293,0.45607735716984293,0.0,-0.4319939217656251,-0.048842424987543216,0.11351866993731262,0.36099754701553555,0.2372581084764241,0.5107821693431976,0.5107821693431976,0.0
2016-12,2016-11,2016-11-29,0.10447100486941124,0.6604496437988556,0.4630367419212041,0.37365083813347555,0.3981265237933698,0.3981265237933698,0.0,-0.323500769438128,-0.0024206649150313913,0.18577235772357722,0.5922764227642277,0.38902439024390245,0.4004020571807366,0.4004020571807366,0.0
2017-01,2016-12,2016-12-29,0.033201407211961305,0.5464924261188525,0.12115215479331574,0.3092178783178033,0.2687692388056279,0.31917374994013537,0.47659010600706714,-0.17445082614057628,-0.052091000456539395,0.32287176724137934,0.3446928879310345,0.3337823275862069,0.2525159666104832,0.30103582365777976,0.41849255039439087
2017-02,2017-01,2017-01-31,0.08766943594228246,0.6795755129304184,0.9792304328815041,0.379755645120419,0.5567574593942174,0.5567574593942174,0.0,0.18272321618072107,-0.001404448858926553,0.7158360128617364,0.5992765273311897,0.657556270096463,0.531557756718656,0.531557756718656,0.0
2017-03,2017-02,2017-02-28,0.008043478260869565,0.4399727668845316,0.02043478260869565,0.3289361864571043,0.2753089993454385,0.3752374168219748,0.7923951048951049,0.09748725494888161,-0.014626049894518014,0.6259328358208955,0.5323827292110874,0.5791577825159915,0.19934680355280027,0.33014655170466567,0.8617850953206239
2017-04,2017-03,2017-03-31,0.020509499136442143,0.3375882054662353,0.885146804835924,0.3831951590475332,0.4458496719060239,0.4458496719060239,0.0,0.028188502149531516,0.012935655701123856,0.5406730259671436,0.6649443561208267,0.6028086910439852,0.4066099171215336,0.4066099171215336,0.0
2017-05,2017-04,2017-04-28,0.08673250322026621,0.44711738138224244,0.8445684843280378,0.3592898967392382,0.47732552240122106,0.47732552240122106,0.0,0.23708246108230654,-0.015005319847941422,0.7702952029520295,0.5275434897206115,0.6489193463363205,0.43442706641744616,0.43442706641744616,0.0
2017-06,2017-05,2017-05-30,0.1694408877507469,0.46366426649171016,0.1113956466069142,0.3800254396416421,0.32159989657669164,0.4515730242518298,0.9028253424657534,0.08411429443181316,-0.0477677289593905,0.6087355718782791,0.3582109129066107,0.48347324239244494,0.2811315601227533,0.42116790728739356,0.8897872340425532
2017-07,2017-06,2017-06-30,0.0748198389147944,0.7547326387525783,0.56973293768546,0.3671789920512001,0.48573941251888686,0.48573941251888686,0.0,0.44053326813904553,-0.03480340737041877,0.9088419405320813,0.41562336984872195,0.6622326551904016,0.4416161018510082,0.4416161018510082,0.0
2017-08,2017-07,2017-07-31,0.12705436156763592,0.6150097681831642,0.5615254951538138,0.35024696260192123,0.3886402098489075,0.3886402098489075,0.0,-0.26313122759346014,-0.04871110038063019,0.2278858625162127,0.35084306095979245,0.28936446173800257,0.41345914687663377,0.41345914687663377,0.0
2017-09,2017-08,2017-08-31,0.18530150753768845,0.874872816664101,0.2784757118927973,0.3939557249861408,0.4665624212385856,0.4665624212385856,0.0,0.2588250420414793,-0.03516210000212139,0.7863038431777147,0.4141088470466856,0.6002063451122002,0.4331514402701819,0.4331514402701819,0.0
2017-10,2017-09,2017-09-29,0.1721482098251457,0.8484821524407591,0.9356786011656952,0.3927357802923816,0.5866380918951298,0.5866380918951298,0.0,0.21086603530832362,-0.03256443215076487,0.7392252437147255,0.42906618778860955,0.5841457157516675,0.5872611859309954,0.5872611859309954,0.0
2017-11,2017-10,2017-10-31,0.08550724637681159,0.5396027164248344,0.8803312629399587,0.38353682416668716,0.5206162538242747,0.5206162538242747,0.0,0.4503583719903571,-0.01654187978009693,0.9109606540623403,0.5172457843638222,0.7141032192130812,0.472244512477073,0.472244512477073,0.0
2017-12,2017-11,2017-11-30,0.1683127572016461,0.776865852106402,0.6530864197530863,0.3684209111525372,0.511274179912653,0.511274179912653,0.0,-0.030247272648088266,0.022566958173068682,0.46709857723577236,0.7122713414634146,0.5896849593495935,0.4916714850534179,0.4916714850534179,0.0
2018-01,2017-12,2017-12-28,0.09172809172809172,0.3916969297047262,0.39025389025389023,0.3876003798624883,0.2859600302440997,0.34338460091043627,0.5317656765676567,-0.27671534286599925,-0.11993686618929358,0.21428571428571427,0.12275600505689001,0.16852085967130215,0.3153198228872991,0.38509646655602453,0.5717213114754098
2018-02,2018-01,2018-01-30,0.24022801302931596,0.7814243455107734,0.4881921824104235,0.38712355557870193,0.4472759130684184,0.4472759130684184,0.0,0.0290080035770433,-0.1085989624820531,0.5325704225352113,0.14625251509054327,0.33941146881287726,0.47424202413230376,0.47424202413230376,0.0
2018-03,2018-02,2018-02-27,0.25881637616538306,0.1804442112736209,0.08755573571139036,0.4456001961962996,0.29418285319332477,0.400681738231054,0.8246116107931316,-0.11613367471428185,0.003411586957015029,0.3726840260390586,0.6243114672008012,0.4984977466199299,0.2431041298366735,0.37430330122442457,0.858130081300813
2018-04,2018-03,2018-03-30,0.4216673378977044,0.08144035616526521,0.0892066049134112,0.46388416766426893,0.2871859084675722,0.49729495534382495,0.9947154471544716,-0.13727301681802384,-0.03385558074554991,0.34350099601593626,0.41596115537848605,0.37973107569721115,0.2640496166601624,0.49853419632149987,0.9963592233009708
2018-05,2018-04,2018-04-30,0.2024429315178214,0.3225225406924907,0.027432919503404082,0.4317293142378234,0.28553002471767974,0.44901950945624003,0.9648626817447497,0.038575777548185586,-0.049127564417876184,0.5465692345801337,0.34047560069358435,0.44352241763685907,0.2460319264878849,0.4331132598642545,0.9666398713826366
2018-06,2018-05,2018-05-31,0.26463560334528075,0.7131573590169733,0.6501393866985264,0.41273992701791834,0.5402764320459099,0.5402764320459099,0.0,0.1229165592680063,0.011041251355843345,0.6587379837318216,0.6626817845698793,0.6607098841508504,0.5101680690196747,0.5101680690196747,0.0
2018-07,2018-06,2018-06-29,0.3435643564356436,0.46014399654251137,0.12653465346534654,0.4292546728832509,0.3894903111352229,0.4700754148066039,0.6868,0.02679866628987232,0.008268265266246402,0.5302993130520117,0.6456084396467124,0.5879538763493621,0.3398744198316881,0.434838676455717,0.7119521912350597
2018-08,2018-07,2018-07-31,0.16850393700787403,0.2502350945037196,0.3125984251968504,0.407296234111694,0.31701419546026965,0.3574324075332257,0.3856235107227959,-0.030980776562987127,-0.02995433977174638,0.45888238164958517,0.4339921913128355,0.44643728648121034,0.2846584227050345,0.34898878792494603,0.5229249011857707
2018-09,2018-08,2018-08-31,0.05968688845401174,0.4447586431833007,0.07632093933463796,0.3461007152510082,0.2699850877300286,0.35013777781944694,0.6838989739542226,0.06776645541263109,-0.06615420743643458,0.5882281553398059,0.25788834951456313,0.42305825242718453,0.23171679655573968,0.31301966010178556,0.6403301886792453
2018-10,2018-09,2018-09-28,0.03391812865497076,0.4561298809088694,0.8742690058479532,0.33830416085062703,0.4218391977857207,0.4218391977857207,0.0,-0.016612274630580112,-0.048275641854262204,0.47292724196277497,0.3402223833695915,0.4065748126661832,0.4256552940656051,0.4256552940656051,0.0
2018-11,2018-10,2018-10-30,0.6788759689922481,0.5607686084142395,0.3470930232558139,0.49528958331943973,0.4518155883479479,0.5497080741091351,0.778169014084507,-0.25775266692781806,-0.11105014871657512,0.2202309357709887,0.13387057974500843,0.17705075775799856,0.5205067959954353,0.5858590272887585,0.5303975058456742
2018-12,2018-11,2018-11-30,0.5109784283513097,0.6748397989603696,0.6758474576271187,0.5230449864237919,0.5671335218323266,0.5671335218323266,0.0,0.02284263564022632,-0.04129745772968438,0.5278708133971292,0.37404306220095696,0.45095693779904306,0.5961776678406475,0.5961776678406475,0.0
2019-01,2018-12,2018-12-28,0.5341257668711656,0.5316624178920499,0.06710122699386503,0.5046630883521408,0.39778913779274216,0.5089833016847505,0.8386222910216719,-0.08052692462191555,-0.05402488705516813,0.3952131459871398,0.30757323172183854,0.35139318885448917,0.40938812502730537,0.5400060184645616,0.8554356206630687
2019-02,2019-01,2019-01-31,0.32481890964544413,0.45525314933099015,0.6938619900876859,0.4706422509476689,0.4759088634138717,0.49680010195064017,0.2103846153846154,0.023846154760798374,-0.048051788412429575,0.5307983890073442,0.33913764510779437,0.43496801705756927,0.48614407500294726,0.5207759342443048,0.3017638036809816
2019-03,2019-02,2019-02-28,0.32555049354593774,0.5814095554721835,0.8321943811693242,0.44277157415534907,0.5459887874660104,0.5459887874660104,0.0,0.022120465566263344,-0.007868942402298388,0.5277253421425201,0.5683105238319962,0.5480179329872581,0.5454815010856986,0.5454815010856986,0.0
2019-04,2019-03,2019-03-29,0.2546278806195693,0.602971005125709,0.16471477143936533,0.40555743550425644,0.3956258859872868,0.49708492144617156,0.8050911854103343,0.03279189125384714,-0.010451024974549045,0.5459135744480977,0.5546031000469704,0.550258337247534,0.356967773172225,0.47066697804458835,0.7943181818181818
2019-05,2019-04,2019-04-30,0.18876784372652142,0.41613469742542486,0.11044327573253193,0.39764306176956427,0.3481351589083786,0.4630976184359506,0.852874432677761,0.048211413745900975,0.01477482372917941,0.5685747663551401,0.6867990654205608,0.6276869158878504,0.2782472196635106,0.40474362160745986,0.8414909638554217
2019-06,2019-05,2019-05-31,0.43521284540702015,0.7194617530378049,0.17008961911874532,0.4736845171271433,0.4699896771869221,0.5011391168962841,0.3078947368421053,0.01787924148911265,-0.005157306283647162,0.5197628458498024,0.5832364566379912,0.5514996512438968,0.4496121836726784,0.48880004151773937,0.3499251497005988
2019-07,2019-06,2019-06-28,0.26885916016350797,0.7559586462472603,0.33983649201040506,0.4384609785793555,0.4679378702149206,0.4679378702149206,0.0,-0.09226414597512524,0.017838868041381507,0.37118055555555557,0.7019675925925926,0.5365740740740741,0.4507788192501322,0.4507788192501322,0.0
2019-08,2019-07,2019-07-30,0.3122690317812269,0.7805783451039048,0.28566149297856613,0.4151302156106271,0.44670570746796495,0.4853653573448053,0.3830975428145942,-0.02925724452451921,-0.03014889135487464,0.44852602487333026,0.4312528788576693,0.43988945186549977,0.44840977136858123,0.4662836304946679,0.16185185185185186
2019-09,2019-08,2019-08-30,0.34895259095920617,0.6401959626187852,0.7265711135611908,0.48580078837682594,0.5412206813873446,0.5447654571523107,0.04105029585798817,-0.019692793109573486,-0.010220210776683865,0.45863886342804766,0.5505270394133822,0.504582951420715,0.550380113879002,0.550380113879002,0.0
2019-10,2019-09,2019-09-30,0.3227871250914411,0.7670606866078209,0.7035479151426481,0.45938285408703083,0.568853685613121,0.568853685613121,0.0,-0.06704258790896937,0.03700748857791117,0.3975587497148072,0.7854209445585215,0.5914898471366643,0.5631946452322352,0.5631946452322352,0.0
2019-11,2019-10,2019-10-31,0.2109090909090909,0.4905956284153006,0.7143636363636363,0.40848726273945896,0.47858592840847647,0.47858592840847647,0.0,0.011003208528890838,0.004695814800763336,0.5091961852861036,0.6279518619436876,0.5685740236148955,0.4560889046068717,0.4560889046068717,0.0
2019-12,2019-11,2019-11-29,0.2400506512301013,0.37858027720356324,0.3619753979739508,0.42572745860676664,0.42022720898027754,0.46916551597319467,0.4807132459970888,0.07358105655899383,0.03490277377513085,0.6105084745762712,0.7790960451977401,0.6948022598870056,0.3515834462535955,0.4239375981554435,0.5989130434782609
2020-01,2019-12,2019-12-30,0.3044652502700756,0.8954637493303319,0.7556715880446525,0.4364667165415298,0.5280872516134709,0.5280872516134709,0.0,-0.22331066691254103,-0.0616472967576618,0.23520809898762654,0.26152980877390325,0.2483689538807649,0.5980168260466474,0.5980168260466474,0.0
2020-02,2020-01,2020-01-31,0.5815120028663562,0.5297189934418985,0.7352203511286277,0.4690514884715874,0.6080725716609774,0.6080725716609774,0.0,0.049161695906460766,0.06458960846956142,0.578387458006719,0.8713325867861142,0.7248600223964166,0.5788757089771175,0.5788757089771175,0.0
2020-03,2020-02,2020-02-28,0.9229671897289586,0.9953607399524693,0.148716119828816,0.5898810317695252,0.652811995074237,0.691270376241626,0.38320115356885365,0.0016393981644513094,0.02471142011432973,0.4875139353400223,0.7267558528428094,0.6071348940914159,0.6642312703199423,0.7079524053825045,0.3909155937052933
2020-04,2020-03,2020-03-31,0.982409381663113,0.08579043828814024,0.970682302771855,0.6770283330849085,0.6863593709486013,0.6863593709486013,0.0,0.11082530148786097,0.03217590484626746,0.6684047037940981,0.7633680940758819,0.71588639893499,0.6789776139520042,0.680975271328073,0.018874643874643875
2020-05,2020-04,2020-04-29,0.8894587902370004,0.13658265054224264,0.5270604881499823,0.6550020104212851,0.5711546955352225,0.6586440092174317,0.7378397711015737,0.07620281691942064,0.014303177896749066,0.6181798100287166,0.6771592666224873,0.6476695383256019,0.5520259848376277,0.6424513917025403,0.6965933286018453
2020-06,2020-05,2020-05-29,0.8193025713279324,0.2613868841668235,0.014793941528707291,0.594423996818044,0.4628384959262425,0.6026680766484184,0.9298433048433048,0.04543565174184025,0.01486819443390876,0.568301803783546,0.6802683677958645,0.6242850857897053,0.4224768484603768,0.5992547689362759,0.96004243281471
2020-07,2020-06,2020-06-30,0.8899789768745621,0.2644002075501725,0.7002452697967765,0.6470816601781647,0.6543035696400052,0.6543035696400052,0.0,0.18317685463952935,0.039596611155563025,0.7415718038528897,0.7980516637478109,0.7698117338003503,0.625426528599919,0.625426528599919,0.0
2020-08,2020-07,2020-07-31,0.7508710801393729,0.6183876960310366,0.5433797909407665,0.5563908505549063,0.622361753714005,0.638487089646749,0.16783954961294864,0.06526216791603609,0.015894266913798593,0.601720758004792,0.683837943803093,0.6427793509039426,0.6172573544165206,0.6414681865546076,0.22187281621243884
2020-09,2020-08,2020-08-31,0.8567464446756851,0.796495300745763,0.0711064862989941,0.6305956115427139,0.5872975953713473,0.5872975953713473,0.0,0.06361742777591191,-0.004753004256375937,0.6001951854261548,0.5628930817610063,0.5815441335935805,0.588735960815789,0.588735960815789,0.0
2020-10,2020-09,2020-09-29,0.7694166379012772,0.3762139054041215,0.39351052813255094,0.5921169103561983,0.542227416738795,0.6493355435485,0.8314724354501046,0.09145827360401278,-0.011532690545363466,0.6406519861830743,0.5191062176165803,0.5798791018998273,0.532814495448537,0.6261556468027473,0.7085932085932086
2020-11,2020-10,2020-10-30,0.899896978021978,0.9641023455603563,0.9376717032967032,0.605440635933585,0.8344001867874224,0.8344001867874224,0.0,0.20575225833060937,0.0318818442847359,0.7672543539023866,0.7625241883465921,0.7648892711244893,0.8517779157031556,0.8517779157031556,0.0
2020-12,2020-11,2020-11-30,0.635850991114149,0.8341714885233688,0.9909432672590568,0.5832100062157396,0.7335997054169834,0.7335997054169834,0.0,0.035718634761737894,0.018800918003936865,0.5491224315068494,0.6985231164383562,0.6238227739726028,0.7610439382780786,0.7610439382780786,0.0
2021-01,2020-12,2020-12-30,0.691156462585034,0.6050894378194207,0.689625850340136,0.5743124168424645,0.5979520263578116,0.5979520263578116,0.0,-0.02147793338683214,-0.027302548797450737,0.4373535052205412,0.4217984231834647,0.42957596420200295,0.6400460418967638,0.6400460418967638,0.0
2021-02,2021-01,2021-01-29,0.9426007450050796,0.7466533298014437,0.9564849305790721,0.6554542884088723,0.8290695520328167,0.8290695520328167,0.0,0.24632688199325004,0.06711049931158679,0.8036282622533418,0.88468067048589,0.8441544663696159,0.8252983234486169,0.8252983234486169,0.0
2021-03,2021-02,2021-02-26,0.8925801011804384,0.9120725753156191,0.39763912310286675,0.6388415866369379,0.6846925407009877,0.6846925407009877,0.0,-0.02697249708407854,0.026996387871663394,0.42665398435848656,0.738004650179666,0.5823293172690762,0.7102833465589655,0.7102833465589655,0.0
2021-04,2021-03,2021-03-30,0.6226921785834173,0.5179124020576223,0.32410204766700235,0.5648022712943407,0.5063647428834395,0.5226796201736347,0.17322033898305084,-0.0005609566037143494,-0.007543832951243393,0.46832912457912457,0.5363005050505051,0.5023148148148149,0.5073772249005957,0.5073772249005957,0.0
2021-05,2021-04,2021-04-30,0.5253756260434057,0.376496362387703,0.7590984974958264,0.4909251720847289,0.565080702282961,0.565080702282961,0.0,0.06128507615387129,0.028715209937111998,0.5954973821989529,0.7515183246073298,0.6735078534031413,0.537973914502916,0.5381549974723677,0.001004016064257028
2021-06,2021-05,2021-05-31,0.40674867021276595,0.3426264283145932,0.24301861702127658,0.5079765661067386,0.3836994213707078,0.46229873158662266,0.6853217158176944,0.0008991102503734836,-0.0347103585123799,0.46818940342094284,0.3680642469753859,0.41812682519816435,0.3750925704138436,0.4671721247709336,0.7018654230512992
2021-07,2021-06,2021-06-29,0.2672071475843812,0.20182612339912787,0.17190602250165454,0.4246004984290875,0.33109342048046186,0.4443815305945565,0.849,0.009215076544115448,0.017526047102144764,0.48940809968847354,0.6904465212876428,0.5899273104880582,0.26638494797856277,0.39727495831189413,0.85842175066313
2021-08,2021-07,2021-07-30,0.43005266622778143,0.8565976963517611,0.8499012508229098,0.4369616959071782,0.6475674820355516,0.6475674820355516,0.0,0.04119182990216053,0.03252754871319594,0.55549813972716,0.7731500620090946,0.6643241008681273,0.6433783273274076,0.6433783273274076,0.0
2021-09,2021-08,2021-08-31,0.2903014416775885,0.21617601546931192,0.09796854521625165,0.44958941062116536,0.32443128510766817,0.40768762133423697,0.70811345646438,-0.005723135514327574,0.015558042429301408,0.45657542704260135,0.6796665980654456,0.5681210125540235,0.26350885324607937,0.4018213787319458,0.8835301837270341
