month,asset_vol_signal_month,gvz_signal_date,ovx_signal_date,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,net_expected_monthly_return,expected_monthly_variance,expected_annual_return,expected_annual_log_growth,expected_cagr,historical_downside_deviation,historical_max_drawdown,causal_sortino_objective,causal_calmar_objective,expected_sharpe,expected_annual_volatility,estimated_transaction_cost,eps_mu_adjustment_KODEX200,valuation_mu_adjustment_KODEX200,credit_stress_confirmation_multiplier,credit_equity_variance_multiplier,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,gvz_mu_adjustment_GLD,ovx_mu_adjustment_USO,expected_mu_GLD,expected_mu_USO,policy,objective_mode,objective_value,optimized_ratio,solver_success,primary_solver_message,used_objective_restart,objective_restart_attempts,used_fallback,solver_status,solver_message,solver_iterations,historical_cdar,sum_error,volatility_slack,cdar_slack
2011-09,2011-08,2011-08-31,2011-08-31,-0.0025626243977507433,-0.0025529833314515533,1.3400578196584803,-0.00256262439775079,0.0027740160889401897,8.32204826682057e-06,1.3190180323695566e-06,0.0017578270262373174,0.9704585341524263,2.2465091857426835e-14,0.027783638821314002,0.006443214832184773,0.006433572259720739,6.975491018322981e-05,0.07720286711664887,0.0767843376555495,0.0798091771010066,0.005108300128981214,-0.005695403462085746,15.11322067367369,14.012910170858945,2.6684275403052413,0.028931970589622092,9.642572464033985e-06,-0.0,0.006787715311878481,1.5271317829457365,1.7635658914728682,1.802439024390244,1.7017463235294117,0.0,0.0,0.018911709130892355,-0.003049497190121453,Stage40_calmar,calmar,-14.012910170858937,14.012910170858945,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,44,-0.004425806446648013,0.0,0.10106802941037792,0.155574193553352
2011-10,2011-09,2011-09-30,2011-09-30,0.008178649381939372,0.008181793087842443,1.351017682716993,0.0,0.0009201688256439267,2.76050647693178e-06,3.8319942613858346e-07,0.0017560825014436838,0.9704632956538377,0.0,0.027780621844718644,0.0056029909982828535,0.005599845785382583,9.146464327488021e-05,0.06719814942459099,0.06664936156494171,0.06892060780733839,0.005184914740682403,-0.005695383186062775,12.960319076673347,12.101136228374353,2.0283367886136507,0.033129680338007526,3.145212900270434e-06,-0.0,0.007948722951305606,1.523076923076923,1.7615384615384615,1.8543400713436387,1.8706041478809738,0.0,0.0,0.019878043886586413,-0.005674862960365282,Stage40_calmar,calmar,-12.10113622809744,12.101136228374353,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,24,-0.004425850971916342,0.0,0.09687031966199247,0.15557414902808367
2011-11,2011-10,2011-10-31,2011-10-31,0.010616479316459633,0.010619702347172699,1.3653607340017293,0.0,0.0009208659180189227,2.7625977540567683e-06,4.6043295900937865e-07,0.002451008211725904,0.9685655509327336,1.049631487876059e-16,0.02898344085554045,0.006105087203904997,0.00610186266883437,7.294661047416867e-05,0.07322235202601245,0.07278467236316744,0.0754989273371874,0.0051901678437968985,-0.005703393649053701,14.107896744326903,13.23754451872949,2.4748591861228393,0.029586472004786646,3.224535070626861e-06,-0.0,0.0027442567445509504,1.3358778625954197,1.66793893129771,1.70707656612529,1.6597345132743362,0.0,0.0,0.01902878610449373,-0.003527177999894576,Stage40_calmar,calmar,-13.23754451872949,13.23754451872949,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,64,-0.0044087685732390825,0.0,0.10041352799521336,0.15559123142676093
2011-12,2011-11,2011-11-30,2011-11-30,0.004269684971469652,0.0042825515124086215,1.3711903942083312,0.0,0.0036761545554331717,1.1028463666299515e-05,1.838077272669292e-06,0.0024652244599706967,0.9685267012324469,1.009460157720256e-11,0.02900807429748784,0.0069107471590674156,0.0068978787638265225,6.822035884450379e-05,0.08277454516591827,0.08236522301285125,0.08585231567285381,0.00515283858132824,-0.00570355789578969,16.063873117597563,15.052414166993753,2.893004973545865,0.028611960892851184,1.2868395240893114e-05,-0.0,0.005712833355647859,1.0681818181818181,1.5340909090909092,1.5973952434881087,1.576020851433536,0.0,0.0,0.019122010994122633,0.0020128304216634487,Stage40_calmar,calmar,-15.05241416699318,15.052414166993753,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,56,-0.004408737902813804,0.0,0.10138803910714882,0.1555912620971862
2012-01,2011-12,2011-12-30,2011-12-30,0.003029152147236826,0.0030374441064139803,1.3753439385352177,0.0,0.0024545575743552756,7.363672723065827e-06,9.282864540885253e-07,0.0017558226637107862,0.9704641938754176,8.573395017502484e-20,0.027779983460871627,0.006659854469546749,0.006651561008285089,5.681860608159571e-05,0.07981873209942107,0.07947782046293149,0.0827215450004821,0.0050709257707672924,-0.005695404533428539,15.740465490454918,14.524261536640156,3.056813300102765,0.02611174588148308,8.293461261659922e-06,0.0,0.006535252092134374,1.2330827067669172,1.6165413533834587,1.5038716814159292,1.5034129692832765,0.0,0.0,0.01571973213245912,0.003966618156230253,Stage40_calmar,calmar,-14.524261536640156,14.524261536640156,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,28,-0.004425866120004348,0.0,0.10388825411851693,0.15557413387999566
2012-02,2012-01,2012-01-31,2012-01-31,0.004025594004553109,0.004031300232093707,1.3808805148483836,0.0,0.0016303507258852083,4.891052177655625e-06,8.151753629425871e-07,0.0017971151888845516,0.970351260167005,1.39452110356489e-22,0.027851624644110305,0.0072786449690511465,0.007272937231166327,4.943380291815711e-05,0.08727524677399592,0.08697864395648698,0.0908733827300841,0.005036933541444404,-0.0056958558845515705,17.327059421349574,15.95429810233664,3.583343581105691,0.024355813166837305,5.707737884819812e-06,-0.0,0.002304680560719965,0.9626865671641791,1.4813432835820897,1.3685064935064934,1.2663590604026846,0.0,0.0,0.012992997050485434,0.005642108899518267,Stage40_calmar,calmar,-15.954298102336642,15.95429810233664,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,26,-0.00442480272428325,1.1102230246251565e-16,0.1056441868331627,0.15557519727571675
2012-03,2012-02,2012-02-29,2012-02-29,-0.0006222910856518949,-0.0006148471769597487,1.380021205213643,-0.0006222910856520381,0.0021427705444252076,6.428311633275623e-06,1.015597058870593e-06,0.0017563696967029228,0.9704625030404349,4.1597036476251e-10,0.027781126846891914,0.007699777714761964,0.007692332299129568,4.703796377241698e-05,0.09230798758955482,0.09202575980692031,0.09639306459070723,0.004999031096192544,-0.0056953866391962205,18.465175713721838,16.924762214968958,3.88529861541741,0.023758273617184474,7.445415632395814e-06,-0.0,-4.736224566829339e-05,0.43703703703703706,1.2185185185185186,1.507415254237288,1.2809405940594059,0.0,0.0,0.012204147777787649,0.006347014004853924,Stage40_calmar,calmar,-16.92476221494745,16.924762214968958,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,27,-0.004338974129802831,0.0,0.10624172638281554,0.15566102587019717
2012-04,2012-03,2012-03-30,2012-03-30,0.00759847277579769,0.007602738670740384,1.3905072587714822,0.0,0.001219166677242668,3.657500031728004e-06,6.083949109657707e-07,0.0017559453081193038,0.9704636627848909,3.5763696800002856e-10,0.02778039154935288,0.007301665117225076,0.007297397418223963,5.7805746847669774e-05,0.08756876901868756,0.08722193453760153,0.09113881423647438,0.004970511811736449,-0.005695381854535553,17.617656357222373,16.002230678158202,3.3248580878333116,0.02633759598315756,4.267699001112397e-06,0.0,0.0006181948604560173,0.8455882352941176,1.4227941176470589,1.0745341614906831,1.0948136142625609,0.0,0.0,0.011568123623701227,0.005700112578466328,Stage40_calmar,calmar,-16.002230678270276,16.002230678158202,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,35,-0.004338989014339267,0.0,0.10366240401684244,0.15566101098566074
2012-05,2012-04,2012-04-30,2012-04-30,0.0034594236173796193,0.0034599365791293697,1.395317612422614,0.0,0.0001690494424260895,5.071483272782685e-07,5.813422472169605e-09,0.001905964086692867,0.9700540410630614,1.6067343826660127e-10,0.02803999468957232,0.007495024936163237,0.007494510379653813,4.547894183369206e-05,0.08993412455584576,0.0896612509048436,0.09380369592834263,0.004945085539149247,-0.005697110114285753,18.186566004542367,16.465136542319193,3.849716183688726,0.023361235027376113,5.145565094239656e-07,-0.0,0.002995287288542281,0.2846715328467153,1.1423357664233578,1.06947261663286,1.0043859649122806,0.0,0.0,0.01097889085850235,0.005470880743146513,Stage40_calmar,calmar,-16.465136541881634,16.465136542319193,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,32,-0.004333746433270447,0.0,0.1066387649726239,0.15566625356672956
2012-06,2012-05,2012-05-31,2012-05-31,0.00017193376455010875,0.00018758096576216047,1.3955575146324608,0.0,0.004473777347335205,1.3421332042005615e-05,2.2258691700461285e-06,0.001763503930045087,0.9704430329520911,0.0,0.02779346311786372,0.0067278439497045085,0.006712195214327321,4.574333022386955e-05,0.08054634257192786,0.08027188259058464,0.0835816346112612,0.004903311279866381,-0.005695468670166015,16.42692824799057,14.675110943736419,3.4378847403420547,0.023429041010814645,1.5648735377187045e-05,0.0,0.007540228863782164,0.391304347826087,1.1956521739130435,1.5441468253968254,1.436128526645768,0.0,0.0,0.010577346605283195,0.001035335056048391,Stage40_calmar,calmar,-14.675110943737863,14.675110943736419,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,38,-0.0043387251617137,1.1102230246251565e-16,0.10657095898918537,0.1556612748382863
2012-07,2012-06,2012-06-29,2012-06-29,0.021439276724292976,0.021445336773698392,1.4254772583733328,0.0,0.0017314426872616423,5.194328061784927e-06,8.657213436308327e-07,0.001755959582216981,0.9704636313101798,2.9527689813622123e-10,0.02778040881232643,0.006365952784287895,0.006359891207626215,5.668629592553819e-05,0.07631869449151459,0.07597857671596135,0.07893945948318763,0.0048700876488371615,-0.005695381793039411,15.670907793566574,13.860257723136874,2.9261815646342866,0.026081325716045538,6.0615766616797605e-06,0.0,0.007705455461826361,0.6834532374100719,1.341726618705036,1.2886297376093294,1.4414032382420972,0.0,0.0,0.009219923170884914,-0.0014127701450878413,Stage40_calmar,calmar,-13.860257723132975,13.860257723136874,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,30,-0.004338988796298571,0.0,0.10391867428395446,0.15566101120370143
2012-08,2012-07,2012-07-31,2012-07-31,0.00896009992716085,0.008961862477249737,1.4382496770522533,0.0,0.0005035857396821742,1.5107572190465226e-06,2.51792869841063e-07,0.0021457688509965355,0.9693992217052614,2.77566596068649e-17,0.028455009443742164,0.0068206037047291185,0.006818839642506953,7.349098375862812e-05,0.08182607571008343,0.08138512980753168,0.08478860055141266,0.004860894437726954,-0.0056998735616763385,16.833543035825905,14.875523050458025,2.755396293655609,0.02969666319813621,1.764062222165693e-06,-0.0,0.007891200641996055,1.3071428571428572,1.6535714285714285,1.2957142857142858,1.417298937784522,0.0,0.0,0.009221360333691617,-0.0004474030443814115,Stage40_calmar,calmar,-14.875523050458025,14.875523050458025,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,37,-0.004325367383959583,0.0,0.10030333680186379,0.15567463261604042
2012-09,2012-08,2012-08-31,2012-08-31,0.0002879951751133053,0.0002919340086397792,1.4386638860198526,0.0,0.0011253810075639707,3.376143022691912e-06,5.626905037820005e-07,0.002811959236573187,0.9675795077782557,5.027008193056264e-22,0.029608532985171042,0.007546902234501052,0.00754296189732959,6.582264051516309e-05,0.09051554276795508,0.0901206069248641,0.0943062566590995,0.004873432747067253,-0.005707559375786375,18.5732619009518,16.523044343468822,3.220660054421274,0.028104655952029677,3.94033717146142e-06,-0.0,0.0073339371135829196,0.40425531914893614,1.202127659574468,1.1607642124883504,1.2296793437733036,0.0,0.0,0.010810246093222512,0.0015932950152303027,Stage40_calmar,calmar,-16.523044343468822,16.523044343468822,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,42,-0.00431436193520679,0.0,0.10189534404797032,0.1556856380647932
2012-10,2012-09,2012-09-28,2012-09-28,0.0017270707824380853,0.0017307271930936245,1.4411485603831464,0.0,0.0011861203593235726,3.558361077970718e-06,9.804957756833045e-08,0.0017560034380434306,0.970463511115391,8.824792858300813e-11,0.027780485358317567,0.007315925535027561,0.007312267618015086,6.064830311983253e-05,0.08774721141618103,0.08738332159746204,0.09131492413215057,0.004775516281381774,-0.005695382285135553,18.37439268258379,16.03315099154529,3.252620339617984,0.02697739122743321,3.657917012475394e-06,-0.0,0.005044414273340874,1.028169014084507,1.5140845070422535,1.0737179487179487,1.3003676470588235,0.0,0.0,0.012603416008096698,0.0011636333614739067,Stage40_calmar,calmar,-16.03315098911653,16.03315099154529,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,23,-0.0043389872403462315,1.1102230246251565e-16,0.10302260877256679,0.15566101275965377
2012-11,2012-10,2012-10-31,2012-10-31,0.0001833704144634395,0.00019211773432945524,1.4414128243919673,0.0,0.002514037967822889,7.542113903468667e-06,1.205205962547064e-06,0.0017702143797772522,0.9704247110152865,2.0726023385733037e-14,0.027805074604915454,0.006367651549648518,0.0063589027219583556,5.0151351556981315e-05,0.07630683266350027,0.07600592455415837,0.07896896654842536,0.0047459763075342705,-0.005695545971121985,16.078216096941453,13.865038917922911,3.110509151812668,0.02453194282326159,8.748827690162437e-06,-0.0,0.007730240270275979,1.1608391608391608,1.5804195804195804,1.0085354896675651,1.280955829109341,0.0,0.0,0.012505760442429528,0.0006121570679348387,Stage40_calmar,calmar,-13.865038917922915,13.865038917922911,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,38,-0.004338490662250172,1.1102230246251565e-16,0.10546805717673842,0.15566150933774983
2012-12,2012-11,2012-11-30,2012-11-30,0.000353353621634099,0.00035411479766129063,1.4419221528337358,0.0,0.00022523027067167825,6.756908120150348e-07,8.548521517661905e-08,0.0017559925884423231,0.9704635412297284,7.017522545806835e-11,0.027780466111654054,0.006362483650938934,0.006361720952016927,4.3295315590104185e-05,0.07634065142420313,0.07608087953066249,0.07904984367299528,0.004715443897150839,-0.005695382163029561,16.18949415776733,13.879638171803746,3.349228542505781,0.02279350317702942,7.626989220072252e-07,-0.0,0.0066232376150419684,1.2013888888888888,1.6006944444444444,1.0030864197530864,1.0552781740370898,0.0,0.0,0.011330155646944584,0.0008375324916293492,Stage40_calmar,calmar,-13.879638165688087,13.879638171803746,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,37,-0.004338987638514966,0.0,0.10720649682297059,0.15566101236148505
2013-01,2012-12,2012-12-31,2012-12-31,0.006600741949859938,0.006601933722829516,1.4514399088763779,0.0,0.00034050656273648856,1.0215196882094657e-06,1.7025328136822743e-07,0.0021261698225613266,0.9694527348895194,0.0,0.028421095287919283,0.006282000142542118,0.0062808068506123626,4.410586683132191e-05,0.07536968220734835,0.07510504700636042,0.0779973853352512,0.004707306660277575,-0.005699647750869508,16.0112114308066,13.684597495231586,3.2761055097449656,0.02300587755283121,1.1932919297555332e-06,0.0,0.005145437357051928,0.43448275862068964,1.217241379310345,1.0229636048526862,1.0847398030942335,0.0,0.0,0.010438126523598957,0.0001310517753025268,Stage40_calmar,calmar,-13.684597495402036,13.684597495231586,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,24,-0.004232834610490461,0.0,0.1069941224471688,0.15576716538950955
2013-02,2013-01,2013-01-31,2013-01-31,0.005146757722710371,0.005149029033680178,1.4589101184364375,0.0,0.0006489459913735507,1.9468379741206523e-06,3.2447299568673546e-07,0.002551802685843782,0.968336607254037,2.77717384614575e-17,0.029111590060119215,0.006472759451177183,0.006470486632159497,4.8566784720979103e-05,0.07764583958591396,0.07735443887758808,0.08042495314309935,0.004703390738402007,-0.005710359476807647,16.50848162623512,14.084043827668198,3.2163099255394494,0.02414128034408592,2.2728190176861597e-06,-0.0,0.005387889042797641,0.2876712328767123,1.143835616438356,1.0229787234042553,1.003118503118503,0.0,0.0,0.00910057536198419,0.0015073454954408877,Stage40_calmar,calmar,-14.084043827668198,14.084043827668198,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,35,-0.004232526587116802,0.0,0.10585871965591409,0.1557674734128832
2013-03,2013-02,2013-02-28,2013-02-28,0.007406103850020437,0.007412310759562838,1.4697149582814233,0.0,0.0017734027264004293,5.320208179201288e-06,8.867013632002012e-07,0.002458798673139728,0.968858974192101,2.4193951066759504e-11,0.02868222711056535,0.0060899425175876655,0.006083734102773369,4.991140006005642e-05,0.07300480923328043,0.0727053408329201,0.07541360974573466,0.0046598799110166185,-0.005742862570837337,15.666671808577444,13.13171067834538,2.9830530115687206,0.024473185340708657,6.208414814296684e-06,-0.0,0.004174176310055557,0.9387755102040817,1.469387755102041,1.092964824120603,1.0140218878248974,0.0,0.0,0.0070948529182965495,0.0009331618151018488,Stage40_calmar,calmar,-13.131710678345378,13.13171067834538,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,45,-0.004239011969540944,0.0,0.10552681465929134,0.15576098803045907
2013-04,2013-03,2013-03-28,2013-03-28,0.0023905086555545845,0.002392297363287011,1.4732283246103932,0.0,0.0005110593521218042,1.5331780563654126e-06,2.5552967606084825e-07,0.0028598804337798263,0.9674485788935182,0.0,0.029691540672702,0.006578338519624252,0.006576548294200204,5.781955394639889e-05,0.07891857953040245,0.07857166220672405,0.08174087232273239,0.004669241552239239,-0.00570811271060212,16.901798428602454,14.320122335865712,2.996065255298985,0.02634074120742973,1.7902254240477614e-06,0.0,0.006418152812561413,0.8445945945945946,1.4222972972972974,1.0037067545304779,1.0016869095816465,0.0,0.0,0.006897592094892537,0.0037884091060377914,Stage40_calmar,calmar,-14.320122336123625,14.320122335865712,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,29,-0.004230462272807483,0.0,0.10365925879257028,0.15576953772719251
2013-05,2013-04,2013-04-30,2013-04-30,-0.006800230632688347,-0.006798259292998775,1.4632100322284336,-0.006800230632688309,0.0005978902496308512,1.7936707488925534e-06,1.776689406805996e-07,0.002158555363596579,0.9693643064196584,1.1003812710059415e-10,0.028477138106706917,0.0058928658687121,0.005890893022026845,5.488916758532767e-05,0.07069071626432213,0.07036138125881017,0.07289583565214063,0.0045971031011136365,-0.00570002147484161,15.377230988619221,12.788694915253144,2.7544090510103354,0.02566456722845589,1.972846685255581e-06,-0.0,0.007229069293112601,0.9463087248322147,1.4731543624161074,1.5683656957928802,1.0418882978723405,0.0,0.0,0.006607455872767896,0.003963177600161021,Stage40_calmar,calmar,-12.788694915253144,12.788694915253144,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,39,-0.004232730078992842,0.0,0.10433543277154411,0.15576726992100717
2013-06,2013-05,2013-05-31,2013-05-31,-0.00733190999191466,-0.007266330398600269,1.4524819079728681,-0.014082281945679842,0.01987131437890932,5.961394313672796e-05,5.9656501776634025e-06,0.010160219317071307,0.9485601966441207,0.0,0.04127958403880797,0.005748360349111103,0.00568277925574098,6.129360703544827e-05,0.06819335106889177,0.06782558942667907,0.07017864173046023,0.005842142908250615,-0.006162418172309669,11.672660552788795,11.388166101061158,2.514454721959786,0.027120532524738138,6.558109337012268e-05,-0.0,0.004778376283326997,1.12,1.56,1.5894276629570747,1.050786369593709,0.0,0.0,0.006385386691944033,0.0038665697072882833,Stage40_calmar,calmar,-11.388166101329666,11.388166101061158,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,54,-0.005152777245883884,0.0,0.10287946747526186,0.1548472227541161
2013-07,2013-06,2013-06-28,2013-06-28,0.009620837908553321,0.009660812518485752,1.4664560009745815,-0.0045969273891083295,0.01142131712355192,3.4263951370655765e-05,5.710658561775943e-06,4.278582652771067e-10,0.9443073232686195,1.7597314475198237e-11,0.05569267628592479,0.004627414215473739,0.0045874381050265926,7.746030799894078e-05,0.05504925726031911,0.05458449541232547,0.05610170839313364,0.007180374067588684,-0.01145566145091148,7.666628053377416,4.8972910585333205,1.805598689883783,0.03048809105187285,3.9976110447146896e-05,-0.0,0.006567804166017109,1.6490066225165563,1.8245033112582782,1.862676056338028,1.02490297542044,0.0,0.0,0.005388030512953773,0.003596505651390555,Stage40_calmar,calmar,-4.897291057533088,4.8972910585333205,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,20,-0.007438364517690076,0.0,0.09951190894812716,0.15256163548230992
2013-08,2013-07,2013-07-31,2013-07-31,0.002132005182102273,0.002149721399148423,1.4695824927679844,-0.002474722880021374,0.005061776361547374,1.5185329084642123e-05,2.5308879615078357e-06,0.0,0.9443073206446717,0.0,0.05569267935532832,0.004662750034123998,0.004645030817417653,6.97331879334737e-05,0.05574036980901184,0.055321970681410995,0.05688084454622224,0.007139460205271758,-0.011455661109046833,7.80736473155958,4.965304403191707,1.926901268874476,0.028927465412678044,1.7719216706345222e-05,-0.0,0.003776892993455738,0.9342105263157895,1.4671052631578947,1.6942307692307692,1.0401785714285714,0.0,0.0,0.005106226053916678,0.004858983758334127,Stage40_calmar,calmar,-4.965304403441092,4.965304403191707,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,25,-0.007438365023490502,0.0,0.10107253458732196,0.1525616349765095
2013-09,2013-08,2013-08-30,2013-08-30,0.0007257894108502612,0.0007297734015713018,1.4706491001796065,-0.0017507295968320902,0.0011382830631544855,3.4148491894634565e-06,5.69141531577208e-07,0.0,0.9443073246462027,0.0,0.05569267535379724,0.0046939112730418776,0.004689924280783434,7.165318349328803e-05,0.05627909136940121,0.05584917226844148,0.05743818070611422,0.0070992371927771645,-0.011455661529293781,7.927484297420027,5.013955812087891,1.9192816399519137,0.029322997833090947,3.986992258443546e-06,0.0,0.0034183715044008196,0.43137254901960786,1.215686274509804,1.670196671709531,1.171383647798742,0.0,0.0,0.005946263048938698,0.005151458133084196,Stage40_calmar,calmar,-5.013955812111986,5.013955812087891,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,16,-0.007438364304383358,0.0,0.10067700216690906,0.15256163569561665
2013-10,2013-09,2013-09-30,2013-09-30,-0.0019101873619259283,-0.0018975663206646939,1.4678398848546157,-0.0036575727372079037,0.0036060117893641046,1.0818035368092314e-05,1.8030058931421773e-06,3.0797051500188127e-12,0.944307315335457,3.779946817635411e-12,0.05569268465768329,0.004913896793030843,0.004901272751294598,6.358513836926118e-05,0.05881527301553517,0.0584337621853196,0.06017475970955261,0.007059687699084533,-0.01145566055274927,8.331143744950936,5.252840674919539,2.1292256236451395,0.027622846711212335,1.262404173624571e-05,0.0,0.0024091496621903067,1.577922077922078,1.7889610389610389,1.6385991058122205,1.0524844720496895,0.0,0.0,0.005728139452779883,0.0043800111864878205,Stage40_calmar,calmar,-5.252840674919468,5.252840674919539,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,17,-0.007438365976758756,0.0,0.10237715328878767,0.15256163402324124
2013-11,2013-10,2013-10-31,2013-10-31,-0.005313975745774143,-0.005300632259849801,1.4600398193078183,-0.00895211223016823,0.0038124245498119425,1.1437273649435828e-05,1.906212274905956e-06,0.0,0.9443073251779884,4.547675638410335e-11,0.05569267477653478,0.005165294982996991,0.005151948496680898,6.0239636623205375e-05,0.06182338196017077,0.06146194414043154,0.06339002753720893,0.007054524703046028,-0.011455661595188849,8.763649510430724,5.533510833091603,2.299434081695553,0.026886346711267124,1.3346486316092886e-05,-0.0,0.0009913879979067165,1.1419354838709677,1.5709677419354837,1.4322344322344323,1.01316595223515,0.0,0.0,0.005615565583342384,0.0032975537154297497,Stage40_calmar,calmar,-5.533510833079745,5.533510833091603,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,21,-0.007152483001719534,0.0,0.10311365328873288,0.15284751699828047
2013-12,2013-11,2013-11-29,2013-11-29,0.0076903126306386025,0.007695333191740763,1.4712679819714767,-0.001330644141284032,0.001434446035096601,4.3033381052898034e-06,7.172229968705207e-07,6.14027562586105e-12,0.9443073221375085,7.63378719430828e-12,0.05569267784871754,0.004630337823480036,0.004625314261219925,5.4286111286324945e-05,0.0555037711346391,0.05517805446692116,0.056728753200376215,0.007272562962636732,-0.01145566126840869,7.631940956687945,4.9520278115081195,2.1746406522145167,0.025523192109058367,5.02356226011087e-06,0.0,0.00027010396959389074,1.0192307692307692,1.5096153846153846,1.339350180505415,1.0178463399879008,0.0,0.0,0.004492489814910174,0.000958709365769667,Stage40_calmar,calmar,-4.9520278115081195,4.9520278115081195,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,24,-0.007413342265174161,0.0,0.10447680789094163,0.15258665773482585
2014-01,2013-12,2013-12-31,2013-12-31,0.004368285997943789,0.004372512062560959,1.4776949012963456,0.0,0.0012074470343389392,3.6223411030168176e-06,6.037235141543671e-07,0.0,0.9443073216203964,2.3519956629254653e-12,0.055692678377251545,0.0044742689219346935,0.0044700398558848685,5.294283161844514e-05,0.05364047827061842,0.053322821280907755,0.05477009239687695,0.007233357535631498,-0.01145566121203867,7.415709510609089,4.781050293222661,2.128131380314846,0.025205435513423323,4.2290660498253835e-06,0.0,0.0015923139688700952,1.267515923566879,1.6337579617834395,1.5167140825035563,1.0062724014336917,0.0,0.0,0.0034565433702975355,0.0001669795531398471,Stage40_calmar,calmar,-4.781050293220958,4.781050293222661,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,22,-0.007413342355215136,0.0,0.10479456448657667,0.15258665764478488
2014-02,2014-01,2014-01-31,2014-01-31,0.009170156336863473,0.009175379861337532,1.4912455945594194,0.0,0.001492435564016288,4.477306692048864e-06,7.462177820081114e-07,6.464278742498563e-12,0.944307321371346,0.0,0.055692678622189774,0.004449889270254716,0.004444662744621464,4.885713091560448e-05,0.053335952935457565,0.05304281014996394,0.05447478637683499,0.007194779376855428,-0.011455661186306143,7.4131464137776995,4.75527213059976,2.2027512477386466,0.02421333456976246,5.22652563325154e-06,-0.0,0.0018151769790666218,1.0696202531645569,1.5348101265822784,1.2859145059565522,1.0415929203539822,0.0,0.0,0.005055745548756714,0.0003618256611042677,Stage40_calmar,calmar,-4.755272130599779,4.75527213059976,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,22,-0.007413342397800238,0.0,0.10578666543023754,0.15258665760219978
2014-03,2014-02,2014-02-28,2014-02-28,0.00014554758774939665,0.00015567244070797286,1.4914626417584496,0.0,0.0028928151331433054,8.678445399429916e-06,1.4464075591463087e-06,0.0,0.9443073261156038,8.346873124980625e-12,0.05569267387604939,0.005012054837565179,0.005001926984023932,4.7887550953043324e-05,0.060023123808287185,0.059735798502568924,0.061556044795858064,0.00715681149433352,-0.01145566168545642,8.386852700509314,5.373416786042728,2.5038981384201593,0.02397187125437895,1.0127853541247167e-05,-0.0,0.000561933030601248,1.150943396226415,1.5754716981132075,1.113762102351314,1.0224620770128354,0.0,0.0,0.005600253027740525,0.0019104039030121056,Stage40_calmar,calmar,-5.373416785064949,5.373416786042728,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,22,-0.00741334158274759,0.0,0.10602812874562105,0.1525866584172524
2014-04,2014-03,2014-03-31,2014-03-31,0.000828487696883359,0.0008342722241019172,1.4926983002075076,0.0,0.001652722062603329,4.958166187809987e-06,8.263610307482504e-07,1.106794500395324e-12,0.9443073252437525,1.1932536079588827e-11,0.055692674743208194,0.005066530928779425,0.005060743400509708,4.6313650969995114e-05,0.0607289208061165,0.06045103890029652,0.06231558415778592,0.007119438935857852,-0.011455661594846789,8.53001498478321,5.439719359885591,2.5760271222188504,0.023574643404300762,5.787528269717471e-06,-0.0,-2.9787677045915806e-05,1.01875,1.509375,1.200068166325835,1.0331412103746398,0.0,0.0,0.0057839324088242525,0.0032287805651198234,Stage40_calmar,calmar,-5.439719359854311,5.439719359885591,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,16,-0.007413341731767653,0.0,0.10642535659569924,0.15258665826823234
