month,asset_vol_signal_month,gvz_signal_date,ovx_signal_date,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,net_expected_monthly_return,expected_monthly_variance,expected_annual_return,expected_annual_log_growth,expected_cagr,historical_downside_deviation,historical_max_drawdown,causal_sortino_objective,causal_calmar_objective,expected_sharpe,expected_annual_volatility,estimated_transaction_cost,eps_mu_adjustment_KODEX200,valuation_mu_adjustment_KODEX200,credit_stress_confirmation_multiplier,credit_equity_variance_multiplier,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,gvz_mu_adjustment_GLD,ovx_mu_adjustment_USO,expected_mu_GLD,expected_mu_USO,policy,objective_mode,objective_value,optimized_ratio,solver_success,primary_solver_message,used_objective_restart,objective_restart_attempts,used_fallback,solver_status,solver_message,solver_iterations,historical_cdar,sum_error,volatility_slack,cdar_slack
2011-07,2011-06,2011-06-30,2011-06-30,0.005664568563125365,0.00566458419918831,1.3245716461201698,0.0,4.467446555778652e-06,1.3402339667335957e-08,2.2337232778620042e-09,0.011584793811301371,0.9543738793437886,0.017722332862540532,0.016318993982369356,0.006692253248286842,0.006692235610747028,5.9483430200287414e-05,0.08030682732896434,0.0799499267477626,0.08323282532643009,0.00500073036826535,-0.008295168606539338,16.059019666125515,10.033891928467261,3.0058260448702963,0.026717057517688002,1.7637539813795448e-08,-0.0,-0.00013793382644680156,0.7480314960629921,1.374015748031496,1.0096525096525097,1.222488038277512,0.0,0.0,0.01629651517791447,0.0009624104565310205,Stage40_sortino,sortino,-16.059019666125515,16.059019666125515,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,10,-0.00547853464860913,1.1102230246251565e-16,0.103282942482312,0.15452146535139089
2011-08,2011-07,2011-07-29,2011-07-29,0.01313263520438535,0.013132815278156665,1.3419667623507383,0.0,5.160811147877139e-05,1.5482433443631417e-07,2.5249436878213917e-08,0.011655731015785537,0.9527996410497306,0.018944702822512476,0.0165999251119714,0.00698857461216951,0.006988392893975528,6.472246910766024e-05,0.08386071472770633,0.08347237991306036,0.08705519031936829,0.004967861942086725,-0.008201970370698253,16.880645175997195,10.61393621103231,3.0091261721657,0.02786879310791773,1.8171819398280605e-07,-0.0,0.00014423463985204554,0.5234375,1.26171875,1.3061480552070264,1.3807511737089202,0.0,0.0,0.01745766580045164,-0.00043869225942665244,Stage40_sortino,sortino,-16.880645175997195,16.880645175997195,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,15,-0.005410875854601348,0.0,0.10213120689208227,0.15458912414539866
2011-09,2011-08,2011-08-31,2011-08-31,-0.0030306709874850543,-0.003017685388073181,1.3378997026179127,-0.0030306709874849957,0.004328532616936492,1.2985597850809476e-05,1.5610636854360149e-12,0.014258398274343666,0.9495990476714607,0.02128018847367838,0.014862365580517043,0.006905485094798642,0.006892496075210769,7.839583587815181e-05,0.08270995290252922,0.08223957788726032,0.08571589219293001,0.004960195851149638,-0.008870387121327927,16.67473530976792,9.663151226718732,2.6966255991866324,0.0306716486439484,1.2989019587873252e-05,-0.0,0.006787715311878481,1.5271317829457365,1.7635658914728682,1.802439024390244,1.7017463235294117,0.0,0.0,0.018911709130892355,-0.003049497190121453,Stage40_sortino,sortino,-16.674735309767925,16.67473530976792,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,17,-0.005665279620761259,1.1102230246251565e-16,0.0993283513560516,0.15433472037923873
2011-10,2011-09,2011-09-30,2011-09-30,0.006725969535621148,0.006742582054519858,1.3468983752594375,0.0,0.00526956526580635,1.5808695797419052e-05,8.038231012912214e-07,0.01179957122859601,0.9505429373407738,0.026861894652489407,0.01079559677814083,0.006242440339551739,0.006225827817671652,0.0001077653329109688,0.07470993381205983,0.07406334181459401,0.07687501455346712,0.005137266760130487,-0.008480914193120581,14.54273980706468,9.064472626762976,2.077534244930957,0.03596086754976339,1.661252188008726e-05,-0.0,0.007948722951305606,1.523076923076923,1.7615384615384615,1.8543400713436387,1.8706041478809738,0.0,0.0,0.019878043886586413,-0.005674862960365282,Stage40_sortino,sortino,-14.542739807064677,14.54273980706468,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,9,-0.005721124192887188,0.0,0.09403913245023662,0.1542788758071128
2011-11,2011-10,2011-10-31,2011-10-31,0.009725834947005546,0.009731713292899524,1.3599980865476007,0.0,0.0017890909563231102,5.367272868969331e-06,5.110730250076321e-07,0.011403801011404154,0.9503850384750273,0.02657183164262624,0.01163932887094236,0.006641743739706028,0.006635865012274188,8.531223702029629e-05,0.07963038014729026,0.07911850672516849,0.08233257815994093,0.005086673352453911,-0.00830270052238713,15.654706844675804,9.916361301716478,2.4887570368856786,0.03199604419679963,5.878727431839274e-06,-0.0,0.0027442567445509504,1.3358778625954197,1.66793893129771,1.70707656612529,1.6597345132743362,0.0,0.0,0.01902878610449373,-0.003527177999894576,Stage40_sortino,sortino,-15.6547068446758,15.654706844675804,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,21,-0.0056216988757339225,0.0,0.09800395580320037,0.1543783011242661
2011-12,2011-11,2011-11-30,2011-11-30,0.0013532163870260243,0.0013585551648119616,1.361838458244641,0.0,0.0015575763515556793,4.672729054667038e-06,6.660487312704095e-07,0.01147171511583837,0.9489054177554895,0.026260333684248467,0.013362533444423655,0.007362724329632245,0.007357384927910153,7.864452169544338e-05,0.08828861913492184,0.08781675200474917,0.09178803572726475,0.005036654946320691,-0.008121317907146652,17.52921732298085,11.302110910655584,2.8739543374023886,0.03072025814255669,5.339401722092067e-06,-0.0,0.005712833355647859,1.0681818181818181,1.5340909090909092,1.5973952434881087,1.576020851433536,0.0,0.0,0.019122010994122633,0.0020128304216634487,Stage40_sortino,sortino,-17.52921732298085,17.52921732298085,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,26,-0.005463461596864061,0.0,0.09927974185744332,0.15453653840313594
2012-01,2011-12,2011-12-30,2011-12-30,0.005783561808297067,0.0057905272529571224,1.369714735140815,0.0,0.0022348055816440527,6.704416744932158e-06,2.6102791512269337e-07,0.01098544232392709,0.9516900225356881,0.021919878096397005,0.015404657043987873,0.006955794739074525,0.0069488280783772715,6.502245636595754e-05,0.08338593694052726,0.08299580220233152,0.08653724747514067,0.004950657223381528,-0.008018344885409201,16.843407486727752,10.792407748962074,2.9851798671906775,0.02793330407222695,6.9666606972532e-06,0.0,0.006535252092134374,1.2330827067669172,1.6165413533834587,1.5038716814159292,1.5034129692832765,0.0,0.0,0.01571973213245912,0.003966618156230253,Stage40_sortino,sortino,-16.843407486727752,16.843407486727752,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,18,-0.005382734110134267,0.0,0.10206669592777305,0.15461726588986574
2012-02,2012-01,2012-01-31,2012-01-31,0.003011186220060741,0.0030361437642629297,1.3738392012766854,0.0,0.0077805224074285854,2.3341567222285755e-05,1.6159769799031647e-06,0.009284219385657204,0.9561565040274561,0.01794504874466161,0.016614227842225146,0.007428254432021578,0.007403296886806534,5.384881078495205e-05,0.0888395626416784,0.0885164697769687,0.09255224655412829,0.0048741653247754094,-0.007720608831280673,18.226620707776654,11.987687574475391,3.4948434823369787,0.025420183504833806,2.4957545215044002e-05,-0.0,0.002304680560719965,0.9626865671641791,1.4813432835820897,1.3685064935064934,1.2663590604026846,0.0,0.0,0.012992997050485434,0.005642108899518267,Stage40_sortino,sortino,-18.226620707776654,18.226620707776654,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,11,-0.005296687869904908,0.0,0.1045798164951662,0.15470331213009508
2012-03,2012-02,2012-02-29,2012-02-29,-0.0004311025192036744,-0.0004189082084537659,1.3732469357360342,-0.00043110251920364107,0.0037533963032222706,1.1260188909666812e-05,9.341218402416969e-07,0.007774564258115753,0.9588547502380742,0.015989530957259315,0.017381154546550745,0.007792677071374447,0.007780482757590741,5.061425337777434e-05,0.09336579309108889,0.09306210757082224,0.09752989806722087,0.0048238888486635155,-0.00739930006336309,19.354880682409668,13.18096268998883,3.7884429376893918,0.024644898874478915,1.2194313783705883e-05,-0.0,-4.736224566829339e-05,0.43703703703703706,1.2185185185185186,1.507415254237288,1.2809405940594059,0.0,0.0,0.012204147777787649,0.006347014004853924,Stage40_sortino,sortino,-19.354880682409668,19.354880682409668,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,9,-0.004987409397674822,0.0,0.10535510112552109,0.1550125906023252
2012-04,2012-03,2012-03-30,2012-03-30,0.007314645777815302,0.007314652038276291,1.3832917506364135,0.0,1.9972139513073014e-06,5.991641853921905e-09,2.688191352660102e-10,0.007759716198618771,0.9598737528092668,0.015749841585903406,0.01661668940621087,0.0074020685062219016,0.0074020593364460706,6.127592859238701e-05,0.08882471203735284,0.08845705646579853,0.0924873363358187,0.004791612282114965,-0.007506274345768227,18.537541605546306,12.32133706756399,3.2756556030649024,0.02711662115951477,9.169775831147936e-09,0.0,0.0006181948604560173,0.8455882352941176,1.4227941176470589,1.0745341614906831,1.0948136142625609,0.0,0.0,0.011568123623701227,0.005700112578466328,Stage40_sortino,sortino,-18.53754160554631,18.537541605546306,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,8,-0.005063919458157998,1.1102230246251565e-16,0.10288337884048523,0.154936080541842
2012-05,2012-04,2012-04-30,2012-04-30,0.004762365461380597,0.004762556896960205,1.389879491492657,0.0,5.469587988819443e-05,1.640876396645833e-07,2.7347939944036284e-08,0.007730694545748316,0.9599005672972916,0.015585067779184957,0.01678367037777523,0.007602268994375968,0.007602075716719463,4.802111016300388e-05,0.09122490860063356,0.09093678193965553,0.09519976666498539,0.0047578239456815274,-0.007488744587603291,19.173662086306177,12.71237996587266,3.8002022951156804,0.02400527696061944,1.932776565050536e-07,-0.0,0.002995287288542281,0.2846715328467153,1.1423357664233578,1.06947261663286,1.0043859649122806,0.0,0.0,0.01097889085850235,0.005470880743146513,Stage40_sortino,sortino,-19.173662086306173,19.173662086306177,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,23,-0.005052487160908031,0.0,0.10599472303938057,0.15494751283909197
2012-06,2012-05,2012-05-31,2012-05-31,0.0001741702234211006,0.00017853574697100736,1.3901215671142186,0.0,0.0014299176167229793,4.289752850168938e-06,7.577069973782515e-08,0.007573520239540336,0.9627909992124964,0.01477141097164848,0.014864069576314656,0.006910565487688907,0.006906199958115171,4.7844588200352437e-05,0.08287439949738205,0.08258733196817994,0.08609351998215614,0.00472870656239259,-0.007743138218114787,17.525807195667895,11.118685674594252,3.4587037203745474,0.023961115550078824,4.365529573735269e-06,0.0,0.007540228863782164,0.391304347826087,1.1956521739130435,1.5441468253968254,1.436128526645768,0.0,0.0,0.010577346605283195,0.001035335056048391,Stage40_sortino,sortino,-17.5258071956679,17.525807195667895,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,8,-0.005253212169375757,0.0,0.10603888444992118,0.15474678783062423
2012-07,2012-06,2012-06-29,2012-06-29,0.02070521789076957,0.020706832025117906,1.4189043370559766,0.0,0.0004612772543021791,1.3838317629065372e-06,2.3030258542940541e-07,0.0076624421430511284,0.9640488920567339,0.013896729128194302,0.014391936672020647,0.006567303123559766,0.006565686758329791,5.8280409767579654e-05,0.0787882410999575,0.078438558641352,0.08159689833775549,0.004699738787793869,-0.007875872229880176,16.764387268625608,10.360363392918693,2.979267396091932,0.02644550845060378,1.6163652299749833e-06,0.0,0.007705455461826361,0.6834532374100719,1.341726618705036,1.2886297376093294,1.4414032382420972,0.0,0.0,0.009219923170884914,-0.0014127701450878413,Stage40_sortino,sortino,-16.764387268625608,16.764387268625608,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,8,-0.005330157071993968,0.0,0.10355449154939622,0.15466984292800603
2012-08,2012-07,2012-07-31,2012-07-31,0.00857982195641031,0.008579830481867081,1.4310782836410954,0.0,2.8358535446447626e-06,8.507560633934289e-09,1.789613745823565e-11,0.007545916893813765,0.9636010455978952,0.013839454639504199,0.015013582868786842,0.007006193225334373,0.007006181597329534,7.479771784568892e-05,0.08407417916795441,0.08362539286088028,0.0872215365647221,0.004663584390930062,-0.007774781824876009,18.027802677156537,11.218518863854175,2.806259568958162,0.029959516253575708,1.162800483860656e-08,-0.0,0.007891200641996055,1.3071428571428572,1.6535714285714285,1.2957142857142858,1.417298937784522,0.0,0.0,0.009221360333691617,-0.0004474030443814115,Stage40_sortino,sortino,-18.027802677156537,18.027802677156537,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,8,-0.005268846972548938,0.0,0.1000404837464243,0.15473115302745105
2012-09,2012-08,2012-08-31,2012-08-31,0.0017832937028111266,0.001783834134328709,1.4336303165325421,0.0,0.00015447241037625263,4.6341723112875787e-07,7.701428645348185e-08,0.007708396485887463,0.9616980092007741,0.0145249401008442,0.016068654212494312,0.007720093259971939,0.00771955095475069,6.746399721679495e-05,0.09263461145700828,0.0922298274737075,0.09661682579571693,0.004630215586430706,-0.007637742525936297,20.006543913091857,12.649919196362651,3.2557168448524583,0.028452907876024544,5.423052212481048e-07,-0.0,0.0073339371135829196,0.40425531914893614,1.202127659574468,1.1607642124883504,1.2296793437733036,0.0,0.0,0.010810246093222512,0.0015932950152303027,Stage40_sortino,sortino,-20.00654391309186,20.006543913091857,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,12,-0.005153772546056923,0.0,0.10154709212397546,0.15484622745394308
2012-10,2012-09,2012-09-28,2012-09-28,0.0018283200020432397,0.0018284769859356945,1.4362514515157943,0.0,4.485254070136797e-05,1.345576221041039e-07,2.2426270350678345e-08,0.008010726461802519,0.9621430978655896,0.014853580158405504,0.014992595514202246,0.00752336565354546,0.007523206976749501,6.142881456213857e-05,0.09027848372099401,0.08990991083362118,0.0940757148961758,0.004607223752311695,-0.007821616119686015,19.594985738579847,12.027656875079714,3.325121859185756,0.027150428629133333,1.5867679595842142e-07,-0.0,0.005044414273340874,1.028169014084507,1.5140845070422535,1.0737179487179487,1.3003676470588235,0.0,0.0,0.012603416008096698,0.0011636333614739067,Stage40_sortino,sortino,-19.594985738579847,19.594985738579847,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,15,-0.005256448809340758,0.0,0.10284957137086667,0.15474355119065925
2012-11,2012-10,2012-10-31,2012-10-31,-0.0002779238741222473,-0.0002708024728533545,1.4358522829481752,-0.0002779238741222878,0.0020904739489365364,6.271421846809609e-06,8.499794220831574e-07,0.007992596651790808,0.9624125228036489,0.014812718080423996,0.01478216246413639,0.006597114514049446,0.006589993108451953,5.0013239603493395e-05,0.07907991730142344,0.07877983786380248,0.08196608788100183,0.004579114822169274,-0.00784637490351292,17.26969520802729,10.446363943724457,3.227996759148852,0.02449814024047378,7.121405597492835e-06,-0.0,0.007730240270275979,1.1608391608391608,1.5804195804195804,1.0085354896675651,1.280955829109341,0.0,0.0,0.012505760442429528,0.0006121570679348387,Stage40_sortino,sortino,-17.26969520802729,17.26969520802729,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,9,-0.0052768196554502655,0.0,0.10550185975952622,0.15472318034454974
2012-12,2012-11,2012-11-30,2012-11-30,8.107950939920977e-05,8.136387029272633e-05,1.4359687011468465,-0.0001968668986543909,8.124596957616564e-05,2.437379087284969e-07,4.062298478805116e-08,0.008177092930082301,0.962592032741527,0.01428403118979167,0.014946843138598986,0.006566532889566941,0.006566246572807334,4.3951503041991166e-05,0.07879495887368801,0.07853124985543607,0.08169715751391259,0.0045506840324238875,-0.007899898225218971,17.314970301666598,10.341545572461865,3.431001788017815,0.02296558373967215,2.8631675960687214e-07,-0.0,0.0066232376150419684,1.2013888888888888,1.6006944444444444,1.0030864197530864,1.0552781740370898,0.0,0.0,0.011330155646944584,0.0008375324916293492,Stage40_sortino,sortino,-17.314970301666598,17.314970301666598,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,12,-0.005286438475934421,0.0,0.10703441626032785,0.15471356152406557
2013-01,2012-12,2012-12-31,2012-12-31,0.005937104844057896,0.005937111683823238,1.444494197878341,0.0,2.0224312476174386e-06,6.067293742852316e-09,7.72471599123914e-10,0.008575859639793515,0.9617955081427537,0.014150161538431278,0.015478470679021547,0.006483447375039403,0.006483437565479977,4.506468975301612e-05,0.07780125078575972,0.07753086264724163,0.08061558260144999,0.004521826153616522,-0.007932180068739414,17.205714714072958,10.163105464430217,3.345628871417875,0.023254596901176195,9.809559425933184e-09,0.0,0.005145437357051928,0.43448275862068964,1.217241379310345,1.0229636048526862,1.0847398030942335,0.0,0.0,0.010438126523598957,0.0001310517753025268,Stage40_sortino,sortino,-17.205714714072958,17.205714714072958,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,7,-0.004989087065887126,0.0,0.10674540309882381,0.15501091293411287
2013-02,2013-01,2013-01-31,2013-01-31,0.005339002277600105,0.005339004416180227,1.4522063556907936,0.0,6.47357996259694e-07,1.942073988779082e-09,1.965061338475571e-10,0.008285410295739632,0.9611744257171964,0.014322153296852533,0.01621801069021156,0.0066215618396573035,0.006621554897621725,4.964074190555704e-05,0.0794586587714607,0.07916081432002736,0.08237837001682512,0.004489824315294236,-0.007762805097008552,17.697498430125872,10.611933313715447,3.2556032641142516,0.02440673888225718,6.942035578204613e-09,-0.0,0.005387889042797641,0.2876712328767123,1.143835616438356,1.0229787234042553,1.003118503118503,0.0,0.0,0.00910057536198419,0.0015073454954408877,Stage40_sortino,sortino,-17.697498430125872,17.697498430125872,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,6,-0.004920206501071809,0.0,0.10559326111774282,0.1550797934989282
2013-03,2013-02,2013-02-28,2013-02-28,0.00667992647222947,0.006681053762648213,1.4619069873693125,0.0,0.00032209652459557533,9.66289573786726e-07,1.6100084495653497e-07,0.008229884213223144,0.9630966116859258,0.013363386152411559,0.015310117948439606,0.006219523414625433,0.006218393770361047,5.135419985277347e-05,0.07462072524433255,0.07431260004521592,0.07714346796991756,0.004465373747700584,-0.007922341202583283,16.710969665810847,9.7374584099916,3.0059438177679128,0.02482439119562213,1.1296442643866473e-06,-0.0,0.004174176310055557,0.9387755102040817,1.469387755102041,1.092964824120603,1.0140218878248974,0.0,0.0,0.0070948529182965495,0.0009331618151018488,Stage40_sortino,sortino,-16.710969665810847,16.710969665810847,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,20,-0.0050096702824297245,0.0,0.10517560880437787,0.1549903297175703
2013-04,2013-03,2013-03-28,2013-03-28,0.0017828355482219815,0.0017828428629817605,1.4645133271145885,0.0,2.420154264125285e-06,7.260462792375855e-09,5.4296986681974524e-11,0.00804549228208128,0.9623400119478343,0.013478977027346286,0.016135518742738206,0.00666942913064903,0.006669418522847508,5.9105536264033685e-05,0.0800330222741701,0.07967838905658589,0.08293872671726983,0.004433993168714722,-0.007769754411452889,18.049874961212268,10.674562196588253,3.0051386446810935,0.026632056532840346,1.0607801521329363e-08,0.0,0.006418152812561413,0.8445945945945946,1.4222972972972974,1.0037067545304779,1.0016869095816465,0.0,0.0,0.006897592094892537,0.0037884091060377914,Stage40_sortino,sortino,-18.049874961212268,18.049874961212268,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,7,-0.004940614712425869,0.0,0.10336794346715966,0.15505938528757413
2013-05,2013-04,2013-04-30,2013-04-30,-0.007370398259048918,-0.007367956973607285,1.4537192806380692,-0.007370398259048949,0.0006975715447125495,2.0927146341376486e-06,3.48570807494869e-07,0.00775932826370691,0.9638935775895673,0.012357867385985783,0.01598922676074005,0.005981185709826224,0.005978741981011868,5.6755894924462174e-05,0.07174490377214242,0.07140436840259565,0.0740154359782261,0.0044066719753999345,-0.007791095711202511,16.28097216508408,9.500003429787444,2.7491279066062826,0.02609733203018167,2.4437288143555367e-06,-0.0,0.007229069293112601,0.9463087248322147,1.4731543624161074,1.5683656957928802,1.0418882978723405,0.0,0.0,0.006607455872767896,0.003963177600161021,Stage40_sortino,sortino,-16.28097216508408,16.28097216508408,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,11,-0.00497166275035093,0.0,0.10390266796981834,0.15502833724964907
2013-06,2013-05,2013-05-31,2013-05-31,-0.009694284459348184,-0.009681378166089842,1.4396265124075247,-0.016993231981095258,0.004250998229179399,1.2752994687538198e-05,1.5329857080277881e-07,0.009612563079916623,0.9621982733257118,0.009077395889642514,0.019111767704729003,0.005791622284628591,0.005778715988984148,5.9602338606743064e-05,0.06934459186780978,0.06898697783616933,0.07142225682134151,0.005145721269914416,-0.008021134678688702,13.476165581149544,8.90425852231391,2.5929271980714934,0.026743748115791787,1.2906295644442912e-05,-0.0,0.004778376283326997,1.12,1.56,1.5894276629570747,1.050786369593709,0.0,0.0,0.006385386691944033,0.0038665697072882833,Stage40_sortino,sortino,-13.476165581149544,13.476165581149544,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,9,-0.005386260831281871,0.0,0.10325625188420821,0.15461373916871812
2013-07,2013-06,2013-06-28,2013-06-28,0.006911239982828596,0.006948170444882875,1.4495761167204158,-0.010199436302571807,0.011858175867610643,3.557452760283193e-05,1.3559344514474667e-06,0.0053350318393969465,0.9685663745579991,3.545530288836369e-14,0.026098593602568575,0.004706029510422887,0.004669099047722995,7.513488999225017e-05,0.05602918857267594,0.055578379232722436,0.057151872577948744,0.0059562593851646755,-0.014779551377189226,9.406774445086876,3.866955844556757,1.8659623752262304,0.030026965879139406,3.693046269989151e-05,-0.0,0.006567804166017109,1.6490066225165563,1.8245033112582782,1.862676056338028,1.02490297542044,0.0,0.0,0.005388030512953773,0.003596505651390555,Stage40_sortino,sortino,-9.40677444508688,9.406774445086876,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,8,-0.006124044647321364,0.0,0.0999730341208606,0.15387595535267864
2013-08,2013-07,2013-07-31,2013-07-31,0.0027804236629621073,0.0027882570069000046,1.4536065524566097,-0.007447371393654367,0.00247454921509367,7.423647645281009e-06,4.0969629261632475e-07,0.0038276933903966335,0.9684443668455643,1.154837276234075e-13,0.02772793976392353,0.004682661965872597,0.004674827119958185,6.649770149761471e-05,0.05609792543949822,0.05569893923051254,0.05727933048837887,0.00590539464974569,-0.014547073166230828,9.499437170031308,3.9375158036150886,1.9858793543243314,0.028248405582817885,7.834845914410969e-06,-0.0,0.003776892993455738,0.9342105263157895,1.4671052631578947,1.6942307692307692,1.0401785714285714,0.0,0.0,0.005106226053916678,0.004858983758334127,Stage40_sortino,sortino,-9.499437170031307,9.499437170031308,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,6,-0.006305579067987417,0.0,0.10175159441718212,0.15369442093201258
2013-09,2013-08,2013-08-30,2013-08-30,0.0028150237980593415,0.002815594143922802,1.45769848949479,-0.004653312123301223,0.00019008482233011823,5.702544669903547e-07,9.139646982610583e-11,0.003671837914200624,0.9691844238846548,2.7328086111070444e-13,0.027143738200871355,0.004703707648645114,0.004703134127334281,6.729472684867134e-05,0.05643760952801137,0.05603384116691934,0.05763347468196036,0.0058680389482140514,-0.014601983224301507,9.61779736400493,3.946962121285226,1.9860376172262297,0.02841719061033402,5.735213108328672e-07,0.0,0.0034183715044008196,0.43137254901960786,1.215686274509804,1.670196671709531,1.171383647798742,0.0,0.0,0.005946263048938698,0.005151458133084196,Stage40_sortino,sortino,-9.61779736400493,9.61779736400493,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,11,-0.006460503780723135,0.0,0.10158280938966599,0.15353949621927687
2013-10,2013-09,2013-09-30,2013-09-30,0.0003206245066997524,0.0003245251961544564,1.4581658633539012,-0.004334179582505482,0.001220705855447843,3.6621175663435295e-06,2.3857188836046357e-07,0.0025840107001147794,0.9716054189375986,5.797574759710416e-13,0.025810570361706878,0.004944857920321868,0.004940955727148805,5.989199829156233e-05,0.05929146872578566,0.058932116736036294,0.06070323429852948,0.0058227007887240115,-0.014697377796950017,10.182812216730582,4.130208472366176,2.2116539925802234,0.02680865493639597,3.902193173062276e-06,0.0,0.0024091496621903067,1.577922077922078,1.7889610389610389,1.6385991058122205,1.0524844720496895,0.0,0.0,0.005728139452779883,0.0043800111864878205,Stage40_sortino,sortino,-10.182812216730579,10.182812216730582,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,12,-0.0065582540045162245,0.0,0.10319134506360403,0.15344174599548377
2013-11,2013-10,2013-10-31,2013-10-31,-0.004456843958708607,-0.004452512562021259,1.4516670456350171,-0.008771706779125976,0.0012401119668270758,3.7203359004812273e-06,6.110607868663092e-07,0.001408532326813864,0.973379044461375,3.8668898694629473e-13,0.025212423211424424,0.005231234684300124,0.005226901744533268,5.548650002459688e-05,0.06272282093439922,0.06238990193425164,0.0643772665883755,0.005781428374367402,-0.014712101952029433,10.849018075271458,4.375803457472309,2.430755592869869,0.025803836929711877,4.332939766855716e-06,-0.0,0.0009913879979067165,1.1419354838709677,1.5709677419354837,1.4322344322344323,1.01316595223515,0.0,0.0,0.005615565583342384,0.0032975537154297497,Stage40_sortino,sortino,-10.849018075271458,10.849018075271458,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,14,-0.006330076956609176,0.0,0.10419616307028813,0.15366992304339083
2013-12,2013-11,2013-11-29,2013-11-29,0.006950607095711235,0.006950610570476329,1.4617570129030182,-0.0018820683707950758,9.927900265504224e-07,2.978370079651267e-09,4.963950132941564e-10,0.0014307652809628904,0.9740281111925816,0.0,0.02454112352645554,0.0047570407548867405,0.004757032860100582,4.8074636929745376e-05,0.05708439432120699,0.05679594649962852,0.0584398100102671,0.0059712907047848604,-0.01478341451057652,9.559808279885727,3.9530657797937967,2.3766693633692157,0.024018651984591986,7.894786157720895e-09,0.0,0.00027010396959389074,1.0192307692307692,1.5096153846153846,1.339350180505415,1.0178463399879008,0.0,0.0,0.004492489814910174,0.000958709365769667,Stage40_sortino,sortino,-9.559808279882425,9.559808279885727,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,6,-0.006672495866280448,0.0,0.10598134801540801,0.15332750413371957
2014-01,2013-12,2013-12-31,2013-12-31,0.0034062291831374577,0.0034075342807416637,1.4667360922990242,0.0,0.0003728850299131337,1.1186550897394011e-06,1.8644251446666175e-07,0.0015574961762795567,0.9737236567374267,9.797657612520619e-13,0.024718847085314015,0.004623129427241621,0.004621822818616154,4.754512524238262e-05,0.05546187382339385,0.055176603071939556,0.05672721947067992,0.005939603198549577,-0.014769951232599499,9.33763956436305,3.8407181294867403,2.3219395958010196,0.023886010610995538,1.3066086254660523e-06,0.0,0.0015923139688700952,1.267515923566879,1.6337579617834395,1.5167140825035563,1.0062724014336917,0.0,0.0,0.0034565433702975355,0.0001669795531398471,Stage40_sortino,sortino,-9.33763956436305,9.33763956436305,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,6,-0.006653488423572695,0.0,0.10611398938900446,0.1533465115764273
2014-02,2014-01,2014-01-31,2014-01-31,0.0074730271363199876,0.007475090851068099,1.4776970509185947,0.0,0.0005896327851746843,1.768898355524053e-06,2.9481639258741706e-07,0.0014752493978035792,0.9737087188271807,0.0,0.02481603177501561,0.004589438865509464,0.004587372794461952,4.236118060040743e-05,0.055048473533543425,0.05479430644994098,0.056323313435178074,0.005907300397075233,-0.014756399708246826,9.318719183605172,3.8168736649022175,2.4415781515891934,0.022546267256574624,2.0660710475120277e-06,-0.0,0.0018151769790666218,1.0696202531645569,1.5348101265822784,1.2859145059565522,1.0415929203539822,0.0,0.0,0.005055745548756714,0.0003618256611042677,Stage40_sortino,sortino,-9.31871918360481,9.318719183605172,True,Optimization terminated successfully,False,0,False,0,Optimization terminated successfully,11,-0.006638292190630479,2.220446049250313e-16,0.10745373274342537,0.15336170780936953
