month,return_factor,gross_factor,turnover,trade_cost,fx_cost,avg_vkospi_percentile,max_vkospi_percentile,return,gross_return,nav,drawdown
2012-01,1.0443600449754376,1.0449290727192047,0.17124589438205498,0.000513737683146165,3.145431842530111e-05,0.5764959724473486,0.701828724353256,0.04436004497543755,0.044929072719204655,1.9273855178032826,-0.024754816143629954
2012-02,0.9945184675421391,0.995168077488425,0.20201896498522282,0.0006060568949556685,4.647962507681056e-05,0.3967569640471388,0.5174624226348364,-0.0054815324578608715,-0.004831922511575049,1.9168204915286329,-0.0301006542733111
2012-03,0.9890513798708326,0.9903658963680226,0.42732658251615147,0.0012819797475484545,4.499833575602136e-05,0.1741021712201907,0.3580814717477004,-0.010948620129167419,-0.009634103631977364,1.8958339521110819,-0.040719713773200716
2012-04,1.0039127786651008,1.0047902189479967,0.2777426884612521,0.0008332280653837562,4.226685721780435e-05,0.13971298743978527,0.2296360485268631,0.003912778665100758,0.004790218947996694,1.9032519307514757,-0.03696626233540079
2012-05,0.9846822207379692,0.9861154173267512,0.4607368063057843,0.0013822104189173529,7.273703409815932e-05,0.30143392269001107,0.6408058294042006,-0.015317779262030817,-0.013884582673248769,1.8740983377961906,-0.051717800550835524
2012-06,0.9831270852176083,0.9843330037539664,0.38452749174064893,0.0011535824752219469,7.232050098941956e-05,0.4916064311482642,0.6890738369611609,-0.016872914782391724,-0.015666996246033627,1.8424768362487336,-0.06771808529180023
2012-07,1.0167250642147148,1.017685596120092,0.2970983750759257,0.000891295125227777,5.554412119200519e-05,0.21769188791624144,0.4003783102143758,0.016725064214714758,0.017685596120091907,1.873292379649118,-0.05212561040208841
2012-08,1.0125175955253942,1.0133152859139403,0.24201565389031782,0.0007260469616709535,6.208923050097273e-05,0.27140620106047175,0.4192872117400419,0.01251759552539422,0.013315285913940267,1.896741495958369,-0.040260502184221836
2012-09,1.0077298427577448,1.008189027848892,0.1412660367065237,0.00042379811011957115,3.219101810510151e-05,0.23226676215926195,0.38891196013289037,0.007729842757744798,0.008189027848892083,1.911403009474217,-0.03284186677770884
2012-10,0.9913109564824019,0.9917110968760997,0.12460281111634976,0.0003738084333490493,2.9796325916500728e-05,0.11299569351087442,0.24212034383954154,-0.008689043517598138,-0.008288903123900293,1.8947947455452274,-0.041245545885676305
2012-11,0.998938238552208,0.9991498272687552,0.06537435771340266,0.00019612307314020798,1.5741301920246102e-05,0.07487991658567131,0.1906416019615856,-0.00106176144779202,-0.0008501727312447693,1.8927829255329287,-0.04226351440295373
2012-12,1.0001285146440313,1.0003303189730928,0.05849808251045308,0.00017549424753135926,2.6093823169210427e-05,0.01552663443833258,0.035829307568438,0.00012851464403129675,0.00033031897309276914,1.893026175856832,-0.04214043123943145
2013-01,1.0060901634646566,1.0063625809817496,0.08285990904754688,0.00024857972714264066,2.2775384095937423e-05,0.011855213265605076,0.033185840707964605,0.006090163464656628,0.006362580981749577,1.904555014710674,-0.03630690988949414
2013-02,1.008675066217484,1.0089944840588867,0.10224303240537552,0.0003067290972161266,9.825014939616559e-06,0.013592531395958701,0.03763440860215054,0.008675066217483929,0.008994484058886698,1.92107715557813,-0.027946808519453747
2013-03,1.00419618208651,1.0044897511388011,0.09479606071958614,0.00028438818215875846,7.811930726507529e-06,0.041610256997585394,0.09012199921290831,0.004196182086509959,0.0044897511388011235,1.9291383451251705,-0.023867896330228344
2013-04,0.9912799179194591,0.9919411333669725,0.20814539726742406,0.0006244361918022722,4.181004088471643e-05,0.12118148490231719,0.3617520531873289,-0.00872008208054087,-0.008058866633027462,1.9123161004109601,-0.03237984839567987
2013-05,0.9979819517271123,0.9981766483087617,0.060205398742464264,0.0001806161962273928,1.4614217762112427e-05,0.0125659477502998,0.025875486381322955,-0.0020180482728876514,-0.001823351691238262,1.9084569542073104,-0.0343325525714363
2013-06,0.9701763346508877,0.9707495991771509,0.18265288548398045,0.0005479586564519413,4.216294166111958e-05,0.12700338071267323,0.3881856540084388,-0.029823665349112294,-0.029250400822849132,1.8515397726718454,-0.0631322953620772
2013-07,1.0117516708830738,1.0121905075147228,0.13394399940734608,0.0004018319982220383,3.21940264350221e-05,0.1593352196936213,0.25908221797323133,0.011751670883073828,0.012190507514722837,1.8732984587072063,-0.052122534436191525
2013-08,1.0056330633854413,1.0059969058653684,0.10763889543061196,0.00032291668629183594,3.877548509275892e-05,0.03859001843082323,0.08934642992066491,0.005633063385441339,0.005996905865368385,1.8838508676649537,-0.04678308059103908
2013-09,1.0012739576094711,1.001495378993136,0.06642905010469066,0.000199287150314072,2.1889464868289333e-05,0.0717334948095744,0.09909740503948852,0.0012739576094711325,0.0014953789931360095,1.8862508138129241,-0.04556872264308143
2013-10,1.0043994821672548,1.0046298547580501,0.07146061205371187,0.00021438183616113564,1.51405090996191e-05,0.022115156795952856,0.05939484497571909,0.004399482167254831,0.0046298547580501115,1.8945493406312641,-0.04136971925847943
2013-11,0.996274262362195,0.9967472804291942,0.14889592928338347,0.00044668778785015044,2.7641580374648146e-05,0.018228410535303184,0.05374953823420761,-0.0037257376378050377,-0.003252719570805751,1.8874907468461954,-0.04494132417617769
2013-12,1.0013861608627868,1.0016767005962204,0.08973616751010885,0.00026920850253032654,2.073017801010652e-05,0.027903230601624016,0.06993392070484582,0.001386160862786756,0.0016767005962203818,1.8901071126483457,-0.0436174592180858
2014-01,0.9964593699122143,0.9967139122184329,0.07715581919995251,0.00023146745759985754,2.4004908136218947e-05,0.013580610022442107,0.06415848782260997,-0.003540630087785712,-0.0032860877815671374,1.8834149425361653,-0.04700365601741119
2014-02,1.0117017800992196,1.0120966708296206,0.12039573966685488,0.00036118721900056465,2.9115059873120105e-05,0.062079383480706074,0.2148820326678766,0.011701780099219627,0.012096670829620626,1.905454250029308,-0.03585190236476665
2014-03,0.9982528332312139,0.998602129012015,0.11080689029009097,0.00033242067087027295,1.7163168561856006e-05,0.01684462017391258,0.046532518864534675,-0.001747166768786057,-0.0013978709879850504,1.9021251036842146,-0.03753642988114314
2014-04,0.998826792922511,0.9990657829995948,0.07459277722765274,0.00022377833168295825,1.564806133237571e-05,0.0034194984000152366,0.022727272727272728,-0.0011732070774890246,-0.0009342170004051908,1.8998935170503028,-0.03866559895343191
2014-05,1.0073428195570577,1.007578081347497,0.07295874075326116,0.00021887622225978348,1.4552503275345568e-05,0.0016565190584767284,0.005482844004244782,0.007342819557057734,0.007578081347497045,1.913844092323627,-0.03160669391255477
2014-06,1.0088801867584731,1.0091253100233621,0.07864812791412162,0.00023594438374236487,7.072586514300268e-06,0.005392698381848051,0.011783327470981358,0.00888018675847313,0.009125310023362143,1.9308393852900614,-0.023007180498842983
2014-07,1.0090300528419316,1.0092343350140613,0.06310566662378159,0.00018931699987134477,1.3354208743175153e-05,0.007865402923130172,0.04033379694019471,0.00903005284193159,0.009234335014061346,1.9482749669685133,-0.014184883712559881
2014-08,0.9984730559083199,0.9986554289004097,0.05662057899783379,0.00016986173699350138,1.2917137891781928e-05,0.021953795993096915,0.034213268496005554,-0.0015269440916800825,-0.001344571099590297,1.9453000600187325,-0.015690168279863914
2014-09,1.0028361020092684,1.0031092558998718,0.08763210633432762,0.00026289631900298287,9.177665030743306e-06,0.024134654208797113,0.03756432246998285,0.0028361020092684264,0.0031092558998717656,1.9508171294275816,-0.01289856518837973
2014-10,0.9967625113035685,0.9973349955798579,0.17799463086357548,0.0005339838925907264,4.0051115981944846e-05,0.10715440308642896,0.34079262043047487,-0.0032374886964314786,-0.0026650044201420586,1.944501381022255,-0.0160942949258136
2014-11,1.005970420476244,1.0061214192094363,0.04511497324284858,0.00013534491972854573,1.4823900833074624e-05,0.059316256068856876,0.1105818305546104,0.005970420476244076,0.0061214192094363185,1.9561108718835951,-0.010219964157545336
2014-12,0.9977531745009567,0.9981324020650669,0.12174668394071615,0.0003652400518221485,1.4860295865862156e-05,0.05737083115814347,0.16363636363636364,-0.0022468254990433145,-0.001867597934933074,1.9517158320976913,-0.012443827180520173
2015-01,1.0152917847147955,1.0156545756201403,0.11366154932079768,0.00034098464796239306,1.5846974048343126e-05,0.0656953750580223,0.11057209769153563,0.015291784714795531,0.015654575620140276,1.9815610504265873,0.0
2015-02,0.9996136453988987,0.9998268627342,0.0631980202362479,0.0001895940607087437,2.395447981039607e-05,0.041275915340046744,0.0875,-0.0003863546011012575,-0.00017313726580003852,1.9807954651973918,-0.0003863546011012575
2015-03,1.011033031544577,1.0112920130919931,0.08204085860851149,0.00024612257582553443,1.014830963320086e-05,0.022781332041559556,0.048760330578512395,0.011033031544577021,0.011292013091993125,2.0026496440482697,0.0
2015-04,1.0023384474989057,1.0027784337426695,0.14220141328266167,0.00042660423984798503,1.2134402156389308e-05,0.037737934657146456,0.08183306055646482,0.0023384474989056603,0.002778433742669506,2.007332735099579,0.0
2015-05,0.9996901893285283,0.9998828027018016,0.061362347937813894,0.00018408704381344166,8.402149045896818e-06,0.04656224262316794,0.07330949284785436,-0.000309810671471733,-0.00011719729819836822,2.0067108419970503,-0.00030981067147184405
2015-06,0.9917158826074219,0.9920430030716019,0.1023433747408846,0.00030703012422265383,2.2512110487210598e-05,0.10811670541273895,0.18103727714748785,-0.008284117392578061,-0.00795699692839813,1.9900870138089877,-0.00859136155607787
2015-07,0.9977933344967839,0.9981373735321242,0.10754296098251892,0.0003226288829475568,2.2157041793357866e-05,0.11183658010621957,0.18882807469414037,-0.002206665503216132,-0.0018626264678758275,1.985695557447217,-0.010779068798122515
2015-08,0.9983746805148883,0.9989612933477121,0.18496699827543198,0.000554900994826296,3.1956783021162785e-05,0.24644160427831507,0.8130975143403442,-0.001625319485111687,-0.0010387066522878907,1.9824681677661984,-0.012386868852685251
2015-09,1.0069743608486574,1.0074991449572128,0.16194954775235484,0.0004858486432570645,3.520275345019164e-05,0.4931075445590517,0.6799555273189326,0.006974360848657435,0.007499144957212822,1.9962946161391766,-0.005498898497191429
2015-10,1.0042056901145147,1.004438936445954,0.07111578737891691,0.00021334736213675072,1.9035799243586678e-05,0.22281914405303807,0.5028453999367689,0.00420569011451466,0.004438936445954056,2.004690412671932,-0.0013163350457272571
2015-11,0.9923068934725,0.9925059365783921,0.062023648465903615,0.00018607094539771087,1.4492612107624281e-05,0.12214522685238897,0.25852895148669797,-0.007693106527499993,-0.007494063421607855,1.9892681157725887,-0.008999314867494612
2015-12,1.006319994630016,1.0067949367744358,0.14696858235518356,0.00044090574706555065,3.134213089856221e-05,0.1644146255109541,0.3123445273631841,0.00631999463001609,0.006794936774435767,2.0018402795819337,-0.002736195859114887
2016-01,1.0056728862807214,1.0063654298116038,0.2141070592821956,0.0006423211778465868,4.639481977214064e-05,0.413481109230799,0.6890432098765432,0.005672886280721379,0.006365429811603818,2.0131964918401697,0.0
2016-02,1.0116480861960477,1.0120291529424352,0.11535719918087876,0.0003460715975426363,3.0624762145998686e-05,0.3604069885592912,0.6607746695358131,0.011648086196047736,0.012029152942435228,2.036646378106705,0.0
2016-03,0.9981062296362685,0.9983699974901159,0.08006140317446439,0.00024018420952339319,2.395048815066563e-05,0.11262009660855751,0.31403186274509803,-0.0018937703637315062,-0.0016300025098840987,2.0327894375544453,-0.0018937703637315062
2016-04,1.0060796152438036,1.0062895145992212,0.06588168030042013,0.00019764504090126042,1.1017465251061906e-05,0.06704108461203084,0.11204013377926421,0.006079615243803627,0.006289514599221224,2.0451480152064443,0.0
2016-05,1.0010855020622742,1.0012200289877011,0.04036502433650885,0.00012109507300952654,1.327256804624753e-05,0.051417278669749704,0.08262839879154078,0.0010855020622742018,0.0012200289877011272,2.0473680275946067,0.0
2016-06,1.0166783276258518,1.0175121310853066,0.25667921708682423,0.0007700376512604726,5.0187458996254225e-05,0.201470509440927,0.6278791504636554,0.016678327625851752,0.01751213108530658,2.0815147023295233,0.0
2016-07,1.0011713703266616,1.001560581525575,0.1211962541064636,0.00036358876231939086,2.518132596703098e-05,0.10681205449083225,0.1813301521025947,0.0011713703266615916,0.0015605815255750333,2.083952926886342,0.0
2016-08,0.9962952339956438,0.9964922160451899,0.06300087553850044,0.00018900262661550134,8.682396825071118e-06,0.04465387041521583,0.09196084247997627,-0.003704766004356208,-0.0035077839548101064,2.076232368928135,-0.003704766004356208
2016-09,1.0061012629765553,1.0068105316764495,0.22098685256604186,0.0006629605576981256,4.238909245073988e-05,0.10097044058904515,0.27383755150088285,0.006101262976555333,0.006810531676449516,2.0889000086114016,0.0
2016-10,0.9894569914907515,0.9898638505237729,0.12988842967056552,0.00038966528901169655,2.1151795955177383e-05,0.14177477716164327,0.2273792093704246,-0.010543008509248497,-0.010136149476227096,2.066876718045642,-0.010543008509248497
2016-11,0.9823736066671052,0.9833431736410267,0.3024923567052516,0.0009074770701157547,7.654688341403804e-05,0.2068176426833399,0.4650756693830035,-0.01762639333289484,-0.016656826358973253,2.030445136042767,-0.027983566627247214
2016-12,1.0141989026923053,1.014668504173014,0.13690304376942125,0.00041070913130826373,5.158407587364728e-05,0.03882089093750145,0.11989574283231973,0.014198902692305282,0.014668504173013908,2.059275228951503,-0.014181999874465778
