month,asset,feature,feature_name,regime_beta,standardized_regime_beta,regime_intercept,standardized_regime_intercept,feature_mean,feature_std,expected_return,predictive_std,training_observations,last_training_month,used_mean_fallback
2019-09,KODEX200,kospi_eps_revision_z,kospi_eps_revision_z,0.002500984713506617,0.0020615597861359095,0.008791646266476256,0.004889631938113372,-0.08391612300571667,0.8242992350182772,0.0077670220245371294,0.005590895721560419,154,2019-08,False
2019-09,KODEX200,kospi_valuation_gap_z,kospi_valuation_gap_z,0.0011011724872033752,0.0007810060657559612,0.008791646266476256,0.004889631938113372,0.024575382902556366,0.7092495270558985,0.0077670220245371294,0.005590895721560419,154,2019-08,False
2019-09,KODEX200,kospi_credit_widening_z,kospi_credit_widening_z,-0.00405057250821437,-0.005285326632281582,0.008791646266476256,0.004889631938113372,0.10512021878419188,1.3048344700812513,0.0077670220245371294,0.005590895721560419,154,2019-08,False
2019-09,KODEX200,kospi_k_score,kospi_k_score,0.0014267251898758269,0.0006706467335313312,0.008791646266476256,0.004889631938113372,0.15444589429725797,0.470060203808205,0.0077670220245371294,0.005590895721560419,154,2019-08,False
2019-09,KODEX200,kospi_option_direction_score,kospi_option_direction_score,0.0052338959857994504,0.0020770661303329842,0.008791646266476256,0.004889631938113372,-0.33333397537981724,0.39684895075646465,0.0077670220245371294,0.005590895721560419,154,2019-08,False
2019-09,KODEX200,kospi_abnormal_bear_pressure_fast,kospi_abnormal_bear_pressure_fast,0.0004580340507091901,0.0003175634776258577,0.008791646266476256,0.004889631938113372,0.1555068425386456,0.6933184926626373,0.0077670220245371294,0.005590895721560419,154,2019-08,False
2019-09,KODEX200,kospi_abnormal_bear_pressure_slow,kospi_abnormal_bear_pressure_slow,-0.0021356213969831086,-0.0015169610989233392,0.008791646266476256,0.004889631938113372,0.12298582609081186,0.710313682503031,0.0077670220245371294,0.005590895721560419,154,2019-08,False
2019-09,BOND,p_Overheating,Overheating,-0.003998705117985903,-0.00045801379491205486,0.0039895013074055605,0.003913028688576002,0.1040827463903017,0.11454052784536174,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,BOND,p_Slowdown,Slowdown,0.0010908422298194353,0.00026238381692769903,0.0039895013074055605,0.003913028688576002,0.5158939478668371,0.24053324097209808,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,BOND,p_Stagflation,Stagflation,0.007400779639957832,0.0010854250826924788,0.0039895013074055605,0.003913028688576002,0.17049410574503693,0.14666361322692528,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,BOND,bond_carry_5y_monthly_z,bond_carry_5y_monthly_z,0.0011769791964226432,0.0009330514090622787,0.0039895013074055605,0.003913028688576002,-1.235950329594866,0.7927509780106835,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,BOND,bond_roll_down_5y_to_3y_monthly_z,bond_roll_down_5y_to_3y_monthly_z,-2.286630259575202e-05,-1.9762147055239637e-05,0.0039895013074055605,0.003913028688576002,-0.30721035290929327,0.8642475963259115,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,BOND,bond_rate_momentum_5y_monthly_z,bond_rate_momentum_5y_monthly_z,0.00022352007249695668,0.00013141092148827768,0.0039895013074055605,0.003913028688576002,-0.052832929886235704,0.5879155282130955,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,BOND,bond_curve_slope_10y_minus_3y_pctpt_z,bond_curve_slope_10y_minus_3y_pctpt_z,0.0004867060413813018,0.00043618422098772746,0.0039895013074055605,0.003913028688576002,-0.3771496434958424,0.8961964387164986,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,BOND,bond_curve_total_return_proxy_z,bond_curve_total_return_proxy_z,0.0004856689509067286,0.00028691985195245277,0.0039895013074055605,0.003913028688576002,-0.19925488380061235,0.5907724828132053,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,BOND,bond_k_score,bond_k_score,0.0012581207860936528,0.0004511623430764501,0.0039895013074055605,0.003913028688576002,0.5075871602067511,0.35860018216316647,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,BOND,bond_atr_percentile,bond_atr_percentile,-0.0007845732618801683,-0.00021018025877366455,0.0039895013074055605,0.003913028688576002,0.488960551194359,0.2678911823606938,0.003484852172767782,0.0012567279837524823,154,2019-08,False
2019-09,GLD,p_Overheating,Overheating,0.00385135073621949,0.0004323898875933165,0.002566951853443493,0.004539052331221372,0.09378925487670901,0.1122696729557675,0.006844668050769472,0.006928567572607635,122,2019-08,False
2019-09,GLD,p_Slowdown,Slowdown,-0.0020591873309146807,-0.0004963770486453428,0.002566951853443493,0.004539052331221372,0.5583643619742782,0.24105482837486894,0.006844668050769472,0.006928567572607635,122,2019-08,False
2019-09,GLD,p_Stagflation,Stagflation,0.0022958971264553088,0.0002568575549733321,0.002566951853443493,0.004539052331221372,0.13951655536399318,0.11187677009287463,0.006844668050769472,0.006928567572607635,122,2019-08,False
2019-09,GLD,gld_real_yield_support,gld_real_yield_support,0.0026094183940163444,0.00044961924138703125,0.002566951853443493,0.004539052331221372,0.5533429804768015,0.1723063048907959,0.006844668050769472,0.006928567572607635,122,2019-08,False
2019-09,GLD,gld_fx_support,gld_fx_support,-0.001810671337717957,-0.00045042299128492954,0.002566951853443493,0.004539052331221372,0.4961970609212204,0.24876021501097548,0.006844668050769472,0.006928567572607635,122,2019-08,False
