month,signal_month,regime,p_growth_high,p_inflation_high,gross_return,return,turnover,trade_cost,fx_cost,nav,drawdown,w_KODEX200,w_BOND,w_GLD,w_USO
2007-03,2007-02,Slowdown,0.2474950690532749,0.11104874417618633,0.01767937188465824,0.017522956000314453,0.051917740788623004,0.00015575322236586903,6.626619779156462e-07,1.033956276803118,-0.004301017038926602,0.21710721350862455,0.4974424367828801,0.23617003960979693,0.049280310098698335
2007-04,2007-03,Slowdown,0.4155797101449275,0.17477822335642243,0.006028990138852749,0.0058460420343685905,0.058624129507322584,0.00017587238852196776,7.075715962191004e-06,1.0400008286590083,0.0,0.26505748228692794,0.43273578331140666,0.23675620436341255,0.06545053003825285
2007-05,2007-04,Goldilocks,0.515812909663088,0.2586073500967118,0.031935515295884294,0.03179344516154395,0.04149304806031229,0.00012447914418093687,1.7590990159411486e-05,1.0730660379729389,0.0,0.2861864915824077,0.3878347468619917,0.2418338230566428,0.0841449384989577
2007-06,2007-05,Slowdown,0.459628818834595,0.28232146480016235,0.0026174056465065173,0.002502353069060854,0.035921627196985474,0.00010776488159095643,7.287695854707066e-06,1.0757512280663655,0.0,0.26674494390233516,0.39803436790799285,0.24987534044311022,0.08534534774656176
2007-07,2007-06,Slowdown,0.4946575748462541,0.24673136860377953,0.047554825422607305,0.047514407399351054,0.011735372560166088,3.520611768049826e-05,5.211905575748771e-06,1.126864910177063,0.0,0.28128636498607656,0.39583402889423586,0.24182705470782884,0.08105255141185876
2007-08,2007-07,Slowdown,0.43640980324038936,0.2479212625148481,-0.0018949098246057762,-0.00201477719442678,0.039830863385635094,0.00011949259015690529,3.7477966409840693e-07,1.1245945284548384,-0.0020147771944267756,0.2636485957517104,0.41135643189286564,0.24656469699444594,0.07843027536097798
2007-09,2007-08,Slowdown,0.46684653990533703,0.20942744192522436,0.03441057503516929,0.03434991722939745,0.017375290377288743,5.2125871131866234e-05,8.531934639971955e-06,1.1632242574238953,0.0,0.2771805472172615,0.4109359120145572,0.23848230054376257,0.07340124022441878
2007-10,2007-09,Slowdown,0.4582373271889401,0.14297196261682243,0.043447789254907734,0.04333261171307309,0.03290786909561447,9.872360728684341e-05,1.6453934547807247e-05,1.2136298025060728,0.0,0.28201000279943145,0.42696913540634823,0.22917480196713896,0.06184605982708127
2007-11,2007-10,Goldilocks,0.6556990433382349,0.29243610680736426,-0.02584808835072952,-0.0260618925099496,0.06616592009808508,0.00019849776029425527,1.5306398925821862e-05,1.1820003130462882,-0.026061892509949613,0.32292807316266375,0.34502196016713793,0.23457064745373396,0.0974793192164644
2007-12,2007-11,Goldilocks,0.5554456743229074,0.40519009234380315,0.03558691538419797,0.0354876244233455,0.02836884595784852,8.510653787354556e-05,1.418442297892425e-05,1.2239466962239516,0.0,0.2789620597383332,0.3505827085621501,0.25820347911855396,0.11225175258096258
2008-01,2007-12,Stagflation,0.4760467874874655,0.5057750942142966,0.001201839339118783,0.0011295640460606358,0.022004223729108915,6.601267118732675e-05,6.262621870820634e-06,1.2253292224063008,0.0,0.24572381927420722,0.3488708315616857,0.28122016121677557,0.12418518794733159
2008-02,2008-01,Stagflation,0.45175668132021496,0.5326829805996472,0.038546384524448016,0.03844399579955093,0.031918943721678895,9.57568311650367e-05,6.63189373205475e-06,1.2724357738855556,0.0,0.23655980844542246,0.3483794991981899,0.28820668432602214,0.1268540080303655
2008-03,2008-02,Stagflation,0.4434534349890649,0.5658579714784412,-0.006570354997049208,-0.006592765230177978,0.006402923751077039,1.9208771253231117e-05,3.2014618755384915e-06,1.2640469035578483,-0.006592765230177933,0.2308479969166235,0.3431387041182338,0.2942848156778296,0.13172848328731313
2008-04,2008-03,Overheating,0.5605604598753015,0.5714513396841587,0.027535961345979635,0.027275520604506262,0.07707542708815107,0.00023122628126445323,2.9214460208917604e-05,1.298524440920903,0.0,0.23822138013255226,0.40347396718605144,0.29874461519871315,0.0595600374826832
2008-05,2008-04,Overheating,0.5516446066224828,0.6053911900065746,0.019060756517555958,0.019021131600119225,0.012944748976398263,3.883424692919479e-05,7.906705075402254e-07,1.3232238451976306,0.0,0.2531514010452365,0.3963164355866206,0.29538897157926575,0.055143191788877215
2008-06,2008-05,Overheating,0.6600264397308134,0.6418797707625996,0.008636554489435655,0.008586985446966823,0.016056117206290996,4.816835161887299e-05,1.4006908499596127e-06,1.3345863490994223,0.0,0.2597669601744965,0.3697047240753474,0.30796435141317324,0.06256396433698287
2008-07,2008-06,Stagflation,0.4277913444580111,0.6978573323202942,-0.042702674794174104,-0.042744014465092184,0.012227952304247103,3.6683856912741314e-05,4.6558140053423185e-06,1.2775407708886022,-0.04274401446509202,0.23081137215466832,0.3757591427965246,0.33215364429908734,0.061275840749719736
2008-08,2008-07,Stagflation,0.384018759018759,0.7407690930253379,-0.023435731475900414,-0.023666653802688356,0.06922151043858837,0.00020766453131576513,2.3257795472176296e-05,1.247305655745162,-0.06539906047529798,0.2053777028228436,0.46359772703830376,0.3240115027051296,0.007013067433723125
2008-09,2008-08,Stagflation,0.2701201811679738,0.7648713868172788,0.049866531095555645,0.04954361970726582,0.10119334032363682,0.00030358002097091046,1.933136731891491e-05,1.3091016928121222,-0.01909554694943283,0.1313238069959916,0.5753152570756724,0.2914218737682085,0.0019390621601275044
2008-10,2008-09,Stagflation,0.3966277173008423,0.7520596590909091,-0.06005148627537715,-0.06022714975278588,0.0534817593441928,0.0001604452780325784,1.5218199376150349e-05,1.230258229117501,-0.07817262633648381,0.14355391606457296,0.5636747003440088,0.26795054687995046,0.024820836711467877
2008-11,2008-10,Stagflation,0.174616206013077,0.7300791661693918,0.05196003162583348,0.05157321708360043,0.12208117835674068,0.00036624353507022205,2.057100716283046e-05,1.2937066038366638,-0.03063102308093002,0.039356763496450065,0.7298185362033521,0.2308247003001977,3.012061504955153e-17
2008-12,2008-11,Stagflation,0.05284408573882258,0.7171432176582097,0.038915662011831414,0.03862551722110758,0.08338275348420039,0.00025014826045260117,3.999653027123047e-05,1.3436766905422175,0.0,0.036829046305953475,0.7747069804654706,0.18507428028683656,0.0033896929417394184
2009-01,2008-12,Stagflation,0.05634865402420339,0.6539919787854216,0.02203270616879059,0.022010147125017268,0.0067562990775469345,2.0268897232640804e-05,2.2901465406805213e-06,1.3732512121895082,0.0,0.03732850976799357,0.7829991966064677,0.17503940753524047,0.004632886090298337
2009-02,2009-01,Stagflation,0.014776349592165533,0.5833682519729032,0.02806597289350718,0.028023840060709827,0.012073877094424772,3.6221631283274317e-05,5.911201514077133e-06,1.4117349845230829,0.0,0.03660658061906233,0.7828109160940904,0.1768373370175441,0.003745166269303289
2009-03,2009-02,Stagflation,0.039972651359531305,0.5443860068531357,-0.012609666783523253,-0.0127153614141939,0.030198465905898884,9.059539771769665e-05,1.5099232952949459e-05,1.3937842639738105,-0.012715361414193826,0.037394590419996245,0.7871506250656176,0.17215089282890667,0.003303891685479577
2009-04,2009-03,Stagflation,0.027596488533988533,0.5586754275095083,-0.0029055888704905934,-0.003024485998192252,0.03721516613485346,0.00011164549840456039,7.251629297097967e-06,1.389568782982921,-0.01570138997982684,0.06367201006003488,0.7692032700128182,0.167124719927147,3.80995461034015e-18
2009-05,2009-04,Slowdown,0.05235413056036973,0.49837064049346314,0.015357693945474756,0.015245534044006465,0.03378854131691993,0.0001013656239507598,1.0794277517531994e-05,1.410753501170376,-0.0006952320112959542,0.0848425258575193,0.747341258134765,0.16781621600771573,0.0
2009-06,2009-05,Slowdown,0.04441659108544255,0.2246852106227106,-0.005566991832202113,-0.0055982020319144486,0.008917199917809968,2.6751599753429905e-05,4.458599958904991e-06,1.4028558180535937,-0.006289541993952041,0.08587776738607944,0.7414517360843434,0.17267049652957717,0.0
2009-07,2009-06,Slowdown,0.1030053880556776,0.08234336059231648,0.00860865895965352,0.008567027489959762,0.011976667014462435,3.5930001043387304e-05,5.701468650369995e-06,1.414874122411309,0.0,0.08717285578948944,0.7336258320924789,0.17920131211803178,0.0
2009-08,2009-07,Slowdown,0.08909727050838534,0.03375478927203065,0.005590231632554046,0.0055597126479978,0.009100343361041447,2.730103008312434e-05,3.217954473120954e-06,1.4227404159650041,0.0,0.10117909669407445,0.7180831767028499,0.18073769636014234,3.024293324691131e-08
2009-09,2009-08,Slowdown,0.12651946637572686,0.024128097182240727,0.008388018545226148,0.008352094948084038,0.011482136855759105,3.4446410567277314e-05,1.477186574833797e-06,1.4346232790056204,0.0,0.11079174296357346,0.7029048483803113,0.18630340865611517,2.105342742047926e-17
2009-10,2009-09,Slowdown,0.3314023891343479,0.0604072372717242,0.004117324010475127,0.004013021436004147,0.033308301835159954,9.992490550547986e-05,4.37766896550032e-06,1.4403804529768605,0.0,0.14184647090208868,0.6676737726238063,0.19047975647410498,9.273439828197086e-18
