month,policy,model_active,model_fit_cutoff,model_training_months,model_training_rows,cash_return,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,predicted_excess_return_KODEX200,predicted_excess_return_BOND,predicted_excess_return_GLD,predicted_excess_return_USO,realized_excess_return_KODEX200,realized_excess_return_BOND,realized_excess_return_GLD,realized_excess_return_USO,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_excess_return,estimated_transaction_cost,expected_annual_volatility,historical_cdar,risky_weight_sum,cash_weight,budget_slack,volatility_slack,cdar_slack
2011-01,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.0028166666666666665,-0.014910608669419114,-0.0134751717894078,1.8471419206709863,-0.014910608669419068,0.4680107970482694,0.0014040323911448083,3.1404488866504975e-05,0.5520594386760512,0.16207969391529672,0.2858608674086528,0.0,0.10533382075659062,0.00983509594585475,0.07282819872152181,0.03778979103502826,0.006414223684160914,-0.008119295255409864,-0.06477591165501981,-0.023175713284914055,2010-12-31,2010-01-14,2010-12-31,252,0.04757891072255067,1.164877300613497,1.1217391304347826,True,False,0,Optimization terminated successfully,8,-0.0791278929793322,0.08056333135936289,0.0014354383800306884,0.10000000000007508,-0.16000000000002018,1.0000000000000009,0.0,0.0,-7.507883204027621e-14,-2.017830347256222e-14
2011-02,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.0032999999999999995,-0.017471589547056507,-0.017135447916426898,1.814869415197861,-0.032121686181906806,0.10548307051479834,0.000316449211544395,1.9692419085212714e-05,0.5566068418034639,0.0,0.31119669350779106,0.0,0.058219015788245385,-0.0022246892970492187,0.033549536180582124,0.05076318362800536,-0.07073200563779239,0.002335519000837697,0.06084406020713548,0.02105632669203591,2011-01-31,2010-02-12,2011-01-31,252,0.04980199121963972,1.0989583333333333,1.4175531914893618,True,False,0,Optimization terminated successfully,8,-0.04250946410816692,0.04284560723891843,0.0003361431307515115,0.10000000000000007,-0.16000000000000028,0.867803535311255,0.13219646468874502,0.13219646468874502,-6.938893903907228e-17,-2.7755575615628914e-16
2011-03,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.0031999999999999997,0.04564074215475184,0.04571322128857239,1.8977014022214518,0.0,0.022195746512889258,6.658723953866777e-05,5.891894281878918e-06,0.5607310608375813,2.4591397362127803e-16,0.32514779804234645,0.0,0.2221493164215597,-0.008925750515884972,0.01989885589365371,0.001187056940498045,0.0887229050393513,0.005811737978038559,-0.022255932281579204,0.05656103080324346,2011-02-28,2010-03-12,2011-02-28,252,0.04888579730656046,1.0151953690303908,1.5260688216892597,True,False,0,Optimization terminated successfully,4,-0.13096360890485975,0.13103609103878816,7.248213392840938e-05,0.1000000000001111,-0.16000000000002995,0.885878858879928,0.11412114112007199,0.11412114112007199,-1.1109169140155473e-13,-2.99482660892636e-14
2011-04,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.003108333333333333,0.04338085073872262,0.04371534805352338,1.980025303497885,0.0,0.10120992369523449,0.00030362977108570346,3.086754371505748e-05,0.44482480081683284,1.8767866618851437e-17,0.3667439532722441,0.0,0.008984390712590593,-0.010563702647038686,0.026788328648876262,-0.06070309629347126,0.041929993073400444,-0.0009318097668367755,0.05986605561500651,0.021668825409749615,2011-03-31,2010-04-14,2011-03-31,252,0.0466709873820221,1.0469187675070029,1.4012219959266803,True,False,0,Optimization terminated successfully,9,-0.013486437044611417,0.013820937359433707,0.00033450031482228987,0.10000000000000257,-0.10877576315920016,0.811568754089077,0.18843124591092297,0.18843124591092297,-2.5673907444456745e-15,0.05122423684079984
2011-05,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.0031416666666666663,-0.007503063382435212,-0.006652304804832333,1.9651690481469148,-0.007503063382435227,0.22133431668246334,0.0006640029500473901,0.00018675562755548873,0.3762312674690157,3.906123821336169e-17,7.617410813501823e-17,0.0,0.01794684168647754,-0.005058481334528252,-0.029511470699195703,-0.016902301760682602,-0.02603178501719179,0.005470630195461833,-0.011515458873234087,-0.09885118147379464,2011-04-30,2010-05-13,2011-04-29,252,0.04244304992601693,1.3099455040871935,1.1786427145708582,True,False,0,Optimization terminated successfully,7,-0.0059014014171528085,0.00675216299476921,0.0008507615776164008,0.05516369277275476,-0.15999999092291484,0.3762312674690158,0.6237687325309842,0.6237687325309842,0.04483630722724524,9.077085166842025e-09
2011-06,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.0029916666666666668,-0.018880003249897533,-0.017326185188857084,1.9280666501313029,-0.02624140877128822,0.43471466301699235,0.001304143989050977,0.00024967407198947007,0.0,0.0,0.4993481439789401,5.399326818977807e-17,-0.00913996864386227,-0.0029787396654777647,0.020376823990970596,-0.005390072425612663,-0.022572301488238352,-0.001952165627165655,-0.04068875012456369,-0.0957255194680216,2011-05-31,2010-06-14,2011-05-31,252,0.03752963327410404,1.0549668874172184,1.3582600195503423,True,False,0,Optimization terminated successfully,8,-0.008621308179032231,0.010175129240076707,0.0015538210610444763,0.10000000000529224,-0.10442080687071095,0.4993481439789402,0.5006518560210598,0.5006518560210598,-5.292238869358812e-12,0.05557919312928905
2011-07,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.003133333333333333,0.02588061992154881,0.027111830041522445,1.977966210286765,-0.001039932776355168,0.37882007353548697,0.001136460220606461,9.474989936717406e-05,0.5681403483366259,3.0083433912920544e-17,0.2994968226045145,1.4097083775160773e-17,0.1610087072187033,-0.001906739481105397,0.10634798988296179,0.10198156447667975,0.004338559327316959,0.0008720071206052998,0.0718324351944689,0.02302411568170847,2011-06-30,2010-07-14,2011-06-30,252,0.041754206306089656,1.0096525096525097,1.222488038277512,True,False,0,Optimization terminated successfully,8,-0.1220952149448078,0.12332642806478802,0.0012312131199802324,0.10000000000000431,-0.1600000000000014,0.8676371709411403,0.13236282905885965,0.13236282905885965,-4.3021142204224816e-15,-1.3877787807814457e-15
2011-08,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.0032083333333333334,-0.03962190140378572,-0.039493301168450484,1.8995954281227632,-0.04062063006620953,0.03307006329105257,9.92101898731577e-05,2.9390045462084958e-05,0.5499166067622403,0.0,0.25467052142997026,1.3877787807814457e-17,0.10583113665388873,-0.00244545245476512,0.009286292495755102,-0.0016079956379380705,-0.14008776000117948,0.011123817966903017,0.13482106579983336,-0.0961213732589838,2011-07-31,2010-08-12,2011-07-29,252,0.04342942979550837,1.3061480552070264,1.3807511737089202,True,False,0,Optimization terminated successfully,4,-0.06043464127508846,0.06056324451054262,0.00012860323545415688,0.10000000000055045,-0.1600000000003214,0.8045871281922106,0.19541287180778943,0.19541287180778943,-5.504485756091526e-13,-3.214095656289828e-13
2011-09,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.0029083333333333335,-0.03424055358614611,-0.033478299105839264,1.8345522290741276,-0.0734703107918705,0.20379495705184372,0.0006113848711555311,0.00015086960915131908,0.3883096650698322,4.1351037970182406e-17,0.0,4.163336342344128e-17,0.024511754068477408,-0.00985202393191082,-0.07571494400316144,-0.012785834599202676,-0.09370519384993663,-0.004510663996115593,0.00869786350206776,-0.03308374323190692,2011-08-31,2010-09-14,2011-08-31,252,0.08190838245329637,1.802439024390244,1.7017463235294117,True,False,0,Optimization terminated successfully,6,-0.008755893532287309,0.009518151012604559,0.0007622574803172496,0.07633596058400202,-0.15999999999999848,0.38830966506983233,0.6116903349301677,0.6116903349301677,0.023664039415997984,1.5265566588595902e-15
2011-10,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.002958333333333333,0.018837866574231834,0.019794973452474763,1.8691112791888858,-0.05601646812950323,0.2849369669005944,0.0008548109007017832,0.00010229597754114449,0.0,6.133376389275398e-07,2.871650392346185e-20,0.20459195508228903,-0.01873392531488796,-0.0008592682401567775,-0.106143058684335,0.032965236152174546,0.12266274789441052,0.002804724734947924,-0.04532593524515576,0.08229374606702551,2011-09-30,2010-10-14,2011-09-30,252,0.1243366944284808,1.8543400713436387,1.8706041478809738,True,False,0,Optimization terminated successfully,7,-0.005787312369195346,0.006744421587101191,0.0009571092179058449,0.0957607855455335,-0.16000000017958438,0.20459256841992796,0.7954074315800721,0.7954074315800721,0.004239214454466511,-1.7958437514842274e-10
2011-11,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.00295,0.03301331358238037,0.033388714154068154,1.9308168359691127,-0.024852443775259525,0.10833241364111033,0.00032499724092333103,5.0403330764455855e-05,1.5230833688863237e-17,2.530641529632924e-17,0.15873544195637032,0.15979522337886765,-0.0033449529358758317,-0.007196839577510904,0.053653533582658244,0.09376937714482401,0.01270612529879834,0.003795484877058061,0.054132791222445416,0.13671198145419905,2011-10-31,2010-11-12,2011-10-31,252,0.1112259962372615,1.70707656612529,1.6597345132743362,True,False,0,Optimization terminated successfully,7,-0.023125213015281112,0.023500615932718655,0.00037540291743754406,0.10000000000085321,-0.08638064569005706,0.318530665335238,0.681469334664762,0.681469334664762,-8.532063944244328e-13,0.07361935430994294
2011-12,Stage45_TinyMLP_LW_VolTarget,True,2010-12,45,180,0.0028166666666666665,-0.031028022107925234,-0.029497005371650807,1.8709074084963089,-0.055109343708290015,0.5069267433723765,0.0015207802301171296,1.023650615729782e-05,0.15473304924778564,0.5271364538940994,0.31813049685811734,0.0,0.03492396762075025,0.0020369969148000544,0.09280729876004003,-0.042002489425981344,-0.04392319898716699,0.0009297310278577838,-0.08175071833812639,0.023224432574082046,2011-11-30,2010-12-14,2011-11-30,252,0.11757350228261014,1.5973952434881087,1.576020851433536,True,False,0,Optimization terminated successfully,14,-0.034471482662339833,0.036002499398641814,0.0015310167363019789,0.10000000051546977,-0.03320819571777822,1.0000000000000022,0.0,0.0,-5.154697640952222e-10,0.12679180428222178
2012-01,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.0027833333333333334,-0.007891426612757012,-0.006875562904433837,1.856143279982897,-0.06256587897949573,0.3254531900286259,0.0009763595700858777,3.9504138237298277e-05,0.026821215267334938,0.5451965667520262,6.482192492938378e-16,0.22291677620704056,0.00581970682415713,-0.0007399028155350492,-0.10870060735038503,0.023310758745155508,0.07017620882878631,0.0017386304909559323,0.06590785256782652,-0.056025405662288835,2011-12-31,2011-01-13,2011-12-30,252,0.1179748886594011,1.5038716814159292,1.5034129692832765,True,False,0,Optimization terminated successfully,23,-0.003933194417337457,0.004949058325173703,0.001015863907836246,0.0957320378778118,-0.16000000000301787,0.7949345582264024,0.20506544177359765,0.20506544177359765,0.004267962122188204,-3.0178637366873318e-12
2012-02,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.0028166666666666665,0.016639600163591218,0.01752608119671357,1.887028762008149,-0.04696735002600705,0.2941741074290516,0.0008825223222871548,3.958710835196991e-06,0.0,1.9666335952471524e-16,7.469820354503077e-17,0.20459192479388966,-0.008000276902458092,-0.0096097282285211,-0.08835476227535774,0.10769720869523743,0.04078697598262295,-0.0008874062165058253,-0.028152690533850475,0.07189635927647434,2012-01-31,2011-02-14,2012-01-31,252,0.11438548031609982,1.3685064935064934,1.2663590604026846,True,False,0,Optimization terminated successfully,8,-0.02114749668861195,0.022033979221887847,0.0008864825332758969,0.07876210203479772,-0.1599999986610586,0.20459192479388993,0.7954080752061101,0.7954080752061101,0.021237897965202285,1.3389414021958146e-09
2012-03,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.0028750000000000004,-0.011346179044265077,-0.010158503393616255,1.8656181958127267,-0.05778062910764237,0.39195480556126155,0.0011758644166837847,1.1811233965037291e-05,0.0,0.7602871431924487,4.234356338069614e-17,0.23971285680755125,0.004598055809919479,0.004036910375914819,-0.1228541369302387,0.18108288952116283,-0.005083742465183212,-0.002233151476251511,-0.018211121535654334,-0.04728852339581273,2012-02-29,2011-03-15,2012-02-29,252,0.11944441001200802,1.507415254237288,1.2809405940594059,True,False,0,Optimization terminated successfully,7,-0.04528942917242021,0.04647710782311235,0.0011876786506921412,0.09052900428435498,-0.15999999987265717,1.0,0.0,0.0,0.009470995715645025,1.27342830724686e-10
2012-04,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.002958333333333333,-0.0010194621714157235,0.0010426102280737422,1.8637162686357909,-0.058741186113442145,0.654271269545134,0.001962813808635402,9.925859085406369e-05,0.37864068116765814,0.079776087690714,0.02128899036050667,0.01161104474718265,0.1908791640811079,-0.005257103331027204,0.01903390976221454,0.05795666822267689,-0.006275837410396216,0.004382554700306525,-0.0026872962725218922,0.014481987343270282,2012-03-31,2011-04-14,2012-03-30,252,0.13140892924267422,1.0745341614906831,1.0948136142625609,True,False,0,Optimization terminated successfully,18,-0.07087130336209793,0.07293337576163036,0.0020620723995324365,0.10000000023230964,-0.14683456038872653,0.4913168039660615,0.5086831960339385,0.5086831960339385,-2.3230962986620085e-10,0.013165439611273477
2012-05,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.0028750000000000004,-0.03582445149139133,-0.035634128766134136,1.7969496555763311,-0.09246126683236566,0.0612311349516103,0.00018369340485483088,6.62932040236633e-06,0.3737175139844138,1.167193927648524e-16,0.008446760075594082,0.03788570318041491,0.21989588753977207,-0.009923260308282942,0.018532154329744848,0.0842133424478815,-0.08602118619268943,0.005615165558228346,-0.0016247871863362246,-0.167550822389288,2012-04-30,2011-05-13,2012-04-30,252,0.14666185305105475,1.06947261663286,1.0043859649122806,True,False,0,Optimization terminated successfully,9,-0.08533564005827644,0.08552596278387815,0.00019032272560170362,0.10000000029687672,-0.15109021518165472,0.42004997724042287,0.5799500227595771,0.5799500227595771,-2.968767176536602e-10,0.008909784818345284
2012-06,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.002766666666666667,0.006139213595263506,0.006267836522914589,1.8079815133318495,-0.08688969270347469,0.035943301430472696,0.00010782990429141809,2.079302335966448e-05,0.38560587977858574,0.0,0.0,2.4819782678560936e-16,0.22463371655508108,-0.009052195727818665,-0.1387087804110685,0.057665248211590116,0.009079658894875525,-0.0008023057855105205,-0.061806396568992866,-0.0653572981351764,2012-05-31,2011-06-15,2012-05-31,252,0.13802101546217302,1.5441468253968254,1.436128526645768,True,False,0,Optimization terminated successfully,3,-0.08649145747236528,0.08662008190015551,0.0001286244277902211,0.09999999999802311,-0.1493142182649101,0.38560587977858596,0.614394120221414,0.614394120221414,1.9768908732231694e-12,0.010685781735089911
2012-07,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.0027500000000000003,0.00355198862269889,0.0035591410379808217,1.8144034430972542,-0.08364633528068832,0.0023841384273105707,7.152415281931712e-06,1.1275702593849246e-19,0.3829753023470212,2.6020852139652106e-17,0.0,5.699706163753322e-18,0.1534225571175083,-0.013024802093661324,-0.1203234829198283,-0.009008055370975522,0.0021127760276500617,0.017485261167903752,0.01377826136328156,0.062015529884642345,2012-06-30,2011-07-14,2012-06-29,252,0.12508141906723752,1.2886297376093294,1.4414032382420972,True,False,0,Optimization terminated successfully,2,-0.05874989278349165,0.05875705019893087,7.157415439220858e-06,0.09999999999923191,-0.14797956395997877,0.3829753023470212,0.6170246976529787,0.6170246976529787,7.680939217991067e-13,0.012020436040021232
2012-08,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.002375,0.0017997908124252368,0.0023750000000000004,1.8176689897441733,-0.08199709037399427,0.1917363958582545,0.0005752091875747635,3.0236636813245303e-21,5.551115123125783e-17,0.0,0.0,0.0,-0.007460781113473668,-0.01384834661505523,-0.12383473101126163,-0.12332439339685446,0.007275062512331247,0.00421342907144308,0.05620112308452142,0.0873925913491962,2012-07-31,2011-08-15,2012-07-31,252,0.08272566223735575,1.2957142857142858,1.417298937784522,True,False,0,Optimization terminated successfully,5,0.0005752141875767196,-4.1415654869334893e-19,0.0005752141875767191,1.4006991116536637e-17,0.0,5.551115123125783e-17,1.0,1.0,0.09999999999999999,0.16
2012-09,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.0023,0.002300000000000002,0.002300000000000002,1.821849628420585,-0.07988568368185456,0.0,0.0,0.0,5.591404146229798e-17,0.0,0.0,0.0,-0.0336958435114693,-0.014754608395131704,-0.13607542934543979,-0.13772173242231656,0.04429508042783123,-5.0051135201321234e-05,0.022142828447623244,-0.07039165027818198,2012-08-31,2011-09-15,2012-08-31,252,0.059055665133011956,1.1607642124883504,1.2296793437733036,True,False,0,Optimization terminated successfully,1,6.500000001884071e-09,-1.884070791207399e-18,6.5e-09,1.2617178721495342e-17,0.0,5.591404146229798e-17,0.9999999999999999,0.9999999999999999,0.09999999999999999,0.16
2012-10,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.0023250000000000002,-0.019275488245257755,-0.01866532810910592,1.7867325873233368,-0.09762133637033821,0.20338671205061107,0.0006101601361518332,1.553787890840654e-18,0.4067734241012191,0.0,0.0,3.1075757816813078e-15,0.1093915961312864,-0.016373758745076083,-0.08667890174420634,0.011471462889701039,-0.05160201445186483,0.001960714285714226,-0.04516891791167486,-0.08662415818522415,2012-09-30,2011-10-13,2012-09-28,252,0.04221424339882247,1.0737179487179487,1.3003676470588235,True,False,0,Optimization terminated successfully,6,-0.0438874289900674,0.04449759412622108,0.0006101651361536722,0.0813684853714314,-0.16000000000008235,0.4067734241012222,0.5932265758987778,0.5932265758987778,0.018631514628568602,-8.235079285157099e-14
2012-11,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.0023166666666666665,0.006915410880407211,0.007389832777947903,1.799088577298091,-0.09138101714162628,0.13343850759853923,0.0004003155227956177,7.410637474507473e-05,0.5127488275597948,0.0,0.14224277731521456,0.0059699721749377765,0.11616441224176978,-0.018491088493724748,-0.04551412537676159,0.14754400610442123,0.020497383920253208,-0.0023166666666666665,-0.03835408165633628,0.003140321889424003,2012-10-31,2011-11-15,2012-10-31,252,0.041046568011131455,1.0085354896675651,1.280955829109341,True,False,0,Optimization terminated successfully,74,-0.053495520793819314,0.05396994419149891,0.0004744233976796009,0.10000000000002383,-0.1600000000000021,0.6609615770499471,0.33903842295005293,0.33903842295005293,-2.3828161666017422e-14,-2.1094237467877974e-15
2012-12,Stage45_TinyMLP_LW_VolTarget,True,2011-12,57,228,0.0023666666666666667,0.020845963724019832,0.021300841723150773,1.8365923125167456,-0.07243997878600472,0.12794776696335708,0.00038384330089007125,7.103469824086779e-05,0.40677342410105116,0.0,0.0,0.0,0.08438582326213885,-0.014796122615304688,-0.16321290503505526,-0.12453950920692937,0.04654722736208168,-0.003111772674930496,-0.011799643496705519,0.03331742064576022,2012-11-30,2011-12-15,2012-11-30,252,0.03607370014612901,1.0030864197530864,1.0552781740370898,True,False,0,Optimization terminated successfully,5,-0.03387103077465569,0.034325910273926355,0.00045487949927066815,0.0682885860511955,-0.15999999999999762,0.40677342410105116,0.5932265758989488,0.5932265758989488,0.0317114139488045,2.3869795029440866e-15
2013-01,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.00235,-0.010079767698767879,-0.010063270714452136,1.818079888649234,-0.08178956832650597,0.005498994771914308,1.6496984315742923e-05,1.734723475976807e-21,0.4067734239618713,7.54171031180917e-16,0.0,3.469446951953614e-18,0.011354132856822949,-0.001203827744533936,-0.02189550031268382,-0.029279715443649566,-0.030516425074062086,0.00293741865509752,0.015795950178203306,0.05169147287715988,2012-12-31,2012-01-13,2012-12-31,252,0.03169165531128109,1.0229636048526862,1.0847398030942335,True,False,0,Optimization terminated successfully,3,-0.004602057513903918,0.004618559498287854,1.6501984383936066e-05,0.06300469039993024,-0.159999999930051,0.4067734239618721,0.5932265760381279,0.5932265760381279,0.03699530960006976,6.994899104384444e-11
2013-02,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.0023,0.0069481598612830065,0.007638543618536084,1.8307121983561525,-0.07540969546094078,0.19267463487698053,0.0005780239046309415,0.00011235985262213578,0.5599600424653234,4.20586707454511e-06,0.22471970524427154,3.069718009237793e-19,0.04087796285932121,-0.00024139964141451525,0.026506574550448768,0.034428444181265505,0.03532005284013226,0.005049966284558196,-0.064254694057618,-0.07320685631930904,2013-01-31,2012-02-15,2013-01-31,252,0.029201743467602886,1.0229787234042553,1.003118503118503,True,False,0,Optimization terminated successfully,11,-0.02815618899018563,0.02884657442331877,0.0006903854331331385,0.10000000002519162,-0.16000000000696882,0.7846839535766694,0.21531604642333058,0.21531604642333058,-2.519161268477177e-11,-6.968814414420876e-12
2013-03,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.002191666666666667,0.004208840105673188,0.004719045541249951,1.8384173732785392,-0.07151824270588014,0.1506657039779809,0.00045199711193394274,5.820832364281978e-05,0.39170894706281045,6.68990383611258e-06,0.2092000494262626,0.11641588463948509,0.009288858563601742,0.0007903244011948031,0.020244669981931786,0.029636611001596203,-0.01809985909532038,0.0036989551955732085,0.01334995052746161,0.058621042893695664,2013-02-28,2012-03-14,2013-02-28,252,0.02633302850748324,1.092964824120603,1.0140218878248974,True,False,0,Optimization terminated successfully,23,-0.010813686074335515,0.011323892542863676,0.0005102064685281611,0.10000000036695103,-0.15492333070746356,0.7173315710323942,0.2826684289676058,0.2826684289676058,-3.669510251214092e-10,0.005076669292536445
2013-04,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.002041666666666667,-0.03823711948602963,-0.03739071624449322,1.768121588511295,-0.10702071060013407,0.2638940937443781,0.0007916822812331344,5.472096030327243e-05,0.5858077483296306,0.18926526783284675,0.2249269838375221,6.055276741934341e-16,0.03219423140967355,0.004910280495677063,-0.0050790093921394015,-0.12238488173132922,-0.03590342600316737,0.0020842400346042203,-0.08355756919266938,-0.05264411418149967,2013-03-31,2012-04-12,2013-03-29,252,0.025816331819375243,1.0037067545304779,1.0016869095816465,True,False,0,Optimization terminated successfully,10,-0.017800166259388083,0.018646569500996215,0.0008464032416081309,0.10000000037506304,-0.16000000016030963,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16,-3.750630361842866e-10,-1.603096266844517e-10
2013-05,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.002075,0.0016677242981971484,0.0019309017988459695,1.7710703278466222,-0.10553146734141516,0.08512528110045216,0.0002553758433013565,7.80165734746468e-06,0.5184333721615073,0.28255341926287825,0.1990132085756146,5.5511151231257285e-17,0.033212033125166324,0.005122369395000966,0.056079310204071114,-0.08923694120379298,0.01949336259248207,-0.009828992975014779,-0.037549730418526224,0.021509821825783253,2013-04-30,2012-05-14,2013-04-30,252,0.029835553070778686,1.5683656957928802,1.0418882978723405,True,False,0,Optimization terminated successfully,9,-0.029562913774391592,0.0298260927751241,0.0002631790007325078,0.10000000000722996,-0.1373838507231922,1.0000000000000002,0.0,0.0,-7.229952747600521e-12,0.0226161492768078
2013-06,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.0023166666666666665,-0.06640771600238136,-0.0662831673256149,1.6534575924947392,-0.1649310796312733,0.040680511701497196,0.00012204153510449159,2.507141661972995e-06,0.5692749788064341,0.24415596448174715,0.18656905671181884,0.0,0.060107646600746,0.004222904948966193,0.05911927040797382,-0.04195829077687494,-0.0823550315453613,-0.011934620179891364,-0.10078448583782187,0.06236627237785627,2013-05-31,2012-06-14,2013-05-31,252,0.027144716416391906,1.5894276629570747,1.050786369593709,True,False,0,Optimization terminated successfully,5,-0.04615410301197515,0.046278653188980515,0.00012455017700535944,0.10000000000000013,-0.1599999999999997,1.0,0.0,0.0,-1.249000902703301e-16,3.0531133177191805e-16
2013-07,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.0024,0.031546083340516194,0.03160911003622814,1.7056177035075875,-0.13858792587424662,0.01873272304352841,5.619816913058523e-05,6.828526581361738e-06,0.5558129443218346,0.27770597414449777,0.16648108153366806,0.0,0.07795026767637166,0.0021147502565779536,0.006983566093422371,0.043928711861971434,0.03244776901871278,0.0018487186404100987,0.06403622376847924,0.09902655646065979,2013-06-30,2012-07-12,2013-06-28,252,0.03399897968533712,1.862676056338028,1.02490297542044,True,False,0,Optimization terminated successfully,5,-0.04501265000817641,0.04507567820414938,6.302819597296985e-05,0.10000000000014593,-0.16000000000005554,1.0000000000000004,0.0,0.0,-1.4592493879916901e-13,-5.5538906806873456e-14
2013-08,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.0024333333333333334,0.013818273479063026,0.013851033874852923,1.7291863953853868,-0.12668469825580997,0.010113804133754878,3.0341412401264634e-05,2.4189833886338105e-06,0.5628337144897874,0.2602268374718671,0.17693944803834558,3.8163916471489756e-17,0.11531641114491636,0.0010705199162987498,0.01811235456908207,0.032595854552684565,0.009274520960588627,0.0009243995254403876,0.033667641445344905,-0.020766269223283108,2013-07-31,2012-08-14,2013-07-31,252,0.04365764963491618,1.6942307692307692,1.0401785714285714,True,False,0,Optimization terminated successfully,3,-0.06835457016250913,0.06838733205872205,3.276189621291039e-05,0.10000000002565744,-0.1600000000095922,1.0,0.0,0.0,-2.565743451032887e-11,-9.592188154883274e-12
2013-09,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.0024,0.005643874777342773,0.005673923564313639,1.7389457068676268,-0.12175581605162833,0.009450858944483083,2.835257683344925e-05,1.696210137416539e-06,0.5677023790367599,0.24808264543719785,0.18421497552604224,3.469446951953617e-17,0.15296487397716454,0.0018536085885542657,0.027503611781317105,0.00042196936446596556,0.036706077765545644,0.002151234857104625,-0.09824330563203147,-0.06646571398323813,2013-08-31,2012-09-13,2013-08-30,252,0.050542687596871694,1.670196671709531,1.171383647798742,True,False,0,Optimization terminated successfully,3,-0.09233489787185244,0.09236494815932123,3.005028746879271e-05,0.1000000000024317,-0.1600000000006374,1.0,0.0,0.0,-2.4316937352608647e-12,-6.37406794012918e-13
2013-10,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.00235,0.015061897388756438,0.015161682676283874,1.7651375286690856,-0.10852779227072584,0.028510082150696125,8.553024645208838e-05,1.4255041075348064e-05,0.5726434495480175,0.23322697730923325,0.19412957314274928,1.3877787807814475e-17,0.07906600624063082,0.0004097597689333148,0.07433266652192902,-0.07107759858429478,0.022995539451034237,-0.00021794589912730667,-0.0015748836766806087,-0.07257251897047283,2013-09-30,2012-10-12,2013-09-30,252,0.05115843677858832,1.6385991058122205,1.0524844720496895,True,False,0,Optimization terminated successfully,4,-0.059702579622747776,0.059802366410415565,9.978678766779194e-05,0.1000000001369112,-0.16000000002110537,1.0,0.0,0.0,-1.3691119071790325e-10,-2.110536745369984e-11
2013-11,Stage45_TinyMLP_LW_VolTarget,True,2012-12,69,276,0.0023283333333333333,-0.009071438675730964,-0.008922586107771222,1.7491251918235327,-0.11661472773426051,0.04433616385641231,0.00013300849156923692,1.5844076390504175e-05,0.5340519064478002,0.24288151361114718,0.22306657994105272,0.0,0.029948322500917376,0.006308920204711328,0.07968794036628538,-0.009698016696095305,0.008907602542162761,-0.006117974979500463,-0.06510208091775667,-0.03324884303464544,2013-10-31,2012-11-14,2013-10-31,252,0.056639333422158364,1.4322344322344323,1.01316595223515,True,False,0,Optimization terminated successfully,8,-0.035153141067087036,0.03530199513515455,0.0001488540680675127,0.10000000000023354,-0.14239771778242943,1.0,0.0,0.0,-2.335354132299017e-13,0.01760228221757057
