month,asset,predicted_excess_return,realized_excess_return
2021-03,KODEX200,-0.016426117903570233,-0.006001616381018465
2021-03,BOND,0.00039054107191875437,-0.0036698989092843574
2021-03,GLD,0.01815948150224646,-0.006488149003320159
2021-03,USO,0.00412812645766494,0.006689649813630644
2021-04,KODEX200,-0.03693262751895561,0.009115866965615362
2021-04,BOND,0.0010932282032080798,-0.004572381371607347
2021-04,GLD,0.018166005177093186,0.026894572715814604
2021-04,USO,-0.01645122850680065,0.0397251003148836
2021-05,KODEX200,-0.015050035543172136,0.011120165027188279
2021-05,BOND,0.0010957750893085209,-0.002075391542608262
2021-05,GLD,-0.001203567962015521,0.05623252474569486
2021-05,USO,-0.022903706775893665,0.059014177293858286
2021-06,KODEX200,-0.011301071838402732,0.025988679830590982
2021-06,BOND,0.0001146628696766178,0.0019260873586019283
2021-06,GLD,-0.0011905162175623084,-0.049717286258276615
2021-06,USO,-0.022962871630877933,0.1208414027002404
2021-07,KODEX200,-0.01206239939203748,-0.027970625855610366
2021-07,BOND,0.0005551340788005838,0.010499555270472439
2021-07,GLD,0.020913843082928454,0.03387810749804734
2021-07,USO,-0.07847965536255298,0.0005654747185727341
2021-08,KODEX200,-0.0041916937689361914,-0.018751562742234253
2021-08,BOND,-0.00027379586231877006,-0.0015506753579543145
2021-08,GLD,-0.0019420448781257513,0.0091230777103349
2021-08,USO,-0.059281220780440264,-0.05445197057665744
2021-09,KODEX200,0.0041803500782964945,-0.048020566424179
2021-09,BOND,-0.0010727059950959507,-0.014270322410147963
2021-09,GLD,0.01151295948631327,-0.013407328271117725
2021-09,USO,-0.1016363978638466,0.13417713538359938
2021-10,KODEX200,-0.005058955850840483,-0.019738624771772757
2021-10,BOND,0.0026906315878734493,-0.01578765424164515
2021-10,GLD,-0.0012619316617862456,0.009565016028667698
2021-10,USO,-0.0036482573196349186,0.09052105187924535
2021-11,KODEX200,-0.005050132428445971,-0.04274897794844707
2021-11,BOND,0.001095966227225025,0.015908623790892352
2021-11,GLD,0.0039494915348981825,0.0022187757986807284
2021-11,USO,-0.0036544626087483614,-0.14793675003698964
2021-12,KODEX200,-0.0050571677007866965,0.06575376716280451
2021-12,BOND,-0.0009282652958462513,-0.004970091000516212
2021-12,GLD,0.00897063987033845,0.0148180751849562
2021-12,USO,-0.12408972396406459,0.10248303818155152
2022-01,KODEX200,0.01922203940505746,-0.0797222067039493
2022-01,BOND,-0.0003900683034014736,-0.015216881809738184
2022-01,GLD,-0.01540953368773481,0.011357036887436663
2022-01,USO,0.0015567936758169717,0.1623659408038471
2022-02,KODEX200,0.0011241595625341824,-0.008603936600369773
2022-02,BOND,0.0009002770427122655,-0.004975313031982438
2022-02,GLD,-0.015909145536342668,0.05665288849931656
2022-02,USO,-0.016611389136423432,0.13039097735921965
2022-03,KODEX200,-0.00015023501590192764,0.006320971420234838
2022-03,BOND,0.0010237729969140125,-0.017839042947460044
2022-03,GLD,-0.015409127014215741,0.012253601062386637
2022-03,USO,-0.05849524785492927,0.0529928550628425
2022-04,KODEX200,0.0006663779129194112,-0.030230845449717332
2022-04,BOND,0.0010240658695341602,-0.013407203221637692
2022-04,GLD,-0.015409592186775255,0.0029369486862018622
2022-04,USO,-0.05853170787300268,0.0658067205893762
2022-05,KODEX200,0.01678420999224113,-0.006421685587550246
2022-05,BOND,0.0022835753812463855,-0.0022409480199406303
2022-05,GLD,-0.014023769750161601,-0.026863192537736898
2022-05,USO,-0.05738521496562325,0.12889811469008755
2022-06,KODEX200,0.0006590132786292932,-0.12142149020434902
2022-06,BOND,0.0008180032237679154,-0.013778590048720302
2022-06,GLD,-0.03300272721592057,0.003967350786423501
2022-06,USO,-0.0075300697059269,-0.020635851188431604
2022-07,KODEX200,0.0223984618808119,0.03746042125371824
2022-07,BOND,0.0003596483567829497,0.012390556562452755
2022-07,GLD,-0.032020171907002966,-0.004713163991026219
2022-07,USO,0.005261029691227092,-0.08168878764661817
2022-08,KODEX200,0.00048724047969760185,-0.017520769576402587
2022-08,BOND,0.0035674952369752246,-0.029729009455012115
2022-08,GLD,-0.03726987517307337,-0.014352454909809857
2022-08,USO,-0.03909296908013416,-0.009016961073032851
2022-09,KODEX200,0.00040859562592349043,-0.10159382147898718
2022-09,BOND,0.004816544072306167,-0.015858263805263985
2022-09,GLD,-0.019075030945914,0.0506661688224457
2022-09,USO,-0.04901816333056434,0.017263847464411584
2022-10,KODEX200,-0.05057469053323209,0.050637615439585094
2022-10,BOND,0.002511388367592425,-0.007612403965303622
2022-10,GLD,-0.01759907914228853,-0.02392137233954374
2022-10,USO,-0.06372363404073415,0.061430160360664156
2022-11,KODEX200,-0.02827039250571211,0.0794490766587859
2022-11,BOND,0.00035065368558696137,0.01762903470399537
2022-11,GLD,-0.025859033125668687,-0.025338638383417746
2022-11,USO,0.016382609022720963,-0.13140550657713265
2022-12,KODEX200,0.002968366786058058,-0.09128681300210169
2022-12,BOND,-0.0009620757894436571,0.0021240510872462706
2022-12,GLD,0.007021924182544567,0.012100866694731805
2022-12,USO,-0.047914661914544375,-0.05221218623442754
2023-01,KODEX200,0.005244765891695484,0.09105855516123239
2023-01,BOND,-0.0015757154811138591,0.027587882262128036
2023-01,GLD,0.005842873335219249,0.014757199013966535
2023-01,USO,0.0017826073616497868,-0.02492259949006005
2023-02,KODEX200,-0.02167095979454659,-0.016820561966034042
2023-02,BOND,0.00297229988427187,-0.02024891680910118
2023-02,GLD,0.00617599435910219,0.017314798125414754
2023-02,USO,0.02532714318630423,0.03774554690285209
2023-03,KODEX200,-0.021462487145610505,0.023613156357407097
2023-03,BOND,0.0013413160455996262,0.01827242143658833
2023-03,GLD,0.006176276043707166,0.059178796667855825
2023-03,USO,0.02204452272334525,0.02568661418319215
2023-04,KODEX200,-0.018931665957288818,0.00897861018532362
2023-04,BOND,0.0019133497585838266,0.0006262800791120068
2023-04,GLD,0.03962798189791559,0.0338063818767985
2023-04,USO,0.033173063463051454,-0.031033652625699924
2023-05,KODEX200,-0.01692314989721141,0.034083447665070536
2023-05,BOND,0.0022422436967259227,-0.010957494159411616
2023-05,GLD,0.04707747704095663,-0.03149725074952215
2023-05,USO,-0.006943297306795031,-0.09891499769195246
2023-06,KODEX200,-0.015205845486439721,-0.013199362682485439
2023-06,BOND,0.0015506837310391164,-0.004097097250593474
2023-06,GLD,0.009245166964840342,-0.030617537791088768
2023-06,USO,0.031297478685154645,0.04408499645403142
2023-07,KODEX200,-0.018918108466756747,0.023009460748387507
2023-07,BOND,-7.952910127150074e-05,0.000596556206585283
2023-07,GLD,0.002023500077938914,-0.01927843036459797
2023-07,USO,-0.010435060858754067,0.10342018536680665
2023-08,KODEX200,-0.016548802092819132,-0.031079296934685807
2023-08,BOND,0.00019871429743285602,-0.0014152446714765783
2023-08,GLD,0.009758171623647255,0.03319717059311467
2023-08,USO,-0.005836651146355946,0.0808331034991534
2023-09,KODEX200,-0.016561776090521313,-0.033105771601982414
2023-09,BOND,0.0002300777349144367,-0.010130494171661066
2023-09,GLD,0.008179817029078508,-0.0421504820756648
2023-09,USO,0.013042681893988176,0.08707940412678922
2023-10,KODEX200,-0.03160840689090749,-0.05019871985867075
2023-10,BOND,-0.0017436234305169818,-0.008497201580006332
2023-10,GLD,0.00920080940778832,0.07570288629930888
2023-10,USO,0.05738699081704554,-0.06015861739417727
2023-11,KODEX200,-0.009117443406147478,0.09143346232605204
2023-11,BOND,-0.001347269427329035,0.025080780449788627
2023-11,GLD,0.012117004461760651,-0.017402243380615738
2023-11,USO,0.011868159428838253,-0.11477381048496688
2023-12,KODEX200,-0.016093395899950753,0.062289432821968214
2023-12,BOND,0.0019182270345453674,0.023049349345963054
2023-12,GLD,0.009462293632472172,0.008503844908735257
2023-12,USO,-0.041966281564224696,-0.05278935970057861
2024-01,KODEX200,0.0062661592268566345,-0.0610064081603051
2024-01,BOND,0.0003712758057266488,-0.007745446648378718
2024-01,GLD,0.016884409309082526,0.019261813683066797
2024-01,USO,-0.028115047700417152,0.09009289062221194
2024-02,KODEX200,-0.03548735934574569,0.06890117159810442
2024-02,BOND,0.0023474852232000026,-0.004997578477119751
2024-02,GLD,0.007047305703435326,0.001204234929663634
2024-02,USO,-0.057271399711368666,0.04229265120598395
2024-03,KODEX200,0.019194402326181737,0.055035982529092635
2024-03,BOND,0.0036128692412105124,0.00637346938775501
2024-03,GLD,0.0024124699670832585,0.10224096674198385
2024-03,USO,0.013516326272956377,0.06325886035643741
2024-04,KODEX200,-0.005076248291361455,-0.042104246650465534
2024-04,BOND,0.0018928700213348615,-0.00995886991591611
2024-04,GLD,-0.0006418492980030683,0.048222227268711275
2024-04,USO,0.050151796934784845,0.004831177714437742
2024-05,KODEX200,0.0281014538915662,-0.005416286364714192
2024-05,BOND,-0.0013781000845214135,0.0036367181200932
2024-05,GLD,0.002236251446997341,0.0084995649035467
2024-05,USO,0.03993032248289075,-0.049719890258834776
2024-06,KODEX200,0.015436315587643749,0.055719594105558795
2024-06,BOND,0.001739459761797818,0.01193151208544127
2024-06,GLD,0.022447961138301924,-0.007285151210204371
2024-06,USO,-0.02518294532305456,0.08064773904442332
2024-07,KODEX200,-0.011648652160391383,0.002480006914996221
2024-07,BOND,-0.0003839394936905519,0.01448495897595686
2024-07,GLD,0.005672564907898263,0.04128788519933774
2024-07,USO,-0.03498707275490777,-0.04151393992518143
2024-08,KODEX200,0.02036370986986401,-0.0580515781844441
2024-08,BOND,-0.00033151358203578694,-0.003320201664369225
2024-08,GLD,-0.012922325035252254,-0.009007709139082807
2024-08,USO,0.00307489559348447,-0.09559812444938601
2024-09,KODEX200,0.016565021047524154,-0.0614141209880039
2024-09,BOND,-0.0017992517571472902,0.006276584274351317
2024-09,GLD,0.026333670645047623,0.044186441088259996
2024-09,USO,-0.0030086316834162354,-0.05737307174125159
2024-10,KODEX200,-0.00811014171600134,-0.008889073401028711
2024-10,BOND,-0.0027453906373325087,-0.003963409735589038
2024-10,GLD,-0.008356430086250335,0.08031436681807583
2024-10,USO,-0.024093697802547442,0.10602726623133121
2024-11,KODEX200,-0.0048324477214991115,-0.027876174601680632
2024-11,BOND,0.0009765977682538707,0.016933524860476883
2024-11,GLD,-0.021219441308770345,-0.02240160811456699
2024-11,USO,-0.01980565232483359,-0.007204653316368612
2024-12,KODEX200,0.013774959304423462,-0.03342252096598195
2024-12,BOND,0.001712843264417389,-0.008443652697591043
2024-12,GLD,0.0056265597444749085,0.04941363373940146
2024-12,USO,0.031086926741720963,0.12323839488691637
2025-01,KODEX200,0.004473428119046286,0.026248966443287523
2025-01,BOND,0.003544151730434562,0.005999711926942453
2025-01,GLD,0.03432632590554115,0.04934306942285679
2025-01,USO,0.006304542066275095,0.006803922341896829
2025-02,KODEX200,-0.0007494446909199516,0.02474240879408968
2025-02,BOND,0.0004996619341457547,0.008586619760875661
2025-02,GLD,0.027400358686869526,0.020452631365778854
2025-02,USO,0.05243481547449565,-0.03955594159949166
2025-03,KODEX200,-0.0022263145126204093,0.013035760483308033
2025-03,BOND,-0.0005790770662275582,-0.002728158843286568
2025-03,GLD,-0.016702132706019703,0.09547171245943022
2025-03,USO,0.051623098407292595,0.03657655771394543
2025-04,KODEX200,0.019419967989680126,0.004279512487241708
2025-04,BOND,-0.002160431571490121,0.010743804939425314
2025-04,GLD,0.030166218560989916,-0.005208936991259874
2025-04,USO,-0.0135339924930842,-0.20957114912830252
2025-05,KODEX200,0.013094833516719438,0.06092411648086521
2025-05,BOND,0.006388315745649003,-0.007278562665889834
2025-05,GLD,0.029007450164731503,0.007291929538418005
2025-05,USO,-0.11996305733395939,0.06647254345093839
2025-06,KODEX200,-0.001413989661871814,0.16036381124667903
2025-06,BOND,0.0013404478359028977,-0.003078606093889834
2025-06,GLD,0.005351788575965892,-0.028240168187613168
2025-06,USO,0.007573171428438767,0.02427933708469081
2025-07,KODEX200,0.02368392373567582,0.03554399774382617
2025-07,BOND,-0.0015566290213070329,-0.0024343019581012843
2025-07,GLD,0.020625883517087027,0.03001854225268625
2025-07,USO,-0.010179283749672535,0.11536361291219761
2025-08,KODEX200,0.027867945133637592,-0.013138071676374822
2025-08,BOND,-0.0023367588073205203,-0.0002899530654149091
2025-08,GLD,0.04267770216055076,0.03858284043227866
2025-08,USO,-0.033177518875052554,-0.046609234876723644
2025-09,KODEX200,0.014519019942943853,0.11559112573732291
2025-09,BOND,-0.004858425683046683,-0.0051451415324549
2025-09,GLD,0.012872903283512517,0.11630228070150075
2025-09,USO,0.015321399476075156,-0.04010637252773671
2025-10,KODEX200,0.039084929433424585,0.2190321645936989
2025-10,BOND,0.001305232432867455,-0.007194259440582277
2025-10,GLD,-0.0012295619592692826,0.05134870366946808
2025-10,USO,-0.0374615415840494,0.013706894296262925
2025-11,KODEX200,0.0044175016322024335,-0.0378775215169714
2025-11,BOND,0.0018399678377757221,-0.016103365480818106
2025-11,GLD,-0.012489850111841052,0.08507135610418852
2025-11,USO,-0.05329810970469301,-0.0029335722315619495
2025-12,KODEX200,-0.037590968525354256,0.08121142634432667
2025-12,BOND,0.0028348404156106114,0.0011498510627683338
2025-12,GLD,-0.015917934210308175,0.010274438059977306
2025-12,USO,-0.04971062534895752,-0.04790035449577656
2026-01,KODEX200,0.06593224975760771,0.2412330707893008
2026-01,BOND,0.00029087677888260866,-0.012651399453144512
2026-01,GLD,0.017867106254043343,0.08205099686702656
2026-01,USO,0.02375076637514249,0.10480086465963002
2026-02,KODEX200,0.049467246109628174,0.21349234525888353
2026-02,BOND,0.0010976756300927427,0.005672292817679593
2026-02,GLD,0.028232297735852604,0.1185934863613112
2026-02,USO,-0.0186722381460134,0.14966420711777875
2026-03,KODEX200,0.03522488019209787,-0.13400590396098094
2026-03,BOND,0.0008435421664474,-0.011400916355334186
2026-03,GLD,0.04523399539906116,-0.07495925361448669
2026-03,USO,-0.04004653294987193,0.486705226293164
2026-04,KODEX200,0.019269024563345352,0.28541328254727866
2026-04,BOND,0.0008436453703582861,-0.008940801125797797
2026-04,GLD,0.010067730164772474,-0.05309539402888789
2026-04,USO,-0.006917105850947403,0.12414783743359854
2026-05,KODEX200,0.04946744725924672,0.31369205188828464
2026-05,BOND,0.0004016289887004564,-0.015130528449118576
2026-05,GLD,0.012862303248574779,-0.008741764437574042
2026-05,USO,-0.006355294507706128,-0.03684753100529872
2026-06,KODEX200,0.06749156302684356,0.03145426627651662
2026-06,BOND,-0.0004406978030952099,-0.008819569897976477
2026-06,GLD,0.01915346772626858,-0.07233257415823965
2026-06,USO,-0.006367230027256327,-0.2110398238439893
2026-07,KODEX200,0.018317517975479303,-0.27144199149076786
2026-07,BOND,0.0001624003725612014,-0.0012842170261321184
2026-07,GLD,-0.00735139659216656,-0.07876856760360883
2026-07,USO,-0.005501496407621949,0.06809927335196332
