老磊,辆格内靛,辆格疙,辆啊,措厚,矫啊,绊啊,历啊,郴犁函悼己,劳老扁霖啊,芭贰樊,芭贰措陛,固搬力距沥
"2003/11/11 (林埃)","2013B115","KOSPI 200 妮可记 0311 115.0","0.01","0.00","0.01","0.01","0.01","52.90","0.01","304","304000","128475"
"2003/11/11 (林埃)","3013B080","KOSPI 200 遣可记 0311  80.0","0.01","0.00","0.01","0.01","0.01","101.80","0.01","34","34000","191141"
"2003/11/11 (林埃)","3013B082","KOSPI 200 遣可记 0311  82.5","0.01","0.00","0.01","0.01","0.01","89.90","0.01","126","126000","173595"
"2003/11/11 (林埃)","3013B085","KOSPI 200 遣可记 0311  85.0","0.01","0.00","0.01","0.01","0.01","78.40","0.01","1164","1164000","179707"
"2003/11/11 (林埃)","3013B087","KOSPI 200 遣可记 0311  87.5","0.01","0.00","0.01","0.01","0.01","65.20","0.01","1033","1033000","194679"
"2003/11/11 (林埃)","3013B090","KOSPI 200 遣可记 0311  90.0","0.01","0.00","0.01","0.02","0.01","56.40","0.01","25660","25663000","171393"
"2003/11/11 (林埃)","3013B092","KOSPI 200 遣可记 0311  92.5","0.01","0.00","0.01","0.02","0.01","45.20","0.01","60844","63290000","196053"
"2003/11/11 (林埃)","3013B095","KOSPI 200 遣可记 0311  95.0","0.02","-0.01","0.03","0.04","0.02","37.40","0.02","374399","1188161000","221185"
"2003/11/11 (林埃)","3013B097","KOSPI 200 遣可记 0311  97.5","0.08","0.01","0.11","0.16","0.07","32.90","0.08","2889362","32430824000","304071"
"2003/11/11 (林埃)","3013B100","KOSPI 200 遣可记 0311 100.0","0.30","-0.04","0.50","0.59","0.30","27.60","0.30","4747475","216287644000","371592"
"2003/11/11 (林埃)","3013B102","KOSPI 200 遣可记 0311 102.5","1.15","0.16","1.20","1.79","1.12","24.50","1.15","1674486","239084002000","153492"
"2003/11/11 (林埃)","3013B105","KOSPI 200 遣可记 0311 105.0","3.05","0.60","2.99","3.80","2.80","24.00","3.05","66201","21356811000","92822"
"2003/11/11 (林埃)","3013B107","KOSPI 200 遣可记 0311 107.5","5.55","1.00","5.10","6.20","5.05","40.00","5.55","10905","6144700000","19464"
"2003/11/11 (林埃)","3013B110","KOSPI 200 遣可记 0311 110.0","8.00","1.00","8.00","8.65","7.60","48.00","8.00","1126","907650000","38783"
"2003/11/11 (林埃)","3013B112","KOSPI 200 遣可记 0311 112.5","10.60","1.10","10.45","11.10","10.40","64.00","10.60","35","37045000","8810"
"2003/11/11 (林埃)","3013B115","KOSPI 200 遣可记 0311 115.0","13.65","0.90","13.00","13.65","13.00","64.00","13.65","140","184900000","103"
"2003/11/10 (林埃)","2013B080","KOSPI 200 妮可记 0311  80.0","22.50","-0.60","23.40","23.60","22.35","3.00","22.50","33","76380000","29427"
"2003/11/10 (林埃)","2013B082","KOSPI 200 妮可记 0311  82.5","20.50","-0.70","21.00","21.35","19.60","3.00","20.50","1491","3082665000","3110"
"2003/11/10 (林埃)","2013B085","KOSPI 200 妮可记 0311  85.0","17.50","-2.10","19.10","19.10","17.50","3.00","17.50","186","339805000","2473"
"2003/11/10 (林埃)","2013B087","KOSPI 200 妮可记 0311  87.5","15.35","-1.85","16.20","16.35","14.60","3.00","15.35","121","194920000","4381"
"2003/11/10 (林埃)","2013B090","KOSPI 200 妮可记 0311  90.0","13.35","-1.25","13.45","13.90","12.15","64.00","13.35","259","340255000","8186"
"2003/11/10 (林埃)","2013B092","KOSPI 200 妮可记 0311  92.5","9.80","-2.20","11.20","11.50","9.70","3.00","9.80","204","219035000","13957"
"2003/11/10 (林埃)","2013B095","KOSPI 200 妮可记 0311  95.0","8.15","-1.40","9.50","9.50","7.05","3.00","8.15","1278","1018400000","33222"
"2003/11/10 (林埃)","2013B097","KOSPI 200 妮可记 0311  97.5","5.70","-1.40","6.90","6.90","4.75","16.00","5.70","4959","2847150000","68629"
"2003/11/10 (林埃)","2013B100","KOSPI 200 妮可记 0311 100.0","3.40","-1.25","4.10","4.30","2.61","27.00","3.40","90180","29923561000","131713"
"2003/11/10 (林埃)","2013B102","KOSPI 200 妮可记 0311 102.5","1.45","-1.14","1.88","2.12","1.10","24.50","1.45","827949","125892189000","169190"
"2003/11/10 (林埃)","2013B105","KOSPI 200 妮可记 0311 105.0","0.40","-0.54","0.74","0.75","0.31","24.60","0.40","3962131","192761385000","311530"
"2003/11/10 (林埃)","2013B107","KOSPI 200 妮可记 0311 107.5","0.07","-0.19","0.17","0.17","0.06","25.20","0.07","2405960","24593415000","485017"
"2003/11/10 (林埃)","2013B110","KOSPI 200 妮可记 0311 110.0","0.02","-0.04","0.04","0.04","0.02","29.10","0.02","430232","1193737000","445837"
"2003/11/10 (林埃)","2013B112","KOSPI 200 妮可记 0311 112.5","0.01","-0.01","0.01","0.02","0.01","34.50","0.01","159817","160302000","382802"
"2003/11/10 (林埃)","2013B115","KOSPI 200 妮可记 0311 115.0","0.01","0.00","0.01","0.01","0.01","41.80","0.01","5451","5451000","128171"
"2003/11/10 (林埃)","3013B080","KOSPI 200 遣可记 0311  80.0","0.01","0.00","0.01","0.01","0.01","91.80","0.01","25","25000","191164"
"2003/11/10 (林埃)","3013B082","KOSPI 200 遣可记 0311  82.5","0.01","0.00","0.01","0.01","0.01","79.20","0.01","29","29000","173669"
"2003/11/10 (林埃)","3013B085","KOSPI 200 遣可记 0311  85.0","0.01","0.00","0.01","0.01","0.01","69.80","0.01","864","864000","180005"
"2003/11/10 (林埃)","3013B087","KOSPI 200 遣可记 0311  87.5","0.01","0.00","0.01","0.01","0.01","62.30","0.01","1608","1608000","194678"
"2003/11/10 (林埃)","3013B090","KOSPI 200 遣可记 0311  90.0","0.01","0.00","0.01","0.02","0.01","52.60","0.01","86678","86901000","170333"
"2003/11/10 (林埃)","3013B092","KOSPI 200 遣可记 0311  92.5","0.01","0.00","0.02","0.03","0.01","43.20","0.01","165092","315256000","220205"
"2003/11/10 (林埃)","3013B095","KOSPI 200 遣可记 0311  95.0","0.03","0.00","0.03","0.07","0.02","38.80","0.03","722780","2765711000","244694"
"2003/11/10 (林埃)","3013B097","KOSPI 200 遣可记 0311  97.5","0.07","0.01","0.07","0.23","0.06","32.90","0.07","2202032","28535835000","292926"
"2003/11/10 (林埃)","3013B100","KOSPI 200 遣可记 0311 100.0","0.34","0.16","0.20","0.65","0.19","32.80","0.34","3994895","151118110000","359385"
"2003/11/10 (林埃)","3013B102","KOSPI 200 遣可记 0311 102.5","0.99","0.43","0.69","1.62","0.63","30.50","0.99","2474183","250024040000","180865"
"2003/11/10 (林埃)","3013B105","KOSPI 200 遣可记 0311 105.0","2.45","0.99","1.84","3.35","1.69","31.50","2.45","312999","72341230000","101385"
"2003/11/10 (林埃)","3013B107","KOSPI 200 遣可记 0311 107.5","4.55","1.45","3.55","5.55","3.55","34.00","4.55","23022","10039885000","17799"
"2003/11/10 (林埃)","3013B110","KOSPI 200 遣可记 0311 110.0","7.00","1.55","6.10","7.95","6.00","44.00","7.00","4973","3218270000","39046"
"2003/11/10 (林埃)","3013B112","KOSPI 200 遣可记 0311 112.5","9.50","1.60","9.15","10.25","8.60","56.00","9.50","86","83500000","8832"
"2003/11/10 (林埃)","3013B115","KOSPI 200 遣可记 0311 115.0","12.75","2.35","12.65","12.75","12.65","64.00","12.75","2","2540000","49"
"2003/11/07 (林埃)","2013B080","KOSPI 200 妮可记 0311  80.0","23.10","0.80","24.00","24.00","22.55","64.00","23.10","101","235785000","29455"
"2003/11/07 (林埃)","2013B082","KOSPI 200 妮可记 0311  82.5","21.20","1.40","20.85","21.55","20.10","96.00","21.20","86","176745000","3372"
"2003/11/07 (林埃)","2013B085","KOSPI 200 妮可记 0311  85.0","19.60","1.80","19.00","19.60","18.20","96.00","19.60","26","49530000","2636"
"2003/11/07 (林埃)","2013B087","KOSPI 200 妮可记 0311  87.5","17.20","0.45","16.40","17.20","15.90","88.00","17.20","28","46500000","4467"
"2003/11/07 (林埃)","2013B090","KOSPI 200 妮可记 0311  90.0","14.60","1.95","13.65","14.60","12.80","72.00","14.60","369","508745000","8325"
"2003/11/07 (林埃)","2013B092","KOSPI 200 妮可记 0311  92.5","12.00","2.10","10.30","12.00","10.05","56.00","12.00","147","165345000","13903"
"2003/11/07 (林埃)","2013B095","KOSPI 200 妮可记 0311  95.0","9.55","2.10","8.90","9.55","7.55","48.00","9.55","1243","1072090000","33318"
"2003/11/07 (林埃)","2013B097","KOSPI 200 妮可记 0311  97.5","7.10","1.95","5.80","7.10","5.25","40.00","7.10","3767","2279525000","69406"
"2003/11/07 (林埃)","2013B100","KOSPI 200 妮可记 0311 100.0","4.65","1.45","4.00","4.70","3.00","30.00","4.65","58754","23070540000","130202"
"2003/11/07 (林埃)","2013B102","KOSPI 200 妮可记 0311 102.5","2.59","1.10","1.80","2.59","1.39","26.50","2.59","648237","128096660000","159141"
"2003/11/07 (林埃)","2013B105","KOSPI 200 妮可记 0311 105.0","0.94","0.40","0.71","0.95","0.47","21.60","0.94","4390605","319877237000","272853"
"2003/11/07 (林埃)","2013B107","KOSPI 200 妮可记 0311 107.5","0.26","0.10","0.20","0.26","0.11","21.60","0.26","4037839","74092142000","486758"
"2003/11/07 (林埃)","2013B110","KOSPI 200 妮可记 0311 110.0","0.06","0.01","0.06","0.08","0.03","22.40","0.06","1345250","6689955000","494710"
"2003/11/07 (林埃)","2013B112","KOSPI 200 妮可记 0311 112.5","0.02","0.01","0.01","0.03","0.01","25.40","0.02","271936","534697000","382229"
"2003/11/07 (林埃)","2013B115","KOSPI 200 妮可记 0311 115.0","0.01","0.00","0.01","0.01","0.01","29.10","0.01","60916","60916000","122720"
"2003/11/07 (林埃)","3013B080","KOSPI 200 遣可记 0311  80.0","0.01","0.00","0.01","0.01","0.01","71.40","0.01","211","211000","191143"
"2003/11/07 (林埃)","3013B082","KOSPI 200 遣可记 0311  82.5","0.01","0.00","0.01","0.01","0.01","64.30","0.01","318","318000","173697"
"2003/11/07 (林埃)","3013B085","KOSPI 200 遣可记 0311  85.0","0.01","0.00","0.01","0.01","0.01","54.50","0.01","4794","4794000","180005"
"2003/11/07 (林埃)","3013B087","KOSPI 200 遣可记 0311  87.5","0.01","0.00","0.01","0.02","0.01","49.40","0.01","66255","66286000","195095"
"2003/11/07 (林埃)","3013B090","KOSPI 200 遣可记 0311  90.0","0.01","-0.01","0.01","0.02","0.01","42.40","0.01","68956","71045000","197982"
"2003/11/07 (林埃)","3013B092","KOSPI 200 遣可记 0311  92.5","0.01","-0.03","0.03","0.03","0.01","35.50","0.01","245920","496532000","211334"
"2003/11/07 (林埃)","3013B095","KOSPI 200 遣可记 0311  95.0","0.03","-0.05","0.06","0.07","0.02","32.50","0.03","658083","3105145000","248519"
"2003/11/07 (林埃)","3013B097","KOSPI 200 遣可记 0311  97.5","0.06","-0.19","0.15","0.19","0.05","27.60","0.06","1801449","20558893000","243772"
"2003/11/07 (林埃)","3013B100","KOSPI 200 遣可记 0311 100.0","0.18","-0.43","0.37","0.54","0.16","24.60","0.18","4163217","142377241000","309482"
"2003/11/07 (林埃)","3013B102","KOSPI 200 遣可记 0311 102.5","0.56","-1.04","1.01","1.42","0.49","22.10","0.56","2547285","235410546000","162407"
"2003/11/07 (林埃)","3013B105","KOSPI 200 遣可记 0311 105.0","1.46","-1.59","2.30","2.98","1.41","18.80","1.46","352138","75272724000","111111"
"2003/11/07 (林埃)","3013B107","KOSPI 200 遣可记 0311 107.5","3.10","-2.30","4.80","5.20","3.10","3.00","3.10","17975","7097540000","19911"
"2003/11/07 (林埃)","3013B110","KOSPI 200 遣可记 0311 110.0","5.45","-2.30","6.15","7.30","5.45","3.00","5.45","3065","1913075000","40283"
"2003/11/07 (林埃)","3013B112","KOSPI 200 遣可记 0311 112.5","7.90","-2.25","9.50","9.50","7.55","3.00","7.90","94","81235000","8849"
"2003/11/07 (林埃)","3013B115","KOSPI 200 遣可记 0311 115.0",,"0.10","0.00","0.00","0.00","25.40","10.40","0","0","50"
"2003/11/06 (林埃)","2013B080","KOSPI 200 妮可记 0311  80.0","22.30","-2.55","24.45","25.45","22.30","3.00","22.30","14840","36748550000","29552"
"2003/11/06 (林埃)","2013B082","KOSPI 200 妮可记 0311  82.5","19.80","-2.45","22.40","22.65","19.80","3.00","19.80","462","1009800000","3403"
"2003/11/06 (林埃)","2013B085","KOSPI 200 妮可记 0311  85.0","17.80","-0.80","19.60","20.00","17.80","80.00","17.80","82","157540000","2651"
"2003/11/06 (林埃)","2013B087","KOSPI 200 妮可记 0311  87.5","16.75","-0.60","17.35","17.35","16.75","64.00","16.75","6","10295000","4486"
"2003/11/06 (林埃)","2013B090","KOSPI 200 妮可记 0311  90.0","12.65","-2.35","15.00","15.35","12.65","32.00","12.65","74","105905000","8347"
"2003/11/06 (林埃)","2013B092","KOSPI 200 妮可记 0311  92.5","9.90","-2.65","12.50","12.75","9.90","16.00","9.90","455","515355000","14021"
"2003/11/06 (林埃)","2013B095","KOSPI 200 妮可记 0311  95.0","7.45","-2.55","10.50","10.55","7.45","16.00","7.45","2112","1861755000","33392"
"2003/11/06 (林埃)","2013B097","KOSPI 200 妮可记 0311  97.5","5.15","-2.45","7.60","8.05","5.15","26.00","5.15","6555","4393175000","69907"
"2003/11/06 (林埃)","2013B100","KOSPI 200 妮可记 0311 100.0","3.20","-1.95","5.40","5.65","3.05","28.50","3.20","68907","29364170000","129998"
"2003/11/06 (林埃)","2013B102","KOSPI 200 妮可记 0311 102.5","1.49","-1.56","3.20","3.40","1.48","25.00","1.49","227155","52723880000","172999"
"2003/11/06 (林埃)","2013B105","KOSPI 200 妮可记 0311 105.0","0.54","-0.81","1.35","1.65","0.54","24.30","0.54","2258881","248679229000","272613"
"2003/11/06 (林埃)","2013B107","KOSPI 200 妮可记 0311 107.5","0.16","-0.32","0.46","0.56","0.16","24.40","0.16","4477378","172589236000","440127"
"2003/11/06 (林埃)","2013B110","KOSPI 200 妮可记 0311 110.0","0.05","-0.09","0.14","0.16","0.04","26.10","0.05","2079131","23012006000","481829"
"2003/11/06 (林埃)","2013B112","KOSPI 200 妮可记 0311 112.5","0.01","-0.03","0.04","0.06","0.01","26.30","0.01","841982","2996973000","341595"
"2003/11/06 (林埃)","2013B115","KOSPI 200 妮可记 0311 115.0","0.01","0.00","0.02","0.02","0.01","31.50","0.01","94926","124729000","78980"
"2003/11/06 (林埃)","3013B080","KOSPI 200 遣可记 0311  80.0","0.01","0.00","0.01","0.01","0.01","63.30","0.01","6832","6832000","190933"
"2003/11/06 (林埃)","3013B082","KOSPI 200 遣可记 0311  82.5","0.01","0.00","0.01","0.01","0.01","55.90","0.01","16878","16878000","173485"
"2003/11/06 (林埃)","3013B085","KOSPI 200 遣可记 0311  85.0","0.01","0.00","0.01","0.02","0.01","48.90","0.01","73638","73798000","175760"
"2003/11/06 (林埃)","3013B087","KOSPI 200 遣可记 0311  87.5","0.01","0.00","0.02","0.02","0.01","42.10","0.01","26667","31330000","209765"
"2003/11/06 (林埃)","3013B090","KOSPI 200 遣可记 0311  90.0","0.02","0.00","0.02","0.02","0.01","38.30","0.02","70635","122204000","230710"
"2003/11/06 (林埃)","3013B092","KOSPI 200 遣可记 0311  92.5","0.04","0.02","0.02","0.04","0.01","34.30","0.04","282531","751505000","205430"
"2003/11/06 (林埃)","3013B095","KOSPI 200 遣可记 0311  95.0","0.08","0.04","0.04","0.09","0.03","30.00","0.08","475004","2777076000","311995"
"2003/11/06 (林埃)","3013B097","KOSPI 200 遣可记 0311  97.5","0.25","0.17","0.07","0.25","0.06","28.40","0.25","1109619","14741743000","261430"
"2003/11/06 (林埃)","3013B100","KOSPI 200 遣可记 0311 100.0","0.61","0.39","0.20","0.65","0.15","25.60","0.61","2548448","89149724000","259478"
"2003/11/06 (林埃)","3013B102","KOSPI 200 遣可记 0311 102.5","1.60","1.03","0.50","1.60","0.43","26.00","1.60","2716258","197437050000","150053"
"2003/11/06 (林埃)","3013B105","KOSPI 200 遣可记 0311 105.0","3.05","1.70","1.30","3.15","1.13","23.50","3.05","904896","153372836000","94491"
"2003/11/06 (林埃)","3013B107","KOSPI 200 遣可记 0311 107.5","5.40","2.41","2.79","5.40","2.56","30.00","5.40","51193","16562515000","15979"
"2003/11/06 (林埃)","3013B110","KOSPI 200 遣可记 0311 110.0","7.75","2.40","5.10","7.75","4.00","36.00","7.75","6139","3401100000","38868"
"2003/11/06 (林埃)","3013B112","KOSPI 200 遣可记 0311 112.5","10.15","2.50","7.50","10.15","7.10","40.00","10.15","1568","1301385000","8855"
"2003/11/06 (林埃)","3013B115","KOSPI 200 遣可记 0311 115.0","10.30","-0.05","9.90","10.30","9.65","32.00","10.30","55","55290000","50"
"2003/11/05 (林埃)","2013B080","KOSPI 200 妮可记 0311  80.0","24.85","1.90","23.15","24.90","23.15","96.00","24.85","10964","26295655000","14999"
"2003/11/05 (林埃)","2013B082","KOSPI 200 妮可记 0311  82.5","22.25","1.40","21.40","22.40","21.05","64.00","22.25","32","70495000","3669"
"2003/11/05 (林埃)","2013B085","KOSPI 200 妮可记 0311  85.0","18.60","0.55","18.85","18.85","18.60","32.00","18.60","12","22365000","2689"
"2003/11/05 (林埃)","2013B087","KOSPI 200 妮可记 0311  87.5","17.35","1.80","17.15","17.35","17.15","64.00","17.35","6","10350000","4490"
"2003/11/05 (林埃)","2013B090","KOSPI 200 妮可记 0311  90.0","15.00","1.40","13.25","15.05","13.25","64.00","15.00","1486","2145900000","8373"
"2003/11/05 (林埃)","2013B092","KOSPI 200 妮可记 0311  92.5","12.55","1.80","11.35","12.55","10.80","60.00","12.55","132","155270000","14120"
"2003/11/05 (林埃)","2013B095","KOSPI 200 妮可记 0311  95.0","10.00","1.55","8.30","10.05","8.25","48.00","10.00","3800","3431650000","33638"
"2003/11/05 (林埃)","2013B097","KOSPI 200 妮可记 0311  97.5","7.60","1.45","6.10","7.65","5.75","40.00","7.60","30328","19497950000","70987"
"2003/11/05 (林埃)","2013B100","KOSPI 200 妮可记 0311 100.0","5.15","1.10","3.95","5.25","3.65","32.00","5.15","39594","17930300000","136265"
"2003/11/05 (林埃)","2013B102","KOSPI 200 妮可记 0311 102.5","3.05","1.05","1.92","3.15","1.87","27.00","3.05","403606","98959860000","161845"
"2003/11/05 (林埃)","2013B105","KOSPI 200 妮可记 0311 105.0","1.35","0.48","0.78","1.44","0.73","23.00","1.35","2438837","258365641000","260160"
"2003/11/05 (林埃)","2013B107","KOSPI 200 妮可记 0311 107.5","0.48","0.22","0.24","0.50","0.21","22.40","0.48","3959218","136308916000","423240"
"2003/11/05 (林埃)","2013B110","KOSPI 200 妮可记 0311 110.0","0.14","0.07","0.06","0.15","0.05","22.60","0.14","1666995","16363602000","478138"
"2003/11/05 (林埃)","2013B112","KOSPI 200 妮可记 0311 112.5","0.04","0.02","0.02","0.06","0.02","23.80","0.04","1027831","3791554000","551515"
"2003/11/05 (林埃)","3013B080","KOSPI 200 遣可记 0311  80.0","0.01","0.00","0.01","0.01","0.01","64.30","0.01","1005","1005000","191444"
"2003/11/05 (林埃)","3013B082","KOSPI 200 遣可记 0311  82.5","0.01","0.00","0.01","0.01","0.01","57.40","0.01","20958","20958000","173056"
"2003/11/05 (林埃)","3013B085","KOSPI 200 遣可记 0311  85.0","0.01","0.00","0.01","0.02","0.01","50.80","0.01","32078","33586000","203056"
"2003/11/05 (林埃)","3013B087","KOSPI 200 遣可记 0311  87.5","0.01","-0.01","0.01","0.02","0.01","44.30","0.01","25905","30189000","227212"
"2003/11/05 (林埃)","3013B090","KOSPI 200 遣可记 0311  90.0","0.02","-0.01","0.02","0.03","0.01","41.20","0.02","107796","216802000","231512"
"2003/11/05 (林埃)","3013B092","KOSPI 200 遣可记 0311  92.5","0.02","-0.02","0.03","0.04","0.02","34.50","0.02","178677","550449000","259203"
"2003/11/05 (林埃)","3013B095","KOSPI 200 遣可记 0311  95.0","0.04","-0.03","0.07","0.09","0.04","30.80","0.04","411818","2670071000","339721"
"2003/11/05 (林埃)","3013B097","KOSPI 200 遣可记 0311  97.5","0.08","-0.08","0.19","0.20","0.08","26.80","0.08","863641","12433910000","252286"
"2003/11/05 (林埃)","3013B100","KOSPI 200 遣可记 0311 100.0","0.22","-0.23","0.52","0.54","0.21","24.20","0.22","2067983","74748601000","240137"
"2003/11/05 (林埃)","3013B102","KOSPI 200 遣可记 0311 102.5","0.57","-0.51","1.20","1.26","0.56","21.40","0.57","1603305","138321676000","151845"
"2003/11/05 (林埃)","3013B105","KOSPI 200 遣可记 0311 105.0","1.35","-0.98","2.42","2.62","1.35","18.00","1.35","256240","46459157000","83400"
"2003/11/05 (林埃)","3013B107","KOSPI 200 遣可记 0311 107.5","2.99","-1.16","4.15","4.60","2.95","15.00","2.99","17629","6241594000","13302"
"2003/11/05 (林埃)","3013B110","KOSPI 200 遣可记 0311 110.0","5.35","-1.10","7.10","7.10","5.10","16.00","5.35","3337","1862950000","38417"
"2003/11/05 (林埃)","3013B112","KOSPI 200 遣可记 0311 112.5","7.65","-1.70","9.25","9.35","7.60","3.00","7.65","7782","6709200000","7769"
"2003/11/04 (林埃)","2013B080","KOSPI 200 妮可记 0311  80.0","22.95","-0.25","23.50","24.00","22.85","32.00","22.95","77","181855000","6491"
"2003/11/04 (林埃)","2013B082","KOSPI 200 妮可记 0311  82.5","20.85","0.40","21.50","21.50","20.50","64.00","20.85","30","63725000","3687"
"2003/11/04 (林埃)","2013B085","KOSPI 200 妮可记 0311  85.0","18.05","-0.10","18.75","18.90","18.05","32.00","18.05","41","76850000","2690"
"2003/11/04 (林埃)","2013B087","KOSPI 200 妮可记 0311  87.5","15.55","-0.10","16.45","16.60","15.40","32.00","15.55","97","153460000","4490"
"2003/11/04 (林埃)","2013B090","KOSPI 200 妮可记 0311  90.0","13.60","0.45","14.00","14.15","13.10","56.00","13.60","1991","2760485000","8649"
"2003/11/04 (林埃)","2013B092","KOSPI 200 妮可记 0311  92.5","10.75","0.10","11.50","11.65","10.45","32.00","10.75","337","382615000","14159"
"2003/11/04 (林埃)","2013B095","KOSPI 200 妮可记 0311  95.0","8.45","0.25","9.00","9.50","8.00","24.00","8.45","3685","3207190000","34908"
"2003/11/04 (林埃)","2013B097","KOSPI 200 妮可记 0311  97.5","6.15","0.20","6.90","6.90","5.65","28.00","6.15","6729","4260480000","80777"
"2003/11/04 (林埃)","2013B100","KOSPI 200 妮可记 0311 100.0","4.05","0.30","4.10","4.65","3.50","28.00","4.05","47044","19778125000","125522"
"2003/11/04 (林埃)","2013B102","KOSPI 200 妮可记 0311 102.5","2.00","-0.07","2.51","2.77","1.82","22.00","2.00","373005","83963202000","190413"
"2003/11/04 (林埃)","2013B105","KOSPI 200 妮可记 0311 105.0","0.87","-0.10","1.30","1.31","0.74","22.50","0.87","1984979","200072980000","306035"
"2003/11/04 (林埃)","2013B107","KOSPI 200 妮可记 0311 107.5","0.26","-0.09","0.46","0.52","0.22","21.40","0.26","3425650","123825091000","457515"
"2003/11/04 (林埃)","2013B110","KOSPI 200 妮可记 0311 110.0","0.07","-0.04","0.14","0.17","0.06","21.90","0.07","1797135","20887800000","536370"
"2003/11/04 (林埃)","2013B112","KOSPI 200 妮可记 0311 112.5","0.02","-0.02","0.06","0.06","0.02","23.30","0.02","697155","2831676000","454571"
"2003/11/04 (林埃)","3013B080","KOSPI 200 遣可记 0311  80.0","0.01","0.00","0.01","0.01","0.01","58.40","0.01","488","488000","191819"
"2003/11/04 (林埃)","3013B082","KOSPI 200 遣可记 0311  82.5","0.01","0.00","0.01","0.01","0.01","51.90","0.01","8111","8111000","175871"
"2003/11/04 (林埃)","3013B085","KOSPI 200 遣可记 0311  85.0","0.01","0.00","0.01","0.02","0.01","45.70","0.01","34339","35582000","219698"
"2003/11/04 (林埃)","3013B087","KOSPI 200 遣可记 0311  87.5","0.02","0.00","0.02","0.02","0.01","42.80","0.02","37821","69983000","238313"
"2003/11/04 (林埃)","3013B090","KOSPI 200 遣可记 0311  90.0","0.03","0.00","0.03","0.03","0.02","38.60","0.03","51685","127904000","267991"
"2003/11/04 (林埃)","3013B092","KOSPI 200 遣可记 0311  92.5","0.04","-0.02","0.05","0.05","0.03","33.00","0.04","206665","901203000","322750"
"2003/11/04 (林埃)","3013B095","KOSPI 200 遣可记 0311  95.0","0.07","-0.05","0.08","0.11","0.07","28.80","0.07","536709","4656121000","352084"
"2003/11/04 (林埃)","3013B097","KOSPI 200 遣可记 0311  97.5","0.16","-0.15","0.18","0.26","0.15","25.60","0.16","1309874","26461942000","290739"
"2003/11/04 (林埃)","3013B100","KOSPI 200 遣可记 0311 100.0","0.45","-0.24","0.45","0.63","0.39","23.90","0.45","2150189","108351005000","207407"
"2003/11/04 (林埃)","3013B102","KOSPI 200 遣可记 0311 102.5","1.08","-0.54","1.20","1.45","0.95","21.90","1.08","1240496","145365783000","125167"
"2003/11/04 (林埃)","3013B105","KOSPI 200 遣可记 0311 105.0","2.33","-0.48","2.45","2.86","2.03","20.30","2.33","151779","36254379000","49085"
"2003/11/04 (林埃)","3013B107","KOSPI 200 遣可记 0311 107.5","4.15","-0.60","4.00","4.80","3.80","14.00","4.15","8409","3488970000","8450"
"2003/11/04 (林埃)","3013B110","KOSPI 200 遣可记 0311 110.0","6.45","-0.65","5.80","7.15","5.80","3.00","6.45","953","628375000","37497"
"2003/11/04 (林埃)","3013B112","KOSPI 200 遣可记 0311 112.5","9.35","-0.05","8.50","9.40","8.35","16.00","9.35","238","207600000","942"
"2003/11/03 (林埃)","2013B080","KOSPI 200 妮可记 0311  80.0","23.20","1.50","22.40","23.20","22.00","64.00","23.20","38","85235000","6471"
"2003/11/03 (林埃)","2013B082","KOSPI 200 妮可记 0311  82.5","20.45","1.50","18.75","20.70","18.60","64.00","20.45","25","49610000","3687"
"2003/11/03 (林埃)","2013B085","KOSPI 200 妮可记 0311  85.0","18.15","1.45","16.30","18.20","16.30","72.00","18.15","304","517800000","2663"
"2003/11/03 (林埃)","2013B087","KOSPI 200 妮可记 0311  87.5","15.65","1.55","14.50","15.65","14.50","64.00","15.65","39","59100000","4508"
"2003/11/03 (林埃)","2013B090","KOSPI 200 妮可记 0311  90.0","13.15","1.65","11.35","13.40","11.35","40.00","13.15","1301","1593370000","9046"
"2003/11/03 (林埃)","2013B092","KOSPI 200 妮可记 0311  92.5","10.65","1.35","9.20","10.75","8.70","32.00","10.65","861","846775000","14304"
"2003/11/03 (林埃)","2013B095","KOSPI 200 妮可记 0311  95.0","8.20","1.35","6.80","8.40","6.35","38.00","8.20","9076","6659450000","35911"
"2003/11/03 (林埃)","2013B097","KOSPI 200 妮可记 0311  97.5","5.95","1.35","4.60","6.10","4.20","34.00","5.95","33523","17816790000","82213"
"2003/11/03 (林埃)","2013B100","KOSPI 200 妮可记 0311 100.0","3.75","0.86","2.73","4.00","2.50","28.50","3.75","58931","18981901000","117359"
"2003/11/03 (林埃)","2013B102","KOSPI 200 妮可记 0311 102.5","2.07","0.54","1.53","2.25","1.24","26.50","2.07","773228","138661905000","202111"
"2003/11/03 (林埃)","2013B105","KOSPI 200 妮可记 0311 105.0","0.97","0.31","0.65","1.02","0.51","25.60","0.97","2560168","210681591000","339173"
"2003/11/03 (林埃)","2013B107","KOSPI 200 妮可记 0311 107.5","0.35","0.09","0.27","0.39","0.18","24.60","0.35","2444471","73977515000","422743"
"2003/11/03 (林埃)","2013B110","KOSPI 200 妮可记 0311 110.0","0.11","0.02","0.08","0.13","0.06","24.60","0.11","1651607","16249734000","632187"
"2003/11/03 (林埃)","2013B112","KOSPI 200 妮可记 0311 112.5","0.04","0.01","0.03","0.05","0.02","25.80","0.04","378938","1414496000","269293"
