老磊,辆格内靛,辆格疙,辆啊,措厚,矫啊,绊啊,历啊,郴犁函悼己,劳老扁霖啊,芭贰樊,芭贰措陛,固搬力距沥
"2001/07/18 (林埃)","20118075","KOSPI 200 妮可记 0108  75.0","0.17","-0.14","0.27","0.32","0.16","31.60","0.17","366806","8127943000","212701"
"2001/07/18 (林埃)","20118077","KOSPI 200 妮可记 0108  77.5","0.08","-0.08","0.14","0.15","0.08","33.10","0.08","124643","1338973000","122983"
"2001/07/18 (林埃)","20118080","KOSPI 200 妮可记 0108  80.0","0.04","-0.05","0.07","0.08","0.04","34.70","0.04","75332","440155000","125979"
"2001/07/18 (林埃)","20118082","KOSPI 200 妮可记 0108  82.5","0.03","-0.02","0.04","0.05","0.02","37.90","0.03","24364","80912000","39693"
"2001/07/18 (林埃)","20118085","KOSPI 200 妮可记 0108  85.0","0.02","-0.01","0.03","0.03","0.01","40.60","0.02","51871","108518000","148604"
"2001/07/18 (林埃)","30118062","KOSPI 200 遣可记 0108  62.5","0.45","0.15","0.32","0.47","0.27","28.40","0.45","662251","25015253000","157225"
"2001/07/18 (林埃)","30118065","KOSPI 200 遣可记 0108  65.0","1.17","0.35","0.84","1.20","0.71","28.80","1.17","352738","35019600000","97512"
"2001/07/18 (林埃)","30118067","KOSPI 200 遣可记 0108  67.5","2.45","0.66","1.91","2.47","1.61","30.50","2.45","33666","6933663000","47185"
"2001/07/18 (林埃)","30118070","KOSPI 200 遣可记 0108  70.0","4.20","0.90","3.60","4.30","2.95","32.00","4.20","10523","3910230000","40352"
"2001/07/18 (林埃)","30118072","KOSPI 200 遣可记 0108  72.5","6.20","0.80","5.50","6.35","5.10","32.00","6.20","2229","1275040000","12401"
"2001/07/18 (林埃)","30118075","KOSPI 200 遣可记 0108  75.0","8.65","1.25","7.70","8.80","7.35","40.00","8.65","583","464010000","6544"
"2001/07/18 (林埃)","30118077","KOSPI 200 遣可记 0108  77.5","10.90","1.20","9.70","10.90","9.70","32.00","10.90","254","258515000","1304"
"2001/07/18 (林埃)","30118080","KOSPI 200 遣可记 0108  80.0","13.35","0.95","12.10","13.50","12.10","40.00","13.35","1189","1508785000","4810"
"2001/07/18 (林埃)","30118082","KOSPI 200 遣可记 0108  82.5","15.75","1.15","15.70","15.95","15.65","32.00","15.75","10","15745000","351"
"2001/07/18 (林埃)","30118085","KOSPI 200 遣可记 0108  85.0","18.55","1.25","17.45","18.70","17.20","56.00","18.55","48","88040000","2070"
"2001/07/16 (林埃)","20118062","KOSPI 200 妮可记 0108  62.5","5.70","0.30","5.35","6.35","4.40","31.00","5.70","520","288760000","1016"
"2001/07/16 (林埃)","20118065","KOSPI 200 妮可记 0108  65.0","3.55","-0.05","4.10","4.25","3.20","26.50","3.55","8126","2872885000","19264"
"2001/07/16 (林埃)","20118067","KOSPI 200 妮可记 0108  67.5","2.11","-0.02","2.35","2.57","1.83","27.80","2.11","21380","4553533000","22798"
"2001/07/16 (林埃)","20118070","KOSPI 200 妮可记 0108  70.0","1.14","-0.11","1.26","1.45","0.98","28.80","1.14","100292","11679453000","58487"
"2001/07/16 (林埃)","20118072","KOSPI 200 妮可记 0108  72.5","0.65","-0.17","0.79","0.82","0.51","31.00","0.65","181973","11605011000","77339"
"2001/07/16 (林埃)","20118075","KOSPI 200 妮可记 0108  75.0","0.31","-0.09","0.40","0.45","0.28","31.70","0.31","416110","14524763000","176584"
"2001/07/16 (林埃)","20118077","KOSPI 200 妮可记 0108  77.5","0.16","-0.05","0.21","0.22","0.13","33.20","0.16","171679","2913036000","113699"
"2001/07/16 (林埃)","20118080","KOSPI 200 妮可记 0108  80.0","0.09","-0.03","0.12","0.13","0.08","35.10","0.09","122160","1249223000","126643"
"2001/07/16 (林埃)","20118082","KOSPI 200 妮可记 0108  82.5","0.05","-0.01","0.07","0.07","0.04","36.60","0.05","28777","155518000","41526"
"2001/07/16 (林埃)","20118085","KOSPI 200 妮可记 0108  85.0","0.03","-0.01","0.05","0.05","0.02","38.30","0.03","76659","262997000","154586"
"2001/07/16 (林埃)","30118062","KOSPI 200 遣可记 0108  62.5","0.30","-0.07","0.31","0.43","0.27","27.40","0.30","551718","19400345000","121046"
"2001/07/16 (林埃)","30118065","KOSPI 200 遣可记 0108  65.0","0.82","-0.14","0.80","1.07","0.70","27.30","0.82","321008","28356699000","92897"
"2001/07/16 (林埃)","30118067","KOSPI 200 遣可记 0108  67.5","1.79","-0.19","1.69","2.19","1.52","27.30","1.79","47797","8727145000","43450"
"2001/07/16 (林埃)","30118070","KOSPI 200 遣可记 0108  70.0","3.30","-0.35","3.45","3.85","2.87","28.00","3.30","14365","4805303000","39039"
"2001/07/16 (林埃)","30118072","KOSPI 200 遣可记 0108  72.5","5.40","-0.15","5.45","5.90","4.55","32.00","5.40","3301","1717260000","11576"
"2001/07/16 (林埃)","30118075","KOSPI 200 遣可记 0108  75.0","7.40","-0.15","7.00","8.00","6.90","28.00","7.40","777","564185000","6198"
"2001/07/16 (林埃)","30118077","KOSPI 200 遣可记 0108  77.5","9.70","-0.10","9.30","10.40","9.20","16.00","9.70","108","104175000","1101"
"2001/07/16 (林埃)","30118080","KOSPI 200 遣可记 0108  80.0","12.40","0.15","12.50","12.75","11.65","16.00","12.40","246","294310000","3632"
"2001/07/16 (林埃)","30118082","KOSPI 200 遣可记 0108  82.5","14.60","-0.35","14.60","14.60","14.60","16.00","14.60","1","1460000","341"
"2001/07/16 (林埃)","30118085","KOSPI 200 遣可记 0108  85.0","17.30","0.05","17.15","17.60","16.70","48.00","17.30","88","149120000","2087"
"2001/07/13 (林埃)","20118062","KOSPI 200 妮可记 0108  62.5","5.40","-2.10","7.20","7.20","5.15","22.00","5.40","331","202965000","609"
"2001/07/13 (林埃)","20118065","KOSPI 200 妮可记 0108  65.0","3.60","-1.70","5.35","6.50","3.20","26.00","3.60","10173","4313410000","12872"
"2001/07/13 (林埃)","20118067","KOSPI 200 妮可记 0108  67.5","2.13","-1.32","4.40","4.40","1.94","26.80","2.13","14594","4147283000","13918"
"2001/07/13 (林埃)","20118070","KOSPI 200 妮可记 0108  70.0","1.25","-1.03","3.00","3.00","0.99","28.90","1.25","60827","10718058000","35080"
"2001/07/13 (林埃)","20118072","KOSPI 200 妮可记 0108  72.5","0.82","-0.68","2.30","2.30","0.60","32.40","0.82","83778","8341072000","47532"
"2001/07/13 (林埃)","20118075","KOSPI 200 妮可记 0108  75.0","0.40","-0.50","1.18","1.18","0.35","32.10","0.40","422070","25579562000","115863"
"2001/07/13 (林埃)","20118077","KOSPI 200 妮可记 0108  77.5","0.21","-0.34","0.69","0.70","0.18","33.10","0.21","150792","5156061000","63430"
"2001/07/13 (林埃)","20118080","KOSPI 200 妮可记 0108  80.0","0.12","-0.24","0.40","0.45","0.11","34.70","0.12","338982","6961422000","117125"
"2001/07/13 (林埃)","20118082","KOSPI 200 妮可记 0108  82.5","0.06","-0.14","0.25","0.25","0.06","35.40","0.06","70107","829886000","36848"
"2001/07/13 (林埃)","20118085","KOSPI 200 妮可记 0108  85.0","0.04","-0.04","0.14","0.14","0.03","37.80","0.04","208949","1542102000","131246"
"2001/07/13 (林埃)","30118062","KOSPI 200 遣可记 0108  62.5","0.37","0.19","0.13","0.45","0.12","27.80","0.37","299019","7775890000","74815"
"2001/07/13 (林埃)","30118065","KOSPI 200 遣可记 0108  65.0","0.96","0.39","0.40","1.03","0.37","28.00","0.96","425507","26375507000","76987"
"2001/07/13 (林埃)","30118067","KOSPI 200 遣可记 0108  67.5","1.98","0.67","1.01","2.10","0.93","28.30","1.98","81625","11589668000","35442"
"2001/07/13 (林埃)","30118070","KOSPI 200 遣可记 0108  70.0","3.65","1.18","1.90","3.70","1.70","31.50","3.65","31769","8240140000","31452"
"2001/07/13 (林埃)","30118072","KOSPI 200 遣可记 0108  72.5","5.55","1.45","3.00","5.85","3.00","33.00","5.55","6026","2515325000","10129"
"2001/07/13 (林埃)","30118075","KOSPI 200 遣可记 0108  75.0","7.55","1.55","5.05","7.85","4.90","31.00","7.55","1813","1109275000","5936"
"2001/07/13 (林埃)","30118077","KOSPI 200 遣可记 0108  77.5","9.80","1.50","7.05","9.80","7.05","28.00","9.80","554","456700000","1086"
"2001/07/13 (林埃)","30118080","KOSPI 200 遣可记 0108  80.0","12.25","1.90","9.45","12.50","9.45","32.00","12.25","2313","2497705000","3652"
"2001/07/13 (林埃)","30118082","KOSPI 200 遣可记 0108  82.5","14.95","2.05","14.30","14.95","14.30","32.00","14.95","58","86310000","340"
"2001/07/13 (林埃)","30118085","KOSPI 200 遣可记 0108  85.0","17.25","1.70","14.35","17.25","14.35","48.00","17.25","159","254455000","2131"
"2001/07/12 (林埃)","20117057","KOSPI 200 妮可记 0107  57.5","11.75","1.90","12.00","13.45","11.75","64.00",,"12","15825000","0"
"2001/07/12 (林埃)","20117060","KOSPI 200 妮可记 0107  60.0","9.20","0.60","9.50","9.50","9.20","3.00",,"28","26240000","0"
"2001/07/12 (林埃)","20117062","KOSPI 200 妮可记 0107  62.5","6.60","0.20","6.85","7.30","6.00","3.00",,"130","80690000","0"
"2001/07/12 (林埃)","20117065","KOSPI 200 妮可记 0107  65.0","4.40","1.20","4.10","4.75","3.80","3.00",,"1697","754380000","0"
"2001/07/12 (林埃)","20117067","KOSPI 200 妮可记 0107  67.5","1.88","0.88","2.00","2.28","1.52","3.00",,"160015","30207713000","0"
"2001/07/12 (林埃)","20117070","KOSPI 200 妮可记 0107  70.0","0.07","-0.05","0.31","0.38","0.03","18.10",,"2285811","39064063000","187541"
"2001/07/12 (林埃)","20117072","KOSPI 200 妮可记 0107  72.5","0.01","0.00","0.02","0.03","0.01","39.10",,"181045","213406000","264928"
"2001/07/12 (林埃)","20117075","KOSPI 200 妮可记 0107  75.0","0.01","0.00","0.01","0.01","0.01","65.60",,"4884","4884000","215080"
"2001/07/12 (林埃)","20117077","KOSPI 200 妮可记 0107  77.5","0.01","0.00","0.01","0.01","0.01","88.90",,"3427","3427000","230706"
"2001/07/12 (林埃)","20117080","KOSPI 200 妮可记 0107  80.0","0.01","0.00","0.01","0.01","0.01","114.30",,"1202","1202000","283206"
"2001/07/12 (林埃)","20117082","KOSPI 200 妮可记 0107  82.5","0.01","0.00","0.01","0.01","0.01","132.90",,"334","334000","123010"
"2001/07/12 (林埃)","20117085","KOSPI 200 妮可记 0107  85.0","0.01","0.00","0.01","0.01","0.01","153.80",,"2931","2931000","191717"
"2001/07/12 (林埃)","30117057","KOSPI 200 遣可记 0107  57.5","0.01","0.00","0.01","0.01","0.01","146.30",,"2","2000","19214"
"2001/07/12 (林埃)","30117060","KOSPI 200 遣可记 0107  60.0","0.01","0.00","0.01","0.01","0.01","115.30",,"88","88000","19878"
"2001/07/12 (林埃)","30117062","KOSPI 200 遣可记 0107  62.5","0.01","0.00","0.01","0.01","0.01","84.40",,"66","66000","86624"
"2001/07/12 (林埃)","30117065","KOSPI 200 遣可记 0107  65.0","0.01","-0.02","0.01","0.01","0.01","56.50",,"28108","28108000","185746"
"2001/07/12 (林埃)","30117067","KOSPI 200 遣可记 0107  67.5","0.01","-0.27","0.03","0.07","0.01","29.60",,"627257","1808562000","181249"
"2001/07/12 (林埃)","30117070","KOSPI 200 遣可记 0107  70.0","0.72","-1.08","0.63","1.09","0.52","24.00",,"772258","59968628000","0"
"2001/07/12 (林埃)","30117072","KOSPI 200 遣可记 0107  72.5","3.15","-1.05","2.90","3.50","2.78","76.00",,"17725","5525923000","0"
"2001/07/12 (林埃)","30117075","KOSPI 200 遣可记 0107  75.0","5.65","-1.45","5.60","6.20","5.25","112.00",,"3628","1999165000","0"
"2001/07/12 (林埃)","30117077","KOSPI 200 遣可记 0107  77.5","8.20","-1.20","8.95","8.95","7.65","160.00",,"485","402175000","0"
"2001/07/12 (林埃)","30117080","KOSPI 200 遣可记 0107  80.0","10.70","-0.80","11.00","11.00","10.35","176.00",,"421","451485000","0"
"2001/07/12 (林埃)","30117082","KOSPI 200 遣可记 0107  82.5","13.40","-0.60","14.00","19.35","12.50","224.00",,"14","20535000","0"
"2001/07/12 (林埃)","30117085","KOSPI 200 遣可记 0107  85.0","16.00","-0.70","16.00","16.00","15.00","256.00",,"142","224835000","0"
"2001/07/11 (林埃)","20117057","KOSPI 200 妮可记 0107  57.5","9.85","-1.85","9.85","9.85","9.85","3.00","9.85","1","985000","148"
"2001/07/11 (林埃)","20117060","KOSPI 200 妮可记 0107  60.0","8.60","-0.60","9.20","9.20","7.90","112.00","8.60","206","182760000","447"
"2001/07/11 (林埃)","20117062","KOSPI 200 妮可记 0107  62.5","6.40","-0.10","5.30","6.40","5.30","80.00","6.40","445","254730000","984"
"2001/07/11 (林埃)","20117065","KOSPI 200 妮可记 0107  65.0","3.20","-0.80","3.10","4.00","2.10","3.00","3.20","11824","3698364000","5564"
"2001/07/11 (林埃)","20117067","KOSPI 200 妮可记 0107  67.5","1.00","-0.74","0.91","1.61","0.75","26.50","1.00","503422","52849860000","51563"
"2001/07/11 (林埃)","20117070","KOSPI 200 妮可记 0107  70.0","0.12","-0.31","0.16","0.24","0.08","31.90","0.12","1412772","22849105000","199405"
"2001/07/11 (林埃)","20117072","KOSPI 200 妮可记 0107  72.5","0.01","-0.05","0.02","0.03","0.01","37.70","0.01","385875","664778000","219130"
"2001/07/11 (林埃)","20117075","KOSPI 200 妮可记 0107  75.0","0.01","0.00","0.01","0.01","0.01","55.10","0.01","18700","18700000","217929"
"2001/07/11 (林埃)","20117077","KOSPI 200 妮可记 0107  77.5","0.01","0.00","0.01","0.01","0.01","71.60","0.01","819","819000","232579"
"2001/07/11 (林埃)","20117080","KOSPI 200 妮可记 0107  80.0","0.01","0.00","0.01","0.01","0.01","87.40","0.01","609","609000","282808"
"2001/07/11 (林埃)","20117082","KOSPI 200 妮可记 0107  82.5","0.01","0.00","0.01","0.01","0.01","101.50","0.01","33","33000","123197"
"2001/07/11 (林埃)","20117085","KOSPI 200 妮可记 0107  85.0","0.01","0.00","0.01","0.01","0.01","115.90","0.01","2134","2134000","192656"
"2001/07/11 (林埃)","30117057","KOSPI 200 遣可记 0107  57.5","0.01","0.00","0.01","0.01","0.01","99.90","0.01","1","1000","19212"
"2001/07/11 (林埃)","30117060","KOSPI 200 遣可记 0107  60.0","0.01","0.00","0.01","0.01","0.01","76.80","0.01","6","6000","19863"
"2001/07/11 (林埃)","30117062","KOSPI 200 遣可记 0107  62.5","0.01","0.00","0.01","0.01","0.01","52.60","0.01","37144","37144000","86609"
"2001/07/11 (林埃)","30117065","KOSPI 200 遣可记 0107  65.0","0.03","0.01","0.07","0.12","0.02","37.80","0.03","613254","4211226000","207503"
"2001/07/11 (林埃)","30117067","KOSPI 200 遣可记 0107  67.5","0.28","0.08","0.55","0.68","0.19","29.00","0.28","1521454","56351394000","183694"
"2001/07/11 (林埃)","30117070","KOSPI 200 遣可记 0107  70.0","1.80","0.45","2.30","2.60","1.30","26.00","1.80","142458","27238512000","111066"
"2001/07/11 (林埃)","30117072","KOSPI 200 遣可记 0107  72.5","4.20","0.60","4.50","5.10","3.65","3.00","4.20","12505","5491555000","53496"
"2001/07/11 (林埃)","30117075","KOSPI 200 遣可记 0107  75.0","7.10","1.00","7.35","7.35","6.05","112.00","7.10","3904","2698680000","44618"
"2001/07/11 (林埃)","30117077","KOSPI 200 遣可记 0107  77.5","9.40","0.85","9.70","9.95","8.60","112.00","9.40","438","411845000","14684"
"2001/07/11 (林埃)","30117080","KOSPI 200 遣可记 0107  80.0","11.50","0.80","12.00","12.35","11.30","3.00","11.50","211","257645000","5902"
"2001/07/11 (林埃)","30117082","KOSPI 200 遣可记 0107  82.5","14.00","0.70","14.45","14.45","14.00","64.00","14.00","13","18640000","725"
"2001/07/11 (林埃)","30117085","KOSPI 200 遣可记 0107  85.0","16.70","0.90","17.35","17.50","16.40","64.00","16.70","158","272580000","3528"
"2001/07/10 (林埃)","20117057","KOSPI 200 妮可记 0107  57.5","11.70","-0.50","11.70","11.70","11.70","144.00","11.70","1","1170000","147"
"2001/07/10 (林埃)","20117060","KOSPI 200 妮可记 0107  60.0",,"-0.55","0.00","0.00","0.00","36.00","9.20","0","0","245"
"2001/07/10 (林埃)","20117062","KOSPI 200 妮可记 0107  62.5","6.50","-0.20","7.10","7.95","6.50","80.00","6.50","257","180885000","577"
"2001/07/10 (林埃)","20117065","KOSPI 200 妮可记 0107  65.0","4.00","-0.45","5.05","5.05","3.95","52.00","4.00","999","423620000","2620"
"2001/07/10 (林埃)","20117067","KOSPI 200 妮可记 0107  67.5","1.74","-0.36","2.30","2.45","1.20","37.00","1.74","42021","8031785000","19755"
"2001/07/10 (林埃)","20117070","KOSPI 200 妮可记 0107  70.0","0.43","-0.19","0.67","0.71","0.36","35.30","0.43","766689","38878339000","159376"
"2001/07/10 (林埃)","20117072","KOSPI 200 妮可记 0107  72.5","0.06","-0.11","0.18","0.18","0.06","36.80","0.06","716716","7767602000","247979"
"2001/07/10 (林埃)","20117075","KOSPI 200 妮可记 0107  75.0","0.01","-0.03","0.04","0.04","0.01","41.30","0.01","205215","361461000","234180"
"2001/07/10 (林埃)","20117077","KOSPI 200 妮可记 0107  77.5","0.01","0.00","0.01","0.01","0.01","54.80","0.01","11298","11298000","233180"
"2001/07/10 (林埃)","20117080","KOSPI 200 妮可记 0107  80.0","0.01","0.00","0.01","0.01","0.01","67.90","0.01","7691","7691000","283261"
"2001/07/10 (林埃)","20117082","KOSPI 200 妮可记 0107  82.5","0.01","0.00","0.01","0.01","0.01","80.10","0.01","1476","1476000","123202"
"2001/07/10 (林埃)","20117085","KOSPI 200 妮可记 0107  85.0","0.01","0.00","0.01","0.01","0.01","90.50","0.01","5443","5443000","194528"
"2001/07/10 (林埃)","30117057","KOSPI 200 遣可记 0107  57.5",,"0.00","0.00","0.00","0.00","26.40","0.01","0","0","19212"
"2001/07/10 (林埃)","30117060","KOSPI 200 遣可记 0107  60.0",,"0.00","0.00","0.00","0.00","26.40","0.01","0","0","19863"
"2001/07/10 (林埃)","30117062","KOSPI 200 遣可记 0107  62.5","0.01","0.00","0.01","0.01","0.01","46.60","0.01","1000","1000000","82571"
"2001/07/10 (林埃)","30117065","KOSPI 200 遣可记 0107  65.0","0.02","-0.02","0.02","0.04","0.01","33.00","0.02","248546","584181000","158545"
"2001/07/10 (林埃)","30117067","KOSPI 200 遣可记 0107  67.5","0.20","-0.02","0.12","0.27","0.11","27.10","0.20","1574607","31534575000","214761"
"2001/07/10 (林埃)","30117070","KOSPI 200 遣可记 0107  70.0","1.35","0.15","0.81","1.50","0.81","24.00","1.35","350355","43331217000","115038"
"2001/07/10 (林埃)","30117072","KOSPI 200 遣可记 0107  72.5","3.60","0.30","2.69","3.75","2.69","3.00","3.60","13571","4453561000","58551"
"2001/07/10 (林埃)","30117075","KOSPI 200 遣可记 0107  75.0","6.10","2.05","5.50","6.10","5.05","3.00","6.10","4139","2389840000","44933"
"2001/07/10 (林埃)","30117077","KOSPI 200 遣可记 0107  77.5","8.55","0.45","6.40","8.55","6.40","3.00","8.55","683","557770000","14888"
"2001/07/10 (林埃)","30117080","KOSPI 200 遣可记 0107  80.0","10.70","-0.20","10.55","10.90","10.30","3.00","10.70","318","339435000","6111"
"2001/07/10 (林埃)","30117082","KOSPI 200 遣可记 0107  82.5","13.30","0.00","13.00","13.40","13.00","3.00","13.30","134","175130000","725"
"2001/07/10 (林埃)","30117085","KOSPI 200 遣可记 0107  85.0","15.80","0.10","15.65","15.85","15.40","3.00","15.80","167","258935000","3631"
"2001/07/09 (林埃)","20117057","KOSPI 200 妮可记 0107  57.5","12.20","-1.60","12.45","12.45","12.20","128.00","12.20","19","23470000","147"
"2001/07/09 (林埃)","20117060","KOSPI 200 妮可记 0107  60.0","9.75","-1.55","9.80","9.80","9.75","96.00","9.75","3","2935000","245"
"2001/07/09 (林埃)","20117062","KOSPI 200 妮可记 0107  62.5","6.70","-2.30","6.70","6.70","6.70","64.00","6.70","1","670000","322"
"2001/07/09 (林埃)","20117065","KOSPI 200 妮可记 0107  65.0","4.45","-1.60","4.90","5.00","3.95","60.00","4.45","1805","810780000","2388"
"2001/07/09 (林埃)","20117067","KOSPI 200 妮可记 0107  67.5","2.10","-1.75","2.50","2.70","1.83","39.00","2.10","28224","6089248000","14135"
"2001/07/09 (林埃)","20117070","KOSPI 200 妮可记 0107  70.0","0.62","-1.02","0.80","0.89","0.54","34.60","0.62","518638","34284421000","105567"
"2001/07/09 (林埃)","20117072","KOSPI 200 妮可记 0107  72.5","0.17","-0.34","0.25","0.25","0.13","38.90","0.17","746995","12662107000","211081"
"2001/07/09 (林埃)","20117075","KOSPI 200 妮可记 0107  75.0","0.04","-0.06","0.04","0.04","0.02","42.70","0.04","304122","991413000","229754"
"2001/07/09 (林埃)","20117077","KOSPI 200 妮可记 0107  77.5","0.01","-0.01","0.01","0.02","0.01","46.30","0.01","153977","154195000","237051"
"2001/07/09 (林埃)","20117080","KOSPI 200 妮可记 0107  80.0","0.01","0.00","0.01","0.01","0.01","57.80","0.01","36856","36856000","290507"
"2001/07/09 (林埃)","20117082","KOSPI 200 妮可记 0107  82.5","0.01","0.00","0.01","0.01","0.01","67.80","0.01","8363","8363000","124508"
"2001/07/09 (林埃)","20117085","KOSPI 200 妮可记 0107  85.0","0.01","0.00","0.01","0.01","0.01","77.10","0.01","6539","6539000","199295"
"2001/07/09 (林埃)","30117057","KOSPI 200 遣可记 0107  57.5","0.01","0.00","0.01","0.01","0.01","73.00","0.01","506","506000","19212"
"2001/07/09 (林埃)","30117060","KOSPI 200 遣可记 0107  60.0","0.01","0.00","0.01","0.01","0.01","56.20","0.01","94","94000","19863"
"2001/07/09 (林埃)","30117062","KOSPI 200 遣可记 0107  62.5","0.01","0.00","0.01","0.02","0.01","41.60","0.01","82841","85493000","82565"
"2001/07/09 (林埃)","30117065","KOSPI 200 遣可记 0107  65.0","0.04","0.03","0.03","0.10","0.02","33.80","0.04","467986","2763245000","199232"
"2001/07/09 (林埃)","30117067","KOSPI 200 遣可记 0107  67.5","0.22","0.16","0.17","0.38","0.15","26.90","0.22","1464041","38779735000","237273"
"2001/07/09 (林埃)","30117070","KOSPI 200 遣可记 0107  70.0","1.20","0.76","1.00","1.61","0.89","22.50","1.20","496421","59030289000","127804"
"2001/07/09 (林埃)","30117072","KOSPI 200 遣可记 0107  72.5","3.30","1.55","2.85","3.75","2.61","3.00","3.30","46338","14450293000","63276"
"2001/07/09 (林埃)","30117075","KOSPI 200 遣可记 0107  75.0","4.05","0.25","5.05","6.15","4.05","3.00","4.05","12167","6502175000","46645"
"2001/07/09 (林埃)","30117077","KOSPI 200 遣可记 0107  77.5","8.10","1.80","7.65","8.55","7.55","3.00","8.10","3777","3015660000","15050"
"2001/07/09 (林埃)","30117080","KOSPI 200 遣可记 0107  80.0","10.90","2.20","10.00","11.05","10.00","64.00","10.90","278","300170000","6171"
"2001/07/09 (林埃)","30117082","KOSPI 200 遣可记 0107  82.5","13.30","2.50","12.70","13.60","10.85","3.00","13.30","21","27145000","731"
"2001/07/09 (林埃)","30117085","KOSPI 200 遣可记 0107  85.0","15.70","1.70","15.30","15.95","15.20","3.00","15.70","74","115015000","3636"
"2001/07/06 (林埃)","20117057","KOSPI 200 妮可记 0107  57.5","13.80","-1.70","13.90","13.90","13.80","64.00","13.80","6","8320000","147"
"2001/07/06 (林埃)","20117060","KOSPI 200 妮可记 0107  60.0","11.30","-1.95","11.60","11.60","11.30","32.00","11.30","3","3430000","244"
"2001/07/06 (林埃)","20117062","KOSPI 200 妮可记 0107  62.5",,"-1.75","0.00","0.00","0.00","25.30","9.00","0","0","321"
"2001/07/06 (林埃)","20117065","KOSPI 200 妮可记 0107  65.0","6.05","-2.70","6.90","6.90","6.05","3.00","6.05","684","449635000","1559"
"2001/07/06 (林埃)","20117067","KOSPI 200 妮可记 0107  67.5","3.85","-1.90","4.85","4.85","3.60","28.00","3.85","2453","1013325000","5997"
"2001/07/06 (林埃)","20117070","KOSPI 200 妮可记 0107  70.0","1.64","-1.51","2.00","2.25","1.64","22.50","1.64","41673","7880544000","27235"
"2001/07/06 (林埃)","20117072","KOSPI 200 妮可记 0107  72.5","0.51","-0.87","0.79","0.79","0.47","25.50","0.51","488655","28964000000","124615"
"2001/07/06 (林埃)","20117075","KOSPI 200 妮可记 0107  75.0","0.10","-0.31","0.19","0.20","0.10","26.50","0.10","429865","6318171000","197948"
"2001/07/06 (林埃)","20117077","KOSPI 200 妮可记 0107  77.5","0.02","-0.09","0.05","0.06","0.02","29.30","0.02","216133","839396000","253859"
"2001/07/06 (林埃)","20117080","KOSPI 200 妮可记 0107  80.0","0.01","-0.01","0.01","0.02","0.01","35.30","0.01","164318","175111000","304864"
"2001/07/06 (林埃)","20117082","KOSPI 200 妮可记 0107  82.5","0.01","0.00","0.01","0.01","0.01","43.40","0.01","22601","22601000","131300"
"2001/07/06 (林埃)","20117085","KOSPI 200 妮可记 0107  85.0","0.01","0.00","0.01","0.01","0.01","49.90","0.01","3809","3809000","205175"
"2001/07/06 (林埃)","30117057","KOSPI 200 遣可记 0107  57.5","0.01","0.00","0.01","0.01","0.01","62.30","0.01","5","5000","19262"
"2001/07/06 (林埃)","30117060","KOSPI 200 遣可记 0107  60.0","0.01","0.00","0.01","0.01","0.01","51.00","0.01","493","493000","19913"
"2001/07/06 (林埃)","30117062","KOSPI 200 遣可记 0107  62.5","0.01","0.00","0.01","0.01","0.01","39.80","0.01","104","104000","26727"
"2001/07/06 (林埃)","30117065","KOSPI 200 遣可记 0107  65.0","0.01","0.00","0.01","0.02","0.01","29.00","0.01","58194","58701000","159206"
"2001/07/06 (林埃)","30117067","KOSPI 200 遣可记 0107  67.5","0.06","0.04","0.04","0.06","0.03","25.10","0.06","334391","1545684000","217070"
"2001/07/06 (林埃)","30117070","KOSPI 200 遣可记 0107  70.0","0.44","0.32","0.25","0.47","0.25","24.00","0.44","953976","34399074000","183383"
"2001/07/06 (林埃)","30117072","KOSPI 200 遣可记 0107  72.5","1.75","1.03","1.31","1.76","1.27","25.50","1.75","192046","28793128000","84977"
"2001/07/06 (林埃)","30117075","KOSPI 200 遣可记 0107  75.0","3.80","1.50","3.30","3.90","3.15","24.00","3.80","16028","5644815000","48730"
"2001/07/06 (林埃)","30117077","KOSPI 200 遣可记 0107  77.5","6.30","1.90","5.30","6.30","5.30","32.00","6.30","1385","819875000","16199"
"2001/07/06 (林埃)","30117080","KOSPI 200 遣可记 0107  80.0","8.70","1.90","8.00","8.85","8.00","32.00","8.70","223","185965000","6311"
"2001/07/06 (林埃)","30117082","KOSPI 200 遣可记 0107  82.5","10.80","1.50","10.45","10.80","10.45","3.00","10.80","6","6410000","734"
"2001/07/06 (林埃)","30117085","KOSPI 200 遣可记 0107  85.0","14.00","2.10","14.00","14.00","13.65","88.00","14.00","30","41240000","3636"
"2001/07/05 (林埃)","20117057","KOSPI 200 妮可记 0107  57.5",,"0.20","0.00","0.00","0.00","24.80","15.50","0","0","147"
"2001/07/05 (林埃)","20117060","KOSPI 200 妮可记 0107  60.0",,"-0.60","0.00","0.00","0.00","24.80","13.25","0","0","243"
"2001/07/05 (林埃)","20117062","KOSPI 200 妮可记 0107  62.5",,"-0.60","0.00","0.00","0.00","24.80","10.75","0","0","321"
"2001/07/05 (林埃)","20117065","KOSPI 200 妮可记 0107  65.0","8.75","0.15","8.60","8.75","8.55","32.00","8.75","200","174050000","1243"
"2001/07/05 (林埃)","20117067","KOSPI 200 妮可记 0107  67.5","5.75","-0.75","6.20","6.50","5.60","32.00","5.75","1021","633005000","5603"
"2001/07/05 (林埃)","20117070","KOSPI 200 妮可记 0107  70.0","3.15","-0.75","3.70","4.10","3.15","8.00","3.15","4371","1579845000","19112"
