老磊,辆格内靛,辆格疙,辆啊,措厚,矫啊,绊啊,历啊,郴犁函悼己,劳老扁霖啊,芭贰樊,芭贰措陛,固搬力距沥
"2000/10/27 (林埃)","2010B090","KOSPI 200 妮可记 0011  90.0","0.01","-0.01","0.02","0.02","0.01","65.40","0.01","43064","47710000","119064"
"2000/10/27 (林埃)","2010B092","KOSPI 200 妮可记 0011  92.5","0.01","0.00","0.01","0.01","0.01","66.30","0.01","2416","2416000","53404"
"2000/10/27 (林埃)","2010B095","KOSPI 200 妮可记 0011  95.0","0.01","0.00","0.01","0.01","0.01","69.60","0.01","3","3000","57119"
"2000/10/27 (林埃)","2010B097","KOSPI 200 妮可记 0011  97.5","0.01","0.00","0.01","0.01","0.01","78.90","0.01","6","6000","51745"
"2000/10/27 (林埃)","2010B100","KOSPI 200 妮可记 0011 100.0","0.01","0.00","0.01","0.01","0.01","82.90","0.01","13","13000","75872"
"2000/10/27 (林埃)","3010B057","KOSPI 200 遣可记 0011  57.5","0.90","0.28","0.45","0.90","0.42","65.80","0.90","192388","10225513000","69697"
"2000/10/27 (林埃)","3010B060","KOSPI 200 遣可记 0011  60.0","1.65","0.50","0.83","1.65","0.83","67.50","1.65","128972","13097082000","52543"
"2000/10/27 (林埃)","3010B062","KOSPI 200 遣可记 0011  62.5","2.61","0.61","1.71","2.72","1.43","67.00","2.61","11499","1961723000","15309"
"2000/10/27 (林埃)","3010B065","KOSPI 200 遣可记 0011  65.0","4.10","1.10","2.50","4.10","2.40","71.00","4.10","14200","4069581000","27448"
"2000/10/27 (林埃)","3010B067","KOSPI 200 遣可记 0011  67.5","5.85","1.45","3.35","5.85","3.35","75.00","5.85","2288","924175000","7210"
"2000/10/27 (林埃)","3010B070","KOSPI 200 遣可记 0011  70.0","7.75","1.55","5.55","7.75","5.30","77.00","7.75","1523","884120000","7805"
"2000/10/27 (林埃)","3010B072","KOSPI 200 遣可记 0011  72.5","8.05","-1.20","7.10","8.90","7.05","3.00","8.05","248","193355000","3546"
"2000/10/27 (林埃)","3010B075","KOSPI 200 遣可记 0011  75.0","11.85","1.75","9.95","11.85","9.10","88.00","11.85","17","16770000","10545"
"2000/10/27 (林埃)","3010B077","KOSPI 200 遣可记 0011  77.5","13.00","0.00","14.00","14.00","13.00","76.00","13.00","4","5400000","1017"
"2000/10/27 (林埃)","3010B080","KOSPI 200 遣可记 0011  80.0",,"1.05","0.00","0.00","0.00","69.70","15.70","0","0","436"
"2000/10/27 (林埃)","3010B082","KOSPI 200 遣可记 0011  82.5",,"0.00","0.00","0.00","0.00","69.70","20.00","0","0","44"
"2000/10/27 (林埃)","3010B085","KOSPI 200 遣可记 0011  85.0",,"0.00","0.00","0.00","0.00","69.70","19.50","0","0","1330"
"2000/10/27 (林埃)","3010B087","KOSPI 200 遣可记 0011  87.5",,"0.00","0.00","0.00","0.00","69.70","21.95","0","0","1"
"2000/10/27 (林埃)","3010B090","KOSPI 200 遣可记 0011  90.0",,"0.00","0.00","0.00","0.00","69.70","24.40","0","0","260"
"2000/10/27 (林埃)","3010B092","KOSPI 200 遣可记 0011  92.5",,"0.00","0.00","0.00","0.00","69.70","25.50","0","0","31"
"2000/10/27 (林埃)","3010B095","KOSPI 200 遣可记 0011  95.0",,"0.00","0.00","0.00","0.00","69.70","28.75","0","0","50"
"2000/10/27 (林埃)","3010B097","KOSPI 200 遣可记 0011  97.5",,"0.00","0.00","0.00","0.00","69.70","31.25","0","0","20"
"2000/10/27 (林埃)","3010B100","KOSPI 200 遣可记 0011 100.0",,"0.00","0.00","0.00","0.00","69.70","35.10","0","0","685"
"2000/10/26 (林埃)","2010B057","KOSPI 200 妮可记 0011  57.5","8.20","-1.70","8.50","8.50","6.40","64.00","8.20","37","28895000","710"
"2000/10/26 (林埃)","2010B060","KOSPI 200 妮可记 0011  60.0","6.50","-1.10","6.50","6.50","5.50","68.00","6.50","1120","672135000","6487"
"2000/10/26 (林埃)","2010B062","KOSPI 200 妮可记 0011  62.5","5.00","-0.75","4.75","5.40","3.85","70.00","5.00","298","134155000","9428"
"2000/10/26 (林埃)","2010B065","KOSPI 200 妮可记 0011  65.0","3.50","-0.70","3.00","3.50","2.80","66.00","3.50","8697","2705962000","18043"
"2000/10/26 (林埃)","2010B067","KOSPI 200 妮可记 0011  67.5","2.60","-0.45","2.00","2.60","1.90","69.00","2.60","7066","1518386000","11106"
"2000/10/26 (林埃)","2010B070","KOSPI 200 妮可记 0011  70.0","1.64","-0.51","1.50","1.64","1.21","65.50","1.64","68871","9681456000","39469"
"2000/10/26 (林埃)","2010B072","KOSPI 200 妮可记 0011  72.5","1.09","-0.34","0.99","1.09","0.78","66.30","1.09","9696","880513000","10790"
"2000/10/26 (林埃)","2010B075","KOSPI 200 妮可记 0011  75.0","0.70","-0.24","0.60","0.70","0.47","66.50","0.70","201378","11439448000","96314"
"2000/10/26 (林埃)","2010B077","KOSPI 200 妮可记 0011  77.5","0.44","-0.17","0.41","0.44","0.27","67.30","0.44","15584","530097000","18907"
"2000/10/26 (林埃)","2010B080","KOSPI 200 妮可记 0011  80.0","0.25","-0.10","0.20","0.26","0.16","66.40","0.25","205682","4351168000","166330"
"2000/10/26 (林埃)","2010B082","KOSPI 200 妮可记 0011  82.5","0.14","-0.07","0.11","0.14","0.09","65.80","0.14","31023","356811000","44476"
"2000/10/26 (林埃)","2010B085","KOSPI 200 妮可记 0011  85.0","0.07","-0.04","0.08","0.09","0.05","64.50","0.07","92611","655631000","120137"
"2000/10/26 (林埃)","2010B087","KOSPI 200 妮可记 0011  87.5","0.03","-0.03","0.03","0.04","0.02","62.80","0.03","28035","89739000","56695"
"2000/10/26 (林埃)","2010B090","KOSPI 200 妮可记 0011  90.0","0.02","-0.01","0.02","0.03","0.01","64.80","0.02","31047","61058000","113161"
"2000/10/26 (林埃)","2010B092","KOSPI 200 妮可记 0011  92.5","0.01","-0.01","0.01","0.02","0.01","64.90","0.01","26856","26858000","52895"
"2000/10/26 (林埃)","2010B095","KOSPI 200 妮可记 0011  95.0","0.01","0.00","0.01","0.01","0.01","68.60","0.01","5949","5949000","57119"
"2000/10/26 (林埃)","2010B097","KOSPI 200 妮可记 0011  97.5","0.01","0.00","0.01","0.01","0.01","73.10","0.01","1","1000","51746"
"2000/10/26 (林埃)","2010B100","KOSPI 200 妮可记 0011 100.0","0.01","0.00","0.01","0.01","0.01","77.10","0.01","7","7000","75881"
"2000/10/26 (林埃)","3010B057","KOSPI 200 遣可记 0011  57.5","0.62","0.05","0.86","0.91","0.62","60.80","0.62","230789","18493066000","77949"
"2000/10/26 (林埃)","3010B060","KOSPI 200 遣可记 0011  60.0","1.15","0.05","1.49","1.64","1.15","59.80","1.15","122154","17542459000","55199"
"2000/10/26 (林埃)","3010B062","KOSPI 200 遣可记 0011  62.5","2.00","0.25","2.50","2.61","2.00","60.00","2.00","2828","662231000","12853"
"2000/10/26 (林埃)","3010B065","KOSPI 200 遣可记 0011  65.0","3.00","0.30","3.90","3.95","3.00","57.00","3.00","10417","3689285000","27326"
"2000/10/26 (林埃)","3010B067","KOSPI 200 遣可记 0011  67.5","4.40","0.60","4.90","5.50","4.40","56.00","4.40","981","490180000","6793"
"2000/10/26 (林埃)","3010B070","KOSPI 200 遣可记 0011  70.0","6.20","0.85","6.70","7.45","6.20","57.00","6.20","773","521490000","7299"
"2000/10/26 (林埃)","3010B072","KOSPI 200 遣可记 0011  72.5","9.25","1.25","9.05","9.30","8.65","74.00","9.25","62","55745000","3623"
"2000/10/26 (林埃)","3010B075","KOSPI 200 遣可记 0011  75.0","10.10","1.15","11.00","11.50","10.10","44.00","10.10","7","7740000","10543"
"2000/10/26 (林埃)","3010B077","KOSPI 200 遣可记 0011  77.5","13.00","1.00","14.00","14.00","13.00","72.00","13.00","13","17200000","1017"
"2000/10/26 (林埃)","3010B080","KOSPI 200 遣可记 0011  80.0",,"0.15","0.00","0.00","0.00","57.50","14.65","0","0","436"
"2000/10/26 (林埃)","3010B082","KOSPI 200 遣可记 0011  82.5","20.00","4.20","12.00","20.00","12.00","140.00","20.00","14","22400000","44"
"2000/10/26 (林埃)","3010B085","KOSPI 200 遣可记 0011  85.0",,"1.30","0.00","0.00","0.00","57.50","19.50","0","0","1330"
"2000/10/26 (林埃)","3010B087","KOSPI 200 遣可记 0011  87.5",,"1.30","0.00","0.00","0.00","57.50","21.95","0","0","1"
"2000/10/26 (林埃)","3010B090","KOSPI 200 遣可记 0011  90.0",,"1.30","0.00","0.00","0.00","57.50","24.40","0","0","260"
"2000/10/26 (林埃)","3010B092","KOSPI 200 遣可记 0011  92.5",,"0.00","0.00","0.00","0.00","57.50","25.50","0","0","31"
"2000/10/26 (林埃)","3010B095","KOSPI 200 遣可记 0011  95.0",,"0.00","0.00","0.00","0.00","57.50","28.75","0","0","50"
"2000/10/26 (林埃)","3010B097","KOSPI 200 遣可记 0011  97.5",,"0.00","0.00","0.00","0.00","57.50","31.25","0","0","20"
"2000/10/26 (林埃)","3010B100","KOSPI 200 遣可记 0011 100.0","35.10","0.10","35.00","35.10","35.00","128.00","35.10","5","17530000","685"
"2000/10/25 (林埃)","2010B057","KOSPI 200 妮可记 0011  57.5","9.90","-0.75","9.50","9.90","8.90","48.00","9.90","39","36545000","708"
"2000/10/25 (林埃)","2010B060","KOSPI 200 妮可记 0011  60.0","7.60","-0.65","7.10","8.35","6.65","40.00","7.60","368","271360000","6109"
"2000/10/25 (林埃)","2010B062","KOSPI 200 妮可记 0011  62.5","5.75","-0.60","5.35","6.40","5.10","48.00","5.75","428","248245000","9455"
"2000/10/25 (林埃)","2010B065","KOSPI 200 妮可记 0011  65.0","4.20","-0.90","3.45","4.85","3.45","51.00","4.20","3802","1602985000","17125"
"2000/10/25 (林埃)","2010B067","KOSPI 200 妮可记 0011  67.5","3.05","-0.75","2.55","3.50","2.02","54.50","3.05","2772","813331000","9883"
"2000/10/25 (林埃)","2010B070","KOSPI 200 妮可记 0011  70.0","2.15","-0.35","1.77","2.49","1.75","57.00","2.15","25317","5303514000","32672"
"2000/10/25 (林埃)","2010B072","KOSPI 200 妮可记 0011  72.5","1.43","-0.39","1.00","1.68","1.00","57.80","1.43","2845","401795000","7566"
"2000/10/25 (林埃)","2010B075","KOSPI 200 妮可记 0011  75.0","0.94","-0.27","0.89","1.16","0.73","58.80","0.94","181909","17051563000","75569"
"2000/10/25 (林埃)","2010B077","KOSPI 200 妮可记 0011  77.5","0.61","-0.26","0.61","0.72","0.48","59.80","0.61","7810","451397000","14635"
"2000/10/25 (林埃)","2010B080","KOSPI 200 妮可记 0011  80.0","0.35","-0.15","0.40","0.45","0.29","59.30","0.35","267662","9733867000","125307"
"2000/10/25 (林埃)","2010B082","KOSPI 200 妮可记 0011  82.5","0.21","-0.14","0.24","0.27","0.17","60.00","0.21","20788","429439000","31632"
"2000/10/25 (林埃)","2010B085","KOSPI 200 妮可记 0011  85.0","0.11","-0.08","0.13","0.15","0.10","59.50","0.11","78061","955364000","102364"
"2000/10/25 (林埃)","2010B087","KOSPI 200 妮可记 0011  87.5","0.06","-0.05","0.07","0.08","0.05","59.60","0.06","16773","109248000","39637"
"2000/10/25 (林埃)","2010B090","KOSPI 200 妮可记 0011  90.0","0.03","-0.03","0.04","0.05","0.03","59.00","0.03","52115","191520000","110464"
"2000/10/25 (林埃)","2010B092","KOSPI 200 妮可记 0011  92.5","0.02","-0.01","0.02","0.03","0.01","61.00","0.02","13526","27053000","39966"
"2000/10/25 (林埃)","2010B095","KOSPI 200 妮可记 0011  95.0","0.01","-0.01","0.02","0.02","0.01","61.20","0.01","30388","32450000","57045"
"2000/10/25 (林埃)","2010B097","KOSPI 200 妮可记 0011  97.5","0.01","0.00","0.01","0.01","0.01","65.40","0.01","7661","7661000","51746"
"2000/10/25 (林埃)","2010B100","KOSPI 200 妮可记 0011 100.0","0.01","0.00","0.01","0.01","0.01","69.20","0.01","25","25000","75881"
"2000/10/25 (林埃)","3010B057","KOSPI 200 遣可记 0011  57.5","0.57","-0.05","0.85","0.92","0.50","67.50","0.57","243512","16715382000","74959"
"2000/10/25 (林埃)","3010B060","KOSPI 200 遣可记 0011  60.0","1.10","0.00","1.40","1.54","0.92","69.50","1.10","127953","15472770000","57648"
"2000/10/25 (林埃)","3010B062","KOSPI 200 遣可记 0011  62.5","1.75","0.02","2.06","2.40","1.63","68.50","1.75","5193","1016535000","13256"
"2000/10/25 (林埃)","3010B065","KOSPI 200 遣可记 0011  65.0","2.70","0.05","3.50","3.60","2.50","68.50","2.70","13218","3981124000","28430"
"2000/10/25 (林埃)","3010B067","KOSPI 200 遣可记 0011  67.5","3.80","0.10","3.70","4.90","3.60","67.00","3.80","1696","708810000","6569"
"2000/10/25 (林埃)","3010B070","KOSPI 200 遣可记 0011  70.0","5.35","0.20","5.50","6.55","5.05","69.00","5.35","1062","624745000","7367"
"2000/10/25 (林埃)","3010B072","KOSPI 200 遣可记 0011  72.5","8.00","1.00","7.85","8.00","7.00","88.00","8.00","14","10885000","3618"
"2000/10/25 (林埃)","3010B075","KOSPI 200 遣可记 0011  75.0","8.95","0.55","10.05","10.05","8.50","70.00","8.95","58","52380000","10541"
"2000/10/25 (林埃)","3010B077","KOSPI 200 遣可记 0011  77.5","12.00","1.00","12.00","12.00","11.50","84.00","12.00","3","3550000","1012"
"2000/10/25 (林埃)","3010B080","KOSPI 200 遣可记 0011  80.0","14.50","1.05","14.50","14.50","14.50","96.00","14.50","10","14500000","436"
"2000/10/25 (林埃)","3010B082","KOSPI 200 遣可记 0011  82.5",,"0.05","0.00","0.00","0.00","68.40","15.80","0","0","44"
"2000/10/25 (林埃)","3010B085","KOSPI 200 遣可记 0011  85.0",,"0.05","0.00","0.00","0.00","68.40","18.20","0","0","1330"
"2000/10/25 (林埃)","3010B087","KOSPI 200 遣可记 0011  87.5",,"0.10","0.00","0.00","0.00","68.40","20.65","0","0","1"
"2000/10/25 (林埃)","3010B090","KOSPI 200 遣可记 0011  90.0",,"0.10","0.00","0.00","0.00","68.40","23.10","0","0","260"
"2000/10/25 (林埃)","3010B092","KOSPI 200 遣可记 0011  92.5",,"0.05","0.00","0.00","0.00","68.40","25.50","0","0","31"
"2000/10/25 (林埃)","3010B095","KOSPI 200 遣可记 0011  95.0",,"-1.70","0.00","0.00","0.00","68.40","28.75","0","0","50"
"2000/10/25 (林埃)","3010B097","KOSPI 200 遣可记 0011  97.5",,"-1.70","0.00","0.00","0.00","68.40","31.25","0","0","20"
"2000/10/25 (林埃)","3010B100","KOSPI 200 遣可记 0011 100.0","35.00","2.00","35.00","35.00","35.00","168.00","35.00","2","7000000","687"
"2000/10/24 (林埃)","2010B057","KOSPI 200 妮可记 0011  57.5","10.65","2.90","8.00","11.00","7.50","60.00","10.65","92","78235000","703"
"2000/10/24 (林埃)","2010B060","KOSPI 200 妮可记 0011  60.0","8.25","2.25","5.70","8.90","5.70","58.00","8.25","547","361020000","6055"
"2000/10/24 (林埃)","2010B062","KOSPI 200 妮可记 0011  62.5","6.35","1.75","4.50","7.10","4.40","54.00","6.35","912","476440000","9525"
"2000/10/24 (林埃)","2010B065","KOSPI 200 妮可记 0011  65.0","5.10","1.90","3.30","5.50","3.10","62.00","5.10","8639","3675700000","16902"
"2000/10/24 (林埃)","2010B067","KOSPI 200 妮可记 0011  67.5","3.80","1.44","2.34","4.05","2.31","63.00","3.80","4958","1687521000","9359"
"2000/10/24 (林埃)","2010B070","KOSPI 200 妮可记 0011  70.0","2.50","0.82","1.70","2.99","1.60","59.00","2.50","52055","11858321000","33430"
"2000/10/24 (林埃)","2010B072","KOSPI 200 妮可记 0011  72.5","1.82","0.72","0.72","2.10","0.72","61.50","1.82","5201","817848000","7249"
"2000/10/24 (林埃)","2010B075","KOSPI 200 妮可记 0011  75.0","1.21","0.48","0.69","1.45","0.65","61.50","1.21","180356","19432878000","69770"
"2000/10/24 (林埃)","2010B077","KOSPI 200 妮可记 0011  77.5","0.87","0.37","0.45","0.97","0.44","64.30","0.87","8406","542122000","12394"
"2000/10/24 (林埃)","2010B080","KOSPI 200 妮可记 0011  80.0","0.50","0.19","0.33","0.64","0.27","62.10","0.50","298355","13494627000","104901"
"2000/10/24 (林埃)","2010B082","KOSPI 200 妮可记 0011  82.5","0.35","0.06","0.18","0.42","0.15","63.60","0.35","23509","647727000","25048"
"2000/10/24 (林埃)","2010B085","KOSPI 200 妮可记 0011  85.0","0.19","0.07","0.13","0.24","0.10","62.30","0.19","114975","1931294000","92573"
"2000/10/24 (林埃)","2010B087","KOSPI 200 妮可记 0011  87.5","0.11","0.04","0.08","0.14","0.06","62.30","0.11","21260","195341000","38425"
"2000/10/24 (林埃)","2010B090","KOSPI 200 妮可记 0011  90.0","0.06","0.02","0.05","0.08","0.03","62.30","0.06","65264","342897000","107027"
"2000/10/24 (林埃)","2010B092","KOSPI 200 妮可记 0011  92.5","0.03","0.00","0.03","0.04","0.02","61.20","0.03","12754","36432000","36392"
"2000/10/24 (林埃)","2010B095","KOSPI 200 妮可记 0011  95.0","0.02","0.00","0.02","0.03","0.01","62.60","0.02","16388","29799000","61845"
"2000/10/24 (林埃)","2010B097","KOSPI 200 妮可记 0011  97.5","0.01","0.00","0.01","0.02","0.01","62.70","0.01","12624","12678000","48537"
"2000/10/24 (林埃)","2010B100","KOSPI 200 妮可记 0011 100.0","0.01","0.00","0.01","0.01","0.01","66.40","0.01","3273","3273000","75881"
"2000/10/24 (林埃)","3010B057","KOSPI 200 遣可记 0011  57.5","0.62","-0.58","1.19","1.28","0.51","68.50","0.62","212369","17054143000","73894"
"2000/10/24 (林埃)","3010B060","KOSPI 200 遣可记 0011  60.0","1.10","-0.86","1.88","1.97","0.92","68.80","1.10","116821","15013250000","57453"
"2000/10/24 (林埃)","3010B062","KOSPI 200 遣可记 0011  62.5","1.73","-1.26","2.90","3.00","1.55","67.50","1.73","6797","1412119000","13651"
"2000/10/24 (林埃)","3010B065","KOSPI 200 遣可记 0011  65.0","2.65","-1.50","3.95","4.30","2.30","67.50","2.65","11728","3587975000","26558"
"2000/10/24 (林埃)","3010B067","KOSPI 200 遣可记 0011  67.5","3.70","-2.05","5.00","5.80","3.40","65.50","3.70","2949","1342935000","6006"
"2000/10/24 (林埃)","3010B070","KOSPI 200 遣可记 0011  70.0","5.15","-2.40","7.20","7.55","4.75","66.00","5.15","2366","1362855000","7087"
"2000/10/24 (林埃)","3010B072","KOSPI 200 遣可记 0011  72.5","7.00","-2.20","7.80","8.00","6.30","68.00","7.00","36","25980000","3620"
"2000/10/24 (林埃)","3010B075","KOSPI 200 遣可记 0011  75.0","8.40","-3.25","10.00","10.50","8.20","60.00","8.40","77","68620000","10505"
"2000/10/24 (林埃)","3010B077","KOSPI 200 遣可记 0011  77.5","11.00","-2.50","12.00","13.10","11.00","74.00","11.00","9","10940000","1012"
"2000/10/24 (林埃)","3010B080","KOSPI 200 遣可记 0011  80.0",,"-2.35","0.00","0.00","0.00","66.90","13.45","0","0","437"
"2000/10/24 (林埃)","3010B082","KOSPI 200 遣可记 0011  82.5",,"-2.40","0.00","0.00","0.00","66.90","15.75","0","0","44"
"2000/10/24 (林埃)","3010B085","KOSPI 200 遣可记 0011  85.0",,"-2.45","0.00","0.00","0.00","66.90","18.15","0","0","1330"
"2000/10/24 (林埃)","3010B087","KOSPI 200 遣可记 0011  87.5",,"-2.50","0.00","0.00","0.00","66.90","20.55","0","0","1"
"2000/10/24 (林埃)","3010B090","KOSPI 200 遣可记 0011  90.0",,"-2.50","0.00","0.00","0.00","66.90","23.00","0","0","260"
"2000/10/24 (林埃)","3010B092","KOSPI 200 遣可记 0011  92.5",,"-2.50","0.00","0.00","0.00","66.90","25.45","0","0","31"
"2000/10/24 (林埃)","3010B095","KOSPI 200 遣可记 0011  95.0",,"0.00","0.00","0.00","0.00","66.90","30.45","0","0","50"
"2000/10/24 (林埃)","3010B097","KOSPI 200 遣可记 0011  97.5",,"0.00","0.00","0.00","0.00","66.90","32.95","0","0","20"
"2000/10/24 (林埃)","3010B100","KOSPI 200 遣可记 0011 100.0","33.00","1.00","33.00","33.00","33.00","96.00","33.00","1","3300000","687"
"2000/10/23 (林埃)","2010B057","KOSPI 200 妮可记 0011  57.5","7.75","-3.45","11.45","11.45","7.75","3.00","7.75","14","13150000","656"
"2000/10/23 (林埃)","2010B060","KOSPI 200 妮可记 0011  60.0","6.00","-2.90","9.00","9.00","6.00","42.00","6.00","378","288740000","6000"
"2000/10/23 (林埃)","2010B062","KOSPI 200 妮可记 0011  62.5","4.60","-2.35","6.90","7.10","4.60","51.00","4.60","604","341600000","9617"
"2000/10/23 (林埃)","2010B065","KOSPI 200 妮可记 0011  65.0","3.20","-2.20","5.70","5.70","3.20","51.00","3.20","3310","1425360000","15868"
"2000/10/23 (林埃)","2010B067","KOSPI 200 妮可记 0011  67.5","2.36","-1.99","4.45","4.45","2.36","55.50","2.36","3361","1081635000","9360"
"2000/10/23 (林埃)","2010B070","KOSPI 200 妮可记 0011  70.0","1.68","-1.47","3.10","3.30","1.66","58.00","1.68","30780","7322648000","34638"
"2000/10/23 (林埃)","2010B072","KOSPI 200 妮可记 0011  72.5","1.10","-1.22","2.20","2.35","1.10","58.30","1.10","4492","754314000","7513"
"2000/10/23 (林埃)","2010B075","KOSPI 200 妮可记 0011  75.0","0.73","-0.97","1.69","1.70","0.73","59.50","0.73","94804","10982631000","74095"
"2000/10/23 (林埃)","2010B077","KOSPI 200 妮可记 0011  77.5","0.50","-0.63","1.10","1.19","0.47","61.50","0.50","5060","357603000","10509"
"2000/10/23 (林埃)","2010B080","KOSPI 200 妮可记 0011  80.0","0.31","-0.47","0.77","0.80","0.30","61.50","0.31","200048","10278947000","102474"
"2000/10/23 (林埃)","2010B082","KOSPI 200 妮可记 0011  82.5","0.29","-0.26","0.60","0.60","0.18","67.90","0.29","9312","286044000","21436"
"2000/10/23 (林埃)","2010B085","KOSPI 200 妮可记 0011  85.0","0.12","-0.21","0.30","0.33","0.11","63.00","0.12","102578","2123882000","90134"
"2000/10/23 (林埃)","2010B087","KOSPI 200 妮可记 0011  87.5","0.07","-0.17","0.23","0.23","0.07","62.90","0.07","18486","203020000","30473"
"2000/10/23 (林埃)","2010B090","KOSPI 200 妮可记 0011  90.0","0.04","-0.09","0.11","0.12","0.04","62.80","0.04","56904","402041000","100443"
"2000/10/23 (林埃)","2010B092","KOSPI 200 妮可记 0011  92.5","0.03","-0.04","0.06","0.06","0.02","65.40","0.03","14974","59143000","34248"
"2000/10/23 (林埃)","2010B095","KOSPI 200 妮可记 0011  95.0","0.02","-0.01","0.03","0.04","0.01","66.30","0.02","24534","59861000","57560"
"2000/10/23 (林埃)","2010B097","KOSPI 200 妮可记 0011  97.5","0.01","-0.01","0.02","0.02","0.01","66.00","0.01","15891","15907000","39737"
"2000/10/23 (林埃)","2010B100","KOSPI 200 妮可记 0011 100.0","0.01","0.00","0.01","0.02","0.01","69.60","0.01","9813","9815000","76698"
"2000/10/23 (林埃)","3010B057","KOSPI 200 遣可记 0011  57.5","1.20","0.53","0.60","1.20","0.58","73.50","1.20","172556","15154687000","64771"
"2000/10/23 (林埃)","3010B060","KOSPI 200 遣可记 0011  60.0","1.96","0.77","1.10","1.96","1.03","74.50","1.96","95932","13737885000","46367"
"2000/10/23 (林埃)","3010B062","KOSPI 200 遣可记 0011  62.5","2.99","1.09","1.80","2.99","1.65","76.00","2.99","3948","872863000","13242"
"2000/10/23 (林埃)","3010B065","KOSPI 200 遣可记 0011  65.0","4.15","1.38","2.80","4.15","2.60","76.00","4.15","14395","4737127000","23785"
"2000/10/23 (林埃)","3010B067","KOSPI 200 遣可记 0011  67.5","5.75","1.85","3.00","5.75","3.00","80.00","5.75","1716","754735000","6461"
"2000/10/23 (林埃)","3010B070","KOSPI 200 遣可记 0011  70.0","7.55","2.15","5.20","7.55","5.00","84.00","7.55","2078","1232655000","6779"
"2000/10/23 (林埃)","3010B072","KOSPI 200 遣可记 0011  72.5","9.20","1.90","8.10","9.20","8.00","81.00","9.20","12","10075000","3632"
"2000/10/23 (林埃)","3010B075","KOSPI 200 遣可记 0011  75.0","11.65","2.65","9.50","11.65","9.50","92.00","11.65","20","20060000","10495"
"2000/10/23 (林埃)","3010B077","KOSPI 200 遣可记 0011  77.5",,"3.35","0.00","0.00","0.00","76.20","13.50","0","0","1011"
"2000/10/23 (林埃)","3010B080","KOSPI 200 遣可记 0011  80.0",,"3.30","0.00","0.00","0.00","76.20","15.80","0","0","437"
"2000/10/23 (林埃)","3010B082","KOSPI 200 遣可记 0011  82.5",,"2.75","0.00","0.00","0.00","76.20","18.15","0","0","44"
"2000/10/23 (林埃)","3010B085","KOSPI 200 遣可记 0011  85.0",,"3.60","0.00","0.00","0.00","76.20","20.60","0","0","1330"
"2000/10/23 (林埃)","3010B087","KOSPI 200 遣可记 0011  87.5",,"2.95","0.00","0.00","0.00","76.20","23.05","0","0","1"
"2000/10/23 (林埃)","3010B090","KOSPI 200 遣可记 0011  90.0",,"3.10","0.00","0.00","0.00","76.20","25.50","0","0","260"
"2000/10/23 (林埃)","3010B092","KOSPI 200 遣可记 0011  92.5",,"3.05","0.00","0.00","0.00","76.20","27.95","0","0","31"
"2000/10/23 (林埃)","3010B095","KOSPI 200 遣可记 0011  95.0",,"2.95","0.00","0.00","0.00","76.20","30.45","0","0","50"
"2000/10/23 (林埃)","3010B097","KOSPI 200 遣可记 0011  97.5",,"3.00","0.00","0.00","0.00","76.20","32.95","0","0","20"
"2000/10/23 (林埃)","3010B100","KOSPI 200 遣可记 0011 100.0",,"0.00","0.00","0.00","0.00","76.20","32.00","0","0","688"
"2000/10/20 (林埃)","2010B057","KOSPI 200 妮可记 0011  57.5","11.20","3.50","9.15","11.95","9.15","72.00","11.20","248","266525000","652"
"2000/10/20 (林埃)","2010B060","KOSPI 200 妮可记 0011  60.0","8.90","3.05","8.00","9.85","7.35","62.00","8.90","1329","1185740000","5890"
"2000/10/20 (林埃)","2010B062","KOSPI 200 妮可记 0011  62.5","6.95","2.35","6.00","8.05","6.00","60.00","6.95","1485","1033870000","9690"
"2000/10/20 (林埃)","2010B065","KOSPI 200 妮可记 0011  65.0","5.40","2.00","4.55","6.30","4.55","60.00","5.40","6709","3646630000","15367"
"2000/10/20 (林埃)","2010B067","KOSPI 200 妮可记 0011  67.5","4.35","1.85","3.50","4.95","3.50","65.00","4.35","5203","2194670000","9254"
"2000/10/20 (林埃)","2010B070","KOSPI 200 妮可记 0011  70.0","3.15","1.25","2.99","3.65","2.76","63.00","3.15","37213","11530844000","30653"
"2000/10/20 (林埃)","2010B072","KOSPI 200 妮可记 0011  72.5","2.32","1.04","1.99","2.70","1.99","63.80","2.32","4749","1074388000","6265"
"2000/10/20 (林埃)","2010B075","KOSPI 200 妮可记 0011  75.0","1.70","0.82","1.40","1.98","1.35","64.50","1.70","108693","17801945000","59148"
"2000/10/20 (林埃)","2010B077","KOSPI 200 妮可记 0011  77.5","1.13","0.57","0.85","1.38","0.85","63.00","1.13","5127","566351000","9169"
"2000/10/20 (林埃)","2010B080","KOSPI 200 妮可记 0011  80.0","0.78","0.42","0.69","0.99","0.57","63.10","0.78","229679","17640930000","84126"
"2000/10/20 (林埃)","2010B082","KOSPI 200 妮可记 0011  82.5","0.55","0.37","0.36","0.69","0.35","64.60","0.55","9479","472164000","20306"
"2000/10/20 (林埃)","2010B085","KOSPI 200 妮可记 0011  85.0","0.33","0.20","0.24","0.45","0.22","62.90","0.33","135878","4608243000","77214"
"2000/10/20 (林埃)","2010B087","KOSPI 200 妮可记 0011  87.5","0.24","0.18","0.09","0.28","0.09","64.30","0.24","10855","188022000","22667"
