老磊,辆格内靛,辆格疙,辆啊,措厚,矫啊,绊啊,历啊,郴犁函悼己,劳老扁霖啊,芭贰樊,芭贰措陛,固搬力距沥
"2004/11/08 (林埃)","2014B102","KOSPI 200 妮可记 0411 102.5","6.60","-2.30","9.20","9.25","6.60","3.00","6.60","1597","1253690000","30447"
"2004/11/08 (林埃)","2014B105","KOSPI 200 妮可记 0411 105.0","4.25","-2.30","6.75","7.30","4.25","3.00","4.25","8163","4354595000","44608"
"2004/11/08 (林埃)","2014B107","KOSPI 200 妮可记 0411 107.5","2.20","-2.25","4.70","4.85","2.20","22.00","2.20","45799","13069196000","52018"
"2004/11/08 (林埃)","2014B110","KOSPI 200 妮可记 0411 110.0","0.76","-1.47","2.05","2.78","0.76","22.60","0.76","666046","76833386000","125643"
"2004/11/08 (林埃)","2014B112","KOSPI 200 妮可记 0411 112.5","0.17","-0.68","1.03","1.09","0.17","23.40","0.17","2109018","86411779000","240705"
"2004/11/08 (林埃)","2014B115","KOSPI 200 妮可记 0411 115.0","0.03","-0.18","0.29","0.30","0.03","24.90","0.03","1630490","16505829000","296356"
"2004/11/08 (林埃)","2014B117","KOSPI 200 妮可记 0411 117.5","0.01","-0.03","0.04","0.05","0.01","29.00","0.01","750638","1208197000","261085"
"2004/11/08 (林埃)","2014B120","KOSPI 200 妮可记 0411 120.0","0.01","0.00","0.01","0.01","0.01","36.60","0.01","14002","14002000","278233"
"2004/11/08 (林埃)","2014B122","KOSPI 200 妮可记 0411 122.5","0.01","0.00","0.01","0.01","0.01","43.30","0.01","41","41000","145148"
"2004/11/08 (林埃)","2014B125","KOSPI 200 妮可记 0411 125.0","0.01","0.00","0.01","0.01","0.01","50.10","0.01","3","3000","154572"
"2004/11/08 (林埃)","3014B090","KOSPI 200 遣可记 0411  90.0","0.01","0.00","0.01","0.01","0.01","71.90","0.01","504","504000","319623"
"2004/11/08 (林埃)","3014B092","KOSPI 200 遣可记 0411  92.5","0.01","0.00","0.01","0.01","0.01","63.40","0.01","361","361000","123991"
"2004/11/08 (林埃)","3014B095","KOSPI 200 遣可记 0411  95.0","0.01","0.00","0.01","0.01","0.01","53.50","0.01","4653","4653000","187945"
"2004/11/08 (林埃)","3014B097","KOSPI 200 遣可记 0411  97.5","0.01","0.00","0.01","0.01","0.01","44.80","0.01","79897","79897000","129358"
"2004/11/08 (林埃)","3014B100","KOSPI 200 遣可记 0411 100.0","0.02","0.01","0.01","0.02","0.01","39.10","0.02","136560","154849000","220570"
"2004/11/08 (林埃)","3014B102","KOSPI 200 遣可记 0411 102.5","0.03","0.00","0.02","0.04","0.01","31.30","0.03","556938","1557916000","195673"
"2004/11/08 (林埃)","3014B105","KOSPI 200 遣可记 0411 105.0","0.13","0.05","0.05","0.15","0.03","28.90","0.13","1736238","17449922000","206174"
"2004/11/08 (林埃)","3014B107","KOSPI 200 遣可记 0411 107.5","0.51","0.25","0.13","0.55","0.11","27.00","0.51","2584066","98479448000","156686"
"2004/11/08 (林埃)","3014B110","KOSPI 200 遣可记 0411 110.0","1.55","0.87","0.50","1.62","0.42","26.50","1.55","1774103","191731670000","134339"
"2004/11/08 (林埃)","3014B112","KOSPI 200 遣可记 0411 112.5","3.45","1.71","1.40","3.50","1.29","29.00","3.45","187377","41389169000","74830"
"2004/11/08 (林埃)","3014B115","KOSPI 200 遣可记 0411 115.0","5.85","2.25","3.20","5.85","3.00","38.00","5.85","10524","4625515000","24058"
"2004/11/08 (林埃)","3014B117","KOSPI 200 遣可记 0411 117.5","8.30","2.30","6.20","8.35","5.30","48.00","8.30","6542","4516640000","5321"
"2004/11/08 (林埃)","3014B120","KOSPI 200 遣可记 0411 120.0","10.50","2.10","7.80","11.40","7.80","56.00","10.50","56","54995000","3922"
"2004/11/08 (林埃)","3014B122","KOSPI 200 遣可记 0411 122.5","13.95","2.95","11.20","13.95","11.20","112.00","13.95","4","4785000","1529"
"2004/11/08 (林埃)","3014B125","KOSPI 200 遣可记 0411 125.0","15.10","1.70","13.90","16.45","13.70","32.00","15.10","11","16255000","5172"
"2004/11/05 (林埃)","2014B090","KOSPI 200 妮可记 0411  90.0","21.45","1.25","21.50","21.50","21.45","64.00","21.45","14","30050000","4538"
"2004/11/05 (林埃)","2014B092","KOSPI 200 妮可记 0411  92.5",,"1.15","0.00","0.00","0.00","20.10","19.00","0","0","1036"
"2004/11/05 (林埃)","2014B095","KOSPI 200 妮可记 0411  95.0","16.40","0.50","17.05","17.05","16.35","32.00","16.40","11","18155000","1013"
"2004/11/05 (林埃)","2014B097","KOSPI 200 妮可记 0411  97.5","14.00","1.05","14.60","14.60","13.80","3.00","14.00","98","137325000","3479"
"2004/11/05 (林埃)","2014B100","KOSPI 200 妮可记 0411 100.0","11.35","1.05","11.30","12.25","11.25","3.00","11.35","238","275065000","9157"
"2004/11/05 (林埃)","2014B102","KOSPI 200 妮可记 0411 102.5","8.90","1.15","9.35","9.75","8.75","3.00","8.90","2218","1986825000","30578"
"2004/11/05 (林埃)","2014B105","KOSPI 200 妮可记 0411 105.0","6.55","1.05","7.00","7.30","6.30","3.00","6.55","3043","2024795000","45017"
"2004/11/05 (林埃)","2014B107","KOSPI 200 妮可记 0411 107.5","4.45","1.20","4.55","5.00","4.00","28.00","4.45","11520","4989660000","55434"
"2004/11/05 (林埃)","2014B110","KOSPI 200 妮可记 0411 110.0","2.23","0.51","2.40","2.85","2.09","21.00","2.23","110105","25652468000","111726"
"2004/11/05 (林埃)","2014B112","KOSPI 200 妮可记 0411 112.5","0.85","0.25","1.02","1.26","0.80","20.10","0.85","1146477","107214981000","163504"
"2004/11/05 (林埃)","2014B115","KOSPI 200 妮可记 0411 115.0","0.21","0.06","0.30","0.38","0.20","19.60","0.21","1520290","39933903000","242958"
"2004/11/05 (林埃)","2014B117","KOSPI 200 妮可记 0411 117.5","0.04","0.01","0.06","0.09","0.03","20.30","0.04","1176486","5683941000","309189"
"2004/11/05 (林埃)","2014B120","KOSPI 200 妮可记 0411 120.0","0.01","0.00","0.01","0.02","0.01","22.20","0.01","174309","206143000","269444"
"2004/11/05 (林埃)","2014B122","KOSPI 200 妮可记 0411 122.5","0.01","0.00","0.01","0.01","0.01","28.10","0.01","660","660000","145117"
"2004/11/05 (林埃)","2014B125","KOSPI 200 妮可记 0411 125.0","0.01","0.00","0.01","0.01","0.01","33.00","0.01","55","55000","154570"
"2004/11/05 (林埃)","3014B090","KOSPI 200 遣可记 0411  90.0","0.01","0.00","0.01","0.01","0.01","58.90","0.01","30","30000","319623"
"2004/11/05 (林埃)","3014B092","KOSPI 200 遣可记 0411  92.5","0.01","0.00","0.01","0.01","0.01","51.70","0.01","179","179000","123991"
"2004/11/05 (林埃)","3014B095","KOSPI 200 遣可记 0411  95.0","0.01","0.00","0.01","0.01","0.01","45.40","0.01","9067","9067000","188175"
"2004/11/05 (林埃)","3014B097","KOSPI 200 遣可记 0411  97.5","0.01","0.00","0.01","0.01","0.01","38.80","0.01","76220","76220000","150137"
"2004/11/05 (林埃)","3014B100","KOSPI 200 遣可记 0411 100.0","0.01","-0.01","0.01","0.02","0.01","32.40","0.01","156313","169337000","248442"
"2004/11/05 (林埃)","3014B102","KOSPI 200 遣可记 0411 102.5","0.03","-0.04","0.03","0.04","0.02","29.60","0.03","338632","1004862000","185784"
"2004/11/05 (林埃)","3014B105","KOSPI 200 遣可记 0411 105.0","0.08","-0.11","0.07","0.11","0.05","26.60","0.08","684235","5508553000","215502"
"2004/11/05 (林埃)","3014B107","KOSPI 200 遣可记 0411 107.5","0.26","-0.31","0.26","0.33","0.18","24.70","0.26","1323655","33162921000","163996"
"2004/11/05 (林埃)","3014B110","KOSPI 200 遣可记 0411 110.0","0.68","-0.71","0.70","0.92","0.58","21.80","0.68","1109726","83351609000","137752"
"2004/11/05 (林埃)","3014B112","KOSPI 200 遣可记 0411 112.5","1.74","-1.06","1.68","2.13","1.47","20.00","1.74","161942","29368155000","61020"
"2004/11/05 (林埃)","3014B115","KOSPI 200 遣可记 0411 115.0","3.60","-1.10","3.50","4.05","3.10","19.00","3.60","9410","3351115000","24274"
"2004/11/05 (林埃)","3014B117","KOSPI 200 遣可记 0411 117.5","6.00","-1.20","6.05","6.40","5.35","24.00","6.00","7147","3982305000","7774"
"2004/11/05 (林埃)","3014B120","KOSPI 200 遣可记 0411 120.0","8.40","-1.30","8.05","8.70","8.05","16.00","8.40","122","103340000","3955"
"2004/11/05 (林埃)","3014B122","KOSPI 200 遣可记 0411 122.5",,"-0.90","0.00","0.00","0.00","25.10","11.00","0","0","1531"
"2004/11/05 (林埃)","3014B125","KOSPI 200 遣可记 0411 125.0","13.40","-1.20","12.90","14.35","12.80","32.00","13.40","93","123605000","5178"
"2004/11/04 (林埃)","2014B090","KOSPI 200 妮可记 0411  90.0","20.20","-1.10","20.80","22.05","20.20","3.00","20.20","382","794110000","4548"
"2004/11/04 (林埃)","2014B092","KOSPI 200 妮可记 0411  92.5",,"-0.75","0.00","0.00","0.00","21.50","17.85","0","0","1036"
"2004/11/04 (林埃)","2014B095","KOSPI 200 妮可记 0411  95.0","15.90","-0.50","15.70","16.00","15.70","3.00","15.90","17","27085000","1017"
"2004/11/04 (林埃)","2014B097","KOSPI 200 妮可记 0411  97.5","12.95","-0.90","13.50","13.55","12.95","3.00","12.95","32","42455000","3540"
"2004/11/04 (林埃)","2014B100","KOSPI 200 妮可记 0411 100.0","10.30","-1.10","10.95","11.15","10.30","3.00","10.30","260","281465000","9291"
"2004/11/04 (林埃)","2014B102","KOSPI 200 妮可记 0411 102.5","7.75","-1.10","9.40","9.40","7.60","3.00","7.75","908","764660000","30516"
"2004/11/04 (林埃)","2014B105","KOSPI 200 妮可记 0411 105.0","5.50","-1.25","6.55","6.55","5.45","24.00","5.50","6894","4146545000","45823"
"2004/11/04 (林埃)","2014B107","KOSPI 200 妮可记 0411 107.5","3.25","-1.25","4.30","4.30","3.25","21.00","3.25","21911","8437510000","57316"
"2004/11/04 (林埃)","2014B110","KOSPI 200 妮可记 0411 110.0","1.72","-1.00","2.41","2.41","1.60","23.30","1.72","176230","36478152000","115694"
"2004/11/04 (林埃)","2014B112","KOSPI 200 妮可记 0411 112.5","0.60","-0.69","1.12","1.13","0.57","21.40","0.60","1247927","108633272000","162114"
"2004/11/04 (林埃)","2014B115","KOSPI 200 妮可记 0411 115.0","0.15","-0.38","0.43","0.43","0.14","20.90","0.15","1804481","49259425000","278023"
"2004/11/04 (林埃)","2014B117","KOSPI 200 妮可记 0411 117.5","0.03","-0.14","0.12","0.13","0.03","21.10","0.03","1277996","8669022000","281521"
"2004/11/04 (林埃)","2014B120","KOSPI 200 妮可记 0411 120.0","0.01","-0.04","0.04","0.04","0.01","23.60","0.01","581548","1027418000","240962"
"2004/11/04 (林埃)","2014B122","KOSPI 200 妮可记 0411 122.5","0.01","0.00","0.01","0.02","0.01","27.90","0.01","46236","46238000","144492"
"2004/11/04 (林埃)","2014B125","KOSPI 200 妮可记 0411 125.0","0.01","0.00","0.01","0.01","0.01","33.30","0.01","210","210000","154516"
"2004/11/04 (林埃)","3014B090","KOSPI 200 遣可记 0411  90.0","0.01","0.00","0.01","0.01","0.01","53.30","0.01","222","222000","319602"
"2004/11/04 (林埃)","3014B092","KOSPI 200 遣可记 0411  92.5","0.01","0.00","0.01","0.01","0.01","46.80","0.01","3324","3324000","123988"
"2004/11/04 (林埃)","3014B095","KOSPI 200 遣可记 0411  95.0","0.01","0.00","0.01","0.02","0.01","39.90","0.01","90797","91269000","187308"
"2004/11/04 (林埃)","3014B097","KOSPI 200 遣可记 0411  97.5","0.01","-0.01","0.02","0.03","0.01","33.80","0.01","91960","150569000","198100"
"2004/11/04 (林埃)","3014B100","KOSPI 200 遣可记 0411 100.0","0.02","-0.02","0.04","0.05","0.02","29.90","0.02","163731","495882000","302734"
"2004/11/04 (林埃)","3014B102","KOSPI 200 遣可记 0411 102.5","0.07","-0.03","0.09","0.11","0.05","28.40","0.07","686896","4874342000","250654"
"2004/11/04 (林埃)","3014B105","KOSPI 200 遣可记 0411 105.0","0.19","-0.05","0.26","0.27","0.16","26.20","0.19","1003713","20637875000","221297"
"2004/11/04 (林埃)","3014B107","KOSPI 200 遣可记 0411 107.5","0.57","-0.01","0.65","0.69","0.43","25.30","0.57","1360921","71447844000","137476"
"2004/11/04 (林埃)","3014B110","KOSPI 200 遣可记 0411 110.0","1.39","0.13","1.35","1.44","1.06","24.30","1.39","584231","72107708000","124867"
"2004/11/04 (林埃)","3014B112","KOSPI 200 遣可记 0411 112.5","2.80","0.50","2.75","2.89","2.23","23.00","2.80","76101","19330953000","38696"
"2004/11/04 (林埃)","3014B115","KOSPI 200 遣可记 0411 115.0","4.70","0.65","4.15","5.00","4.05","18.00","4.70","4357","1910395000","23205"
"2004/11/04 (林埃)","3014B117","KOSPI 200 遣可记 0411 117.5","7.20","0.95","6.20","7.30","6.20","24.00","7.20","3260","2239495000","4043"
"2004/11/04 (林埃)","3014B120","KOSPI 200 遣可记 0411 120.0","9.70","1.00","9.00","9.70","8.75","32.00","9.70","120","109530000","4009"
"2004/11/04 (林埃)","3014B122","KOSPI 200 遣可记 0411 122.5","11.90","0.65","11.80","11.90","11.35","40.00","11.90","6","7025000","1531"
"2004/11/04 (林埃)","3014B125","KOSPI 200 遣可记 0411 125.0","14.60","1.10","14.00","14.60","13.70","56.00","14.60","64","90540000","5231"
"2004/11/03 (林埃)","2014B090","KOSPI 200 妮可记 0411  90.0","21.30","1.65","19.75","21.30","19.40","64.00","21.30","239","492365000","4880"
"2004/11/03 (林埃)","2014B092","KOSPI 200 妮可记 0411  92.5","18.60","1.45","17.60","18.60","17.60","64.00","18.60","163","287180000","1036"
"2004/11/03 (林埃)","2014B095","KOSPI 200 妮可记 0411  95.0","16.40","1.90","14.50","16.40","14.50","32.00","16.40","380","583110000","1022"
"2004/11/03 (林埃)","2014B097","KOSPI 200 妮可记 0411  97.5","13.85","1.65","12.30","13.85","11.80","3.00","13.85","788","1008570000","3537"
"2004/11/03 (林埃)","2014B100","KOSPI 200 妮可记 0411 100.0","11.40","1.60","10.00","11.50","9.35","3.00","11.40","3551","3784660000","9402"
"2004/11/03 (林埃)","2014B102","KOSPI 200 妮可记 0411 102.5","8.85","1.55","7.55","9.10","7.00","3.00","8.85","3836","3064870000","30638"
"2004/11/03 (林埃)","2014B105","KOSPI 200 妮可记 0411 105.0","6.75","1.60","5.15","6.75","4.80","24.00","6.75","8040","4769020000","47674"
"2004/11/03 (林埃)","2014B107","KOSPI 200 妮可记 0411 107.5","4.50","1.25","3.50","4.60","2.93","24.00","4.50","38767","14725157000","59121"
"2004/11/03 (林埃)","2014B110","KOSPI 200 妮可记 0411 110.0","2.72","0.97","1.80","2.72","1.52","25.30","2.72","339128","72890132000","127879"
"2004/11/03 (林埃)","2014B112","KOSPI 200 妮可记 0411 112.5","1.29","0.52","0.81","1.34","0.64","23.80","1.29","1880788","193086447000","151904"
"2004/11/03 (林埃)","2014B115","KOSPI 200 妮可记 0411 115.0","0.53","0.26","0.28","0.53","0.20","23.90","0.53","2867512","113543179000","342174"
"2004/11/03 (林埃)","2014B117","KOSPI 200 妮可记 0411 117.5","0.17","0.10","0.07","0.17","0.06","23.80","0.17","1591805","19890718000","279355"
"2004/11/03 (林埃)","2014B120","KOSPI 200 妮可记 0411 120.0","0.05","0.03","0.02","0.06","0.02","24.40","0.05","1114107","4312110000","206212"
"2004/11/03 (林埃)","2014B122","KOSPI 200 妮可记 0411 122.5","0.01","0.00","0.01","0.02","0.01","24.30","0.01","150341","155623000","132010"
"2004/11/03 (林埃)","2014B125","KOSPI 200 妮可记 0411 125.0","0.01","0.00","0.01","0.01","0.01","28.80","0.01","3470","3470000","154309"
"2004/11/03 (林埃)","3014B090","KOSPI 200 遣可记 0411  90.0","0.01","0.00","0.01","0.01","0.01","52.20","0.01","6275","6275000","319384"
"2004/11/03 (林埃)","3014B092","KOSPI 200 遣可记 0411  92.5","0.01","0.00","0.01","0.02","0.01","46.10","0.01","110137","110669000","127138"
"2004/11/03 (林埃)","3014B095","KOSPI 200 遣可记 0411  95.0","0.01","-0.01","0.02","0.02","0.01","40.20","0.01","134018","253681000","200480"
"2004/11/03 (林埃)","3014B097","KOSPI 200 遣可记 0411  97.5","0.02","-0.02","0.04","0.05","0.02","37.20","0.02","283711","977464000","209611"
"2004/11/03 (林埃)","3014B100","KOSPI 200 遣可记 0411 100.0","0.04","-0.06","0.08","0.11","0.04","34.10","0.04","576436","4469363000","306633"
"2004/11/03 (林埃)","3014B102","KOSPI 200 遣可记 0411 102.5","0.10","-0.14","0.20","0.27","0.09","32.30","0.10","1059172","19010438000","257916"
"2004/11/03 (林埃)","3014B105","KOSPI 200 遣可记 0411 105.0","0.24","-0.26","0.45","0.62","0.23","30.60","0.24","1774146","71535332000","202024"
"2004/11/03 (林埃)","3014B107","KOSPI 200 遣可记 0411 107.5","0.58","-0.51","1.00","1.25","0.55","29.40","0.58","1097808","90217887000","118445"
"2004/11/03 (林埃)","3014B110","KOSPI 200 遣可记 0411 110.0","1.26","-0.82","1.97","2.35","1.17","28.50","1.26","233251","36943853000","116034"
"2004/11/03 (林埃)","3014B112","KOSPI 200 遣可记 0411 112.5","2.30","-1.25","3.05","3.95","2.30","26.50","2.30","44377","12392921000","32045"
"2004/11/03 (林埃)","3014B115","KOSPI 200 遣可记 0411 115.0","4.05","-1.50","5.55","5.95","3.95","28.00","4.05","7536","3574295000","23115"
"2004/11/03 (林埃)","3014B117","KOSPI 200 遣可记 0411 117.5","6.25","-1.60","7.95","8.20","6.20","31.00","6.25","1674","1233160000","3372"
"2004/11/03 (林埃)","3014B120","KOSPI 200 遣可记 0411 120.0","8.70","-1.70","10.00","10.95","8.50","38.00","8.70","777","726085000","3953"
"2004/11/03 (林埃)","3014B122","KOSPI 200 遣可记 0411 122.5","11.25","-1.30","11.55","11.55","11.25","3.00","11.25","161","181155000","1533"
"2004/11/03 (林埃)","3014B125","KOSPI 200 遣可记 0411 125.0","13.50","-1.45","15.35","15.35","13.50","32.00","13.50","185","257055000","5251"
"2004/11/02 (林埃)","2014B090","KOSPI 200 妮可记 0411  90.0","19.65","2.05","19.15","20.05","19.15","3.00","19.65","279","538205000","5087"
"2004/11/02 (林埃)","2014B092","KOSPI 200 妮可记 0411  92.5",,"1.50","0.00","0.00","0.00","24.30","17.15","0","0","1039"
"2004/11/02 (林埃)","2014B095","KOSPI 200 妮可记 0411  95.0","14.50","1.25","14.25","14.55","14.20","32.00","14.50","48","68935000","866"
"2004/11/02 (林埃)","2014B097","KOSPI 200 妮可记 0411  97.5","12.20","1.45","10.90","12.55","10.90","3.00","12.20","624","743400000","4010"
"2004/11/02 (林埃)","2014B100","KOSPI 200 妮可记 0411 100.0","9.80","1.45","8.45","10.35","8.45","16.00","9.80","896","873975000","10135"
"2004/11/02 (林埃)","2014B102","KOSPI 200 妮可记 0411 102.5","7.30","1.30","6.50","7.95","6.30","16.00","7.30","2680","1955520000","30553"
"2004/11/02 (林埃)","2014B105","KOSPI 200 妮可记 0411 105.0","5.15","1.05","4.10","5.70","4.10","26.00","5.15","7754","3852090000","48622"
"2004/11/02 (林埃)","2014B107","KOSPI 200 妮可记 0411 107.5","3.25","0.83","2.66","3.70","2.49","26.50","3.25","52982","16509446000","61419"
"2004/11/02 (林埃)","2014B110","KOSPI 200 妮可记 0411 110.0","1.75","0.52","1.46","2.07","1.24","25.50","1.75","715415","119982691000","147270"
"2004/11/02 (林埃)","2014B112","KOSPI 200 妮可记 0411 112.5","0.77","0.29","0.52","0.96","0.49","24.60","0.77","1820684","133655791000","209145"
"2004/11/02 (林埃)","2014B115","KOSPI 200 妮可记 0411 115.0","0.27","0.12","0.17","0.35","0.15","24.10","0.27","1689835","42350986000","337608"
"2004/11/02 (林埃)","2014B117","KOSPI 200 妮可记 0411 117.5","0.07","0.02","0.04","0.10","0.04","23.40","0.07","1145410","7922149000","239865"
"2004/11/02 (林埃)","2014B120","KOSPI 200 妮可记 0411 120.0","0.02","0.01","0.01","0.03","0.01","24.20","0.02","254707","451693000","210865"
"2004/11/02 (林埃)","2014B122","KOSPI 200 妮可记 0411 122.5","0.01","0.00","0.01","0.01","0.01","26.70","0.01","2277","2277000","124413"
"2004/11/02 (林埃)","2014B125","KOSPI 200 妮可记 0411 125.0","0.01","0.00","0.01","0.01","0.01","30.90","0.01","522","522000","152329"
"2004/11/02 (林埃)","3014B090","KOSPI 200 遣可记 0411  90.0","0.01","0.00","0.01","0.01","0.01","45.90","0.01","36379","36379000","316737"
"2004/11/02 (林埃)","3014B092","KOSPI 200 遣可记 0411  92.5","0.01","-0.01","0.02","0.02","0.01","40.20","0.01","37929","51245000","171948"
"2004/11/02 (林埃)","3014B095","KOSPI 200 遣可记 0411  95.0","0.02","-0.02","0.03","0.04","0.02","37.40","0.02","195503","413717000","193589"
"2004/11/02 (林埃)","3014B097","KOSPI 200 遣可记 0411  97.5","0.04","-0.04","0.06","0.07","0.03","34.50","0.04","412785","1858143000","230484"
"2004/11/02 (林埃)","3014B100","KOSPI 200 遣可记 0411 100.0","0.10","-0.08","0.14","0.15","0.07","32.80","0.10","528566","5566656000","338580"
"2004/11/02 (林埃)","3014B102","KOSPI 200 遣可记 0411 102.5","0.24","-0.21","0.34","0.35","0.18","31.60","0.24","1027879","25709595000","231135"
"2004/11/02 (林埃)","3014B105","KOSPI 200 遣可记 0411 105.0","0.50","-0.38","0.70","0.77","0.42","29.10","0.50","1173167","63997569000","167757"
"2004/11/02 (林埃)","3014B107","KOSPI 200 遣可记 0411 107.5","1.09","-0.60","1.42","1.66","0.90","28.50","1.09","535860","60637365000","99612"
"2004/11/02 (林埃)","3014B110","KOSPI 200 遣可记 0411 110.0","2.08","-0.90","2.63","2.75","1.78","27.00","2.08","99597","21062653000","107354"
"2004/11/02 (林埃)","3014B112","KOSPI 200 遣可记 0411 112.5","3.55","-1.20","4.10","4.45","3.15","25.50","3.55","14479","5118680000","19988"
"2004/11/02 (林埃)","3014B115","KOSPI 200 遣可记 0411 115.0","5.55","-1.45","6.50","6.65","5.05","26.00","5.55","5060","2719280000","22020"
"2004/11/02 (林埃)","3014B117","KOSPI 200 遣可记 0411 117.5","7.85","-1.50","9.00","9.00","7.30","28.00","7.85","1487","1188850000","3450"
"2004/11/02 (林埃)","3014B120","KOSPI 200 遣可记 0411 120.0","10.40","-1.35","11.20","11.20","9.90","36.00","10.40","875","903110000","4441"
"2004/11/02 (林埃)","3014B122","KOSPI 200 遣可记 0411 122.5","12.55","-2.05","13.35","13.35","12.55","3.00","12.55","368","490855000","1534"
"2004/11/02 (林埃)","3014B125","KOSPI 200 遣可记 0411 125.0","14.95","-1.80","16.00","16.00","14.95","32.00","14.95","133","205330000","5272"
"2004/11/01 (林埃)","2014B090","KOSPI 200 妮可记 0411  90.0","17.60","-0.35","17.60","18.60","17.50","3.00","17.60","69","124945000","5125"
"2004/11/01 (林埃)","2014B092","KOSPI 200 妮可记 0411  92.5",,"0.40","0.00","0.00","0.00","24.70","15.65","0","0","1039"
"2004/11/01 (林埃)","2014B095","KOSPI 200 妮可记 0411  95.0","13.25","0.40","13.45","13.60","12.90","32.00","13.25","206","273960000","868"
"2004/11/01 (林埃)","2014B097","KOSPI 200 妮可记 0411  97.5","10.75","0.40","10.05","11.20","10.05","16.00","10.75","554","590795000","3906"
"2004/11/01 (林埃)","2014B100","KOSPI 200 妮可记 0411 100.0","8.35","0.30","7.70","8.95","7.70","24.00","8.35","2816","2340140000","10491"
"2004/11/01 (林埃)","2014B102","KOSPI 200 妮可记 0411 102.5","6.00","0.30","5.15","6.70","5.15","25.00","6.00","3588","2183225000","30812"
"2004/11/01 (林埃)","2014B105","KOSPI 200 妮可记 0411 105.0","4.10","0.25","3.60","4.60","3.45","28.00","4.10","15791","6313495000","49639"
"2004/11/01 (林埃)","2014B107","KOSPI 200 妮可记 0411 107.5","2.42","0.12","2.01","2.81","1.93","27.00","2.42","137061","31383072000","72125"
"2004/11/01 (林埃)","2014B110","KOSPI 200 妮可记 0411 110.0","1.23","0.09","0.95","1.49","0.91","26.00","1.23","875578","101319796000","133106"
"2004/11/01 (林埃)","2014B112","KOSPI 200 妮可记 0411 112.5","0.48","-0.01","0.45","0.64","0.35","24.60","0.48","1730567","82735204000","241519"
"2004/11/01 (林埃)","2014B115","KOSPI 200 妮可记 0411 115.0","0.15","-0.01","0.14","0.22","0.11","23.80","0.15","1096450","16715070000","310642"
"2004/11/01 (林埃)","2014B117","KOSPI 200 妮可记 0411 117.5","0.05","-0.01","0.04","0.07","0.03","24.60","0.05","639256","3069215000","235968"
"2004/11/01 (林埃)","2014B120","KOSPI 200 妮可记 0411 120.0","0.01","0.00","0.02","0.02","0.01","24.10","0.01","158296","161306000","169224"
"2004/11/01 (林埃)","2014B122","KOSPI 200 妮可记 0411 122.5","0.01","0.00","0.01","0.01","0.01","28.20","0.01","2166","2166000","122891"
"2004/11/01 (林埃)","2014B125","KOSPI 200 妮可记 0411 125.0","0.01","0.00","0.01","0.01","0.01","32.80","0.01","565","565000","152829"
"2004/11/01 (林埃)","3014B090","KOSPI 200 遣可记 0411  90.0","0.01","-0.01","0.01","0.02","0.01","41.10","0.01","243916","247268000","286527"
"2004/11/01 (林埃)","3014B092","KOSPI 200 遣可记 0411  92.5","0.02","0.00","0.02","0.03","0.01","38.60","0.02","213611","424340000","159544"
"2004/11/01 (林埃)","3014B095","KOSPI 200 遣可记 0411  95.0","0.04","-0.02","0.06","0.06","0.03","35.90","0.04","283265","1172310000","266304"
"2004/11/01 (林埃)","3014B097","KOSPI 200 遣可记 0411  97.5","0.08","-0.03","0.11","0.13","0.07","33.30","0.08","528438","4578353000","285350"
"2004/11/01 (林埃)","3014B100","KOSPI 200 遣可记 0411 100.0","0.18","-0.11","0.29","0.30","0.15","31.30","0.18","944189","18783175000","316153"
"2004/11/01 (林埃)","3014B102","KOSPI 200 遣可记 0411 102.5","0.45","-0.12","0.57","0.60","0.35","31.10","0.45","1421695","63468189000","182378"
"2004/11/01 (林埃)","3014B105","KOSPI 200 遣可记 0411 105.0","0.88","-0.17","1.13","1.19","0.72","28.80","0.88","859453","80078128000","137664"
"2004/11/01 (林埃)","3014B107","KOSPI 200 遣可记 0411 107.5","1.69","-0.26","2.00","2.19","1.45","27.80","1.69","171906","30528090000","74130"
"2004/11/01 (林埃)","3014B110","KOSPI 200 遣可记 0411 110.0","2.98","-0.42","3.70","3.70","2.60","26.50","2.98","44358","13467125000","75761"
"2004/11/01 (林埃)","3014B112","KOSPI 200 遣可记 0411 112.5","4.75","-0.45","5.30","5.50","4.25","26.00","4.75","5720","2803635000","17337"
"2004/11/01 (林埃)","3014B115","KOSPI 200 遣可记 0411 115.0","7.00","-0.35","7.75","7.75","6.45","28.00","7.00","1824","1276755000","19692"
"2004/11/01 (林埃)","3014B117","KOSPI 200 遣可记 0411 117.5","9.35","-0.40","9.95","9.95","9.00","28.00","9.35","1137","1077230000","3090"
"2004/11/01 (林埃)","3014B120","KOSPI 200 遣可记 0411 120.0","11.75","-0.45","11.75","11.80","11.60","32.00","11.75","285","335290000","5054"
"2004/11/01 (林埃)","3014B122","KOSPI 200 遣可记 0411 122.5","14.60","-0.55","14.65","14.65","13.70","32.00","14.60","7","10035000","1538"
"2004/11/01 (林埃)","3014B125","KOSPI 200 遣可记 0411 125.0","16.75","-0.45","16.70","17.10","16.70","32.00","16.75","8","13460000","5363"
"2004/10/29 (林埃)","2014B090","KOSPI 200 妮可记 0411  90.0","17.95","0.05","16.60","17.95","16.60","3.00","17.95","29","48660000","5193"
"2004/10/29 (林埃)","2014B092","KOSPI 200 妮可记 0411  92.5",,"0.25","0.00","0.00","0.00","22.50","15.25","0","0","1039"
