老磊,辆格内靛,辆格疙,辆啊,措厚,矫啊,绊啊,历啊,郴犁函悼己,劳老扁霖啊,芭贰樊,芭贰措陛,固搬力距沥
"2006/11/15 (林埃)","301AC192","KOSPI 200 遣可记 0612 192.5","9.10","-0.50","8.80","9.60","8.80","12.00","9.10","22531","21061120000","12712"
"2006/11/14 (林埃)","201AC145","KOSPI 200 妮可记 0612 145.0",,"0.85","0.00","0.00","0.00","12.20","37.85","0","0","6448"
"2006/11/14 (林埃)","201AC147","KOSPI 200 妮可记 0612 147.5",,"0.95","0.00","0.00","0.00","12.20","35.35","0","0","1"
"2006/11/14 (林埃)","201AC150","KOSPI 200 妮可记 0612 150.0",,"0.95","0.00","0.00","0.00","12.20","32.85","0","0","169"
"2006/11/14 (林埃)","201AC152","KOSPI 200 妮可记 0612 152.5",,"0.95","0.00","0.00","0.00","12.20","30.35","0","0","19"
"2006/11/14 (林埃)","201AC155","KOSPI 200 妮可记 0612 155.0",,"0.90","0.00","0.00","0.00","12.20","27.90","0","0","210"
"2006/11/14 (林埃)","201AC157","KOSPI 200 妮可记 0612 157.5",,"0.95","0.00","0.00","0.00","12.20","25.40","0","0","1505"
"2006/11/14 (林埃)","201AC160","KOSPI 200 妮可记 0612 160.0",,"0.90","0.00","0.00","0.00","12.20","22.95","0","0","406"
"2006/11/14 (林埃)","201AC162","KOSPI 200 妮可记 0612 162.5","20.15","0.65","20.15","20.20","20.15","24.00","20.15","5","10080000","65"
"2006/11/14 (林埃)","201AC165","KOSPI 200 妮可记 0612 165.0","18.00","0.70","18.20","18.20","17.85","24.00","18.00","5","8975000","3172"
"2006/11/14 (林埃)","201AC167","KOSPI 200 妮可记 0612 167.5","15.80","1.10","15.25","15.80","15.20","24.00","15.80","95","146845000","148"
"2006/11/14 (林埃)","201AC170","KOSPI 200 妮可记 0612 170.0","13.15","0.80","13.25","13.35","12.55","16.00","13.15","443","580445000","7798"
"2006/11/14 (林埃)","201AC172","KOSPI 200 妮可记 0612 172.5","10.90","0.85","10.90","11.00","10.25","16.00","10.90","532","574470000","3419"
"2006/11/14 (林埃)","201AC175","KOSPI 200 妮可记 0612 175.0","8.80","0.75","8.55","8.80","8.10","16.50","8.80","1404","1192995000","15424"
"2006/11/14 (林埃)","201AC177","KOSPI 200 妮可记 0612 177.5","6.70","0.70","6.35","6.70","6.05","15.50","6.70","1402","911695000","13320"
"2006/11/14 (林埃)","201AC180","KOSPI 200 妮可记 0612 180.0","4.75","0.70","4.50","4.80","4.30","14.30","4.75","14140","6619745000","49820"
"2006/11/14 (林埃)","201AC182","KOSPI 200 妮可记 0612 182.5","3.15","0.51","2.99","3.20","2.77","13.60","3.15","39814","12186173000","44120"
"2006/11/14 (林埃)","201AC185","KOSPI 200 妮可记 0612 185.0","1.88","0.31","1.75","1.93","1.65","12.90","1.88","198880","36320058000","108100"
"2006/11/14 (林埃)","201AC187","KOSPI 200 妮可记 0612 187.5","0.97","0.13","0.99","1.06","0.87","12.20","0.97","445199","43472396000","173463"
"2006/11/14 (林埃)","201AC190","KOSPI 200 妮可记 0612 190.0","0.49","0.09","0.46","0.51","0.41","12.10","0.49","424512","19662326000","217760"
"2006/11/14 (林埃)","201AC192","KOSPI 200 妮可记 0612 192.5","0.20","0.04","0.20","0.23","0.18","11.90","0.20","521505","10532332000","189947"
"2006/11/14 (林埃)","301AC145","KOSPI 200 遣可记 0612 145.0","0.01","-0.01","0.02","0.02","0.01","28.90","0.01","1238","2049000","81067"
"2006/11/14 (林埃)","301AC147","KOSPI 200 遣可记 0612 147.5","0.01","-0.03","0.01","0.02","0.01","26.90","0.01","7332","10767000","41013"
"2006/11/14 (林埃)","301AC150","KOSPI 200 遣可记 0612 150.0","0.02","-0.01","0.03","0.03","0.01","26.70","0.02","43540","87545000","66141"
"2006/11/14 (林埃)","301AC152","KOSPI 200 遣可记 0612 152.5","0.03","0.00","0.03","0.04","0.02","25.80","0.03","105559","316633000","59984"
"2006/11/14 (林埃)","301AC155","KOSPI 200 遣可记 0612 155.0","0.02","-0.03","0.04","0.05","0.02","22.80","0.02","115425","433546000","66202"
"2006/11/14 (林埃)","301AC157","KOSPI 200 遣可记 0612 157.5","0.04","-0.04","0.06","0.07","0.03","22.50","0.04","118183","633404000","146553"
"2006/11/14 (林埃)","301AC160","KOSPI 200 遣可记 0612 160.0","0.04","-0.05","0.07","0.08","0.04","20.40","0.04","219132","1463045000","90763"
"2006/11/14 (林埃)","301AC162","KOSPI 200 遣可记 0612 162.5","0.07","-0.06","0.11","0.11","0.06","19.80","0.07","115100","1055885000","52718"
"2006/11/14 (林埃)","301AC165","KOSPI 200 遣可记 0612 165.0","0.09","-0.10","0.15","0.15","0.09","18.40","0.09","117254","1517054000","81160"
"2006/11/14 (林埃)","301AC167","KOSPI 200 遣可记 0612 167.5","0.17","-0.04","0.19","0.21","0.14","18.10","0.17","139626","2694301000","82734"
"2006/11/14 (林埃)","301AC170","KOSPI 200 遣可记 0612 170.0","0.20","-0.17","0.30","0.33","0.20","16.10","0.20","225333","6449368000","149061"
"2006/11/14 (林埃)","301AC172","KOSPI 200 遣可记 0612 172.5","0.39","-0.22","0.48","0.50","0.37","15.80","0.39","279429","12572941000","152124"
"2006/11/14 (林埃)","301AC175","KOSPI 200 遣可记 0612 175.0","0.64","-0.26","0.77","0.81","0.62","15.10","0.64","333108","24231329000","115300"
"2006/11/14 (林埃)","301AC177","KOSPI 200 遣可记 0612 177.5","1.03","-0.40","1.21","1.28","1.01","14.40","1.03","233523","26737441000","72940"
"2006/11/14 (林埃)","301AC180","KOSPI 200 遣可记 0612 180.0","1.65","-0.48","1.80","1.98","1.62","13.80","1.65","108991","19349417000","65999"
"2006/11/14 (林埃)","301AC182","KOSPI 200 遣可记 0612 182.5","2.51","-0.59","2.75","2.98","2.50","13.00","2.51","45873","12334046000","29981"
"2006/11/14 (林埃)","301AC185","KOSPI 200 遣可记 0612 185.0","3.85","-0.70","4.00","4.35","3.70","12.90","3.85","22286","8756510000","28808"
"2006/11/14 (林埃)","301AC187","KOSPI 200 遣可记 0612 187.5","5.35","-0.85","5.80","6.05","5.30","11.50","5.35","3799","2142535000","4727"
"2006/11/14 (林埃)","301AC190","KOSPI 200 遣可记 0612 190.0","7.35","-1.00","9.90","9.90","7.30","11.50","7.35","517","397055000","15235"
"2006/11/14 (林埃)","301AC192","KOSPI 200 遣可记 0612 192.5","9.60","-1.10","10.05","10.35","9.50","11.00","9.60","597","584860000","693"
"2006/11/13 (林埃)","201AC145","KOSPI 200 妮可记 0612 145.0","37.00","0.10","36.50","37.00","35.60","48.00","37.00","123","451585000","6448"
"2006/11/13 (林埃)","201AC147","KOSPI 200 妮可记 0612 147.5",,"0.10","0.00","0.00","0.00","13.00","34.40","0","0","1"
"2006/11/13 (林埃)","201AC150","KOSPI 200 妮可记 0612 150.0",,"0.15","0.00","0.00","0.00","13.00","31.90","0","0","169"
"2006/11/13 (林埃)","201AC152","KOSPI 200 妮可记 0612 152.5",,"0.10","0.00","0.00","0.00","13.00","29.40","0","0","19"
"2006/11/13 (林埃)","201AC155","KOSPI 200 妮可记 0612 155.0",,"0.00","0.00","0.00","0.00","13.00","27.00","0","0","210"
"2006/11/13 (林埃)","201AC157","KOSPI 200 妮可记 0612 157.5",,"0.15","0.00","0.00","0.00","13.00","24.45","0","0","1505"
"2006/11/13 (林埃)","201AC160","KOSPI 200 妮可记 0612 160.0",,"0.00","0.00","0.00","0.00","13.00","22.05","0","0","406"
"2006/11/13 (林埃)","201AC162","KOSPI 200 妮可记 0612 162.5","19.50","-0.25","18.50","19.50","18.40","32.00","19.50","13","24600000","62"
"2006/11/13 (林埃)","201AC165","KOSPI 200 妮可记 0612 165.0","17.30","0.30","15.75","17.30","15.75","27.00","17.30","37","62830000","3173"
"2006/11/13 (林埃)","201AC167","KOSPI 200 妮可记 0612 167.5","14.70","0.15","13.35","15.05","13.35","22.00","14.70","56","76925000","119"
"2006/11/13 (林埃)","201AC170","KOSPI 200 妮可记 0612 170.0","12.35","0.05","12.30","12.60","11.05","20.00","12.35","3083","3713510000","7751"
"2006/11/13 (林埃)","201AC172","KOSPI 200 妮可记 0612 172.5","10.05","0.10","10.10","10.30","8.80","19.00","10.05","605","581125000","3453"
"2006/11/13 (林埃)","201AC175","KOSPI 200 妮可记 0612 175.0","8.05","0.15","7.05","8.15","6.85","18.50","8.05","4133","3106360000","15525"
"2006/11/13 (林埃)","201AC177","KOSPI 200 妮可记 0612 177.5","6.00","-0.05","6.35","6.35","5.00","16.80","6.00","3239","1813555000","13215"
"2006/11/13 (林埃)","201AC180","KOSPI 200 妮可记 0612 180.0","4.05","-0.10","4.45","4.45","3.40","14.90","4.05","18157","7078725000","49726"
"2006/11/13 (林埃)","201AC182","KOSPI 200 妮可记 0612 182.5","2.64","-0.14","2.91","2.92","2.16","14.10","2.64","83855","21374625000","34527"
"2006/11/13 (林埃)","201AC185","KOSPI 200 妮可记 0612 185.0","1.57","-0.09","1.76","1.77","1.23","13.60","1.57","342561","51530775000","106368"
"2006/11/13 (林埃)","201AC187","KOSPI 200 妮可记 0612 187.5","0.84","-0.06","0.96","0.96","0.62","13.10","0.84","527226","41062501000","167875"
"2006/11/13 (林埃)","201AC190","KOSPI 200 妮可记 0612 190.0","0.40","-0.01","0.45","0.46","0.28","12.80","0.40","602732","22171491000","200057"
"2006/11/13 (林埃)","201AC192","KOSPI 200 妮可记 0612 192.5","0.16","-0.02","0.20","0.20","0.12","12.30","0.16","485068","7897318000","173555"
"2006/11/13 (林埃)","301AC145","KOSPI 200 遣可记 0612 145.0","0.02","0.01","0.01","0.02","0.01","29.40","0.02","5062","7716000","81095"
"2006/11/13 (林埃)","301AC147","KOSPI 200 遣可记 0612 147.5","0.04","0.02","0.01","0.04","0.01","29.60","0.04","16919","36360000","41243"
"2006/11/13 (林埃)","301AC150","KOSPI 200 遣可记 0612 150.0","0.03","0.01","0.01","0.03","0.01","26.60","0.03","52737","111051000","72407"
"2006/11/13 (林埃)","301AC152","KOSPI 200 遣可记 0612 152.5","0.03","0.01","0.02","0.04","0.01","24.50","0.03","66727","167942000","45858"
"2006/11/13 (林埃)","301AC155","KOSPI 200 遣可记 0612 155.0","0.05","0.01","0.03","0.05","0.02","24.10","0.05","167986","566613000","69872"
"2006/11/13 (林埃)","301AC157","KOSPI 200 遣可记 0612 157.5","0.08","0.03","0.04","0.08","0.03","23.30","0.08","486911","2377585000","156145"
"2006/11/13 (林埃)","301AC160","KOSPI 200 遣可记 0612 160.0","0.09","0.02","0.06","0.10","0.05","21.40","0.09","175192","1354588000","102414"
"2006/11/13 (林埃)","301AC162","KOSPI 200 遣可记 0612 162.5","0.13","0.03","0.10","0.14","0.08","20.40","0.13","179006","1935664000","64471"
"2006/11/13 (林埃)","301AC165","KOSPI 200 遣可记 0612 165.0","0.19","0.04","0.14","0.21","0.13","19.40","0.19","185518","3162296000","83972"
"2006/11/13 (林埃)","301AC167","KOSPI 200 遣可记 0612 167.5","0.21","-0.03","0.21","0.34","0.20","17.30","0.21","242062","6361669000","79650"
"2006/11/13 (林埃)","301AC170","KOSPI 200 遣可记 0612 170.0","0.37","0.00","0.30","0.53","0.30","16.80","0.37","312291","13107583000","123552"
"2006/11/13 (林埃)","301AC172","KOSPI 200 遣可记 0612 172.5","0.61","0.00","0.51","0.84","0.51","16.30","0.61","317937","20986529000","126308"
"2006/11/13 (林埃)","301AC175","KOSPI 200 遣可记 0612 175.0","0.90","-0.05","0.85","1.30","0.84","15.20","0.90","401500","42267627000","97493"
"2006/11/13 (林埃)","301AC177","KOSPI 200 遣可记 0612 177.5","1.43","-0.03","1.33","1.96","1.32","14.60","1.43","221453","35403167000","58597"
"2006/11/13 (林埃)","301AC180","KOSPI 200 遣可记 0612 180.0","2.13","-0.07","2.05","2.88","2.03","13.60","2.13","89340","21409390000","54007"
"2006/11/13 (林埃)","301AC182","KOSPI 200 遣可记 0612 182.5","3.10","-0.20","3.00","4.10","3.00","12.40","3.10","50808","18184140000","20450"
"2006/11/13 (林埃)","301AC185","KOSPI 200 遣可记 0612 185.0","4.55","-0.15","4.30","5.65","4.30","11.80","4.55","17686","8746295000","23066"
"2006/11/13 (林埃)","301AC187","KOSPI 200 遣可记 0612 187.5","6.20","-0.20","6.35","7.50","5.90","10.00","6.20","1694","1106035000","2466"
"2006/11/13 (林埃)","301AC190","KOSPI 200 遣可记 0612 190.0","8.35","-0.15","8.45","9.65","8.10","8.00","8.35","12517","10879290000","15081"
"2006/11/13 (林埃)","301AC192","KOSPI 200 遣可记 0612 192.5","10.70","0.10","10.50","11.90","10.50","3.00","10.70","189","212160000","486"
"2006/11/10 (林埃)","201AC145","KOSPI 200 妮可记 0612 145.0","36.90","0.45","36.45","37.55","36.45","40.00","36.90","4915","18157205000","6340"
"2006/11/10 (林埃)","201AC147","KOSPI 200 妮可记 0612 147.5",,"0.00","0.00","0.00","0.00","12.90","34.30","0","0","1"
"2006/11/10 (林埃)","201AC150","KOSPI 200 妮可记 0612 150.0",,"0.45","0.00","0.00","0.00","12.90","31.75","0","0","169"
"2006/11/10 (林埃)","201AC152","KOSPI 200 妮可记 0612 152.5",,"0.00","0.00","0.00","0.00","12.90","29.30","0","0","19"
"2006/11/10 (林埃)","201AC155","KOSPI 200 妮可记 0612 155.0","27.00","0.15","27.00","27.00","27.00","32.00","27.00","1","2700000","210"
"2006/11/10 (林埃)","201AC157","KOSPI 200 妮可记 0612 157.5","24.30","0.25","24.30","24.30","24.30","28.00","24.30","1","2430000","1505"
"2006/11/10 (林埃)","201AC160","KOSPI 200 妮可记 0612 160.0","22.05","0.35","22.00","22.05","22.00","28.00","22.05","10","22005000","406"
"2006/11/10 (林埃)","201AC162","KOSPI 200 妮可记 0612 162.5","19.75","0.75","19.40","19.90","19.40","28.00","19.75","54","105790000","61"
"2006/11/10 (林埃)","201AC165","KOSPI 200 妮可记 0612 165.0","17.00","0.50","17.00","17.00","17.00","20.00","17.00","1","1700000","3161"
"2006/11/10 (林埃)","201AC167","KOSPI 200 妮可记 0612 167.5","14.55","-0.10","14.50","15.40","14.50","20.00","14.55","10","14695000","94"
"2006/11/10 (林埃)","201AC170","KOSPI 200 妮可记 0612 170.0","12.30","0.00","11.95","13.00","11.95","20.00","12.30","538","670980000","5340"
"2006/11/10 (林埃)","201AC172","KOSPI 200 妮可记 0612 172.5","9.95","-0.15","9.75","10.60","9.70","18.00","9.95","1192","1188120000","3124"
"2006/11/10 (林埃)","201AC175","KOSPI 200 妮可记 0612 175.0","7.90","0.00","7.50","8.55","7.50","17.00","7.90","2877","2312885000","15190"
"2006/11/10 (林埃)","201AC177","KOSPI 200 妮可记 0612 177.5","6.05","0.10","5.65","6.50","5.65","16.50","6.05","3146","1907925000","13015"
"2006/11/10 (林埃)","201AC180","KOSPI 200 妮可记 0612 180.0","4.15","-0.10","3.80","4.85","3.80","14.90","4.15","23422","10164690000","46440"
"2006/11/10 (林埃)","201AC182","KOSPI 200 妮可记 0612 182.5","2.78","0.02","2.30","3.15","2.30","14.40","2.78","61875","17404662000","31247"
"2006/11/10 (林埃)","201AC185","KOSPI 200 妮可记 0612 185.0","1.66","0.04","1.45","1.91","1.45","13.60","1.66","274515","46497236000","90557"
"2006/11/10 (林埃)","201AC187","KOSPI 200 妮可记 0612 187.5","0.90","-0.02","0.82","1.06","0.80","13.00","0.90","473961","42744571000","138666"
"2006/11/10 (林埃)","201AC190","KOSPI 200 妮可记 0612 190.0","0.41","-0.06","0.42","0.52","0.37","12.40","0.41","600566","25650359000","196693"
"2006/11/10 (林埃)","201AC192","KOSPI 200 妮可记 0612 192.5","0.18","-0.09","0.22","0.23","0.16","12.20","0.18","464864","9079404000","112711"
"2006/11/10 (林埃)","301AC145","KOSPI 200 遣可记 0612 145.0","0.01","-0.01","0.02","0.02","0.01","26.40","0.01","43834","52445000","78634"
"2006/11/10 (林埃)","301AC147","KOSPI 200 遣可记 0612 147.5","0.02","0.00","0.02","0.03","0.01","26.20","0.02","47609","95583000","42899"
"2006/11/10 (林埃)","301AC150","KOSPI 200 遣可记 0612 150.0","0.02","-0.01","0.03","0.03","0.01","24.30","0.02","39670","96672000","51702"
"2006/11/10 (林埃)","301AC152","KOSPI 200 遣可记 0612 152.5","0.02","-0.02","0.03","0.04","0.02","22.40","0.02","44931","131779000","25108"
"2006/11/10 (林埃)","301AC155","KOSPI 200 遣可记 0612 155.0","0.04","-0.01","0.05","0.05","0.02","22.20","0.04","73712","291912000","51949"
"2006/11/10 (林埃)","301AC157","KOSPI 200 遣可记 0612 157.5","0.05","-0.02","0.07","0.08","0.04","20.90","0.05","74089","371551000","34443"
"2006/11/10 (林埃)","301AC160","KOSPI 200 遣可记 0612 160.0","0.07","-0.03","0.11","0.11","0.06","19.70","0.07","67103","485493000","58730"
"2006/11/10 (林埃)","301AC162","KOSPI 200 遣可记 0612 162.5","0.10","-0.03","0.13","0.15","0.08","18.70","0.10","48260","531219000","44154"
"2006/11/10 (林埃)","301AC165","KOSPI 200 遣可记 0612 165.0","0.15","-0.04","0.25","0.25","0.13","17.60","0.15","94469","1560273000","68136"
"2006/11/10 (林埃)","301AC167","KOSPI 200 遣可记 0612 167.5","0.24","-0.06","0.32","0.34","0.20","16.80","0.24","170181","4192863000","57479"
"2006/11/10 (林埃)","301AC170","KOSPI 200 遣可记 0612 170.0","0.37","-0.07","0.46","0.49","0.30","16.10","0.37","319559","11973348000","110108"
"2006/11/10 (林埃)","301AC172","KOSPI 200 遣可记 0612 172.5","0.61","-0.10","0.78","0.79","0.48","15.50","0.61","345655","20191446000","106735"
"2006/11/10 (林埃)","301AC175","KOSPI 200 遣可记 0612 175.0","0.95","-0.10","1.16","1.16","0.77","14.80","0.95","304951","27788247000","77191"
"2006/11/10 (林埃)","301AC177","KOSPI 200 遣可记 0612 177.5","1.46","-0.09","1.79","1.79","1.18","14.00","1.46","169241","23761030000","45212"
"2006/11/10 (林埃)","301AC180","KOSPI 200 遣可记 0612 180.0","2.20","-0.07","2.41","2.49","1.88","13.10","2.20","117489","24763714000","53419"
"2006/11/10 (林埃)","301AC182","KOSPI 200 遣可记 0612 182.5","3.30","0.00","3.50","3.55","2.82","12.50","3.30","35454","11113789000","20010"
"2006/11/10 (林埃)","301AC185","KOSPI 200 遣可记 0612 185.0","4.70","0.05","4.95","4.95","4.10","11.80","4.70","19599","8717790000","19135"
"2006/11/10 (林埃)","301AC187","KOSPI 200 遣可记 0612 187.5","6.40","0.00","6.65","6.75","5.75","10.50","6.40","1352","840965000","1585"
"2006/11/10 (林埃)","301AC190","KOSPI 200 遣可记 0612 190.0","8.50","0.00","8.50","8.65","7.70","9.00","8.50","29938","24349850000","5144"
"2006/11/10 (林埃)","301AC192","KOSPI 200 遣可记 0612 192.5","10.60","0.00","10.60","10.85","9.95","3.00","10.60","560","588750000","449"
"2006/11/09 (林埃)","201AB157","KOSPI 200 妮可记 0611 157.5","22.35","1.15","21.80","22.80","21.40","64.00",,"303","665710000","0"
"2006/11/09 (林埃)","201AB160","KOSPI 200 妮可记 0611 160.0","20.30","1.60","19.90","20.30","19.90","128.00",,"22","43905000","0"
"2006/11/09 (林埃)","201AB162","KOSPI 200 妮可记 0611 162.5","17.60","1.40","16.70","17.60","16.70","64.00",,"7","12000000","0"
"2006/11/09 (林埃)","201AB165","KOSPI 200 妮可记 0611 165.0","15.55","1.75","14.60","16.20","13.85","96.00",,"163","240320000","0"
"2006/11/09 (林埃)","201AB167","KOSPI 200 妮可记 0611 167.5","13.10","1.85","11.50","13.10","11.50","96.00",,"35","45160000","0"
"2006/11/09 (林埃)","201AB170","KOSPI 200 妮可记 0611 170.0","10.55","1.85","9.05","10.55","8.90","88.00",,"1758","1713850000","0"
"2006/11/09 (林埃)","201AB172","KOSPI 200 妮可记 0611 172.5","8.00","1.75","6.25","8.75","6.25","48.00",,"895","662140000","0"
"2006/11/09 (林埃)","201AB175","KOSPI 200 妮可记 0611 175.0","5.50","1.70","3.95","5.60","3.85","40.00",,"14501","6949475000","0"
"2006/11/09 (林埃)","201AB177","KOSPI 200 妮可记 0611 177.5","3.10","1.50","1.95","3.15","1.57","28.00",,"338075","80690186000","0"
"2006/11/09 (林埃)","201AB180","KOSPI 200 妮可记 0611 180.0","0.67","0.29","0.40","0.77","0.26","11.80",,"3985285","195657932000","0"
"2006/11/09 (林埃)","201AB182","KOSPI 200 妮可记 0611 182.5","0.01","-0.01","0.01","0.02","0.01","11.20",,"1408537","1652588000","272770"
"2006/11/09 (林埃)","201AB185","KOSPI 200 妮可记 0611 185.0","0.01","0.00","0.01","0.01","0.01","22.40",,"52682","52682000","216008"
"2006/11/09 (林埃)","201AB187","KOSPI 200 妮可记 0611 187.5","0.01","0.00","0.01","0.01","0.01","32.30",,"1070","1070000","410158"
"2006/11/09 (林埃)","201AB190","KOSPI 200 妮可记 0611 190.0","0.01","0.00","0.01","0.01","0.01","43.20",,"5","5000","32380"
"2006/11/09 (林埃)","301AB157","KOSPI 200 遣可记 0611 157.5","0.01","0.00","0.01","0.01","0.01","96.60",,"3063","3063000","267359"
"2006/11/09 (林埃)","301AB160","KOSPI 200 遣可记 0611 160.0","0.01","0.00","0.01","0.01","0.01","86.60",,"56","56000","107708"
"2006/11/09 (林埃)","301AB162","KOSPI 200 遣可记 0611 162.5","0.01","0.00","0.01","0.01","0.01","75.90",,"21","21000","151024"
"2006/11/09 (林埃)","301AB165","KOSPI 200 遣可记 0611 165.0","0.01","0.00","0.01","0.01","0.01","65.80",,"421","421000","196840"
"2006/11/09 (林埃)","301AB167","KOSPI 200 遣可记 0611 167.5","0.01","0.00","0.01","0.01","0.01","55.60",,"163","163000","233763"
"2006/11/09 (林埃)","301AB170","KOSPI 200 遣可记 0611 170.0","0.01","0.00","0.01","0.01","0.01","45.00",,"949","949000","220323"
"2006/11/09 (林埃)","301AB172","KOSPI 200 遣可记 0611 172.5","0.01","-0.01","0.01","0.01","0.01","36.30",,"13663","13663000","144588"
"2006/11/09 (林埃)","301AB175","KOSPI 200 遣可记 0611 175.0","0.01","-0.07","0.03","0.04","0.01","25.90",,"747780","1330941000","345179"
"2006/11/09 (林埃)","301AB177","KOSPI 200 遣可记 0611 177.5","0.01","-0.49","0.29","0.32","0.01","15.10",,"3303666","29049860000","235980"
"2006/11/09 (林埃)","301AB180","KOSPI 200 遣可记 0611 180.0","0.13","-1.55","1.35","1.49","0.06","7.70",,"3239539","141668664000","123951"
"2006/11/09 (林埃)","301AB182","KOSPI 200 遣可记 0611 182.5","1.97","-2.08","3.55","3.70","1.85","3.00",,"169277","41035444000","0"
"2006/11/09 (林埃)","301AB185","KOSPI 200 遣可记 0611 185.0","4.65","-1.70","6.25","6.25","4.25","28.00",,"7672","3871735000","0"
"2006/11/09 (林埃)","301AB187","KOSPI 200 遣可记 0611 187.5","7.50","-1.35","8.30","8.55","7.00","64.00",,"380","303090000","0"
"2006/11/09 (林埃)","301AB190","KOSPI 200 遣可记 0611 190.0","9.90","-1.30","10.60","10.90","9.70","32.00",,"26","26535000","0"
"2006/11/08 (林埃)","201AB157","KOSPI 200 妮可记 0611 157.5","21.20","-1.10","22.10","22.10","21.20","64.00","21.20","56","121560000","2260"
"2006/11/08 (林埃)","201AB160","KOSPI 200 妮可记 0611 160.0","18.70","-0.90","19.60","19.60","18.70","64.00","18.70","11","21040000","474"
"2006/11/08 (林埃)","201AB162","KOSPI 200 妮可记 0611 162.5",,"-1.00","0.00","0.00","0.00","16.40","16.20","0","0","517"
"2006/11/08 (林埃)","201AB165","KOSPI 200 妮可记 0611 165.0","13.80","-1.05","14.95","14.95","13.65","32.00","13.80","14","19650000","2226"
"2006/11/08 (林埃)","201AB167","KOSPI 200 妮可记 0611 167.5","11.25","-1.00","12.25","12.30","11.10","32.00","11.25","76","90010000","1614"
"2006/11/08 (林埃)","201AB170","KOSPI 200 妮可记 0611 170.0","8.70","-1.15","9.85","9.95","8.60","32.00","8.70","382","350640000","5999"
"2006/11/08 (林埃)","201AB172","KOSPI 200 妮可记 0611 172.5","6.25","-1.10","7.30","7.40","6.05","28.00","6.25","1751","1149710000","14170"
"2006/11/08 (林埃)","201AB175","KOSPI 200 妮可记 0611 175.0","3.80","-1.00","5.25","5.50","3.60","22.00","3.80","13309","5487025000","38127"
"2006/11/08 (林埃)","201AB177","KOSPI 200 妮可记 0611 177.5","1.60","-0.90","2.64","2.86","1.45","17.30","1.60","314724","58453835000","83123"
"2006/11/08 (林埃)","201AB180","KOSPI 200 妮可记 0611 180.0","0.38","-0.45","0.85","1.04","0.31","16.90","0.38","2291024","114265140000","215254"
"2006/11/08 (林埃)","201AB182","KOSPI 200 妮可记 0611 182.5","0.02","-0.11","0.15","0.18","0.02","14.90","0.02","1953187","12997157000","269102"
"2006/11/08 (林埃)","201AB185","KOSPI 200 妮可记 0611 185.0","0.01","-0.01","0.02","0.03","0.01","20.60","0.01","291337","376614000","181587"
"2006/11/08 (林埃)","201AB187","KOSPI 200 妮可记 0611 187.5","0.01","0.00","0.01","0.01","0.01","27.40","0.01","10359","10359000","409954"
"2006/11/08 (林埃)","201AB190","KOSPI 200 妮可记 0611 190.0","0.01","0.00","0.01","0.01","0.01","34.10","0.01","3","3000","32375"
"2006/11/08 (林埃)","301AB157","KOSPI 200 遣可记 0611 157.5","0.01","0.00","0.01","0.01","0.01","64.80","0.01","449","449000","270420"
"2006/11/08 (林埃)","301AB160","KOSPI 200 遣可记 0611 160.0","0.01","0.00","0.01","0.01","0.01","58.10","0.01","14","14000","107761"
"2006/11/08 (林埃)","301AB162","KOSPI 200 遣可记 0611 162.5","0.01","0.00","0.01","0.01","0.01","50.10","0.01","49","49000","151003"
"2006/11/08 (林埃)","301AB165","KOSPI 200 遣可记 0611 165.0","0.01","0.00","0.01","0.01","0.01","43.30","0.01","351","351000","196824"
"2006/11/08 (林埃)","301AB167","KOSPI 200 遣可记 0611 167.5","0.01","0.00","0.01","0.01","0.01","35.80","0.01","2069","2069000","233758"
"2006/11/08 (林埃)","301AB170","KOSPI 200 遣可记 0611 170.0","0.01","0.00","0.01","0.01","0.01","28.20","0.01","109133","109133000","220189"
"2006/11/08 (林埃)","301AB172","KOSPI 200 遣可记 0611 172.5","0.02","0.00","0.01","0.03","0.01","22.80","0.02","350289","682192000","144706"
"2006/11/08 (林埃)","301AB175","KOSPI 200 遣可记 0611 175.0","0.08","0.02","0.03","0.09","0.02","19.10","0.08","1993002","9595995000","179496"
"2006/11/08 (林埃)","301AB177","KOSPI 200 遣可记 0611 177.5","0.50","0.26","0.18","0.50","0.17","18.50","0.50","3255556","101146751000","188466"
"2006/11/08 (林埃)","301AB180","KOSPI 200 遣可记 0611 180.0","1.68","0.65","0.89","1.83","0.83","16.00","1.68","1411259","186828411000","88839"
"2006/11/08 (林埃)","301AB182","KOSPI 200 遣可记 0611 182.5","4.05","1.18","2.67","4.05","2.50","25.00","4.05","61388","20266680000","23401"
"2006/11/08 (林埃)","301AB185","KOSPI 200 遣可记 0611 185.0","6.35","1.05","5.00","6.40","4.85","16.00","6.35","4786","2753010000","11853"
"2006/11/08 (林埃)","301AB187","KOSPI 200 遣可记 0611 187.5","8.85","1.10","7.50","8.85","7.45","32.00","8.85","178","145485000","8291"
"2006/11/08 (林埃)","301AB190","KOSPI 200 遣可记 0611 190.0",,"1.10","0.00","0.00","0.00","18.60","11.20","0","0","22"
"2006/11/07 (林埃)","201AB157","KOSPI 200 妮可记 0611 157.5","22.30","1.35","22.00","22.30","22.00","88.00","22.30","13","28870000","2312"
"2006/11/07 (林埃)","201AB160","KOSPI 200 妮可记 0611 160.0","19.60","0.75","19.60","19.60","19.60","64.00","19.60","2","3920000","479"
