month,kospi_eps_revision_z,kospi_valuation_gap_z,kospi_credit_widening_z,kospi_k_score,kospi_option_direction_score,kospi_abnormal_bear_pressure_fast,kospi_abnormal_bear_pressure_slow
2022-11,-2.9095477105660357,-0.7766804440367491,1.7368263776499369,-0.6047016819439264,0.3169527849007112,-0.0523606869328039,-0.4997161322094725
2022-12,-1.528069157584654,-0.990056161441064,1.9507615532570872,-0.349227711725992,-0.1367662768956687,1.295016812570485,0.942561400372074
2023-01,-1.043181372168121,-0.6949836516849576,-1.5534521782300432,-0.1776329865427077,-0.4034478596964391,-0.760595396585404,-0.473843618210308
2023-02,-1.5934797985411102,-1.1355109323095045,-2.749300150524564,-0.0260264547618939,-0.3438650779207903,-0.1371749593498651,-0.2381889289350863
2023-03,-1.3234463700692027,-1.4924297014914565,-1.989892274856988,0.4184248498878977,-0.1744078808649788,0.0973480539705199,-0.0923487320809746
2023-04,-0.3280541991281887,-1.4035651784461904,0.7568014815163319,0.5057634779965141,0.0332400903803878,-0.2343624031610024,-0.2005624374169466
2023-05,0.8829276647532542,-1.2790460317319212,0.0599699474780667,0.4658045144564412,-0.480678757956242,0.6623839705691781,0.6665020295891702
2023-06,1.3626427954315607,-1.271575421141612,-0.0481275732509283,0.5423219586490541,-0.5164518300327033,0.2903750055453868,0.2979821237314615
2023-07,1.1328380446536557,-1.1259913912926975,0.0300964037206718,0.6123600495626442,-0.5205142907625663,0.0462355431833005,0.1287936531938083
2023-08,1.3815610500605602,-1.0668957557635943,-0.1204972134223707,0.60285717710263,-0.5538172997076118,0.5455980381983894,0.2686667669309884
2023-09,0.6262516553399659,-0.8920032061849339,-0.1082080905341078,0.5426730389907645,-0.3412800566891709,-0.5853094612690263,-0.0867299189300085
2023-10,0.5402082358822962,-0.7098096325685563,0.0732967658151173,0.47711682442896,-0.4708752245111958,-0.6405745105769769,-0.2698389408315897
2023-11,-0.2559205862079543,-0.6430417435959435,0.2063624565539769,-0.1538683039617368,-0.143037729286601,-0.6209736225764666,-0.8139809989884149
2023-12,0.7045520074669436,-0.5681903021884109,-0.5703661034338535,-0.3075276135552227,0.2492876722310401,-0.4652456117692495,-0.1327860300262681
2024-01,0.6800367498464756,-0.4062795593992688,0.062552287982261,-0.120813001278774,-0.3514971429103701,-0.2262800323519399,-0.7496989349249799
2024-02,-0.4759170543998583,-0.1507206400990962,0.0259376524190414,0.2014969821426676,-0.3580267835544947,0.1122068853642836,0.4614131929976716
2024-03,-0.404049561787592,-0.5214485664949039,-0.4860554753084111,0.4624328506324581,-0.3431566460771313,0.1887335820645047,-0.0015697564070751
2024-04,0.3599615870547747,-0.6538171579313221,-0.2408607123293183,0.6551050882193288,0.0305863822575778,-0.5335087953262712,-0.2489763586829852
2024-05,1.2031637612262212,-0.4587517962342304,-0.7600399666414359,0.65852131851827,-0.2650603760233999,0.3856530669168256,-0.1284499249186895
2024-06,1.1723825808842154,-0.1177090553918476,-0.2195284386428664,0.6271780387472878,-0.3313411346268365,-0.4942637978446443,-0.5264467412991312
2024-07,1.1617828618940689,-0.0696161167901957,0.3692010730609531,0.6014817480674635,-0.3142101653533323,0.5036642157641902,-0.0776575740507315
2024-08,1.670225019729774,0.3826821059287156,-0.0366314337397855,0.6165243845526689,0.0304208084431122,0.1845232958463613,0.3098337713779326
2024-09,0.5284200522498163,0.7120047252757334,0.602890460094389,0.2522798033967081,0.2897880042259627,-0.1171745091113782,0.4320761493413325
2024-10,-0.3699959803070534,0.9012083854284488,0.2198069714750748,-0.2307733251193008,0.4718345123700253,-1.28101029920363,-1.1828549566892337
2024-11,-0.5223350897938163,0.7318914252258802,-0.1382142247717263,-0.3944874539304787,-0.2745663062844482,0.3275146730312639,1.654820968068094
2024-12,-0.4161618897927623,1.1106612455796316,0.1337944355606981,-0.5675991896340254,-0.3901378106302606,-0.365851725334725,0.2520847099908211
2025-01,-0.0799128713034398,1.2307747624220595,0.6285224186312595,-0.6876229550334011,-0.1641600777128969,0.5757800980973442,-0.2318073315273561
2025-02,-1.3496767215960863,0.7210667507489975,-0.3391890868943223,-0.575531800395269,-0.4805515689960098,0.6274289108513649,0.5285751943247884
2025-03,-0.3309119447325189,0.7458966636248854,-0.2330860664341108,-0.3404880355925688,-0.5380373154073244,0.6601482409141708,1.1891295906217798
2025-04,0.2677312869045421,0.7002229399475688,-0.2078119388681198,0.1388534435406574,-0.4997233679558319,0.8027263242181081,0.376320703206483
2025-05,0.4269664975702831,0.9242095676277816,0.2282007056379447,0.2505801520496405,-0.1437020937695855,0.8854409909921578,0.1376173884023037
2025-06,0.2575883705636276,0.5689560568587754,-0.1088218882615789,0.4446828820149101,0.4819959756356875,-0.9660947193527724,-0.9056301737692573
2025-07,0.1512724565400242,-0.0873548942670789,-0.3896208895038983,0.5255641637650966,0.5086490021016625,0.043272231470648,-0.8405438281039515
2025-08,0.2713649086968979,-0.3064927990787184,-0.0511911313101384,0.6136566945242207,-0.1082874033310837,-0.2241963189971801,1.6503318214166476
2025-09,-0.0075242745612429,-0.1977893227512956,-0.0573684120287856,0.6871966152565939,0.0055157957621983,-0.1592997589911728,-0.5887882791649908
2025-10,1.3839613877122523,-0.3863105233141059,-0.19530705052211,0.763069801250696,-0.4472749044450921,0.3358163888105561,-0.6128823076753286
2025-11,2.3273652282465305,-0.7391429423475062,-0.2012521814682702,0.7566964463190906,0.5610691995216532,-0.0663991087471753,-0.2030433422094109
2025-12,3.7530973789357662,-0.1402836188144456,0.214544776738995,0.7411355361058399,0.6272006543009192,-0.9732843076200028,0.0628497736104024
2026-01,1.3101117164465557,-0.3266451074316817,0.5420174827197696,0.7389132249346113,0.5924559560307909,-0.1334632728323377,-0.9446421937862484
2026-02,10.208693457935974,0.0278833333299308,-0.0083043863549947,0.7741337707775311,0.603202849191529,-0.3717793005510056,-0.090135424794718
2026-03,6.9848333072604385,-0.3237503205646418,0.4975239906248301,0.7782954080653602,0.7087068607543207,0.1626947457670797,-0.566945888947342
2026-04,1.7132287202360474,1.2055971841901252,0.173641845613703,0.7501732988270232,0.6693486289003487,-1.194072892792192,0.2379616597251597
2026-05,8.634669848229889,1.617170379350242,0.1162816706759225,0.7402359033015841,0.7426789037248251,-0.1994350852412,-0.2023422972546277
2026-06,4.180760652516832,0.6509072332066063,-0.2078148107267071,0.764381608366513,0.7412911017967434,-0.6397143785496974,-0.1844603654607245
2026-07,1.4931595154658186,1.0026488269026992,0.3205049868844964,0.7604524951328396,0.7676999171554224,-2.4318330358295013,-1.466800675030724
